date,GREAT DEPRESSION_unscaled,GREAT DEPRESSION_monthly,isPartial,scale,GREAT DEPRESSION
2012-06-26,40,18.0,,0.18,7.199999999999999
2012-06-27,31,18.0,,0.18,5.58
2012-06-28,41,18.0,,0.18,7.38
2012-06-29,26,18.0,,0.18,4.68
2012-06-30,20,18.0,,0.18,3.5999999999999996
2012-07-01,42,13.0,False,0.13,5.46
2012-07-02,55,13.0,,0.13,7.15
2012-07-03,81,13.0,,0.13,10.530000000000001
2012-07-04,80,13.0,,0.13,10.4
2012-07-05,64,13.0,,0.13,8.32
2012-07-06,67,13.0,,0.13,8.71
2012-07-07,73,13.0,,0.13,9.49
2012-07-08,54,13.0,,0.13,7.0200000000000005
2012-07-09,53,13.0,,0.13,6.890000000000001
2012-07-10,57,13.0,,0.13,7.41
2012-07-11,59,13.0,,0.13,7.67
2012-07-12,59,13.0,,0.13,7.67
2012-07-13,61,13.0,,0.13,7.930000000000001
2012-07-14,40,13.0,,0.13,5.2
2012-07-15,60,13.0,,0.13,7.800000000000001
2012-07-16,100,13.0,,0.13,13.0
2012-07-17,68,13.0,,0.13,8.84
2012-07-18,96,13.0,,0.13,12.48
2012-07-19,70,13.0,,0.13,9.1
2012-07-20,71,13.0,,0.13,9.23
2012-07-21,34,13.0,,0.13,4.42
2012-07-22,55,13.0,,0.13,7.15
2012-07-23,68,13.0,,0.13,8.84
2012-07-24,83,13.0,,0.13,10.790000000000001
2012-07-25,64,13.0,,0.13,8.32
2012-07-26,74,13.0,,0.13,9.620000000000001
2012-07-27,72,13.0,,0.13,9.36
2012-07-28,86,13.0,,0.13,11.18
2012-07-29,34,13.0,,0.13,4.42
2012-07-30,58,13.0,,0.13,7.54
2012-07-31,93,13.0,,0.13,12.09
2012-08-01,45,13.0,False,0.13,5.8500000000000005
2012-08-02,38,13.0,,0.13,4.94
2012-08-03,60,13.0,,0.13,7.800000000000001
2012-08-04,57,13.0,,0.13,7.41
2012-08-05,67,13.0,,0.13,8.71
2012-08-06,45,13.0,,0.13,5.8500000000000005
2012-08-07,38,13.0,,0.13,4.94
2012-08-08,34,13.0,,0.13,4.42
2012-08-09,34,13.0,,0.13,4.42
2012-08-10,39,13.0,,0.13,5.07
2012-08-11,42,13.0,,0.13,5.46
2012-08-12,52,13.0,,0.13,6.76
2012-08-13,49,13.0,,0.13,6.37
2012-08-14,33,13.0,,0.13,4.29
2012-08-15,30,13.0,,0.13,3.9000000000000004
2012-08-16,50,13.0,,0.13,6.5
2012-08-17,44,13.0,,0.13,5.720000000000001
2012-08-18,19,13.0,,0.13,2.47
2012-08-19,67,13.0,,0.13,8.71
2012-08-20,57,13.0,,0.13,7.41
2012-08-21,49,13.0,,0.13,6.37
2012-08-22,49,13.0,,0.13,6.37
2012-08-23,82,13.0,,0.13,10.66
2012-08-24,56,13.0,,0.13,7.28
2012-08-25,33,13.0,,0.13,4.29
2012-08-26,41,13.0,,0.13,5.33
2012-08-27,44,13.0,,0.13,5.720000000000001
2012-08-28,44,13.0,,0.13,5.720000000000001
2012-08-29,52,13.0,,0.13,6.76
2012-08-30,100,13.0,,0.13,13.0
2012-08-31,70,13.0,,0.13,9.1
2012-09-01,23,25.0,False,0.25,5.75
2012-09-02,35,25.0,,0.25,8.75
2012-09-03,53,25.0,,0.25,13.25
2012-09-04,74,25.0,,0.25,18.5
2012-09-05,41,25.0,,0.25,10.25
2012-09-06,80,25.0,,0.25,20.0
2012-09-07,82,25.0,,0.25,20.5
2012-09-08,50,25.0,,0.25,12.5
2012-09-09,44,25.0,,0.25,11.0
2012-09-10,77,25.0,,0.25,19.25
2012-09-11,62,25.0,,0.25,15.5
2012-09-12,63,25.0,,0.25,15.75
2012-09-13,70,25.0,,0.25,17.5
2012-09-14,58,25.0,,0.25,14.5
2012-09-15,48,25.0,,0.25,12.0
2012-09-16,19,25.0,,0.25,4.75
2012-09-17,69,25.0,,0.25,17.25
2012-09-18,92,25.0,,0.25,23.0
2012-09-19,75,25.0,,0.25,18.75
2012-09-20,50,25.0,,0.25,12.5
2012-09-21,61,25.0,,0.25,15.25
2012-09-22,39,25.0,,0.25,9.75
2012-09-23,47,25.0,,0.25,11.75
2012-09-24,63,25.0,,0.25,15.75
2012-09-25,82,25.0,,0.25,20.5
2012-09-26,60,25.0,,0.25,15.0
2012-09-27,100,25.0,,0.25,25.0
2012-09-28,49,25.0,,0.25,12.25
2012-09-29,36,25.0,,0.25,9.0
2012-09-30,38,25.0,,0.25,9.5
2012-10-01,73,32.0,False,0.32,23.36
2012-10-02,52,32.0,,0.32,16.64
2012-10-03,74,32.0,,0.32,23.68
2012-10-04,77,32.0,,0.32,24.64
2012-10-05,66,32.0,,0.32,21.12
2012-10-06,48,32.0,,0.32,15.36
2012-10-07,31,32.0,,0.32,9.92
2012-10-08,51,32.0,,0.32,16.32
2012-10-09,66,32.0,,0.32,21.12
2012-10-10,70,32.0,,0.32,22.400000000000002
2012-10-11,80,32.0,,0.32,25.6
2012-10-12,61,32.0,,0.32,19.52
2012-10-13,25,32.0,,0.32,8.0
2012-10-14,34,32.0,,0.32,10.88
2012-10-15,72,32.0,,0.32,23.04
2012-10-16,63,32.0,,0.32,20.16
2012-10-17,100,32.0,,0.32,32.0
2012-10-18,73,32.0,,0.32,23.36
2012-10-19,52,32.0,,0.32,16.64
2012-10-20,18,32.0,,0.32,5.76
2012-10-21,56,32.0,,0.32,17.92
2012-10-22,80,32.0,,0.32,25.6
2012-10-23,84,32.0,,0.32,26.88
2012-10-24,57,32.0,,0.32,18.240000000000002
2012-10-25,80,32.0,,0.32,25.6
2012-10-26,77,32.0,,0.32,24.64
2012-10-27,33,32.0,,0.32,10.56
2012-10-28,45,32.0,,0.32,14.4
2012-10-29,81,32.0,,0.32,25.92
2012-10-30,82,32.0,,0.32,26.240000000000002
2012-10-31,74,32.0,,0.32,23.68
2012-11-01,44,35.0,False,0.35,15.399999999999999
2012-11-02,55,35.0,,0.35,19.25
2012-11-03,22,35.0,,0.35,7.699999999999999
2012-11-04,34,35.0,,0.35,11.899999999999999
2012-11-05,67,35.0,,0.35,23.45
2012-11-06,57,35.0,,0.35,19.95
2012-11-07,100,35.0,,0.35,35.0
2012-11-08,81,35.0,,0.35,28.349999999999998
2012-11-09,71,35.0,,0.35,24.849999999999998
2012-11-10,30,35.0,,0.35,10.5
2012-11-11,54,35.0,,0.35,18.9
2012-11-12,49,35.0,,0.35,17.15
2012-11-13,66,35.0,,0.35,23.099999999999998
2012-11-14,83,35.0,,0.35,29.049999999999997
2012-11-15,89,35.0,,0.35,31.15
2012-11-16,64,35.0,,0.35,22.4
2012-11-17,36,35.0,,0.35,12.6
2012-11-18,50,35.0,,0.35,17.5
2012-11-19,87,35.0,,0.35,30.45
2012-11-20,50,35.0,,0.35,17.5
2012-11-21,35,35.0,,0.35,12.25
2012-11-22,24,35.0,,0.35,8.399999999999999
2012-11-23,28,35.0,,0.35,9.799999999999999
2012-11-24,22,35.0,,0.35,7.699999999999999
2012-11-25,49,35.0,,0.35,17.15
2012-11-26,46,35.0,,0.35,16.099999999999998
2012-11-27,77,35.0,,0.35,26.95
2012-11-28,78,35.0,,0.35,27.299999999999997
2012-11-29,88,35.0,,0.35,30.799999999999997
2012-11-30,45,35.0,,0.35,15.749999999999998
2012-12-01,47,32.0,False,0.32,15.040000000000001
2012-12-02,41,32.0,,0.32,13.120000000000001
2012-12-03,76,32.0,,0.32,24.32
2012-12-04,89,32.0,,0.32,28.48
2012-12-05,73,32.0,,0.32,23.36
2012-12-06,86,32.0,,0.32,27.52
2012-12-07,97,32.0,,0.32,31.04
2012-12-08,36,32.0,,0.32,11.52
2012-12-09,54,32.0,,0.32,17.28
2012-12-10,90,32.0,,0.32,28.8
2012-12-11,95,32.0,,0.32,30.400000000000002
2012-12-12,100,32.0,,0.32,32.0
2012-12-13,87,32.0,,0.32,27.84
2012-12-14,71,32.0,,0.32,22.72
2012-12-15,21,32.0,,0.32,6.72
2012-12-16,36,32.0,,0.32,11.52
2012-12-17,77,32.0,,0.32,24.64
2012-12-18,76,32.0,,0.32,24.32
2012-12-19,62,32.0,,0.32,19.84
2012-12-20,46,32.0,,0.32,14.72
2012-12-21,37,32.0,,0.32,11.84
2012-12-22,16,32.0,,0.32,5.12
2012-12-23,8,32.0,,0.32,2.56
2012-12-24,18,32.0,,0.32,5.76
2012-12-25,20,32.0,,0.32,6.4
2012-12-26,9,32.0,,0.32,2.88
2012-12-27,12,32.0,,0.32,3.84
2012-12-28,29,32.0,,0.32,9.28
2012-12-29,10,32.0,,0.32,3.2
2012-12-30,19,32.0,,0.32,6.08
2012-12-31,21,32.0,,0.32,6.72
2013-01-01,21,36.0,False,0.36,7.56
2013-01-02,28,36.0,,0.36,10.08
2013-01-03,48,36.0,,0.36,17.28
2013-01-04,34,36.0,,0.36,12.24
2013-01-05,17,36.0,,0.36,6.12
2013-01-06,40,36.0,,0.36,14.399999999999999
2013-01-07,56,36.0,,0.36,20.16
2013-01-08,66,36.0,,0.36,23.759999999999998
2013-01-09,84,36.0,,0.36,30.24
2013-01-10,72,36.0,,0.36,25.919999999999998
2013-01-11,71,36.0,,0.36,25.56
2013-01-12,27,36.0,,0.36,9.719999999999999
2013-01-13,42,36.0,,0.36,15.12
2013-01-14,79,36.0,,0.36,28.439999999999998
2013-01-15,68,36.0,,0.36,24.48
2013-01-16,71,36.0,,0.36,25.56
2013-01-17,59,36.0,,0.36,21.24
2013-01-18,72,36.0,,0.36,25.919999999999998
2013-01-19,19,36.0,,0.36,6.84
2013-01-20,20,36.0,,0.36,7.199999999999999
2013-01-21,38,36.0,,0.36,13.68
2013-01-22,79,36.0,,0.36,28.439999999999998
2013-01-23,76,36.0,,0.36,27.36
2013-01-24,67,36.0,,0.36,24.119999999999997
2013-01-25,58,36.0,,0.36,20.88
2013-01-26,20,36.0,,0.36,7.199999999999999
2013-01-27,67,36.0,,0.36,24.119999999999997
2013-01-28,83,36.0,,0.36,29.88
2013-01-29,82,36.0,,0.36,29.52
2013-01-30,87,36.0,,0.36,31.32
2013-01-31,100,36.0,,0.36,36.0
2013-02-01,60,47.0,False,0.47,28.2
2013-02-02,38,47.0,,0.47,17.86
2013-02-03,30,47.0,,0.47,14.1
2013-02-04,62,47.0,,0.47,29.139999999999997
2013-02-05,91,47.0,,0.47,42.769999999999996
2013-02-06,85,47.0,,0.47,39.949999999999996
2013-02-07,96,47.0,,0.47,45.12
2013-02-08,65,47.0,,0.47,30.549999999999997
2013-02-09,22,47.0,,0.47,10.34
2013-02-10,35,47.0,,0.47,16.45
2013-02-11,76,47.0,,0.47,35.72
2013-02-12,78,47.0,,0.47,36.66
2013-02-13,59,47.0,,0.47,27.729999999999997
2013-02-14,83,47.0,,0.47,39.01
2013-02-15,61,47.0,,0.47,28.669999999999998
2013-02-16,25,47.0,,0.47,11.75
2013-02-17,31,47.0,,0.47,14.569999999999999
2013-02-18,48,47.0,,0.47,22.56
2013-02-19,65,47.0,,0.47,30.549999999999997
2013-02-20,83,47.0,,0.47,39.01
2013-02-21,73,47.0,,0.47,34.309999999999995
2013-02-22,75,47.0,,0.47,35.25
2013-02-23,17,47.0,,0.47,7.989999999999999
2013-02-24,48,47.0,,0.47,22.56
2013-02-25,74,47.0,,0.47,34.78
2013-02-26,94,47.0,,0.47,44.18
2013-02-27,100,47.0,,0.47,47.0
2013-02-28,95,47.0,,0.47,44.65
2013-03-01,69,47.0,False,0.47,32.43
2013-03-02,19,47.0,,0.47,8.93
2013-03-03,55,47.0,,0.47,25.849999999999998
2013-03-04,77,47.0,,0.47,36.19
2013-03-05,83,47.0,,0.47,39.01
2013-03-06,81,47.0,,0.47,38.07
2013-03-07,95,47.0,,0.47,44.65
2013-03-08,83,47.0,,0.47,39.01
2013-03-09,16,47.0,,0.47,7.52
2013-03-10,63,47.0,,0.47,29.61
2013-03-11,76,47.0,,0.47,35.72
2013-03-12,100,47.0,,0.47,47.0
2013-03-13,83,47.0,,0.47,39.01
2013-03-14,83,47.0,,0.47,39.01
2013-03-15,66,47.0,,0.47,31.02
2013-03-16,32,47.0,,0.47,15.04
2013-03-17,53,47.0,,0.47,24.91
2013-03-18,93,47.0,,0.47,43.71
2013-03-19,83,47.0,,0.47,39.01
2013-03-20,85,47.0,,0.47,39.949999999999996
2013-03-21,79,47.0,,0.47,37.129999999999995
2013-03-22,80,47.0,,0.47,37.599999999999994
2013-03-23,27,47.0,,0.47,12.69
2013-03-24,49,47.0,,0.47,23.029999999999998
2013-03-25,53,47.0,,0.47,24.91
2013-03-26,66,47.0,,0.47,31.02
2013-03-27,68,47.0,,0.47,31.959999999999997
2013-03-28,54,47.0,,0.47,25.38
2013-03-29,41,47.0,,0.47,19.27
2013-03-30,28,47.0,,0.47,13.16
2013-03-31,22,47.0,,0.47,10.34
2013-04-01,51,50.0,False,0.5,25.5
2013-04-02,70,50.0,,0.5,35.0
2013-04-03,48,50.0,,0.5,24.0
2013-04-04,72,50.0,,0.5,36.0
2013-04-05,61,50.0,,0.5,30.5
2013-04-06,33,50.0,,0.5,16.5
2013-04-07,42,50.0,,0.5,21.0
2013-04-08,75,50.0,,0.5,37.5
2013-04-09,79,50.0,,0.5,39.5
2013-04-10,90,50.0,,0.5,45.0
2013-04-11,59,50.0,,0.5,29.5
2013-04-12,83,50.0,,0.5,41.5
2013-04-13,35,50.0,,0.5,17.5
2013-04-14,38,50.0,,0.5,19.0
2013-04-15,98,50.0,,0.5,49.0
2013-04-16,81,50.0,,0.5,40.5
2013-04-17,86,50.0,,0.5,43.0
2013-04-18,81,50.0,,0.5,40.5
2013-04-19,70,50.0,,0.5,35.0
2013-04-20,15,50.0,,0.5,7.5
2013-04-21,51,50.0,,0.5,25.5
2013-04-22,81,50.0,,0.5,40.5
2013-04-23,67,50.0,,0.5,33.5
2013-04-24,76,50.0,,0.5,38.0
2013-04-25,100,50.0,,0.5,50.0
2013-04-26,63,50.0,,0.5,31.5
2013-04-27,35,50.0,,0.5,17.5
2013-04-28,44,50.0,,0.5,22.0
2013-04-29,98,50.0,,0.5,49.0
2013-04-30,84,50.0,,0.5,42.0
2013-05-01,97,42.0,False,0.42,40.74
2013-05-02,82,42.0,,0.42,34.44
2013-05-03,73,42.0,,0.42,30.66
2013-05-04,33,42.0,,0.42,13.86
2013-05-05,43,42.0,,0.42,18.06
2013-05-06,89,42.0,,0.42,37.379999999999995
2013-05-07,75,42.0,,0.42,31.5
2013-05-08,82,42.0,,0.42,34.44
2013-05-09,86,42.0,,0.42,36.12
2013-05-10,66,42.0,,0.42,27.72
2013-05-11,31,42.0,,0.42,13.02
2013-05-12,53,42.0,,0.42,22.259999999999998
2013-05-13,85,42.0,,0.42,35.699999999999996
2013-05-14,76,42.0,,0.42,31.919999999999998
2013-05-15,100,42.0,,0.42,42.0
2013-05-16,61,42.0,,0.42,25.619999999999997
2013-05-17,65,42.0,,0.42,27.3
2013-05-18,37,42.0,,0.42,15.54
2013-05-19,57,42.0,,0.42,23.939999999999998
2013-05-20,59,42.0,,0.42,24.779999999999998
2013-05-21,74,42.0,,0.42,31.08
2013-05-22,85,42.0,,0.42,35.699999999999996
2013-05-23,58,42.0,,0.42,24.36
2013-05-24,48,42.0,,0.42,20.16
2013-05-25,24,42.0,,0.42,10.08
2013-05-26,16,42.0,,0.42,6.72
2013-05-27,23,42.0,,0.42,9.66
2013-05-28,61,42.0,,0.42,25.619999999999997
2013-05-29,38,42.0,,0.42,15.959999999999999
2013-05-30,48,42.0,,0.42,20.16
2013-05-31,50,42.0,,0.42,21.0
2013-06-01,40,17.0,False,0.17,6.800000000000001
2013-06-02,58,17.0,,0.17,9.860000000000001
2013-06-03,88,17.0,,0.17,14.96
2013-06-04,92,17.0,,0.17,15.64
2013-06-05,100,17.0,,0.17,17.0
2013-06-06,91,17.0,,0.17,15.47
2013-06-07,52,17.0,,0.17,8.84
2013-06-08,34,17.0,,0.17,5.78
2013-06-09,71,17.0,,0.17,12.07
2013-06-10,70,17.0,,0.17,11.9
2013-06-11,81,17.0,,0.17,13.770000000000001
2013-06-12,75,17.0,,0.17,12.750000000000002
2013-06-13,47,17.0,,0.17,7.99
2013-06-14,49,17.0,,0.17,8.33
2013-06-15,22,17.0,,0.17,3.74
2013-06-16,32,17.0,,0.17,5.44
2013-06-17,37,17.0,,0.17,6.29
2013-06-18,34,17.0,,0.17,5.78
2013-06-19,31,17.0,,0.17,5.2700000000000005
2013-06-20,48,17.0,,0.17,8.16
2013-06-21,26,17.0,,0.17,4.42
2013-06-22,28,17.0,,0.17,4.760000000000001
2013-06-23,31,17.0,,0.17,5.2700000000000005
2013-06-24,34,17.0,,0.17,5.78
2013-06-25,32,17.0,,0.17,5.44
2013-06-26,27,17.0,,0.17,4.590000000000001
2013-06-27,32,17.0,,0.17,5.44
2013-06-28,28,17.0,,0.17,4.760000000000001
2013-06-29,37,17.0,,0.17,6.29
2013-06-30,34,17.0,,0.17,5.78
2013-07-01,75,10.0,False,0.1,7.5
2013-07-02,58,10.0,,0.1,5.800000000000001
2013-07-03,24,10.0,,0.1,2.4000000000000004
2013-07-04,59,10.0,,0.1,5.9
2013-07-05,49,10.0,,0.1,4.9
2013-07-06,66,10.0,,0.1,6.6000000000000005
2013-07-07,36,10.0,,0.1,3.6
2013-07-08,46,10.0,,0.1,4.6000000000000005
2013-07-09,68,10.0,,0.1,6.800000000000001
2013-07-10,92,10.0,,0.1,9.200000000000001
2013-07-11,77,10.0,,0.1,7.7
2013-07-12,78,10.0,,0.1,7.800000000000001
2013-07-13,50,10.0,,0.1,5.0
2013-07-14,77,10.0,,0.1,7.7
2013-07-15,52,10.0,,0.1,5.2
2013-07-16,74,10.0,,0.1,7.4
2013-07-17,46,10.0,,0.1,4.6000000000000005
2013-07-18,47,10.0,,0.1,4.7
2013-07-19,30,10.0,,0.1,3.0
2013-07-20,50,10.0,,0.1,5.0
2013-07-21,65,10.0,,0.1,6.5
2013-07-22,45,10.0,,0.1,4.5
2013-07-23,62,10.0,,0.1,6.2
2013-07-24,93,10.0,,0.1,9.3
2013-07-25,100,10.0,,0.1,10.0
2013-07-26,85,10.0,,0.1,8.5
2013-07-27,65,10.0,,0.1,6.5
2013-07-28,57,10.0,,0.1,5.7
2013-07-29,63,10.0,,0.1,6.300000000000001
2013-07-30,34,10.0,,0.1,3.4000000000000004
2013-07-31,69,10.0,,0.1,6.9
2013-08-01,35,12.0,False,0.12,4.2
2013-08-02,32,12.0,,0.12,3.84
2013-08-03,48,12.0,,0.12,5.76
2013-08-04,43,12.0,,0.12,5.16
2013-08-05,58,12.0,,0.12,6.96
2013-08-06,30,12.0,,0.12,3.5999999999999996
2013-08-07,42,12.0,,0.12,5.04
2013-08-08,30,12.0,,0.12,3.5999999999999996
2013-08-09,40,12.0,,0.12,4.8
2013-08-10,47,12.0,,0.12,5.64
2013-08-11,29,12.0,,0.12,3.48
2013-08-12,72,12.0,,0.12,8.64
2013-08-13,38,12.0,,0.12,4.56
2013-08-14,38,12.0,,0.12,4.56
2013-08-15,43,12.0,,0.12,5.16
2013-08-16,60,12.0,,0.12,7.199999999999999
2013-08-17,33,12.0,,0.12,3.96
2013-08-18,37,12.0,,0.12,4.4399999999999995
2013-08-19,42,12.0,,0.12,5.04
2013-08-20,57,12.0,,0.12,6.84
2013-08-21,46,12.0,,0.12,5.52
2013-08-22,69,12.0,,0.12,8.28
2013-08-23,63,12.0,,0.12,7.56
2013-08-24,28,12.0,,0.12,3.36
2013-08-25,37,12.0,,0.12,4.4399999999999995
2013-08-26,66,12.0,,0.12,7.92
2013-08-27,94,12.0,,0.12,11.28
2013-08-28,100,12.0,,0.12,12.0
2013-08-29,94,12.0,,0.12,11.28
2013-08-30,51,12.0,,0.12,6.12
2013-08-31,37,12.0,,0.12,4.4399999999999995
2013-09-01,48,21.0,False,0.21,10.08
2013-09-02,31,21.0,,0.21,6.51
2013-09-03,42,21.0,,0.21,8.82
2013-09-04,40,21.0,,0.21,8.4
2013-09-05,51,21.0,,0.21,10.709999999999999
2013-09-06,53,21.0,,0.21,11.129999999999999
2013-09-07,26,21.0,,0.21,5.46
2013-09-08,37,21.0,,0.21,7.77
2013-09-09,52,21.0,,0.21,10.92
2013-09-10,55,21.0,,0.21,11.549999999999999
2013-09-11,58,21.0,,0.21,12.18
2013-09-12,74,21.0,,0.21,15.54
2013-09-13,54,21.0,,0.21,11.34
2013-09-14,36,21.0,,0.21,7.56
2013-09-15,48,21.0,,0.21,10.08
2013-09-16,47,21.0,,0.21,9.87
2013-09-17,92,21.0,,0.21,19.32
2013-09-18,79,21.0,,0.21,16.59
2013-09-19,61,21.0,,0.21,12.809999999999999
2013-09-20,62,21.0,,0.21,13.02
2013-09-21,31,21.0,,0.21,6.51
2013-09-22,39,21.0,,0.21,8.19
2013-09-23,53,21.0,,0.21,11.129999999999999
2013-09-24,67,21.0,,0.21,14.07
2013-09-25,76,21.0,,0.21,15.959999999999999
2013-09-26,87,21.0,,0.21,18.27
2013-09-27,55,21.0,,0.21,11.549999999999999
2013-09-28,24,21.0,,0.21,5.04
2013-09-29,52,21.0,,0.21,10.92
2013-09-30,100,21.0,,0.21,21.0
2013-10-01,72,30.0,False,0.3,21.599999999999998
2013-10-02,70,30.0,,0.3,21.0
2013-10-03,77,30.0,,0.3,23.099999999999998
2013-10-04,53,30.0,,0.3,15.899999999999999
2013-10-05,21,30.0,,0.3,6.3
2013-10-06,50,30.0,,0.3,15.0
2013-10-07,71,30.0,,0.3,21.3
2013-10-08,93,30.0,,0.3,27.9
2013-10-09,69,30.0,,0.3,20.7
2013-10-10,59,30.0,,0.3,17.7
2013-10-11,49,30.0,,0.3,14.7
2013-10-12,32,30.0,,0.3,9.6
2013-10-13,25,30.0,,0.3,7.5
2013-10-14,51,30.0,,0.3,15.299999999999999
2013-10-15,93,30.0,,0.3,27.9
2013-10-16,67,30.0,,0.3,20.099999999999998
2013-10-17,77,30.0,,0.3,23.099999999999998
2013-10-18,59,30.0,,0.3,17.7
2013-10-19,23,30.0,,0.3,6.8999999999999995
2013-10-20,44,30.0,,0.3,13.2
2013-10-21,85,30.0,,0.3,25.5
2013-10-22,86,30.0,,0.3,25.8
2013-10-23,76,30.0,,0.3,22.8
2013-10-24,61,30.0,,0.3,18.3
2013-10-25,53,30.0,,0.3,15.899999999999999
2013-10-26,34,30.0,,0.3,10.2
2013-10-27,39,30.0,,0.3,11.7
2013-10-28,81,30.0,,0.3,24.3
2013-10-29,84,30.0,,0.3,25.2
2013-10-30,100,30.0,,0.3,30.0
2013-10-31,80,30.0,,0.3,24.0
2013-11-01,49,33.0,False,0.33,16.17
2013-11-02,35,33.0,,0.33,11.55
2013-11-03,30,33.0,,0.33,9.9
2013-11-04,64,33.0,,0.33,21.12
2013-11-05,90,33.0,,0.33,29.700000000000003
2013-11-06,81,33.0,,0.33,26.73
2013-11-07,79,33.0,,0.33,26.07
2013-11-08,77,33.0,,0.33,25.41
2013-11-09,31,33.0,,0.33,10.23
2013-11-10,40,33.0,,0.33,13.200000000000001
2013-11-11,60,33.0,,0.33,19.8
2013-11-12,80,33.0,,0.33,26.400000000000002
2013-11-13,93,33.0,,0.33,30.69
2013-11-14,94,33.0,,0.33,31.020000000000003
2013-11-15,97,33.0,,0.33,32.01
2013-11-16,29,33.0,,0.33,9.57
2013-11-17,52,33.0,,0.33,17.16
2013-11-18,98,33.0,,0.33,32.34
2013-11-19,95,33.0,,0.33,31.35
2013-11-20,93,33.0,,0.33,30.69
2013-11-21,100,33.0,,0.33,33.0
2013-11-22,81,33.0,,0.33,26.73
2013-11-23,28,33.0,,0.33,9.24
2013-11-24,30,33.0,,0.33,9.9
2013-11-25,61,33.0,,0.33,20.130000000000003
2013-11-26,73,33.0,,0.33,24.09
2013-11-27,29,33.0,,0.33,9.57
2013-11-28,14,33.0,,0.33,4.62
2013-11-29,11,33.0,,0.33,3.6300000000000003
2013-11-30,28,33.0,,0.33,9.24
2013-12-01,41,34.0,False,0.34,13.940000000000001
2013-12-02,75,34.0,,0.34,25.500000000000004
2013-12-03,100,34.0,,0.34,34.0
2013-12-04,99,34.0,,0.34,33.660000000000004
2013-12-05,84,34.0,,0.34,28.560000000000002
2013-12-06,99,34.0,,0.34,33.660000000000004
2013-12-07,44,34.0,,0.34,14.96
2013-12-08,53,34.0,,0.34,18.02
2013-12-09,79,34.0,,0.34,26.860000000000003
2013-12-10,92,34.0,,0.34,31.28
2013-12-11,80,34.0,,0.34,27.200000000000003
2013-12-12,84,34.0,,0.34,28.560000000000002
2013-12-13,89,34.0,,0.34,30.26
2013-12-14,41,34.0,,0.34,13.940000000000001
2013-12-15,45,34.0,,0.34,15.3
2013-12-16,81,34.0,,0.34,27.540000000000003
2013-12-17,74,34.0,,0.34,25.16
2013-12-18,87,34.0,,0.34,29.580000000000002
2013-12-19,62,34.0,,0.34,21.080000000000002
2013-12-20,50,34.0,,0.34,17.0
2013-12-21,29,34.0,,0.34,9.860000000000001
2013-12-22,8,34.0,,0.34,2.72
2013-12-23,12,34.0,,0.34,4.08
2013-12-24,17,34.0,,0.34,5.78
2013-12-25,31,34.0,,0.34,10.540000000000001
2013-12-26,11,34.0,,0.34,3.74
2013-12-27,20,34.0,,0.34,6.800000000000001
2013-12-28,11,34.0,,0.34,3.74
2013-12-29,17,34.0,,0.34,5.78
2013-12-30,19,34.0,,0.34,6.460000000000001
2013-12-31,21,34.0,,0.34,7.140000000000001
2014-01-01,16,36.0,False,0.36,5.76
2014-01-02,16,36.0,,0.36,5.76
2014-01-03,20,36.0,,0.36,7.199999999999999
2014-01-04,25,36.0,,0.36,9.0
2014-01-05,20,36.0,,0.36,7.199999999999999
2014-01-06,38,36.0,,0.36,13.68
2014-01-07,42,36.0,,0.36,15.12
2014-01-08,57,36.0,,0.36,20.52
2014-01-09,69,36.0,,0.36,24.84
2014-01-10,68,36.0,,0.36,24.48
2014-01-11,25,36.0,,0.36,9.0
2014-01-12,31,36.0,,0.36,11.16
2014-01-13,59,36.0,,0.36,21.24
2014-01-14,82,36.0,,0.36,29.52
2014-01-15,100,36.0,,0.36,36.0
2014-01-16,78,36.0,,0.36,28.08
2014-01-17,65,36.0,,0.36,23.4
2014-01-18,27,36.0,,0.36,9.719999999999999
2014-01-19,33,36.0,,0.36,11.879999999999999
2014-01-20,33,36.0,,0.36,11.879999999999999
2014-01-21,62,36.0,,0.36,22.32
2014-01-22,70,36.0,,0.36,25.2
2014-01-23,73,36.0,,0.36,26.279999999999998
2014-01-24,77,36.0,,0.36,27.72
2014-01-25,26,36.0,,0.36,9.36
2014-01-26,35,36.0,,0.36,12.6
2014-01-27,75,36.0,,0.36,27.0
2014-01-28,61,36.0,,0.36,21.96
2014-01-29,80,36.0,,0.36,28.799999999999997
2014-01-30,79,36.0,,0.36,28.439999999999998
2014-01-31,61,36.0,,0.36,21.96
2014-02-01,28,46.0,False,0.46,12.88
2014-02-02,25,46.0,,0.46,11.5
2014-02-03,60,46.0,,0.46,27.6
2014-02-04,69,46.0,,0.46,31.740000000000002
2014-02-05,56,46.0,,0.46,25.76
2014-02-06,77,46.0,,0.46,35.42
2014-02-07,64,46.0,,0.46,29.44
2014-02-08,29,46.0,,0.46,13.34
2014-02-09,27,46.0,,0.46,12.42
2014-02-10,55,46.0,,0.46,25.3
2014-02-11,79,46.0,,0.46,36.34
2014-02-12,63,46.0,,0.46,28.98
2014-02-13,86,46.0,,0.46,39.56
2014-02-14,69,46.0,,0.46,31.740000000000002
2014-02-15,23,46.0,,0.46,10.58
2014-02-16,24,46.0,,0.46,11.040000000000001
2014-02-17,50,46.0,,0.46,23.0
2014-02-18,73,46.0,,0.46,33.58
2014-02-19,96,46.0,,0.46,44.160000000000004
2014-02-20,95,46.0,,0.46,43.7
