date,savings accounts_unscaled,savings accounts_monthly,isPartial,scale,savings accounts
2006-09-07,66,55.0,,0.55,36.300000000000004
2006-09-08,28,55.0,,0.55,15.400000000000002
2006-09-09,0,55.0,,0.55,0.0
2006-09-10,40,55.0,,0.55,22.0
2006-09-11,51,55.0,,0.55,28.05
2006-09-12,75,55.0,,0.55,41.25
2006-09-13,51,55.0,,0.55,28.05
2006-09-14,0,55.0,,0.55,0.0
2006-09-15,41,55.0,,0.55,22.55
2006-09-16,41,55.0,,0.55,22.55
2006-09-17,0,55.0,,0.55,0.0
2006-09-18,77,55.0,,0.55,42.35
2006-09-19,63,55.0,,0.55,34.650000000000006
2006-09-20,76,55.0,,0.55,41.800000000000004
2006-09-21,39,55.0,,0.55,21.450000000000003
2006-09-22,41,55.0,,0.55,22.55
2006-09-23,79,55.0,,0.55,43.45
2006-09-24,58,55.0,,0.55,31.900000000000002
2006-09-25,100,55.0,,0.55,55.00000000000001
2006-09-26,63,55.0,,0.55,34.650000000000006
2006-09-27,38,55.0,,0.55,20.900000000000002
2006-09-28,38,55.0,,0.55,20.900000000000002
2006-09-29,41,55.0,,0.55,22.55
2006-09-30,40,55.0,,0.55,22.0
2006-10-01,65,65.0,False,0.65,42.25
2006-10-02,52,65.0,,0.65,33.800000000000004
2006-10-03,41,65.0,,0.65,26.650000000000002
2006-10-04,62,65.0,,0.65,40.300000000000004
2006-10-05,53,65.0,,0.65,34.45
2006-10-06,45,65.0,,0.65,29.25
2006-10-07,34,65.0,,0.65,22.1
2006-10-08,67,65.0,,0.65,43.550000000000004
2006-10-09,66,65.0,,0.65,42.9
2006-10-10,71,65.0,,0.65,46.15
2006-10-11,61,65.0,,0.65,39.65
2006-10-12,52,65.0,,0.65,33.800000000000004
2006-10-13,67,65.0,,0.65,43.550000000000004
2006-10-14,50,65.0,,0.65,32.5
2006-10-15,48,65.0,,0.65,31.200000000000003
2006-10-16,81,65.0,,0.65,52.65
2006-10-17,39,65.0,,0.65,25.35
2006-10-18,81,65.0,,0.65,52.65
2006-10-19,83,65.0,,0.65,53.95
2006-10-20,66,65.0,,0.65,42.9
2006-10-21,33,65.0,,0.65,21.45
2006-10-22,31,65.0,,0.65,20.150000000000002
2006-10-23,30,65.0,,0.65,19.5
2006-10-24,59,65.0,,0.65,38.35
2006-10-25,100,65.0,,0.65,65.0
2006-10-26,81,65.0,,0.65,52.65
2006-10-27,33,65.0,,0.65,21.45
2006-10-28,47,65.0,,0.65,30.55
2006-10-29,64,65.0,,0.65,41.6
2006-10-30,71,65.0,,0.65,46.15
2006-10-31,40,65.0,,0.65,26.0
2006-11-01,59,65.0,False,0.65,38.35
2006-11-02,56,65.0,,0.65,36.4
2006-11-03,99,65.0,,0.65,64.35000000000001
2006-11-04,57,65.0,,0.65,37.050000000000004
2006-11-05,29,65.0,,0.65,18.85
2006-11-06,100,65.0,,0.65,65.0
2006-11-07,53,65.0,,0.65,34.45
2006-11-08,79,65.0,,0.65,51.35
2006-11-09,38,65.0,,0.65,24.7
2006-11-10,20,65.0,,0.65,13.0
2006-11-11,57,65.0,,0.65,37.050000000000004
2006-11-12,55,65.0,,0.65,35.75
2006-11-13,82,65.0,,0.65,53.300000000000004
2006-11-14,27,65.0,,0.65,17.55
2006-11-15,72,65.0,,0.65,46.800000000000004
2006-11-16,64,65.0,,0.65,41.6
2006-11-17,68,65.0,,0.65,44.2
2006-11-18,57,65.0,,0.65,37.050000000000004
2006-11-19,85,65.0,,0.65,55.25
2006-11-20,55,65.0,,0.65,35.75
2006-11-21,36,65.0,,0.65,23.400000000000002
2006-11-22,51,65.0,,0.65,33.15
2006-11-23,31,65.0,,0.65,20.150000000000002
2006-11-24,28,65.0,,0.65,18.2
2006-11-25,44,65.0,,0.65,28.6
2006-11-26,56,65.0,,0.65,36.4
2006-11-27,26,65.0,,0.65,16.900000000000002
2006-11-28,43,65.0,,0.65,27.95
2006-11-29,35,65.0,,0.65,22.75
2006-11-30,96,65.0,,0.65,62.400000000000006
2006-12-01,30,74.0,False,0.74,22.2
2006-12-02,43,74.0,,0.74,31.82
2006-12-03,35,74.0,,0.74,25.9
2006-12-04,23,74.0,,0.74,17.02
2006-12-05,28,74.0,,0.74,20.72
2006-12-06,17,74.0,,0.74,12.58
2006-12-07,23,74.0,,0.74,17.02
2006-12-08,42,74.0,,0.74,31.08
2006-12-09,34,74.0,,0.74,25.16
2006-12-10,35,74.0,,0.74,25.9
2006-12-11,46,74.0,,0.74,34.04
2006-12-12,11,74.0,,0.74,8.14
2006-12-13,28,74.0,,0.74,20.72
2006-12-14,41,74.0,,0.74,30.34
2006-12-15,63,74.0,,0.74,46.62
2006-12-16,27,74.0,,0.74,19.98
2006-12-17,19,74.0,,0.74,14.06
2006-12-18,24,74.0,,0.74,17.759999999999998
2006-12-19,24,74.0,,0.74,17.759999999999998
2006-12-20,100,74.0,,0.74,74.0
2006-12-21,40,74.0,,0.74,29.6
2006-12-22,44,74.0,,0.74,32.56
2006-12-23,0,74.0,,0.74,0.0
2006-12-24,33,74.0,,0.74,24.419999999999998
2006-12-25,25,74.0,,0.74,18.5
2006-12-26,58,74.0,,0.74,42.92
2006-12-27,62,74.0,,0.74,45.88
2006-12-28,55,74.0,,0.74,40.7
2006-12-29,51,74.0,,0.74,37.74
2006-12-30,27,74.0,,0.74,19.98
2006-12-31,58,74.0,,0.74,42.92
2007-01-01,60,84.0,False,0.84,50.4
2007-01-02,100,84.0,,0.84,84.0
2007-01-03,60,84.0,,0.84,50.4
2007-01-04,35,84.0,,0.84,29.4
2007-01-05,70,84.0,,0.84,58.8
2007-01-06,50,84.0,,0.84,42.0
2007-01-07,38,84.0,,0.84,31.919999999999998
2007-01-08,51,84.0,,0.84,42.839999999999996
2007-01-09,66,84.0,,0.84,55.44
2007-01-10,33,84.0,,0.84,27.72
2007-01-11,84,84.0,,0.84,70.56
2007-01-12,78,84.0,,0.84,65.52
2007-01-13,61,84.0,,0.84,51.239999999999995
2007-01-14,51,84.0,,0.84,42.839999999999996
2007-01-15,18,84.0,,0.84,15.12
2007-01-16,74,84.0,,0.84,62.16
2007-01-17,24,84.0,,0.84,20.16
2007-01-18,90,84.0,,0.84,75.6
2007-01-19,77,84.0,,0.84,64.67999999999999
2007-01-20,60,84.0,,0.84,50.4
2007-01-21,85,84.0,,0.84,71.39999999999999
2007-01-22,49,84.0,,0.84,41.16
2007-01-23,87,84.0,,0.84,73.08
2007-01-24,72,84.0,,0.84,60.48
2007-01-25,65,84.0,,0.84,54.6
2007-01-26,43,84.0,,0.84,36.12
2007-01-27,36,84.0,,0.84,30.24
2007-01-28,60,84.0,,0.84,50.4
2007-01-29,40,84.0,,0.84,33.6
2007-01-30,47,84.0,,0.84,39.48
2007-01-31,64,84.0,,0.84,53.76
2007-02-01,100,92.0,False,0.92,92.0
2007-02-02,72,92.0,,0.92,66.24000000000001
2007-02-03,23,92.0,,0.92,21.16
2007-02-04,46,92.0,,0.92,42.32
2007-02-05,40,92.0,,0.92,36.800000000000004
2007-02-06,53,92.0,,0.92,48.760000000000005
2007-02-07,38,92.0,,0.92,34.96
2007-02-08,83,92.0,,0.92,76.36
2007-02-09,56,92.0,,0.92,51.52
2007-02-10,45,92.0,,0.92,41.4
2007-02-11,68,92.0,,0.92,62.56
2007-02-12,45,92.0,,0.92,41.4
2007-02-13,44,92.0,,0.92,40.480000000000004
2007-02-14,46,92.0,,0.92,42.32
2007-02-15,56,92.0,,0.92,51.52
2007-02-16,33,92.0,,0.92,30.360000000000003
2007-02-17,35,92.0,,0.92,32.2
2007-02-18,48,92.0,,0.92,44.160000000000004
2007-02-19,50,92.0,,0.92,46.0
2007-02-20,54,92.0,,0.92,49.68
2007-02-21,68,92.0,,0.92,62.56
2007-02-22,54,92.0,,0.92,49.68
2007-02-23,32,92.0,,0.92,29.44
2007-02-24,67,92.0,,0.92,61.64
2007-02-25,78,92.0,,0.92,71.76
2007-02-26,53,92.0,,0.92,48.760000000000005
2007-02-27,59,92.0,,0.92,54.28
2007-02-28,67,92.0,,0.92,61.64
2007-03-01,93,77.0,False,0.77,71.61
2007-03-02,49,77.0,,0.77,37.730000000000004
2007-03-03,70,77.0,,0.77,53.9
2007-03-04,47,77.0,,0.77,36.19
2007-03-05,55,77.0,,0.77,42.35
2007-03-06,53,77.0,,0.77,40.81
2007-03-07,61,77.0,,0.77,46.97
2007-03-08,55,77.0,,0.77,42.35
2007-03-09,49,77.0,,0.77,37.730000000000004
2007-03-10,36,77.0,,0.77,27.72
2007-03-11,24,77.0,,0.77,18.48
2007-03-12,70,77.0,,0.77,53.9
2007-03-13,63,77.0,,0.77,48.51
2007-03-14,72,77.0,,0.77,55.44
2007-03-15,63,77.0,,0.77,48.51
2007-03-16,59,77.0,,0.77,45.43
2007-03-17,48,77.0,,0.77,36.96
2007-03-18,24,77.0,,0.77,18.48
2007-03-19,47,77.0,,0.77,36.19
2007-03-20,83,77.0,,0.77,63.910000000000004
2007-03-21,55,77.0,,0.77,42.35
2007-03-22,48,77.0,,0.77,36.96
2007-03-23,50,77.0,,0.77,38.5
2007-03-24,36,77.0,,0.77,27.72
2007-03-25,49,77.0,,0.77,37.730000000000004
2007-03-26,47,77.0,,0.77,36.19
2007-03-27,100,77.0,,0.77,77.0
2007-03-28,85,77.0,,0.77,65.45
2007-03-29,63,77.0,,0.77,48.51
2007-03-30,59,77.0,,0.77,45.43
2007-03-31,36,77.0,,0.77,27.72
2007-04-01,92,71.0,False,0.71,65.32
2007-04-02,70,71.0,,0.71,49.699999999999996
2007-04-03,69,71.0,,0.71,48.989999999999995
2007-04-04,77,71.0,,0.71,54.669999999999995
2007-04-05,53,71.0,,0.71,37.629999999999995
2007-04-06,40,71.0,,0.71,28.4
2007-04-07,26,71.0,,0.71,18.46
2007-04-08,57,71.0,,0.71,40.47
2007-04-09,26,71.0,,0.71,18.46
2007-04-10,100,71.0,,0.71,71.0
2007-04-11,50,71.0,,0.71,35.5
2007-04-12,58,71.0,,0.71,41.18
2007-04-13,45,71.0,,0.71,31.95
2007-04-14,51,71.0,,0.71,36.21
2007-04-15,72,71.0,,0.71,51.12
2007-04-16,40,71.0,,0.71,28.4
2007-04-17,32,71.0,,0.71,22.72
2007-04-18,82,71.0,,0.71,58.22
2007-04-19,51,71.0,,0.71,36.21
2007-04-20,45,71.0,,0.71,31.95
2007-04-21,82,71.0,,0.71,58.22
2007-04-22,80,71.0,,0.71,56.8
2007-04-23,50,71.0,,0.71,35.5
2007-04-24,73,71.0,,0.71,51.83
2007-04-25,49,71.0,,0.71,34.79
2007-04-26,66,71.0,,0.71,46.86
2007-04-27,44,71.0,,0.71,31.24
2007-04-28,79,71.0,,0.71,56.089999999999996
2007-04-29,0,71.0,,0.71,0.0
2007-04-30,90,71.0,,0.71,63.9
2007-05-01,62,71.0,False,0.71,44.019999999999996
2007-05-02,100,71.0,,0.71,71.0
2007-05-03,64,71.0,,0.71,45.44
2007-05-04,85,71.0,,0.71,60.349999999999994
2007-05-05,47,71.0,,0.71,33.37
2007-05-06,28,71.0,,0.71,19.88
2007-05-07,59,71.0,,0.71,41.89
2007-05-08,24,71.0,,0.71,17.04
2007-05-09,48,71.0,,0.71,34.08
2007-05-10,31,71.0,,0.71,22.009999999999998
2007-05-11,33,71.0,,0.71,23.43
2007-05-12,69,71.0,,0.71,48.989999999999995
2007-05-13,20,71.0,,0.71,14.2
2007-05-14,36,71.0,,0.71,25.56
2007-05-15,35,71.0,,0.71,24.849999999999998
2007-05-16,53,71.0,,0.71,37.629999999999995
2007-05-17,36,71.0,,0.71,25.56
2007-05-18,72,71.0,,0.71,51.12
2007-05-19,19,71.0,,0.71,13.489999999999998
2007-05-20,39,71.0,,0.71,27.689999999999998
2007-05-21,65,71.0,,0.71,46.15
2007-05-22,29,71.0,,0.71,20.59
2007-05-23,47,71.0,,0.71,33.37
2007-05-24,49,71.0,,0.71,34.79
2007-05-25,14,71.0,,0.71,9.94
2007-05-26,20,71.0,,0.71,14.2
2007-05-27,21,71.0,,0.71,14.91
2007-05-28,36,71.0,,0.71,25.56
2007-05-29,30,71.0,,0.71,21.299999999999997
2007-05-30,65,71.0,,0.71,46.15
2007-05-31,30,71.0,,0.71,21.299999999999997
2007-06-01,78,67.0,False,0.67,52.260000000000005
2007-06-02,41,67.0,,0.67,27.470000000000002
2007-06-03,30,67.0,,0.67,20.1
2007-06-04,51,67.0,,0.67,34.17
2007-06-05,51,67.0,,0.67,34.17
2007-06-06,40,67.0,,0.67,26.8
2007-06-07,41,67.0,,0.67,27.470000000000002
2007-06-08,29,67.0,,0.67,19.43
2007-06-09,63,67.0,,0.67,42.21
2007-06-10,53,67.0,,0.67,35.510000000000005
2007-06-11,53,67.0,,0.67,35.510000000000005
2007-06-12,78,67.0,,0.67,52.260000000000005
2007-06-13,59,67.0,,0.67,39.53
2007-06-14,27,67.0,,0.67,18.09
2007-06-15,67,67.0,,0.67,44.89
2007-06-16,70,67.0,,0.67,46.900000000000006
2007-06-17,50,67.0,,0.67,33.5
2007-06-18,28,67.0,,0.67,18.76
2007-06-19,28,67.0,,0.67,18.76
2007-06-20,58,67.0,,0.67,38.86
2007-06-21,30,67.0,,0.67,20.1
2007-06-22,100,67.0,,0.67,67.0
2007-06-23,74,67.0,,0.67,49.580000000000005
2007-06-24,22,67.0,,0.67,14.74
2007-06-25,20,67.0,,0.67,13.4
2007-06-26,71,67.0,,0.67,47.57
2007-06-27,33,67.0,,0.67,22.110000000000003
2007-06-28,68,67.0,,0.67,45.56
2007-06-29,29,67.0,,0.67,19.43
2007-06-30,64,67.0,,0.67,42.88
2007-07-01,90,73.0,False,0.73,65.7
2007-07-02,64,73.0,,0.73,46.72
2007-07-03,49,73.0,,0.73,35.769999999999996
2007-07-04,34,73.0,,0.73,24.82
2007-07-05,60,73.0,,0.73,43.8
2007-07-06,100,73.0,,0.73,73.0
2007-07-07,60,73.0,,0.73,43.8
2007-07-08,48,73.0,,0.73,35.04
2007-07-09,91,73.0,,0.73,66.42999999999999
2007-07-10,53,73.0,,0.73,38.69
2007-07-11,100,73.0,,0.73,73.0
2007-07-12,79,73.0,,0.73,57.67
2007-07-13,50,73.0,,0.73,36.5
2007-07-14,24,73.0,,0.73,17.52
2007-07-15,73,73.0,,0.73,53.29
2007-07-16,31,73.0,,0.73,22.63
2007-07-17,67,73.0,,0.73,48.91
2007-07-18,98,73.0,,0.73,71.53999999999999
2007-07-19,47,73.0,,0.73,34.31
2007-07-20,25,73.0,,0.73,18.25
2007-07-21,49,73.0,,0.73,35.769999999999996
2007-07-22,25,73.0,,0.73,18.25
2007-07-23,61,73.0,,0.73,44.53
2007-07-24,60,73.0,,0.73,43.8
2007-07-25,31,73.0,,0.73,22.63
2007-07-26,31,73.0,,0.73,22.63
2007-07-27,41,73.0,,0.73,29.93
2007-07-28,47,73.0,,0.73,34.31
2007-07-29,36,73.0,,0.73,26.28
2007-07-30,75,73.0,,0.73,54.75
2007-07-31,60,73.0,,0.73,43.8
2007-08-01,78,59.0,False,0.59,46.019999999999996
2007-08-02,24,59.0,,0.59,14.16
2007-08-03,59,59.0,,0.59,34.809999999999995
2007-08-04,49,59.0,,0.59,28.91
2007-08-05,49,59.0,,0.59,28.91
2007-08-06,23,59.0,,0.59,13.569999999999999
2007-08-07,23,59.0,,0.59,13.569999999999999
2007-08-08,100,59.0,,0.59,59.0
2007-08-09,71,59.0,,0.59,41.89
2007-08-10,25,59.0,,0.59,14.75
2007-08-11,60,59.0,,0.59,35.4
2007-08-12,98,59.0,,0.59,57.82
2007-08-13,23,59.0,,0.59,13.569999999999999
2007-08-14,91,59.0,,0.59,53.69
2007-08-15,70,59.0,,0.59,41.3
2007-08-16,0,59.0,,0.59,0.0
2007-08-17,75,59.0,,0.59,44.25
2007-08-18,24,59.0,,0.59,14.16
2007-08-19,35,59.0,,0.59,20.65
2007-08-20,60,59.0,,0.59,35.4
2007-08-21,30,59.0,,0.59,17.7
2007-08-22,52,59.0,,0.59,30.68
2007-08-23,46,59.0,,0.59,27.139999999999997
2007-08-24,24,59.0,,0.59,14.16
2007-08-25,47,59.0,,0.59,27.729999999999997
2007-08-26,23,59.0,,0.59,13.569999999999999
2007-08-27,23,59.0,,0.59,13.569999999999999
2007-08-28,44,59.0,,0.59,25.959999999999997
2007-08-29,38,59.0,,0.59,22.419999999999998
2007-08-30,15,59.0,,0.59,8.85
2007-08-31,67,59.0,,0.59,39.53
2007-09-01,35,73.0,False,0.73,25.55
2007-09-02,18,73.0,,0.73,13.14
2007-09-03,62,73.0,,0.73,45.26
2007-09-04,38,73.0,,0.73,27.74
2007-09-05,43,73.0,,0.73,31.39
2007-09-06,43,73.0,,0.73,31.39
2007-09-07,17,73.0,,0.73,12.41
2007-09-08,31,73.0,,0.73,22.63
2007-09-09,31,73.0,,0.73,22.63
2007-09-10,21,73.0,,0.73,15.33
2007-09-11,57,73.0,,0.73,41.61
2007-09-12,37,73.0,,0.73,27.009999999999998
2007-09-13,65,73.0,,0.73,47.449999999999996
2007-09-14,40,73.0,,0.73,29.2
2007-09-15,32,73.0,,0.73,23.36
2007-09-16,0,73.0,,0.73,0.0
2007-09-17,58,73.0,,0.73,42.339999999999996
2007-09-18,36,73.0,,0.73,26.28
2007-09-19,42,73.0,,0.73,30.66
2007-09-20,42,73.0,,0.73,30.66
2007-09-21,28,73.0,,0.73,20.439999999999998
2007-09-22,63,73.0,,0.73,45.99
2007-09-23,47,73.0,,0.73,34.31
2007-09-24,31,73.0,,0.73,22.63
2007-09-25,36,73.0,,0.73,26.28
2007-09-26,41,73.0,,0.73,29.93
2007-09-27,100,73.0,,0.73,73.0
2007-09-28,34,73.0,,0.73,24.82
2007-09-29,33,73.0,,0.73,24.09
2007-09-30,32,73.0,,0.73,23.36
2007-10-01,70,74.0,False,0.74,51.8
2007-10-02,82,74.0,,0.74,60.68
2007-10-03,45,74.0,,0.74,33.3
2007-10-04,77,74.0,,0.74,56.98
2007-10-05,82,74.0,,0.74,60.68
2007-10-06,60,74.0,,0.74,44.4
2007-10-07,59,74.0,,0.74,43.66
2007-10-08,39,74.0,,0.74,28.86
2007-10-09,44,74.0,,0.74,32.56
2007-10-10,38,74.0,,0.74,28.12
2007-10-11,52,74.0,,0.74,38.48
2007-10-12,48,74.0,,0.74,35.519999999999996
2007-10-13,0,74.0,,0.74,0.0
2007-10-14,97,74.0,,0.74,71.78
2007-10-15,100,74.0,,0.74,74.0
2007-10-16,49,74.0,,0.74,36.26
2007-10-17,37,74.0,,0.74,27.38
2007-10-18,94,74.0,,0.74,69.56
2007-10-19,73,74.0,,0.74,54.019999999999996
2007-10-20,59,74.0,,0.74,43.66
2007-10-21,58,74.0,,0.74,42.92
2007-10-22,36,74.0,,0.74,26.64
2007-10-23,42,74.0,,0.74,31.08
2007-10-24,43,74.0,,0.74,31.82
2007-10-25,63,74.0,,0.74,46.62
2007-10-26,47,74.0,,0.74,34.78
2007-10-27,38,74.0,,0.74,28.12
2007-10-28,29,74.0,,0.74,21.46
2007-10-29,74,74.0,,0.74,54.76
2007-10-30,50,74.0,,0.74,37.0
2007-10-31,51,74.0,,0.74,37.74
2007-11-01,73,65.0,False,0.65,47.45
2007-11-02,44,65.0,,0.65,28.6
2007-11-03,84,65.0,,0.65,54.6
2007-11-04,31,65.0,,0.65,20.150000000000002
2007-11-05,60,65.0,,0.65,39.0
2007-11-06,73,65.0,,0.65,47.45
2007-11-07,53,65.0,,0.65,34.45
2007-11-08,68,65.0,,0.65,44.2
2007-11-09,43,65.0,,0.65,27.95
2007-11-10,51,65.0,,0.65,33.15
2007-11-11,41,65.0,,0.65,26.650000000000002
2007-11-12,62,65.0,,0.65,40.300000000000004
2007-11-13,52,65.0,,0.65,33.800000000000004
2007-11-14,38,65.0,,0.65,24.7
2007-11-15,47,65.0,,0.65,30.55
2007-11-16,100,65.0,,0.65,65.0
2007-11-17,81,65.0,,0.65,52.65
2007-11-18,70,65.0,,0.65,45.5
2007-11-19,40,65.0,,0.65,26.0
2007-11-20,20,65.0,,0.65,13.0
2007-11-21,60,65.0,,0.65,39.0
2007-11-22,21,65.0,,0.65,13.65
2007-11-23,49,65.0,,0.65,31.85
2007-11-24,61,65.0,,0.65,39.65
2007-11-25,39,65.0,,0.65,25.35
2007-11-26,19,65.0,,0.65,12.35
2007-11-27,50,65.0,,0.65,32.5
2007-11-28,32,65.0,,0.65,20.8
2007-11-29,45,65.0,,0.65,29.25
2007-11-30,34,65.0,,0.65,22.1
2007-12-01,40,70.0,False,0.7,28.0
2007-12-02,40,70.0,,0.7,28.0
2007-12-03,54,70.0,,0.7,37.8
2007-12-04,73,70.0,,0.7,51.099999999999994
2007-12-05,47,70.0,,0.7,32.9
2007-12-06,62,70.0,,0.7,43.4
2007-12-07,51,70.0,,0.7,35.699999999999996
2007-12-08,50,70.0,,0.7,35.0
2007-12-09,61,70.0,,0.7,42.699999999999996
2007-12-10,61,70.0,,0.7,42.699999999999996
2007-12-11,13,70.0,,0.7,9.1
2007-12-12,62,70.0,,0.7,43.4
2007-12-13,42,70.0,,0.7,29.4
2007-12-14,52,70.0,,0.7,36.4
2007-12-15,51,70.0,,0.7,35.699999999999996
2007-12-16,51,70.0,,0.7,35.699999999999996
2007-12-17,78,70.0,,0.7,54.599999999999994
2007-12-18,63,70.0,,0.7,44.099999999999994
2007-12-19,36,70.0,,0.7,25.2
2007-12-20,69,70.0,,0.7,48.3
2007-12-21,100,70.0,,0.7,70.0
2007-12-22,35,70.0,,0.7,24.5
2007-12-23,49,70.0,,0.7,34.3
2007-12-24,45,70.0,,0.7,31.499999999999996
2007-12-25,43,70.0,,0.7,30.099999999999998
2007-12-26,75,70.0,,0.7,52.5
2007-12-27,51,70.0,,0.7,35.699999999999996
2007-12-28,60,70.0,,0.7,42.0
2007-12-29,99,70.0,,0.7,69.3
2007-12-30,79,70.0,,0.7,55.3
2007-12-31,72,70.0,,0.7,50.4
2008-01-01,50,88.0,False,0.88,44.0
2008-01-02,52,88.0,,0.88,45.76
2008-01-03,100,88.0,,0.88,88.0
2008-01-04,36,88.0,,0.88,31.68
2008-01-05,21,88.0,,0.88,18.48
2008-01-06,51,88.0,,0.88,44.88
2008-01-07,59,88.0,,0.88,51.92
2008-01-08,38,88.0,,0.88,33.44
2008-01-09,43,88.0,,0.88,37.84
2008-01-10,49,88.0,,0.88,43.12
2008-01-11,45,88.0,,0.88,39.6
2008-01-12,42,88.0,,0.88,36.96
2008-01-13,42,88.0,,0.88,36.96
2008-01-14,66,88.0,,0.88,58.08
2008-01-15,56,88.0,,0.88,49.28
2008-01-16,33,88.0,,0.88,29.04
2008-01-17,24,88.0,,0.88,21.12
2008-01-18,59,88.0,,0.88,51.92
2008-01-19,41,88.0,,0.88,36.08
2008-01-20,42,88.0,,0.88,36.96
2008-01-21,61,88.0,,0.88,53.68
2008-01-22,54,88.0,,0.88,47.52
2008-01-23,82,88.0,,0.88,72.16
2008-01-24,70,88.0,,0.88,61.6
2008-01-25,39,88.0,,0.88,34.32
2008-01-26,40,88.0,,0.88,35.2
2008-01-27,75,88.0,,0.88,66.0
2008-01-28,23,88.0,,0.88,20.24
2008-01-29,68,88.0,,0.88,59.84
2008-01-30,69,88.0,,0.88,60.72
2008-01-31,61,88.0,,0.88,53.68
2008-02-01,50,90.0,False,0.9,45.0
2008-02-02,56,90.0,,0.9,50.4
2008-02-03,32,90.0,,0.9,28.8
2008-02-04,45,90.0,,0.9,40.5
2008-02-05,34,90.0,,0.9,30.6
2008-02-06,51,90.0,,0.9,45.9
2008-02-07,69,90.0,,0.9,62.1
2008-02-08,27,90.0,,0.9,24.3
2008-02-09,38,90.0,,0.9,34.2
2008-02-10,100,90.0,,0.9,90.0
2008-02-11,63,90.0,,0.9,56.7
2008-02-12,50,90.0,,0.9,45.0
2008-02-13,54,90.0,,0.9,48.6
2008-02-14,53,90.0,,0.9,47.7
2008-02-15,76,90.0,,0.9,68.4
2008-02-16,19,90.0,,0.9,17.1
2008-02-17,71,90.0,,0.9,63.9
2008-02-18,61,90.0,,0.9,54.9
2008-02-19,30,90.0,,0.9,27.0
2008-02-20,34,90.0,,0.9,30.6
2008-02-21,59,90.0,,0.9,53.1
2008-02-22,44,90.0,,0.9,39.6
2008-02-23,30,90.0,,0.9,27.0
2008-02-24,43,90.0,,0.9,38.7
2008-02-25,59,90.0,,0.9,53.1
2008-02-26,53,90.0,,0.9,47.7
2008-02-27,50,90.0,,0.9,45.0
2008-02-28,34,90.0,,0.9,30.6
2008-02-29,54,90.0,,0.9,48.6
2008-03-01,44,87.0,False,0.87,38.28
2008-03-02,98,87.0,,0.87,85.26
2008-03-03,59,87.0,,0.87,51.33
2008-03-04,46,87.0,,0.87,40.02
2008-03-05,100,87.0,,0.87,87.0
2008-03-06,72,87.0,,0.87,62.64
2008-03-07,50,87.0,,0.87,43.5
2008-03-08,68,87.0,,0.87,59.16
2008-03-09,79,87.0,,0.87,68.73
2008-03-10,71,87.0,,0.87,61.77
2008-03-11,71,87.0,,0.87,61.77
2008-03-12,66,87.0,,0.87,57.42
2008-03-13,37,87.0,,0.87,32.19
2008-03-14,39,87.0,,0.87,33.93
2008-03-15,54,87.0,,0.87,46.98
2008-03-16,73,87.0,,0.87,63.51
2008-03-17,30,87.0,,0.87,26.1
2008-03-18,97,87.0,,0.87,84.39
2008-03-19,50,87.0,,0.87,43.5
2008-03-20,87,87.0,,0.87,75.69
2008-03-21,38,87.0,,0.87,33.06
2008-03-22,61,87.0,,0.87,53.07
2008-03-23,98,87.0,,0.87,85.26
2008-03-24,58,87.0,,0.87,50.46
2008-03-25,77,87.0,,0.87,66.99
2008-03-26,72,87.0,,0.87,62.64
2008-03-27,54,87.0,,0.87,46.98
2008-03-28,63,87.0,,0.87,54.81
2008-03-29,61,87.0,,0.87,53.07
2008-03-30,52,87.0,,0.87,45.24
2008-03-31,63,87.0,,0.87,54.81
2008-04-01,54,70.0,False,0.7,37.8
2008-04-02,73,70.0,,0.7,51.099999999999994
2008-04-03,36,70.0,,0.7,25.2
2008-04-04,58,70.0,,0.7,40.599999999999994
2008-04-05,28,70.0,,0.7,19.599999999999998
2008-04-06,37,70.0,,0.7,25.9
2008-04-07,61,70.0,,0.7,42.699999999999996
2008-04-08,84,70.0,,0.7,58.8
2008-04-09,55,70.0,,0.7,38.5
2008-04-10,31,70.0,,0.7,21.7
2008-04-11,33,70.0,,0.7,23.099999999999998
2008-04-12,46,70.0,,0.7,32.199999999999996
2008-04-13,64,70.0,,0.7,44.8
2008-04-14,78,70.0,,0.7,54.599999999999994
2008-04-15,60,70.0,,0.7,42.0
2008-04-16,37,70.0,,0.7,25.9
2008-04-17,44,70.0,,0.7,30.799999999999997
2008-04-18,40,70.0,,0.7,28.0
2008-04-19,78,70.0,,0.7,54.599999999999994
2008-04-20,58,70.0,,0.7,40.599999999999994
2008-04-21,37,70.0,,0.7,25.9
2008-04-22,48,70.0,,0.7,33.599999999999994
2008-04-23,49,70.0,,0.7,34.3
2008-04-24,69,70.0,,0.7,48.3
2008-04-25,54,70.0,,0.7,37.8
2008-04-26,67,70.0,,0.7,46.9
2008-04-27,19,70.0,,0.7,13.299999999999999
2008-04-28,100,70.0,,0.7,70.0
2008-04-29,70,70.0,,0.7,49.0
2008-04-30,66,70.0,,0.7,46.199999999999996
2008-05-01,68,57.0,False,0.57,38.76
2008-05-02,42,57.0,,0.57,23.939999999999998
2008-05-03,100,57.0,,0.57,56.99999999999999
2008-05-04,52,57.0,,0.57,29.639999999999997
2008-05-05,79,57.0,,0.57,45.029999999999994
2008-05-06,58,57.0,,0.57,33.059999999999995
2008-05-07,65,57.0,,0.57,37.05
2008-05-08,59,57.0,,0.57,33.629999999999995
