date,live gold_unscaled,live gold_monthly,isPartial,scale,live gold
2012-09-14,51,51,False,0.51,26.01
2012-09-15,68,68,False,0.68,46.24
2012-09-16,67,67,False,0.67,44.89
2012-09-17,41,41,False,0.41,16.81
2012-09-18,63,63,False,0.63,39.69
2012-09-19,68,68,False,0.68,46.24
2012-09-20,49,49,False,0.49,24.009999999999998
2012-09-21,50,50,False,0.5,25.0
2012-09-22,68,68,False,0.68,46.24
2012-09-23,59,59,False,0.59,34.809999999999995
2012-09-24,45,45,False,0.45,20.25
2012-09-25,53,53,False,0.53,28.09
2012-09-26,49,49,False,0.49,24.009999999999998
2012-09-27,44,44,False,0.44,19.36
2012-09-28,56,56,False,0.56,31.360000000000003
2012-09-29,61,61,False,0.61,37.21
2012-09-30,69,69,False,0.69,47.61
2012-10-01,78,78,False,0.78,60.84
2012-10-02,73,73,False,0.73,53.29
2012-10-03,54,54,False,0.54,29.160000000000004
2012-10-04,47,47,False,0.47,22.09
2012-10-05,53,53,False,0.53,28.09
2012-10-06,98,98,False,0.98,96.03999999999999
2012-10-07,95,95,False,0.95,90.25
2012-10-08,74,74,False,0.74,54.76
2012-10-09,46,46,False,0.46,21.16
2012-10-10,49,49,False,0.49,24.009999999999998
2012-10-11,61,61,False,0.61,37.21
2012-10-12,73,73,False,0.73,53.29
2012-10-13,84,84,False,0.84,70.56
2012-10-14,100,100,False,1.0,100.0
2012-10-15,62,62,False,0.62,38.44
2012-10-16,75,75,False,0.75,56.25
2012-10-17,63,63,False,0.63,39.69
2012-10-18,47,47,False,0.47,22.09
2012-10-19,66,66,False,0.66,43.56
2012-10-20,67,67,False,0.67,44.89
2012-10-21,66,66,False,0.66,43.56
2012-10-22,65,65,False,0.65,42.25
2012-10-23,73,73,False,0.73,53.29
2012-10-24,65,65,False,0.65,42.25
2012-10-25,46,46,False,0.46,21.16
2012-10-26,77,77,False,0.77,59.29
2012-10-27,69,69,False,0.69,47.61
2012-10-28,92,92,False,0.92,84.64
2012-10-29,66,66,False,0.66,43.56
2012-10-30,68,68,False,0.68,46.24
2012-10-31,54,54,False,0.54,29.160000000000004
2012-11-01,35,35,False,0.35,12.25
2012-11-02,30,30,False,0.3,9.0
2012-11-03,56,56,False,0.56,31.360000000000003
2012-11-04,52,52,False,0.52,27.04
2012-11-05,42,42,False,0.42,17.64
2012-11-06,35,35,False,0.35,12.25
2012-11-07,38,38,False,0.38,14.44
2012-11-08,41,41,False,0.41,16.81
2012-11-09,36,36,False,0.36,12.959999999999999
2012-11-10,68,68,False,0.68,46.24
2012-11-11,61,61,False,0.61,37.21
2012-11-12,60,60,False,0.6,36.0
2012-11-13,51,51,False,0.51,26.01
2012-11-14,46,46,False,0.46,21.16
2012-11-15,45,45,False,0.45,20.25
2012-11-16,44,44,False,0.44,19.36
2012-11-17,75,75,False,0.75,56.25
2012-11-18,65,65,False,0.65,42.25
2012-11-19,50,50,False,0.5,25.0
2012-11-20,46,46,False,0.46,21.16
2012-11-21,55,55,False,0.55,30.250000000000004
2012-11-22,64,64,False,0.64,40.96
2012-11-23,100,100,False,1.0,100.0
2012-11-24,91,91,False,0.91,82.81
2012-11-25,68,68,False,0.68,46.24
2012-11-26,82,82,False,0.82,67.24
2012-11-27,65,65,False,0.65,42.25
2012-11-28,42,42,False,0.42,17.64
2012-11-29,37,37,False,0.37,13.69
2012-11-30,38,38,False,0.38,14.44
2012-12-01,53,53,False,0.53,28.09
2012-12-02,36,36,False,0.36,12.959999999999999
2012-12-03,46,46,False,0.46,21.16
2012-12-04,35,35,False,0.35,12.25
2012-12-05,33,33,False,0.33,10.89
2012-12-06,34,34,False,0.34,11.56
2012-12-07,39,39,False,0.39,15.21
2012-12-08,48,48,False,0.48,23.04
2012-12-09,39,39,False,0.39,15.21
2012-12-10,25,25,False,0.25,6.25
2012-12-11,44,44,False,0.44,19.36
2012-12-12,42,42,False,0.42,17.64
2012-12-13,21,21,False,0.21,4.41
2012-12-14,30,30,False,0.3,9.0
2012-12-15,56,56,False,0.56,31.360000000000003
2012-12-16,38,38,False,0.38,14.44
2012-12-17,55,55,False,0.55,30.250000000000004
2012-12-18,43,43,False,0.43,18.49
2012-12-19,27,27,False,0.27,7.290000000000001
2012-12-20,34,34,False,0.34,11.56
2012-12-21,44,44,False,0.44,19.36
2012-12-22,55,55,False,0.55,30.250000000000004
2012-12-23,40,40,False,0.4,16.0
2012-12-24,61,61,False,0.61,37.21
2012-12-25,68,68,False,0.68,46.24
2012-12-26,100,100,False,1.0,100.0
2012-12-27,59,59,False,0.59,34.809999999999995
2012-12-28,73,73,False,0.73,53.29
2012-12-29,54,54,False,0.54,29.160000000000004
2012-12-30,33,33,False,0.33,10.89
2012-12-31,59,59,False,0.59,34.809999999999995
2013-01-01,98,98,False,0.98,96.03999999999999
2013-01-02,65,65,False,0.65,42.25
2013-01-03,100,100,False,1.0,100.0
2013-01-04,56,56,False,0.56,31.360000000000003
2013-01-05,82,82,False,0.82,67.24
2013-01-06,57,57,False,0.57,32.489999999999995
2013-01-07,56,56,False,0.56,31.360000000000003
2013-01-08,49,49,False,0.49,24.009999999999998
2013-01-09,53,53,False,0.53,28.09
2013-01-10,58,58,False,0.58,33.64
2013-01-11,49,49,False,0.49,24.009999999999998
2013-01-12,59,59,False,0.59,34.809999999999995
2013-01-13,71,71,False,0.71,50.41
2013-01-14,47,47,False,0.47,22.09
2013-01-15,71,71,False,0.71,50.41
2013-01-16,47,47,False,0.47,22.09
2013-01-17,54,54,False,0.54,29.160000000000004
2013-01-18,55,55,False,0.55,30.250000000000004
2013-01-19,55,55,False,0.55,30.250000000000004
2013-01-20,66,66,False,0.66,43.56
2013-01-21,55,55,False,0.55,30.250000000000004
2013-01-22,64,64,False,0.64,40.96
2013-01-23,40,40,False,0.4,16.0
2013-01-24,43,43,False,0.43,18.49
2013-01-25,72,72,False,0.72,51.839999999999996
2013-01-26,90,90,False,0.9,81.0
2013-01-27,66,66,False,0.66,43.56
2013-01-28,62,62,False,0.62,38.44
2013-01-29,42,42,False,0.42,17.64
2013-01-30,60,60,False,0.6,36.0
2013-01-31,42,42,False,0.42,17.64
2013-02-01,19,19,False,0.19,3.61
2013-02-02,34,34,False,0.34,11.56
2013-02-03,20,20,False,0.2,4.0
2013-02-04,21,21,False,0.21,4.41
2013-02-05,23,23,False,0.23,5.29
2013-02-06,18,18,False,0.18,3.2399999999999998
2013-02-07,22,22,False,0.22,4.84
2013-02-08,19,19,False,0.19,3.61
2013-02-09,36,36,False,0.36,12.959999999999999
2013-02-10,35,35,False,0.35,12.25
2013-02-11,24,24,False,0.24,5.76
2013-02-12,25,25,False,0.25,6.25
2013-02-13,13,13,False,0.13,1.69
2013-02-14,12,12,False,0.12,1.44
2013-02-15,17,17,False,0.17,2.89
2013-02-16,41,41,False,0.41,16.81
2013-02-17,30,30,False,0.3,9.0
2013-02-18,20,20,False,0.2,4.0
2013-02-19,26,26,False,0.26,6.76
2013-02-20,26,26,False,0.26,6.76
2013-02-21,22,22,False,0.22,4.84
2013-02-22,22,22,False,0.22,4.84
2013-02-23,100,100,False,1.0,100.0
2013-02-24,45,45,False,0.45,20.25
2013-02-25,28,28,False,0.28,7.840000000000001
2013-02-26,21,21,False,0.21,4.41
2013-02-27,22,22,False,0.22,4.84
2013-02-28,20,20,False,0.2,4.0
2013-03-01,78,78,False,0.78,60.84
2013-03-02,100,100,False,1.0,100.0
2013-03-03,78,78,False,0.78,60.84
2013-03-04,73,73,False,0.73,53.29
2013-03-05,75,75,False,0.75,56.25
2013-03-06,86,86,False,0.86,73.96
2013-03-07,63,63,False,0.63,39.69
2013-03-08,60,60,False,0.6,36.0
2013-03-09,97,97,False,0.97,94.09
2013-03-10,83,83,False,0.83,68.89
2013-03-11,55,55,False,0.55,30.250000000000004
2013-03-12,66,66,False,0.66,43.56
2013-03-13,78,78,False,0.78,60.84
2013-03-14,69,69,False,0.69,47.61
2013-03-15,63,63,False,0.63,39.69
2013-03-16,82,82,False,0.82,67.24
2013-03-17,75,75,False,0.75,56.25
2013-03-18,53,53,False,0.53,28.09
2013-03-19,82,82,False,0.82,67.24
2013-03-20,70,70,False,0.7,49.0
2013-03-21,71,71,False,0.71,50.41
2013-03-22,68,68,False,0.68,46.24
2013-03-23,88,88,False,0.88,77.44
2013-03-24,84,84,False,0.84,70.56
2013-03-25,60,60,False,0.6,36.0
2013-03-26,77,77,False,0.77,59.29
2013-03-27,51,51,False,0.51,26.01
2013-03-28,79,79,False,0.79,62.410000000000004
2013-03-29,77,77,False,0.77,59.29
2013-03-30,92,92,False,0.92,84.64
2013-03-31,96,96,False,0.96,92.16
2013-04-01,48,48,False,0.48,23.04
2013-04-02,71,71,False,0.71,50.41
2013-04-03,62,62,False,0.62,38.44
2013-04-04,73,73,False,0.73,53.29
2013-04-05,45,45,False,0.45,20.25
2013-04-06,90,90,False,0.9,81.0
2013-04-07,81,81,False,0.81,65.61
2013-04-08,57,57,False,0.57,32.489999999999995
2013-04-09,45,45,False,0.45,20.25
2013-04-10,50,50,False,0.5,25.0
2013-04-11,74,74,False,0.74,54.76
2013-04-12,59,59,False,0.59,34.809999999999995
2013-04-13,82,82,False,0.82,67.24
2013-04-14,98,98,False,0.98,96.03999999999999
2013-04-15,100,100,False,1.0,100.0
2013-04-16,82,82,False,0.82,67.24
2013-04-17,79,79,False,0.79,62.410000000000004
2013-04-18,69,69,False,0.69,47.61
2013-04-19,46,46,False,0.46,21.16
2013-04-20,48,48,False,0.48,23.04
2013-04-21,72,72,False,0.72,51.839999999999996
2013-04-22,60,60,False,0.6,36.0
2013-04-23,69,69,False,0.69,47.61
2013-04-24,60,60,False,0.6,36.0
2013-04-25,59,59,False,0.59,34.809999999999995
2013-04-26,63,63,False,0.63,39.69
2013-04-27,83,83,False,0.83,68.89
2013-04-28,69,69,False,0.69,47.61
2013-04-29,36,36,False,0.36,12.959999999999999
2013-04-30,45,45,False,0.45,20.25
2013-05-01,50,50,False,0.5,25.0
2013-05-02,31,31,False,0.31,9.61
2013-05-03,50,50,False,0.5,25.0
2013-05-04,67,67,False,0.67,44.89
2013-05-05,46,46,False,0.46,21.16
2013-05-06,31,31,False,0.31,9.61
2013-05-07,45,45,False,0.45,20.25
2013-05-08,34,34,False,0.34,11.56
2013-05-09,29,29,False,0.29,8.41
2013-05-10,43,43,False,0.43,18.49
2013-05-11,37,37,False,0.37,13.69
2013-05-12,100,100,False,1.0,100.0
2013-05-13,39,39,False,0.39,15.21
2013-05-14,56,56,False,0.56,31.360000000000003
2013-05-15,36,36,False,0.36,12.959999999999999
2013-05-16,69,69,False,0.69,47.61
2013-05-17,51,51,False,0.51,26.01
2013-05-18,75,75,False,0.75,56.25
2013-05-19,57,57,False,0.57,32.489999999999995
2013-05-20,46,46,False,0.46,21.16
2013-05-21,45,45,False,0.45,20.25
2013-05-22,56,56,False,0.56,31.360000000000003
2013-05-23,67,67,False,0.67,44.89
2013-05-24,57,57,False,0.57,32.489999999999995
2013-05-25,58,58,False,0.58,33.64
2013-05-26,50,50,False,0.5,25.0
2013-05-27,78,78,False,0.78,60.84
2013-05-28,48,48,False,0.48,23.04
2013-05-29,56,56,False,0.56,31.360000000000003
2013-05-30,37,37,False,0.37,13.69
2013-05-31,31,31,False,0.31,9.61
2013-06-01,59,59,False,0.59,34.809999999999995
2013-06-02,50,50,False,0.5,25.0
2013-06-03,40,40,False,0.4,16.0
2013-06-04,32,32,False,0.32,10.24
2013-06-05,45,45,False,0.45,20.25
2013-06-06,53,53,False,0.53,28.09
2013-06-07,37,37,False,0.37,13.69
2013-06-08,41,41,False,0.41,16.81
2013-06-09,54,54,False,0.54,29.160000000000004
2013-06-10,82,82,False,0.82,67.24
2013-06-11,100,100,False,1.0,100.0
2013-06-12,75,75,False,0.75,56.25
2013-06-13,70,70,False,0.7,49.0
2013-06-14,47,47,False,0.47,22.09
2013-06-15,50,50,False,0.5,25.0
2013-06-16,69,69,False,0.69,47.61
2013-06-17,54,54,False,0.54,29.160000000000004
2013-06-18,67,67,False,0.67,44.89
2013-06-19,58,58,False,0.58,33.64
2013-06-20,75,75,False,0.75,56.25
2013-06-21,89,89,False,0.89,79.21000000000001
2013-06-22,63,63,False,0.63,39.69
2013-06-23,78,78,False,0.78,60.84
2013-06-24,59,59,False,0.59,34.809999999999995
2013-06-25,61,61,False,0.61,37.21
2013-06-26,67,67,False,0.67,44.89
2013-06-27,60,60,False,0.6,36.0
2013-06-28,83,83,False,0.83,68.89
2013-06-29,72,72,False,0.72,51.839999999999996
2013-06-30,80,80,False,0.8,64.0
2013-07-01,69,69,False,0.69,47.61
2013-07-02,56,56,False,0.56,31.360000000000003
2013-07-03,26,26,False,0.26,6.76
2013-07-04,29,29,False,0.29,8.41
2013-07-05,35,35,False,0.35,12.25
2013-07-06,29,29,False,0.29,8.41
2013-07-07,38,38,False,0.38,14.44
2013-07-08,35,35,False,0.35,12.25
2013-07-09,46,46,False,0.46,21.16
2013-07-10,45,45,False,0.45,20.25
2013-07-11,27,27,False,0.27,7.290000000000001
2013-07-12,30,30,False,0.3,9.0
2013-07-13,59,59,False,0.59,34.809999999999995
2013-07-14,32,32,False,0.32,10.24
2013-07-15,40,40,False,0.4,16.0
2013-07-16,44,44,False,0.44,19.36
2013-07-17,40,40,False,0.4,16.0
2013-07-18,49,49,False,0.49,24.009999999999998
2013-07-19,31,31,False,0.31,9.61
2013-07-20,31,31,False,0.31,9.61
2013-07-21,36,36,False,0.36,12.959999999999999
2013-07-22,26,26,False,0.26,6.76
2013-07-23,40,40,False,0.4,16.0
2013-07-24,39,39,False,0.39,15.21
2013-07-25,46,46,False,0.46,21.16
2013-07-26,37,37,False,0.37,13.69
2013-07-27,54,54,False,0.54,29.160000000000004
2013-07-28,100,100,False,1.0,100.0
2013-07-29,39,39,False,0.39,15.21
2013-07-30,27,27,False,0.27,7.290000000000001
2013-07-31,29,29,False,0.29,8.41
2013-08-01,100,100,False,1.0,100.0
2013-08-02,78,78,False,0.78,60.84
2013-08-03,76,76,False,0.76,57.76
2013-08-04,69,69,False,0.69,47.61
2013-08-05,65,65,False,0.65,42.25
2013-08-06,60,60,False,0.6,36.0
2013-08-07,65,65,False,0.65,42.25
2013-08-08,70,70,False,0.7,49.0
2013-08-09,61,61,False,0.61,37.21
2013-08-10,55,55,False,0.55,30.250000000000004
2013-08-11,76,76,False,0.76,57.76
2013-08-12,54,54,False,0.54,29.160000000000004
2013-08-13,49,49,False,0.49,24.009999999999998
2013-08-14,49,49,False,0.49,24.009999999999998
2013-08-15,75,75,False,0.75,56.25
2013-08-16,91,91,False,0.91,82.81
2013-08-17,73,73,False,0.73,53.29
2013-08-18,70,70,False,0.7,49.0
2013-08-19,62,62,False,0.62,38.44
2013-08-20,56,56,False,0.56,31.360000000000003
2013-08-21,53,53,False,0.53,28.09
2013-08-22,57,57,False,0.57,32.489999999999995
2013-08-23,62,62,False,0.62,38.44
2013-08-24,73,73,False,0.73,53.29
2013-08-25,72,72,False,0.72,51.839999999999996
2013-08-26,52,52,False,0.52,27.04
2013-08-27,68,68,False,0.68,46.24
2013-08-28,50,50,False,0.5,25.0
2013-08-29,48,48,False,0.48,23.04
2013-08-30,52,52,False,0.52,27.04
2013-08-31,94,94,False,0.94,88.36
2013-09-01,100,100,False,1.0,100.0
2013-09-02,64,64,False,0.64,40.96
2013-09-03,54,54,False,0.54,29.160000000000004
2013-09-04,44,44,False,0.44,19.36
2013-09-05,46,46,False,0.46,21.16
2013-09-06,43,43,False,0.43,18.49
2013-09-07,61,61,False,0.61,37.21
2013-09-08,66,66,False,0.66,43.56
2013-09-09,44,44,False,0.44,19.36
2013-09-10,55,55,False,0.55,30.250000000000004
2013-09-11,35,35,False,0.35,12.25
2013-09-12,33,33,False,0.33,10.89
2013-09-13,46,46,False,0.46,21.16
2013-09-14,63,63,False,0.63,39.69
2013-09-15,70,70,False,0.7,49.0
2013-09-16,66,66,False,0.66,43.56
2013-09-17,75,75,False,0.75,56.25
2013-09-18,47,47,False,0.47,22.09
2013-09-19,55,55,False,0.55,30.250000000000004
2013-09-20,50,50,False,0.5,25.0
2013-09-21,42,42,False,0.42,17.64
2013-09-22,61,61,False,0.61,37.21
2013-09-23,50,50,False,0.5,25.0
2013-09-24,35,35,False,0.35,12.25
2013-09-25,39,39,False,0.39,15.21
2013-09-26,46,46,False,0.46,21.16
2013-09-27,50,50,False,0.5,25.0
2013-09-28,65,65,False,0.65,42.25
2013-09-29,51,51,False,0.51,26.01
2013-09-30,39,39,False,0.39,15.21
2013-10-01,100,100,False,1.0,100.0
2013-10-02,50,50,False,0.5,25.0
2013-10-03,62,62,False,0.62,38.44
2013-10-04,57,57,False,0.57,32.489999999999995
2013-10-05,44,44,False,0.44,19.36
2013-10-06,48,48,False,0.48,23.04
2013-10-07,61,61,False,0.61,37.21
2013-10-08,68,68,False,0.68,46.24
2013-10-09,92,92,False,0.92,84.64
2013-10-10,49,49,False,0.49,24.009999999999998
2013-10-11,65,65,False,0.65,42.25
2013-10-12,91,91,False,0.91,82.81
2013-10-13,73,73,False,0.73,53.29
2013-10-14,68,68,False,0.68,46.24
2013-10-15,67,67,False,0.67,44.89
2013-10-16,68,68,False,0.68,46.24
2013-10-17,75,75,False,0.75,56.25
2013-10-18,52,52,False,0.52,27.04
2013-10-19,77,77,False,0.77,59.29
2013-10-20,87,87,False,0.87,75.69
2013-10-21,61,61,False,0.61,37.21
2013-10-22,43,43,False,0.43,18.49
2013-10-23,39,39,False,0.39,15.21
2013-10-24,48,48,False,0.48,23.04
2013-10-25,70,70,False,0.7,49.0
2013-10-26,73,73,False,0.73,53.29
2013-10-27,91,91,False,0.91,82.81
2013-10-28,62,62,False,0.62,38.44
2013-10-29,62,62,False,0.62,38.44
2013-10-30,47,47,False,0.47,22.09
2013-10-31,51,51,False,0.51,26.01
2013-11-01,48,48,False,0.48,23.04
2013-11-02,54,54,False,0.54,29.160000000000004
2013-11-03,39,39,False,0.39,15.21
2013-11-04,26,26,False,0.26,6.76
2013-11-05,19,19,False,0.19,3.61
2013-11-06,37,37,False,0.37,13.69
2013-11-07,39,39,False,0.39,15.21
2013-11-08,27,27,False,0.27,7.290000000000001
2013-11-09,44,44,False,0.44,19.36
2013-11-10,25,25,False,0.25,6.25
2013-11-11,43,43,False,0.43,18.49
2013-11-12,28,28,False,0.28,7.840000000000001
2013-11-13,31,31,False,0.31,9.61
2013-11-14,26,26,False,0.26,6.76
2013-11-15,24,24,False,0.24,5.76
2013-11-16,49,49,False,0.49,24.009999999999998
2013-11-17,49,49,False,0.49,24.009999999999998
2013-11-18,30,30,False,0.3,9.0
2013-11-19,31,31,False,0.31,9.61
2013-11-20,32,32,False,0.32,10.24
2013-11-21,34,34,False,0.34,11.56
2013-11-22,47,47,False,0.47,22.09
2013-11-23,62,62,False,0.62,38.44
2013-11-24,53,53,False,0.53,28.09
2013-11-25,30,30,False,0.3,9.0
2013-11-26,42,42,False,0.42,17.64
2013-11-27,44,44,False,0.44,19.36
2013-11-28,61,61,False,0.61,37.21
2013-11-29,100,100,False,1.0,100.0
2013-11-30,76,76,False,0.76,57.76
2013-12-01,57,57,False,0.57,32.489999999999995
2013-12-02,50,50,False,0.5,25.0
2013-12-03,49,49,False,0.49,24.009999999999998
2013-12-04,31,31,False,0.31,9.61
2013-12-05,32,32,False,0.32,10.24
2013-12-06,39,39,False,0.39,15.21
2013-12-07,47,47,False,0.47,22.09
2013-12-08,39,39,False,0.39,15.21
2013-12-09,29,29,False,0.29,8.41
2013-12-10,30,30,False,0.3,9.0
2013-12-11,21,21,False,0.21,4.41
2013-12-12,32,32,False,0.32,10.24
2013-12-13,35,35,False,0.35,12.25
2013-12-14,39,39,False,0.39,15.21
2013-12-15,32,32,False,0.32,10.24
2013-12-16,32,32,False,0.32,10.24
2013-12-17,31,31,False,0.31,9.61
2013-12-18,29,29,False,0.29,8.41
2013-12-19,47,47,False,0.47,22.09
2013-12-20,43,43,False,0.43,18.49
2013-12-21,53,53,False,0.53,28.09
2013-12-22,44,44,False,0.44,19.36
2013-12-23,55,55,False,0.55,30.250000000000004
2013-12-24,39,39,False,0.39,15.21
2013-12-25,90,90,False,0.9,81.0
2013-12-26,100,100,False,1.0,100.0
2013-12-27,56,56,False,0.56,31.360000000000003
2013-12-28,39,39,False,0.39,15.21
2013-12-29,58,58,False,0.58,33.64
2013-12-30,60,60,False,0.6,36.0
2013-12-31,61,61,False,0.61,37.21
2014-01-01,100,100,False,1.0,100.0
2014-01-02,89,89,False,0.89,79.21000000000001
2014-01-03,70,70,False,0.7,49.0
2014-01-04,85,85,False,0.85,72.25
2014-01-05,70,70,False,0.7,49.0
2014-01-06,58,58,False,0.58,33.64
2014-01-07,40,40,False,0.4,16.0
2014-01-08,49,49,False,0.49,24.009999999999998
2014-01-09,51,51,False,0.51,26.01
2014-01-10,48,48,False,0.48,23.04
2014-01-11,77,77,False,0.77,59.29
2014-01-12,63,63,False,0.63,39.69
2014-01-13,45,45,False,0.45,20.25
2014-01-14,31,31,False,0.31,9.61
2014-01-15,40,40,False,0.4,16.0
2014-01-16,56,56,False,0.56,31.360000000000003
2014-01-17,35,35,False,0.35,12.25
2014-01-18,58,58,False,0.58,33.64
2014-01-19,75,75,False,0.75,56.25
2014-01-20,60,60,False,0.6,36.0
2014-01-21,39,39,False,0.39,15.21
2014-01-22,44,44,False,0.44,19.36
2014-01-23,35,35,False,0.35,12.25
2014-01-24,36,36,False,0.36,12.959999999999999
2014-01-25,52,52,False,0.52,27.04
2014-01-26,75,75,False,0.75,56.25
2014-01-27,53,53,False,0.53,28.09
2014-01-28,62,62,False,0.62,38.44
2014-01-29,44,44,False,0.44,19.36
2014-01-30,46,46,False,0.46,21.16
2014-01-31,57,57,False,0.57,32.489999999999995
2014-02-01,88,88,False,0.88,77.44
2014-02-02,66,66,False,0.66,43.56
2014-02-03,35,35,False,0.35,12.25
2014-02-04,52,52,False,0.52,27.04
2014-02-05,35,35,False,0.35,12.25
2014-02-06,26,26,False,0.26,6.76
2014-02-07,57,57,False,0.57,32.489999999999995
2014-02-08,64,64,False,0.64,40.96
2014-02-09,42,42,False,0.42,17.64
2014-02-10,49,49,False,0.49,24.009999999999998
2014-02-11,42,42,False,0.42,17.64
2014-02-12,38,38,False,0.38,14.44
2014-02-13,39,39,False,0.39,15.21
2014-02-14,38,38,False,0.38,14.44
2014-02-15,72,72,False,0.72,51.839999999999996
2014-02-16,57,57,False,0.57,32.489999999999995
2014-02-17,60,60,False,0.6,36.0
2014-02-18,61,61,False,0.61,37.21
2014-02-19,47,47,False,0.47,22.09
2014-02-20,100,100,False,1.0,100.0
2014-02-21,48,48,False,0.48,23.04
2014-02-22,58,58,False,0.58,33.64
2014-02-23,82,82,False,0.82,67.24
2014-02-24,43,43,False,0.43,18.49
2014-02-25,38,38,False,0.38,14.44
2014-02-26,51,51,False,0.51,26.01
2014-02-27,38,38,False,0.38,14.44
2014-02-28,47,47,False,0.47,22.09
2014-03-01,100,100,False,1.0,100.0
2014-03-02,75,75,False,0.75,56.25
2014-03-03,68,68,False,0.68,46.24
2014-03-04,47,47,False,0.47,22.09
2014-03-05,43,43,False,0.43,18.49
2014-03-06,37,37,False,0.37,13.69
2014-03-07,41,41,False,0.41,16.81
2014-03-08,48,48,False,0.48,23.04
2014-03-09,71,71,False,0.71,50.41
2014-03-10,48,48,False,0.48,23.04
2014-03-11,48,48,False,0.48,23.04
2014-03-12,58,58,False,0.58,33.64
2014-03-13,35,35,False,0.35,12.25
2014-03-14,53,53,False,0.53,28.09
2014-03-15,69,69,False,0.69,47.61
2014-03-16,75,75,False,0.75,56.25
2014-03-17,47,47,False,0.47,22.09
2014-03-18,38,38,False,0.38,14.44
2014-03-19,47,47,False,0.47,22.09
2014-03-20,32,32,False,0.32,10.24
2014-03-21,50,50,False,0.5,25.0
2014-03-22,55,55,False,0.55,30.250000000000004
2014-03-23,71,71,False,0.71,50.41
2014-03-24,48,48,False,0.48,23.04
2014-03-25,28,28,False,0.28,7.840000000000001
2014-03-26,39,39,False,0.39,15.21
2014-03-27,44,44,False,0.44,19.36
2014-03-28,37,37,False,0.37,13.69
2014-03-29,57,57,False,0.57,32.489999999999995
2014-03-30,67,67,False,0.67,44.89
2014-03-31,47,47,False,0.47,22.09
2014-04-01,68,68,False,0.68,46.24
2014-04-02,40,40,False,0.4,16.0
2014-04-03,44,44,False,0.44,19.36
2014-04-04,51,51,False,0.51,26.01
2014-04-05,77,77,False,0.77,59.29
2014-04-06,70,70,False,0.7,49.0
2014-04-07,38,38,False,0.38,14.44
2014-04-08,53,53,False,0.53,28.09
2014-04-09,46,46,False,0.46,21.16
2014-04-10,31,31,False,0.31,9.61
2014-04-11,43,43,False,0.43,18.49
2014-04-12,67,67,False,0.67,44.89
2014-04-13,75,75,False,0.75,56.25
2014-04-14,43,43,False,0.43,18.49
2014-04-15,46,46,False,0.46,21.16
2014-04-16,61,61,False,0.61,37.21
2014-04-17,51,51,False,0.51,26.01
2014-04-18,36,36,False,0.36,12.959999999999999
2014-04-19,84,84,False,0.84,70.56
2014-04-20,70,70,False,0.7,49.0
2014-04-21,58,58,False,0.58,33.64
2014-04-22,40,40,False,0.4,16.0
2014-04-23,42,42,False,0.42,17.64
2014-04-24,37,37,False,0.37,13.69
2014-04-25,36,36,False,0.36,12.959999999999999
2014-04-26,100,100,False,1.0,100.0
2014-04-27,66,66,False,0.66,43.56
2014-04-28,30,30,False,0.3,9.0
2014-04-29,47,47,False,0.47,22.09
2014-04-30,66,66,False,0.66,43.56
2014-05-01,43,43,False,0.43,18.49
2014-05-02,59,59,False,0.59,34.809999999999995
2014-05-03,83,83,False,0.83,68.89
2014-05-04,61,61,False,0.61,37.21
2014-05-05,41,41,False,0.41,16.81
2014-05-06,33,33,False,0.33,10.89
2014-05-07,51,51,False,0.51,26.01
2014-05-08,45,45,False,0.45,20.25
2014-05-09,51,51,False,0.51,26.01
2014-05-10,57,57,False,0.57,32.489999999999995
2014-05-11,64,64,False,0.64,40.96
2014-05-12,45,45,False,0.45,20.25
2014-05-13,55,55,False,0.55,30.250000000000004
2014-05-14,62,62,False,0.62,38.44
2014-05-15,42,42,False,0.42,17.64
2014-05-16,72,72,False,0.72,51.839999999999996
2014-05-17,70,70,False,0.7,49.0
2014-05-18,39,39,False,0.39,15.21
2014-05-19,40,40,False,0.4,16.0
2014-05-20,62,62,False,0.62,38.44
2014-05-21,31,31,False,0.31,9.61
2014-05-22,58,58,False,0.58,33.64
2014-05-23,62,62,False,0.62,38.44
2014-05-24,46,46,False,0.46,21.16
2014-05-25,98,98,False,0.98,96.03999999999999
2014-05-26,100,100,False,1.0,100.0
2014-05-27,72,72,False,0.72,51.839999999999996
2014-05-28,42,42,False,0.42,17.64
2014-05-29,51,51,False,0.51,26.01
2014-05-30,65,65,False,0.65,42.25
2014-05-31,67,67,False,0.67,44.89
2014-06-01,100,100,False,1.0,100.0
2014-06-02,68,68,False,0.68,46.24
2014-06-03,63,63,False,0.63,39.69
2014-06-04,33,33,False,0.33,10.89
2014-06-05,37,37,False,0.37,13.69
2014-06-06,42,42,False,0.42,17.64
2014-06-07,37,37,False,0.37,13.69
2014-06-08,55,55,False,0.55,30.250000000000004
2014-06-09,52,52,False,0.52,27.04
2014-06-10,43,43,False,0.43,18.49
2014-06-11,35,35,False,0.35,12.25
2014-06-12,47,47,False,0.47,22.09
2014-06-13,35,35,False,0.35,12.25
2014-06-14,41,41,False,0.41,16.81
2014-06-15,41,41,False,0.41,16.81
2014-06-16,52,52,False,0.52,27.04
2014-06-17,45,45,False,0.45,20.25
2014-06-18,34,34,False,0.34,11.56
2014-06-19,45,45,False,0.45,20.25
2014-06-20,59,59,False,0.59,34.809999999999995
