date,SOCIAL SECURITY CARD_unscaled,SOCIAL SECURITY CARD_monthly,isPartial,scale,SOCIAL SECURITY CARD
2012-07-21,21,96.0,,0.96,20.16
2012-07-22,41,96.0,,0.96,39.36
2012-07-23,93,96.0,,0.96,89.28
2012-07-24,80,96.0,,0.96,76.8
2012-07-25,77,96.0,,0.96,73.92
2012-07-26,86,96.0,,0.96,82.56
2012-07-27,53,96.0,,0.96,50.879999999999995
2012-07-28,32,96.0,,0.96,30.72
2012-07-29,25,96.0,,0.96,24.0
2012-07-30,85,96.0,,0.96,81.6
2012-07-31,85,96.0,,0.96,81.6
2012-08-01,86,88.0,False,0.88,75.68
2012-08-02,77,88.0,,0.88,67.76
2012-08-03,81,88.0,,0.88,71.28
2012-08-04,36,88.0,,0.88,31.68
2012-08-05,28,88.0,,0.88,24.64
2012-08-06,90,88.0,,0.88,79.2
2012-08-07,99,88.0,,0.88,87.12
2012-08-08,71,88.0,,0.88,62.48
2012-08-09,73,88.0,,0.88,64.24
2012-08-10,71,88.0,,0.88,62.48
2012-08-11,33,88.0,,0.88,29.04
2012-08-12,35,88.0,,0.88,30.8
2012-08-13,100,88.0,,0.88,88.0
2012-08-14,84,88.0,,0.88,73.92
2012-08-15,79,88.0,,0.88,69.52
2012-08-16,68,88.0,,0.88,59.84
2012-08-17,64,88.0,,0.88,56.32
2012-08-18,29,88.0,,0.88,25.52
2012-08-19,34,88.0,,0.88,29.92
2012-08-20,85,88.0,,0.88,74.8
2012-08-21,89,88.0,,0.88,78.32000000000001
2012-08-22,92,88.0,,0.88,80.96
2012-08-23,64,88.0,,0.88,56.32
2012-08-24,66,88.0,,0.88,58.08
2012-08-25,31,88.0,,0.88,27.28
2012-08-26,40,88.0,,0.88,35.2
2012-08-27,76,88.0,,0.88,66.88
2012-08-28,82,88.0,,0.88,72.16
2012-08-29,70,88.0,,0.88,61.6
2012-08-30,63,88.0,,0.88,55.44
2012-08-31,71,88.0,,0.88,62.48
2012-09-01,39,79.0,False,0.79,30.810000000000002
2012-09-02,30,79.0,,0.79,23.700000000000003
2012-09-03,42,79.0,,0.79,33.18
2012-09-04,100,79.0,,0.79,79.0
2012-09-05,81,79.0,,0.79,63.99
2012-09-06,84,79.0,,0.79,66.36
2012-09-07,88,79.0,,0.79,69.52000000000001
2012-09-08,29,79.0,,0.79,22.91
2012-09-09,40,79.0,,0.79,31.6
2012-09-10,81,79.0,,0.79,63.99
2012-09-11,74,79.0,,0.79,58.46
2012-09-12,81,79.0,,0.79,63.99
2012-09-13,56,79.0,,0.79,44.24
2012-09-14,59,79.0,,0.79,46.61
2012-09-15,37,79.0,,0.79,29.23
2012-09-16,36,79.0,,0.79,28.44
2012-09-17,89,79.0,,0.79,70.31
2012-09-18,64,79.0,,0.79,50.56
2012-09-19,69,79.0,,0.79,54.510000000000005
2012-09-20,48,79.0,,0.79,37.92
2012-09-21,70,79.0,,0.79,55.300000000000004
2012-09-22,42,79.0,,0.79,33.18
2012-09-23,37,79.0,,0.79,29.23
2012-09-24,82,79.0,,0.79,64.78
2012-09-25,92,79.0,,0.79,72.68
2012-09-26,86,79.0,,0.79,67.94
2012-09-27,80,79.0,,0.79,63.2
2012-09-28,64,79.0,,0.79,50.56
2012-09-29,32,79.0,,0.79,25.28
2012-09-30,43,79.0,,0.79,33.97
2012-10-01,91,72.0,False,0.72,65.52
2012-10-02,92,72.0,,0.72,66.24
2012-10-03,58,72.0,,0.72,41.76
2012-10-04,74,72.0,,0.72,53.28
2012-10-05,90,72.0,,0.72,64.8
2012-10-06,21,72.0,,0.72,15.12
2012-10-07,27,72.0,,0.72,19.439999999999998
2012-10-08,83,72.0,,0.72,59.76
2012-10-09,100,72.0,,0.72,72.0
2012-10-10,88,72.0,,0.72,63.36
2012-10-11,83,72.0,,0.72,59.76
2012-10-12,50,72.0,,0.72,36.0
2012-10-13,31,72.0,,0.72,22.32
2012-10-14,44,72.0,,0.72,31.68
2012-10-15,82,72.0,,0.72,59.04
2012-10-16,84,72.0,,0.72,60.48
2012-10-17,83,72.0,,0.72,59.76
2012-10-18,62,72.0,,0.72,44.64
2012-10-19,63,72.0,,0.72,45.36
2012-10-20,29,72.0,,0.72,20.88
2012-10-21,41,72.0,,0.72,29.52
2012-10-22,68,72.0,,0.72,48.96
2012-10-23,69,72.0,,0.72,49.68
2012-10-24,91,72.0,,0.72,65.52
2012-10-25,87,72.0,,0.72,62.64
2012-10-26,60,72.0,,0.72,43.199999999999996
2012-10-27,41,72.0,,0.72,29.52
2012-10-28,23,72.0,,0.72,16.56
2012-10-29,58,72.0,,0.72,41.76
2012-10-30,77,72.0,,0.72,55.44
2012-10-31,57,72.0,,0.72,41.04
2012-11-01,55,62.0,False,0.62,34.1
2012-11-02,56,62.0,,0.62,34.72
2012-11-03,31,62.0,,0.62,19.22
2012-11-04,32,62.0,,0.62,19.84
2012-11-05,75,62.0,,0.62,46.5
2012-11-06,71,62.0,,0.62,44.02
2012-11-07,56,62.0,,0.62,34.72
2012-11-08,55,62.0,,0.62,34.1
2012-11-09,49,62.0,,0.62,30.38
2012-11-10,37,62.0,,0.62,22.94
2012-11-11,27,62.0,,0.62,16.74
2012-11-12,48,62.0,,0.62,29.759999999999998
2012-11-13,84,62.0,,0.62,52.08
2012-11-14,75,62.0,,0.62,46.5
2012-11-15,49,62.0,,0.62,30.38
2012-11-16,77,62.0,,0.62,47.74
2012-11-17,29,62.0,,0.62,17.98
2012-11-18,45,62.0,,0.62,27.9
2012-11-19,68,62.0,,0.62,42.16
2012-11-20,42,62.0,,0.62,26.04
2012-11-21,49,62.0,,0.62,30.38
2012-11-22,22,62.0,,0.62,13.64
2012-11-23,46,62.0,,0.62,28.52
2012-11-24,36,62.0,,0.62,22.32
2012-11-25,37,62.0,,0.62,22.94
2012-11-26,83,62.0,,0.62,51.46
2012-11-27,100,62.0,,0.62,62.0
2012-11-28,64,62.0,,0.62,39.68
2012-11-29,54,62.0,,0.62,33.48
2012-11-30,47,62.0,,0.62,29.14
2012-12-01,59,59.0,False,0.59,34.809999999999995
2012-12-02,30,59.0,,0.59,17.7
2012-12-03,98,59.0,,0.59,57.82
2012-12-04,93,59.0,,0.59,54.87
2012-12-05,84,59.0,,0.59,49.559999999999995
2012-12-06,83,59.0,,0.59,48.97
2012-12-07,69,59.0,,0.59,40.71
2012-12-08,30,59.0,,0.59,17.7
2012-12-09,38,59.0,,0.59,22.419999999999998
2012-12-10,78,59.0,,0.59,46.019999999999996
2012-12-11,73,59.0,,0.59,43.07
2012-12-12,86,59.0,,0.59,50.739999999999995
2012-12-13,74,59.0,,0.59,43.66
2012-12-14,68,59.0,,0.59,40.12
2012-12-15,41,59.0,,0.59,24.189999999999998
2012-12-16,35,59.0,,0.59,20.65
2012-12-17,99,59.0,,0.59,58.41
2012-12-18,91,59.0,,0.59,53.69
2012-12-19,83,59.0,,0.59,48.97
2012-12-20,75,59.0,,0.59,44.25
2012-12-21,51,59.0,,0.59,30.09
2012-12-22,36,59.0,,0.59,21.24
2012-12-23,25,59.0,,0.59,14.75
2012-12-24,21,59.0,,0.59,12.389999999999999
2012-12-25,40,59.0,,0.59,23.599999999999998
2012-12-26,100,59.0,,0.59,59.0
2012-12-27,65,59.0,,0.59,38.35
2012-12-28,87,59.0,,0.59,51.33
2012-12-29,30,59.0,,0.59,17.7
2012-12-30,49,59.0,,0.59,28.91
2012-12-31,48,59.0,,0.59,28.32
2013-01-01,31,87.0,False,0.87,26.97
2013-01-02,91,87.0,,0.87,79.17
2013-01-03,100,87.0,,0.87,87.0
2013-01-04,83,87.0,,0.87,72.21
2013-01-05,43,87.0,,0.87,37.41
2013-01-06,42,87.0,,0.87,36.54
2013-01-07,89,87.0,,0.87,77.42999999999999
2013-01-08,90,87.0,,0.87,78.3
2013-01-09,85,87.0,,0.87,73.95
2013-01-10,77,87.0,,0.87,66.99
2013-01-11,82,87.0,,0.87,71.34
2013-01-12,44,87.0,,0.87,38.28
2013-01-13,33,87.0,,0.87,28.71
2013-01-14,77,87.0,,0.87,66.99
2013-01-15,74,87.0,,0.87,64.38
2013-01-16,64,87.0,,0.87,55.68
2013-01-17,78,87.0,,0.87,67.86
2013-01-18,61,87.0,,0.87,53.07
2013-01-19,29,87.0,,0.87,25.23
2013-01-20,23,87.0,,0.87,20.01
2013-01-21,55,87.0,,0.87,47.85
2013-01-22,81,87.0,,0.87,70.47
2013-01-23,86,87.0,,0.87,74.82
2013-01-24,88,87.0,,0.87,76.56
2013-01-25,78,87.0,,0.87,67.86
2013-01-26,35,87.0,,0.87,30.45
2013-01-27,42,87.0,,0.87,36.54
2013-01-28,81,87.0,,0.87,70.47
2013-01-29,85,87.0,,0.87,73.95
2013-01-30,80,87.0,,0.87,69.6
2013-01-31,76,87.0,,0.87,66.12
2013-02-01,89,76.0,False,0.76,67.64
2013-02-02,50,76.0,,0.76,38.0
2013-02-03,39,76.0,,0.76,29.64
2013-02-04,95,76.0,,0.76,72.2
2013-02-05,100,76.0,,0.76,76.0
2013-02-06,97,76.0,,0.76,73.72
2013-02-07,82,76.0,,0.76,62.32
2013-02-08,60,76.0,,0.76,45.6
2013-02-09,36,76.0,,0.76,27.36
2013-02-10,25,76.0,,0.76,19.0
2013-02-11,88,76.0,,0.76,66.88
2013-02-12,92,76.0,,0.76,69.92
2013-02-13,86,76.0,,0.76,65.36
2013-02-14,69,76.0,,0.76,52.44
2013-02-15,79,76.0,,0.76,60.04
2013-02-16,35,76.0,,0.76,26.6
2013-02-17,33,76.0,,0.76,25.080000000000002
2013-02-18,58,76.0,,0.76,44.08
2013-02-19,89,76.0,,0.76,67.64
2013-02-20,90,76.0,,0.76,68.4
2013-02-21,78,76.0,,0.76,59.28
2013-02-22,67,76.0,,0.76,50.92
2013-02-23,52,76.0,,0.76,39.52
2013-02-24,46,76.0,,0.76,34.96
2013-02-25,76,76.0,,0.76,57.76
2013-02-26,75,76.0,,0.76,57.0
2013-02-27,57,76.0,,0.76,43.32
2013-02-28,90,76.0,,0.76,68.4
2013-03-01,59,74.0,False,0.74,43.66
2013-03-02,20,74.0,,0.74,14.8
2013-03-03,38,74.0,,0.74,28.12
2013-03-04,83,74.0,,0.74,61.42
2013-03-05,100,74.0,,0.74,74.0
2013-03-06,60,74.0,,0.74,44.4
2013-03-07,81,74.0,,0.74,59.94
2013-03-08,61,74.0,,0.74,45.14
2013-03-09,34,74.0,,0.74,25.16
2013-03-10,55,74.0,,0.74,40.7
2013-03-11,81,74.0,,0.74,59.94
2013-03-12,69,74.0,,0.74,51.06
2013-03-13,76,74.0,,0.74,56.24
2013-03-14,80,74.0,,0.74,59.2
2013-03-15,69,74.0,,0.74,51.06
2013-03-16,35,74.0,,0.74,25.9
2013-03-17,40,74.0,,0.74,29.6
2013-03-18,68,74.0,,0.74,50.32
2013-03-19,61,74.0,,0.74,45.14
2013-03-20,89,74.0,,0.74,65.86
2013-03-21,61,74.0,,0.74,45.14
2013-03-22,89,74.0,,0.74,65.86
2013-03-23,47,74.0,,0.74,34.78
2013-03-24,24,74.0,,0.74,17.759999999999998
2013-03-25,87,74.0,,0.74,64.38
2013-03-26,68,74.0,,0.74,50.32
2013-03-27,72,74.0,,0.74,53.28
2013-03-28,75,74.0,,0.74,55.5
2013-03-29,65,74.0,,0.74,48.1
2013-03-30,35,74.0,,0.74,25.9
2013-03-31,30,74.0,,0.74,22.2
2013-04-01,93,77.0,False,0.77,71.61
2013-04-02,76,77.0,,0.77,58.52
2013-04-03,65,77.0,,0.77,50.050000000000004
2013-04-04,85,77.0,,0.77,65.45
2013-04-05,54,77.0,,0.77,41.58
2013-04-06,43,77.0,,0.77,33.11
2013-04-07,43,77.0,,0.77,33.11
2013-04-08,83,77.0,,0.77,63.910000000000004
2013-04-09,75,77.0,,0.77,57.75
2013-04-10,81,77.0,,0.77,62.370000000000005
2013-04-11,89,77.0,,0.77,68.53
2013-04-12,92,77.0,,0.77,70.84
2013-04-13,52,77.0,,0.77,40.04
2013-04-14,50,77.0,,0.77,38.5
2013-04-15,94,77.0,,0.77,72.38
2013-04-16,100,77.0,,0.77,77.0
2013-04-17,88,77.0,,0.77,67.76
2013-04-18,84,77.0,,0.77,64.68
2013-04-19,53,77.0,,0.77,40.81
2013-04-20,25,77.0,,0.77,19.25
2013-04-21,33,77.0,,0.77,25.41
2013-04-22,82,77.0,,0.77,63.14
2013-04-23,98,77.0,,0.77,75.46000000000001
2013-04-24,97,77.0,,0.77,74.69
2013-04-25,77,77.0,,0.77,59.29
2013-04-26,51,77.0,,0.77,39.27
2013-04-27,32,77.0,,0.77,24.64
2013-04-28,30,77.0,,0.77,23.1
2013-04-29,82,77.0,,0.77,63.14
2013-04-30,59,77.0,,0.77,45.43
2013-05-01,81,74.0,False,0.74,59.94
2013-05-02,73,74.0,,0.74,54.019999999999996
2013-05-03,78,74.0,,0.74,57.72
2013-05-04,51,74.0,,0.74,37.74
2013-05-05,38,74.0,,0.74,28.12
2013-05-06,100,74.0,,0.74,74.0
2013-05-07,91,74.0,,0.74,67.34
2013-05-08,79,74.0,,0.74,58.46
2013-05-09,80,74.0,,0.74,59.2
2013-05-10,65,74.0,,0.74,48.1
2013-05-11,26,74.0,,0.74,19.24
2013-05-12,31,74.0,,0.74,22.94
2013-05-13,74,74.0,,0.74,54.76
2013-05-14,82,74.0,,0.74,60.68
2013-05-15,85,74.0,,0.74,62.9
2013-05-16,66,74.0,,0.74,48.839999999999996
2013-05-17,83,74.0,,0.74,61.42
2013-05-18,34,74.0,,0.74,25.16
2013-05-19,34,74.0,,0.74,25.16
2013-05-20,91,74.0,,0.74,67.34
2013-05-21,78,74.0,,0.74,57.72
2013-05-22,88,74.0,,0.74,65.12
2013-05-23,82,74.0,,0.74,60.68
2013-05-24,72,74.0,,0.74,53.28
2013-05-25,40,74.0,,0.74,29.6
2013-05-26,26,74.0,,0.74,19.24
2013-05-27,36,74.0,,0.74,26.64
2013-05-28,92,74.0,,0.74,68.08
2013-05-29,85,74.0,,0.74,62.9
2013-05-30,94,74.0,,0.74,69.56
2013-05-31,73,74.0,,0.74,54.019999999999996
2013-06-01,40,78.0,False,0.78,31.200000000000003
2013-06-02,49,78.0,,0.78,38.22
2013-06-03,100,78.0,,0.78,78.0
2013-06-04,88,78.0,,0.78,68.64
2013-06-05,82,78.0,,0.78,63.96
2013-06-06,76,78.0,,0.78,59.28
2013-06-07,79,78.0,,0.78,61.620000000000005
2013-06-08,27,78.0,,0.78,21.060000000000002
2013-06-09,31,78.0,,0.78,24.18
2013-06-10,78,78.0,,0.78,60.84
2013-06-11,100,78.0,,0.78,78.0
2013-06-12,76,78.0,,0.78,59.28
2013-06-13,62,78.0,,0.78,48.36
2013-06-14,80,78.0,,0.78,62.400000000000006
2013-06-15,41,78.0,,0.78,31.98
2013-06-16,34,78.0,,0.78,26.52
2013-06-17,88,78.0,,0.78,68.64
2013-06-18,77,78.0,,0.78,60.06
2013-06-19,85,78.0,,0.78,66.3
2013-06-20,88,78.0,,0.78,68.64
2013-06-21,64,78.0,,0.78,49.92
2013-06-22,42,78.0,,0.78,32.76
2013-06-23,34,78.0,,0.78,26.52
2013-06-24,91,78.0,,0.78,70.98
2013-06-25,97,78.0,,0.78,75.66
2013-06-26,89,78.0,,0.78,69.42
2013-06-27,68,78.0,,0.78,53.04
2013-06-28,95,78.0,,0.78,74.10000000000001
2013-06-29,35,78.0,,0.78,27.3
2013-06-30,42,78.0,,0.78,32.76
2013-07-01,85,84.0,False,0.84,71.39999999999999
2013-07-02,75,84.0,,0.84,63.0
2013-07-03,70,84.0,,0.84,58.8
2013-07-04,30,84.0,,0.84,25.2
2013-07-05,63,84.0,,0.84,52.919999999999995
2013-07-06,32,84.0,,0.84,26.88
2013-07-07,35,84.0,,0.84,29.4
2013-07-08,86,84.0,,0.84,72.24
2013-07-09,78,84.0,,0.84,65.52
2013-07-10,66,84.0,,0.84,55.44
2013-07-11,79,84.0,,0.84,66.36
2013-07-12,66,84.0,,0.84,55.44
2013-07-13,33,84.0,,0.84,27.72
2013-07-14,38,84.0,,0.84,31.919999999999998
2013-07-15,89,84.0,,0.84,74.75999999999999
2013-07-16,75,84.0,,0.84,63.0
2013-07-17,76,84.0,,0.84,63.839999999999996
2013-07-18,70,84.0,,0.84,58.8
2013-07-19,65,84.0,,0.84,54.6
2013-07-20,31,84.0,,0.84,26.04
2013-07-21,31,84.0,,0.84,26.04
2013-07-22,81,84.0,,0.84,68.03999999999999
2013-07-23,86,84.0,,0.84,72.24
2013-07-24,74,84.0,,0.84,62.16
2013-07-25,69,84.0,,0.84,57.96
2013-07-26,68,84.0,,0.84,57.12
2013-07-27,29,84.0,,0.84,24.36
2013-07-28,39,84.0,,0.84,32.76
2013-07-29,90,84.0,,0.84,75.6
2013-07-30,100,84.0,,0.84,84.0
2013-07-31,90,84.0,,0.84,75.6
2013-08-01,71,89.0,False,0.89,63.19
2013-08-02,81,89.0,,0.89,72.09
2013-08-03,42,89.0,,0.89,37.38
2013-08-04,31,89.0,,0.89,27.59
2013-08-05,86,89.0,,0.89,76.54
2013-08-06,81,89.0,,0.89,72.09
2013-08-07,72,89.0,,0.89,64.08
2013-08-08,77,89.0,,0.89,68.53
2013-08-09,54,89.0,,0.89,48.06
2013-08-10,42,89.0,,0.89,37.38
2013-08-11,52,89.0,,0.89,46.28
2013-08-12,85,89.0,,0.89,75.65
2013-08-13,78,89.0,,0.89,69.42
2013-08-14,65,89.0,,0.89,57.85
2013-08-15,91,89.0,,0.89,80.99
2013-08-16,50,89.0,,0.89,44.5
2013-08-17,27,89.0,,0.89,24.03
2013-08-18,48,89.0,,0.89,42.72
2013-08-19,77,89.0,,0.89,68.53
2013-08-20,100,89.0,,0.89,89.0
2013-08-21,67,89.0,,0.89,59.63
2013-08-22,63,89.0,,0.89,56.07
2013-08-23,69,89.0,,0.89,61.410000000000004
2013-08-24,28,89.0,,0.89,24.92
2013-08-25,29,89.0,,0.89,25.81
2013-08-26,91,89.0,,0.89,80.99
2013-08-27,68,89.0,,0.89,60.52
2013-08-28,71,89.0,,0.89,63.19
2013-08-29,65,89.0,,0.89,57.85
2013-08-30,59,89.0,,0.89,52.51
2013-08-31,22,89.0,,0.89,19.580000000000002
2013-09-01,22,76.0,False,0.76,16.72
2013-09-02,40,76.0,,0.76,30.4
2013-09-03,100,76.0,,0.76,76.0
2013-09-04,69,76.0,,0.76,52.44
2013-09-05,82,76.0,,0.76,62.32
2013-09-06,81,76.0,,0.76,61.56
2013-09-07,38,76.0,,0.76,28.88
2013-09-08,39,76.0,,0.76,29.64
2013-09-09,80,76.0,,0.76,60.8
2013-09-10,74,76.0,,0.76,56.24
2013-09-11,78,76.0,,0.76,59.28
2013-09-12,72,76.0,,0.76,54.72
2013-09-13,76,76.0,,0.76,57.76
2013-09-14,35,76.0,,0.76,26.6
2013-09-15,36,76.0,,0.76,27.36
2013-09-16,89,76.0,,0.76,67.64
2013-09-17,75,76.0,,0.76,57.0
2013-09-18,74,76.0,,0.76,56.24
2013-09-19,77,76.0,,0.76,58.52
2013-09-20,76,76.0,,0.76,57.76
2013-09-21,41,76.0,,0.76,31.16
2013-09-22,36,76.0,,0.76,27.36
2013-09-23,79,76.0,,0.76,60.04
2013-09-24,92,76.0,,0.76,69.92
2013-09-25,78,76.0,,0.76,59.28
2013-09-26,72,76.0,,0.76,54.72
2013-09-27,57,76.0,,0.76,43.32
2013-09-28,33,76.0,,0.76,25.080000000000002
2013-09-29,23,76.0,,0.76,17.48
2013-09-30,75,76.0,,0.76,57.0
2013-10-01,76,77.0,False,0.77,58.52
2013-10-02,63,77.0,,0.77,48.51
2013-10-03,64,77.0,,0.77,49.28
2013-10-04,50,77.0,,0.77,38.5
2013-10-05,23,77.0,,0.77,17.71
2013-10-06,34,77.0,,0.77,26.18
2013-10-07,69,77.0,,0.77,53.13
2013-10-08,69,77.0,,0.77,53.13
2013-10-09,78,77.0,,0.77,60.06
2013-10-10,60,77.0,,0.77,46.2
2013-10-11,59,77.0,,0.77,45.43
2013-10-12,27,77.0,,0.77,20.79
2013-10-13,34,77.0,,0.77,26.18
2013-10-14,72,77.0,,0.77,55.44
2013-10-15,68,77.0,,0.77,52.36
2013-10-16,73,77.0,,0.77,56.21
2013-10-17,80,77.0,,0.77,61.6
2013-10-18,67,77.0,,0.77,51.59
2013-10-19,23,77.0,,0.77,17.71
2013-10-20,33,77.0,,0.77,25.41
2013-10-21,100,77.0,,0.77,77.0
2013-10-22,83,77.0,,0.77,63.910000000000004
2013-10-23,74,77.0,,0.77,56.980000000000004
2013-10-24,66,77.0,,0.77,50.82
2013-10-25,64,77.0,,0.77,49.28
2013-10-26,29,77.0,,0.77,22.330000000000002
2013-10-27,25,77.0,,0.77,19.25
2013-10-28,63,77.0,,0.77,48.51
2013-10-29,80,77.0,,0.77,61.6
2013-10-30,59,77.0,,0.77,45.43
2013-10-31,57,77.0,,0.77,43.89
2013-11-01,96,64.0,False,0.64,61.44
2013-11-02,49,64.0,,0.64,31.36
2013-11-03,34,64.0,,0.64,21.76
2013-11-04,91,64.0,,0.64,58.24
2013-11-05,84,64.0,,0.64,53.76
2013-11-06,93,64.0,,0.64,59.52
2013-11-07,78,64.0,,0.64,49.92
2013-11-08,78,64.0,,0.64,49.92
2013-11-09,33,64.0,,0.64,21.12
2013-11-10,40,64.0,,0.64,25.6
2013-11-11,65,64.0,,0.64,41.6
2013-11-12,100,64.0,,0.64,64.0
2013-11-13,89,64.0,,0.64,56.96
2013-11-14,83,64.0,,0.64,53.120000000000005
2013-11-15,78,64.0,,0.64,49.92
2013-11-16,42,64.0,,0.64,26.88
2013-11-17,32,64.0,,0.64,20.48
2013-11-18,98,64.0,,0.64,62.72
2013-11-19,75,64.0,,0.64,48.0
2013-11-20,71,64.0,,0.64,45.44
2013-11-21,80,64.0,,0.64,51.2
2013-11-22,79,64.0,,0.64,50.56
2013-11-23,33,64.0,,0.64,21.12
2013-11-24,35,64.0,,0.64,22.400000000000002
2013-11-25,82,64.0,,0.64,52.480000000000004
2013-11-26,70,64.0,,0.64,44.800000000000004
2013-11-27,63,64.0,,0.64,40.32
2013-11-28,28,64.0,,0.64,17.92
2013-11-29,43,64.0,,0.64,27.52
2013-11-30,35,64.0,,0.64,22.400000000000002
2013-12-01,30,64.0,False,0.64,19.2
2013-12-02,83,64.0,,0.64,53.120000000000005
2013-12-03,71,64.0,,0.64,45.44
2013-12-04,65,64.0,,0.64,41.6
2013-12-05,56,64.0,,0.64,35.84
2013-12-06,56,64.0,,0.64,35.84
2013-12-07,35,64.0,,0.64,22.400000000000002
2013-12-08,25,64.0,,0.64,16.0
2013-12-09,56,64.0,,0.64,35.84
2013-12-10,57,64.0,,0.64,36.480000000000004
2013-12-11,80,64.0,,0.64,51.2
2013-12-12,63,64.0,,0.64,40.32
2013-12-13,56,64.0,,0.64,35.84
2013-12-14,18,64.0,,0.64,11.52
2013-12-15,36,64.0,,0.64,23.04
2013-12-16,72,64.0,,0.64,46.08
2013-12-17,53,64.0,,0.64,33.92
2013-12-18,67,64.0,,0.64,42.88
2013-12-19,58,64.0,,0.64,37.12
2013-12-20,62,64.0,,0.64,39.68
2013-12-21,33,64.0,,0.64,21.12
2013-12-22,26,64.0,,0.64,16.64
2013-12-23,64,64.0,,0.64,40.96
2013-12-24,39,64.0,,0.64,24.96
2013-12-25,24,64.0,,0.64,15.36
2013-12-26,48,64.0,,0.64,30.72
2013-12-27,68,64.0,,0.64,43.52
2013-12-28,35,64.0,,0.64,22.400000000000002
2013-12-29,32,64.0,,0.64,20.48
2013-12-30,100,64.0,,0.64,64.0
2013-12-31,43,64.0,,0.64,27.52
2014-01-01,26,81.0,False,0.81,21.060000000000002
2014-01-02,64,81.0,,0.81,51.84
2014-01-03,57,81.0,,0.81,46.17
2014-01-04,36,81.0,,0.81,29.160000000000004
2014-01-05,34,81.0,,0.81,27.540000000000003
2014-01-06,62,81.0,,0.81,50.220000000000006
2014-01-07,71,81.0,,0.81,57.510000000000005
2014-01-08,81,81.0,,0.81,65.61
2014-01-09,84,81.0,,0.81,68.04
2014-01-10,71,81.0,,0.81,57.510000000000005
2014-01-11,34,81.0,,0.81,27.540000000000003
2014-01-12,36,81.0,,0.81,29.160000000000004
2014-01-13,100,81.0,,0.81,81.0
2014-01-14,78,81.0,,0.81,63.18000000000001
2014-01-15,83,81.0,,0.81,67.23
2014-01-16,71,81.0,,0.81,57.510000000000005
2014-01-17,68,81.0,,0.81,55.080000000000005
2014-01-18,51,81.0,,0.81,41.31
2014-01-19,39,81.0,,0.81,31.590000000000003
2014-01-20,49,81.0,,0.81,39.690000000000005
2014-01-21,71,81.0,,0.81,57.510000000000005
2014-01-22,71,81.0,,0.81,57.510000000000005
2014-01-23,91,81.0,,0.81,73.71000000000001
2014-01-24,75,81.0,,0.81,60.75000000000001
2014-01-25,39,81.0,,0.81,31.590000000000003
2014-01-26,43,81.0,,0.81,34.830000000000005
2014-01-27,83,81.0,,0.81,67.23
2014-01-28,74,81.0,,0.81,59.940000000000005
2014-01-29,75,81.0,,0.81,60.75000000000001
2014-01-30,75,81.0,,0.81,60.75000000000001
2014-01-31,81,81.0,,0.81,65.61
2014-02-01,37,79.0,False,0.79,29.23
2014-02-02,43,79.0,,0.79,33.97
2014-02-03,83,79.0,,0.79,65.57000000000001
2014-02-04,74,79.0,,0.79,58.46
2014-02-05,65,79.0,,0.79,51.35
2014-02-06,94,79.0,,0.79,74.26
2014-02-07,79,79.0,,0.79,62.410000000000004
2014-02-08,44,79.0,,0.79,34.760000000000005
2014-02-09,27,79.0,,0.79,21.330000000000002
2014-02-10,100,79.0,,0.79,79.0
2014-02-11,66,79.0,,0.79,52.14
2014-02-12,69,79.0,,0.79,54.510000000000005
2014-02-13,69,79.0,,0.79,54.510000000000005
2014-02-14,56,79.0,,0.79,44.24
2014-02-15,31,79.0,,0.79,24.490000000000002
2014-02-16,36,79.0,,0.79,28.44
2014-02-17,79,79.0,,0.79,62.410000000000004
2014-02-18,98,79.0,,0.79,77.42
2014-02-19,95,79.0,,0.79,75.05
2014-02-20,72,79.0,,0.79,56.88
2014-02-21,89,79.0,,0.79,70.31
2014-02-22,34,79.0,,0.79,26.86
2014-02-23,43,79.0,,0.79,33.97
2014-02-24,90,79.0,,0.79,71.10000000000001
2014-02-25,86,79.0,,0.79,67.94
2014-02-26,66,79.0,,0.79,52.14
2014-02-27,71,79.0,,0.79,56.09
2014-02-28,74,79.0,,0.79,58.46
2014-03-01,49,76.0,False,0.76,37.24
2014-03-02,40,76.0,,0.76,30.4
2014-03-03,92,76.0,,0.76,69.92
2014-03-04,59,76.0,,0.76,44.84
2014-03-05,81,76.0,,0.76,61.56
2014-03-06,85,76.0,,0.76,64.6
2014-03-07,70,76.0,,0.76,53.2
2014-03-08,47,76.0,,0.76,35.72
2014-03-09,43,76.0,,0.76,32.68
2014-03-10,90,76.0,,0.76,68.4
2014-03-11,79,76.0,,0.76,60.04
2014-03-12,67,76.0,,0.76,50.92
2014-03-13,75,76.0,,0.76,57.0
2014-03-14,80,76.0,,0.76,60.8
2014-03-15,34,76.0,,0.76,25.84
2014-03-16,24,76.0,,0.76,18.240000000000002
2014-03-17,97,76.0,,0.76,73.72
2014-03-18,59,76.0,,0.76,44.84
2014-03-19,100,76.0,,0.76,76.0
2014-03-20,57,76.0,,0.76,43.32
2014-03-21,84,76.0,,0.76,63.84
2014-03-22,28,76.0,,0.76,21.28
2014-03-23,36,76.0,,0.76,27.36
2014-03-24,86,76.0,,0.76,65.36
2014-03-25,81,76.0,,0.76,61.56
2014-03-26,78,76.0,,0.76,59.28
2014-03-27,77,76.0,,0.76,58.52
2014-03-28,70,76.0,,0.76,53.2
