date,guide tv_unscaled,guide tv_monthly,isPartial,scale,guide tv
2006-08-19,66,63.0,,0.63,41.58
2006-08-20,81,63.0,,0.63,51.03
2006-08-21,70,63.0,,0.63,44.1
2006-08-22,66,63.0,,0.63,41.58
2006-08-23,59,63.0,,0.63,37.17
2006-08-24,64,63.0,,0.63,40.32
2006-08-25,44,63.0,,0.63,27.72
2006-08-26,84,63.0,,0.63,52.92
2006-08-27,100,63.0,,0.63,63.0
2006-08-28,73,63.0,,0.63,45.99
2006-08-29,56,63.0,,0.63,35.28
2006-08-30,66,63.0,,0.63,41.58
2006-08-31,73,63.0,,0.63,45.99
2006-09-01,39,100.0,False,1.0,39.0
2006-09-02,68,100.0,,1.0,68.0
2006-09-03,75,100.0,,1.0,75.0
2006-09-04,56,100.0,,1.0,56.0
2006-09-05,49,100.0,,1.0,49.0
2006-09-06,52,100.0,,1.0,52.0
2006-09-07,48,100.0,,1.0,48.0
2006-09-08,49,100.0,,1.0,49.0
2006-09-09,66,100.0,,1.0,66.0
2006-09-10,100,100.0,,1.0,100.0
2006-09-11,56,100.0,,1.0,56.0
2006-09-12,57,100.0,,1.0,57.0
2006-09-13,47,100.0,,1.0,47.0
2006-09-14,48,100.0,,1.0,48.0
2006-09-15,44,100.0,,1.0,44.0
2006-09-16,69,100.0,,1.0,69.0
2006-09-17,81,100.0,,1.0,81.0
2006-09-18,63,100.0,,1.0,63.0
2006-09-19,62,100.0,,1.0,62.0
2006-09-20,72,100.0,,1.0,72.0
2006-09-21,89,100.0,,1.0,89.0
2006-09-22,58,100.0,,1.0,58.0
2006-09-23,62,100.0,,1.0,62.0
2006-09-24,91,100.0,,1.0,91.0
2006-09-25,61,100.0,,1.0,61.0
2006-09-26,63,100.0,,1.0,63.0
2006-09-27,66,100.0,,1.0,66.0
2006-09-28,57,100.0,,1.0,57.0
2006-09-29,42,100.0,,1.0,42.0
2006-09-30,64,100.0,,1.0,64.0
2006-10-01,99,86.0,False,0.86,85.14
2006-10-02,77,86.0,,0.86,66.22
2006-10-03,70,86.0,,0.86,60.199999999999996
2006-10-04,78,86.0,,0.86,67.08
2006-10-05,74,86.0,,0.86,63.64
2006-10-06,63,86.0,,0.86,54.18
2006-10-07,89,86.0,,0.86,76.53999999999999
2006-10-08,100,86.0,,0.86,86.0
2006-10-09,53,86.0,,0.86,45.58
2006-10-10,68,86.0,,0.86,58.48
2006-10-11,63,86.0,,0.86,54.18
2006-10-12,60,86.0,,0.86,51.6
2006-10-13,50,86.0,,0.86,43.0
2006-10-14,82,86.0,,0.86,70.52
2006-10-15,83,86.0,,0.86,71.38
2006-10-16,59,86.0,,0.86,50.74
2006-10-17,70,86.0,,0.86,60.199999999999996
2006-10-18,61,86.0,,0.86,52.46
2006-10-19,57,86.0,,0.86,49.019999999999996
2006-10-20,53,86.0,,0.86,45.58
2006-10-21,93,86.0,,0.86,79.98
2006-10-22,99,86.0,,0.86,85.14
2006-10-23,61,86.0,,0.86,52.46
2006-10-24,56,86.0,,0.86,48.16
2006-10-25,52,86.0,,0.86,44.72
2006-10-26,64,86.0,,0.86,55.04
2006-10-27,66,86.0,,0.86,56.76
2006-10-28,85,86.0,,0.86,73.1
2006-10-29,96,86.0,,0.86,82.56
2006-10-30,58,86.0,,0.86,49.88
2006-10-31,74,86.0,,0.86,63.64
2006-11-01,56,80.0,False,0.8,44.800000000000004
2006-11-02,55,80.0,,0.8,44.0
2006-11-03,49,80.0,,0.8,39.2
2006-11-04,75,80.0,,0.8,60.0
2006-11-05,75,80.0,,0.8,60.0
2006-11-06,48,80.0,,0.8,38.400000000000006
2006-11-07,49,80.0,,0.8,39.2
2006-11-08,48,80.0,,0.8,38.400000000000006
2006-11-09,50,80.0,,0.8,40.0
2006-11-10,45,80.0,,0.8,36.0
2006-11-11,60,80.0,,0.8,48.0
2006-11-12,71,80.0,,0.8,56.800000000000004
2006-11-13,39,80.0,,0.8,31.200000000000003
2006-11-14,45,80.0,,0.8,36.0
2006-11-15,53,80.0,,0.8,42.400000000000006
2006-11-16,49,80.0,,0.8,39.2
2006-11-17,44,80.0,,0.8,35.2
2006-11-18,79,80.0,,0.8,63.2
2006-11-19,79,80.0,,0.8,63.2
2006-11-20,44,80.0,,0.8,35.2
2006-11-21,48,80.0,,0.8,38.400000000000006
2006-11-22,50,80.0,,0.8,40.0
2006-11-23,100,80.0,,0.8,80.0
2006-11-24,76,80.0,,0.8,60.800000000000004
2006-11-25,64,80.0,,0.8,51.2
2006-11-26,79,80.0,,0.8,63.2
2006-11-27,55,80.0,,0.8,44.0
2006-11-28,50,80.0,,0.8,40.0
2006-11-29,58,80.0,,0.8,46.400000000000006
2006-11-30,72,80.0,,0.8,57.6
2006-12-01,71,90.0,False,0.9,63.9
2006-12-02,87,90.0,,0.9,78.3
2006-12-03,100,90.0,,0.9,90.0
2006-12-04,65,90.0,,0.9,58.5
2006-12-05,71,90.0,,0.9,63.9
2006-12-06,66,90.0,,0.9,59.4
2006-12-07,59,90.0,,0.9,53.1
2006-12-08,66,90.0,,0.9,59.4
2006-12-09,83,90.0,,0.9,74.7
2006-12-10,100,90.0,,0.9,90.0
2006-12-11,60,90.0,,0.9,54.0
2006-12-12,57,90.0,,0.9,51.300000000000004
2006-12-13,62,90.0,,0.9,55.800000000000004
2006-12-14,67,90.0,,0.9,60.300000000000004
2006-12-15,52,90.0,,0.9,46.800000000000004
2006-12-16,65,90.0,,0.9,58.5
2006-12-17,82,90.0,,0.9,73.8
2006-12-18,53,90.0,,0.9,47.7
2006-12-19,49,90.0,,0.9,44.1
2006-12-20,48,90.0,,0.9,43.2
2006-12-21,55,90.0,,0.9,49.5
2006-12-22,56,90.0,,0.9,50.4
2006-12-23,74,90.0,,0.9,66.60000000000001
2006-12-24,72,90.0,,0.9,64.8
2006-12-25,91,90.0,,0.9,81.9
2006-12-26,59,90.0,,0.9,53.1
2006-12-27,57,90.0,,0.9,51.300000000000004
2006-12-28,52,90.0,,0.9,46.800000000000004
2006-12-29,73,90.0,,0.9,65.7
2006-12-30,63,90.0,,0.9,56.7
2006-12-31,98,90.0,,0.9,88.2
2007-01-01,100,94.0,False,0.94,94.0
2007-01-02,70,94.0,,0.94,65.8
2007-01-03,63,94.0,,0.94,59.22
2007-01-04,63,94.0,,0.94,59.22
2007-01-05,73,94.0,,0.94,68.61999999999999
2007-01-06,61,94.0,,0.94,57.339999999999996
2007-01-07,73,94.0,,0.94,68.61999999999999
2007-01-08,80,94.0,,0.94,75.19999999999999
2007-01-09,67,94.0,,0.94,62.98
2007-01-10,64,94.0,,0.94,60.16
2007-01-11,61,94.0,,0.94,57.339999999999996
2007-01-12,55,94.0,,0.94,51.699999999999996
2007-01-13,62,94.0,,0.94,58.279999999999994
2007-01-14,79,94.0,,0.94,74.25999999999999
2007-01-15,94,94.0,,0.94,88.36
2007-01-16,86,94.0,,0.94,80.83999999999999
2007-01-17,61,94.0,,0.94,57.339999999999996
2007-01-18,59,94.0,,0.94,55.459999999999994
2007-01-19,63,94.0,,0.94,59.22
2007-01-20,65,94.0,,0.94,61.099999999999994
2007-01-21,86,94.0,,0.94,80.83999999999999
2007-01-22,68,94.0,,0.94,63.919999999999995
2007-01-23,85,94.0,,0.94,79.89999999999999
2007-01-24,62,94.0,,0.94,58.279999999999994
2007-01-25,65,94.0,,0.94,61.099999999999994
2007-01-26,65,94.0,,0.94,61.099999999999994
2007-01-27,78,94.0,,0.94,73.32
2007-01-28,95,94.0,,0.94,89.3
2007-01-29,72,94.0,,0.94,67.67999999999999
2007-01-30,66,94.0,,0.94,62.04
2007-01-31,61,94.0,,0.94,57.339999999999996
2007-02-01,60,84.0,False,0.84,50.4
2007-02-02,39,84.0,,0.84,32.76
2007-02-03,72,84.0,,0.84,60.48
2007-02-04,100,84.0,,0.84,84.0
2007-02-05,51,84.0,,0.84,42.839999999999996
2007-02-06,48,84.0,,0.84,40.32
2007-02-07,53,84.0,,0.84,44.519999999999996
2007-02-08,43,84.0,,0.84,36.12
2007-02-09,44,84.0,,0.84,36.96
2007-02-10,61,84.0,,0.84,51.239999999999995
2007-02-11,82,84.0,,0.84,68.88
2007-02-12,45,84.0,,0.84,37.8
2007-02-13,40,84.0,,0.84,33.6
2007-02-14,50,84.0,,0.84,42.0
2007-02-15,52,84.0,,0.84,43.68
2007-02-16,38,84.0,,0.84,31.919999999999998
2007-02-17,53,84.0,,0.84,44.519999999999996
2007-02-18,71,84.0,,0.84,59.64
2007-02-19,53,84.0,,0.84,44.519999999999996
2007-02-20,57,84.0,,0.84,47.879999999999995
2007-02-21,53,84.0,,0.84,44.519999999999996
2007-02-22,49,84.0,,0.84,41.16
2007-02-23,51,84.0,,0.84,42.839999999999996
2007-02-24,49,84.0,,0.84,41.16
2007-02-25,88,84.0,,0.84,73.92
2007-02-26,65,84.0,,0.84,54.6
2007-02-27,34,84.0,,0.84,28.56
2007-02-28,39,84.0,,0.84,32.76
2007-03-01,87,75.0,False,0.75,65.25
2007-03-02,61,75.0,,0.75,45.75
2007-03-03,81,75.0,,0.75,60.75
2007-03-04,92,75.0,,0.75,69.0
2007-03-05,71,75.0,,0.75,53.25
2007-03-06,73,75.0,,0.75,54.75
2007-03-07,65,75.0,,0.75,48.75
2007-03-08,86,75.0,,0.75,64.5
2007-03-09,72,75.0,,0.75,54.0
2007-03-10,72,75.0,,0.75,54.0
2007-03-11,100,75.0,,0.75,75.0
2007-03-12,80,75.0,,0.75,60.0
2007-03-13,72,75.0,,0.75,54.0
2007-03-14,84,75.0,,0.75,63.0
2007-03-15,81,75.0,,0.75,60.75
2007-03-16,69,75.0,,0.75,51.75
2007-03-17,75,75.0,,0.75,56.25
2007-03-18,93,75.0,,0.75,69.75
2007-03-19,78,75.0,,0.75,58.5
2007-03-20,79,75.0,,0.75,59.25
2007-03-21,76,75.0,,0.75,57.0
2007-03-22,66,75.0,,0.75,49.5
2007-03-23,56,75.0,,0.75,42.0
2007-03-24,80,75.0,,0.75,60.0
2007-03-25,93,75.0,,0.75,69.75
2007-03-26,73,75.0,,0.75,54.75
2007-03-27,64,75.0,,0.75,48.0
2007-03-28,65,75.0,,0.75,48.75
2007-03-29,82,75.0,,0.75,61.5
2007-03-30,61,75.0,,0.75,45.75
2007-03-31,83,75.0,,0.75,62.25
2007-04-01,96,77.0,False,0.77,73.92
2007-04-02,81,77.0,,0.77,62.370000000000005
2007-04-03,87,77.0,,0.77,66.99
2007-04-04,72,77.0,,0.77,55.44
2007-04-05,72,77.0,,0.77,55.44
2007-04-06,59,77.0,,0.77,45.43
2007-04-07,71,77.0,,0.77,54.67
2007-04-08,97,77.0,,0.77,74.69
2007-04-09,83,77.0,,0.77,63.910000000000004
2007-04-10,56,77.0,,0.77,43.120000000000005
2007-04-11,67,77.0,,0.77,51.59
2007-04-12,77,77.0,,0.77,59.29
2007-04-13,70,77.0,,0.77,53.9
2007-04-14,63,77.0,,0.77,48.51
2007-04-15,89,77.0,,0.77,68.53
2007-04-16,63,77.0,,0.77,48.51
2007-04-17,53,77.0,,0.77,40.81
2007-04-18,65,77.0,,0.77,50.050000000000004
2007-04-19,62,77.0,,0.77,47.74
2007-04-20,61,77.0,,0.77,46.97
2007-04-21,84,77.0,,0.77,64.68
2007-04-22,100,77.0,,0.77,77.0
2007-04-23,48,77.0,,0.77,36.96
2007-04-24,74,77.0,,0.77,56.980000000000004
2007-04-25,48,77.0,,0.77,36.96
2007-04-26,64,77.0,,0.77,49.28
2007-04-27,40,77.0,,0.77,30.8
2007-04-28,68,77.0,,0.77,52.36
2007-04-29,79,77.0,,0.77,60.83
2007-04-30,48,77.0,,0.77,36.96
2007-05-01,70,68.0,False,0.68,47.6
2007-05-02,69,68.0,,0.68,46.92
2007-05-03,81,68.0,,0.68,55.080000000000005
2007-05-04,65,68.0,,0.68,44.2
2007-05-05,76,68.0,,0.68,51.68000000000001
2007-05-06,100,68.0,,0.68,68.0
2007-05-07,54,68.0,,0.68,36.720000000000006
2007-05-08,61,68.0,,0.68,41.480000000000004
2007-05-09,55,68.0,,0.68,37.400000000000006
2007-05-10,63,68.0,,0.68,42.84
2007-05-11,56,68.0,,0.68,38.080000000000005
2007-05-12,78,68.0,,0.68,53.040000000000006
2007-05-13,89,68.0,,0.68,60.52
2007-05-14,59,68.0,,0.68,40.120000000000005
2007-05-15,69,68.0,,0.68,46.92
2007-05-16,71,68.0,,0.68,48.28
2007-05-17,80,68.0,,0.68,54.400000000000006
2007-05-18,75,68.0,,0.68,51.00000000000001
2007-05-19,86,68.0,,0.68,58.480000000000004
2007-05-20,92,68.0,,0.68,62.56
2007-05-21,72,68.0,,0.68,48.96
2007-05-22,73,68.0,,0.68,49.64
2007-05-23,82,68.0,,0.68,55.760000000000005
2007-05-24,67,68.0,,0.68,45.56
2007-05-25,58,68.0,,0.68,39.440000000000005
2007-05-26,83,68.0,,0.68,56.440000000000005
2007-05-27,100,68.0,,0.68,68.0
2007-05-28,82,68.0,,0.68,55.760000000000005
2007-05-29,71,68.0,,0.68,48.28
2007-05-30,71,68.0,,0.68,48.28
2007-05-31,62,68.0,,0.68,42.160000000000004
2007-06-01,51,64.0,False,0.64,32.64
2007-06-02,84,64.0,,0.64,53.76
2007-06-03,98,64.0,,0.64,62.72
2007-06-04,63,64.0,,0.64,40.32
2007-06-05,65,64.0,,0.64,41.6
2007-06-06,66,64.0,,0.64,42.24
2007-06-07,67,64.0,,0.64,42.88
2007-06-08,61,64.0,,0.64,39.04
2007-06-09,80,64.0,,0.64,51.2
2007-06-10,100,64.0,,0.64,64.0
2007-06-11,65,64.0,,0.64,41.6
2007-06-12,53,64.0,,0.64,33.92
2007-06-13,64,64.0,,0.64,40.96
2007-06-14,63,64.0,,0.64,40.32
2007-06-15,50,64.0,,0.64,32.0
2007-06-16,82,64.0,,0.64,52.480000000000004
2007-06-17,87,64.0,,0.64,55.68
2007-06-18,62,64.0,,0.64,39.68
2007-06-19,59,64.0,,0.64,37.76
2007-06-20,55,64.0,,0.64,35.2
2007-06-21,53,64.0,,0.64,33.92
2007-06-22,61,64.0,,0.64,39.04
2007-06-23,64,64.0,,0.64,40.96
2007-06-24,90,64.0,,0.64,57.6
2007-06-25,67,64.0,,0.64,42.88
2007-06-26,63,64.0,,0.64,40.32
2007-06-27,53,64.0,,0.64,33.92
2007-06-28,58,64.0,,0.64,37.12
2007-06-29,48,64.0,,0.64,30.72
2007-06-30,77,64.0,,0.64,49.28
2007-07-01,80,62.0,False,0.62,49.6
2007-07-02,55,62.0,,0.62,34.1
2007-07-03,56,62.0,,0.62,34.72
2007-07-04,67,62.0,,0.62,41.54
2007-07-05,68,62.0,,0.62,42.16
2007-07-06,72,62.0,,0.62,44.64
2007-07-07,72,62.0,,0.62,44.64
2007-07-08,89,62.0,,0.62,55.18
2007-07-09,56,62.0,,0.62,34.72
2007-07-10,57,62.0,,0.62,35.339999999999996
2007-07-11,59,62.0,,0.62,36.58
2007-07-12,65,62.0,,0.62,40.3
2007-07-13,56,62.0,,0.62,34.72
2007-07-14,78,62.0,,0.62,48.36
2007-07-15,100,62.0,,0.62,62.0
2007-07-16,66,62.0,,0.62,40.92
2007-07-17,57,62.0,,0.62,35.339999999999996
2007-07-18,55,62.0,,0.62,34.1
2007-07-19,61,62.0,,0.62,37.82
2007-07-20,54,62.0,,0.62,33.48
2007-07-21,86,62.0,,0.62,53.32
2007-07-22,95,62.0,,0.62,58.9
2007-07-23,55,62.0,,0.62,34.1
2007-07-24,50,62.0,,0.62,31.0
2007-07-25,64,62.0,,0.62,39.68
2007-07-26,46,62.0,,0.62,28.52
2007-07-27,48,62.0,,0.62,29.759999999999998
2007-07-28,76,62.0,,0.62,47.12
2007-07-29,89,62.0,,0.62,55.18
2007-07-30,63,62.0,,0.62,39.06
2007-07-31,56,62.0,,0.62,34.72
2007-08-01,46,69.0,False,0.69,31.74
2007-08-02,46,69.0,,0.69,31.74
2007-08-03,52,69.0,,0.69,35.879999999999995
2007-08-04,73,69.0,,0.69,50.37
2007-08-05,94,69.0,,0.69,64.86
2007-08-06,65,69.0,,0.69,44.849999999999994
2007-08-07,65,69.0,,0.69,44.849999999999994
2007-08-08,53,69.0,,0.69,36.57
2007-08-09,63,69.0,,0.69,43.47
2007-08-10,60,69.0,,0.69,41.4
2007-08-11,88,69.0,,0.69,60.72
2007-08-12,96,69.0,,0.69,66.24
2007-08-13,66,69.0,,0.69,45.54
2007-08-14,64,69.0,,0.69,44.16
2007-08-15,64,69.0,,0.69,44.16
2007-08-16,62,69.0,,0.69,42.779999999999994
2007-08-17,59,69.0,,0.69,40.709999999999994
2007-08-18,94,69.0,,0.69,64.86
2007-08-19,97,69.0,,0.69,66.92999999999999
2007-08-20,66,69.0,,0.69,45.54
2007-08-21,64,69.0,,0.69,44.16
2007-08-22,57,69.0,,0.69,39.33
2007-08-23,71,69.0,,0.69,48.989999999999995
2007-08-24,53,69.0,,0.69,36.57
2007-08-25,100,69.0,,0.69,69.0
2007-08-26,98,69.0,,0.69,67.61999999999999
2007-08-27,73,69.0,,0.69,50.37
2007-08-28,69,69.0,,0.69,47.61
2007-08-29,66,69.0,,0.69,45.54
2007-08-30,74,69.0,,0.69,51.059999999999995
2007-08-31,72,69.0,,0.69,49.67999999999999
2007-09-01,74,97.0,False,0.97,71.78
2007-09-02,64,97.0,,0.97,62.08
2007-09-03,66,97.0,,0.97,64.02
2007-09-04,47,97.0,,0.97,45.589999999999996
2007-09-05,43,97.0,,0.97,41.71
2007-09-06,50,97.0,,0.97,48.5
2007-09-07,44,97.0,,0.97,42.68
2007-09-08,71,97.0,,0.97,68.87
2007-09-09,85,97.0,,0.97,82.45
2007-09-10,55,97.0,,0.97,53.35
2007-09-11,46,97.0,,0.97,44.62
2007-09-12,46,97.0,,0.97,44.62
2007-09-13,45,97.0,,0.97,43.65
2007-09-14,43,97.0,,0.97,41.71
2007-09-15,69,97.0,,0.97,66.92999999999999
2007-09-16,86,97.0,,0.97,83.42
2007-09-17,60,97.0,,0.97,58.199999999999996
2007-09-18,58,97.0,,0.97,56.26
2007-09-19,58,97.0,,0.97,56.26
2007-09-20,52,97.0,,0.97,50.44
2007-09-21,46,97.0,,0.97,44.62
2007-09-22,67,97.0,,0.97,64.99
2007-09-23,100,97.0,,0.97,97.0
2007-09-24,87,97.0,,0.97,84.39
2007-09-25,79,97.0,,0.97,76.63
2007-09-26,82,97.0,,0.97,79.53999999999999
2007-09-27,75,97.0,,0.97,72.75
2007-09-28,62,97.0,,0.97,60.14
2007-09-29,72,97.0,,0.97,69.84
2007-09-30,100,97.0,,0.97,97.0
2007-10-01,73,88.0,False,0.88,64.24
2007-10-02,78,88.0,,0.88,68.64
2007-10-03,84,88.0,,0.88,73.92
2007-10-04,69,88.0,,0.88,60.72
2007-10-05,59,88.0,,0.88,51.92
2007-10-06,81,88.0,,0.88,71.28
2007-10-07,89,88.0,,0.88,78.32000000000001
2007-10-08,60,88.0,,0.88,52.8
2007-10-09,68,88.0,,0.88,59.84
2007-10-10,63,88.0,,0.88,55.44
2007-10-11,69,88.0,,0.88,60.72
2007-10-12,55,88.0,,0.88,48.4
2007-10-13,75,88.0,,0.88,66.0
2007-10-14,100,88.0,,0.88,88.0
2007-10-15,58,88.0,,0.88,51.04
2007-10-16,65,88.0,,0.88,57.2
2007-10-17,55,88.0,,0.88,48.4
2007-10-18,53,88.0,,0.88,46.64
2007-10-19,56,88.0,,0.88,49.28
2007-10-20,84,88.0,,0.88,73.92
2007-10-21,89,88.0,,0.88,78.32000000000001
2007-10-22,64,88.0,,0.88,56.32
2007-10-23,55,88.0,,0.88,48.4
2007-10-24,53,88.0,,0.88,46.64
2007-10-25,52,88.0,,0.88,45.76
2007-10-26,49,88.0,,0.88,43.12
2007-10-27,85,88.0,,0.88,74.8
2007-10-28,91,88.0,,0.88,80.08
2007-10-29,60,88.0,,0.88,52.8
2007-10-30,59,88.0,,0.88,51.92
2007-10-31,68,88.0,,0.88,59.84
2007-11-01,55,82.0,False,0.82,45.099999999999994
2007-11-02,55,82.0,,0.82,45.099999999999994
2007-11-03,66,82.0,,0.82,54.12
2007-11-04,90,82.0,,0.82,73.8
2007-11-05,51,82.0,,0.82,41.82
2007-11-06,54,82.0,,0.82,44.279999999999994
2007-11-07,63,82.0,,0.82,51.66
2007-11-08,55,82.0,,0.82,45.099999999999994
2007-11-09,54,82.0,,0.82,44.279999999999994
2007-11-10,72,82.0,,0.82,59.04
2007-11-11,75,82.0,,0.82,61.49999999999999
2007-11-12,61,82.0,,0.82,50.019999999999996
2007-11-13,45,82.0,,0.82,36.9
2007-11-14,47,82.0,,0.82,38.54
2007-11-15,50,82.0,,0.82,41.0
2007-11-16,50,82.0,,0.82,41.0
2007-11-17,74,82.0,,0.82,60.68
2007-11-18,75,82.0,,0.82,61.49999999999999
2007-11-19,63,82.0,,0.82,51.66
2007-11-20,57,82.0,,0.82,46.739999999999995
2007-11-21,66,82.0,,0.82,54.12
2007-11-22,100,82.0,,0.82,82.0
2007-11-23,76,82.0,,0.82,62.31999999999999
2007-11-24,86,82.0,,0.82,70.52
2007-11-25,87,82.0,,0.82,71.33999999999999
2007-11-26,53,82.0,,0.82,43.46
2007-11-27,54,82.0,,0.82,44.279999999999994
2007-11-28,60,82.0,,0.82,49.199999999999996
2007-11-29,66,82.0,,0.82,54.12
2007-11-30,61,82.0,,0.82,50.019999999999996
2007-12-01,78,84.0,False,0.84,65.52
2007-12-02,92,84.0,,0.84,77.28
2007-12-03,61,84.0,,0.84,51.239999999999995
2007-12-04,57,84.0,,0.84,47.879999999999995
2007-12-05,55,84.0,,0.84,46.199999999999996
2007-12-06,58,84.0,,0.84,48.72
2007-12-07,52,84.0,,0.84,43.68
2007-12-08,64,84.0,,0.84,53.76
2007-12-09,86,84.0,,0.84,72.24
2007-12-10,61,84.0,,0.84,51.239999999999995
2007-12-11,59,84.0,,0.84,49.559999999999995
2007-12-12,55,84.0,,0.84,46.199999999999996
2007-12-13,51,84.0,,0.84,42.839999999999996
2007-12-14,51,84.0,,0.84,42.839999999999996
2007-12-15,69,84.0,,0.84,57.96
2007-12-16,100,84.0,,0.84,84.0
2007-12-17,53,84.0,,0.84,44.519999999999996
2007-12-18,51,84.0,,0.84,42.839999999999996
2007-12-19,53,84.0,,0.84,44.519999999999996
2007-12-20,56,84.0,,0.84,47.04
2007-12-21,48,84.0,,0.84,40.32
2007-12-22,61,84.0,,0.84,51.239999999999995
2007-12-23,87,84.0,,0.84,73.08
2007-12-24,74,84.0,,0.84,62.16
2007-12-25,87,84.0,,0.84,73.08
2007-12-26,56,84.0,,0.84,47.04
2007-12-27,59,84.0,,0.84,49.559999999999995
2007-12-28,46,84.0,,0.84,38.64
2007-12-29,74,84.0,,0.84,62.16
2007-12-30,72,84.0,,0.84,60.48
2007-12-31,55,84.0,,0.84,46.199999999999996
2008-01-01,96,90.0,False,0.9,86.4
2008-01-02,68,90.0,,0.9,61.2
2008-01-03,67,90.0,,0.9,60.300000000000004
2008-01-04,55,90.0,,0.9,49.5
2008-01-05,86,90.0,,0.9,77.4
2008-01-06,87,90.0,,0.9,78.3
2008-01-07,85,90.0,,0.9,76.5
2008-01-08,76,90.0,,0.9,68.4
2008-01-09,77,90.0,,0.9,69.3
2008-01-10,67,90.0,,0.9,60.300000000000004
2008-01-11,60,90.0,,0.9,54.0
2008-01-12,70,90.0,,0.9,63.0
2008-01-13,93,90.0,,0.9,83.7
2008-01-14,93,90.0,,0.9,83.7
2008-01-15,69,90.0,,0.9,62.1
2008-01-16,71,90.0,,0.9,63.9
2008-01-17,80,90.0,,0.9,72.0
2008-01-18,56,90.0,,0.9,50.4
2008-01-19,92,90.0,,0.9,82.8
2008-01-20,100,90.0,,0.9,90.0
2008-01-21,74,90.0,,0.9,66.60000000000001
2008-01-22,80,90.0,,0.9,72.0
2008-01-23,73,90.0,,0.9,65.7
2008-01-24,79,90.0,,0.9,71.10000000000001
2008-01-25,65,90.0,,0.9,58.5
2008-01-26,80,90.0,,0.9,72.0
2008-01-27,97,90.0,,0.9,87.3
2008-01-28,81,90.0,,0.9,72.9
2008-01-29,88,90.0,,0.9,79.2
2008-01-30,77,90.0,,0.9,69.3
2008-01-31,92,90.0,,0.9,82.8
2008-02-01,60,82.0,False,0.82,49.199999999999996
2008-02-02,59,82.0,,0.82,48.379999999999995
2008-02-03,100,82.0,,0.82,82.0
2008-02-04,44,82.0,,0.82,36.08
2008-02-05,51,82.0,,0.82,41.82
2008-02-06,47,82.0,,0.82,38.54
2008-02-07,44,82.0,,0.82,36.08
2008-02-08,46,82.0,,0.82,37.72
2008-02-09,48,82.0,,0.82,39.36
2008-02-10,60,82.0,,0.82,49.199999999999996
2008-02-11,49,82.0,,0.82,40.18
2008-02-12,47,82.0,,0.82,38.54
2008-02-13,47,82.0,,0.82,38.54
2008-02-14,39,82.0,,0.82,31.979999999999997
2008-02-15,40,82.0,,0.82,32.8
2008-02-16,49,82.0,,0.82,40.18
2008-02-17,68,82.0,,0.82,55.76
2008-02-18,59,82.0,,0.82,48.379999999999995
2008-02-19,47,82.0,,0.82,38.54
2008-02-20,50,82.0,,0.82,41.0
2008-02-21,43,82.0,,0.82,35.26
2008-02-22,43,82.0,,0.82,35.26
2008-02-23,48,82.0,,0.82,39.36
2008-02-24,64,82.0,,0.82,52.48
2008-02-25,49,82.0,,0.82,40.18
2008-02-26,48,82.0,,0.82,39.36
2008-02-27,48,82.0,,0.82,39.36
2008-02-28,45,82.0,,0.82,36.9
2008-02-29,36,82.0,,0.82,29.52
2008-03-01,72,80.0,False,0.8,57.6
2008-03-02,100,80.0,,0.8,80.0
2008-03-03,80,80.0,,0.8,64.0
2008-03-04,70,80.0,,0.8,56.0
2008-03-05,64,80.0,,0.8,51.2
2008-03-06,64,80.0,,0.8,51.2
2008-03-07,48,80.0,,0.8,38.400000000000006
2008-03-08,80,80.0,,0.8,64.0
2008-03-09,81,80.0,,0.8,64.8
2008-03-10,78,80.0,,0.8,62.400000000000006
2008-03-11,64,80.0,,0.8,51.2
2008-03-12,65,80.0,,0.8,52.0
2008-03-13,74,80.0,,0.8,59.2
2008-03-14,55,80.0,,0.8,44.0
2008-03-15,71,80.0,,0.8,56.800000000000004
2008-03-16,97,80.0,,0.8,77.60000000000001
2008-03-17,81,80.0,,0.8,64.8
2008-03-18,67,80.0,,0.8,53.6
2008-03-19,70,80.0,,0.8,56.0
2008-03-20,73,80.0,,0.8,58.400000000000006
2008-03-21,66,80.0,,0.8,52.800000000000004
2008-03-22,74,80.0,,0.8,59.2
2008-03-23,96,80.0,,0.8,76.80000000000001
2008-03-24,84,80.0,,0.8,67.2
2008-03-25,67,80.0,,0.8,53.6
2008-03-26,69,80.0,,0.8,55.2
2008-03-27,78,80.0,,0.8,62.400000000000006
2008-03-28,68,80.0,,0.8,54.400000000000006
2008-03-29,82,80.0,,0.8,65.60000000000001
2008-03-30,86,80.0,,0.8,68.8
2008-03-31,70,80.0,,0.8,56.0
2008-04-01,75,74.0,False,0.74,55.5
2008-04-02,75,74.0,,0.74,55.5
2008-04-03,75,74.0,,0.74,55.5
2008-04-04,69,74.0,,0.74,51.06
2008-04-05,84,74.0,,0.74,62.16
2008-04-06,94,74.0,,0.74,69.56
2008-04-07,74,74.0,,0.74,54.76
2008-04-08,80,74.0,,0.74,59.2
2008-04-09,69,74.0,,0.74,51.06
2008-04-10,69,74.0,,0.74,51.06
2008-04-11,69,74.0,,0.74,51.06
2008-04-12,91,74.0,,0.74,67.34
2008-04-13,100,74.0,,0.74,74.0
2008-04-14,86,74.0,,0.74,63.64
2008-04-15,71,74.0,,0.74,52.54
2008-04-16,63,74.0,,0.74,46.62
2008-04-17,64,74.0,,0.74,47.36
2008-04-18,64,74.0,,0.74,47.36
