date,synonym compensate_unscaled,synonym compensate_monthly,isPartial,scale,synonym compensate
2016-10-21,0,30.0,,0.3,0.0
2016-10-22,0,30.0,,0.3,0.0
2016-10-23,60,30.0,,0.3,18.0
2016-10-24,0,30.0,,0.3,0.0
2016-10-25,0,30.0,,0.3,0.0
2016-10-26,49,30.0,,0.3,14.7
2016-10-27,49,30.0,,0.3,14.7
2016-10-28,0,30.0,,0.3,0.0
2016-10-29,0,30.0,,0.3,0.0
2016-10-30,0,30.0,,0.3,0.0
2016-10-31,0,30.0,,0.3,0.0
2016-11-01,95,33.0,False,0.33,31.35
2016-11-02,0,33.0,,0.33,0.0
2016-11-03,0,33.0,,0.33,0.0
2016-11-04,0,33.0,,0.33,0.0
2016-11-05,0,33.0,,0.33,0.0
2016-11-06,0,33.0,,0.33,0.0
2016-11-07,89,33.0,,0.33,29.37
2016-11-08,87,33.0,,0.33,28.71
2016-11-09,0,33.0,,0.33,0.0
2016-11-10,92,33.0,,0.33,30.360000000000003
2016-11-11,0,33.0,,0.33,0.0
2016-11-12,0,33.0,,0.33,0.0
2016-11-13,0,33.0,,0.33,0.0
2016-11-14,0,33.0,,0.33,0.0
2016-11-15,0,33.0,,0.33,0.0
2016-11-16,0,33.0,,0.33,0.0
2016-11-17,0,33.0,,0.33,0.0
2016-11-18,93,33.0,,0.33,30.69
2016-11-19,0,33.0,,0.33,0.0
2016-11-20,0,33.0,,0.33,0.0
2016-11-21,0,33.0,,0.33,0.0
2016-11-22,0,33.0,,0.33,0.0
2016-11-23,100,33.0,,0.33,33.0
2016-11-24,0,33.0,,0.33,0.0
2016-11-25,0,33.0,,0.33,0.0
2016-11-26,0,33.0,,0.33,0.0
2016-11-27,0,33.0,,0.33,0.0
2016-11-28,83,33.0,,0.33,27.39
2016-11-29,0,33.0,,0.33,0.0
2016-11-30,0,33.0,,0.33,0.0
2016-12-01,56,45.0,False,0.45,25.2
2016-12-02,28,45.0,,0.45,12.6
2016-12-03,0,45.0,,0.45,0.0
2016-12-04,31,45.0,,0.45,13.950000000000001
2016-12-05,25,45.0,,0.45,11.25
2016-12-06,26,45.0,,0.45,11.700000000000001
2016-12-07,82,45.0,,0.45,36.9
2016-12-08,82,45.0,,0.45,36.9
2016-12-09,0,45.0,,0.45,0.0
2016-12-10,100,45.0,,0.45,45.0
2016-12-11,32,45.0,,0.45,14.4
2016-12-12,0,45.0,,0.45,0.0
2016-12-13,0,45.0,,0.45,0.0
2016-12-14,28,45.0,,0.45,12.6
2016-12-15,0,45.0,,0.45,0.0
2016-12-16,0,45.0,,0.45,0.0
2016-12-17,0,45.0,,0.45,0.0
2016-12-18,0,45.0,,0.45,0.0
2016-12-19,0,45.0,,0.45,0.0
2016-12-20,0,45.0,,0.45,0.0
2016-12-21,0,45.0,,0.45,0.0
2016-12-22,0,45.0,,0.45,0.0
2016-12-23,0,45.0,,0.45,0.0
2016-12-24,36,45.0,,0.45,16.2
2016-12-25,0,45.0,,0.45,0.0
2016-12-26,34,45.0,,0.45,15.3
2016-12-27,0,45.0,,0.45,0.0
2016-12-28,0,45.0,,0.45,0.0
2016-12-29,30,45.0,,0.45,13.5
2016-12-30,0,45.0,,0.45,0.0
2016-12-31,0,45.0,,0.45,0.0
2017-01-01,0,43.0,False,0.43,0.0
2017-01-02,0,43.0,,0.43,0.0
2017-01-03,0,43.0,,0.43,0.0
2017-01-04,0,43.0,,0.43,0.0
2017-01-05,0,43.0,,0.43,0.0
2017-01-06,44,43.0,,0.43,18.919999999999998
2017-01-07,0,43.0,,0.43,0.0
2017-01-08,100,43.0,,0.43,43.0
2017-01-09,0,43.0,,0.43,0.0
2017-01-10,0,43.0,,0.43,0.0
2017-01-11,43,43.0,,0.43,18.49
2017-01-12,43,43.0,,0.43,18.49
2017-01-13,0,43.0,,0.43,0.0
2017-01-14,0,43.0,,0.43,0.0
2017-01-15,0,43.0,,0.43,0.0
2017-01-16,0,43.0,,0.43,0.0
2017-01-17,0,43.0,,0.43,0.0
2017-01-18,0,43.0,,0.43,0.0
2017-01-19,84,43.0,,0.43,36.12
2017-01-20,0,43.0,,0.43,0.0
2017-01-21,0,43.0,,0.43,0.0
2017-01-22,0,43.0,,0.43,0.0
2017-01-23,0,43.0,,0.43,0.0
2017-01-24,42,43.0,,0.43,18.06
2017-01-25,85,43.0,,0.43,36.55
2017-01-26,0,43.0,,0.43,0.0
2017-01-27,44,43.0,,0.43,18.919999999999998
2017-01-28,0,43.0,,0.43,0.0
2017-01-29,0,43.0,,0.43,0.0
2017-01-30,41,43.0,,0.43,17.63
2017-01-31,83,43.0,,0.43,35.69
2017-02-01,0,49.0,False,0.49,0.0
2017-02-02,0,49.0,,0.49,0.0
2017-02-03,0,49.0,,0.49,0.0
2017-02-04,0,49.0,,0.49,0.0
2017-02-05,0,49.0,,0.49,0.0
2017-02-06,92,49.0,,0.49,45.08
2017-02-07,0,49.0,,0.49,0.0
2017-02-08,95,49.0,,0.49,46.55
2017-02-09,0,49.0,,0.49,0.0
2017-02-10,100,49.0,,0.49,49.0
2017-02-11,0,49.0,,0.49,0.0
2017-02-12,0,49.0,,0.49,0.0
2017-02-13,93,49.0,,0.49,45.57
2017-02-14,0,49.0,,0.49,0.0
2017-02-15,0,49.0,,0.49,0.0
2017-02-16,0,49.0,,0.49,0.0
2017-02-17,0,49.0,,0.49,0.0
2017-02-18,0,49.0,,0.49,0.0
2017-02-19,0,49.0,,0.49,0.0
2017-02-20,100,49.0,,0.49,49.0
2017-02-21,0,49.0,,0.49,0.0
2017-02-22,95,49.0,,0.49,46.55
2017-02-23,96,49.0,,0.49,47.04
2017-02-24,0,49.0,,0.49,0.0
2017-02-25,0,49.0,,0.49,0.0
2017-02-26,0,49.0,,0.49,0.0
2017-02-27,0,49.0,,0.49,0.0
2017-02-28,0,49.0,,0.49,0.0
2017-03-01,0,38.0,False,0.38,0.0
2017-03-02,48,38.0,,0.38,18.240000000000002
2017-03-03,0,38.0,,0.38,0.0
2017-03-04,60,38.0,,0.38,22.8
2017-03-05,0,38.0,,0.38,0.0
2017-03-06,0,38.0,,0.38,0.0
2017-03-07,0,38.0,,0.38,0.0
2017-03-08,100,38.0,,0.38,38.0
2017-03-09,0,38.0,,0.38,0.0
2017-03-10,0,38.0,,0.38,0.0
2017-03-11,0,38.0,,0.38,0.0
2017-03-12,0,38.0,,0.38,0.0
2017-03-13,0,38.0,,0.38,0.0
2017-03-14,0,38.0,,0.38,0.0
2017-03-15,51,38.0,,0.38,19.38
2017-03-16,0,38.0,,0.38,0.0
2017-03-17,0,38.0,,0.38,0.0
2017-03-18,0,38.0,,0.38,0.0
2017-03-19,0,38.0,,0.38,0.0
2017-03-20,50,38.0,,0.38,19.0
2017-03-21,50,38.0,,0.38,19.0
2017-03-22,0,38.0,,0.38,0.0
2017-03-23,0,38.0,,0.38,0.0
2017-03-24,0,38.0,,0.38,0.0
2017-03-25,0,38.0,,0.38,0.0
2017-03-26,0,38.0,,0.38,0.0
2017-03-27,0,38.0,,0.38,0.0
2017-03-28,50,38.0,,0.38,19.0
2017-03-29,0,38.0,,0.38,0.0
2017-03-30,0,38.0,,0.38,0.0
2017-03-31,0,38.0,,0.38,0.0
2017-04-01,0,25.0,False,0.25,0.0
2017-04-02,0,25.0,,0.25,0.0
2017-04-03,49,25.0,,0.25,12.25
2017-04-04,99,25.0,,0.25,24.75
2017-04-05,50,25.0,,0.25,12.5
2017-04-06,50,25.0,,0.25,12.5
2017-04-07,0,25.0,,0.25,0.0
2017-04-08,0,25.0,,0.25,0.0
2017-04-09,0,25.0,,0.25,0.0
2017-04-10,0,25.0,,0.25,0.0
2017-04-11,0,25.0,,0.25,0.0
2017-04-12,0,25.0,,0.25,0.0
2017-04-13,0,25.0,,0.25,0.0
2017-04-14,0,25.0,,0.25,0.0
2017-04-15,0,25.0,,0.25,0.0
2017-04-16,66,25.0,,0.25,16.5
2017-04-17,0,25.0,,0.25,0.0
2017-04-18,0,25.0,,0.25,0.0
2017-04-19,100,25.0,,0.25,25.0
2017-04-20,0,25.0,,0.25,0.0
2017-04-21,0,25.0,,0.25,0.0
2017-04-22,0,25.0,,0.25,0.0
2017-04-23,0,25.0,,0.25,0.0
2017-04-24,0,25.0,,0.25,0.0
2017-04-25,0,25.0,,0.25,0.0
2017-04-26,49,25.0,,0.25,12.25
2017-04-27,0,25.0,,0.25,0.0
2017-04-28,0,25.0,,0.25,0.0
2017-04-29,0,25.0,,0.25,0.0
2017-04-30,0,25.0,,0.25,0.0
2017-05-01,47,38.0,False,0.38,17.86
2017-05-02,0,38.0,,0.38,0.0
2017-05-03,48,38.0,,0.38,18.240000000000002
2017-05-04,96,38.0,,0.38,36.480000000000004
2017-05-05,0,38.0,,0.38,0.0
2017-05-06,0,38.0,,0.38,0.0
2017-05-07,0,38.0,,0.38,0.0
2017-05-08,0,38.0,,0.38,0.0
2017-05-09,0,38.0,,0.38,0.0
2017-05-10,0,38.0,,0.38,0.0
2017-05-11,49,38.0,,0.38,18.62
2017-05-12,0,38.0,,0.38,0.0
2017-05-13,0,38.0,,0.38,0.0
2017-05-14,0,38.0,,0.38,0.0
2017-05-15,0,38.0,,0.38,0.0
2017-05-16,0,38.0,,0.38,0.0
2017-05-17,0,38.0,,0.38,0.0
2017-05-18,0,38.0,,0.38,0.0
2017-05-19,0,38.0,,0.38,0.0
2017-05-20,0,38.0,,0.38,0.0
2017-05-21,0,38.0,,0.38,0.0
2017-05-22,0,38.0,,0.38,0.0
2017-05-23,0,38.0,,0.38,0.0
2017-05-24,0,38.0,,0.38,0.0
2017-05-25,0,38.0,,0.38,0.0
2017-05-26,56,38.0,,0.38,21.28
2017-05-27,0,38.0,,0.38,0.0
2017-05-28,0,38.0,,0.38,0.0
2017-05-29,0,38.0,,0.38,0.0
2017-05-30,0,38.0,,0.38,0.0
2017-05-31,100,38.0,,0.38,38.0
2017-06-01,0,10.0,False,0.1,0.0
2017-06-02,0,10.0,,0.1,0.0
2017-06-03,0,10.0,,0.1,0.0
2017-06-04,0,10.0,,0.1,0.0
2017-06-05,0,10.0,,0.1,0.0
2017-06-06,100,10.0,,0.1,10.0
2017-06-07,0,10.0,,0.1,0.0
2017-06-08,0,10.0,,0.1,0.0
2017-06-09,0,10.0,,0.1,0.0
2017-06-10,0,10.0,,0.1,0.0
2017-06-11,0,10.0,,0.1,0.0
2017-06-12,0,10.0,,0.1,0.0
2017-06-13,0,10.0,,0.1,0.0
2017-06-14,0,10.0,,0.1,0.0
2017-06-15,0,10.0,,0.1,0.0
2017-06-16,0,10.0,,0.1,0.0
2017-06-17,0,10.0,,0.1,0.0
2017-06-18,0,10.0,,0.1,0.0
2017-06-19,0,10.0,,0.1,0.0
2017-06-20,98,10.0,,0.1,9.8
2017-06-21,0,10.0,,0.1,0.0
2017-06-22,0,10.0,,0.1,0.0
2017-06-23,0,10.0,,0.1,0.0
2017-06-24,0,10.0,,0.1,0.0
2017-06-25,0,10.0,,0.1,0.0
2017-06-26,0,10.0,,0.1,0.0
2017-06-27,0,10.0,,0.1,0.0
2017-06-28,0,10.0,,0.1,0.0
2017-06-29,0,10.0,,0.1,0.0
2017-06-30,0,10.0,,0.1,0.0
2017-07-01,0,24.0,False,0.24,0.0
2017-07-02,0,24.0,,0.24,0.0
2017-07-03,0,24.0,,0.24,0.0
2017-07-04,0,24.0,,0.24,0.0
2017-07-05,0,24.0,,0.24,0.0
2017-07-06,86,24.0,,0.24,20.64
2017-07-07,0,24.0,,0.24,0.0
2017-07-08,0,24.0,,0.24,0.0
2017-07-09,0,24.0,,0.24,0.0
2017-07-10,0,24.0,,0.24,0.0
2017-07-11,0,24.0,,0.24,0.0
2017-07-12,0,24.0,,0.24,0.0
2017-07-13,43,24.0,,0.24,10.32
2017-07-14,0,24.0,,0.24,0.0
2017-07-15,100,24.0,,0.24,24.0
2017-07-16,50,24.0,,0.24,12.0
2017-07-17,0,24.0,,0.24,0.0
2017-07-18,42,24.0,,0.24,10.08
2017-07-19,43,24.0,,0.24,10.32
2017-07-20,0,24.0,,0.24,0.0
2017-07-21,43,24.0,,0.24,10.32
2017-07-22,0,24.0,,0.24,0.0
2017-07-23,0,24.0,,0.24,0.0
2017-07-24,0,24.0,,0.24,0.0
2017-07-25,0,24.0,,0.24,0.0
2017-07-26,0,24.0,,0.24,0.0
2017-07-27,0,24.0,,0.24,0.0
2017-07-28,0,24.0,,0.24,0.0
2017-07-29,0,24.0,,0.24,0.0
2017-07-30,0,24.0,,0.24,0.0
2017-07-31,0,24.0,,0.24,0.0
2017-08-01,0,32.0,False,0.32,0.0
2017-08-02,0,32.0,,0.32,0.0
2017-08-03,0,32.0,,0.32,0.0
2017-08-04,0,32.0,,0.32,0.0
2017-08-05,0,32.0,,0.32,0.0
2017-08-06,0,32.0,,0.32,0.0
2017-08-07,48,32.0,,0.32,15.36
2017-08-08,0,32.0,,0.32,0.0
2017-08-09,0,32.0,,0.32,0.0
2017-08-10,0,32.0,,0.32,0.0
2017-08-11,52,32.0,,0.32,16.64
2017-08-12,0,32.0,,0.32,0.0
2017-08-13,0,32.0,,0.32,0.0
2017-08-14,0,32.0,,0.32,0.0
2017-08-15,51,32.0,,0.32,16.32
2017-08-16,51,32.0,,0.32,16.32
2017-08-17,51,32.0,,0.32,16.32
2017-08-18,0,32.0,,0.32,0.0
2017-08-19,0,32.0,,0.32,0.0
2017-08-20,0,32.0,,0.32,0.0
2017-08-21,0,32.0,,0.32,0.0
2017-08-22,0,32.0,,0.32,0.0
2017-08-23,0,32.0,,0.32,0.0
2017-08-24,0,32.0,,0.32,0.0
2017-08-25,52,32.0,,0.32,16.64
2017-08-26,0,32.0,,0.32,0.0
2017-08-27,0,32.0,,0.32,0.0
2017-08-28,100,32.0,,0.32,32.0
2017-08-29,0,32.0,,0.32,0.0
2017-08-30,0,32.0,,0.32,0.0
2017-08-31,0,32.0,,0.32,0.0
2017-09-01,35,35.0,False,0.35,12.25
2017-09-02,0,35.0,,0.35,0.0
2017-09-03,0,35.0,,0.35,0.0
2017-09-04,0,35.0,,0.35,0.0
2017-09-05,32,35.0,,0.35,11.2
2017-09-06,0,35.0,,0.35,0.0
2017-09-07,33,35.0,,0.35,11.549999999999999
2017-09-08,0,35.0,,0.35,0.0
2017-09-09,0,35.0,,0.35,0.0
2017-09-10,0,35.0,,0.35,0.0
2017-09-11,0,35.0,,0.35,0.0
2017-09-12,0,35.0,,0.35,0.0
2017-09-13,100,35.0,,0.35,35.0
2017-09-14,67,35.0,,0.35,23.45
2017-09-15,0,35.0,,0.35,0.0
2017-09-16,0,35.0,,0.35,0.0
2017-09-17,39,35.0,,0.35,13.649999999999999
2017-09-18,0,35.0,,0.35,0.0
2017-09-19,0,35.0,,0.35,0.0
2017-09-20,0,35.0,,0.35,0.0
2017-09-21,0,35.0,,0.35,0.0
2017-09-22,34,35.0,,0.35,11.899999999999999
2017-09-23,0,35.0,,0.35,0.0
2017-09-24,0,35.0,,0.35,0.0
2017-09-25,33,35.0,,0.35,11.549999999999999
2017-09-26,33,35.0,,0.35,11.549999999999999
2017-09-27,67,35.0,,0.35,23.45
2017-09-28,34,35.0,,0.35,11.899999999999999
2017-09-29,0,35.0,,0.35,0.0
2017-09-30,0,35.0,,0.35,0.0
2017-10-01,0,45.0,False,0.45,0.0
2017-10-02,0,45.0,,0.45,0.0
2017-10-03,0,45.0,,0.45,0.0
2017-10-04,33,45.0,,0.45,14.85
2017-10-05,33,45.0,,0.45,14.85
2017-10-06,0,45.0,,0.45,0.0
2017-10-07,0,45.0,,0.45,0.0
2017-10-08,39,45.0,,0.45,17.55
2017-10-09,65,45.0,,0.45,29.25
2017-10-10,32,45.0,,0.45,14.4
2017-10-11,0,45.0,,0.45,0.0
2017-10-12,0,45.0,,0.45,0.0
2017-10-13,34,45.0,,0.45,15.3
2017-10-14,0,45.0,,0.45,0.0
2017-10-15,0,45.0,,0.45,0.0
2017-10-16,66,45.0,,0.45,29.7
2017-10-17,100,45.0,,0.45,45.0
2017-10-18,33,45.0,,0.45,14.85
2017-10-19,0,45.0,,0.45,0.0
2017-10-20,0,45.0,,0.45,0.0
2017-10-21,0,45.0,,0.45,0.0
2017-10-22,0,45.0,,0.45,0.0
2017-10-23,0,45.0,,0.45,0.0
2017-10-24,33,45.0,,0.45,14.85
2017-10-25,33,45.0,,0.45,14.85
2017-10-26,33,45.0,,0.45,14.85
2017-10-27,34,45.0,,0.45,15.3
2017-10-28,80,45.0,,0.45,36.0
2017-10-29,0,45.0,,0.45,0.0
2017-10-30,0,45.0,,0.45,0.0
2017-10-31,0,45.0,,0.45,0.0
2017-11-01,52,22.0,False,0.22,11.44
2017-11-02,49,22.0,,0.22,10.78
2017-11-03,0,22.0,,0.22,0.0
2017-11-04,0,22.0,,0.22,0.0
2017-11-05,0,22.0,,0.22,0.0
2017-11-06,49,22.0,,0.22,10.78
2017-11-07,49,22.0,,0.22,10.78
2017-11-08,0,22.0,,0.22,0.0
2017-11-09,0,22.0,,0.22,0.0
2017-11-10,0,22.0,,0.22,0.0
2017-11-11,0,22.0,,0.22,0.0
2017-11-12,59,22.0,,0.22,12.98
2017-11-13,0,22.0,,0.22,0.0
2017-11-14,0,22.0,,0.22,0.0
2017-11-15,0,22.0,,0.22,0.0
2017-11-16,100,22.0,,0.22,22.0
2017-11-17,0,22.0,,0.22,0.0
2017-11-18,0,22.0,,0.22,0.0
2017-11-19,0,22.0,,0.22,0.0
2017-11-20,0,22.0,,0.22,0.0
2017-11-21,0,22.0,,0.22,0.0
2017-11-22,55,22.0,,0.22,12.1
2017-11-23,0,22.0,,0.22,0.0
2017-11-24,0,22.0,,0.22,0.0
2017-11-25,0,22.0,,0.22,0.0
2017-11-26,0,22.0,,0.22,0.0
2017-11-27,47,22.0,,0.22,10.34
2017-11-28,0,22.0,,0.22,0.0
2017-11-29,0,22.0,,0.22,0.0
2017-11-30,0,22.0,,0.22,0.0
2017-12-01,51,35.0,False,0.35,17.849999999999998
2017-12-02,0,35.0,,0.35,0.0
2017-12-03,0,35.0,,0.35,0.0
2017-12-04,0,35.0,,0.35,0.0
2017-12-05,49,35.0,,0.35,17.15
2017-12-06,50,35.0,,0.35,17.5
2017-12-07,100,35.0,,0.35,35.0
2017-12-08,0,35.0,,0.35,0.0
2017-12-09,0,35.0,,0.35,0.0
2017-12-10,0,35.0,,0.35,0.0
2017-12-11,0,35.0,,0.35,0.0
2017-12-12,0,35.0,,0.35,0.0
2017-12-13,50,35.0,,0.35,17.5
2017-12-14,0,35.0,,0.35,0.0
2017-12-15,0,35.0,,0.35,0.0
2017-12-16,0,35.0,,0.35,0.0
2017-12-17,0,35.0,,0.35,0.0
2017-12-18,52,35.0,,0.35,18.2
2017-12-19,0,35.0,,0.35,0.0
2017-12-20,0,35.0,,0.35,0.0
2017-12-21,56,35.0,,0.35,19.599999999999998
2017-12-22,0,35.0,,0.35,0.0
2017-12-23,0,35.0,,0.35,0.0
2017-12-24,0,35.0,,0.35,0.0
2017-12-25,0,35.0,,0.35,0.0
2017-12-26,0,35.0,,0.35,0.0
2017-12-27,0,35.0,,0.35,0.0
2017-12-28,0,35.0,,0.35,0.0
2017-12-29,0,35.0,,0.35,0.0
2017-12-30,0,35.0,,0.35,0.0
2017-12-31,0,35.0,,0.35,0.0
2018-01-01,0,23.0,False,0.23,0.0
2018-01-02,0,23.0,,0.23,0.0
2018-01-03,0,23.0,,0.23,0.0
2018-01-04,0,23.0,,0.23,0.0
2018-01-05,0,23.0,,0.23,0.0
2018-01-06,0,23.0,,0.23,0.0
2018-01-07,50,23.0,,0.23,11.5
2018-01-08,43,23.0,,0.23,9.89
2018-01-09,0,23.0,,0.23,0.0
2018-01-10,44,23.0,,0.23,10.120000000000001
2018-01-11,0,23.0,,0.23,0.0
2018-01-12,0,23.0,,0.23,0.0
2018-01-13,0,23.0,,0.23,0.0
2018-01-14,0,23.0,,0.23,0.0
2018-01-15,45,23.0,,0.23,10.35
2018-01-16,42,23.0,,0.23,9.66
2018-01-17,0,23.0,,0.23,0.0
2018-01-18,0,23.0,,0.23,0.0
2018-01-19,0,23.0,,0.23,0.0
2018-01-20,0,23.0,,0.23,0.0
2018-01-21,100,23.0,,0.23,23.0
2018-01-22,0,23.0,,0.23,0.0
2018-01-23,0,23.0,,0.23,0.0
2018-01-24,0,23.0,,0.23,0.0
2018-01-25,43,23.0,,0.23,9.89
2018-01-26,44,23.0,,0.23,10.120000000000001
2018-01-27,0,23.0,,0.23,0.0
2018-01-28,0,23.0,,0.23,0.0
2018-01-29,42,23.0,,0.23,9.66
2018-01-30,42,23.0,,0.23,9.66
2018-01-31,0,23.0,,0.23,0.0
2018-02-01,0,60.0,False,0.6,0.0
2018-02-02,0,60.0,,0.6,0.0
2018-02-03,39,60.0,,0.6,23.4
2018-02-04,0,60.0,,0.6,0.0
2018-02-05,31,60.0,,0.6,18.599999999999998
2018-02-06,64,60.0,,0.6,38.4
2018-02-07,32,60.0,,0.6,19.2
2018-02-08,32,60.0,,0.6,19.2
2018-02-09,0,60.0,,0.6,0.0
2018-02-10,0,60.0,,0.6,0.0
2018-02-11,0,60.0,,0.6,0.0
2018-02-12,0,60.0,,0.6,0.0
2018-02-13,0,60.0,,0.6,0.0
2018-02-14,0,60.0,,0.6,0.0
2018-02-15,100,60.0,,0.6,60.0
2018-02-16,0,60.0,,0.6,0.0
2018-02-17,0,60.0,,0.6,0.0
2018-02-18,0,60.0,,0.6,0.0
2018-02-19,0,60.0,,0.6,0.0
2018-02-20,0,60.0,,0.6,0.0
2018-02-21,32,60.0,,0.6,19.2
2018-02-22,65,60.0,,0.6,39.0
2018-02-23,65,60.0,,0.6,39.0
2018-02-24,0,60.0,,0.6,0.0
2018-02-25,0,60.0,,0.6,0.0
2018-02-26,0,60.0,,0.6,0.0
2018-02-27,0,60.0,,0.6,0.0
2018-02-28,0,60.0,,0.6,0.0
2018-03-01,0,44.0,False,0.44,0.0
2018-03-02,0,44.0,,0.44,0.0
2018-03-03,40,44.0,,0.44,17.6
2018-03-04,40,44.0,,0.44,17.6
2018-03-05,0,44.0,,0.44,0.0
2018-03-06,0,44.0,,0.44,0.0
2018-03-07,100,44.0,,0.44,44.0
2018-03-08,0,44.0,,0.44,0.0
2018-03-09,35,44.0,,0.44,15.4
2018-03-10,0,44.0,,0.44,0.0
2018-03-11,0,44.0,,0.44,0.0
2018-03-12,34,44.0,,0.44,14.96
2018-03-13,0,44.0,,0.44,0.0
2018-03-14,0,44.0,,0.44,0.0
2018-03-15,69,44.0,,0.44,30.36
2018-03-16,0,44.0,,0.44,0.0
2018-03-17,0,44.0,,0.44,0.0
2018-03-18,0,44.0,,0.44,0.0
2018-03-19,0,44.0,,0.44,0.0
2018-03-20,0,44.0,,0.44,0.0
2018-03-21,0,44.0,,0.44,0.0
2018-03-22,0,44.0,,0.44,0.0
2018-03-23,35,44.0,,0.44,15.4
2018-03-24,0,44.0,,0.44,0.0
2018-03-25,42,44.0,,0.44,18.48
2018-03-26,0,44.0,,0.44,0.0
2018-03-27,35,44.0,,0.44,15.4
2018-03-28,0,44.0,,0.44,0.0
2018-03-29,36,44.0,,0.44,15.84
2018-03-30,38,44.0,,0.44,16.72
2018-03-31,0,44.0,,0.44,0.0
2018-04-01,0,40.0,False,0.4,0.0
2018-04-02,0,40.0,,0.4,0.0
2018-04-03,0,40.0,,0.4,0.0
2018-04-04,34,40.0,,0.4,13.600000000000001
2018-04-05,35,40.0,,0.4,14.0
2018-04-06,0,40.0,,0.4,0.0
2018-04-07,0,40.0,,0.4,0.0
2018-04-08,41,40.0,,0.4,16.400000000000002
2018-04-09,0,40.0,,0.4,0.0
2018-04-10,0,40.0,,0.4,0.0
2018-04-11,0,40.0,,0.4,0.0
2018-04-12,0,40.0,,0.4,0.0
2018-04-13,0,40.0,,0.4,0.0
2018-04-14,0,40.0,,0.4,0.0
2018-04-15,0,40.0,,0.4,0.0
2018-04-16,33,40.0,,0.4,13.200000000000001
2018-04-17,0,40.0,,0.4,0.0
2018-04-18,34,40.0,,0.4,13.600000000000001
2018-04-19,0,40.0,,0.4,0.0
2018-04-20,0,40.0,,0.4,0.0
2018-04-21,0,40.0,,0.4,0.0
2018-04-22,0,40.0,,0.4,0.0
2018-04-23,0,40.0,,0.4,0.0
2018-04-24,100,40.0,,0.4,40.0
2018-04-25,34,40.0,,0.4,13.600000000000001
2018-04-26,68,40.0,,0.4,27.200000000000003
2018-04-27,35,40.0,,0.4,14.0
2018-04-28,0,40.0,,0.4,0.0
2018-04-29,0,40.0,,0.4,0.0
2018-04-30,0,40.0,,0.4,0.0
2018-05-01,0,30.0,False,0.3,0.0
2018-05-02,48,30.0,,0.3,14.399999999999999
2018-05-03,48,30.0,,0.3,14.399999999999999
2018-05-04,50,30.0,,0.3,15.0
2018-05-05,0,30.0,,0.3,0.0
2018-05-06,0,30.0,,0.3,0.0
2018-05-07,0,30.0,,0.3,0.0
2018-05-08,0,30.0,,0.3,0.0
2018-05-09,0,30.0,,0.3,0.0
2018-05-10,49,30.0,,0.3,14.7
2018-05-11,0,30.0,,0.3,0.0
2018-05-12,0,30.0,,0.3,0.0
2018-05-13,0,30.0,,0.3,0.0
2018-05-14,0,30.0,,0.3,0.0
2018-05-15,0,30.0,,0.3,0.0
2018-05-16,96,30.0,,0.3,28.799999999999997
2018-05-17,0,30.0,,0.3,0.0
2018-05-18,0,30.0,,0.3,0.0
2018-05-19,0,30.0,,0.3,0.0
2018-05-20,0,30.0,,0.3,0.0
2018-05-21,0,30.0,,0.3,0.0
2018-05-22,0,30.0,,0.3,0.0
2018-05-23,0,30.0,,0.3,0.0
2018-05-24,0,30.0,,0.3,0.0
2018-05-25,0,30.0,,0.3,0.0
2018-05-26,0,30.0,,0.3,0.0
2018-05-27,0,30.0,,0.3,0.0
2018-05-28,0,30.0,,0.3,0.0
2018-05-29,0,30.0,,0.3,0.0
2018-05-30,0,30.0,,0.3,0.0
2018-05-31,100,30.0,,0.3,30.0
2018-06-01,0,13.0,False,0.13,0.0
2018-06-02,0,13.0,,0.13,0.0
2018-06-03,0,13.0,,0.13,0.0
2018-06-04,0,13.0,,0.13,0.0
2018-06-05,0,13.0,,0.13,0.0
2018-06-06,85,13.0,,0.13,11.05
2018-06-07,0,13.0,,0.13,0.0
2018-06-08,0,13.0,,0.13,0.0
2018-06-09,0,13.0,,0.13,0.0
2018-06-10,0,13.0,,0.13,0.0
2018-06-11,0,13.0,,0.13,0.0
2018-06-12,0,13.0,,0.13,0.0
2018-06-13,0,13.0,,0.13,0.0
2018-06-14,0,13.0,,0.13,0.0
2018-06-15,0,13.0,,0.13,0.0
2018-06-16,0,13.0,,0.13,0.0
2018-06-17,0,13.0,,0.13,0.0
2018-06-18,0,13.0,,0.13,0.0
2018-06-19,0,13.0,,0.13,0.0
2018-06-20,0,13.0,,0.13,0.0
2018-06-21,0,13.0,,0.13,0.0
2018-06-22,0,13.0,,0.13,0.0
2018-06-23,0,13.0,,0.13,0.0
2018-06-24,100,13.0,,0.13,13.0
2018-06-25,0,13.0,,0.13,0.0
2018-06-26,0,13.0,,0.13,0.0
2018-06-27,0,13.0,,0.13,0.0
2018-06-28,0,13.0,,0.13,0.0
2018-06-29,0,13.0,,0.13,0.0
2018-06-30,0,13.0,,0.13,0.0
2018-07-01,100,13.0,False,0.13,13.0
2018-07-02,0,13.0,,0.13,0.0
2018-07-03,0,13.0,,0.13,0.0
2018-07-04,0,13.0,,0.13,0.0
2018-07-05,0,13.0,,0.13,0.0
2018-07-06,0,13.0,,0.13,0.0
2018-07-07,0,13.0,,0.13,0.0
2018-07-08,0,13.0,,0.13,0.0
2018-07-09,0,13.0,,0.13,0.0
2018-07-10,0,13.0,,0.13,0.0
