date,privilege_unscaled,privilege_monthly,isPartial,scale,privilege
2010-06-04,74,54.0,,0.54,39.96
2010-06-05,29,54.0,,0.54,15.66
2010-06-06,59,54.0,,0.54,31.860000000000003
2010-06-07,73,54.0,,0.54,39.42
2010-06-08,58,54.0,,0.54,31.32
2010-06-09,45,54.0,,0.54,24.3
2010-06-10,61,54.0,,0.54,32.940000000000005
2010-06-11,65,54.0,,0.54,35.1
2010-06-12,38,54.0,,0.54,20.520000000000003
2010-06-13,54,54.0,,0.54,29.160000000000004
2010-06-14,70,54.0,,0.54,37.800000000000004
2010-06-15,94,54.0,,0.54,50.760000000000005
2010-06-16,72,54.0,,0.54,38.88
2010-06-17,57,54.0,,0.54,30.78
2010-06-18,61,54.0,,0.54,32.940000000000005
2010-06-19,71,54.0,,0.54,38.34
2010-06-20,90,54.0,,0.54,48.6
2010-06-21,51,54.0,,0.54,27.540000000000003
2010-06-22,98,54.0,,0.54,52.92
2010-06-23,60,54.0,,0.54,32.400000000000006
2010-06-24,97,54.0,,0.54,52.38
2010-06-25,59,54.0,,0.54,31.860000000000003
2010-06-26,38,54.0,,0.54,20.520000000000003
2010-06-27,61,54.0,,0.54,32.940000000000005
2010-06-28,74,54.0,,0.54,39.96
2010-06-29,69,54.0,,0.54,37.260000000000005
2010-06-30,94,54.0,,0.54,50.760000000000005
2010-07-01,97,43.0,False,0.43,41.71
2010-07-02,74,43.0,,0.43,31.82
2010-07-03,51,43.0,,0.43,21.93
2010-07-04,31,43.0,,0.43,13.33
2010-07-05,60,43.0,,0.43,25.8
2010-07-06,68,43.0,,0.43,29.24
2010-07-07,66,43.0,,0.43,28.38
2010-07-08,77,43.0,,0.43,33.11
2010-07-09,36,43.0,,0.43,15.48
2010-07-10,59,43.0,,0.43,25.37
2010-07-11,21,43.0,,0.43,9.03
2010-07-12,43,43.0,,0.43,18.49
2010-07-13,89,43.0,,0.43,38.269999999999996
2010-07-14,43,43.0,,0.43,18.49
2010-07-15,58,43.0,,0.43,24.94
2010-07-16,57,43.0,,0.43,24.509999999999998
2010-07-17,27,43.0,,0.43,11.61
2010-07-18,90,43.0,,0.43,38.7
2010-07-19,62,43.0,,0.43,26.66
2010-07-20,100,43.0,,0.43,43.0
2010-07-21,77,43.0,,0.43,33.11
2010-07-22,62,43.0,,0.43,26.66
2010-07-23,95,43.0,,0.43,40.85
2010-07-24,33,43.0,,0.43,14.19
2010-07-25,47,43.0,,0.43,20.21
2010-07-26,100,43.0,,0.43,43.0
2010-07-27,56,43.0,,0.43,24.08
2010-07-28,77,43.0,,0.43,33.11
2010-07-29,73,43.0,,0.43,31.39
2010-07-30,56,43.0,,0.43,24.08
2010-07-31,27,43.0,,0.43,11.61
2010-08-01,62,44.0,False,0.44,27.28
2010-08-02,33,44.0,,0.44,14.52
2010-08-03,82,44.0,,0.44,36.08
2010-08-04,39,44.0,,0.44,17.16
2010-08-05,59,44.0,,0.44,25.96
2010-08-06,50,44.0,,0.44,22.0
2010-08-07,15,44.0,,0.44,6.6
2010-08-08,26,44.0,,0.44,11.44
2010-08-09,47,44.0,,0.44,20.68
2010-08-10,53,44.0,,0.44,23.32
2010-08-11,47,44.0,,0.44,20.68
2010-08-12,58,44.0,,0.44,25.52
2010-08-13,50,44.0,,0.44,22.0
2010-08-14,35,44.0,,0.44,15.4
2010-08-15,25,44.0,,0.44,11.0
2010-08-16,25,44.0,,0.44,11.0
2010-08-17,69,44.0,,0.44,30.36
2010-08-18,36,44.0,,0.44,15.84
2010-08-19,77,44.0,,0.44,33.88
2010-08-20,100,44.0,,0.44,44.0
2010-08-21,45,44.0,,0.44,19.8
2010-08-22,44,44.0,,0.44,19.36
2010-08-23,66,44.0,,0.44,29.04
2010-08-24,42,44.0,,0.44,18.48
2010-08-25,35,44.0,,0.44,15.4
2010-08-26,47,44.0,,0.44,20.68
2010-08-27,72,44.0,,0.44,31.68
2010-08-28,10,44.0,,0.44,4.4
2010-08-29,40,44.0,,0.44,17.6
2010-08-30,52,44.0,,0.44,22.88
2010-08-31,76,44.0,,0.44,33.44
2010-09-01,69,50.0,False,0.5,34.5
2010-09-02,87,50.0,,0.5,43.5
2010-09-03,26,50.0,,0.5,13.0
2010-09-04,29,50.0,,0.5,14.5
2010-09-05,30,50.0,,0.5,15.0
2010-09-06,16,50.0,,0.5,8.0
2010-09-07,74,50.0,,0.5,37.0
2010-09-08,60,50.0,,0.5,30.0
2010-09-09,52,50.0,,0.5,26.0
2010-09-10,67,50.0,,0.5,33.5
2010-09-11,38,50.0,,0.5,19.0
2010-09-12,32,50.0,,0.5,16.0
2010-09-13,72,50.0,,0.5,36.0
2010-09-14,100,50.0,,0.5,50.0
2010-09-15,96,50.0,,0.5,48.0
2010-09-16,65,50.0,,0.5,32.5
2010-09-17,97,50.0,,0.5,48.5
2010-09-18,51,50.0,,0.5,25.5
2010-09-19,28,50.0,,0.5,14.0
2010-09-20,72,50.0,,0.5,36.0
2010-09-21,92,50.0,,0.5,46.0
2010-09-22,99,50.0,,0.5,49.5
2010-09-23,48,50.0,,0.5,24.0
2010-09-24,89,50.0,,0.5,44.5
2010-09-25,62,50.0,,0.5,31.0
2010-09-26,49,50.0,,0.5,24.5
2010-09-27,74,50.0,,0.5,37.0
2010-09-28,77,50.0,,0.5,38.5
2010-09-29,74,50.0,,0.5,37.0
2010-09-30,75,50.0,,0.5,37.5
2010-10-01,59,54.0,False,0.54,31.860000000000003
2010-10-02,78,54.0,,0.54,42.120000000000005
2010-10-03,41,54.0,,0.54,22.14
2010-10-04,84,54.0,,0.54,45.36
2010-10-05,100,54.0,,0.54,54.0
2010-10-06,73,54.0,,0.54,39.42
2010-10-07,64,54.0,,0.54,34.56
2010-10-08,66,54.0,,0.54,35.64
2010-10-09,47,54.0,,0.54,25.380000000000003
2010-10-10,28,54.0,,0.54,15.120000000000001
2010-10-11,88,54.0,,0.54,47.52
2010-10-12,44,54.0,,0.54,23.76
2010-10-13,43,54.0,,0.54,23.220000000000002
2010-10-14,95,54.0,,0.54,51.300000000000004
2010-10-15,52,54.0,,0.54,28.080000000000002
2010-10-16,55,54.0,,0.54,29.700000000000003
2010-10-17,45,54.0,,0.54,24.3
2010-10-18,74,54.0,,0.54,39.96
2010-10-19,28,54.0,,0.54,15.120000000000001
2010-10-20,57,54.0,,0.54,30.78
2010-10-21,65,54.0,,0.54,35.1
2010-10-22,51,54.0,,0.54,27.540000000000003
2010-10-23,49,54.0,,0.54,26.46
2010-10-24,57,54.0,,0.54,30.78
2010-10-25,85,54.0,,0.54,45.900000000000006
2010-10-26,93,54.0,,0.54,50.220000000000006
2010-10-27,85,54.0,,0.54,45.900000000000006
2010-10-28,48,54.0,,0.54,25.92
2010-10-29,59,54.0,,0.54,31.860000000000003
2010-10-30,32,54.0,,0.54,17.28
2010-10-31,42,54.0,,0.54,22.68
2010-11-01,81,60.0,False,0.6,48.6
2010-11-02,100,60.0,,0.6,60.0
2010-11-03,88,60.0,,0.6,52.8
2010-11-04,72,60.0,,0.6,43.199999999999996
2010-11-05,63,60.0,,0.6,37.8
2010-11-06,70,60.0,,0.6,42.0
2010-11-07,34,60.0,,0.6,20.4
2010-11-08,82,60.0,,0.6,49.199999999999996
2010-11-09,86,60.0,,0.6,51.6
2010-11-10,74,60.0,,0.6,44.4
2010-11-11,91,60.0,,0.6,54.6
2010-11-12,97,60.0,,0.6,58.199999999999996
2010-11-13,74,60.0,,0.6,44.4
2010-11-14,54,60.0,,0.6,32.4
2010-11-15,66,60.0,,0.6,39.6
2010-11-16,75,60.0,,0.6,45.0
2010-11-17,79,60.0,,0.6,47.4
2010-11-18,77,60.0,,0.6,46.199999999999996
2010-11-19,93,60.0,,0.6,55.8
2010-11-20,72,60.0,,0.6,43.199999999999996
2010-11-21,78,60.0,,0.6,46.8
2010-11-22,84,60.0,,0.6,50.4
2010-11-23,95,60.0,,0.6,57.0
2010-11-24,46,60.0,,0.6,27.599999999999998
2010-11-25,50,60.0,,0.6,30.0
2010-11-26,9,60.0,,0.6,5.3999999999999995
2010-11-27,44,60.0,,0.6,26.4
2010-11-28,77,60.0,,0.6,46.199999999999996
2010-11-29,51,60.0,,0.6,30.599999999999998
2010-11-30,79,60.0,,0.6,47.4
2010-12-01,93,54.0,False,0.54,50.220000000000006
2010-12-02,77,54.0,,0.54,41.580000000000005
2010-12-03,59,54.0,,0.54,31.860000000000003
2010-12-04,55,54.0,,0.54,29.700000000000003
2010-12-05,69,54.0,,0.54,37.260000000000005
2010-12-06,83,54.0,,0.54,44.82
2010-12-07,100,54.0,,0.54,54.0
2010-12-08,64,54.0,,0.54,34.56
2010-12-09,90,54.0,,0.54,48.6
2010-12-10,67,54.0,,0.54,36.18
2010-12-11,39,54.0,,0.54,21.060000000000002
2010-12-12,52,54.0,,0.54,28.080000000000002
2010-12-13,89,54.0,,0.54,48.06
2010-12-14,97,54.0,,0.54,52.38
2010-12-15,65,54.0,,0.54,35.1
2010-12-16,52,54.0,,0.54,28.080000000000002
2010-12-17,63,54.0,,0.54,34.02
2010-12-18,53,54.0,,0.54,28.62
2010-12-19,28,54.0,,0.54,15.120000000000001
2010-12-20,72,54.0,,0.54,38.88
2010-12-21,44,54.0,,0.54,23.76
2010-12-22,69,54.0,,0.54,37.260000000000005
2010-12-23,47,54.0,,0.54,25.380000000000003
2010-12-24,29,54.0,,0.54,15.66
2010-12-25,23,54.0,,0.54,12.420000000000002
2010-12-26,61,54.0,,0.54,32.940000000000005
2010-12-27,50,54.0,,0.54,27.0
2010-12-28,44,54.0,,0.54,23.76
2010-12-29,54,54.0,,0.54,29.160000000000004
2010-12-30,41,54.0,,0.54,22.14
2010-12-31,56,54.0,,0.54,30.240000000000002
2011-01-01,10,55.0,False,0.55,5.5
2011-01-02,71,55.0,,0.55,39.050000000000004
2011-01-03,65,55.0,,0.55,35.75
2011-01-04,78,55.0,,0.55,42.900000000000006
2011-01-05,57,55.0,,0.55,31.35
2011-01-06,46,55.0,,0.55,25.3
2011-01-07,68,55.0,,0.55,37.400000000000006
2011-01-08,76,55.0,,0.55,41.800000000000004
2011-01-09,38,55.0,,0.55,20.900000000000002
2011-01-10,62,55.0,,0.55,34.1
2011-01-11,61,55.0,,0.55,33.550000000000004
2011-01-12,85,55.0,,0.55,46.75000000000001
2011-01-13,71,55.0,,0.55,39.050000000000004
2011-01-14,60,55.0,,0.55,33.0
2011-01-15,46,55.0,,0.55,25.3
2011-01-16,46,55.0,,0.55,25.3
2011-01-17,61,55.0,,0.55,33.550000000000004
2011-01-18,63,55.0,,0.55,34.650000000000006
2011-01-19,94,55.0,,0.55,51.7
2011-01-20,64,55.0,,0.55,35.2
2011-01-21,53,55.0,,0.55,29.150000000000002
2011-01-22,44,55.0,,0.55,24.200000000000003
2011-01-23,52,55.0,,0.55,28.6
2011-01-24,81,55.0,,0.55,44.550000000000004
2011-01-25,100,55.0,,0.55,55.00000000000001
2011-01-26,65,55.0,,0.55,35.75
2011-01-27,67,55.0,,0.55,36.85
2011-01-28,75,55.0,,0.55,41.25
2011-01-29,84,55.0,,0.55,46.2
2011-01-30,58,55.0,,0.55,31.900000000000002
2011-01-31,74,55.0,,0.55,40.7
2011-02-01,77,56.0,False,0.56,43.120000000000005
2011-02-02,65,56.0,,0.56,36.400000000000006
2011-02-03,93,56.0,,0.56,52.080000000000005
2011-02-04,72,56.0,,0.56,40.32000000000001
2011-02-05,59,56.0,,0.56,33.040000000000006
2011-02-06,56,56.0,,0.56,31.360000000000003
2011-02-07,73,56.0,,0.56,40.88
2011-02-08,61,56.0,,0.56,34.160000000000004
2011-02-09,96,56.0,,0.56,53.760000000000005
2011-02-10,92,56.0,,0.56,51.52
2011-02-11,72,56.0,,0.56,40.32000000000001
2011-02-12,46,56.0,,0.56,25.76
2011-02-13,47,56.0,,0.56,26.320000000000004
2011-02-14,86,56.0,,0.56,48.160000000000004
2011-02-15,79,56.0,,0.56,44.24
2011-02-16,90,56.0,,0.56,50.400000000000006
2011-02-17,81,56.0,,0.56,45.36000000000001
2011-02-18,49,56.0,,0.56,27.44
2011-02-19,34,56.0,,0.56,19.040000000000003
2011-02-20,46,56.0,,0.56,25.76
2011-02-21,62,56.0,,0.56,34.720000000000006
2011-02-22,78,56.0,,0.56,43.68000000000001
2011-02-23,76,56.0,,0.56,42.56
2011-02-24,100,56.0,,0.56,56.00000000000001
2011-02-25,64,56.0,,0.56,35.84
2011-02-26,64,56.0,,0.56,35.84
2011-02-27,45,56.0,,0.56,25.200000000000003
2011-02-28,83,56.0,,0.56,46.480000000000004
2011-03-01,62,59.0,False,0.59,36.58
2011-03-02,76,59.0,,0.59,44.839999999999996
2011-03-03,79,59.0,,0.59,46.61
2011-03-04,69,59.0,,0.59,40.71
2011-03-05,47,59.0,,0.59,27.729999999999997
2011-03-06,47,59.0,,0.59,27.729999999999997
2011-03-07,58,59.0,,0.59,34.22
2011-03-08,77,59.0,,0.59,45.43
2011-03-09,93,59.0,,0.59,54.87
2011-03-10,83,59.0,,0.59,48.97
2011-03-11,47,59.0,,0.59,27.729999999999997
2011-03-12,18,59.0,,0.59,10.62
2011-03-13,48,59.0,,0.59,28.32
2011-03-14,53,59.0,,0.59,31.27
2011-03-15,52,59.0,,0.59,30.68
2011-03-16,77,59.0,,0.59,45.43
2011-03-17,92,59.0,,0.59,54.279999999999994
2011-03-18,61,59.0,,0.59,35.989999999999995
2011-03-19,55,59.0,,0.59,32.449999999999996
2011-03-20,45,59.0,,0.59,26.549999999999997
2011-03-21,68,59.0,,0.59,40.12
2011-03-22,57,59.0,,0.59,33.629999999999995
2011-03-23,88,59.0,,0.59,51.919999999999995
2011-03-24,71,59.0,,0.59,41.89
2011-03-25,71,59.0,,0.59,41.89
2011-03-26,37,59.0,,0.59,21.83
2011-03-27,51,59.0,,0.59,30.09
2011-03-28,79,59.0,,0.59,46.61
2011-03-29,88,59.0,,0.59,51.919999999999995
2011-03-30,57,59.0,,0.59,33.629999999999995
2011-03-31,100,59.0,,0.59,59.0
2011-04-01,83,62.0,False,0.62,51.46
2011-04-02,26,62.0,,0.62,16.12
2011-04-03,77,62.0,,0.62,47.74
2011-04-04,89,62.0,,0.62,55.18
2011-04-05,67,62.0,,0.62,41.54
2011-04-06,58,62.0,,0.62,35.96
2011-04-07,78,62.0,,0.62,48.36
2011-04-08,74,62.0,,0.62,45.88
2011-04-09,33,62.0,,0.62,20.46
2011-04-10,41,62.0,,0.62,25.419999999999998
2011-04-11,99,62.0,,0.62,61.38
2011-04-12,87,62.0,,0.62,53.94
2011-04-13,77,62.0,,0.62,47.74
2011-04-14,59,62.0,,0.62,36.58
2011-04-15,84,62.0,,0.62,52.08
2011-04-16,62,62.0,,0.62,38.44
2011-04-17,59,62.0,,0.62,36.58
2011-04-18,75,62.0,,0.62,46.5
2011-04-19,68,62.0,,0.62,42.16
2011-04-20,93,62.0,,0.62,57.66
2011-04-21,88,62.0,,0.62,54.56
2011-04-22,68,62.0,,0.62,42.16
2011-04-23,26,62.0,,0.62,16.12
2011-04-24,35,62.0,,0.62,21.7
2011-04-25,67,62.0,,0.62,41.54
2011-04-26,87,62.0,,0.62,53.94
2011-04-27,88,62.0,,0.62,54.56
2011-04-28,100,62.0,,0.62,62.0
2011-04-29,74,62.0,,0.62,45.88
2011-04-30,26,62.0,,0.62,16.12
2011-05-01,31,57.0,False,0.57,17.669999999999998
2011-05-02,93,57.0,,0.57,53.01
2011-05-03,93,57.0,,0.57,53.01
2011-05-04,86,57.0,,0.57,49.019999999999996
2011-05-05,74,57.0,,0.57,42.18
2011-05-06,76,57.0,,0.57,43.31999999999999
2011-05-07,50,57.0,,0.57,28.499999999999996
2011-05-08,87,57.0,,0.57,49.589999999999996
2011-05-09,92,57.0,,0.57,52.44
2011-05-10,100,57.0,,0.57,56.99999999999999
2011-05-11,89,57.0,,0.57,50.73
2011-05-12,69,57.0,,0.57,39.33
2011-05-13,56,57.0,,0.57,31.919999999999998
2011-05-14,48,57.0,,0.57,27.36
2011-05-15,35,57.0,,0.57,19.95
2011-05-16,72,57.0,,0.57,41.04
2011-05-17,78,57.0,,0.57,44.459999999999994
2011-05-18,62,57.0,,0.57,35.339999999999996
2011-05-19,69,57.0,,0.57,39.33
2011-05-20,69,57.0,,0.57,39.33
2011-05-21,39,57.0,,0.57,22.229999999999997
2011-05-22,49,57.0,,0.57,27.929999999999996
2011-05-23,75,57.0,,0.57,42.74999999999999
2011-05-24,78,57.0,,0.57,44.459999999999994
2011-05-25,78,57.0,,0.57,44.459999999999994
2011-05-26,67,57.0,,0.57,38.19
2011-05-27,83,57.0,,0.57,47.309999999999995
2011-05-28,25,57.0,,0.57,14.249999999999998
2011-05-29,34,57.0,,0.57,19.38
2011-05-30,38,57.0,,0.57,21.659999999999997
2011-05-31,88,57.0,,0.57,50.16
2011-06-01,77,53.0,False,0.53,40.81
2011-06-02,81,53.0,,0.53,42.93
2011-06-03,54,53.0,,0.53,28.62
2011-06-04,55,53.0,,0.53,29.150000000000002
2011-06-05,28,53.0,,0.53,14.84
2011-06-06,89,53.0,,0.53,47.17
2011-06-07,65,53.0,,0.53,34.45
2011-06-08,47,53.0,,0.53,24.91
2011-06-09,87,53.0,,0.53,46.11
2011-06-10,57,53.0,,0.53,30.21
2011-06-11,50,53.0,,0.53,26.5
2011-06-12,43,53.0,,0.53,22.790000000000003
2011-06-13,64,53.0,,0.53,33.92
2011-06-14,72,53.0,,0.53,38.160000000000004
2011-06-15,64,53.0,,0.53,33.92
2011-06-16,85,53.0,,0.53,45.050000000000004
2011-06-17,78,53.0,,0.53,41.34
2011-06-18,62,53.0,,0.53,32.86
2011-06-19,52,53.0,,0.53,27.560000000000002
2011-06-20,85,53.0,,0.53,45.050000000000004
2011-06-21,82,53.0,,0.53,43.46
2011-06-22,89,53.0,,0.53,47.17
2011-06-23,66,53.0,,0.53,34.980000000000004
2011-06-24,42,53.0,,0.53,22.26
2011-06-25,31,53.0,,0.53,16.43
2011-06-26,31,53.0,,0.53,16.43
2011-06-27,57,53.0,,0.53,30.21
2011-06-28,60,53.0,,0.53,31.8
2011-06-29,72,53.0,,0.53,38.160000000000004
2011-06-30,100,53.0,,0.53,53.0
2011-07-01,57,51.0,False,0.51,29.07
2011-07-02,46,51.0,,0.51,23.46
2011-07-03,74,51.0,,0.51,37.74
2011-07-04,86,51.0,,0.51,43.86
2011-07-05,87,51.0,,0.51,44.37
2011-07-06,42,51.0,,0.51,21.42
2011-07-07,80,51.0,,0.51,40.8
2011-07-08,72,51.0,,0.51,36.72
2011-07-09,40,51.0,,0.51,20.4
2011-07-10,52,51.0,,0.51,26.52
2011-07-11,51,51.0,,0.51,26.01
2011-07-12,57,51.0,,0.51,29.07
2011-07-13,76,51.0,,0.51,38.76
2011-07-14,46,51.0,,0.51,23.46
2011-07-15,73,51.0,,0.51,37.230000000000004
2011-07-16,76,51.0,,0.51,38.76
2011-07-17,32,51.0,,0.51,16.32
2011-07-18,78,51.0,,0.51,39.78
2011-07-19,70,51.0,,0.51,35.7
2011-07-20,69,51.0,,0.51,35.19
2011-07-21,69,51.0,,0.51,35.19
2011-07-22,84,51.0,,0.51,42.84
2011-07-23,49,51.0,,0.51,24.990000000000002
2011-07-24,58,51.0,,0.51,29.580000000000002
2011-07-25,100,51.0,,0.51,51.0
2011-07-26,94,51.0,,0.51,47.94
2011-07-27,83,51.0,,0.51,42.33
2011-07-28,80,51.0,,0.51,40.8
2011-07-29,72,51.0,,0.51,36.72
2011-07-30,39,51.0,,0.51,19.89
2011-07-31,20,51.0,,0.51,10.2
2011-08-01,78,53.0,False,0.53,41.34
2011-08-02,96,53.0,,0.53,50.88
2011-08-03,59,53.0,,0.53,31.270000000000003
2011-08-04,79,53.0,,0.53,41.870000000000005
2011-08-05,63,53.0,,0.53,33.39
2011-08-06,67,53.0,,0.53,35.510000000000005
2011-08-07,37,53.0,,0.53,19.61
2011-08-08,62,53.0,,0.53,32.86
2011-08-09,71,53.0,,0.53,37.63
2011-08-10,53,53.0,,0.53,28.09
2011-08-11,58,53.0,,0.53,30.740000000000002
2011-08-12,55,53.0,,0.53,29.150000000000002
2011-08-13,46,53.0,,0.53,24.380000000000003
2011-08-14,47,53.0,,0.53,24.91
2011-08-15,61,53.0,,0.53,32.33
2011-08-16,46,53.0,,0.53,24.380000000000003
2011-08-17,42,53.0,,0.53,22.26
2011-08-18,63,53.0,,0.53,33.39
2011-08-19,65,53.0,,0.53,34.45
2011-08-20,46,53.0,,0.53,24.380000000000003
2011-08-21,37,53.0,,0.53,19.61
2011-08-22,63,53.0,,0.53,33.39
2011-08-23,64,53.0,,0.53,33.92
2011-08-24,48,53.0,,0.53,25.44
2011-08-25,61,53.0,,0.53,32.33
2011-08-26,71,53.0,,0.53,37.63
2011-08-27,60,53.0,,0.53,31.8
2011-08-28,50,53.0,,0.53,26.5
2011-08-29,66,53.0,,0.53,34.980000000000004
2011-08-30,81,53.0,,0.53,42.93
2011-08-31,100,53.0,,0.53,53.0
2011-09-01,73,55.0,False,0.55,40.150000000000006
2011-09-02,77,55.0,,0.55,42.35
2011-09-03,58,55.0,,0.55,31.900000000000002
2011-09-04,35,55.0,,0.55,19.25
2011-09-05,43,55.0,,0.55,23.650000000000002
2011-09-06,60,55.0,,0.55,33.0
2011-09-07,81,55.0,,0.55,44.550000000000004
2011-09-08,100,55.0,,0.55,55.00000000000001
2011-09-09,90,55.0,,0.55,49.50000000000001
2011-09-10,53,55.0,,0.55,29.150000000000002
2011-09-11,39,55.0,,0.55,21.450000000000003
2011-09-12,63,55.0,,0.55,34.650000000000006
2011-09-13,69,55.0,,0.55,37.95
2011-09-14,82,55.0,,0.55,45.1
2011-09-15,81,55.0,,0.55,44.550000000000004
2011-09-16,55,55.0,,0.55,30.250000000000004
2011-09-17,33,55.0,,0.55,18.150000000000002
2011-09-18,52,55.0,,0.55,28.6
2011-09-19,69,55.0,,0.55,37.95
2011-09-20,97,55.0,,0.55,53.35
2011-09-21,80,55.0,,0.55,44.0
2011-09-22,77,55.0,,0.55,42.35
2011-09-23,86,55.0,,0.55,47.300000000000004
2011-09-24,62,55.0,,0.55,34.1
2011-09-25,58,55.0,,0.55,31.900000000000002
2011-09-26,94,55.0,,0.55,51.7
2011-09-27,81,55.0,,0.55,44.550000000000004
2011-09-28,56,55.0,,0.55,30.800000000000004
2011-09-29,78,55.0,,0.55,42.900000000000006
2011-09-30,80,55.0,,0.55,44.0
2011-10-01,38,65.0,False,0.65,24.7
2011-10-02,65,65.0,,0.65,42.25
2011-10-03,63,65.0,,0.65,40.95
2011-10-04,51,65.0,,0.65,33.15
2011-10-05,64,65.0,,0.65,41.6
2011-10-06,100,65.0,,0.65,65.0
2011-10-07,57,65.0,,0.65,37.050000000000004
2011-10-08,55,65.0,,0.65,35.75
2011-10-09,48,65.0,,0.65,31.200000000000003
2011-10-10,70,65.0,,0.65,45.5
2011-10-11,68,65.0,,0.65,44.2
2011-10-12,64,65.0,,0.65,41.6
2011-10-13,62,65.0,,0.65,40.300000000000004
2011-10-14,80,65.0,,0.65,52.0
2011-10-15,56,65.0,,0.65,36.4
2011-10-16,34,65.0,,0.65,22.1
2011-10-17,51,65.0,,0.65,33.15
2011-10-18,97,65.0,,0.65,63.050000000000004
2011-10-19,67,65.0,,0.65,43.550000000000004
2011-10-20,67,65.0,,0.65,43.550000000000004
2011-10-21,38,65.0,,0.65,24.7
2011-10-22,51,65.0,,0.65,33.15
2011-10-23,59,65.0,,0.65,38.35
2011-10-24,85,65.0,,0.65,55.25
2011-10-25,91,65.0,,0.65,59.15
2011-10-26,81,65.0,,0.65,52.65
2011-10-27,59,65.0,,0.65,38.35
2011-10-28,53,65.0,,0.65,34.45
2011-10-29,54,65.0,,0.65,35.1
2011-10-30,45,65.0,,0.65,29.25
2011-10-31,61,65.0,,0.65,39.65
2011-11-01,92,65.0,False,0.65,59.800000000000004
2011-11-02,81,65.0,,0.65,52.65
2011-11-03,99,65.0,,0.65,64.35000000000001
2011-11-04,63,65.0,,0.65,40.95
2011-11-05,41,65.0,,0.65,26.650000000000002
2011-11-06,32,65.0,,0.65,20.8
2011-11-07,77,65.0,,0.65,50.050000000000004
2011-11-08,62,65.0,,0.65,40.300000000000004
2011-11-09,62,65.0,,0.65,40.300000000000004
2011-11-10,77,65.0,,0.65,50.050000000000004
2011-11-11,77,65.0,,0.65,50.050000000000004
2011-11-12,51,65.0,,0.65,33.15
2011-11-13,32,65.0,,0.65,20.8
2011-11-14,70,65.0,,0.65,45.5
2011-11-15,66,65.0,,0.65,42.9
2011-11-16,85,65.0,,0.65,55.25
2011-11-17,100,65.0,,0.65,65.0
2011-11-18,76,65.0,,0.65,49.4
2011-11-19,35,65.0,,0.65,22.75
2011-11-20,50,65.0,,0.65,32.5
2011-11-21,63,65.0,,0.65,40.95
2011-11-22,57,65.0,,0.65,37.050000000000004
2011-11-23,54,65.0,,0.65,35.1
2011-11-24,30,65.0,,0.65,19.5
2011-11-25,32,65.0,,0.65,20.8
2011-11-26,35,65.0,,0.65,22.75
2011-11-27,57,65.0,,0.65,37.050000000000004
2011-11-28,70,65.0,,0.65,45.5
2011-11-29,64,65.0,,0.65,41.6
2011-11-30,61,65.0,,0.65,39.65
2011-12-01,71,55.0,False,0.55,39.050000000000004
2011-12-02,100,55.0,,0.55,55.00000000000001
2011-12-03,73,55.0,,0.55,40.150000000000006
2011-12-04,46,55.0,,0.55,25.3
2011-12-05,63,55.0,,0.55,34.650000000000006
2011-12-06,74,55.0,,0.55,40.7
2011-12-07,90,55.0,,0.55,49.50000000000001
2011-12-08,72,55.0,,0.55,39.6
2011-12-09,84,55.0,,0.55,46.2
2011-12-10,54,55.0,,0.55,29.700000000000003
2011-12-11,70,55.0,,0.55,38.5
2011-12-12,80,55.0,,0.55,44.0
2011-12-13,66,55.0,,0.55,36.300000000000004
2011-12-14,94,55.0,,0.55,51.7
2011-12-15,78,55.0,,0.55,42.900000000000006
2011-12-16,74,55.0,,0.55,40.7
2011-12-17,36,55.0,,0.55,19.8
2011-12-18,59,55.0,,0.55,32.45
2011-12-19,58,55.0,,0.55,31.900000000000002
2011-12-20,84,55.0,,0.55,46.2
2011-12-21,67,55.0,,0.55,36.85
2011-12-22,70,55.0,,0.55,38.5
2011-12-23,59,55.0,,0.55,32.45
2011-12-24,49,55.0,,0.55,26.950000000000003
2011-12-25,30,55.0,,0.55,16.5
2011-12-26,36,55.0,,0.55,19.8
2011-12-27,45,55.0,,0.55,24.750000000000004
2011-12-28,35,55.0,,0.55,19.25
2011-12-29,56,55.0,,0.55,30.800000000000004
2011-12-30,41,55.0,,0.55,22.55
2011-12-31,46,55.0,,0.55,25.3
2012-01-01,27,55.0,False,0.55,14.850000000000001
2012-01-02,50,55.0,,0.55,27.500000000000004
2012-01-03,52,55.0,,0.55,28.6
2012-01-04,61,55.0,,0.55,33.550000000000004
2012-01-05,74,55.0,,0.55,40.7
2012-01-06,87,55.0,,0.55,47.85
2012-01-07,36,55.0,,0.55,19.8
2012-01-08,38,55.0,,0.55,20.900000000000002
2012-01-09,67,55.0,,0.55,36.85
2012-01-10,80,55.0,,0.55,44.0
2012-01-11,88,55.0,,0.55,48.400000000000006
2012-01-12,62,55.0,,0.55,34.1
2012-01-13,83,55.0,,0.55,45.650000000000006
2012-01-14,38,55.0,,0.55,20.900000000000002
2012-01-15,55,55.0,,0.55,30.250000000000004
2012-01-16,56,55.0,,0.55,30.800000000000004
2012-01-17,88,55.0,,0.55,48.400000000000006
2012-01-18,100,55.0,,0.55,55.00000000000001
2012-01-19,83,55.0,,0.55,45.650000000000006
2012-01-20,92,55.0,,0.55,50.6
2012-01-21,46,55.0,,0.55,25.3
2012-01-22,56,55.0,,0.55,30.800000000000004
