date,FRUGAL_unscaled,FRUGAL_monthly,isPartial,scale,FRUGAL
2016-05-29,79,55.0,,0.55,43.45
2016-05-30,100,55.0,,0.55,55.00000000000001
2016-05-31,42,55.0,,0.55,23.1
2016-06-01,81,52.0,False,0.52,42.120000000000005
2016-06-02,61,52.0,,0.52,31.720000000000002
2016-06-03,90,52.0,,0.52,46.800000000000004
2016-06-04,66,52.0,,0.52,34.32
2016-06-05,68,52.0,,0.52,35.36
2016-06-06,74,52.0,,0.52,38.480000000000004
2016-06-07,67,52.0,,0.52,34.84
2016-06-08,69,52.0,,0.52,35.88
2016-06-09,100,52.0,,0.52,52.0
2016-06-10,78,52.0,,0.52,40.56
2016-06-11,98,52.0,,0.52,50.96
2016-06-12,55,52.0,,0.52,28.6
2016-06-13,59,52.0,,0.52,30.68
2016-06-14,58,52.0,,0.52,30.16
2016-06-15,63,52.0,,0.52,32.76
2016-06-16,91,52.0,,0.52,47.32
2016-06-17,70,52.0,,0.52,36.4
2016-06-18,74,52.0,,0.52,38.480000000000004
2016-06-19,85,52.0,,0.52,44.2
2016-06-20,70,52.0,,0.52,36.4
2016-06-21,47,52.0,,0.52,24.44
2016-06-22,96,52.0,,0.52,49.92
2016-06-23,38,52.0,,0.52,19.76
2016-06-24,100,52.0,,0.52,52.0
2016-06-25,95,52.0,,0.52,49.4
2016-06-26,98,52.0,,0.52,50.96
2016-06-27,61,52.0,,0.52,31.720000000000002
2016-06-28,47,52.0,,0.52,24.44
2016-06-29,79,52.0,,0.52,41.08
2016-06-30,69,52.0,,0.52,35.88
2016-07-01,46,53.0,False,0.53,24.380000000000003
2016-07-02,66,53.0,,0.53,34.980000000000004
2016-07-03,48,53.0,,0.53,25.44
2016-07-04,45,53.0,,0.53,23.85
2016-07-05,56,53.0,,0.53,29.68
2016-07-06,41,53.0,,0.53,21.73
2016-07-07,71,53.0,,0.53,37.63
2016-07-08,100,53.0,,0.53,53.0
2016-07-09,44,53.0,,0.53,23.32
2016-07-10,56,53.0,,0.53,29.68
2016-07-11,54,53.0,,0.53,28.62
2016-07-12,59,53.0,,0.53,31.270000000000003
2016-07-13,47,53.0,,0.53,24.91
2016-07-14,50,53.0,,0.53,26.5
2016-07-15,42,53.0,,0.53,22.26
2016-07-16,55,53.0,,0.53,29.150000000000002
2016-07-17,55,53.0,,0.53,29.150000000000002
2016-07-18,29,53.0,,0.53,15.370000000000001
2016-07-19,46,53.0,,0.53,24.380000000000003
2016-07-20,44,53.0,,0.53,23.32
2016-07-21,54,53.0,,0.53,28.62
2016-07-22,48,53.0,,0.53,25.44
2016-07-23,51,53.0,,0.53,27.03
2016-07-24,66,53.0,,0.53,34.980000000000004
2016-07-25,36,53.0,,0.53,19.080000000000002
2016-07-26,49,53.0,,0.53,25.970000000000002
2016-07-27,41,53.0,,0.53,21.73
2016-07-28,62,53.0,,0.53,32.86
2016-07-29,43,53.0,,0.53,22.790000000000003
2016-07-30,49,53.0,,0.53,25.970000000000002
2016-07-31,72,53.0,,0.53,38.160000000000004
2016-08-01,60,51.0,False,0.51,30.6
2016-08-02,67,51.0,,0.51,34.17
2016-08-03,39,51.0,,0.51,19.89
2016-08-04,37,51.0,,0.51,18.87
2016-08-05,72,51.0,,0.51,36.72
2016-08-06,79,51.0,,0.51,40.29
2016-08-07,44,51.0,,0.51,22.44
2016-08-08,51,51.0,,0.51,26.01
2016-08-09,54,51.0,,0.51,27.54
2016-08-10,59,51.0,,0.51,30.09
2016-08-11,61,51.0,,0.51,31.11
2016-08-12,53,51.0,,0.51,27.03
2016-08-13,61,51.0,,0.51,31.11
2016-08-14,70,51.0,,0.51,35.7
2016-08-15,71,51.0,,0.51,36.21
2016-08-16,68,51.0,,0.51,34.68
2016-08-17,53,51.0,,0.51,27.03
2016-08-18,61,51.0,,0.51,31.11
2016-08-19,51,51.0,,0.51,26.01
2016-08-20,49,51.0,,0.51,24.990000000000002
2016-08-21,84,51.0,,0.51,42.84
2016-08-22,49,51.0,,0.51,24.990000000000002
2016-08-23,56,51.0,,0.51,28.560000000000002
2016-08-24,58,51.0,,0.51,29.580000000000002
2016-08-25,52,51.0,,0.51,26.52
2016-08-26,68,51.0,,0.51,34.68
2016-08-27,58,51.0,,0.51,29.580000000000002
2016-08-28,100,51.0,,0.51,51.0
2016-08-29,83,51.0,,0.51,42.33
2016-08-30,65,51.0,,0.51,33.15
2016-08-31,69,51.0,,0.51,35.19
2016-09-01,100,49.0,False,0.49,49.0
2016-09-02,81,49.0,,0.49,39.69
2016-09-03,45,49.0,,0.49,22.05
2016-09-04,62,49.0,,0.49,30.38
2016-09-05,58,49.0,,0.49,28.419999999999998
2016-09-06,51,49.0,,0.49,24.99
2016-09-07,50,49.0,,0.49,24.5
2016-09-08,71,49.0,,0.49,34.79
2016-09-09,52,49.0,,0.49,25.48
2016-09-10,67,49.0,,0.49,32.83
2016-09-11,54,49.0,,0.49,26.46
2016-09-12,50,49.0,,0.49,24.5
2016-09-13,96,49.0,,0.49,47.04
2016-09-14,97,49.0,,0.49,47.53
2016-09-15,60,49.0,,0.49,29.4
2016-09-16,66,49.0,,0.49,32.339999999999996
2016-09-17,80,49.0,,0.49,39.2
2016-09-18,61,49.0,,0.49,29.89
2016-09-19,49,49.0,,0.49,24.009999999999998
2016-09-20,62,49.0,,0.49,30.38
2016-09-21,50,49.0,,0.49,24.5
2016-09-22,41,49.0,,0.49,20.09
2016-09-23,83,49.0,,0.49,40.67
2016-09-24,45,49.0,,0.49,22.05
2016-09-25,79,49.0,,0.49,38.71
2016-09-26,50,49.0,,0.49,24.5
2016-09-27,63,49.0,,0.49,30.87
2016-09-28,53,49.0,,0.49,25.97
2016-09-29,84,49.0,,0.49,41.16
2016-09-30,59,49.0,,0.49,28.91
2016-10-01,69,48.0,False,0.48,33.12
2016-10-02,71,48.0,,0.48,34.08
2016-10-03,91,48.0,,0.48,43.68
2016-10-04,40,48.0,,0.48,19.2
2016-10-05,54,48.0,,0.48,25.919999999999998
2016-10-06,91,48.0,,0.48,43.68
2016-10-07,72,48.0,,0.48,34.56
2016-10-08,57,48.0,,0.48,27.36
2016-10-09,72,48.0,,0.48,34.56
2016-10-10,58,48.0,,0.48,27.84
2016-10-11,51,48.0,,0.48,24.48
2016-10-12,61,48.0,,0.48,29.279999999999998
2016-10-13,100,48.0,,0.48,48.0
2016-10-14,70,48.0,,0.48,33.6
2016-10-15,87,48.0,,0.48,41.76
2016-10-16,64,48.0,,0.48,30.72
2016-10-17,94,48.0,,0.48,45.12
2016-10-18,47,48.0,,0.48,22.56
2016-10-19,55,48.0,,0.48,26.4
2016-10-20,54,48.0,,0.48,25.919999999999998
2016-10-21,62,48.0,,0.48,29.759999999999998
2016-10-22,76,48.0,,0.48,36.48
2016-10-23,48,48.0,,0.48,23.04
2016-10-24,73,48.0,,0.48,35.04
2016-10-25,80,48.0,,0.48,38.4
2016-10-26,56,48.0,,0.48,26.88
2016-10-27,80,48.0,,0.48,38.4
2016-10-28,56,48.0,,0.48,26.88
2016-10-29,69,48.0,,0.48,33.12
2016-10-30,55,48.0,,0.48,26.4
2016-10-31,67,48.0,,0.48,32.16
2016-11-01,54,53.0,False,0.53,28.62
2016-11-02,62,53.0,,0.53,32.86
2016-11-03,48,53.0,,0.53,25.44
2016-11-04,50,53.0,,0.53,26.5
2016-11-05,54,53.0,,0.53,28.62
2016-11-06,69,53.0,,0.53,36.57
2016-11-07,57,53.0,,0.53,30.21
2016-11-08,51,53.0,,0.53,27.03
2016-11-09,33,53.0,,0.53,17.490000000000002
2016-11-10,61,53.0,,0.53,32.33
2016-11-11,43,53.0,,0.53,22.790000000000003
2016-11-12,67,53.0,,0.53,35.510000000000005
2016-11-13,58,53.0,,0.53,30.740000000000002
2016-11-14,69,53.0,,0.53,36.57
2016-11-15,50,53.0,,0.53,26.5
2016-11-16,61,53.0,,0.53,32.33
2016-11-17,82,53.0,,0.53,43.46
2016-11-18,60,53.0,,0.53,31.8
2016-11-19,65,53.0,,0.53,34.45
2016-11-20,49,53.0,,0.53,25.970000000000002
2016-11-21,43,53.0,,0.53,22.790000000000003
2016-11-22,72,53.0,,0.53,38.160000000000004
2016-11-23,100,53.0,,0.53,53.0
2016-11-24,66,53.0,,0.53,34.980000000000004
2016-11-25,63,53.0,,0.53,33.39
2016-11-26,48,53.0,,0.53,25.44
2016-11-27,61,53.0,,0.53,32.33
2016-11-28,72,53.0,,0.53,38.160000000000004
2016-11-29,57,53.0,,0.53,30.21
2016-11-30,63,53.0,,0.53,33.39
2016-12-01,82,53.0,False,0.53,43.46
2016-12-02,91,53.0,,0.53,48.230000000000004
2016-12-03,58,53.0,,0.53,30.740000000000002
2016-12-04,76,53.0,,0.53,40.28
2016-12-05,90,53.0,,0.53,47.7
2016-12-06,99,53.0,,0.53,52.470000000000006
2016-12-07,74,53.0,,0.53,39.22
2016-12-08,95,53.0,,0.53,50.35
2016-12-09,78,53.0,,0.53,41.34
2016-12-10,64,53.0,,0.53,33.92
2016-12-11,84,53.0,,0.53,44.52
2016-12-12,67,53.0,,0.53,35.510000000000005
2016-12-13,89,53.0,,0.53,47.17
2016-12-14,56,53.0,,0.53,29.68
2016-12-15,50,53.0,,0.53,26.5
2016-12-16,69,53.0,,0.53,36.57
2016-12-17,73,53.0,,0.53,38.690000000000005
2016-12-18,60,53.0,,0.53,31.8
2016-12-19,82,53.0,,0.53,43.46
2016-12-20,86,53.0,,0.53,45.580000000000005
2016-12-21,60,53.0,,0.53,31.8
2016-12-22,83,53.0,,0.53,43.99
2016-12-23,77,53.0,,0.53,40.81
2016-12-24,92,53.0,,0.53,48.760000000000005
2016-12-25,72,53.0,,0.53,38.160000000000004
2016-12-26,75,53.0,,0.53,39.75
2016-12-27,84,53.0,,0.53,44.52
2016-12-28,72,53.0,,0.53,38.160000000000004
2016-12-29,78,53.0,,0.53,41.34
2016-12-30,100,53.0,,0.53,53.0
2016-12-31,58,53.0,,0.53,30.740000000000002
2017-01-01,86,58.0,False,0.58,49.879999999999995
2017-01-02,79,58.0,,0.58,45.82
2017-01-03,53,58.0,,0.58,30.74
2017-01-04,49,58.0,,0.58,28.419999999999998
2017-01-05,100,58.0,,0.58,57.99999999999999
2017-01-06,60,58.0,,0.58,34.8
2017-01-07,64,58.0,,0.58,37.12
2017-01-08,74,58.0,,0.58,42.919999999999995
2017-01-09,71,58.0,,0.58,41.18
2017-01-10,65,58.0,,0.58,37.699999999999996
2017-01-11,69,58.0,,0.58,40.019999999999996
2017-01-12,77,58.0,,0.58,44.66
2017-01-13,74,58.0,,0.58,42.919999999999995
2017-01-14,100,58.0,,0.58,57.99999999999999
2017-01-15,63,58.0,,0.58,36.54
2017-01-16,82,58.0,,0.58,47.559999999999995
2017-01-17,62,58.0,,0.58,35.96
2017-01-18,60,58.0,,0.58,34.8
2017-01-19,56,58.0,,0.58,32.48
2017-01-20,57,58.0,,0.58,33.059999999999995
2017-01-21,35,58.0,,0.58,20.299999999999997
2017-01-22,75,58.0,,0.58,43.5
2017-01-23,60,58.0,,0.58,34.8
2017-01-24,91,58.0,,0.58,52.779999999999994
2017-01-25,48,58.0,,0.58,27.839999999999996
2017-01-26,88,58.0,,0.58,51.04
2017-01-27,55,58.0,,0.58,31.9
2017-01-28,78,58.0,,0.58,45.239999999999995
2017-01-29,95,58.0,,0.58,55.099999999999994
2017-01-30,79,58.0,,0.58,45.82
2017-01-31,62,58.0,,0.58,35.96
2017-02-01,78,53.0,False,0.53,41.34
2017-02-02,73,53.0,,0.53,38.690000000000005
2017-02-03,65,53.0,,0.53,34.45
2017-02-04,77,53.0,,0.53,40.81
2017-02-05,81,53.0,,0.53,42.93
2017-02-06,76,53.0,,0.53,40.28
2017-02-07,69,53.0,,0.53,36.57
2017-02-08,86,53.0,,0.53,45.580000000000005
2017-02-09,60,53.0,,0.53,31.8
2017-02-10,72,53.0,,0.53,38.160000000000004
2017-02-11,86,53.0,,0.53,45.580000000000005
2017-02-12,89,53.0,,0.53,47.17
2017-02-13,76,53.0,,0.53,40.28
2017-02-14,90,53.0,,0.53,47.7
2017-02-15,73,53.0,,0.53,38.690000000000005
2017-02-16,65,53.0,,0.53,34.45
2017-02-17,81,53.0,,0.53,42.93
2017-02-18,63,53.0,,0.53,33.39
2017-02-19,63,53.0,,0.53,33.39
2017-02-20,92,53.0,,0.53,48.760000000000005
2017-02-21,95,53.0,,0.53,50.35
2017-02-22,78,53.0,,0.53,41.34
2017-02-23,100,53.0,,0.53,53.0
2017-02-24,79,53.0,,0.53,41.870000000000005
2017-02-25,73,53.0,,0.53,38.690000000000005
2017-02-26,63,53.0,,0.53,33.39
2017-02-27,53,53.0,,0.53,28.09
2017-02-28,68,53.0,,0.53,36.04
2017-03-01,76,54.0,False,0.54,41.040000000000006
2017-03-02,84,54.0,,0.54,45.36
2017-03-03,59,54.0,,0.54,31.860000000000003
2017-03-04,84,54.0,,0.54,45.36
2017-03-05,67,54.0,,0.54,36.18
2017-03-06,76,54.0,,0.54,41.040000000000006
2017-03-07,71,54.0,,0.54,38.34
2017-03-08,85,54.0,,0.54,45.900000000000006
2017-03-09,71,54.0,,0.54,38.34
2017-03-10,60,54.0,,0.54,32.400000000000006
2017-03-11,60,54.0,,0.54,32.400000000000006
2017-03-12,83,54.0,,0.54,44.82
2017-03-13,78,54.0,,0.54,42.120000000000005
2017-03-14,65,54.0,,0.54,35.1
2017-03-15,100,54.0,,0.54,54.0
2017-03-16,85,54.0,,0.54,45.900000000000006
2017-03-17,69,54.0,,0.54,37.260000000000005
2017-03-18,91,54.0,,0.54,49.14
2017-03-19,89,54.0,,0.54,48.06
2017-03-20,93,54.0,,0.54,50.220000000000006
2017-03-21,59,54.0,,0.54,31.860000000000003
2017-03-22,75,54.0,,0.54,40.5
2017-03-23,82,54.0,,0.54,44.28
2017-03-24,76,54.0,,0.54,41.040000000000006
2017-03-25,71,54.0,,0.54,38.34
2017-03-26,81,54.0,,0.54,43.74
2017-03-27,69,54.0,,0.54,37.260000000000005
2017-03-28,59,54.0,,0.54,31.860000000000003
2017-03-29,82,54.0,,0.54,44.28
2017-03-30,78,54.0,,0.54,42.120000000000005
2017-03-31,59,54.0,,0.54,31.860000000000003
2017-04-01,100,52.0,False,0.52,52.0
2017-04-02,84,52.0,,0.52,43.68
2017-04-03,80,52.0,,0.52,41.6
2017-04-04,89,52.0,,0.52,46.28
2017-04-05,86,52.0,,0.52,44.72
2017-04-06,75,52.0,,0.52,39.0
2017-04-07,70,52.0,,0.52,36.4
2017-04-08,98,52.0,,0.52,50.96
2017-04-09,61,52.0,,0.52,31.720000000000002
2017-04-10,73,52.0,,0.52,37.96
2017-04-11,76,52.0,,0.52,39.52
2017-04-12,56,52.0,,0.52,29.12
2017-04-13,97,52.0,,0.52,50.440000000000005
2017-04-14,75,52.0,,0.52,39.0
2017-04-15,88,52.0,,0.52,45.760000000000005
2017-04-16,88,52.0,,0.52,45.760000000000005
2017-04-17,77,52.0,,0.52,40.04
2017-04-18,93,52.0,,0.52,48.36
2017-04-19,88,52.0,,0.52,45.760000000000005
2017-04-20,82,52.0,,0.52,42.64
2017-04-21,69,52.0,,0.52,35.88
2017-04-22,99,52.0,,0.52,51.480000000000004
2017-04-23,99,52.0,,0.52,51.480000000000004
2017-04-24,88,52.0,,0.52,45.760000000000005
2017-04-25,89,52.0,,0.52,46.28
2017-04-26,72,52.0,,0.52,37.44
2017-04-27,83,52.0,,0.52,43.160000000000004
2017-04-28,77,52.0,,0.52,40.04
2017-04-29,84,52.0,,0.52,43.68
2017-04-30,82,52.0,,0.52,42.64
2017-05-01,63,56.0,False,0.56,35.28
2017-05-02,52,56.0,,0.56,29.120000000000005
2017-05-03,89,56.0,,0.56,49.84
2017-05-04,70,56.0,,0.56,39.2
2017-05-05,77,56.0,,0.56,43.120000000000005
2017-05-06,45,56.0,,0.56,25.200000000000003
2017-05-07,58,56.0,,0.56,32.480000000000004
2017-05-08,67,56.0,,0.56,37.52
2017-05-09,92,56.0,,0.56,51.52
2017-05-10,61,56.0,,0.56,34.160000000000004
2017-05-11,72,56.0,,0.56,40.32000000000001
2017-05-12,44,56.0,,0.56,24.64
2017-05-13,75,56.0,,0.56,42.00000000000001
2017-05-14,65,56.0,,0.56,36.400000000000006
2017-05-15,72,56.0,,0.56,40.32000000000001
2017-05-16,54,56.0,,0.56,30.240000000000002
2017-05-17,97,56.0,,0.56,54.32000000000001
2017-05-18,63,56.0,,0.56,35.28
2017-05-19,67,56.0,,0.56,37.52
2017-05-20,59,56.0,,0.56,33.040000000000006
2017-05-21,52,56.0,,0.56,29.120000000000005
2017-05-22,45,56.0,,0.56,25.200000000000003
2017-05-23,67,56.0,,0.56,37.52
2017-05-24,60,56.0,,0.56,33.6
2017-05-25,55,56.0,,0.56,30.800000000000004
2017-05-26,55,56.0,,0.56,30.800000000000004
2017-05-27,87,56.0,,0.56,48.720000000000006
2017-05-28,57,56.0,,0.56,31.92
2017-05-29,100,56.0,,0.56,56.00000000000001
2017-05-30,81,56.0,,0.56,45.36000000000001
2017-05-31,52,56.0,,0.56,29.120000000000005
2017-06-01,75,50.0,False,0.5,37.5
2017-06-02,97,50.0,,0.5,48.5
2017-06-03,52,50.0,,0.5,26.0
2017-06-04,99,50.0,,0.5,49.5
2017-06-05,73,50.0,,0.5,36.5
2017-06-06,46,50.0,,0.5,23.0
2017-06-07,69,50.0,,0.5,34.5
2017-06-08,47,50.0,,0.5,23.5
2017-06-09,77,50.0,,0.5,38.5
2017-06-10,53,50.0,,0.5,26.5
2017-06-11,72,50.0,,0.5,36.0
2017-06-12,97,50.0,,0.5,48.5
2017-06-13,77,50.0,,0.5,38.5
2017-06-14,100,50.0,,0.5,50.0
2017-06-15,56,50.0,,0.5,28.0
2017-06-16,56,50.0,,0.5,28.0
2017-06-17,70,50.0,,0.5,35.0
2017-06-18,77,50.0,,0.5,38.5
2017-06-19,78,50.0,,0.5,39.0
2017-06-20,67,50.0,,0.5,33.5
2017-06-21,75,50.0,,0.5,37.5
2017-06-22,88,50.0,,0.5,44.0
2017-06-23,87,50.0,,0.5,43.5
2017-06-24,82,50.0,,0.5,41.0
2017-06-25,81,50.0,,0.5,40.5
2017-06-26,67,50.0,,0.5,33.5
2017-06-27,69,50.0,,0.5,34.5
2017-06-28,70,50.0,,0.5,35.0
2017-06-29,67,50.0,,0.5,33.5
2017-06-30,73,50.0,,0.5,36.5
2017-07-01,77,47.0,False,0.47,36.19
2017-07-02,59,47.0,,0.47,27.729999999999997
2017-07-03,86,47.0,,0.47,40.419999999999995
2017-07-04,91,47.0,,0.47,42.769999999999996
2017-07-05,73,47.0,,0.47,34.309999999999995
2017-07-06,54,47.0,,0.47,25.38
2017-07-07,63,47.0,,0.47,29.61
2017-07-08,73,47.0,,0.47,34.309999999999995
2017-07-09,71,47.0,,0.47,33.37
2017-07-10,79,47.0,,0.47,37.129999999999995
2017-07-11,66,47.0,,0.47,31.02
2017-07-12,69,47.0,,0.47,32.43
2017-07-13,71,47.0,,0.47,33.37
2017-07-14,72,47.0,,0.47,33.839999999999996
2017-07-15,83,47.0,,0.47,39.01
2017-07-16,100,47.0,,0.47,47.0
2017-07-17,83,47.0,,0.47,39.01
2017-07-18,67,47.0,,0.47,31.49
2017-07-19,58,47.0,,0.47,27.259999999999998
2017-07-20,67,47.0,,0.47,31.49
2017-07-21,53,47.0,,0.47,24.91
2017-07-22,73,47.0,,0.47,34.309999999999995
2017-07-23,80,47.0,,0.47,37.599999999999994
2017-07-24,67,47.0,,0.47,31.49
2017-07-25,83,47.0,,0.47,39.01
2017-07-26,74,47.0,,0.47,34.78
2017-07-27,76,47.0,,0.47,35.72
2017-07-28,52,47.0,,0.47,24.439999999999998
2017-07-29,70,47.0,,0.47,32.9
2017-07-30,77,47.0,,0.47,36.19
2017-07-31,61,47.0,,0.47,28.669999999999998
2017-08-01,57,50.0,False,0.5,28.5
2017-08-02,77,50.0,,0.5,38.5
2017-08-03,96,50.0,,0.5,48.0
2017-08-04,84,50.0,,0.5,42.0
2017-08-05,90,50.0,,0.5,45.0
2017-08-06,83,50.0,,0.5,41.5
2017-08-07,72,50.0,,0.5,36.0
2017-08-08,100,50.0,,0.5,50.0
2017-08-09,79,50.0,,0.5,39.5
2017-08-10,73,50.0,,0.5,36.5
2017-08-11,58,50.0,,0.5,29.0
2017-08-12,75,50.0,,0.5,37.5
2017-08-13,74,50.0,,0.5,37.0
2017-08-14,65,50.0,,0.5,32.5
2017-08-15,88,50.0,,0.5,44.0
2017-08-16,50,50.0,,0.5,25.0
2017-08-17,67,50.0,,0.5,33.5
2017-08-18,72,50.0,,0.5,36.0
2017-08-19,89,50.0,,0.5,44.5
2017-08-20,97,50.0,,0.5,48.5
2017-08-21,53,50.0,,0.5,26.5
2017-08-22,93,50.0,,0.5,46.5
2017-08-23,69,50.0,,0.5,34.5
2017-08-24,92,50.0,,0.5,46.0
2017-08-25,87,50.0,,0.5,43.5
2017-08-26,80,50.0,,0.5,40.0
2017-08-27,79,50.0,,0.5,39.5
2017-08-28,80,50.0,,0.5,40.0
2017-08-29,83,50.0,,0.5,41.5
2017-08-30,86,50.0,,0.5,43.0
2017-08-31,86,50.0,,0.5,43.0
2017-09-01,94,51.0,False,0.51,47.94
2017-09-02,83,51.0,,0.51,42.33
2017-09-03,89,51.0,,0.51,45.39
2017-09-04,99,51.0,,0.51,50.49
2017-09-05,73,51.0,,0.51,37.230000000000004
2017-09-06,55,51.0,,0.51,28.05
2017-09-07,73,51.0,,0.51,37.230000000000004
2017-09-08,57,51.0,,0.51,29.07
2017-09-09,64,51.0,,0.51,32.64
2017-09-10,80,51.0,,0.51,40.8
2017-09-11,64,51.0,,0.51,32.64
2017-09-12,48,51.0,,0.51,24.48
2017-09-13,77,51.0,,0.51,39.27
2017-09-14,80,51.0,,0.51,40.8
2017-09-15,79,51.0,,0.51,40.29
2017-09-16,71,51.0,,0.51,36.21
2017-09-17,61,51.0,,0.51,31.11
2017-09-18,87,51.0,,0.51,44.37
2017-09-19,80,51.0,,0.51,40.8
2017-09-20,71,51.0,,0.51,36.21
2017-09-21,72,51.0,,0.51,36.72
2017-09-22,76,51.0,,0.51,38.76
2017-09-23,69,51.0,,0.51,35.19
2017-09-24,90,51.0,,0.51,45.9
2017-09-25,77,51.0,,0.51,39.27
2017-09-26,74,51.0,,0.51,37.74
2017-09-27,100,51.0,,0.51,51.0
2017-09-28,87,51.0,,0.51,44.37
2017-09-29,51,51.0,,0.51,26.01
2017-09-30,70,51.0,,0.51,35.7
2017-10-01,61,55.0,False,0.55,33.550000000000004
2017-10-02,74,55.0,,0.55,40.7
2017-10-03,64,55.0,,0.55,35.2
2017-10-04,83,55.0,,0.55,45.650000000000006
2017-10-05,81,55.0,,0.55,44.550000000000004
2017-10-06,69,55.0,,0.55,37.95
2017-10-07,88,55.0,,0.55,48.400000000000006
2017-10-08,48,55.0,,0.55,26.400000000000002
2017-10-09,85,55.0,,0.55,46.75000000000001
2017-10-10,64,55.0,,0.55,35.2
2017-10-11,80,55.0,,0.55,44.0
2017-10-12,82,55.0,,0.55,45.1
2017-10-13,75,55.0,,0.55,41.25
2017-10-14,84,55.0,,0.55,46.2
2017-10-15,68,55.0,,0.55,37.400000000000006
2017-10-16,78,55.0,,0.55,42.900000000000006
2017-10-17,75,55.0,,0.55,41.25
2017-10-18,69,55.0,,0.55,37.95
2017-10-19,82,55.0,,0.55,45.1
2017-10-20,97,55.0,,0.55,53.35
2017-10-21,58,55.0,,0.55,31.900000000000002
2017-10-22,80,55.0,,0.55,44.0
2017-10-23,92,55.0,,0.55,50.6
2017-10-24,69,55.0,,0.55,37.95
2017-10-25,76,55.0,,0.55,41.800000000000004
2017-10-26,75,55.0,,0.55,41.25
2017-10-27,100,55.0,,0.55,55.00000000000001
2017-10-28,52,55.0,,0.55,28.6
2017-10-29,71,55.0,,0.55,39.050000000000004
2017-10-30,73,55.0,,0.55,40.150000000000006
2017-10-31,98,55.0,,0.55,53.900000000000006
2017-11-01,73,53.0,False,0.53,38.690000000000005
2017-11-02,63,53.0,,0.53,33.39
2017-11-03,57,53.0,,0.53,30.21
2017-11-04,63,53.0,,0.53,33.39
2017-11-05,70,53.0,,0.53,37.1
2017-11-06,51,53.0,,0.53,27.03
2017-11-07,61,53.0,,0.53,32.33
2017-11-08,57,53.0,,0.53,30.21
2017-11-09,76,53.0,,0.53,40.28
2017-11-10,76,53.0,,0.53,40.28
2017-11-11,83,53.0,,0.53,43.99
2017-11-12,45,53.0,,0.53,23.85
2017-11-13,81,53.0,,0.53,42.93
2017-11-14,77,53.0,,0.53,40.81
2017-11-15,68,53.0,,0.53,36.04
2017-11-16,57,53.0,,0.53,30.21
2017-11-17,69,53.0,,0.53,36.57
2017-11-18,51,53.0,,0.53,27.03
2017-11-19,76,53.0,,0.53,40.28
2017-11-20,67,53.0,,0.53,35.510000000000005
2017-11-21,75,53.0,,0.53,39.75
2017-11-22,70,53.0,,0.53,37.1
2017-11-23,88,53.0,,0.53,46.64
2017-11-24,100,53.0,,0.53,53.0
2017-11-25,76,53.0,,0.53,40.28
2017-11-26,53,53.0,,0.53,28.09
2017-11-27,67,53.0,,0.53,35.510000000000005
2017-11-28,70,53.0,,0.53,37.1
2017-11-29,77,53.0,,0.53,40.81
2017-11-30,75,53.0,,0.53,39.75
2017-12-01,48,51.0,False,0.51,24.48
2017-12-02,67,51.0,,0.51,34.17
2017-12-03,51,51.0,,0.51,26.01
2017-12-04,36,51.0,,0.51,18.36
2017-12-05,60,51.0,,0.51,30.6
2017-12-06,52,51.0,,0.51,26.52
2017-12-07,74,51.0,,0.51,37.74
2017-12-08,59,51.0,,0.51,30.09
2017-12-09,41,51.0,,0.51,20.91
2017-12-10,55,51.0,,0.51,28.05
2017-12-11,57,51.0,,0.51,29.07
2017-12-12,64,51.0,,0.51,32.64
2017-12-13,48,51.0,,0.51,24.48
2017-12-14,42,51.0,,0.51,21.42
2017-12-15,28,51.0,,0.51,14.280000000000001
2017-12-16,65,51.0,,0.51,33.15
2017-12-17,53,51.0,,0.51,27.03
2017-12-18,44,51.0,,0.51,22.44
2017-12-19,58,51.0,,0.51,29.580000000000002
2017-12-20,59,51.0,,0.51,30.09
2017-12-21,62,51.0,,0.51,31.62
2017-12-22,48,51.0,,0.51,24.48
2017-12-23,58,51.0,,0.51,29.580000000000002
2017-12-24,83,51.0,,0.51,42.33
2017-12-25,30,51.0,,0.51,15.3
2017-12-26,55,51.0,,0.51,28.05
2017-12-27,76,51.0,,0.51,38.76
2017-12-28,41,51.0,,0.51,20.91
2017-12-29,52,51.0,,0.51,26.52
2017-12-30,59,51.0,,0.51,30.09
2017-12-31,100,51.0,,0.51,51.0
2018-01-01,76,49.0,False,0.49,37.24
2018-01-02,52,49.0,,0.49,25.48
2018-01-03,81,49.0,,0.49,39.69
2018-01-04,63,49.0,,0.49,30.87
2018-01-05,56,49.0,,0.49,27.439999999999998
2018-01-06,75,49.0,,0.49,36.75
2018-01-07,69,49.0,,0.49,33.81
2018-01-08,75,49.0,,0.49,36.75
2018-01-09,78,49.0,,0.49,38.22
2018-01-10,53,49.0,,0.49,25.97
2018-01-11,58,49.0,,0.49,28.419999999999998
2018-01-12,77,49.0,,0.49,37.73
2018-01-13,76,49.0,,0.49,37.24
2018-01-14,82,49.0,,0.49,40.18
2018-01-15,65,49.0,,0.49,31.849999999999998
2018-01-16,73,49.0,,0.49,35.769999999999996
2018-01-17,68,49.0,,0.49,33.32
2018-01-18,73,49.0,,0.49,35.769999999999996
2018-01-19,61,49.0,,0.49,29.89
2018-01-20,65,49.0,,0.49,31.849999999999998
2018-01-21,76,49.0,,0.49,37.24
2018-01-22,62,49.0,,0.49,30.38
