date,prosperity_unscaled,prosperity_monthly,isPartial,scale,prosperity
2016-04-14,96,81.0,,0.81,77.76
2016-04-15,98,81.0,,0.81,79.38000000000001
2016-04-16,53,81.0,,0.81,42.93
2016-04-17,50,81.0,,0.81,40.5
2016-04-18,92,81.0,,0.81,74.52000000000001
2016-04-19,84,81.0,,0.81,68.04
2016-04-20,73,81.0,,0.81,59.13
2016-04-21,68,81.0,,0.81,55.080000000000005
2016-04-22,81,81.0,,0.81,65.61
2016-04-23,57,81.0,,0.81,46.17
2016-04-24,68,81.0,,0.81,55.080000000000005
2016-04-25,80,81.0,,0.81,64.80000000000001
2016-04-26,80,81.0,,0.81,64.80000000000001
2016-04-27,100,81.0,,0.81,81.0
2016-04-28,85,81.0,,0.81,68.85000000000001
2016-04-29,89,81.0,,0.81,72.09
2016-04-30,52,81.0,,0.81,42.120000000000005
2016-05-01,45,76.0,False,0.76,34.2
2016-05-02,73,76.0,,0.76,55.480000000000004
2016-05-03,85,76.0,,0.76,64.6
2016-05-04,81,76.0,,0.76,61.56
2016-05-05,74,76.0,,0.76,56.24
2016-05-06,74,76.0,,0.76,56.24
2016-05-07,54,76.0,,0.76,41.04
2016-05-08,56,76.0,,0.76,42.56
2016-05-09,95,76.0,,0.76,72.2
2016-05-10,84,76.0,,0.76,63.84
2016-05-11,78,76.0,,0.76,59.28
2016-05-12,99,76.0,,0.76,75.24
2016-05-13,69,76.0,,0.76,52.44
2016-05-14,56,76.0,,0.76,42.56
2016-05-15,53,76.0,,0.76,40.28
2016-05-16,74,76.0,,0.76,56.24
2016-05-17,67,76.0,,0.76,50.92
2016-05-18,90,76.0,,0.76,68.4
2016-05-19,80,76.0,,0.76,60.8
2016-05-20,79,76.0,,0.76,60.04
2016-05-21,57,76.0,,0.76,43.32
2016-05-22,59,76.0,,0.76,44.84
2016-05-23,82,76.0,,0.76,62.32
2016-05-24,61,76.0,,0.76,46.36
2016-05-25,56,76.0,,0.76,42.56
2016-05-26,100,76.0,,0.76,76.0
2016-05-27,75,76.0,,0.76,57.0
2016-05-28,53,76.0,,0.76,40.28
2016-05-29,61,76.0,,0.76,46.36
2016-05-30,55,76.0,,0.76,41.8
2016-05-31,87,76.0,,0.76,66.12
2016-06-01,74,68.0,False,0.68,50.32
2016-06-02,90,68.0,,0.68,61.2
2016-06-03,100,68.0,,0.68,68.0
2016-06-04,64,68.0,,0.68,43.52
2016-06-05,69,68.0,,0.68,46.92
2016-06-06,73,68.0,,0.68,49.64
2016-06-07,63,68.0,,0.68,42.84
2016-06-08,68,68.0,,0.68,46.24
2016-06-09,69,68.0,,0.68,46.92
2016-06-10,93,68.0,,0.68,63.24
2016-06-11,78,68.0,,0.68,53.040000000000006
2016-06-12,67,68.0,,0.68,45.56
2016-06-13,79,68.0,,0.68,53.720000000000006
2016-06-14,64,68.0,,0.68,43.52
2016-06-15,68,68.0,,0.68,46.24
2016-06-16,67,68.0,,0.68,45.56
2016-06-17,74,68.0,,0.68,50.32
2016-06-18,55,68.0,,0.68,37.400000000000006
2016-06-19,74,68.0,,0.68,50.32
2016-06-20,80,68.0,,0.68,54.400000000000006
2016-06-21,68,68.0,,0.68,46.24
2016-06-22,84,68.0,,0.68,57.120000000000005
2016-06-23,57,68.0,,0.68,38.760000000000005
2016-06-24,67,68.0,,0.68,45.56
2016-06-25,43,68.0,,0.68,29.240000000000002
2016-06-26,58,68.0,,0.68,39.440000000000005
2016-06-27,64,68.0,,0.68,43.52
2016-06-28,85,68.0,,0.68,57.800000000000004
2016-06-29,66,68.0,,0.68,44.88
2016-06-30,83,68.0,,0.68,56.440000000000005
2016-07-01,85,65.0,False,0.65,55.25
2016-07-02,54,65.0,,0.65,35.1
2016-07-03,41,65.0,,0.65,26.650000000000002
2016-07-04,73,65.0,,0.65,47.45
2016-07-05,64,65.0,,0.65,41.6
2016-07-06,53,65.0,,0.65,34.45
2016-07-07,73,65.0,,0.65,47.45
2016-07-08,77,65.0,,0.65,50.050000000000004
2016-07-09,51,65.0,,0.65,33.15
2016-07-10,51,65.0,,0.65,33.15
2016-07-11,63,65.0,,0.65,40.95
2016-07-12,76,65.0,,0.65,49.4
2016-07-13,59,65.0,,0.65,38.35
2016-07-14,57,65.0,,0.65,37.050000000000004
2016-07-15,73,65.0,,0.65,47.45
2016-07-16,37,65.0,,0.65,24.05
2016-07-17,37,65.0,,0.65,24.05
2016-07-18,76,65.0,,0.65,49.4
2016-07-19,67,65.0,,0.65,43.550000000000004
2016-07-20,82,65.0,,0.65,53.300000000000004
2016-07-21,73,65.0,,0.65,47.45
2016-07-22,100,65.0,,0.65,65.0
2016-07-23,46,65.0,,0.65,29.900000000000002
2016-07-24,36,65.0,,0.65,23.400000000000002
2016-07-25,70,65.0,,0.65,45.5
2016-07-26,81,65.0,,0.65,52.65
2016-07-27,79,65.0,,0.65,51.35
2016-07-28,48,65.0,,0.65,31.200000000000003
2016-07-29,80,65.0,,0.65,52.0
2016-07-30,54,65.0,,0.65,35.1
2016-07-31,46,65.0,,0.65,29.900000000000002
2016-08-01,90,71.0,False,0.71,63.9
2016-08-02,78,71.0,,0.71,55.379999999999995
2016-08-03,100,71.0,,0.71,71.0
2016-08-04,87,71.0,,0.71,61.769999999999996
2016-08-05,74,71.0,,0.71,52.54
2016-08-06,63,71.0,,0.71,44.73
2016-08-07,66,71.0,,0.71,46.86
2016-08-08,85,71.0,,0.71,60.349999999999994
2016-08-09,86,71.0,,0.71,61.059999999999995
2016-08-10,74,71.0,,0.71,52.54
2016-08-11,81,71.0,,0.71,57.51
2016-08-12,57,71.0,,0.71,40.47
2016-08-13,56,71.0,,0.71,39.76
2016-08-14,62,71.0,,0.71,44.019999999999996
2016-08-15,78,71.0,,0.71,55.379999999999995
2016-08-16,97,71.0,,0.71,68.86999999999999
2016-08-17,84,71.0,,0.71,59.64
2016-08-18,61,71.0,,0.71,43.309999999999995
2016-08-19,88,71.0,,0.71,62.48
2016-08-20,57,71.0,,0.71,40.47
2016-08-21,78,71.0,,0.71,55.379999999999995
2016-08-22,96,71.0,,0.71,68.16
2016-08-23,95,71.0,,0.71,67.45
2016-08-24,89,71.0,,0.71,63.19
2016-08-25,92,71.0,,0.71,65.32
2016-08-26,84,71.0,,0.71,59.64
2016-08-27,87,71.0,,0.71,61.769999999999996
2016-08-28,45,71.0,,0.71,31.95
2016-08-29,75,71.0,,0.71,53.25
2016-08-30,63,71.0,,0.71,44.73
2016-08-31,87,71.0,,0.71,61.769999999999996
2016-09-01,79,80.0,False,0.8,63.2
2016-09-02,93,80.0,,0.8,74.4
2016-09-03,51,80.0,,0.8,40.800000000000004
2016-09-04,60,80.0,,0.8,48.0
2016-09-05,58,80.0,,0.8,46.400000000000006
2016-09-06,78,80.0,,0.8,62.400000000000006
2016-09-07,81,80.0,,0.8,64.8
2016-09-08,67,80.0,,0.8,53.6
2016-09-09,82,80.0,,0.8,65.60000000000001
2016-09-10,60,80.0,,0.8,48.0
2016-09-11,47,80.0,,0.8,37.6
2016-09-12,66,80.0,,0.8,52.800000000000004
2016-09-13,75,80.0,,0.8,60.0
2016-09-14,63,80.0,,0.8,50.400000000000006
2016-09-15,83,80.0,,0.8,66.4
2016-09-16,88,80.0,,0.8,70.4
2016-09-17,40,80.0,,0.8,32.0
2016-09-18,43,80.0,,0.8,34.4
2016-09-19,74,80.0,,0.8,59.2
2016-09-20,76,80.0,,0.8,60.800000000000004
2016-09-21,74,80.0,,0.8,59.2
2016-09-22,71,80.0,,0.8,56.800000000000004
2016-09-23,80,80.0,,0.8,64.0
2016-09-24,47,80.0,,0.8,37.6
2016-09-25,41,80.0,,0.8,32.800000000000004
2016-09-26,81,80.0,,0.8,64.8
2016-09-27,92,80.0,,0.8,73.60000000000001
2016-09-28,93,80.0,,0.8,74.4
2016-09-29,75,80.0,,0.8,60.0
2016-09-30,100,80.0,,0.8,80.0
2016-10-01,71,79.0,False,0.79,56.09
2016-10-02,61,79.0,,0.79,48.190000000000005
2016-10-03,74,79.0,,0.79,58.46
2016-10-04,96,79.0,,0.79,75.84
2016-10-05,67,79.0,,0.79,52.93
2016-10-06,96,79.0,,0.79,75.84
2016-10-07,66,79.0,,0.79,52.14
2016-10-08,60,79.0,,0.79,47.400000000000006
2016-10-09,46,79.0,,0.79,36.34
2016-10-10,87,79.0,,0.79,68.73
2016-10-11,88,79.0,,0.79,69.52000000000001
2016-10-12,86,79.0,,0.79,67.94
2016-10-13,79,79.0,,0.79,62.410000000000004
2016-10-14,73,79.0,,0.79,57.67
2016-10-15,65,79.0,,0.79,51.35
2016-10-16,66,79.0,,0.79,52.14
2016-10-17,100,79.0,,0.79,79.0
2016-10-18,87,79.0,,0.79,68.73
2016-10-19,93,79.0,,0.79,73.47
2016-10-20,97,79.0,,0.79,76.63000000000001
2016-10-21,89,79.0,,0.79,70.31
2016-10-22,72,79.0,,0.79,56.88
2016-10-23,65,79.0,,0.79,51.35
2016-10-24,85,79.0,,0.79,67.15
2016-10-25,82,79.0,,0.79,64.78
2016-10-26,79,79.0,,0.79,62.410000000000004
2016-10-27,90,79.0,,0.79,71.10000000000001
2016-10-28,83,79.0,,0.79,65.57000000000001
2016-10-29,74,79.0,,0.79,58.46
2016-10-30,73,79.0,,0.79,57.67
2016-10-31,93,79.0,,0.79,73.47
2016-11-01,100,72.0,False,0.72,72.0
2016-11-02,88,72.0,,0.72,63.36
2016-11-03,65,72.0,,0.72,46.8
2016-11-04,90,72.0,,0.72,64.8
2016-11-05,65,72.0,,0.72,46.8
2016-11-06,40,72.0,,0.72,28.799999999999997
2016-11-07,61,72.0,,0.72,43.92
2016-11-08,81,72.0,,0.72,58.32
2016-11-09,62,72.0,,0.72,44.64
2016-11-10,90,72.0,,0.72,64.8
2016-11-11,86,72.0,,0.72,61.919999999999995
2016-11-12,76,72.0,,0.72,54.72
2016-11-13,47,72.0,,0.72,33.839999999999996
2016-11-14,80,72.0,,0.72,57.599999999999994
2016-11-15,91,72.0,,0.72,65.52
2016-11-16,86,72.0,,0.72,61.919999999999995
2016-11-17,90,72.0,,0.72,64.8
2016-11-18,67,72.0,,0.72,48.239999999999995
2016-11-19,55,72.0,,0.72,39.6
2016-11-20,45,72.0,,0.72,32.4
2016-11-21,80,72.0,,0.72,57.599999999999994
2016-11-22,54,72.0,,0.72,38.879999999999995
2016-11-23,79,72.0,,0.72,56.879999999999995
2016-11-24,42,72.0,,0.72,30.24
2016-11-25,66,72.0,,0.72,47.519999999999996
2016-11-26,53,72.0,,0.72,38.16
2016-11-27,51,72.0,,0.72,36.72
2016-11-28,88,72.0,,0.72,63.36
2016-11-29,79,72.0,,0.72,56.879999999999995
2016-11-30,95,72.0,,0.72,68.39999999999999
2016-12-01,77,86.0,False,0.86,66.22
2016-12-02,83,86.0,,0.86,71.38
2016-12-03,50,86.0,,0.86,43.0
2016-12-04,48,86.0,,0.86,41.28
2016-12-05,76,86.0,,0.86,65.36
2016-12-06,82,86.0,,0.86,70.52
2016-12-07,69,86.0,,0.86,59.339999999999996
2016-12-08,72,86.0,,0.86,61.92
2016-12-09,72,86.0,,0.86,61.92
2016-12-10,33,86.0,,0.86,28.38
2016-12-11,42,86.0,,0.86,36.12
2016-12-12,89,86.0,,0.86,76.53999999999999
2016-12-13,83,86.0,,0.86,71.38
2016-12-14,67,86.0,,0.86,57.62
2016-12-15,82,86.0,,0.86,70.52
2016-12-16,73,86.0,,0.86,62.78
2016-12-17,44,86.0,,0.86,37.839999999999996
2016-12-18,47,86.0,,0.86,40.42
2016-12-19,77,86.0,,0.86,66.22
2016-12-20,79,86.0,,0.86,67.94
2016-12-21,93,86.0,,0.86,79.98
2016-12-22,85,86.0,,0.86,73.1
2016-12-23,91,86.0,,0.86,78.26
2016-12-24,58,86.0,,0.86,49.88
2016-12-25,48,86.0,,0.86,41.28
2016-12-26,44,86.0,,0.86,37.839999999999996
2016-12-27,61,86.0,,0.86,52.46
2016-12-28,65,86.0,,0.86,55.9
2016-12-29,51,86.0,,0.86,43.86
2016-12-30,71,86.0,,0.86,61.06
2016-12-31,100,86.0,,0.86,86.0
2017-01-01,100,91.0,False,0.91,91.0
2017-01-02,53,91.0,,0.91,48.230000000000004
2017-01-03,56,91.0,,0.91,50.96
2017-01-04,54,91.0,,0.91,49.14
2017-01-05,44,91.0,,0.91,40.04
2017-01-06,39,91.0,,0.91,35.49
2017-01-07,37,91.0,,0.91,33.67
2017-01-08,32,91.0,,0.91,29.12
2017-01-09,36,91.0,,0.91,32.76
2017-01-10,55,91.0,,0.91,50.050000000000004
2017-01-11,39,91.0,,0.91,35.49
2017-01-12,48,91.0,,0.91,43.68
2017-01-13,57,91.0,,0.91,51.870000000000005
2017-01-14,28,91.0,,0.91,25.48
2017-01-15,25,91.0,,0.91,22.75
2017-01-16,36,91.0,,0.91,32.76
2017-01-17,50,91.0,,0.91,45.5
2017-01-18,46,91.0,,0.91,41.86
2017-01-19,57,91.0,,0.91,51.870000000000005
2017-01-20,46,91.0,,0.91,41.86
2017-01-21,33,91.0,,0.91,30.03
2017-01-22,32,91.0,,0.91,29.12
2017-01-23,40,91.0,,0.91,36.4
2017-01-24,50,91.0,,0.91,45.5
2017-01-25,38,91.0,,0.91,34.58
2017-01-26,42,91.0,,0.91,38.22
2017-01-27,52,91.0,,0.91,47.32
2017-01-28,41,91.0,,0.91,37.31
2017-01-29,23,91.0,,0.91,20.93
2017-01-30,47,91.0,,0.91,42.77
2017-01-31,50,91.0,,0.91,45.5
2017-02-01,95,80.0,False,0.8,76.0
2017-02-02,99,80.0,,0.8,79.2
2017-02-03,70,80.0,,0.8,56.0
2017-02-04,57,80.0,,0.8,45.6
2017-02-05,57,80.0,,0.8,45.6
2017-02-06,77,80.0,,0.8,61.6
2017-02-07,93,80.0,,0.8,74.4
2017-02-08,72,80.0,,0.8,57.6
2017-02-09,90,80.0,,0.8,72.0
2017-02-10,92,80.0,,0.8,73.60000000000001
2017-02-11,60,80.0,,0.8,48.0
2017-02-12,47,80.0,,0.8,37.6
2017-02-13,83,80.0,,0.8,66.4
2017-02-14,89,80.0,,0.8,71.2
2017-02-15,84,80.0,,0.8,67.2
2017-02-16,66,80.0,,0.8,52.800000000000004
2017-02-17,87,80.0,,0.8,69.60000000000001
2017-02-18,64,80.0,,0.8,51.2
2017-02-19,59,80.0,,0.8,47.2
2017-02-20,80,80.0,,0.8,64.0
2017-02-21,90,80.0,,0.8,72.0
2017-02-22,90,80.0,,0.8,72.0
2017-02-23,100,80.0,,0.8,80.0
2017-02-24,70,80.0,,0.8,56.0
2017-02-25,78,80.0,,0.8,62.400000000000006
2017-02-26,54,80.0,,0.8,43.2
2017-02-27,95,80.0,,0.8,76.0
2017-02-28,80,80.0,,0.8,64.0
2017-03-01,65,86.0,False,0.86,55.9
2017-03-02,94,86.0,,0.86,80.84
2017-03-03,74,86.0,,0.86,63.64
2017-03-04,63,86.0,,0.86,54.18
2017-03-05,54,86.0,,0.86,46.44
2017-03-06,100,86.0,,0.86,86.0
2017-03-07,87,86.0,,0.86,74.82
2017-03-08,65,86.0,,0.86,55.9
2017-03-09,84,86.0,,0.86,72.24
2017-03-10,61,86.0,,0.86,52.46
2017-03-11,52,86.0,,0.86,44.72
2017-03-12,36,86.0,,0.86,30.96
2017-03-13,62,86.0,,0.86,53.32
2017-03-14,75,86.0,,0.86,64.5
2017-03-15,73,86.0,,0.86,62.78
2017-03-16,76,86.0,,0.86,65.36
2017-03-17,70,86.0,,0.86,60.199999999999996
2017-03-18,50,86.0,,0.86,43.0
2017-03-19,55,86.0,,0.86,47.3
2017-03-20,81,86.0,,0.86,69.66
2017-03-21,67,86.0,,0.86,57.62
2017-03-22,55,86.0,,0.86,47.3
2017-03-23,69,86.0,,0.86,59.339999999999996
2017-03-24,50,86.0,,0.86,43.0
2017-03-25,42,86.0,,0.86,36.12
2017-03-26,53,86.0,,0.86,45.58
2017-03-27,73,86.0,,0.86,62.78
2017-03-28,77,86.0,,0.86,66.22
2017-03-29,58,86.0,,0.86,49.88
2017-03-30,65,86.0,,0.86,55.9
2017-03-31,85,86.0,,0.86,73.1
2017-04-01,61,79.0,False,0.79,48.190000000000005
2017-04-02,50,79.0,,0.79,39.5
2017-04-03,72,79.0,,0.79,56.88
2017-04-04,86,79.0,,0.79,67.94
2017-04-05,78,79.0,,0.79,61.620000000000005
2017-04-06,69,79.0,,0.79,54.510000000000005
2017-04-07,73,79.0,,0.79,57.67
2017-04-08,65,79.0,,0.79,51.35
2017-04-09,54,79.0,,0.79,42.660000000000004
2017-04-10,94,79.0,,0.79,74.26
2017-04-11,74,79.0,,0.79,58.46
2017-04-12,86,79.0,,0.79,67.94
2017-04-13,88,79.0,,0.79,69.52000000000001
2017-04-14,77,79.0,,0.79,60.830000000000005
2017-04-15,44,79.0,,0.79,34.760000000000005
2017-04-16,36,79.0,,0.79,28.44
2017-04-17,63,79.0,,0.79,49.77
2017-04-18,70,79.0,,0.79,55.300000000000004
2017-04-19,69,79.0,,0.79,54.510000000000005
2017-04-20,90,79.0,,0.79,71.10000000000001
2017-04-21,71,79.0,,0.79,56.09
2017-04-22,43,79.0,,0.79,33.97
2017-04-23,48,79.0,,0.79,37.92
2017-04-24,63,79.0,,0.79,49.77
2017-04-25,89,79.0,,0.79,70.31
2017-04-26,100,79.0,,0.79,79.0
2017-04-27,91,79.0,,0.79,71.89
2017-04-28,82,79.0,,0.79,64.78
2017-04-29,64,79.0,,0.79,50.56
2017-04-30,51,79.0,,0.79,40.29
2017-05-01,89,76.0,False,0.76,67.64
2017-05-02,78,76.0,,0.76,59.28
2017-05-03,77,76.0,,0.76,58.52
2017-05-04,66,76.0,,0.76,50.160000000000004
2017-05-05,83,76.0,,0.76,63.08
2017-05-06,59,76.0,,0.76,44.84
2017-05-07,44,76.0,,0.76,33.44
2017-05-08,100,76.0,,0.76,76.0
2017-05-09,95,76.0,,0.76,72.2
2017-05-10,78,76.0,,0.76,59.28
2017-05-11,76,76.0,,0.76,57.76
2017-05-12,72,76.0,,0.76,54.72
2017-05-13,63,76.0,,0.76,47.88
2017-05-14,51,76.0,,0.76,38.76
2017-05-15,82,76.0,,0.76,62.32
2017-05-16,69,76.0,,0.76,52.44
2017-05-17,65,76.0,,0.76,49.4
2017-05-18,71,76.0,,0.76,53.96
2017-05-19,58,76.0,,0.76,44.08
2017-05-20,58,76.0,,0.76,44.08
2017-05-21,41,76.0,,0.76,31.16
2017-05-22,78,76.0,,0.76,59.28
2017-05-23,63,76.0,,0.76,47.88
2017-05-24,54,76.0,,0.76,41.04
2017-05-25,70,76.0,,0.76,53.2
2017-05-26,72,76.0,,0.76,54.72
2017-05-27,52,76.0,,0.76,39.52
2017-05-28,50,76.0,,0.76,38.0
2017-05-29,36,76.0,,0.76,27.36
2017-05-30,83,76.0,,0.76,63.08
2017-05-31,77,76.0,,0.76,58.52
2017-06-01,97,71.0,False,0.71,68.86999999999999
2017-06-02,67,71.0,,0.71,47.57
2017-06-03,90,71.0,,0.71,63.9
2017-06-04,57,71.0,,0.71,40.47
2017-06-05,57,71.0,,0.71,40.47
2017-06-06,80,71.0,,0.71,56.8
2017-06-07,72,71.0,,0.71,51.12
2017-06-08,73,71.0,,0.71,51.83
2017-06-09,84,71.0,,0.71,59.64
2017-06-10,59,71.0,,0.71,41.89
2017-06-11,40,71.0,,0.71,28.4
2017-06-12,69,71.0,,0.71,48.989999999999995
2017-06-13,68,71.0,,0.71,48.28
2017-06-14,59,71.0,,0.71,41.89
2017-06-15,95,71.0,,0.71,67.45
2017-06-16,80,71.0,,0.71,56.8
2017-06-17,58,71.0,,0.71,41.18
2017-06-18,42,71.0,,0.71,29.82
2017-06-19,67,71.0,,0.71,47.57
2017-06-20,72,71.0,,0.71,51.12
2017-06-21,81,71.0,,0.71,57.51
2017-06-22,63,71.0,,0.71,44.73
2017-06-23,59,71.0,,0.71,41.89
2017-06-24,48,71.0,,0.71,34.08
2017-06-25,53,71.0,,0.71,37.629999999999995
2017-06-26,70,71.0,,0.71,49.699999999999996
2017-06-27,100,71.0,,0.71,71.0
2017-06-28,75,71.0,,0.71,53.25
2017-06-29,90,71.0,,0.71,63.9
2017-06-30,97,71.0,,0.71,68.86999999999999
2017-07-01,60,68.0,False,0.68,40.800000000000004
2017-07-02,79,68.0,,0.68,53.720000000000006
2017-07-03,98,68.0,,0.68,66.64
2017-07-04,59,68.0,,0.68,40.120000000000005
2017-07-05,86,68.0,,0.68,58.480000000000004
2017-07-06,99,68.0,,0.68,67.32000000000001
2017-07-07,88,68.0,,0.68,59.84
2017-07-08,77,68.0,,0.68,52.36000000000001
2017-07-09,59,68.0,,0.68,40.120000000000005
2017-07-10,77,68.0,,0.68,52.36000000000001
2017-07-11,76,68.0,,0.68,51.68000000000001
2017-07-12,98,68.0,,0.68,66.64
2017-07-13,89,68.0,,0.68,60.52
2017-07-14,88,68.0,,0.68,59.84
2017-07-15,80,68.0,,0.68,54.400000000000006
2017-07-16,43,68.0,,0.68,29.240000000000002
2017-07-17,75,68.0,,0.68,51.00000000000001
2017-07-18,96,68.0,,0.68,65.28
2017-07-19,80,68.0,,0.68,54.400000000000006
2017-07-20,83,68.0,,0.68,56.440000000000005
2017-07-21,75,68.0,,0.68,51.00000000000001
2017-07-22,62,68.0,,0.68,42.160000000000004
2017-07-23,56,68.0,,0.68,38.080000000000005
2017-07-24,100,68.0,,0.68,68.0
2017-07-25,89,68.0,,0.68,60.52
2017-07-26,81,68.0,,0.68,55.080000000000005
2017-07-27,91,68.0,,0.68,61.88
2017-07-28,83,68.0,,0.68,56.440000000000005
2017-07-29,92,68.0,,0.68,62.56
2017-07-30,45,68.0,,0.68,30.6
2017-07-31,96,68.0,,0.68,65.28
2017-08-01,84,75.0,False,0.75,63.0
2017-08-02,63,75.0,,0.75,47.25
2017-08-03,69,75.0,,0.75,51.75
2017-08-04,65,75.0,,0.75,48.75
2017-08-05,51,75.0,,0.75,38.25
2017-08-06,52,75.0,,0.75,39.0
2017-08-07,81,75.0,,0.75,60.75
2017-08-08,67,75.0,,0.75,50.25
2017-08-09,66,75.0,,0.75,49.5
2017-08-10,91,75.0,,0.75,68.25
2017-08-11,68,75.0,,0.75,51.0
2017-08-12,46,75.0,,0.75,34.5
2017-08-13,43,75.0,,0.75,32.25
2017-08-14,55,75.0,,0.75,41.25
2017-08-15,51,75.0,,0.75,38.25
2017-08-16,55,75.0,,0.75,41.25
2017-08-17,62,75.0,,0.75,46.5
2017-08-18,63,75.0,,0.75,47.25
2017-08-19,63,75.0,,0.75,47.25
2017-08-20,57,75.0,,0.75,42.75
2017-08-21,60,75.0,,0.75,45.0
2017-08-22,75,75.0,,0.75,56.25
2017-08-23,71,75.0,,0.75,53.25
2017-08-24,65,75.0,,0.75,48.75
2017-08-25,77,75.0,,0.75,57.75
2017-08-26,48,75.0,,0.75,36.0
2017-08-27,40,75.0,,0.75,30.0
2017-08-28,47,75.0,,0.75,35.25
2017-08-29,100,75.0,,0.75,75.0
2017-08-30,88,75.0,,0.75,66.0
2017-08-31,80,75.0,,0.75,60.0
2017-09-01,63,78.0,False,0.78,49.14
2017-09-02,58,78.0,,0.78,45.24
2017-09-03,62,78.0,,0.78,48.36
2017-09-04,50,78.0,,0.78,39.0
2017-09-05,82,78.0,,0.78,63.96
2017-09-06,83,78.0,,0.78,64.74000000000001
2017-09-07,71,78.0,,0.78,55.38
2017-09-08,69,78.0,,0.78,53.82
2017-09-09,59,78.0,,0.78,46.02
2017-09-10,41,78.0,,0.78,31.98
2017-09-11,68,78.0,,0.78,53.04
2017-09-12,69,78.0,,0.78,53.82
2017-09-13,70,78.0,,0.78,54.6
2017-09-14,65,78.0,,0.78,50.7
2017-09-15,69,78.0,,0.78,53.82
2017-09-16,75,78.0,,0.78,58.5
2017-09-17,30,78.0,,0.78,23.400000000000002
2017-09-18,94,78.0,,0.78,73.32000000000001
2017-09-19,83,78.0,,0.78,64.74000000000001
2017-09-20,68,78.0,,0.78,53.04
2017-09-21,68,78.0,,0.78,53.04
2017-09-22,69,78.0,,0.78,53.82
2017-09-23,48,78.0,,0.78,37.44
2017-09-24,63,78.0,,0.78,49.14
2017-09-25,70,78.0,,0.78,54.6
2017-09-26,84,78.0,,0.78,65.52
2017-09-27,76,78.0,,0.78,59.28
2017-09-28,57,78.0,,0.78,44.46
2017-09-29,89,78.0,,0.78,69.42
2017-09-30,100,78.0,,0.78,78.0
2017-10-01,55,78.0,False,0.78,42.9
2017-10-02,92,78.0,,0.78,71.76
2017-10-03,80,78.0,,0.78,62.400000000000006
2017-10-04,100,78.0,,0.78,78.0
2017-10-05,79,78.0,,0.78,61.620000000000005
2017-10-06,90,78.0,,0.78,70.2
2017-10-07,76,78.0,,0.78,59.28
2017-10-08,53,78.0,,0.78,41.34
2017-10-09,91,78.0,,0.78,70.98
2017-10-10,74,78.0,,0.78,57.72
2017-10-11,72,78.0,,0.78,56.160000000000004
2017-10-12,90,78.0,,0.78,70.2
2017-10-13,82,78.0,,0.78,63.96
2017-10-14,51,78.0,,0.78,39.78
2017-10-15,65,78.0,,0.78,50.7
2017-10-16,75,78.0,,0.78,58.5
2017-10-17,94,78.0,,0.78,73.32000000000001
2017-10-18,84,78.0,,0.78,65.52
2017-10-19,79,78.0,,0.78,61.620000000000005
2017-10-20,82,78.0,,0.78,63.96
2017-10-21,62,78.0,,0.78,48.36
2017-10-22,39,78.0,,0.78,30.42
2017-10-23,95,78.0,,0.78,74.10000000000001
2017-10-24,72,78.0,,0.78,56.160000000000004
2017-10-25,87,78.0,,0.78,67.86
2017-10-26,68,78.0,,0.78,53.04
2017-10-27,78,78.0,,0.78,60.84
2017-10-28,55,78.0,,0.78,42.9
2017-10-29,36,78.0,,0.78,28.080000000000002
2017-10-30,95,78.0,,0.78,74.10000000000001
2017-10-31,59,78.0,,0.78,46.02
2017-11-01,100,80.0,False,0.8,80.0
2017-11-02,85,80.0,,0.8,68.0
2017-11-03,68,80.0,,0.8,54.400000000000006
2017-11-04,71,80.0,,0.8,56.800000000000004
2017-11-05,60,80.0,,0.8,48.0
2017-11-06,94,80.0,,0.8,75.2
2017-11-07,80,80.0,,0.8,64.0
2017-11-08,78,80.0,,0.8,62.400000000000006
2017-11-09,76,80.0,,0.8,60.800000000000004
2017-11-10,82,80.0,,0.8,65.60000000000001
2017-11-11,60,80.0,,0.8,48.0
2017-11-12,64,80.0,,0.8,51.2
2017-11-13,95,80.0,,0.8,76.0
2017-11-14,67,80.0,,0.8,53.6
2017-11-15,94,80.0,,0.8,75.2
2017-11-16,74,80.0,,0.8,59.2
2017-11-17,74,80.0,,0.8,59.2
2017-11-18,58,80.0,,0.8,46.400000000000006
2017-11-19,64,80.0,,0.8,51.2
2017-11-20,67,80.0,,0.8,53.6
2017-11-21,77,80.0,,0.8,61.6
2017-11-22,83,80.0,,0.8,66.4
2017-11-23,33,80.0,,0.8,26.400000000000002
2017-11-24,69,80.0,,0.8,55.2
2017-11-25,50,80.0,,0.8,40.0
2017-11-26,64,80.0,,0.8,51.2
2017-11-27,91,80.0,,0.8,72.8
2017-11-28,70,80.0,,0.8,56.0
2017-11-29,100,80.0,,0.8,80.0
2017-11-30,82,80.0,,0.8,65.60000000000001
2017-12-01,92,88.0,False,0.88,80.96
2017-12-02,54,88.0,,0.88,47.52
2017-12-03,52,88.0,,0.88,45.76
2017-12-04,65,88.0,,0.88,57.2
2017-12-05,88,88.0,,0.88,77.44
2017-12-06,60,88.0,,0.88,52.8
2017-12-07,87,88.0,,0.88,76.56
2017-12-08,82,88.0,,0.88,72.16
2017-12-09,44,88.0,,0.88,38.72
2017-12-10,37,88.0,,0.88,32.56
2017-12-11,81,88.0,,0.88,71.28
2017-12-12,80,88.0,,0.88,70.4
