date,subsidy_unscaled,subsidy_monthly,isPartial,scale,subsidy
2012-07-23,51,51,False,0.51,26.01
2012-07-24,59,59,False,0.59,34.809999999999995
2012-07-25,70,70,False,0.7,49.0
2012-07-26,46,46,False,0.46,21.16
2012-07-27,43,43,False,0.43,18.49
2012-07-28,46,46,False,0.46,21.16
2012-07-29,35,35,False,0.35,12.25
2012-07-30,32,32,False,0.32,10.24
2012-07-31,72,72,False,0.72,51.839999999999996
2012-08-01,56,56,False,0.56,31.360000000000003
2012-08-02,36,36,False,0.36,12.959999999999999
2012-08-03,38,38,False,0.38,14.44
2012-08-04,27,27,False,0.27,7.290000000000001
2012-08-05,9,9,False,0.09,0.8099999999999999
2012-08-06,57,57,False,0.57,32.489999999999995
2012-08-07,56,56,False,0.56,31.360000000000003
2012-08-08,100,100,False,1.0,100.0
2012-08-09,36,36,False,0.36,12.959999999999999
2012-08-10,51,51,False,0.51,26.01
2012-08-11,26,26,False,0.26,6.76
2012-08-12,27,27,False,0.27,7.290000000000001
2012-08-13,28,28,False,0.28,7.840000000000001
2012-08-14,28,28,False,0.28,7.840000000000001
2012-08-15,71,71,False,0.71,50.41
2012-08-16,65,65,False,0.65,42.25
2012-08-17,45,45,False,0.45,20.25
2012-08-18,36,36,False,0.36,12.959999999999999
2012-08-19,27,27,False,0.27,7.290000000000001
2012-08-20,71,71,False,0.71,50.41
2012-08-21,71,71,False,0.71,50.41
2012-08-22,50,50,False,0.5,25.0
2012-08-23,58,58,False,0.58,33.64
2012-08-24,37,37,False,0.37,13.69
2012-08-25,26,26,False,0.26,6.76
2012-08-26,35,35,False,0.35,12.25
2012-08-27,56,56,False,0.56,31.360000000000003
2012-08-28,62,62,False,0.62,38.44
2012-08-29,78,78,False,0.78,60.84
2012-08-30,63,63,False,0.63,39.69
2012-08-31,66,66,False,0.66,43.56
2012-09-01,55,55,False,0.55,30.250000000000004
2012-09-02,24,24,False,0.24,5.76
2012-09-03,12,12,False,0.12,1.44
2012-09-04,46,46,False,0.46,21.16
2012-09-05,58,58,False,0.58,33.64
2012-09-06,54,54,False,0.54,29.160000000000004
2012-09-07,60,60,False,0.6,36.0
2012-09-08,26,26,False,0.26,6.76
2012-09-09,48,48,False,0.48,23.04
2012-09-10,68,68,False,0.68,46.24
2012-09-11,67,67,False,0.67,44.89
2012-09-12,53,53,False,0.53,28.09
2012-09-13,100,100,False,1.0,100.0
2012-09-14,41,41,False,0.41,16.81
2012-09-15,22,22,False,0.22,4.84
2012-09-16,27,27,False,0.27,7.290000000000001
2012-09-17,49,49,False,0.49,24.009999999999998
2012-09-18,66,66,False,0.66,43.56
2012-09-19,68,68,False,0.68,46.24
2012-09-20,83,83,False,0.83,68.89
2012-09-21,49,49,False,0.49,24.009999999999998
2012-09-22,40,40,False,0.4,16.0
2012-09-23,48,48,False,0.48,23.04
2012-09-24,81,81,False,0.81,65.61
2012-09-25,84,84,False,0.84,70.56
2012-09-26,63,63,False,0.63,39.69
2012-09-27,60,60,False,0.6,36.0
2012-09-28,67,67,False,0.67,44.89
2012-09-29,35,35,False,0.35,12.25
2012-09-30,39,39,False,0.39,15.21
2012-10-01,48,48,False,0.48,23.04
2012-10-02,40,40,False,0.4,16.0
2012-10-03,43,43,False,0.43,18.49
2012-10-04,100,100,False,1.0,100.0
2012-10-05,54,54,False,0.54,29.160000000000004
2012-10-06,31,31,False,0.31,9.61
2012-10-07,19,19,False,0.19,3.61
2012-10-08,51,51,False,0.51,26.01
2012-10-09,51,51,False,0.51,26.01
2012-10-10,47,47,False,0.47,22.09
2012-10-11,46,46,False,0.46,21.16
2012-10-12,47,47,False,0.47,22.09
2012-10-13,21,21,False,0.21,4.41
2012-10-14,36,36,False,0.36,12.959999999999999
2012-10-15,57,57,False,0.57,32.489999999999995
2012-10-16,59,59,False,0.59,34.809999999999995
2012-10-17,49,49,False,0.49,24.009999999999998
2012-10-18,43,43,False,0.43,18.49
2012-10-19,14,14,False,0.14,1.9600000000000002
2012-10-20,24,24,False,0.24,5.76
2012-10-21,19,19,False,0.19,3.61
2012-10-22,50,50,False,0.5,25.0
2012-10-23,36,36,False,0.36,12.959999999999999
2012-10-24,28,28,False,0.28,7.840000000000001
2012-10-25,48,48,False,0.48,23.04
2012-10-26,39,39,False,0.39,15.21
2012-10-27,14,14,False,0.14,1.9600000000000002
2012-10-28,18,18,False,0.18,3.2399999999999998
2012-10-29,25,25,False,0.25,6.25
2012-10-30,35,35,False,0.35,12.25
2012-10-31,46,46,False,0.46,21.16
2012-11-01,76,76,False,0.76,57.76
2012-11-02,100,100,False,1.0,100.0
2012-11-03,38,38,False,0.38,14.44
2012-11-04,33,33,False,0.33,10.89
2012-11-05,77,77,False,0.77,59.29
2012-11-06,55,55,False,0.55,30.250000000000004
2012-11-07,68,68,False,0.68,46.24
2012-11-08,47,47,False,0.47,22.09
2012-11-09,36,36,False,0.36,12.959999999999999
2012-11-10,17,17,False,0.17,2.89
2012-11-11,46,46,False,0.46,21.16
2012-11-12,48,48,False,0.48,23.04
2012-11-13,54,54,False,0.54,29.160000000000004
2012-11-14,64,64,False,0.64,40.96
2012-11-15,62,62,False,0.62,38.44
2012-11-16,53,53,False,0.53,28.09
2012-11-17,34,34,False,0.34,11.56
2012-11-18,25,25,False,0.25,6.25
2012-11-19,57,57,False,0.57,32.489999999999995
2012-11-20,54,54,False,0.54,29.160000000000004
2012-11-21,54,54,False,0.54,29.160000000000004
2012-11-22,26,26,False,0.26,6.76
2012-11-23,20,20,False,0.2,4.0
2012-11-24,33,33,False,0.33,10.89
2012-11-25,36,36,False,0.36,12.959999999999999
2012-11-26,77,77,False,0.77,59.29
2012-11-27,55,55,False,0.55,30.250000000000004
2012-11-28,71,71,False,0.71,50.41
2012-11-29,61,61,False,0.61,37.21
2012-11-30,63,63,False,0.63,39.69
2012-12-01,56,56,False,0.56,31.360000000000003
2012-12-02,41,41,False,0.41,16.81
2012-12-03,83,83,False,0.83,68.89
2012-12-04,86,86,False,0.86,73.96
2012-12-05,100,100,False,1.0,100.0
2012-12-06,72,72,False,0.72,51.839999999999996
2012-12-07,48,48,False,0.48,23.04
2012-12-08,31,31,False,0.31,9.61
2012-12-09,71,71,False,0.71,50.41
2012-12-10,83,83,False,0.83,68.89
2012-12-11,58,58,False,0.58,33.64
2012-12-12,80,80,False,0.8,64.0
2012-12-13,90,90,False,0.9,81.0
2012-12-14,99,99,False,0.99,98.01
2012-12-15,42,42,False,0.42,17.64
2012-12-16,47,47,False,0.47,22.09
2012-12-17,72,72,False,0.72,51.839999999999996
2012-12-18,68,68,False,0.68,46.24
2012-12-19,61,61,False,0.61,37.21
2012-12-20,63,63,False,0.63,39.69
2012-12-21,37,37,False,0.37,13.69
2012-12-22,11,11,False,0.11,1.21
2012-12-23,28,28,False,0.28,7.840000000000001
2012-12-24,38,38,False,0.38,14.44
2012-12-25,31,31,False,0.31,9.61
2012-12-26,30,30,False,0.3,9.0
2012-12-27,56,56,False,0.56,31.360000000000003
2012-12-28,66,66,False,0.66,43.56
2012-12-29,47,47,False,0.47,22.09
2012-12-30,32,32,False,0.32,10.24
2012-12-31,66,66,False,0.66,43.56
2013-01-01,42,42,False,0.42,17.64
2013-01-02,46,46,False,0.46,21.16
2013-01-03,82,82,False,0.82,67.24
2013-01-04,100,100,False,1.0,100.0
2013-01-05,31,31,False,0.31,9.61
2013-01-06,46,46,False,0.46,21.16
2013-01-07,52,52,False,0.52,27.04
2013-01-08,67,67,False,0.67,44.89
2013-01-09,80,80,False,0.8,64.0
2013-01-10,64,64,False,0.64,40.96
2013-01-11,49,49,False,0.49,24.009999999999998
2013-01-12,34,34,False,0.34,11.56
2013-01-13,45,45,False,0.45,20.25
2013-01-14,50,50,False,0.5,25.0
2013-01-15,56,56,False,0.56,31.360000000000003
2013-01-16,69,69,False,0.69,47.61
2013-01-17,85,85,False,0.85,72.25
2013-01-18,52,52,False,0.52,27.04
2013-01-19,27,27,False,0.27,7.290000000000001
2013-01-20,27,27,False,0.27,7.290000000000001
2013-01-21,43,43,False,0.43,18.49
2013-01-22,84,84,False,0.84,70.56
2013-01-23,69,69,False,0.69,47.61
2013-01-24,47,47,False,0.47,22.09
2013-01-25,61,61,False,0.61,37.21
2013-01-26,38,38,False,0.38,14.44
2013-01-27,49,49,False,0.49,24.009999999999998
2013-01-28,99,99,False,0.99,98.01
2013-01-29,49,49,False,0.49,24.009999999999998
2013-01-30,64,64,False,0.64,40.96
2013-01-31,62,62,False,0.62,38.44
2013-02-01,59,59,False,0.59,34.809999999999995
2013-02-02,63,63,False,0.63,39.69
2013-02-03,21,21,False,0.21,4.41
2013-02-04,34,34,False,0.34,11.56
2013-02-05,90,90,False,0.9,81.0
2013-02-06,57,57,False,0.57,32.489999999999995
2013-02-07,57,57,False,0.57,32.489999999999995
2013-02-08,87,87,False,0.87,75.69
2013-02-09,42,42,False,0.42,17.64
2013-02-10,35,35,False,0.35,12.25
2013-02-11,66,66,False,0.66,43.56
2013-02-12,79,79,False,0.79,62.410000000000004
2013-02-13,62,62,False,0.62,38.44
2013-02-14,41,41,False,0.41,16.81
2013-02-15,54,54,False,0.54,29.160000000000004
2013-02-16,7,7,False,0.07,0.49000000000000005
2013-02-17,49,49,False,0.49,24.009999999999998
2013-02-18,71,71,False,0.71,50.41
2013-02-19,90,90,False,0.9,81.0
2013-02-20,22,22,False,0.22,4.84
2013-02-21,57,57,False,0.57,32.489999999999995
2013-02-22,76,76,False,0.76,57.76
2013-02-23,21,21,False,0.21,4.41
2013-02-24,34,34,False,0.34,11.56
2013-02-25,65,65,False,0.65,42.25
2013-02-26,100,100,False,1.0,100.0
2013-02-27,72,72,False,0.72,51.839999999999996
2013-02-28,84,84,False,0.84,70.56
2013-03-01,65,65,False,0.65,42.25
2013-03-02,54,54,False,0.54,29.160000000000004
2013-03-03,31,31,False,0.31,9.61
2013-03-04,63,63,False,0.63,39.69
2013-03-05,83,83,False,0.83,68.89
2013-03-06,57,57,False,0.57,32.489999999999995
2013-03-07,73,73,False,0.73,53.29
2013-03-08,98,98,False,0.98,96.03999999999999
2013-03-09,41,41,False,0.41,16.81
2013-03-10,50,50,False,0.5,25.0
2013-03-11,48,48,False,0.48,23.04
2013-03-12,65,65,False,0.65,42.25
2013-03-13,88,88,False,0.88,77.44
2013-03-14,89,89,False,0.89,79.21000000000001
2013-03-15,62,62,False,0.62,38.44
2013-03-16,23,23,False,0.23,5.29
2013-03-17,45,45,False,0.45,20.25
2013-03-18,61,61,False,0.61,37.21
2013-03-19,58,58,False,0.58,33.64
2013-03-20,74,74,False,0.74,54.76
2013-03-21,100,100,False,1.0,100.0
2013-03-22,69,69,False,0.69,47.61
2013-03-23,67,67,False,0.67,44.89
2013-03-24,31,31,False,0.31,9.61
2013-03-25,91,91,False,0.91,82.81
2013-03-26,56,56,False,0.56,31.360000000000003
2013-03-27,94,94,False,0.94,88.36
2013-03-28,88,88,False,0.88,77.44
2013-03-29,99,99,False,0.99,98.01
2013-03-30,58,58,False,0.58,33.64
2013-03-31,49,49,False,0.49,24.009999999999998
2013-04-01,71,71,False,0.71,50.41
2013-04-02,81,81,False,0.81,65.61
2013-04-03,65,65,False,0.65,42.25
2013-04-04,100,100,False,1.0,100.0
2013-04-05,68,68,False,0.68,46.24
2013-04-06,34,34,False,0.34,11.56
2013-04-07,34,34,False,0.34,11.56
2013-04-08,77,77,False,0.77,59.29
2013-04-09,50,50,False,0.5,25.0
2013-04-10,61,61,False,0.61,37.21
2013-04-11,72,72,False,0.72,51.839999999999996
2013-04-12,56,56,False,0.56,31.360000000000003
2013-04-13,26,26,False,0.26,6.76
2013-04-14,46,46,False,0.46,21.16
2013-04-15,49,49,False,0.49,24.009999999999998
2013-04-16,57,57,False,0.57,32.489999999999995
2013-04-17,95,95,False,0.95,90.25
2013-04-18,67,67,False,0.67,44.89
2013-04-19,42,42,False,0.42,17.64
2013-04-20,51,51,False,0.51,26.01
2013-04-21,34,34,False,0.34,11.56
2013-04-22,61,61,False,0.61,37.21
2013-04-23,90,90,False,0.9,81.0
2013-04-24,68,68,False,0.68,46.24
2013-04-25,56,56,False,0.56,31.360000000000003
2013-04-26,47,47,False,0.47,22.09
2013-04-27,35,35,False,0.35,12.25
2013-04-28,42,42,False,0.42,17.64
2013-04-29,68,68,False,0.68,46.24
2013-04-30,68,68,False,0.68,46.24
2013-05-01,69,69,False,0.69,47.61
2013-05-02,92,92,False,0.92,84.64
2013-05-03,48,48,False,0.48,23.04
2013-05-04,34,34,False,0.34,11.56
2013-05-05,63,63,False,0.63,39.69
2013-05-06,73,73,False,0.73,53.29
2013-05-07,68,68,False,0.68,46.24
2013-05-08,68,68,False,0.68,46.24
2013-05-09,100,100,False,1.0,100.0
2013-05-10,80,80,False,0.8,64.0
2013-05-11,44,44,False,0.44,19.36
2013-05-12,60,60,False,0.6,36.0
2013-05-13,47,47,False,0.47,22.09
2013-05-14,62,62,False,0.62,38.44
2013-05-15,54,54,False,0.54,29.160000000000004
2013-05-16,90,90,False,0.9,81.0
2013-05-17,61,61,False,0.61,37.21
2013-05-18,10,10,False,0.1,1.0
2013-05-19,38,38,False,0.38,14.44
2013-05-20,57,57,False,0.57,32.489999999999995
2013-05-21,75,75,False,0.75,56.25
2013-05-22,100,100,False,1.0,100.0
2013-05-23,51,51,False,0.51,26.01
2013-05-24,66,66,False,0.66,43.56
2013-05-25,25,25,False,0.25,6.25
2013-05-26,42,42,False,0.42,17.64
2013-05-27,19,19,False,0.19,3.61
2013-05-28,34,34,False,0.34,11.56
2013-05-29,61,61,False,0.61,37.21
2013-05-30,59,59,False,0.59,34.809999999999995
2013-05-31,57,57,False,0.57,32.489999999999995
2013-06-01,34,34,False,0.34,11.56
2013-06-02,72,72,False,0.72,51.839999999999996
2013-06-03,100,100,False,1.0,100.0
2013-06-04,44,44,False,0.44,19.36
2013-06-05,80,80,False,0.8,64.0
2013-06-06,58,58,False,0.58,33.64
2013-06-07,64,64,False,0.64,40.96
2013-06-08,44,44,False,0.44,19.36
2013-06-09,39,39,False,0.39,15.21
2013-06-10,96,96,False,0.96,92.16
2013-06-11,35,35,False,0.35,12.25
2013-06-12,84,84,False,0.84,70.56
2013-06-13,62,62,False,0.62,38.44
2013-06-14,37,37,False,0.37,13.69
2013-06-15,28,28,False,0.28,7.840000000000001
2013-06-16,75,75,False,0.75,56.25
2013-06-17,80,80,False,0.8,64.0
2013-06-18,74,74,False,0.74,54.76
2013-06-19,80,80,False,0.8,64.0
2013-06-20,58,58,False,0.58,33.64
2013-06-21,69,69,False,0.69,47.61
2013-06-22,51,51,False,0.51,26.01
2013-06-23,40,40,False,0.4,16.0
2013-06-24,85,85,False,0.85,72.25
2013-06-25,70,70,False,0.7,49.0
2013-06-26,40,40,False,0.4,16.0
2013-06-27,49,49,False,0.49,24.009999999999998
2013-06-28,65,65,False,0.65,42.25
2013-06-29,45,45,False,0.45,20.25
2013-06-30,45,45,False,0.45,20.25
2013-07-01,36,36,False,0.36,12.959999999999999
2013-07-02,46,46,False,0.46,21.16
2013-07-03,58,58,False,0.58,33.64
2013-07-04,25,25,False,0.25,6.25
2013-07-05,32,32,False,0.32,10.24
2013-07-06,8,8,False,0.08,0.64
2013-07-07,45,45,False,0.45,20.25
2013-07-08,75,75,False,0.75,56.25
2013-07-09,86,86,False,0.86,73.96
2013-07-10,85,85,False,0.85,72.25
2013-07-11,47,47,False,0.47,22.09
2013-07-12,34,34,False,0.34,11.56
2013-07-13,16,16,False,0.16,2.56
2013-07-14,28,28,False,0.28,7.840000000000001
2013-07-15,39,39,False,0.39,15.21
2013-07-16,55,55,False,0.55,30.250000000000004
2013-07-17,65,65,False,0.65,42.25
2013-07-18,100,100,False,1.0,100.0
2013-07-19,58,58,False,0.58,33.64
2013-07-20,36,36,False,0.36,12.959999999999999
2013-07-21,16,16,False,0.16,2.56
2013-07-22,36,36,False,0.36,12.959999999999999
2013-07-23,57,57,False,0.57,32.489999999999995
2013-07-24,59,59,False,0.59,34.809999999999995
2013-07-25,50,50,False,0.5,25.0
2013-07-26,41,41,False,0.41,16.81
2013-07-27,29,29,False,0.29,8.41
2013-07-28,33,33,False,0.33,10.89
2013-07-29,62,62,False,0.62,38.44
2013-07-30,42,42,False,0.42,17.64
2013-07-31,52,52,False,0.52,27.04
2013-08-01,61,61,False,0.61,37.21
2013-08-02,35,35,False,0.35,12.25
2013-08-03,41,41,False,0.41,16.81
2013-08-04,17,17,False,0.17,2.89
2013-08-05,61,61,False,0.61,37.21
2013-08-06,100,100,False,1.0,100.0
2013-08-07,40,40,False,0.4,16.0
2013-08-08,46,46,False,0.46,21.16
2013-08-09,49,49,False,0.49,24.009999999999998
2013-08-10,49,49,False,0.49,24.009999999999998
2013-08-11,42,42,False,0.42,17.64
2013-08-12,80,80,False,0.8,64.0
2013-08-13,79,79,False,0.79,62.410000000000004
2013-08-14,47,47,False,0.47,22.09
2013-08-15,48,48,False,0.48,23.04
2013-08-16,63,63,False,0.63,39.69
2013-08-17,17,17,False,0.17,2.89
2013-08-18,25,25,False,0.25,6.25
2013-08-19,66,66,False,0.66,43.56
2013-08-20,79,79,False,0.79,62.410000000000004
2013-08-21,60,60,False,0.6,36.0
2013-08-22,40,40,False,0.4,16.0
2013-08-23,62,62,False,0.62,38.44
2013-08-24,25,25,False,0.25,6.25
2013-08-25,16,16,False,0.16,2.56
2013-08-26,84,84,False,0.84,70.56
2013-08-27,71,71,False,0.71,50.41
2013-08-28,84,84,False,0.84,70.56
2013-08-29,73,73,False,0.73,53.29
2013-08-30,27,27,False,0.27,7.290000000000001
2013-08-31,24,24,False,0.24,5.76
2013-09-01,17,17,False,0.17,2.89
2013-09-02,15,15,False,0.15,2.25
2013-09-03,37,37,False,0.37,13.69
2013-09-04,44,44,False,0.44,19.36
2013-09-05,32,32,False,0.32,10.24
2013-09-06,35,35,False,0.35,12.25
2013-09-07,18,18,False,0.18,3.2399999999999998
2013-09-08,10,10,False,0.1,1.0
2013-09-09,33,33,False,0.33,10.89
2013-09-10,52,52,False,0.52,27.04
2013-09-11,56,56,False,0.56,31.360000000000003
2013-09-12,33,33,False,0.33,10.89
2013-09-13,39,39,False,0.39,15.21
2013-09-14,21,21,False,0.21,4.41
2013-09-15,28,28,False,0.28,7.840000000000001
2013-09-16,50,50,False,0.5,25.0
2013-09-17,60,60,False,0.6,36.0
2013-09-18,58,58,False,0.58,33.64
2013-09-19,55,55,False,0.55,30.250000000000004
2013-09-20,44,44,False,0.44,19.36
2013-09-21,43,43,False,0.43,18.49
2013-09-22,39,39,False,0.39,15.21
2013-09-23,63,63,False,0.63,39.69
2013-09-24,53,53,False,0.53,28.09
2013-09-25,71,71,False,0.71,50.41
2013-09-26,81,81,False,0.81,65.61
2013-09-27,100,100,False,1.0,100.0
2013-09-28,39,39,False,0.39,15.21
2013-09-29,54,54,False,0.54,29.160000000000004
2013-09-30,75,75,False,0.75,56.25
2013-10-01,100,100,False,1.0,100.0
2013-10-02,89,89,False,0.89,79.21000000000001
2013-10-03,74,74,False,0.74,54.76
2013-10-04,77,77,False,0.77,59.29
2013-10-05,49,49,False,0.49,24.009999999999998
2013-10-06,29,29,False,0.29,8.41
2013-10-07,46,46,False,0.46,21.16
2013-10-08,64,64,False,0.64,40.96
2013-10-09,55,55,False,0.55,30.250000000000004
2013-10-10,37,37,False,0.37,13.69
2013-10-11,35,35,False,0.35,12.25
2013-10-12,24,24,False,0.24,5.76
2013-10-13,30,30,False,0.3,9.0
2013-10-14,39,39,False,0.39,15.21
2013-10-15,57,57,False,0.57,32.489999999999995
2013-10-16,39,39,False,0.39,15.21
2013-10-17,56,56,False,0.56,31.360000000000003
2013-10-18,51,51,False,0.51,26.01
2013-10-19,33,33,False,0.33,10.89
2013-10-20,37,37,False,0.37,13.69
2013-10-21,41,41,False,0.41,16.81
2013-10-22,54,54,False,0.54,29.160000000000004
2013-10-23,58,58,False,0.58,33.64
2013-10-24,57,57,False,0.57,32.489999999999995
2013-10-25,36,36,False,0.36,12.959999999999999
2013-10-26,28,28,False,0.28,7.840000000000001
2013-10-27,42,42,False,0.42,17.64
2013-10-28,73,73,False,0.73,53.29
2013-10-29,56,56,False,0.56,31.360000000000003
2013-10-30,78,78,False,0.78,60.84
2013-10-31,51,51,False,0.51,26.01
2013-11-01,81,81,False,0.81,65.61
2013-11-02,47,47,False,0.47,22.09
2013-11-03,50,50,False,0.5,25.0
2013-11-04,81,81,False,0.81,65.61
2013-11-05,68,68,False,0.68,46.24
2013-11-06,70,70,False,0.7,49.0
2013-11-07,100,100,False,1.0,100.0
2013-11-08,73,73,False,0.73,53.29
2013-11-09,39,39,False,0.39,15.21
2013-11-10,28,28,False,0.28,7.840000000000001
2013-11-11,45,45,False,0.45,20.25
2013-11-12,81,81,False,0.81,65.61
2013-11-13,66,66,False,0.66,43.56
2013-11-14,63,63,False,0.63,39.69
2013-11-15,90,90,False,0.9,81.0
2013-11-16,55,55,False,0.55,30.250000000000004
2013-11-17,27,27,False,0.27,7.290000000000001
2013-11-18,56,56,False,0.56,31.360000000000003
2013-11-19,76,76,False,0.76,57.76
2013-11-20,79,79,False,0.79,62.410000000000004
2013-11-21,79,79,False,0.79,62.410000000000004
2013-11-22,72,72,False,0.72,51.839999999999996
2013-11-23,45,45,False,0.45,20.25
2013-11-24,31,31,False,0.31,9.61
2013-11-25,63,63,False,0.63,39.69
2013-11-26,50,50,False,0.5,25.0
2013-11-27,53,53,False,0.53,28.09
2013-11-28,19,19,False,0.19,3.61
2013-11-29,42,42,False,0.42,17.64
2013-11-30,32,32,False,0.32,10.24
2013-12-01,49,49,False,0.49,24.009999999999998
2013-12-02,72,72,False,0.72,51.839999999999996
2013-12-03,98,98,False,0.98,96.03999999999999
2013-12-04,100,100,False,1.0,100.0
2013-12-05,89,89,False,0.89,79.21000000000001
2013-12-06,91,91,False,0.91,82.81
2013-12-07,40,40,False,0.4,16.0
2013-12-08,55,55,False,0.55,30.250000000000004
2013-12-09,100,100,False,1.0,100.0
2013-12-10,80,80,False,0.8,64.0
2013-12-11,99,99,False,0.99,98.01
2013-12-12,85,85,False,0.85,72.25
2013-12-13,79,79,False,0.79,62.410000000000004
2013-12-14,63,63,False,0.63,39.69
2013-12-15,50,50,False,0.5,25.0
2013-12-16,61,61,False,0.61,37.21
2013-12-17,79,79,False,0.79,62.410000000000004
2013-12-18,80,80,False,0.8,64.0
2013-12-19,78,78,False,0.78,60.84
2013-12-20,88,88,False,0.88,77.44
2013-12-21,38,38,False,0.38,14.44
2013-12-22,61,61,False,0.61,37.21
2013-12-23,87,87,False,0.87,75.69
2013-12-24,69,69,False,0.69,47.61
2013-12-25,32,32,False,0.32,10.24
2013-12-26,76,76,False,0.76,57.76
2013-12-27,43,43,False,0.43,18.49
2013-12-28,45,45,False,0.45,20.25
2013-12-29,37,37,False,0.37,13.69
2013-12-30,54,54,False,0.54,29.160000000000004
2013-12-31,45,45,False,0.45,20.25
2014-01-01,40,40,False,0.4,16.0
2014-01-02,68,68,False,0.68,46.24
2014-01-03,74,74,False,0.74,54.76
2014-01-04,52,52,False,0.52,27.04
2014-01-05,26,26,False,0.26,6.76
2014-01-06,57,57,False,0.57,32.489999999999995
2014-01-07,70,70,False,0.7,49.0
2014-01-08,81,81,False,0.81,65.61
2014-01-09,54,54,False,0.54,29.160000000000004
2014-01-10,75,75,False,0.75,56.25
2014-01-11,26,26,False,0.26,6.76
2014-01-12,39,39,False,0.39,15.21
2014-01-13,89,89,False,0.89,79.21000000000001
2014-01-14,74,74,False,0.74,54.76
2014-01-15,64,64,False,0.64,40.96
2014-01-16,73,73,False,0.73,53.29
2014-01-17,69,69,False,0.69,47.61
2014-01-18,43,43,False,0.43,18.49
2014-01-19,42,42,False,0.42,17.64
2014-01-20,38,38,False,0.38,14.44
2014-01-21,77,77,False,0.77,59.29
2014-01-22,88,88,False,0.88,77.44
2014-01-23,60,60,False,0.6,36.0
2014-01-24,58,58,False,0.58,33.64
2014-01-25,28,28,False,0.28,7.840000000000001
2014-01-26,34,34,False,0.34,11.56
2014-01-27,85,85,False,0.85,72.25
2014-01-28,93,93,False,0.93,86.49000000000001
2014-01-29,100,100,False,1.0,100.0
2014-01-30,66,66,False,0.66,43.56
2014-01-31,81,81,False,0.81,65.61
2014-02-01,39,39,False,0.39,15.21
2014-02-02,33,33,False,0.33,10.89
2014-02-03,64,64,False,0.64,40.96
2014-02-04,96,96,False,0.96,92.16
2014-02-05,77,77,False,0.77,59.29
2014-02-06,100,100,False,1.0,100.0
2014-02-07,84,84,False,0.84,70.56
2014-02-08,57,57,False,0.57,32.489999999999995
2014-02-09,39,39,False,0.39,15.21
2014-02-10,81,81,False,0.81,65.61
2014-02-11,68,68,False,0.68,46.24
2014-02-12,79,79,False,0.79,62.410000000000004
2014-02-13,72,72,False,0.72,51.839999999999996
2014-02-14,60,60,False,0.6,36.0
2014-02-15,48,48,False,0.48,23.04
2014-02-16,69,69,False,0.69,47.61
2014-02-17,57,57,False,0.57,32.489999999999995
2014-02-18,74,74,False,0.74,54.76
2014-02-19,63,63,False,0.63,39.69
2014-02-20,66,66,False,0.66,43.56
2014-02-21,44,44,False,0.44,19.36
2014-02-22,40,40,False,0.4,16.0
2014-02-23,47,47,False,0.47,22.09
2014-02-24,77,77,False,0.77,59.29
2014-02-25,66,66,False,0.66,43.56
2014-02-26,77,77,False,0.77,59.29
2014-02-27,91,91,False,0.91,82.81
2014-02-28,55,55,False,0.55,30.250000000000004
2014-03-01,42,42,False,0.42,17.64
2014-03-02,35,35,False,0.35,12.25
2014-03-03,72,72,False,0.72,51.839999999999996
2014-03-04,81,81,False,0.81,65.61
2014-03-05,86,86,False,0.86,73.96
2014-03-06,64,64,False,0.64,40.96
2014-03-07,47,47,False,0.47,22.09
2014-03-08,44,44,False,0.44,19.36
2014-03-09,43,43,False,0.43,18.49
2014-03-10,79,79,False,0.79,62.410000000000004
2014-03-11,86,86,False,0.86,73.96
2014-03-12,91,91,False,0.91,82.81
2014-03-13,86,86,False,0.86,73.96
2014-03-14,68,68,False,0.68,46.24
2014-03-15,37,37,False,0.37,13.69
2014-03-16,71,71,False,0.71,50.41
2014-03-17,55,55,False,0.55,30.250000000000004
2014-03-18,91,91,False,0.91,82.81
2014-03-19,99,99,False,0.99,98.01
2014-03-20,73,73,False,0.73,53.29
2014-03-21,77,77,False,0.77,59.29
2014-03-22,24,24,False,0.24,5.76
2014-03-23,39,39,False,0.39,15.21
2014-03-24,94,94,False,0.94,88.36
2014-03-25,100,100,False,1.0,100.0
2014-03-26,87,87,False,0.87,75.69
2014-03-27,93,93,False,0.93,86.49000000000001
2014-03-28,84,84,False,0.84,70.56
2014-03-29,50,50,False,0.5,25.0
2014-03-30,70,70,False,0.7,49.0
2014-03-31,97,97,False,0.97,94.09
2014-04-01,100,100,False,1.0,100.0
2014-04-02,60,60,False,0.6,36.0
2014-04-03,65,65,False,0.65,42.25
2014-04-04,72,72,False,0.72,51.839999999999996
2014-04-05,23,23,False,0.23,5.29
2014-04-06,52,52,False,0.52,27.04
2014-04-07,50,50,False,0.5,25.0
2014-04-08,50,50,False,0.5,25.0
2014-04-09,73,73,False,0.73,53.29
2014-04-10,56,56,False,0.56,31.360000000000003
2014-04-11,44,44,False,0.44,19.36
2014-04-12,36,36,False,0.36,12.959999999999999
2014-04-13,17,17,False,0.17,2.89
2014-04-14,49,49,False,0.49,24.009999999999998
2014-04-15,88,88,False,0.88,77.44
2014-04-16,87,87,False,0.87,75.69
2014-04-17,62,62,False,0.62,38.44
2014-04-18,46,46,False,0.46,21.16
2014-04-19,24,24,False,0.24,5.76
2014-04-20,12,12,False,0.12,1.44
2014-04-21,14,14,False,0.14,1.9600000000000002
