date,the deficit_unscaled,the deficit_monthly,isPartial,scale,the deficit
2012-10-27,33,33,False,0.33,10.89
2012-10-28,29,29,False,0.29,8.41
2012-10-29,8,8,False,0.08,0.64
2012-10-30,33,33,False,0.33,10.89
2012-10-31,22,22,False,0.22,4.84
2012-11-01,17,17,False,0.17,2.89
2012-11-02,26,26,False,0.26,6.76
2012-11-03,22,22,False,0.22,4.84
2012-11-04,43,43,False,0.43,18.49
2012-11-05,24,24,False,0.24,5.76
2012-11-06,40,40,False,0.4,16.0
2012-11-07,100,100,False,1.0,100.0
2012-11-08,36,36,False,0.36,12.959999999999999
2012-11-09,40,40,False,0.4,16.0
2012-11-10,22,22,False,0.22,4.84
2012-11-11,19,19,False,0.19,3.61
2012-11-12,20,20,False,0.2,4.0
2012-11-13,42,42,False,0.42,17.64
2012-11-14,44,44,False,0.44,19.36
2012-11-15,20,20,False,0.2,4.0
2012-11-16,33,33,False,0.33,10.89
2012-11-17,16,16,False,0.16,2.56
2012-11-18,21,21,False,0.21,4.41
2012-11-19,18,18,False,0.18,3.2399999999999998
2012-11-20,29,29,False,0.29,8.41
2012-11-21,24,24,False,0.24,5.76
2012-11-22,25,25,False,0.25,6.25
2012-11-23,10,10,False,0.1,1.0
2012-11-24,5,5,False,0.05,0.25
2012-11-25,26,26,False,0.26,6.76
2012-11-26,30,30,False,0.3,9.0
2012-11-27,50,50,False,0.5,25.0
2012-11-28,19,19,False,0.19,3.61
2012-11-29,27,27,False,0.27,7.290000000000001
2012-11-30,13,13,False,0.13,1.69
2012-12-01,39,39,False,0.39,15.21
2012-12-02,54,54,False,0.54,29.160000000000004
2012-12-03,82,82,False,0.82,67.24
2012-12-04,100,100,False,1.0,100.0
2012-12-05,44,44,False,0.44,19.36
2012-12-06,90,90,False,0.9,81.0
2012-12-07,80,80,False,0.8,64.0
2012-12-08,55,55,False,0.55,30.250000000000004
2012-12-09,69,69,False,0.69,47.61
2012-12-10,69,69,False,0.69,47.61
2012-12-11,62,62,False,0.62,38.44
2012-12-12,58,58,False,0.58,33.64
2012-12-13,97,97,False,0.97,94.09
2012-12-14,85,85,False,0.85,72.25
2012-12-15,23,23,False,0.23,5.29
2012-12-16,56,56,False,0.56,31.360000000000003
2012-12-17,39,39,False,0.39,15.21
2012-12-18,45,45,False,0.45,20.25
2012-12-19,46,46,False,0.46,21.16
2012-12-20,47,47,False,0.47,22.09
2012-12-21,21,21,False,0.21,4.41
2012-12-22,17,17,False,0.17,2.89
2012-12-23,17,17,False,0.17,2.89
2012-12-24,33,33,False,0.33,10.89
2012-12-25,28,28,False,0.28,7.840000000000001
2012-12-26,7,7,False,0.07,0.49000000000000005
2012-12-27,21,21,False,0.21,4.41
2012-12-28,21,21,False,0.21,4.41
2012-12-29,31,31,False,0.31,9.61
2012-12-30,24,24,False,0.24,5.76
2012-12-31,50,50,False,0.5,25.0
2013-01-01,50,50,False,0.5,25.0
2013-01-02,39,39,False,0.39,15.21
2013-01-03,85,85,False,0.85,72.25
2013-01-04,31,31,False,0.31,9.61
2013-01-05,45,45,False,0.45,20.25
2013-01-06,55,55,False,0.55,30.250000000000004
2013-01-07,85,85,False,0.85,72.25
2013-01-08,76,76,False,0.76,57.76
2013-01-09,38,38,False,0.38,14.44
2013-01-10,91,91,False,0.91,82.81
2013-01-11,62,62,False,0.62,38.44
2013-01-12,72,72,False,0.72,51.839999999999996
2013-01-13,45,45,False,0.45,20.25
2013-01-14,37,37,False,0.37,13.69
2013-01-15,74,74,False,0.74,54.76
2013-01-16,60,60,False,0.6,36.0
2013-01-17,52,52,False,0.52,27.04
2013-01-18,70,70,False,0.7,49.0
2013-01-19,37,37,False,0.37,13.69
2013-01-20,83,83,False,0.83,68.89
2013-01-21,54,54,False,0.54,29.160000000000004
2013-01-22,37,37,False,0.37,13.69
2013-01-23,22,22,False,0.22,4.84
2013-01-24,60,60,False,0.6,36.0
2013-01-25,100,100,False,1.0,100.0
2013-01-26,27,27,False,0.27,7.290000000000001
2013-01-27,27,27,False,0.27,7.290000000000001
2013-01-28,44,44,False,0.44,19.36
2013-01-29,22,22,False,0.22,4.84
2013-01-30,43,43,False,0.43,18.49
2013-01-31,52,52,False,0.52,27.04
2013-02-01,16,16,False,0.16,2.56
2013-02-02,18,18,False,0.18,3.2399999999999998
2013-02-03,30,30,False,0.3,9.0
2013-02-04,25,25,False,0.25,6.25
2013-02-05,60,60,False,0.6,36.0
2013-02-06,45,45,False,0.45,20.25
2013-02-07,30,30,False,0.3,9.0
2013-02-08,51,51,False,0.51,26.01
2013-02-09,48,48,False,0.48,23.04
2013-02-10,24,24,False,0.24,5.76
2013-02-11,24,24,False,0.24,5.76
2013-02-12,25,25,False,0.25,6.25
2013-02-13,100,100,False,1.0,100.0
2013-02-14,21,21,False,0.21,4.41
2013-02-15,27,27,False,0.27,7.290000000000001
2013-02-16,31,31,False,0.31,9.61
2013-02-17,25,25,False,0.25,6.25
2013-02-18,52,52,False,0.52,27.04
2013-02-19,64,64,False,0.64,40.96
2013-02-20,35,35,False,0.35,12.25
2013-02-21,30,30,False,0.3,9.0
2013-02-22,41,41,False,0.41,16.81
2013-02-23,48,48,False,0.48,23.04
2013-02-24,36,36,False,0.36,12.959999999999999
2013-02-25,44,44,False,0.44,19.36
2013-02-26,64,64,False,0.64,40.96
2013-02-27,89,89,False,0.89,79.21000000000001
2013-02-28,50,50,False,0.5,25.0
2013-03-01,100,100,False,1.0,100.0
2013-03-02,65,65,False,0.65,42.25
2013-03-03,37,37,False,0.37,13.69
2013-03-04,66,66,False,0.66,43.56
2013-03-05,83,83,False,0.83,68.89
2013-03-06,84,84,False,0.84,70.56
2013-03-07,79,79,False,0.79,62.410000000000004
2013-03-08,56,56,False,0.56,31.360000000000003
2013-03-09,37,37,False,0.37,13.69
2013-03-10,7,7,False,0.07,0.49000000000000005
2013-03-11,42,42,False,0.42,17.64
2013-03-12,53,53,False,0.53,28.09
2013-03-13,43,43,False,0.43,18.49
2013-03-14,67,67,False,0.67,44.89
2013-03-15,19,19,False,0.19,3.61
2013-03-16,30,30,False,0.3,9.0
2013-03-17,22,22,False,0.22,4.84
2013-03-18,48,48,False,0.48,23.04
2013-03-19,30,30,False,0.3,9.0
2013-03-20,36,36,False,0.36,12.959999999999999
2013-03-21,49,49,False,0.49,24.009999999999998
2013-03-22,81,81,False,0.81,65.61
2013-03-23,44,44,False,0.44,19.36
2013-03-24,52,52,False,0.52,27.04
2013-03-25,48,48,False,0.48,23.04
2013-03-26,80,80,False,0.8,64.0
2013-03-27,18,18,False,0.18,3.2399999999999998
2013-03-28,57,57,False,0.57,32.489999999999995
2013-03-29,34,34,False,0.34,11.56
2013-03-30,8,8,False,0.08,0.64
2013-03-31,24,24,False,0.24,5.76
2013-04-01,35,35,False,0.35,12.25
2013-04-02,36,36,False,0.36,12.959999999999999
2013-04-03,30,30,False,0.3,9.0
2013-04-04,66,66,False,0.66,43.56
2013-04-05,38,38,False,0.38,14.44
2013-04-06,37,37,False,0.37,13.69
2013-04-07,22,22,False,0.22,4.84
2013-04-08,77,77,False,0.77,59.29
2013-04-09,23,23,False,0.23,5.29
2013-04-10,53,53,False,0.53,28.09
2013-04-11,90,90,False,0.9,81.0
2013-04-12,43,43,False,0.43,18.49
2013-04-13,30,30,False,0.3,9.0
2013-04-14,29,29,False,0.29,8.41
2013-04-15,74,74,False,0.74,54.76
2013-04-16,35,35,False,0.35,12.25
2013-04-17,36,36,False,0.36,12.959999999999999
2013-04-18,53,53,False,0.53,28.09
2013-04-19,61,61,False,0.61,37.21
2013-04-20,37,37,False,0.37,13.69
2013-04-21,38,38,False,0.38,14.44
2013-04-22,59,59,False,0.59,34.809999999999995
2013-04-23,75,75,False,0.75,56.25
2013-04-24,59,59,False,0.59,34.809999999999995
2013-04-25,60,60,False,0.6,36.0
2013-04-26,56,56,False,0.56,31.360000000000003
2013-04-27,46,46,False,0.46,21.16
2013-04-28,66,66,False,0.66,43.56
2013-04-29,65,65,False,0.65,42.25
2013-04-30,100,100,False,1.0,100.0
2013-05-01,71,71,False,0.71,50.41
2013-05-02,57,57,False,0.57,32.489999999999995
2013-05-03,52,52,False,0.52,27.04
2013-05-04,18,18,False,0.18,3.2399999999999998
2013-05-05,27,27,False,0.27,7.290000000000001
2013-05-06,85,85,False,0.85,72.25
2013-05-07,56,56,False,0.56,31.360000000000003
2013-05-08,42,42,False,0.42,17.64
2013-05-09,94,94,False,0.94,88.36
2013-05-10,69,69,False,0.69,47.61
2013-05-11,27,27,False,0.27,7.290000000000001
2013-05-12,9,9,False,0.09,0.8099999999999999
2013-05-13,43,43,False,0.43,18.49
2013-05-14,100,100,False,1.0,100.0
2013-05-15,65,65,False,0.65,42.25
2013-05-16,51,51,False,0.51,26.01
2013-05-17,53,53,False,0.53,28.09
2013-05-18,37,37,False,0.37,13.69
2013-05-19,0,0,False,0.0,0.0
2013-05-20,86,86,False,0.86,73.96
2013-05-21,56,56,False,0.56,31.360000000000003
2013-05-22,22,22,False,0.22,4.84
2013-05-23,15,15,False,0.15,2.25
2013-05-24,31,31,False,0.31,9.61
2013-05-25,37,37,False,0.37,13.69
2013-05-26,29,29,False,0.29,8.41
2013-05-27,18,18,False,0.18,3.2399999999999998
2013-05-28,50,50,False,0.5,25.0
2013-05-29,29,29,False,0.29,8.41
2013-05-30,22,22,False,0.22,4.84
2013-05-31,38,38,False,0.38,14.44
2013-06-01,11,11,False,0.11,1.21
2013-06-02,32,32,False,0.32,10.24
2013-06-03,41,41,False,0.41,16.81
2013-06-04,41,41,False,0.41,16.81
2013-06-05,42,42,False,0.42,17.64
2013-06-06,42,42,False,0.42,17.64
2013-06-07,43,43,False,0.43,18.49
2013-06-08,10,10,False,0.1,1.0
2013-06-09,0,0,False,0.0,0.0
2013-06-10,100,100,False,1.0,100.0
2013-06-11,50,50,False,0.5,25.0
2013-06-12,25,25,False,0.25,6.25
2013-06-13,25,25,False,0.25,6.25
2013-06-14,18,18,False,0.18,3.2399999999999998
2013-06-15,32,32,False,0.32,10.24
2013-06-16,87,87,False,0.87,75.69
2013-06-17,76,76,False,0.76,57.76
2013-06-18,8,8,False,0.08,0.64
2013-06-19,17,17,False,0.17,2.89
2013-06-20,9,9,False,0.09,0.8099999999999999
2013-06-21,18,18,False,0.18,3.2399999999999998
2013-06-22,65,65,False,0.65,42.25
2013-06-23,32,32,False,0.32,10.24
2013-06-24,51,51,False,0.51,26.01
2013-06-25,17,17,False,0.17,2.89
2013-06-26,51,51,False,0.51,26.01
2013-06-27,17,17,False,0.17,2.89
2013-06-28,26,26,False,0.26,6.76
2013-06-29,21,21,False,0.21,4.41
2013-06-30,53,53,False,0.53,28.09
2013-07-01,32,32,False,0.32,10.24
2013-07-02,32,32,False,0.32,10.24
2013-07-03,0,0,False,0.0,0.0
2013-07-04,20,20,False,0.2,4.0
2013-07-05,76,76,False,0.76,57.76
2013-07-06,41,41,False,0.41,16.81
2013-07-07,20,20,False,0.2,4.0
2013-07-08,32,32,False,0.32,10.24
2013-07-09,78,78,False,0.78,60.84
2013-07-10,95,95,False,0.95,90.25
2013-07-11,16,16,False,0.16,2.56
2013-07-12,67,67,False,0.67,44.89
2013-07-13,78,78,False,0.78,60.84
2013-07-14,39,39,False,0.39,15.21
2013-07-15,32,32,False,0.32,10.24
2013-07-16,47,47,False,0.47,22.09
2013-07-17,48,48,False,0.48,23.04
2013-07-18,32,32,False,0.32,10.24
2013-07-19,66,66,False,0.66,43.56
2013-07-20,78,78,False,0.78,60.84
2013-07-21,100,100,False,1.0,100.0
2013-07-22,47,47,False,0.47,22.09
2013-07-23,93,93,False,0.93,86.49000000000001
2013-07-24,63,63,False,0.63,39.69
2013-07-25,32,32,False,0.32,10.24
2013-07-26,50,50,False,0.5,25.0
2013-07-27,20,20,False,0.2,4.0
2013-07-28,80,80,False,0.8,64.0
2013-07-29,16,16,False,0.16,2.56
2013-07-30,31,31,False,0.31,9.61
2013-07-31,47,47,False,0.47,22.09
2013-08-01,35,35,False,0.35,12.25
2013-08-02,0,0,False,0.0,0.0
2013-08-03,14,14,False,0.14,1.9600000000000002
2013-08-04,59,59,False,0.59,34.809999999999995
2013-08-05,58,58,False,0.58,33.64
2013-08-06,69,69,False,0.69,47.61
2013-08-07,34,34,False,0.34,11.56
2013-08-08,23,23,False,0.23,5.29
2013-08-09,12,12,False,0.12,1.44
2013-08-10,29,29,False,0.29,8.41
2013-08-11,0,0,False,0.0,0.0
2013-08-12,46,46,False,0.46,21.16
2013-08-13,45,45,False,0.45,20.25
2013-08-14,82,82,False,0.82,67.24
2013-08-15,71,71,False,0.71,50.41
2013-08-16,36,36,False,0.36,12.959999999999999
2013-08-17,43,43,False,0.43,18.49
2013-08-18,14,14,False,0.14,1.9600000000000002
2013-08-19,58,58,False,0.58,33.64
2013-08-20,57,57,False,0.57,32.489999999999995
2013-08-21,46,46,False,0.46,21.16
2013-08-22,23,23,False,0.23,5.29
2013-08-23,48,48,False,0.48,23.04
2013-08-24,29,29,False,0.29,8.41
2013-08-25,0,0,False,0.0,0.0
2013-08-26,44,44,False,0.44,19.36
2013-08-27,100,100,False,1.0,100.0
2013-08-28,67,67,False,0.67,44.89
2013-08-29,46,46,False,0.46,21.16
2013-08-30,59,59,False,0.59,34.809999999999995
2013-08-31,14,14,False,0.14,1.9600000000000002
2013-09-01,0,0,False,0.0,0.0
2013-09-02,20,20,False,0.2,4.0
2013-09-03,29,29,False,0.29,8.41
2013-09-04,29,29,False,0.29,8.41
2013-09-05,29,29,False,0.29,8.41
2013-09-06,36,36,False,0.36,12.959999999999999
2013-09-07,7,7,False,0.07,0.49000000000000005
2013-09-08,41,41,False,0.41,16.81
2013-09-09,11,11,False,0.11,1.21
2013-09-10,39,39,False,0.39,15.21
2013-09-11,22,22,False,0.22,4.84
2013-09-12,34,34,False,0.34,11.56
2013-09-13,41,41,False,0.41,16.81
2013-09-14,35,35,False,0.35,12.25
2013-09-15,13,13,False,0.13,1.69
2013-09-16,44,44,False,0.44,19.36
2013-09-17,39,39,False,0.39,15.21
2013-09-18,68,68,False,0.68,46.24
2013-09-19,57,57,False,0.57,32.489999999999995
2013-09-20,0,0,False,0.0,0.0
2013-09-21,14,14,False,0.14,1.9600000000000002
2013-09-22,35,35,False,0.35,12.25
2013-09-23,23,23,False,0.23,5.29
2013-09-24,45,45,False,0.45,20.25
2013-09-25,57,57,False,0.57,32.489999999999995
2013-09-26,100,100,False,1.0,100.0
2013-09-27,43,43,False,0.43,18.49
2013-09-28,96,96,False,0.96,92.16
2013-09-29,43,43,False,0.43,18.49
2013-09-30,57,57,False,0.57,32.489999999999995
2013-10-01,50,50,False,0.5,25.0
2013-10-02,56,56,False,0.56,31.360000000000003
2013-10-03,52,52,False,0.52,27.04
2013-10-04,48,48,False,0.48,23.04
2013-10-05,6,6,False,0.06,0.36
2013-10-06,34,34,False,0.34,11.56
2013-10-07,65,65,False,0.65,42.25
2013-10-08,67,67,False,0.67,44.89
2013-10-09,85,85,False,0.85,72.25
2013-10-10,76,76,False,0.76,57.76
2013-10-11,64,64,False,0.64,40.96
2013-10-12,53,53,False,0.53,28.09
2013-10-13,59,59,False,0.59,34.809999999999995
2013-10-14,85,85,False,0.85,72.25
2013-10-15,65,65,False,0.65,42.25
2013-10-16,60,60,False,0.6,36.0
2013-10-17,100,100,False,1.0,100.0
2013-10-18,54,54,False,0.54,29.160000000000004
2013-10-19,41,41,False,0.41,16.81
2013-10-20,17,17,False,0.17,2.89
2013-10-21,42,42,False,0.42,17.64
2013-10-22,32,32,False,0.32,10.24
2013-10-23,14,14,False,0.14,1.9600000000000002
2013-10-24,52,52,False,0.52,27.04
2013-10-25,30,30,False,0.3,9.0
2013-10-26,12,12,False,0.12,1.44
2013-10-27,29,29,False,0.29,8.41
2013-10-28,32,32,False,0.32,10.24
2013-10-29,27,27,False,0.27,7.290000000000001
2013-10-30,51,51,False,0.51,26.01
2013-10-31,38,38,False,0.38,14.44
2013-11-01,69,69,False,0.69,47.61
2013-11-02,39,39,False,0.39,15.21
2013-11-03,46,46,False,0.46,21.16
2013-11-04,100,100,False,1.0,100.0
2013-11-05,31,31,False,0.31,9.61
2013-11-06,87,87,False,0.87,75.69
2013-11-07,44,44,False,0.44,19.36
2013-11-08,59,59,False,0.59,34.809999999999995
2013-11-09,39,39,False,0.39,15.21
2013-11-10,31,31,False,0.31,9.61
2013-11-11,69,69,False,0.69,47.61
2013-11-12,43,43,False,0.43,18.49
2013-11-13,69,69,False,0.69,47.61
2013-11-14,75,75,False,0.75,56.25
2013-11-15,45,45,False,0.45,20.25
2013-11-16,31,31,False,0.31,9.61
2013-11-17,30,30,False,0.3,9.0
2013-11-18,97,97,False,0.97,94.09
2013-11-19,55,55,False,0.55,30.250000000000004
2013-11-20,68,68,False,0.68,46.24
2013-11-21,69,69,False,0.69,47.61
2013-11-22,19,19,False,0.19,3.61
2013-11-23,8,8,False,0.08,0.64
2013-11-24,30,30,False,0.3,9.0
2013-11-25,68,68,False,0.68,46.24
2013-11-26,19,19,False,0.19,3.61
2013-11-27,46,46,False,0.46,21.16
2013-11-28,24,24,False,0.24,5.76
2013-11-29,15,15,False,0.15,2.25
2013-11-30,23,23,False,0.23,5.29
2013-12-01,34,34,False,0.34,11.56
2013-12-02,85,85,False,0.85,72.25
2013-12-03,73,73,False,0.73,53.29
2013-12-04,90,90,False,0.9,81.0
2013-12-05,60,60,False,0.6,36.0
2013-12-06,91,91,False,0.91,82.81
2013-12-07,9,9,False,0.09,0.8099999999999999
2013-12-08,73,73,False,0.73,53.29
2013-12-09,74,74,False,0.74,54.76
2013-12-10,97,97,False,0.97,94.09
2013-12-11,92,92,False,0.92,84.64
2013-12-12,86,86,False,0.86,73.96
2013-12-13,56,56,False,0.56,31.360000000000003
2013-12-14,57,57,False,0.57,32.489999999999995
2013-12-15,67,67,False,0.67,44.89
2013-12-16,100,100,False,1.0,100.0
2013-12-17,46,46,False,0.46,21.16
2013-12-18,32,32,False,0.32,10.24
2013-12-19,65,65,False,0.65,42.25
2013-12-20,8,8,False,0.08,0.64
2013-12-21,10,10,False,0.1,1.0
2013-12-22,20,20,False,0.2,4.0
2013-12-23,26,26,False,0.26,6.76
2013-12-24,0,0,False,0.0,0.0
2013-12-25,12,12,False,0.12,1.44
2013-12-26,19,19,False,0.19,3.61
2013-12-27,9,9,False,0.09,0.8099999999999999
2013-12-28,10,10,False,0.1,1.0
2013-12-29,0,0,False,0.0,0.0
2013-12-30,8,8,False,0.08,0.64
2013-12-31,34,34,False,0.34,11.56
2014-01-01,14,14,False,0.14,1.9600000000000002
2014-01-02,16,16,False,0.16,2.56
2014-01-03,11,11,False,0.11,1.21
2014-01-04,19,19,False,0.19,3.61
2014-01-05,6,6,False,0.06,0.36
2014-01-06,25,25,False,0.25,6.25
2014-01-07,41,41,False,0.41,16.81
2014-01-08,21,21,False,0.21,4.41
2014-01-09,42,42,False,0.42,17.64
2014-01-10,16,16,False,0.16,2.56
2014-01-11,25,25,False,0.25,6.25
2014-01-12,6,6,False,0.06,0.36
2014-01-13,30,30,False,0.3,9.0
2014-01-14,30,30,False,0.3,9.0
2014-01-15,31,31,False,0.31,9.61
2014-01-16,31,31,False,0.31,9.61
2014-01-17,21,21,False,0.21,4.41
2014-01-18,45,45,False,0.45,20.25
2014-01-19,38,38,False,0.38,14.44
2014-01-20,11,11,False,0.11,1.21
2014-01-21,25,25,False,0.25,6.25
2014-01-22,41,41,False,0.41,16.81
2014-01-23,51,51,False,0.51,26.01
2014-01-24,16,16,False,0.16,2.56
2014-01-25,18,18,False,0.18,3.2399999999999998
2014-01-26,100,100,False,1.0,100.0
2014-01-27,34,34,False,0.34,11.56
2014-01-28,25,25,False,0.25,6.25
2014-01-29,70,70,False,0.7,49.0
2014-01-30,46,46,False,0.46,21.16
2014-01-31,42,42,False,0.42,17.64
2014-02-01,16,16,False,0.16,2.56
2014-02-02,5,5,False,0.05,0.25
2014-02-03,100,100,False,1.0,100.0
2014-02-04,55,55,False,0.55,30.250000000000004
2014-02-05,39,39,False,0.39,15.21
2014-02-06,38,38,False,0.38,14.44
2014-02-07,31,31,False,0.31,9.61
2014-02-08,5,5,False,0.05,0.25
2014-02-09,10,10,False,0.1,1.0
2014-02-10,37,37,False,0.37,13.69
2014-02-11,17,17,False,0.17,2.89
2014-02-12,34,34,False,0.34,11.56
2014-02-13,25,25,False,0.25,6.25
2014-02-14,23,23,False,0.23,5.29
2014-02-15,5,5,False,0.05,0.25
2014-02-16,48,48,False,0.48,23.04
2014-02-17,31,31,False,0.31,9.61
2014-02-18,34,34,False,0.34,11.56
2014-02-19,17,17,False,0.17,2.89
2014-02-20,13,13,False,0.13,1.69
2014-02-21,62,62,False,0.62,38.44
2014-02-22,16,16,False,0.16,2.56
2014-02-23,53,53,False,0.53,28.09
2014-02-24,50,50,False,0.5,25.0
2014-02-25,21,21,False,0.21,4.41
2014-02-26,42,42,False,0.42,17.64
2014-02-27,42,42,False,0.42,17.64
2014-02-28,49,49,False,0.49,24.009999999999998
2014-03-01,37,37,False,0.37,13.69
2014-03-02,54,54,False,0.54,29.160000000000004
2014-03-03,50,50,False,0.5,25.0
2014-03-04,89,89,False,0.89,79.21000000000001
2014-03-05,60,60,False,0.6,36.0
2014-03-06,53,53,False,0.53,28.09
2014-03-07,39,39,False,0.39,15.21
2014-03-08,57,57,False,0.57,32.489999999999995
2014-03-09,0,0,False,0.0,0.0
2014-03-10,84,84,False,0.84,70.56
2014-03-11,100,100,False,1.0,100.0
2014-03-12,31,31,False,0.31,9.61
2014-03-13,61,61,False,0.61,37.21
2014-03-14,32,32,False,0.32,10.24
2014-03-15,29,29,False,0.29,8.41
2014-03-16,37,37,False,0.37,13.69
2014-03-17,45,45,False,0.45,20.25
2014-03-18,92,92,False,0.92,84.64
2014-03-19,38,38,False,0.38,14.44
2014-03-20,85,85,False,0.85,72.25
2014-03-21,24,24,False,0.24,5.76
2014-03-22,19,19,False,0.19,3.61
2014-03-23,85,85,False,0.85,72.25
2014-03-24,68,68,False,0.68,46.24
2014-03-25,68,68,False,0.68,46.24
2014-03-26,99,99,False,0.99,98.01
2014-03-27,70,70,False,0.7,49.0
2014-03-28,47,47,False,0.47,22.09
2014-03-29,74,74,False,0.74,54.76
2014-03-30,18,18,False,0.18,3.2399999999999998
2014-03-31,54,54,False,0.54,29.160000000000004
2014-04-01,28,28,False,0.28,7.840000000000001
2014-04-02,71,71,False,0.71,50.41
2014-04-03,58,58,False,0.58,33.64
2014-04-04,59,59,False,0.59,34.809999999999995
2014-04-05,27,27,False,0.27,7.290000000000001
2014-04-06,36,36,False,0.36,12.959999999999999
2014-04-07,63,63,False,0.63,39.69
2014-04-08,93,93,False,0.93,86.49000000000001
2014-04-09,57,57,False,0.57,32.489999999999995
2014-04-10,37,37,False,0.37,13.69
2014-04-11,16,16,False,0.16,2.56
2014-04-12,28,28,False,0.28,7.840000000000001
2014-04-13,54,54,False,0.54,29.160000000000004
2014-04-14,64,64,False,0.64,40.96
2014-04-15,48,48,False,0.48,23.04
2014-04-16,86,86,False,0.86,73.96
2014-04-17,90,90,False,0.9,81.0
2014-04-18,40,40,False,0.4,16.0
2014-04-19,38,38,False,0.38,14.44
2014-04-20,40,40,False,0.4,16.0
2014-04-21,90,90,False,0.9,81.0
2014-04-22,71,71,False,0.71,50.41
2014-04-23,80,80,False,0.8,64.0
2014-04-24,95,95,False,0.95,90.25
2014-04-25,61,61,False,0.61,37.21
2014-04-26,65,65,False,0.65,42.25
2014-04-27,46,46,False,0.46,21.16
2014-04-28,100,100,False,1.0,100.0
2014-04-29,49,49,False,0.49,24.009999999999998
2014-04-30,78,78,False,0.78,60.84
2014-05-01,54,54,False,0.54,29.160000000000004
2014-05-02,50,50,False,0.5,25.0
2014-05-03,9,9,False,0.09,0.8099999999999999
2014-05-04,34,34,False,0.34,11.56
2014-05-05,61,61,False,0.61,37.21
2014-05-06,54,54,False,0.54,29.160000000000004
2014-05-07,61,61,False,0.61,37.21
2014-05-08,75,75,False,0.75,56.25
2014-05-09,35,35,False,0.35,12.25
2014-05-10,9,9,False,0.09,0.8099999999999999
2014-05-11,18,18,False,0.18,3.2399999999999998
2014-05-12,41,41,False,0.41,16.81
2014-05-13,27,27,False,0.27,7.290000000000001
2014-05-14,96,96,False,0.96,92.16
2014-05-15,68,68,False,0.68,46.24
2014-05-16,14,14,False,0.14,1.9600000000000002
2014-05-17,17,17,False,0.17,2.89
2014-05-18,0,0,False,0.0,0.0
2014-05-19,55,55,False,0.55,30.250000000000004
2014-05-20,62,62,False,0.62,38.44
2014-05-21,68,68,False,0.68,46.24
2014-05-22,62,62,False,0.62,38.44
2014-05-23,100,100,False,1.0,100.0
2014-05-24,31,31,False,0.31,9.61
2014-05-25,32,32,False,0.32,10.24
2014-05-26,10,10,False,0.1,1.0
2014-05-27,31,31,False,0.31,9.61
2014-05-28,60,60,False,0.6,36.0
2014-05-29,46,46,False,0.46,21.16
2014-05-30,41,41,False,0.41,16.81
2014-05-31,10,10,False,0.1,1.0
2014-06-01,15,15,False,0.15,2.25
2014-06-02,0,0,False,0.0,0.0
2014-06-03,45,45,False,0.45,20.25
2014-06-04,100,100,False,1.0,100.0
2014-06-05,68,68,False,0.68,46.24
2014-06-06,72,72,False,0.72,51.839999999999996
2014-06-07,29,29,False,0.29,8.41
2014-06-08,60,60,False,0.6,36.0
2014-06-09,34,34,False,0.34,11.56
2014-06-10,68,68,False,0.68,46.24
2014-06-11,46,46,False,0.46,21.16
2014-06-12,68,68,False,0.68,46.24
2014-06-13,36,36,False,0.36,12.959999999999999
2014-06-14,30,30,False,0.3,9.0
2014-06-15,31,31,False,0.31,9.61
2014-06-16,12,12,False,0.12,1.44
2014-06-17,90,90,False,0.9,81.0
2014-06-18,35,35,False,0.35,12.25
2014-06-19,23,23,False,0.23,5.29
2014-06-20,0,0,False,0.0,0.0
2014-06-21,45,45,False,0.45,20.25
2014-06-22,15,15,False,0.15,2.25
2014-06-23,35,35,False,0.35,12.25
2014-06-24,23,23,False,0.23,5.29
2014-06-25,23,23,False,0.23,5.29
2014-06-26,23,23,False,0.23,5.29
2014-06-27,24,24,False,0.24,5.76
2014-06-28,0,0,False,0.0,0.0
2014-06-29,30,30,False,0.3,9.0
2014-06-30,35,35,False,0.35,12.25
2014-07-01,42,42,False,0.42,17.64
2014-07-02,33,33,False,0.33,10.89
2014-07-03,34,34,False,0.34,11.56
2014-07-04,55,55,False,0.55,30.250000000000004
2014-07-05,30,30,False,0.3,9.0
2014-07-06,0,0,False,0.0,0.0
2014-07-07,21,21,False,0.21,4.41
2014-07-08,31,31,False,0.31,9.61
2014-07-09,53,53,False,0.53,28.09
2014-07-10,43,43,False,0.43,18.49
2014-07-11,33,33,False,0.33,10.89
2014-07-12,53,53,False,0.53,28.09
2014-07-13,39,39,False,0.39,15.21
2014-07-14,63,63,False,0.63,39.69
2014-07-15,31,31,False,0.31,9.61
2014-07-16,21,21,False,0.21,4.41
2014-07-17,64,64,False,0.64,40.96
2014-07-18,44,44,False,0.44,19.36
2014-07-19,54,54,False,0.54,29.160000000000004
2014-07-20,27,27,False,0.27,7.290000000000001
2014-07-21,43,43,False,0.43,18.49
2014-07-22,42,42,False,0.42,17.64
2014-07-23,63,63,False,0.63,39.69
2014-07-24,43,43,False,0.43,18.49
2014-07-25,100,100,False,1.0,100.0
2014-07-26,13,13,False,0.13,1.69
2014-07-27,27,27,False,0.27,7.290000000000001
2014-07-28,32,32,False,0.32,10.24
2014-07-29,31,31,False,0.31,9.61
2014-07-30,53,53,False,0.53,28.09
2014-07-31,43,43,False,0.43,18.49
2014-08-01,77,77,False,0.77,59.29
2014-08-02,31,31,False,0.31,9.61
