date,profit_unscaled,profit_monthly,isPartial,scale,profit
2012-07-15,69,69,False,0.69,47.61
2012-07-16,99,99,False,0.99,98.01
2012-07-17,94,94,False,0.94,88.36
2012-07-18,98,98,False,0.98,96.03999999999999
2012-07-19,80,80,False,0.8,64.0
2012-07-20,82,82,False,0.82,67.24
2012-07-21,55,55,False,0.55,30.250000000000004
2012-07-22,67,67,False,0.67,44.89
2012-07-23,98,98,False,0.98,96.03999999999999
2012-07-24,87,87,False,0.87,75.69
2012-07-25,96,96,False,0.96,92.16
2012-07-26,83,83,False,0.83,68.89
2012-07-27,77,77,False,0.77,59.29
2012-07-28,56,56,False,0.56,31.360000000000003
2012-07-29,61,61,False,0.61,37.21
2012-07-30,83,83,False,0.83,68.89
2012-07-31,97,97,False,0.97,94.09
2012-08-01,74,74,False,0.74,54.76
2012-08-02,77,77,False,0.77,59.29
2012-08-03,63,63,False,0.63,39.69
2012-08-04,46,46,False,0.46,21.16
2012-08-05,56,56,False,0.56,31.360000000000003
2012-08-06,73,73,False,0.73,53.29
2012-08-07,74,74,False,0.74,54.76
2012-08-08,75,75,False,0.75,56.25
2012-08-09,86,86,False,0.86,73.96
2012-08-10,57,57,False,0.57,32.489999999999995
2012-08-11,50,50,False,0.5,25.0
2012-08-12,48,48,False,0.48,23.04
2012-08-13,69,69,False,0.69,47.61
2012-08-14,78,78,False,0.78,60.84
2012-08-15,79,79,False,0.79,62.410000000000004
2012-08-16,69,69,False,0.69,47.61
2012-08-17,68,68,False,0.68,46.24
2012-08-18,48,48,False,0.48,23.04
2012-08-19,56,56,False,0.56,31.360000000000003
2012-08-20,75,75,False,0.75,56.25
2012-08-21,73,73,False,0.73,53.29
2012-08-22,80,80,False,0.8,64.0
2012-08-23,86,86,False,0.86,73.96
2012-08-24,74,74,False,0.74,54.76
2012-08-25,52,52,False,0.52,27.04
2012-08-26,50,50,False,0.5,25.0
2012-08-27,79,79,False,0.79,62.410000000000004
2012-08-28,88,88,False,0.88,77.44
2012-08-29,100,100,False,1.0,100.0
2012-08-30,81,81,False,0.81,65.61
2012-08-31,69,69,False,0.69,47.61
2012-09-01,43,43,False,0.43,18.49
2012-09-02,50,50,False,0.5,25.0
2012-09-03,49,49,False,0.49,24.009999999999998
2012-09-04,81,81,False,0.81,65.61
2012-09-05,80,80,False,0.8,64.0
2012-09-06,91,91,False,0.91,82.81
2012-09-07,84,84,False,0.84,70.56
2012-09-08,45,45,False,0.45,20.25
2012-09-09,56,56,False,0.56,31.360000000000003
2012-09-10,90,90,False,0.9,81.0
2012-09-11,86,86,False,0.86,73.96
2012-09-12,94,94,False,0.94,88.36
2012-09-13,81,81,False,0.81,65.61
2012-09-14,76,76,False,0.76,57.76
2012-09-15,51,51,False,0.51,26.01
2012-09-16,59,59,False,0.59,34.809999999999995
2012-09-17,87,87,False,0.87,75.69
2012-09-18,100,100,False,1.0,100.0
2012-09-19,94,94,False,0.94,88.36
2012-09-20,79,79,False,0.79,62.410000000000004
2012-09-21,75,75,False,0.75,56.25
2012-09-22,60,60,False,0.6,36.0
2012-09-23,60,60,False,0.6,36.0
2012-09-24,95,95,False,0.95,90.25
2012-09-25,89,89,False,0.89,79.21000000000001
2012-09-26,93,93,False,0.93,86.49000000000001
2012-09-27,90,90,False,0.9,81.0
2012-09-28,75,75,False,0.75,56.25
2012-09-29,55,55,False,0.55,30.250000000000004
2012-09-30,58,58,False,0.58,33.64
2012-10-01,91,91,False,0.91,82.81
2012-10-02,95,95,False,0.95,90.25
2012-10-03,90,90,False,0.9,81.0
2012-10-04,88,88,False,0.88,77.44
2012-10-05,77,77,False,0.77,59.29
2012-10-06,56,56,False,0.56,31.360000000000003
2012-10-07,65,65,False,0.65,42.25
2012-10-08,83,83,False,0.83,68.89
2012-10-09,100,100,False,1.0,100.0
2012-10-10,93,93,False,0.93,86.49000000000001
2012-10-11,92,92,False,0.92,84.64
2012-10-12,76,76,False,0.76,57.76
2012-10-13,49,49,False,0.49,24.009999999999998
2012-10-14,52,52,False,0.52,27.04
2012-10-15,89,89,False,0.89,79.21000000000001
2012-10-16,91,91,False,0.91,82.81
2012-10-17,100,100,False,1.0,100.0
2012-10-18,91,91,False,0.91,82.81
2012-10-19,75,75,False,0.75,56.25
2012-10-20,65,65,False,0.65,42.25
2012-10-21,73,73,False,0.73,53.29
2012-10-22,97,97,False,0.97,94.09
2012-10-23,94,94,False,0.94,88.36
2012-10-24,88,88,False,0.88,77.44
2012-10-25,87,87,False,0.87,75.69
2012-10-26,67,67,False,0.67,44.89
2012-10-27,50,50,False,0.5,25.0
2012-10-28,59,59,False,0.59,34.809999999999995
2012-10-29,84,84,False,0.84,70.56
2012-10-30,78,78,False,0.78,60.84
2012-10-31,92,92,False,0.92,84.64
2012-11-01,81,81,False,0.81,65.61
2012-11-02,65,65,False,0.65,42.25
2012-11-03,52,52,False,0.52,27.04
2012-11-04,49,49,False,0.49,24.009999999999998
2012-11-05,82,82,False,0.82,67.24
2012-11-06,81,81,False,0.81,65.61
2012-11-07,66,66,False,0.66,43.56
2012-11-08,81,81,False,0.81,65.61
2012-11-09,75,75,False,0.75,56.25
2012-11-10,54,54,False,0.54,29.160000000000004
2012-11-11,55,55,False,0.55,30.250000000000004
2012-11-12,69,69,False,0.69,47.61
2012-11-13,100,100,False,1.0,100.0
2012-11-14,92,92,False,0.92,84.64
2012-11-15,94,94,False,0.94,88.36
2012-11-16,79,79,False,0.79,62.410000000000004
2012-11-17,65,65,False,0.65,42.25
2012-11-18,54,54,False,0.54,29.160000000000004
2012-11-19,78,78,False,0.78,60.84
2012-11-20,77,77,False,0.77,59.29
2012-11-21,66,66,False,0.66,43.56
2012-11-22,35,35,False,0.35,12.25
2012-11-23,41,41,False,0.41,16.81
2012-11-24,49,49,False,0.49,24.009999999999998
2012-11-25,61,61,False,0.61,37.21
2012-11-26,79,79,False,0.79,62.410000000000004
2012-11-27,93,93,False,0.93,86.49000000000001
2012-11-28,81,81,False,0.81,65.61
2012-11-29,73,73,False,0.73,53.29
2012-11-30,71,71,False,0.71,50.41
2012-12-01,70,70,False,0.7,49.0
2012-12-02,67,67,False,0.67,44.89
2012-12-03,100,100,False,1.0,100.0
2012-12-04,98,98,False,0.98,96.03999999999999
2012-12-05,99,99,False,0.99,98.01
2012-12-06,100,100,False,1.0,100.0
2012-12-07,94,94,False,0.94,88.36
2012-12-08,54,54,False,0.54,29.160000000000004
2012-12-09,66,66,False,0.66,43.56
2012-12-10,98,98,False,0.98,96.03999999999999
2012-12-11,96,96,False,0.96,92.16
2012-12-12,92,92,False,0.92,84.64
2012-12-13,98,98,False,0.98,96.03999999999999
2012-12-14,67,67,False,0.67,44.89
2012-12-15,54,54,False,0.54,29.160000000000004
2012-12-16,51,51,False,0.51,26.01
2012-12-17,74,74,False,0.74,54.76
2012-12-18,71,71,False,0.71,50.41
2012-12-19,73,73,False,0.73,53.29
2012-12-20,65,65,False,0.65,42.25
2012-12-21,63,63,False,0.63,39.69
2012-12-22,49,49,False,0.49,24.009999999999998
2012-12-23,34,34,False,0.34,11.56
2012-12-24,35,35,False,0.35,12.25
2012-12-25,27,27,False,0.27,7.290000000000001
2012-12-26,43,43,False,0.43,18.49
2012-12-27,62,62,False,0.62,38.44
2012-12-28,54,54,False,0.54,29.160000000000004
2012-12-29,45,45,False,0.45,20.25
2012-12-30,44,44,False,0.44,19.36
2012-12-31,43,43,False,0.43,18.49
2013-01-01,40,40,False,0.4,16.0
2013-01-02,66,66,False,0.66,43.56
2013-01-03,75,75,False,0.75,56.25
2013-01-04,72,72,False,0.72,51.839999999999996
2013-01-05,54,54,False,0.54,29.160000000000004
2013-01-06,58,58,False,0.58,33.64
2013-01-07,58,58,False,0.58,33.64
2013-01-08,82,82,False,0.82,67.24
2013-01-09,80,80,False,0.8,64.0
2013-01-10,82,82,False,0.82,67.24
2013-01-11,69,69,False,0.69,47.61
2013-01-12,53,53,False,0.53,28.09
2013-01-13,51,51,False,0.51,26.01
2013-01-14,69,69,False,0.69,47.61
2013-01-15,90,90,False,0.9,81.0
2013-01-16,94,94,False,0.94,88.36
2013-01-17,87,87,False,0.87,75.69
2013-01-18,77,77,False,0.77,59.29
2013-01-19,52,52,False,0.52,27.04
2013-01-20,51,51,False,0.51,26.01
2013-01-21,72,72,False,0.72,51.839999999999996
2013-01-22,75,75,False,0.75,56.25
2013-01-23,86,86,False,0.86,73.96
2013-01-24,85,85,False,0.85,72.25
2013-01-25,85,85,False,0.85,72.25
2013-01-26,60,60,False,0.6,36.0
2013-01-27,63,63,False,0.63,39.69
2013-01-28,100,100,False,1.0,100.0
2013-01-29,85,85,False,0.85,72.25
2013-01-30,88,88,False,0.88,77.44
2013-01-31,82,82,False,0.82,67.24
2013-02-01,79,79,False,0.79,62.410000000000004
2013-02-02,67,67,False,0.67,44.89
2013-02-03,69,69,False,0.69,47.61
2013-02-04,85,85,False,0.85,72.25
2013-02-05,93,93,False,0.93,86.49000000000001
2013-02-06,92,92,False,0.92,84.64
2013-02-07,84,84,False,0.84,70.56
2013-02-08,65,65,False,0.65,42.25
2013-02-09,62,62,False,0.62,38.44
2013-02-10,65,65,False,0.65,42.25
2013-02-11,76,76,False,0.76,57.76
2013-02-12,95,95,False,0.95,90.25
2013-02-13,84,84,False,0.84,70.56
2013-02-14,95,95,False,0.95,90.25
2013-02-15,75,75,False,0.75,56.25
2013-02-16,53,53,False,0.53,28.09
2013-02-17,62,62,False,0.62,38.44
2013-02-18,76,76,False,0.76,57.76
2013-02-19,86,86,False,0.86,73.96
2013-02-20,91,91,False,0.91,82.81
2013-02-21,90,90,False,0.9,81.0
2013-02-22,85,85,False,0.85,72.25
2013-02-23,64,64,False,0.64,40.96
2013-02-24,69,69,False,0.69,47.61
2013-02-25,100,100,False,1.0,100.0
2013-02-26,87,87,False,0.87,75.69
2013-02-27,89,89,False,0.89,79.21000000000001
2013-02-28,91,91,False,0.91,82.81
2013-03-01,73,73,False,0.73,53.29
2013-03-02,58,58,False,0.58,33.64
2013-03-03,60,60,False,0.6,36.0
2013-03-04,90,90,False,0.9,81.0
2013-03-05,85,85,False,0.85,72.25
2013-03-06,87,87,False,0.87,75.69
2013-03-07,88,88,False,0.88,77.44
2013-03-08,76,76,False,0.76,57.76
2013-03-09,53,53,False,0.53,28.09
2013-03-10,55,55,False,0.55,30.250000000000004
2013-03-11,95,95,False,0.95,90.25
2013-03-12,94,94,False,0.94,88.36
2013-03-13,93,93,False,0.93,86.49000000000001
2013-03-14,100,100,False,1.0,100.0
2013-03-15,83,83,False,0.83,68.89
2013-03-16,70,70,False,0.7,49.0
2013-03-17,60,60,False,0.6,36.0
2013-03-18,74,74,False,0.74,54.76
2013-03-19,91,91,False,0.91,82.81
2013-03-20,100,100,False,1.0,100.0
2013-03-21,80,80,False,0.8,64.0
2013-03-22,87,87,False,0.87,75.69
2013-03-23,56,56,False,0.56,31.360000000000003
2013-03-24,64,64,False,0.64,40.96
2013-03-25,95,95,False,0.95,90.25
2013-03-26,89,89,False,0.89,79.21000000000001
2013-03-27,90,90,False,0.9,81.0
2013-03-28,89,89,False,0.89,79.21000000000001
2013-03-29,74,74,False,0.74,54.76
2013-03-30,50,50,False,0.5,25.0
2013-03-31,57,57,False,0.57,32.489999999999995
2013-04-01,79,79,False,0.79,62.410000000000004
2013-04-02,86,86,False,0.86,73.96
2013-04-03,93,93,False,0.93,86.49000000000001
2013-04-04,78,78,False,0.78,60.84
2013-04-05,79,79,False,0.79,62.410000000000004
2013-04-06,50,50,False,0.5,25.0
2013-04-07,62,62,False,0.62,38.44
2013-04-08,79,79,False,0.79,62.410000000000004
2013-04-09,83,83,False,0.83,68.89
2013-04-10,82,82,False,0.82,67.24
2013-04-11,90,90,False,0.9,81.0
2013-04-12,73,73,False,0.73,53.29
2013-04-13,55,55,False,0.55,30.250000000000004
2013-04-14,60,60,False,0.6,36.0
2013-04-15,84,84,False,0.84,70.56
2013-04-16,81,81,False,0.81,65.61
2013-04-17,83,83,False,0.83,68.89
2013-04-18,86,86,False,0.86,73.96
2013-04-19,61,61,False,0.61,37.21
2013-04-20,49,49,False,0.49,24.009999999999998
2013-04-21,52,52,False,0.52,27.04
2013-04-22,82,82,False,0.82,67.24
2013-04-23,89,89,False,0.89,79.21000000000001
2013-04-24,84,84,False,0.84,70.56
2013-04-25,90,90,False,0.9,81.0
2013-04-26,74,74,False,0.74,54.76
2013-04-27,53,53,False,0.53,28.09
2013-04-28,62,62,False,0.62,38.44
2013-04-29,86,86,False,0.86,73.96
2013-04-30,100,100,False,1.0,100.0
2013-05-01,97,97,False,0.97,94.09
2013-05-02,100,100,False,1.0,100.0
2013-05-03,75,75,False,0.75,56.25
2013-05-04,64,64,False,0.64,40.96
2013-05-05,62,62,False,0.62,38.44
2013-05-06,85,85,False,0.85,72.25
2013-05-07,82,82,False,0.82,67.24
2013-05-08,93,93,False,0.93,86.49000000000001
2013-05-09,98,98,False,0.98,96.03999999999999
2013-05-10,77,77,False,0.77,59.29
2013-05-11,55,55,False,0.55,30.250000000000004
2013-05-12,52,52,False,0.52,27.04
2013-05-13,85,85,False,0.85,72.25
2013-05-14,81,81,False,0.81,65.61
2013-05-15,79,79,False,0.79,62.410000000000004
2013-05-16,90,90,False,0.9,81.0
2013-05-17,77,77,False,0.77,59.29
2013-05-18,55,55,False,0.55,30.250000000000004
2013-05-19,60,60,False,0.6,36.0
2013-05-20,92,92,False,0.92,84.64
2013-05-21,82,82,False,0.82,67.24
2013-05-22,85,85,False,0.85,72.25
2013-05-23,88,88,False,0.88,77.44
2013-05-24,69,69,False,0.69,47.61
2013-05-25,46,46,False,0.46,21.16
2013-05-26,50,50,False,0.5,25.0
2013-05-27,51,51,False,0.51,26.01
2013-05-28,91,91,False,0.91,82.81
2013-05-29,87,87,False,0.87,75.69
2013-05-30,86,86,False,0.86,73.96
2013-05-31,71,71,False,0.71,50.41
2013-06-01,57,57,False,0.57,32.489999999999995
2013-06-02,62,62,False,0.62,38.44
2013-06-03,98,98,False,0.98,96.03999999999999
2013-06-04,85,85,False,0.85,72.25
2013-06-05,89,89,False,0.89,79.21000000000001
2013-06-06,93,93,False,0.93,86.49000000000001
2013-06-07,76,76,False,0.76,57.76
2013-06-08,70,70,False,0.7,49.0
2013-06-09,59,59,False,0.59,34.809999999999995
2013-06-10,85,85,False,0.85,72.25
2013-06-11,89,89,False,0.89,79.21000000000001
2013-06-12,86,86,False,0.86,73.96
2013-06-13,94,94,False,0.94,88.36
2013-06-14,79,79,False,0.79,62.410000000000004
2013-06-15,63,63,False,0.63,39.69
2013-06-16,55,55,False,0.55,30.250000000000004
2013-06-17,73,73,False,0.73,53.29
2013-06-18,82,82,False,0.82,67.24
2013-06-19,90,90,False,0.9,81.0
2013-06-20,100,100,False,1.0,100.0
2013-06-21,81,81,False,0.81,65.61
2013-06-22,50,50,False,0.5,25.0
2013-06-23,49,49,False,0.49,24.009999999999998
2013-06-24,93,93,False,0.93,86.49000000000001
2013-06-25,89,89,False,0.89,79.21000000000001
2013-06-26,90,90,False,0.9,81.0
2013-06-27,92,92,False,0.92,84.64
2013-06-28,91,91,False,0.91,82.81
2013-06-29,57,57,False,0.57,32.489999999999995
2013-06-30,54,54,False,0.54,29.160000000000004
2013-07-01,82,82,False,0.82,67.24
2013-07-02,87,87,False,0.87,75.69
2013-07-03,66,66,False,0.66,43.56
2013-07-04,53,53,False,0.53,28.09
2013-07-05,54,54,False,0.54,29.160000000000004
2013-07-06,49,49,False,0.49,24.009999999999998
2013-07-07,52,52,False,0.52,27.04
2013-07-08,76,76,False,0.76,57.76
2013-07-09,86,86,False,0.86,73.96
2013-07-10,92,92,False,0.92,84.64
2013-07-11,87,87,False,0.87,75.69
2013-07-12,72,72,False,0.72,51.839999999999996
2013-07-13,64,64,False,0.64,40.96
2013-07-14,63,63,False,0.63,39.69
2013-07-15,92,92,False,0.92,84.64
2013-07-16,91,91,False,0.91,82.81
2013-07-17,83,83,False,0.83,68.89
2013-07-18,87,87,False,0.87,75.69
2013-07-19,80,80,False,0.8,64.0
2013-07-20,48,48,False,0.48,23.04
2013-07-21,63,63,False,0.63,39.69
2013-07-22,87,87,False,0.87,75.69
2013-07-23,100,100,False,1.0,100.0
2013-07-24,81,81,False,0.81,65.61
2013-07-25,86,86,False,0.86,73.96
2013-07-26,69,69,False,0.69,47.61
2013-07-27,56,56,False,0.56,31.360000000000003
2013-07-28,70,70,False,0.7,49.0
2013-07-29,80,80,False,0.8,64.0
2013-07-30,92,92,False,0.92,84.64
2013-07-31,84,84,False,0.84,70.56
2013-08-01,91,91,False,0.91,82.81
2013-08-02,76,76,False,0.76,57.76
2013-08-03,54,54,False,0.54,29.160000000000004
2013-08-04,59,59,False,0.59,34.809999999999995
2013-08-05,72,72,False,0.72,51.839999999999996
2013-08-06,92,92,False,0.92,84.64
2013-08-07,100,100,False,1.0,100.0
2013-08-08,94,94,False,0.94,88.36
2013-08-09,77,77,False,0.77,59.29
2013-08-10,57,57,False,0.57,32.489999999999995
2013-08-11,66,66,False,0.66,43.56
2013-08-12,83,83,False,0.83,68.89
2013-08-13,100,100,False,1.0,100.0
2013-08-14,95,95,False,0.95,90.25
2013-08-15,89,89,False,0.89,79.21000000000001
2013-08-16,82,82,False,0.82,67.24
2013-08-17,60,60,False,0.6,36.0
2013-08-18,66,66,False,0.66,43.56
2013-08-19,81,81,False,0.81,65.61
2013-08-20,91,91,False,0.91,82.81
2013-08-21,94,94,False,0.94,88.36
2013-08-22,91,91,False,0.91,82.81
2013-08-23,74,74,False,0.74,54.76
2013-08-24,51,51,False,0.51,26.01
2013-08-25,62,62,False,0.62,38.44
2013-08-26,83,83,False,0.83,68.89
2013-08-27,90,90,False,0.9,81.0
2013-08-28,98,98,False,0.98,96.03999999999999
2013-08-29,86,86,False,0.86,73.96
2013-08-30,79,79,False,0.79,62.410000000000004
2013-08-31,58,58,False,0.58,33.64
2013-09-01,52,52,False,0.52,27.04
2013-09-02,65,65,False,0.65,42.25
2013-09-03,86,86,False,0.86,73.96
2013-09-04,82,82,False,0.82,67.24
2013-09-05,95,95,False,0.95,90.25
2013-09-06,73,73,False,0.73,53.29
2013-09-07,61,61,False,0.61,37.21
2013-09-08,64,64,False,0.64,40.96
2013-09-09,89,89,False,0.89,79.21000000000001
2013-09-10,100,100,False,1.0,100.0
2013-09-11,89,89,False,0.89,79.21000000000001
2013-09-12,94,94,False,0.94,88.36
2013-09-13,79,79,False,0.79,62.410000000000004
2013-09-14,53,53,False,0.53,28.09
2013-09-15,58,58,False,0.58,33.64
2013-09-16,84,84,False,0.84,70.56
2013-09-17,94,94,False,0.94,88.36
2013-09-18,95,95,False,0.95,90.25
2013-09-19,94,94,False,0.94,88.36
2013-09-20,69,69,False,0.69,47.61
2013-09-21,61,61,False,0.61,37.21
2013-09-22,61,61,False,0.61,37.21
2013-09-23,92,92,False,0.92,84.64
2013-09-24,93,93,False,0.93,86.49000000000001
2013-09-25,98,98,False,0.98,96.03999999999999
2013-09-26,95,95,False,0.95,90.25
2013-09-27,93,93,False,0.93,86.49000000000001
2013-09-28,57,57,False,0.57,32.489999999999995
2013-09-29,54,54,False,0.54,29.160000000000004
2013-09-30,91,91,False,0.91,82.81
2013-10-01,91,91,False,0.91,82.81
2013-10-02,86,86,False,0.86,73.96
2013-10-03,81,81,False,0.81,65.61
2013-10-04,72,72,False,0.72,51.839999999999996
2013-10-05,47,47,False,0.47,22.09
2013-10-06,66,66,False,0.66,43.56
2013-10-07,95,95,False,0.95,90.25
2013-10-08,96,96,False,0.96,92.16
2013-10-09,96,96,False,0.96,92.16
2013-10-10,89,89,False,0.89,79.21000000000001
2013-10-11,76,76,False,0.76,57.76
2013-10-12,53,53,False,0.53,28.09
2013-10-13,54,54,False,0.54,29.160000000000004
2013-10-14,86,86,False,0.86,73.96
2013-10-15,94,94,False,0.94,88.36
2013-10-16,96,96,False,0.96,92.16
2013-10-17,81,81,False,0.81,65.61
2013-10-18,79,79,False,0.79,62.410000000000004
2013-10-19,54,54,False,0.54,29.160000000000004
2013-10-20,66,66,False,0.66,43.56
2013-10-21,93,93,False,0.93,86.49000000000001
2013-10-22,87,87,False,0.87,75.69
2013-10-23,79,79,False,0.79,62.410000000000004
2013-10-24,84,84,False,0.84,70.56
2013-10-25,81,81,False,0.81,65.61
2013-10-26,44,44,False,0.44,19.36
2013-10-27,65,65,False,0.65,42.25
2013-10-28,91,91,False,0.91,82.81
2013-10-29,93,93,False,0.93,86.49000000000001
2013-10-30,100,100,False,1.0,100.0
2013-10-31,90,90,False,0.9,81.0
2013-11-01,74,74,False,0.74,54.76
2013-11-02,52,52,False,0.52,27.04
2013-11-03,59,59,False,0.59,34.809999999999995
2013-11-04,90,90,False,0.9,81.0
2013-11-05,88,88,False,0.88,77.44
2013-11-06,100,100,False,1.0,100.0
2013-11-07,85,85,False,0.85,72.25
2013-11-08,78,78,False,0.78,60.84
2013-11-09,57,57,False,0.57,32.489999999999995
2013-11-10,56,56,False,0.56,31.360000000000003
2013-11-11,92,92,False,0.92,84.64
2013-11-12,92,92,False,0.92,84.64
2013-11-13,93,93,False,0.93,86.49000000000001
2013-11-14,100,100,False,1.0,100.0
2013-11-15,80,80,False,0.8,64.0
2013-11-16,52,52,False,0.52,27.04
2013-11-17,62,62,False,0.62,38.44
2013-11-18,97,97,False,0.97,94.09
2013-11-19,99,99,False,0.99,98.01
2013-11-20,85,85,False,0.85,72.25
2013-11-21,85,85,False,0.85,72.25
2013-11-22,78,78,False,0.78,60.84
2013-11-23,52,52,False,0.52,27.04
2013-11-24,61,61,False,0.61,37.21
2013-11-25,73,73,False,0.73,53.29
2013-11-26,73,73,False,0.73,53.29
2013-11-27,61,61,False,0.61,37.21
2013-11-28,38,38,False,0.38,14.44
2013-11-29,45,45,False,0.45,20.25
2013-11-30,51,51,False,0.51,26.01
2013-12-01,60,60,False,0.6,36.0
2013-12-02,82,82,False,0.82,67.24
2013-12-03,91,91,False,0.91,82.81
2013-12-04,98,98,False,0.98,96.03999999999999
2013-12-05,93,93,False,0.93,86.49000000000001
2013-12-06,83,83,False,0.83,68.89
2013-12-07,60,60,False,0.6,36.0
2013-12-08,55,55,False,0.55,30.250000000000004
2013-12-09,79,79,False,0.79,62.410000000000004
2013-12-10,100,100,False,1.0,100.0
2013-12-11,85,85,False,0.85,72.25
2013-12-12,88,88,False,0.88,77.44
2013-12-13,85,85,False,0.85,72.25
2013-12-14,53,53,False,0.53,28.09
2013-12-15,49,49,False,0.49,24.009999999999998
2013-12-16,83,83,False,0.83,68.89
2013-12-17,89,89,False,0.89,79.21000000000001
2013-12-18,83,83,False,0.83,68.89
2013-12-19,70,70,False,0.7,49.0
2013-12-20,57,57,False,0.57,32.489999999999995
2013-12-21,38,38,False,0.38,14.44
2013-12-22,54,54,False,0.54,29.160000000000004
2013-12-23,49,49,False,0.49,24.009999999999998
2013-12-24,42,42,False,0.42,17.64
2013-12-25,40,40,False,0.4,16.0
2013-12-26,51,51,False,0.51,26.01
2013-12-27,50,50,False,0.5,25.0
2013-12-28,51,51,False,0.51,26.01
2013-12-29,50,50,False,0.5,25.0
2013-12-30,68,68,False,0.68,46.24
2013-12-31,59,59,False,0.59,34.809999999999995
2014-01-01,35,35,False,0.35,12.25
2014-01-02,70,70,False,0.7,49.0
2014-01-03,60,60,False,0.6,36.0
2014-01-04,55,55,False,0.55,30.250000000000004
2014-01-05,46,46,False,0.46,21.16
2014-01-06,60,60,False,0.6,36.0
2014-01-07,78,78,False,0.78,60.84
2014-01-08,78,78,False,0.78,60.84
2014-01-09,88,88,False,0.88,77.44
2014-01-10,75,75,False,0.75,56.25
2014-01-11,50,50,False,0.5,25.0
2014-01-12,58,58,False,0.58,33.64
2014-01-13,83,83,False,0.83,68.89
2014-01-14,87,87,False,0.87,75.69
2014-01-15,83,83,False,0.83,68.89
2014-01-16,96,96,False,0.96,92.16
2014-01-17,77,77,False,0.77,59.29
2014-01-18,56,56,False,0.56,31.360000000000003
2014-01-19,57,57,False,0.57,32.489999999999995
2014-01-20,69,69,False,0.69,47.61
2014-01-21,85,85,False,0.85,72.25
2014-01-22,79,79,False,0.79,62.410000000000004
2014-01-23,96,96,False,0.96,92.16
2014-01-24,83,83,False,0.83,68.89
2014-01-25,62,62,False,0.62,38.44
2014-01-26,50,50,False,0.5,25.0
2014-01-27,81,81,False,0.81,65.61
2014-01-28,94,94,False,0.94,88.36
2014-01-29,98,98,False,0.98,96.03999999999999
2014-01-30,100,100,False,1.0,100.0
2014-01-31,78,78,False,0.78,60.84
2014-02-01,61,61,False,0.61,37.21
2014-02-02,63,63,False,0.63,39.69
2014-02-03,71,71,False,0.71,50.41
2014-02-04,83,83,False,0.83,68.89
2014-02-05,88,88,False,0.88,77.44
2014-02-06,100,100,False,1.0,100.0
2014-02-07,69,69,False,0.69,47.61
2014-02-08,47,47,False,0.47,22.09
2014-02-09,56,56,False,0.56,31.360000000000003
2014-02-10,73,73,False,0.73,53.29
2014-02-11,81,81,False,0.81,65.61
2014-02-12,78,78,False,0.78,60.84
2014-02-13,68,68,False,0.68,46.24
2014-02-14,61,61,False,0.61,37.21
2014-02-15,48,48,False,0.48,23.04
2014-02-16,54,54,False,0.54,29.160000000000004
2014-02-17,72,72,False,0.72,51.839999999999996
2014-02-18,86,86,False,0.86,73.96
2014-02-19,75,75,False,0.75,56.25
2014-02-20,63,63,False,0.63,39.69
2014-02-21,64,64,False,0.64,40.96
2014-02-22,56,56,False,0.56,31.360000000000003
2014-02-23,48,48,False,0.48,23.04
2014-02-24,77,77,False,0.77,59.29
2014-02-25,90,90,False,0.9,81.0
2014-02-26,87,87,False,0.87,75.69
2014-02-27,85,85,False,0.85,72.25
2014-02-28,76,76,False,0.76,57.76
2014-03-01,59,59,False,0.59,34.809999999999995
2014-03-02,67,67,False,0.67,44.89
2014-03-03,80,80,False,0.8,64.0
2014-03-04,82,82,False,0.82,67.24
2014-03-05,89,89,False,0.89,79.21000000000001
2014-03-06,90,90,False,0.9,81.0
2014-03-07,75,75,False,0.75,56.25
2014-03-08,65,65,False,0.65,42.25
2014-03-09,54,54,False,0.54,29.160000000000004
2014-03-10,85,85,False,0.85,72.25
2014-03-11,85,85,False,0.85,72.25
2014-03-12,89,89,False,0.89,79.21000000000001
2014-03-13,76,76,False,0.76,57.76
2014-03-14,76,76,False,0.76,57.76
2014-03-15,55,55,False,0.55,30.250000000000004
2014-03-16,53,53,False,0.53,28.09
2014-03-17,80,80,False,0.8,64.0
2014-03-18,91,91,False,0.91,82.81
2014-03-19,91,91,False,0.91,82.81
2014-03-20,85,85,False,0.85,72.25
2014-03-21,80,80,False,0.8,64.0
2014-03-22,50,50,False,0.5,25.0
2014-03-23,55,55,False,0.55,30.250000000000004
2014-03-24,78,78,False,0.78,60.84
2014-03-25,84,84,False,0.84,70.56
2014-03-26,100,100,False,1.0,100.0
2014-03-27,92,92,False,0.92,84.64
2014-03-28,75,75,False,0.75,56.25
2014-03-29,53,53,False,0.53,28.09
2014-03-30,68,68,False,0.68,46.24
2014-03-31,77,77,False,0.77,59.29
2014-04-01,93,93,False,0.93,86.49000000000001
2014-04-02,84,84,False,0.84,70.56
2014-04-03,86,86,False,0.86,73.96
2014-04-04,67,67,False,0.67,44.89
2014-04-05,53,53,False,0.53,28.09
2014-04-06,51,51,False,0.51,26.01
2014-04-07,81,81,False,0.81,65.61
2014-04-08,84,84,False,0.84,70.56
2014-04-09,95,95,False,0.95,90.25
2014-04-10,93,93,False,0.93,86.49000000000001
2014-04-11,78,78,False,0.78,60.84
2014-04-12,53,53,False,0.53,28.09
2014-04-13,76,76,False,0.76,57.76
2014-04-14,92,92,False,0.92,84.64
2014-04-15,100,100,False,1.0,100.0
