date,loan_unscaled,loan_monthly,isPartial,scale,loan
2012-06-07,87,71.0,,0.71,61.769999999999996
2012-06-08,78,71.0,,0.71,55.379999999999995
2012-06-09,59,71.0,,0.71,41.89
2012-06-10,53,71.0,,0.71,37.629999999999995
2012-06-11,89,71.0,,0.71,63.19
2012-06-12,88,71.0,,0.71,62.48
2012-06-13,93,71.0,,0.71,66.03
2012-06-14,88,71.0,,0.71,62.48
2012-06-15,81,71.0,,0.71,57.51
2012-06-16,62,71.0,,0.71,44.019999999999996
2012-06-17,55,71.0,,0.71,39.05
2012-06-18,86,71.0,,0.71,61.059999999999995
2012-06-19,90,71.0,,0.71,63.9
2012-06-20,89,71.0,,0.71,63.19
2012-06-21,82,71.0,,0.71,58.22
2012-06-22,84,71.0,,0.71,59.64
2012-06-23,67,71.0,,0.71,47.57
2012-06-24,56,71.0,,0.71,39.76
2012-06-25,88,71.0,,0.71,62.48
2012-06-26,100,71.0,,0.71,71.0
2012-06-27,92,71.0,,0.71,65.32
2012-06-28,87,71.0,,0.71,61.769999999999996
2012-06-29,85,71.0,,0.71,60.349999999999994
2012-06-30,71,71.0,,0.71,50.41
2012-07-01,58,74.0,False,0.74,42.92
2012-07-02,87,74.0,,0.74,64.38
2012-07-03,88,74.0,,0.74,65.12
2012-07-04,58,74.0,,0.74,42.92
2012-07-05,84,74.0,,0.74,62.16
2012-07-06,88,74.0,,0.74,65.12
2012-07-07,70,74.0,,0.74,51.8
2012-07-08,59,74.0,,0.74,43.66
2012-07-09,91,74.0,,0.74,67.34
2012-07-10,89,74.0,,0.74,65.86
2012-07-11,93,74.0,,0.74,68.82
2012-07-12,90,74.0,,0.74,66.6
2012-07-13,93,74.0,,0.74,68.82
2012-07-14,68,74.0,,0.74,50.32
2012-07-15,66,74.0,,0.74,48.839999999999996
2012-07-16,93,74.0,,0.74,68.82
2012-07-17,100,74.0,,0.74,74.0
2012-07-18,95,74.0,,0.74,70.3
2012-07-19,91,74.0,,0.74,67.34
2012-07-20,84,74.0,,0.74,62.16
2012-07-21,69,74.0,,0.74,51.06
2012-07-22,65,74.0,,0.74,48.1
2012-07-23,86,74.0,,0.74,63.64
2012-07-24,89,74.0,,0.74,65.86
2012-07-25,92,74.0,,0.74,68.08
2012-07-26,95,74.0,,0.74,70.3
2012-07-27,85,74.0,,0.74,62.9
2012-07-28,65,74.0,,0.74,48.1
2012-07-29,59,74.0,,0.74,43.66
2012-07-30,91,74.0,,0.74,67.34
2012-07-31,92,74.0,,0.74,68.08
2012-08-01,100,72.0,False,0.72,72.0
2012-08-02,94,72.0,,0.72,67.67999999999999
2012-08-03,88,72.0,,0.72,63.36
2012-08-04,70,72.0,,0.72,50.4
2012-08-05,65,72.0,,0.72,46.8
2012-08-06,93,72.0,,0.72,66.96
2012-08-07,99,72.0,,0.72,71.28
2012-08-08,96,72.0,,0.72,69.12
2012-08-09,88,72.0,,0.72,63.36
2012-08-10,92,72.0,,0.72,66.24
2012-08-11,70,72.0,,0.72,50.4
2012-08-12,62,72.0,,0.72,44.64
2012-08-13,95,72.0,,0.72,68.39999999999999
2012-08-14,99,72.0,,0.72,71.28
2012-08-15,100,72.0,,0.72,72.0
2012-08-16,97,72.0,,0.72,69.84
2012-08-17,92,72.0,,0.72,66.24
2012-08-18,74,72.0,,0.72,53.28
2012-08-19,65,72.0,,0.72,46.8
2012-08-20,97,72.0,,0.72,69.84
2012-08-21,100,72.0,,0.72,72.0
2012-08-22,100,72.0,,0.72,72.0
2012-08-23,96,72.0,,0.72,69.12
2012-08-24,91,72.0,,0.72,65.52
2012-08-25,67,72.0,,0.72,48.239999999999995
2012-08-26,62,72.0,,0.72,44.64
2012-08-27,87,72.0,,0.72,62.64
2012-08-28,91,72.0,,0.72,65.52
2012-08-29,94,72.0,,0.72,67.67999999999999
2012-08-30,89,72.0,,0.72,64.08
2012-08-31,82,72.0,,0.72,59.04
2012-09-01,66,63.0,False,0.63,41.58
2012-09-02,52,63.0,,0.63,32.76
2012-09-03,68,63.0,,0.63,42.84
2012-09-04,89,63.0,,0.63,56.07
2012-09-05,100,63.0,,0.63,63.0
2012-09-06,93,63.0,,0.63,58.59
2012-09-07,85,63.0,,0.63,53.55
2012-09-08,63,63.0,,0.63,39.69
2012-09-09,57,63.0,,0.63,35.910000000000004
2012-09-10,89,63.0,,0.63,56.07
2012-09-11,91,63.0,,0.63,57.33
2012-09-12,89,63.0,,0.63,56.07
2012-09-13,91,63.0,,0.63,57.33
2012-09-14,84,63.0,,0.63,52.92
2012-09-15,64,63.0,,0.63,40.32
2012-09-16,56,63.0,,0.63,35.28
2012-09-17,90,63.0,,0.63,56.7
2012-09-18,89,63.0,,0.63,56.07
2012-09-19,91,63.0,,0.63,57.33
2012-09-20,86,63.0,,0.63,54.18
2012-09-21,85,63.0,,0.63,53.55
2012-09-22,64,63.0,,0.63,40.32
2012-09-23,56,63.0,,0.63,35.28
2012-09-24,90,63.0,,0.63,56.7
2012-09-25,84,63.0,,0.63,52.92
2012-09-26,86,63.0,,0.63,54.18
2012-09-27,84,63.0,,0.63,52.92
2012-09-28,88,63.0,,0.63,55.44
2012-09-29,64,63.0,,0.63,40.32
2012-09-30,58,63.0,,0.63,36.54
2012-10-01,100,59.0,False,0.59,59.0
2012-10-02,97,59.0,,0.59,57.23
2012-10-03,100,59.0,,0.59,59.0
2012-10-04,90,59.0,,0.59,53.099999999999994
2012-10-05,92,59.0,,0.59,54.279999999999994
2012-10-06,71,59.0,,0.59,41.89
2012-10-07,58,59.0,,0.59,34.22
2012-10-08,81,59.0,,0.59,47.79
2012-10-09,90,59.0,,0.59,53.099999999999994
2012-10-10,96,59.0,,0.59,56.64
2012-10-11,95,59.0,,0.59,56.05
2012-10-12,81,59.0,,0.59,47.79
2012-10-13,70,59.0,,0.59,41.3
2012-10-14,59,59.0,,0.59,34.809999999999995
2012-10-15,93,59.0,,0.59,54.87
2012-10-16,96,59.0,,0.59,56.64
2012-10-17,93,59.0,,0.59,54.87
2012-10-18,92,59.0,,0.59,54.279999999999994
2012-10-19,86,59.0,,0.59,50.739999999999995
2012-10-20,65,59.0,,0.59,38.35
2012-10-21,59,59.0,,0.59,34.809999999999995
2012-10-22,97,59.0,,0.59,57.23
2012-10-23,90,59.0,,0.59,53.099999999999994
2012-10-24,88,59.0,,0.59,51.919999999999995
2012-10-25,90,59.0,,0.59,53.099999999999994
2012-10-26,79,59.0,,0.59,46.61
2012-10-27,62,59.0,,0.59,36.58
2012-10-28,57,59.0,,0.59,33.629999999999995
2012-10-29,77,59.0,,0.59,45.43
2012-10-30,81,59.0,,0.59,47.79
2012-10-31,83,59.0,,0.59,48.97
2012-11-01,84,56.0,False,0.56,47.040000000000006
2012-11-02,90,56.0,,0.56,50.400000000000006
2012-11-03,68,56.0,,0.56,38.080000000000005
2012-11-04,56,56.0,,0.56,31.360000000000003
2012-11-05,92,56.0,,0.56,51.52
2012-11-06,81,56.0,,0.56,45.36000000000001
2012-11-07,77,56.0,,0.56,43.120000000000005
2012-11-08,91,56.0,,0.56,50.96000000000001
2012-11-09,92,56.0,,0.56,51.52
2012-11-10,69,56.0,,0.56,38.64
2012-11-11,64,56.0,,0.56,35.84
2012-11-12,83,56.0,,0.56,46.480000000000004
2012-11-13,91,56.0,,0.56,50.96000000000001
2012-11-14,98,56.0,,0.56,54.88
2012-11-15,100,56.0,,0.56,56.00000000000001
2012-11-16,90,56.0,,0.56,50.400000000000006
2012-11-17,70,56.0,,0.56,39.2
2012-11-18,55,56.0,,0.56,30.800000000000004
2012-11-19,92,56.0,,0.56,51.52
2012-11-20,96,56.0,,0.56,53.760000000000005
2012-11-21,80,56.0,,0.56,44.800000000000004
2012-11-22,42,56.0,,0.56,23.520000000000003
2012-11-23,61,56.0,,0.56,34.160000000000004
2012-11-24,62,56.0,,0.56,34.720000000000006
2012-11-25,59,56.0,,0.56,33.040000000000006
2012-11-26,90,56.0,,0.56,50.400000000000006
2012-11-27,97,56.0,,0.56,54.32000000000001
2012-11-28,99,56.0,,0.56,55.440000000000005
2012-11-29,94,56.0,,0.56,52.64000000000001
2012-11-30,94,56.0,,0.56,52.64000000000001
2012-12-01,71,54.0,False,0.54,38.34
2012-12-02,68,54.0,,0.54,36.72
2012-12-03,97,54.0,,0.54,52.38
2012-12-04,98,54.0,,0.54,52.92
2012-12-05,99,54.0,,0.54,53.46
2012-12-06,97,54.0,,0.54,52.38
2012-12-07,93,54.0,,0.54,50.220000000000006
2012-12-08,74,54.0,,0.54,39.96
2012-12-09,59,54.0,,0.54,31.860000000000003
2012-12-10,95,54.0,,0.54,51.300000000000004
2012-12-11,100,54.0,,0.54,54.0
2012-12-12,97,54.0,,0.54,52.38
2012-12-13,96,54.0,,0.54,51.84
2012-12-14,89,54.0,,0.54,48.06
2012-12-15,67,54.0,,0.54,36.18
2012-12-16,57,54.0,,0.54,30.78
2012-12-17,96,54.0,,0.54,51.84
2012-12-18,95,54.0,,0.54,51.300000000000004
2012-12-19,88,54.0,,0.54,47.52
2012-12-20,88,54.0,,0.54,47.52
2012-12-21,79,54.0,,0.54,42.660000000000004
2012-12-22,64,54.0,,0.54,34.56
2012-12-23,52,54.0,,0.54,28.080000000000002
2012-12-24,58,54.0,,0.54,31.32
2012-12-25,39,54.0,,0.54,21.060000000000002
2012-12-26,87,54.0,,0.54,46.980000000000004
2012-12-27,94,54.0,,0.54,50.760000000000005
2012-12-28,96,54.0,,0.54,51.84
2012-12-29,78,54.0,,0.54,42.120000000000005
2012-12-30,63,54.0,,0.54,34.02
2012-12-31,81,54.0,,0.54,43.74
2013-01-01,58,66.0,False,0.66,38.28
2013-01-02,92,66.0,,0.66,60.720000000000006
2013-01-03,98,66.0,,0.66,64.68
2013-01-04,94,66.0,,0.66,62.040000000000006
2013-01-05,75,66.0,,0.66,49.5
2013-01-06,64,66.0,,0.66,42.24
2013-01-07,98,66.0,,0.66,64.68
2013-01-08,100,66.0,,0.66,66.0
2013-01-09,96,66.0,,0.66,63.36
2013-01-10,89,66.0,,0.66,58.74
2013-01-11,89,66.0,,0.66,58.74
2013-01-12,72,66.0,,0.66,47.52
2013-01-13,64,66.0,,0.66,42.24
2013-01-14,93,66.0,,0.66,61.38
2013-01-15,99,66.0,,0.66,65.34
2013-01-16,96,66.0,,0.66,63.36
2013-01-17,95,66.0,,0.66,62.7
2013-01-18,89,66.0,,0.66,58.74
2013-01-19,78,66.0,,0.66,51.480000000000004
2013-01-20,62,66.0,,0.66,40.92
2013-01-21,84,66.0,,0.66,55.440000000000005
2013-01-22,96,66.0,,0.66,63.36
2013-01-23,98,66.0,,0.66,64.68
2013-01-24,91,66.0,,0.66,60.06
2013-01-25,91,66.0,,0.66,60.06
2013-01-26,77,66.0,,0.66,50.82
2013-01-27,67,66.0,,0.66,44.22
2013-01-28,99,66.0,,0.66,65.34
2013-01-29,99,66.0,,0.66,65.34
2013-01-30,97,66.0,,0.66,64.02
2013-01-31,91,66.0,,0.66,60.06
2013-02-01,91,64.0,False,0.64,58.24
2013-02-02,83,64.0,,0.64,53.120000000000005
2013-02-03,64,64.0,,0.64,40.96
2013-02-04,93,64.0,,0.64,59.52
2013-02-05,100,64.0,,0.64,64.0
2013-02-06,97,64.0,,0.64,62.08
2013-02-07,89,64.0,,0.64,56.96
2013-02-08,89,64.0,,0.64,56.96
2013-02-09,76,64.0,,0.64,48.64
2013-02-10,67,64.0,,0.64,42.88
2013-02-11,90,64.0,,0.64,57.6
2013-02-12,91,64.0,,0.64,58.24
2013-02-13,93,64.0,,0.64,59.52
2013-02-14,78,64.0,,0.64,49.92
2013-02-15,83,64.0,,0.64,53.120000000000005
2013-02-16,72,64.0,,0.64,46.08
2013-02-17,70,64.0,,0.64,44.800000000000004
2013-02-18,86,64.0,,0.64,55.04
2013-02-19,94,64.0,,0.64,60.160000000000004
2013-02-20,91,64.0,,0.64,58.24
2013-02-21,93,64.0,,0.64,59.52
2013-02-22,87,64.0,,0.64,55.68
2013-02-23,74,64.0,,0.64,47.36
2013-02-24,69,64.0,,0.64,44.160000000000004
2013-02-25,93,64.0,,0.64,59.52
2013-02-26,92,64.0,,0.64,58.88
2013-02-27,89,64.0,,0.64,56.96
2013-02-28,90,64.0,,0.64,57.6
2013-03-01,93,65.0,False,0.65,60.45
2013-03-02,74,65.0,,0.65,48.1
2013-03-03,69,65.0,,0.65,44.85
2013-03-04,93,65.0,,0.65,60.45
2013-03-05,93,65.0,,0.65,60.45
2013-03-06,88,65.0,,0.65,57.2
2013-03-07,89,65.0,,0.65,57.85
2013-03-08,88,65.0,,0.65,57.2
2013-03-09,75,65.0,,0.65,48.75
2013-03-10,62,65.0,,0.65,40.300000000000004
2013-03-11,91,65.0,,0.65,59.15
2013-03-12,100,65.0,,0.65,65.0
2013-03-13,90,65.0,,0.65,58.5
2013-03-14,93,65.0,,0.65,60.45
2013-03-15,89,65.0,,0.65,57.85
2013-03-16,75,65.0,,0.65,48.75
2013-03-17,65,65.0,,0.65,42.25
2013-03-18,94,65.0,,0.65,61.1
2013-03-19,97,65.0,,0.65,63.050000000000004
2013-03-20,95,65.0,,0.65,61.75
2013-03-21,96,65.0,,0.65,62.400000000000006
2013-03-22,89,65.0,,0.65,57.85
2013-03-23,74,65.0,,0.65,48.1
2013-03-24,62,65.0,,0.65,40.300000000000004
2013-03-25,92,65.0,,0.65,59.800000000000004
2013-03-26,100,65.0,,0.65,65.0
2013-03-27,94,65.0,,0.65,61.1
2013-03-28,95,65.0,,0.65,61.75
2013-03-29,93,65.0,,0.65,60.45
2013-03-30,70,65.0,,0.65,45.5
2013-03-31,62,65.0,,0.65,40.300000000000004
2013-04-01,95,68.0,False,0.68,64.60000000000001
2013-04-02,95,68.0,,0.68,64.60000000000001
2013-04-03,94,68.0,,0.68,63.92
2013-04-04,89,68.0,,0.68,60.52
2013-04-05,85,68.0,,0.68,57.800000000000004
2013-04-06,75,68.0,,0.68,51.00000000000001
2013-04-07,60,68.0,,0.68,40.800000000000004
2013-04-08,96,68.0,,0.68,65.28
2013-04-09,96,68.0,,0.68,65.28
2013-04-10,94,68.0,,0.68,63.92
2013-04-11,92,68.0,,0.68,62.56
2013-04-12,92,68.0,,0.68,62.56
2013-04-13,71,68.0,,0.68,48.28
2013-04-14,69,68.0,,0.68,46.92
2013-04-15,99,68.0,,0.68,67.32000000000001
2013-04-16,94,68.0,,0.68,63.92
2013-04-17,92,68.0,,0.68,62.56
2013-04-18,88,68.0,,0.68,59.84
2013-04-19,78,68.0,,0.68,53.040000000000006
2013-04-20,67,68.0,,0.68,45.56
2013-04-21,64,68.0,,0.68,43.52
2013-04-22,89,68.0,,0.68,60.52
2013-04-23,92,68.0,,0.68,62.56
2013-04-24,92,68.0,,0.68,62.56
2013-04-25,93,68.0,,0.68,63.24
2013-04-26,82,68.0,,0.68,55.760000000000005
2013-04-27,68,68.0,,0.68,46.24
2013-04-28,63,68.0,,0.68,42.84
2013-04-29,93,68.0,,0.68,63.24
2013-04-30,100,68.0,,0.68,68.0
2013-05-01,85,69.0,False,0.69,58.65
2013-05-02,93,69.0,,0.69,64.17
2013-05-03,89,69.0,,0.69,61.41
2013-05-04,64,69.0,,0.69,44.16
2013-05-05,59,69.0,,0.69,40.709999999999994
2013-05-06,90,69.0,,0.69,62.099999999999994
2013-05-07,98,69.0,,0.69,67.61999999999999
2013-05-08,90,69.0,,0.69,62.099999999999994
2013-05-09,92,69.0,,0.69,63.48
2013-05-10,91,69.0,,0.69,62.78999999999999
2013-05-11,68,69.0,,0.69,46.919999999999995
2013-05-12,61,69.0,,0.69,42.089999999999996
2013-05-13,98,69.0,,0.69,67.61999999999999
2013-05-14,97,69.0,,0.69,66.92999999999999
2013-05-15,94,69.0,,0.69,64.86
2013-05-16,100,69.0,,0.69,69.0
2013-05-17,80,69.0,,0.69,55.199999999999996
2013-05-18,61,69.0,,0.69,42.089999999999996
2013-05-19,59,69.0,,0.69,40.709999999999994
2013-05-20,96,69.0,,0.69,66.24
2013-05-21,95,69.0,,0.69,65.55
2013-05-22,92,69.0,,0.69,63.48
2013-05-23,92,69.0,,0.69,63.48
2013-05-24,89,69.0,,0.69,61.41
2013-05-25,70,69.0,,0.69,48.3
2013-05-26,58,69.0,,0.69,40.019999999999996
2013-05-27,67,69.0,,0.69,46.23
2013-05-28,94,69.0,,0.69,64.86
2013-05-29,97,69.0,,0.69,66.92999999999999
2013-05-30,99,69.0,,0.69,68.30999999999999
2013-05-31,99,69.0,,0.69,68.30999999999999
2013-06-01,69,71.0,False,0.71,48.989999999999995
2013-06-02,61,71.0,,0.71,43.309999999999995
2013-06-03,93,71.0,,0.71,66.03
2013-06-04,98,71.0,,0.71,69.58
2013-06-05,92,71.0,,0.71,65.32
2013-06-06,88,71.0,,0.71,62.48
2013-06-07,80,71.0,,0.71,56.8
2013-06-08,68,71.0,,0.71,48.28
2013-06-09,62,71.0,,0.71,44.019999999999996
2013-06-10,89,71.0,,0.71,63.19
2013-06-11,94,71.0,,0.71,66.74
2013-06-12,89,71.0,,0.71,63.19
2013-06-13,89,71.0,,0.71,63.19
2013-06-14,85,71.0,,0.71,60.349999999999994
2013-06-15,67,71.0,,0.71,47.57
2013-06-16,57,71.0,,0.71,40.47
2013-06-17,90,71.0,,0.71,63.9
2013-06-18,93,71.0,,0.71,66.03
2013-06-19,92,71.0,,0.71,65.32
2013-06-20,93,71.0,,0.71,66.03
2013-06-21,81,71.0,,0.71,57.51
2013-06-22,67,71.0,,0.71,47.57
2013-06-23,58,71.0,,0.71,41.18
2013-06-24,96,71.0,,0.71,68.16
2013-06-25,100,71.0,,0.71,71.0
2013-06-26,96,71.0,,0.71,68.16
2013-06-27,93,71.0,,0.71,66.03
2013-06-28,93,71.0,,0.71,66.03
2013-06-29,73,71.0,,0.71,51.83
2013-06-30,66,71.0,,0.71,46.86
2013-07-01,100,74.0,False,0.74,74.0
2013-07-02,96,74.0,,0.74,71.03999999999999
2013-07-03,84,74.0,,0.74,62.16
2013-07-04,54,74.0,,0.74,39.96
2013-07-05,75,74.0,,0.74,55.5
2013-07-06,63,74.0,,0.74,46.62
2013-07-07,60,74.0,,0.74,44.4
2013-07-08,95,74.0,,0.74,70.3
2013-07-09,94,74.0,,0.74,69.56
2013-07-10,91,74.0,,0.74,67.34
2013-07-11,87,74.0,,0.74,64.38
2013-07-12,84,74.0,,0.74,62.16
2013-07-13,65,74.0,,0.74,48.1
2013-07-14,57,74.0,,0.74,42.18
2013-07-15,93,74.0,,0.74,68.82
2013-07-16,90,74.0,,0.74,66.6
2013-07-17,87,74.0,,0.74,64.38
2013-07-18,94,74.0,,0.74,69.56
2013-07-19,81,74.0,,0.74,59.94
2013-07-20,67,74.0,,0.74,49.58
2013-07-21,65,74.0,,0.74,48.1
2013-07-22,88,74.0,,0.74,65.12
2013-07-23,92,74.0,,0.74,68.08
2013-07-24,91,74.0,,0.74,67.34
2013-07-25,89,74.0,,0.74,65.86
2013-07-26,87,74.0,,0.74,64.38
2013-07-27,68,74.0,,0.74,50.32
2013-07-28,59,74.0,,0.74,43.66
2013-07-29,92,74.0,,0.74,68.08
2013-07-30,90,74.0,,0.74,66.6
2013-07-31,91,74.0,,0.74,67.34
2013-08-01,98,72.0,False,0.72,70.56
2013-08-02,91,72.0,,0.72,65.52
2013-08-03,70,72.0,,0.72,50.4
2013-08-04,64,72.0,,0.72,46.08
2013-08-05,97,72.0,,0.72,69.84
2013-08-06,96,72.0,,0.72,69.12
2013-08-07,100,72.0,,0.72,72.0
2013-08-08,94,72.0,,0.72,67.67999999999999
2013-08-09,89,72.0,,0.72,64.08
2013-08-10,66,72.0,,0.72,47.519999999999996
2013-08-11,60,72.0,,0.72,43.199999999999996
2013-08-12,95,72.0,,0.72,68.39999999999999
2013-08-13,98,72.0,,0.72,70.56
2013-08-14,96,72.0,,0.72,69.12
2013-08-15,91,72.0,,0.72,65.52
2013-08-16,94,72.0,,0.72,67.67999999999999
2013-08-17,68,72.0,,0.72,48.96
2013-08-18,58,72.0,,0.72,41.76
2013-08-19,93,72.0,,0.72,66.96
2013-08-20,98,72.0,,0.72,70.56
2013-08-21,97,72.0,,0.72,69.84
2013-08-22,96,72.0,,0.72,69.12
2013-08-23,97,72.0,,0.72,69.84
2013-08-24,74,72.0,,0.72,53.28
2013-08-25,57,72.0,,0.72,41.04
2013-08-26,89,72.0,,0.72,64.08
2013-08-27,88,72.0,,0.72,63.36
2013-08-28,90,72.0,,0.72,64.8
2013-08-29,92,72.0,,0.72,66.24
2013-08-30,83,72.0,,0.72,59.76
2013-08-31,67,72.0,,0.72,48.239999999999995
2013-09-01,58,63.0,False,0.63,36.54
2013-09-02,68,63.0,,0.63,42.84
2013-09-03,100,63.0,,0.63,63.0
2013-09-04,97,63.0,,0.63,61.11
2013-09-05,91,63.0,,0.63,57.33
2013-09-06,99,63.0,,0.63,62.37
2013-09-07,67,63.0,,0.63,42.21
2013-09-08,56,63.0,,0.63,35.28
2013-09-09,93,63.0,,0.63,58.59
2013-09-10,93,63.0,,0.63,58.59
2013-09-11,90,63.0,,0.63,56.7
2013-09-12,91,63.0,,0.63,57.33
2013-09-13,82,63.0,,0.63,51.660000000000004
2013-09-14,63,63.0,,0.63,39.69
2013-09-15,57,63.0,,0.63,35.910000000000004
2013-09-16,92,63.0,,0.63,57.96
2013-09-17,93,63.0,,0.63,58.59
2013-09-18,88,63.0,,0.63,55.44
2013-09-19,83,63.0,,0.63,52.29
2013-09-20,85,63.0,,0.63,53.55
2013-09-21,66,63.0,,0.63,41.58
2013-09-22,57,63.0,,0.63,35.910000000000004
2013-09-23,87,63.0,,0.63,54.81
2013-09-24,92,63.0,,0.63,57.96
2013-09-25,89,63.0,,0.63,56.07
2013-09-26,88,63.0,,0.63,55.44
2013-09-27,79,63.0,,0.63,49.77
2013-09-28,65,63.0,,0.63,40.95
2013-09-29,55,63.0,,0.63,34.65
2013-09-30,95,63.0,,0.63,59.85
2013-10-01,100,61.0,False,0.61,61.0
2013-10-02,93,61.0,,0.61,56.73
2013-10-03,94,61.0,,0.61,57.339999999999996
2013-10-04,87,61.0,,0.61,53.07
2013-10-05,67,61.0,,0.61,40.87
2013-10-06,64,61.0,,0.61,39.04
2013-10-07,95,61.0,,0.61,57.949999999999996
2013-10-08,97,61.0,,0.61,59.17
2013-10-09,92,61.0,,0.61,56.12
2013-10-10,90,61.0,,0.61,54.9
2013-10-11,85,61.0,,0.61,51.85
2013-10-12,67,61.0,,0.61,40.87
2013-10-13,59,61.0,,0.61,35.99
2013-10-14,92,61.0,,0.61,56.12
2013-10-15,96,61.0,,0.61,58.56
2013-10-16,93,61.0,,0.61,56.73
2013-10-17,97,61.0,,0.61,59.17
2013-10-18,86,61.0,,0.61,52.46
2013-10-19,71,61.0,,0.61,43.31
2013-10-20,58,61.0,,0.61,35.38
2013-10-21,95,61.0,,0.61,57.949999999999996
2013-10-22,93,61.0,,0.61,56.73
2013-10-23,91,61.0,,0.61,55.51
2013-10-24,91,61.0,,0.61,55.51
2013-10-25,89,61.0,,0.61,54.29
2013-10-26,64,61.0,,0.61,39.04
2013-10-27,56,61.0,,0.61,34.16
2013-10-28,95,61.0,,0.61,57.949999999999996
2013-10-29,100,61.0,,0.61,61.0
2013-10-30,93,61.0,,0.61,56.73
2013-10-31,85,61.0,,0.61,51.85
2013-11-01,89,57.0,False,0.57,50.73
2013-11-02,69,57.0,,0.57,39.33
2013-11-03,57,57.0,,0.57,32.489999999999995
2013-11-04,90,57.0,,0.57,51.3
2013-11-05,94,57.0,,0.57,53.58
2013-11-06,95,57.0,,0.57,54.15
2013-11-07,92,57.0,,0.57,52.44
2013-11-08,82,57.0,,0.57,46.739999999999995
2013-11-09,73,57.0,,0.57,41.61
2013-11-10,61,57.0,,0.57,34.769999999999996
2013-11-11,85,57.0,,0.57,48.449999999999996
2013-11-12,97,57.0,,0.57,55.28999999999999
2013-11-13,98,57.0,,0.57,55.85999999999999
2013-11-14,94,57.0,,0.57,53.58
2013-11-15,91,57.0,,0.57,51.87
2013-11-16,70,57.0,,0.57,39.9
2013-11-17,60,57.0,,0.57,34.199999999999996
2013-11-18,89,57.0,,0.57,50.73
2013-11-19,100,57.0,,0.57,56.99999999999999
2013-11-20,93,57.0,,0.57,53.01
2013-11-21,86,57.0,,0.57,49.019999999999996
2013-11-22,89,57.0,,0.57,50.73
2013-11-23,75,57.0,,0.57,42.74999999999999
2013-11-24,59,57.0,,0.57,33.629999999999995
2013-11-25,87,57.0,,0.57,49.589999999999996
2013-11-26,93,57.0,,0.57,53.01
2013-11-27,79,57.0,,0.57,45.029999999999994
2013-11-28,41,57.0,,0.57,23.369999999999997
2013-11-29,73,57.0,,0.57,41.61
2013-11-30,64,57.0,,0.57,36.48
2013-12-01,52,56.0,False,0.56,29.120000000000005
2013-12-02,90,56.0,,0.56,50.400000000000006
2013-12-03,93,56.0,,0.56,52.080000000000005
2013-12-04,90,56.0,,0.56,50.400000000000006
2013-12-05,84,56.0,,0.56,47.040000000000006
2013-12-06,83,56.0,,0.56,46.480000000000004
2013-12-07,63,56.0,,0.56,35.28
2013-12-08,52,56.0,,0.56,29.120000000000005
2013-12-09,85,56.0,,0.56,47.6
2013-12-10,91,56.0,,0.56,50.96000000000001
2013-12-11,91,56.0,,0.56,50.96000000000001
2013-12-12,86,56.0,,0.56,48.160000000000004
2013-12-13,88,56.0,,0.56,49.28
2013-12-14,68,56.0,,0.56,38.080000000000005
2013-12-15,54,56.0,,0.56,30.240000000000002
2013-12-16,92,56.0,,0.56,51.52
2013-12-17,87,56.0,,0.56,48.720000000000006
2013-12-18,88,56.0,,0.56,49.28
2013-12-19,87,56.0,,0.56,48.720000000000006
2013-12-20,86,56.0,,0.56,48.160000000000004
2013-12-21,69,56.0,,0.56,38.64
2013-12-22,56,56.0,,0.56,31.360000000000003
2013-12-23,79,56.0,,0.56,44.24
2013-12-24,59,56.0,,0.56,33.040000000000006
2013-12-25,39,56.0,,0.56,21.840000000000003
2013-12-26,77,56.0,,0.56,43.120000000000005
2013-12-27,96,56.0,,0.56,53.760000000000005
2013-12-28,80,56.0,,0.56,44.800000000000004
2013-12-29,63,56.0,,0.56,35.28
2013-12-30,100,56.0,,0.56,56.00000000000001
2013-12-31,92,56.0,,0.56,51.52
2014-01-01,55,67.0,False,0.67,36.85
2014-01-02,94,67.0,,0.67,62.980000000000004
2014-01-03,98,67.0,,0.67,65.66000000000001
2014-01-04,77,67.0,,0.67,51.59
2014-01-05,67,67.0,,0.67,44.89
2014-01-06,89,67.0,,0.67,59.63
2014-01-07,92,67.0,,0.67,61.64
2014-01-08,97,67.0,,0.67,64.99000000000001
2014-01-09,99,67.0,,0.67,66.33
2014-01-10,98,67.0,,0.67,65.66000000000001
2014-01-11,77,67.0,,0.67,51.59
2014-01-12,67,67.0,,0.67,44.89
2014-01-13,96,67.0,,0.67,64.32000000000001
2014-01-14,99,67.0,,0.67,66.33
2014-01-15,99,67.0,,0.67,66.33
2014-01-16,95,67.0,,0.67,63.650000000000006
2014-01-17,96,67.0,,0.67,64.32000000000001
2014-01-18,81,67.0,,0.67,54.27
2014-01-19,67,67.0,,0.67,44.89
2014-01-20,86,67.0,,0.67,57.620000000000005
2014-01-21,94,67.0,,0.67,62.980000000000004
2014-01-22,100,67.0,,0.67,67.0
2014-01-23,97,67.0,,0.67,64.99000000000001
2014-01-24,92,67.0,,0.67,61.64
2014-01-25,83,67.0,,0.67,55.61000000000001
2014-01-26,75,67.0,,0.67,50.25
2014-01-27,90,67.0,,0.67,60.300000000000004
2014-01-28,97,67.0,,0.67,64.99000000000001
2014-01-29,96,67.0,,0.67,64.32000000000001
2014-01-30,98,67.0,,0.67,65.66000000000001
2014-01-31,95,67.0,,0.67,63.650000000000006
