date,poverty line_unscaled,poverty line_monthly,isPartial,scale,poverty line
2012-11-26,43,43,False,0.43,18.49
2012-11-27,80,80,False,0.8,64.0
2012-11-28,80,80,False,0.8,64.0
2012-11-29,94,94,False,0.94,88.36
2012-11-30,60,60,False,0.6,36.0
2012-12-01,43,43,False,0.43,18.49
2012-12-02,31,31,False,0.31,9.61
2012-12-03,100,100,False,1.0,100.0
2012-12-04,89,89,False,0.89,79.21000000000001
2012-12-05,60,60,False,0.6,36.0
2012-12-06,86,86,False,0.86,73.96
2012-12-07,68,68,False,0.68,46.24
2012-12-08,56,56,False,0.56,31.360000000000003
2012-12-09,18,18,False,0.18,3.2399999999999998
2012-12-10,55,55,False,0.55,30.250000000000004
2012-12-11,55,55,False,0.55,30.250000000000004
2012-12-12,81,81,False,0.81,65.61
2012-12-13,82,82,False,0.82,67.24
2012-12-14,62,62,False,0.62,38.44
2012-12-15,50,50,False,0.5,25.0
2012-12-16,82,82,False,0.82,67.24
2012-12-17,31,31,False,0.31,9.61
2012-12-18,26,26,False,0.26,6.76
2012-12-19,31,31,False,0.31,9.61
2012-12-20,43,43,False,0.43,18.49
2012-12-21,45,45,False,0.45,20.25
2012-12-22,13,13,False,0.13,1.69
2012-12-23,14,14,False,0.14,1.9600000000000002
2012-12-24,33,33,False,0.33,10.89
2012-12-25,30,30,False,0.3,9.0
2012-12-26,24,24,False,0.24,5.76
2012-12-27,34,34,False,0.34,11.56
2012-12-28,57,57,False,0.57,32.489999999999995
2012-12-29,31,31,False,0.31,9.61
2012-12-30,38,38,False,0.38,14.44
2012-12-31,40,40,False,0.4,16.0
2013-01-01,27,27,False,0.27,7.290000000000001
2013-01-02,37,37,False,0.37,13.69
2013-01-03,52,52,False,0.52,27.04
2013-01-04,37,37,False,0.37,13.69
2013-01-05,12,12,False,0.12,1.44
2013-01-06,49,49,False,0.49,24.009999999999998
2013-01-07,41,41,False,0.41,16.81
2013-01-08,46,46,False,0.46,21.16
2013-01-09,25,25,False,0.25,6.25
2013-01-10,66,66,False,0.66,43.56
2013-01-11,31,31,False,0.31,9.61
2013-01-12,37,37,False,0.37,13.69
2013-01-13,60,60,False,0.6,36.0
2013-01-14,70,70,False,0.7,49.0
2013-01-15,35,35,False,0.35,12.25
2013-01-16,50,50,False,0.5,25.0
2013-01-17,45,45,False,0.45,20.25
2013-01-18,63,63,False,0.63,39.69
2013-01-19,31,31,False,0.31,9.61
2013-01-20,74,74,False,0.74,54.76
2013-01-21,47,47,False,0.47,22.09
2013-01-22,64,64,False,0.64,40.96
2013-01-23,85,85,False,0.85,72.25
2013-01-24,100,100,False,1.0,100.0
2013-01-25,41,41,False,0.41,16.81
2013-01-26,54,54,False,0.54,29.160000000000004
2013-01-27,91,91,False,0.91,82.81
2013-01-28,59,59,False,0.59,34.809999999999995
2013-01-29,74,74,False,0.74,54.76
2013-01-30,64,64,False,0.64,40.96
2013-01-31,74,74,False,0.74,54.76
2013-02-01,36,36,False,0.36,12.959999999999999
2013-02-02,25,25,False,0.25,6.25
2013-02-03,34,34,False,0.34,11.56
2013-02-04,28,28,False,0.28,7.840000000000001
2013-02-05,32,32,False,0.32,10.24
2013-02-06,22,22,False,0.22,4.84
2013-02-07,18,18,False,0.18,3.2399999999999998
2013-02-08,25,25,False,0.25,6.25
2013-02-09,22,22,False,0.22,4.84
2013-02-10,17,17,False,0.17,2.89
2013-02-11,29,29,False,0.29,8.41
2013-02-12,36,36,False,0.36,12.959999999999999
2013-02-13,100,100,False,1.0,100.0
2013-02-14,48,48,False,0.48,23.04
2013-02-15,15,15,False,0.15,2.25
2013-02-16,20,20,False,0.2,4.0
2013-02-17,20,20,False,0.2,4.0
2013-02-18,31,31,False,0.31,9.61
2013-02-19,42,42,False,0.42,17.64
2013-02-20,34,34,False,0.34,11.56
2013-02-21,32,32,False,0.32,10.24
2013-02-22,31,31,False,0.31,9.61
2013-02-23,12,12,False,0.12,1.44
2013-02-24,22,22,False,0.22,4.84
2013-02-25,21,21,False,0.21,4.41
2013-02-26,33,33,False,0.33,10.89
2013-02-27,30,30,False,0.3,9.0
2013-02-28,40,40,False,0.4,16.0
2013-03-01,47,47,False,0.47,22.09
2013-03-02,44,44,False,0.44,19.36
2013-03-03,49,49,False,0.49,24.009999999999998
2013-03-04,77,77,False,0.77,59.29
2013-03-05,58,58,False,0.58,33.64
2013-03-06,66,66,False,0.66,43.56
2013-03-07,81,81,False,0.81,65.61
2013-03-08,65,65,False,0.65,42.25
2013-03-09,44,44,False,0.44,19.36
2013-03-10,50,50,False,0.5,25.0
2013-03-11,50,50,False,0.5,25.0
2013-03-12,40,40,False,0.4,16.0
2013-03-13,63,63,False,0.63,39.69
2013-03-14,87,87,False,0.87,75.69
2013-03-15,57,57,False,0.57,32.489999999999995
2013-03-16,39,39,False,0.39,15.21
2013-03-17,33,33,False,0.33,10.89
2013-03-18,44,44,False,0.44,19.36
2013-03-19,71,71,False,0.71,50.41
2013-03-20,54,54,False,0.54,29.160000000000004
2013-03-21,100,100,False,1.0,100.0
2013-03-22,85,85,False,0.85,72.25
2013-03-23,33,33,False,0.33,10.89
2013-03-24,49,49,False,0.49,24.009999999999998
2013-03-25,27,27,False,0.27,7.290000000000001
2013-03-26,55,55,False,0.55,30.250000000000004
2013-03-27,60,60,False,0.6,36.0
2013-03-28,57,57,False,0.57,32.489999999999995
2013-03-29,30,30,False,0.3,9.0
2013-03-30,35,35,False,0.35,12.25
2013-03-31,30,30,False,0.3,9.0
2013-04-01,31,31,False,0.31,9.61
2013-04-02,100,100,False,1.0,100.0
2013-04-03,93,93,False,0.93,86.49000000000001
2013-04-04,63,63,False,0.63,39.69
2013-04-05,61,61,False,0.61,37.21
2013-04-06,20,20,False,0.2,4.0
2013-04-07,53,53,False,0.53,28.09
2013-04-08,54,54,False,0.54,29.160000000000004
2013-04-09,72,72,False,0.72,51.839999999999996
2013-04-10,46,46,False,0.46,21.16
2013-04-11,43,43,False,0.43,18.49
2013-04-12,64,64,False,0.64,40.96
2013-04-13,53,53,False,0.53,28.09
2013-04-14,57,57,False,0.57,32.489999999999995
2013-04-15,67,67,False,0.67,44.89
2013-04-16,64,64,False,0.64,40.96
2013-04-17,69,69,False,0.69,47.61
2013-04-18,69,69,False,0.69,47.61
2013-04-19,24,24,False,0.24,5.76
2013-04-20,49,49,False,0.49,24.009999999999998
2013-04-21,39,39,False,0.39,15.21
2013-04-22,54,54,False,0.54,29.160000000000004
2013-04-23,57,57,False,0.57,32.489999999999995
2013-04-24,96,96,False,0.96,92.16
2013-04-25,59,59,False,0.59,34.809999999999995
2013-04-26,57,57,False,0.57,32.489999999999995
2013-04-27,25,25,False,0.25,6.25
2013-04-28,53,53,False,0.53,28.09
2013-04-29,58,58,False,0.58,33.64
2013-04-30,62,62,False,0.62,38.44
2013-05-01,85,85,False,0.85,72.25
2013-05-02,84,84,False,0.84,70.56
2013-05-03,100,100,False,1.0,100.0
2013-05-04,21,21,False,0.21,4.41
2013-05-05,43,43,False,0.43,18.49
2013-05-06,79,79,False,0.79,62.410000000000004
2013-05-07,66,66,False,0.66,43.56
2013-05-08,100,100,False,1.0,100.0
2013-05-09,62,62,False,0.62,38.44
2013-05-10,47,47,False,0.47,22.09
2013-05-11,28,28,False,0.28,7.840000000000001
2013-05-12,29,29,False,0.29,8.41
2013-05-13,69,69,False,0.69,47.61
2013-05-14,57,57,False,0.57,32.489999999999995
2013-05-15,68,68,False,0.68,46.24
2013-05-16,86,86,False,0.86,73.96
2013-05-17,59,59,False,0.59,34.809999999999995
2013-05-18,22,22,False,0.22,4.84
2013-05-19,55,55,False,0.55,30.250000000000004
2013-05-20,84,84,False,0.84,70.56
2013-05-21,83,83,False,0.83,68.89
2013-05-22,62,62,False,0.62,38.44
2013-05-23,80,80,False,0.8,64.0
2013-05-24,48,48,False,0.48,23.04
2013-05-25,15,15,False,0.15,2.25
2013-05-26,54,54,False,0.54,29.160000000000004
2013-05-27,56,56,False,0.56,31.360000000000003
2013-05-28,78,78,False,0.78,60.84
2013-05-29,84,84,False,0.84,70.56
2013-05-30,40,40,False,0.4,16.0
2013-05-31,60,60,False,0.6,36.0
2013-06-01,14,14,False,0.14,1.9600000000000002
2013-06-02,28,28,False,0.28,7.840000000000001
2013-06-03,44,44,False,0.44,19.36
2013-06-04,33,33,False,0.33,10.89
2013-06-05,45,45,False,0.45,20.25
2013-06-06,100,100,False,1.0,100.0
2013-06-07,46,46,False,0.46,21.16
2013-06-08,42,42,False,0.42,17.64
2013-06-09,14,14,False,0.14,1.9600000000000002
2013-06-10,55,55,False,0.55,30.250000000000004
2013-06-11,54,54,False,0.54,29.160000000000004
2013-06-12,33,33,False,0.33,10.89
2013-06-13,78,78,False,0.78,60.84
2013-06-14,23,23,False,0.23,5.29
2013-06-15,14,14,False,0.14,1.9600000000000002
2013-06-16,29,29,False,0.29,8.41
2013-06-17,45,45,False,0.45,20.25
2013-06-18,66,66,False,0.66,43.56
2013-06-19,33,33,False,0.33,10.89
2013-06-20,45,45,False,0.45,20.25
2013-06-21,23,23,False,0.23,5.29
2013-06-22,14,14,False,0.14,1.9600000000000002
2013-06-23,28,28,False,0.28,7.840000000000001
2013-06-24,34,34,False,0.34,11.56
2013-06-25,44,44,False,0.44,19.36
2013-06-26,33,33,False,0.33,10.89
2013-06-27,11,11,False,0.11,1.21
2013-06-28,46,46,False,0.46,21.16
2013-06-29,42,42,False,0.42,17.64
2013-06-30,71,71,False,0.71,50.41
2013-07-01,73,73,False,0.73,53.29
2013-07-02,51,51,False,0.51,26.01
2013-07-03,41,41,False,0.41,16.81
2013-07-04,43,43,False,0.43,18.49
2013-07-05,41,41,False,0.41,16.81
2013-07-06,57,57,False,0.57,32.489999999999995
2013-07-07,63,63,False,0.63,39.69
2013-07-08,56,56,False,0.56,31.360000000000003
2013-07-09,82,82,False,0.82,67.24
2013-07-10,22,22,False,0.22,4.84
2013-07-11,51,51,False,0.51,26.01
2013-07-12,35,35,False,0.35,12.25
2013-07-13,69,69,False,0.69,47.61
2013-07-14,27,27,False,0.27,7.290000000000001
2013-07-15,34,34,False,0.34,11.56
2013-07-16,39,39,False,0.39,15.21
2013-07-17,62,62,False,0.62,38.44
2013-07-18,86,86,False,0.86,73.96
2013-07-19,65,65,False,0.65,42.25
2013-07-20,41,41,False,0.41,16.81
2013-07-21,28,28,False,0.28,7.840000000000001
2013-07-22,44,44,False,0.44,19.36
2013-07-23,77,77,False,0.77,59.29
2013-07-24,56,56,False,0.56,31.360000000000003
2013-07-25,51,51,False,0.51,26.01
2013-07-26,59,59,False,0.59,34.809999999999995
2013-07-27,42,42,False,0.42,17.64
2013-07-28,92,92,False,0.92,84.64
2013-07-29,100,100,False,1.0,100.0
2013-07-30,61,61,False,0.61,37.21
2013-07-31,61,61,False,0.61,37.21
2013-08-01,60,60,False,0.6,36.0
2013-08-02,37,37,False,0.37,13.69
2013-08-03,60,60,False,0.6,36.0
2013-08-04,60,60,False,0.6,36.0
2013-08-05,36,36,False,0.36,12.959999999999999
2013-08-06,30,30,False,0.3,9.0
2013-08-07,42,42,False,0.42,17.64
2013-08-08,60,60,False,0.6,36.0
2013-08-09,56,56,False,0.56,31.360000000000003
2013-08-10,22,22,False,0.22,4.84
2013-08-11,83,83,False,0.83,68.89
2013-08-12,30,30,False,0.3,9.0
2013-08-13,23,23,False,0.23,5.29
2013-08-14,36,36,False,0.36,12.959999999999999
2013-08-15,79,79,False,0.79,62.410000000000004
2013-08-16,31,31,False,0.31,9.61
2013-08-17,45,45,False,0.45,20.25
2013-08-18,37,37,False,0.37,13.69
2013-08-19,71,71,False,0.71,50.41
2013-08-20,30,30,False,0.3,9.0
2013-08-21,66,66,False,0.66,43.56
2013-08-22,60,60,False,0.6,36.0
2013-08-23,37,37,False,0.37,13.69
2013-08-24,37,37,False,0.37,13.69
2013-08-25,37,37,False,0.37,13.69
2013-08-26,74,74,False,0.74,54.76
2013-08-27,34,34,False,0.34,11.56
2013-08-28,75,75,False,0.75,56.25
2013-08-29,100,100,False,1.0,100.0
2013-08-30,49,49,False,0.49,24.009999999999998
2013-08-31,58,58,False,0.58,33.64
2013-09-01,19,19,False,0.19,3.61
2013-09-02,26,26,False,0.26,6.76
2013-09-03,60,60,False,0.6,36.0
2013-09-04,60,60,False,0.6,36.0
2013-09-05,60,60,False,0.6,36.0
2013-09-06,47,47,False,0.47,22.09
2013-09-07,36,36,False,0.36,12.959999999999999
2013-09-08,18,18,False,0.18,3.2399999999999998
2013-09-09,52,52,False,0.52,27.04
2013-09-10,72,72,False,0.72,51.839999999999996
2013-09-11,51,51,False,0.51,26.01
2013-09-12,59,59,False,0.59,34.809999999999995
2013-09-13,46,46,False,0.46,21.16
2013-09-14,55,55,False,0.55,30.250000000000004
2013-09-15,9,9,False,0.09,0.8099999999999999
2013-09-16,58,58,False,0.58,33.64
2013-09-17,65,65,False,0.65,42.25
2013-09-18,89,89,False,0.89,79.21000000000001
2013-09-19,75,75,False,0.75,56.25
2013-09-20,39,39,False,0.39,15.21
2013-09-21,74,74,False,0.74,54.76
2013-09-22,27,27,False,0.27,7.290000000000001
2013-09-23,52,52,False,0.52,27.04
2013-09-24,88,88,False,0.88,77.44
2013-09-25,52,52,False,0.52,27.04
2013-09-26,100,100,False,1.0,100.0
2013-09-27,48,48,False,0.48,23.04
2013-09-28,58,58,False,0.58,33.64
2013-09-29,56,56,False,0.56,31.360000000000003
2013-09-30,30,30,False,0.3,9.0
2013-10-01,100,100,False,1.0,100.0
2013-10-02,54,54,False,0.54,29.160000000000004
2013-10-03,60,60,False,0.6,36.0
2013-10-04,39,39,False,0.39,15.21
2013-10-05,41,41,False,0.41,16.81
2013-10-06,40,40,False,0.4,16.0
2013-10-07,27,27,False,0.27,7.290000000000001
2013-10-08,17,17,False,0.17,2.89
2013-10-09,44,44,False,0.44,19.36
2013-10-10,27,27,False,0.27,7.290000000000001
2013-10-11,40,40,False,0.4,16.0
2013-10-12,20,20,False,0.2,4.0
2013-10-13,34,34,False,0.34,11.56
2013-10-14,44,44,False,0.44,19.36
2013-10-15,38,38,False,0.38,14.44
2013-10-16,32,32,False,0.32,10.24
2013-10-17,71,71,False,0.71,50.41
2013-10-18,17,17,False,0.17,2.89
2013-10-19,14,14,False,0.14,1.9600000000000002
2013-10-20,54,54,False,0.54,29.160000000000004
2013-10-21,49,49,False,0.49,24.009999999999998
2013-10-22,42,42,False,0.42,17.64
2013-10-23,32,32,False,0.32,10.24
2013-10-24,44,44,False,0.44,19.36
2013-10-25,46,46,False,0.46,21.16
2013-10-26,35,35,False,0.35,12.25
2013-10-27,33,33,False,0.33,10.89
2013-10-28,63,63,False,0.63,39.69
2013-10-29,42,42,False,0.42,17.64
2013-10-30,69,69,False,0.69,47.61
2013-10-31,27,27,False,0.27,7.290000000000001
2013-11-01,81,81,False,0.81,65.61
2013-11-02,16,16,False,0.16,2.56
2013-11-03,35,35,False,0.35,12.25
2013-11-04,74,74,False,0.74,54.76
2013-11-05,69,69,False,0.69,47.61
2013-11-06,77,77,False,0.77,59.29
2013-11-07,49,49,False,0.49,24.009999999999998
2013-11-08,64,64,False,0.64,40.96
2013-11-09,36,36,False,0.36,12.959999999999999
2013-11-10,56,56,False,0.56,31.360000000000003
2013-11-11,37,37,False,0.37,13.69
2013-11-12,100,100,False,1.0,100.0
2013-11-13,90,90,False,0.9,81.0
2013-11-14,87,87,False,0.87,75.69
2013-11-15,47,47,False,0.47,22.09
2013-11-16,51,51,False,0.51,26.01
2013-11-17,20,20,False,0.2,4.0
2013-11-18,48,48,False,0.48,23.04
2013-11-19,64,64,False,0.64,40.96
2013-11-20,85,85,False,0.85,72.25
2013-11-21,65,65,False,0.65,42.25
2013-11-22,79,79,False,0.79,62.410000000000004
2013-11-23,30,30,False,0.3,9.0
2013-11-24,49,49,False,0.49,24.009999999999998
2013-11-25,86,86,False,0.86,73.96
2013-11-26,58,58,False,0.58,33.64
2013-11-27,26,26,False,0.26,6.76
2013-11-28,47,47,False,0.47,22.09
2013-11-29,34,34,False,0.34,11.56
2013-11-30,35,35,False,0.35,12.25
2013-12-01,58,58,False,0.58,33.64
2013-12-02,35,35,False,0.35,12.25
2013-12-03,79,79,False,0.79,62.410000000000004
2013-12-04,65,65,False,0.65,42.25
2013-12-05,45,45,False,0.45,20.25
2013-12-06,92,92,False,0.92,84.64
2013-12-07,54,54,False,0.54,29.160000000000004
2013-12-08,27,27,False,0.27,7.290000000000001
2013-12-09,37,37,False,0.37,13.69
2013-12-10,66,66,False,0.66,43.56
2013-12-11,76,76,False,0.76,57.76
2013-12-12,53,53,False,0.53,28.09
2013-12-13,24,24,False,0.24,5.76
2013-12-14,37,37,False,0.37,13.69
2013-12-15,19,19,False,0.19,3.61
2013-12-16,53,53,False,0.53,28.09
2013-12-17,37,37,False,0.37,13.69
2013-12-18,100,100,False,1.0,100.0
2013-12-19,32,32,False,0.32,10.24
2013-12-20,33,33,False,0.33,10.89
2013-12-21,59,59,False,0.59,34.809999999999995
2013-12-22,49,49,False,0.49,24.009999999999998
2013-12-23,9,9,False,0.09,0.8099999999999999
2013-12-24,67,67,False,0.67,44.89
2013-12-25,11,11,False,0.11,1.21
2013-12-26,27,27,False,0.27,7.290000000000001
2013-12-27,70,70,False,0.7,49.0
2013-12-28,48,48,False,0.48,23.04
2013-12-29,9,9,False,0.09,0.8099999999999999
2013-12-30,40,40,False,0.4,16.0
2013-12-31,17,17,False,0.17,2.89
2014-01-01,43,43,False,0.43,18.49
2014-01-02,29,29,False,0.29,8.41
2014-01-03,29,29,False,0.29,8.41
2014-01-04,34,34,False,0.34,11.56
2014-01-05,24,24,False,0.24,5.76
2014-01-06,59,59,False,0.59,34.809999999999995
2014-01-07,28,28,False,0.28,7.840000000000001
2014-01-08,94,94,False,0.94,88.36
2014-01-09,65,65,False,0.65,42.25
2014-01-10,66,66,False,0.66,43.56
2014-01-11,77,77,False,0.77,59.29
2014-01-12,48,48,False,0.48,23.04
2014-01-13,36,36,False,0.36,12.959999999999999
2014-01-14,75,75,False,0.75,56.25
2014-01-15,36,36,False,0.36,12.959999999999999
2014-01-16,56,56,False,0.56,31.360000000000003
2014-01-17,33,33,False,0.33,10.89
2014-01-18,64,64,False,0.64,40.96
2014-01-19,34,34,False,0.34,11.56
2014-01-20,50,50,False,0.5,25.0
2014-01-21,62,62,False,0.62,38.44
2014-01-22,55,55,False,0.55,30.250000000000004
2014-01-23,88,88,False,0.88,77.44
2014-01-24,81,81,False,0.81,65.61
2014-01-25,38,38,False,0.38,14.44
2014-01-26,68,68,False,0.68,46.24
2014-01-27,57,57,False,0.57,32.489999999999995
2014-01-28,100,100,False,1.0,100.0
2014-01-29,93,93,False,0.93,86.49000000000001
2014-01-30,71,71,False,0.71,50.41
2014-01-31,94,94,False,0.94,88.36
2014-02-01,40,40,False,0.4,16.0
2014-02-02,54,54,False,0.54,29.160000000000004
2014-02-03,31,31,False,0.31,9.61
2014-02-04,48,48,False,0.48,23.04
2014-02-05,59,59,False,0.59,34.809999999999995
2014-02-06,47,47,False,0.47,22.09
2014-02-07,39,39,False,0.39,15.21
2014-02-08,35,35,False,0.35,12.25
2014-02-09,51,51,False,0.51,26.01
2014-02-10,44,44,False,0.44,19.36
2014-02-11,41,41,False,0.41,16.81
2014-02-12,67,67,False,0.67,44.89
2014-02-13,100,100,False,1.0,100.0
2014-02-14,24,24,False,0.24,5.76
2014-02-15,28,28,False,0.28,7.840000000000001
2014-02-16,32,32,False,0.32,10.24
2014-02-17,23,23,False,0.23,5.29
2014-02-18,51,51,False,0.51,26.01
2014-02-19,45,45,False,0.45,20.25
2014-02-20,58,58,False,0.58,33.64
2014-02-21,17,17,False,0.17,2.89
2014-02-22,28,28,False,0.28,7.840000000000001
2014-02-23,48,48,False,0.48,23.04
2014-02-24,44,44,False,0.44,19.36
2014-02-25,50,50,False,0.5,25.0
2014-02-26,70,70,False,0.7,49.0
2014-02-27,51,51,False,0.51,26.01
2014-02-28,40,40,False,0.4,16.0
2014-03-01,14,14,False,0.14,1.9600000000000002
2014-03-02,18,18,False,0.18,3.2399999999999998
2014-03-03,47,47,False,0.47,22.09
2014-03-04,56,56,False,0.56,31.360000000000003
2014-03-05,46,46,False,0.46,21.16
2014-03-06,100,100,False,1.0,100.0
2014-03-07,64,64,False,0.64,40.96
2014-03-08,62,62,False,0.62,38.44
2014-03-09,43,43,False,0.43,18.49
2014-03-10,47,47,False,0.47,22.09
2014-03-11,43,43,False,0.43,18.49
2014-03-12,62,62,False,0.62,38.44
2014-03-13,51,51,False,0.51,26.01
2014-03-14,53,53,False,0.53,28.09
2014-03-15,29,29,False,0.29,8.41
2014-03-16,61,61,False,0.61,37.21
2014-03-17,53,53,False,0.53,28.09
2014-03-18,66,66,False,0.66,43.56
2014-03-19,54,54,False,0.54,29.160000000000004
2014-03-20,55,55,False,0.55,30.250000000000004
2014-03-21,65,65,False,0.65,42.25
2014-03-22,34,34,False,0.34,11.56
2014-03-23,43,43,False,0.43,18.49
2014-03-24,50,50,False,0.5,25.0
2014-03-25,72,72,False,0.72,51.839999999999996
2014-03-26,69,69,False,0.69,47.61
2014-03-27,59,59,False,0.59,34.809999999999995
2014-03-28,84,84,False,0.84,70.56
2014-03-29,33,33,False,0.33,10.89
2014-03-30,28,28,False,0.28,7.840000000000001
2014-03-31,54,54,False,0.54,29.160000000000004
2014-04-01,71,71,False,0.71,50.41
2014-04-02,47,47,False,0.47,22.09
2014-04-03,61,61,False,0.61,37.21
2014-04-04,49,49,False,0.49,24.009999999999998
2014-04-05,46,46,False,0.46,21.16
2014-04-06,50,50,False,0.5,25.0
2014-04-07,60,60,False,0.6,36.0
2014-04-08,79,79,False,0.79,62.410000000000004
2014-04-09,36,36,False,0.36,12.959999999999999
2014-04-10,51,51,False,0.51,26.01
2014-04-11,54,54,False,0.54,29.160000000000004
2014-04-12,28,28,False,0.28,7.840000000000001
2014-04-13,55,55,False,0.55,30.250000000000004
2014-04-14,100,100,False,1.0,100.0
2014-04-15,45,45,False,0.45,20.25
2014-04-16,51,51,False,0.51,26.01
2014-04-17,64,64,False,0.64,40.96
2014-04-18,60,60,False,0.6,36.0
2014-04-19,33,33,False,0.33,10.89
2014-04-20,34,34,False,0.34,11.56
2014-04-21,60,60,False,0.6,36.0
2014-04-22,57,57,False,0.57,32.489999999999995
2014-04-23,61,61,False,0.61,37.21
2014-04-24,54,54,False,0.54,29.160000000000004
2014-04-25,76,76,False,0.76,57.76
2014-04-26,9,9,False,0.09,0.8099999999999999
2014-04-27,41,41,False,0.41,16.81
2014-04-28,50,50,False,0.5,25.0
2014-04-29,59,59,False,0.59,34.809999999999995
2014-04-30,81,81,False,0.81,65.61
2014-05-01,50,50,False,0.5,25.0
2014-05-02,77,77,False,0.77,59.29
2014-05-03,35,35,False,0.35,12.25
2014-05-04,46,46,False,0.46,21.16
2014-05-05,100,100,False,1.0,100.0
2014-05-06,59,59,False,0.59,34.809999999999995
2014-05-07,68,68,False,0.68,46.24
2014-05-08,51,51,False,0.51,26.01
2014-05-09,52,52,False,0.52,27.04
2014-05-10,47,47,False,0.47,22.09
2014-05-11,18,18,False,0.18,3.2399999999999998
2014-05-12,56,56,False,0.56,31.360000000000003
2014-05-13,59,59,False,0.59,34.809999999999995
2014-05-14,60,60,False,0.6,36.0
2014-05-15,98,98,False,0.98,96.03999999999999
2014-05-16,57,57,False,0.57,32.489999999999995
2014-05-17,30,30,False,0.3,9.0
2014-05-18,54,54,False,0.54,29.160000000000004
2014-05-19,37,37,False,0.37,13.69
2014-05-20,52,52,False,0.52,27.04
2014-05-21,83,83,False,0.83,68.89
2014-05-22,57,57,False,0.57,32.489999999999995
2014-05-23,56,56,False,0.56,31.360000000000003
2014-05-24,35,35,False,0.35,12.25
2014-05-25,44,44,False,0.44,19.36
2014-05-26,20,20,False,0.2,4.0
2014-05-27,47,47,False,0.47,22.09
2014-05-28,87,87,False,0.87,75.69
2014-05-29,68,68,False,0.68,46.24
2014-05-30,60,60,False,0.6,36.0
2014-05-31,48,48,False,0.48,23.04
2014-06-01,49,49,False,0.49,24.009999999999998
2014-06-02,38,38,False,0.38,14.44
2014-06-03,87,87,False,0.87,75.69
2014-06-04,68,68,False,0.68,46.24
2014-06-05,44,44,False,0.44,19.36
2014-06-06,87,87,False,0.87,75.69
2014-06-07,41,41,False,0.41,16.81
2014-06-08,74,74,False,0.74,54.76
2014-06-09,63,63,False,0.63,39.69
2014-06-10,76,76,False,0.76,57.76
2014-06-11,51,51,False,0.51,26.01
2014-06-12,77,77,False,0.77,59.29
2014-06-13,20,20,False,0.2,4.0
2014-06-14,49,49,False,0.49,24.009999999999998
2014-06-15,17,17,False,0.17,2.89
2014-06-16,26,26,False,0.26,6.76
2014-06-17,44,44,False,0.44,19.36
2014-06-18,45,45,False,0.45,20.25
2014-06-19,52,52,False,0.52,27.04
2014-06-20,68,68,False,0.68,46.24
2014-06-21,49,49,False,0.49,24.009999999999998
2014-06-22,33,33,False,0.33,10.89
2014-06-23,58,58,False,0.58,33.64
2014-06-24,63,63,False,0.63,39.69
2014-06-25,64,64,False,0.64,40.96
2014-06-26,45,45,False,0.45,20.25
2014-06-27,54,54,False,0.54,29.160000000000004
2014-06-28,33,33,False,0.33,10.89
2014-06-29,100,100,False,1.0,100.0
2014-06-30,32,32,False,0.32,10.24
2014-07-01,83,83,False,0.83,68.89
2014-07-02,25,25,False,0.25,6.25
2014-07-03,63,63,False,0.63,39.69
2014-07-04,92,92,False,0.92,84.64
2014-07-05,50,50,False,0.5,25.0
2014-07-06,0,0,False,0.0,0.0
2014-07-07,72,72,False,0.72,51.839999999999996
2014-07-08,71,71,False,0.71,50.41
2014-07-09,60,60,False,0.6,36.0
2014-07-10,24,24,False,0.24,5.76
2014-07-11,75,75,False,0.75,56.25
2014-07-12,60,60,False,0.6,36.0
2014-07-13,15,15,False,0.15,2.25
2014-07-14,36,36,False,0.36,12.959999999999999
2014-07-15,46,46,False,0.46,21.16
2014-07-16,72,72,False,0.72,51.839999999999996
2014-07-17,49,49,False,0.49,24.009999999999998
2014-07-18,38,38,False,0.38,14.44
2014-07-19,15,15,False,0.15,2.25
2014-07-20,31,31,False,0.31,9.61
2014-07-21,60,60,False,0.6,36.0
2014-07-22,83,83,False,0.83,68.89
2014-07-23,85,85,False,0.85,72.25
2014-07-24,24,24,False,0.24,5.76
2014-07-25,100,100,False,1.0,100.0
2014-07-26,46,46,False,0.46,21.16
2014-07-27,76,76,False,0.76,57.76
2014-07-28,36,36,False,0.36,12.959999999999999
2014-07-29,48,48,False,0.48,23.04
2014-07-30,96,96,False,0.96,92.16
2014-07-31,48,48,False,0.48,23.04
2014-08-01,46,46,False,0.46,21.16
2014-08-02,32,32,False,0.32,10.24
2014-08-03,65,65,False,0.65,42.25
2014-08-04,51,51,False,0.51,26.01
2014-08-05,69,69,False,0.69,47.61
2014-08-06,89,89,False,0.89,79.21000000000001
2014-08-07,38,38,False,0.38,14.44
2014-08-08,61,61,False,0.61,37.21
2014-08-09,64,64,False,0.64,40.96
2014-08-10,64,64,False,0.64,40.96
2014-08-11,44,44,False,0.44,19.36
2014-08-12,30,30,False,0.3,9.0
2014-08-13,50,50,False,0.5,25.0
2014-08-14,70,70,False,0.7,49.0
2014-08-15,20,20,False,0.2,4.0
2014-08-16,39,39,False,0.39,15.21
2014-08-17,71,71,False,0.71,50.41
2014-08-18,69,69,False,0.69,47.61
2014-08-19,62,62,False,0.62,38.44
2014-08-20,100,100,False,1.0,100.0
2014-08-21,57,57,False,0.57,32.489999999999995
2014-08-22,26,26,False,0.26,6.76
2014-08-23,46,46,False,0.46,21.16
2014-08-24,77,77,False,0.77,59.29
2014-08-25,62,62,False,0.62,38.44
