date,prosperity bank_unscaled,prosperity bank_monthly,isPartial,scale,prosperity bank
2011-01-29,31,55.0,,0.55,17.05
2011-01-30,41,55.0,,0.55,22.55
2011-01-31,54,55.0,,0.55,29.700000000000003
2011-02-01,50,51.0,False,0.51,25.5
2011-02-02,37,51.0,,0.51,18.87
2011-02-03,33,51.0,,0.51,16.830000000000002
2011-02-04,39,51.0,,0.51,19.89
2011-02-05,48,51.0,,0.51,24.48
2011-02-06,49,51.0,,0.51,24.990000000000002
2011-02-07,47,51.0,,0.51,23.97
2011-02-08,51,51.0,,0.51,26.01
2011-02-09,43,51.0,,0.51,21.93
2011-02-10,87,51.0,,0.51,44.37
2011-02-11,66,51.0,,0.51,33.660000000000004
2011-02-12,32,51.0,,0.51,16.32
2011-02-13,26,51.0,,0.51,13.26
2011-02-14,63,51.0,,0.51,32.13
2011-02-15,91,51.0,,0.51,46.410000000000004
2011-02-16,43,51.0,,0.51,21.93
2011-02-17,54,51.0,,0.51,27.54
2011-02-18,71,51.0,,0.51,36.21
2011-02-19,100,51.0,,0.51,51.0
2011-02-20,70,51.0,,0.51,35.7
2011-02-21,35,51.0,,0.51,17.85
2011-02-22,57,51.0,,0.51,29.07
2011-02-23,48,51.0,,0.51,24.48
2011-02-24,77,51.0,,0.51,39.27
2011-02-25,74,51.0,,0.51,37.74
2011-02-26,43,51.0,,0.51,21.93
2011-02-27,37,51.0,,0.51,18.87
2011-02-28,89,51.0,,0.51,45.39
2011-03-01,36,51.0,False,0.51,18.36
2011-03-02,45,51.0,,0.51,22.95
2011-03-03,46,51.0,,0.51,23.46
2011-03-04,48,51.0,,0.51,24.48
2011-03-05,47,51.0,,0.51,23.97
2011-03-06,23,51.0,,0.51,11.73
2011-03-07,27,51.0,,0.51,13.77
2011-03-08,36,51.0,,0.51,18.36
2011-03-09,45,51.0,,0.51,22.95
2011-03-10,36,51.0,,0.51,18.36
2011-03-11,83,51.0,,0.51,42.33
2011-03-12,38,51.0,,0.51,19.38
2011-03-13,52,51.0,,0.51,26.52
2011-03-14,30,51.0,,0.51,15.3
2011-03-15,38,51.0,,0.51,19.38
2011-03-16,55,51.0,,0.51,28.05
2011-03-17,66,51.0,,0.51,33.660000000000004
2011-03-18,70,51.0,,0.51,35.7
2011-03-19,12,51.0,,0.51,6.12
2011-03-20,12,51.0,,0.51,6.12
2011-03-21,73,51.0,,0.51,37.230000000000004
2011-03-22,100,51.0,,0.51,51.0
2011-03-23,64,51.0,,0.51,32.64
2011-03-24,64,51.0,,0.51,32.64
2011-03-25,48,51.0,,0.51,24.48
2011-03-26,59,51.0,,0.51,30.09
2011-03-27,12,51.0,,0.51,6.12
2011-03-28,72,51.0,,0.51,36.72
2011-03-29,45,51.0,,0.51,22.95
2011-03-30,63,51.0,,0.51,32.13
2011-03-31,55,51.0,,0.51,28.05
2011-04-01,74,56.0,False,0.56,41.440000000000005
2011-04-02,47,56.0,,0.56,26.320000000000004
2011-04-03,27,56.0,,0.56,15.120000000000001
2011-04-04,95,56.0,,0.56,53.2
2011-04-05,79,56.0,,0.56,44.24
2011-04-06,51,56.0,,0.56,28.560000000000002
2011-04-07,31,56.0,,0.56,17.360000000000003
2011-04-08,69,56.0,,0.56,38.64
2011-04-09,34,56.0,,0.56,19.040000000000003
2011-04-10,20,56.0,,0.56,11.200000000000001
2011-04-11,100,56.0,,0.56,56.00000000000001
2011-04-12,60,56.0,,0.56,33.6
2011-04-13,95,56.0,,0.56,53.2
2011-04-14,51,56.0,,0.56,28.560000000000002
2011-04-15,53,56.0,,0.56,29.680000000000003
2011-04-16,60,56.0,,0.56,33.6
2011-04-17,41,56.0,,0.56,22.96
2011-04-18,87,56.0,,0.56,48.720000000000006
2011-04-19,55,56.0,,0.56,30.800000000000004
2011-04-20,50,56.0,,0.56,28.000000000000004
2011-04-21,57,56.0,,0.56,31.92
2011-04-22,67,56.0,,0.56,37.52
2011-04-23,20,56.0,,0.56,11.200000000000001
2011-04-24,14,56.0,,0.56,7.840000000000001
2011-04-25,51,56.0,,0.56,28.560000000000002
2011-04-26,69,56.0,,0.56,38.64
2011-04-27,98,56.0,,0.56,54.88
2011-04-28,60,56.0,,0.56,33.6
2011-04-29,74,56.0,,0.56,41.440000000000005
2011-04-30,41,56.0,,0.56,22.96
2011-05-01,37,58.0,False,0.58,21.459999999999997
2011-05-02,36,58.0,,0.58,20.88
2011-05-03,78,58.0,,0.58,45.239999999999995
2011-05-04,64,58.0,,0.58,37.12
2011-05-05,80,58.0,,0.58,46.4
2011-05-06,90,58.0,,0.58,52.199999999999996
2011-05-07,44,58.0,,0.58,25.52
2011-05-08,26,58.0,,0.58,15.079999999999998
2011-05-09,51,58.0,,0.58,29.58
2011-05-10,28,58.0,,0.58,16.24
2011-05-11,37,58.0,,0.58,21.459999999999997
2011-05-12,52,58.0,,0.58,30.159999999999997
2011-05-13,75,58.0,,0.58,43.5
2011-05-14,100,58.0,,0.58,57.99999999999999
2011-05-15,74,58.0,,0.58,42.919999999999995
2011-05-16,60,58.0,,0.58,34.8
2011-05-17,69,58.0,,0.58,40.019999999999996
2011-05-18,46,58.0,,0.58,26.68
2011-05-19,66,58.0,,0.58,38.279999999999994
2011-05-20,84,58.0,,0.58,48.72
2011-05-21,25,58.0,,0.58,14.499999999999998
2011-05-22,25,58.0,,0.58,14.499999999999998
2011-05-23,42,58.0,,0.58,24.36
2011-05-24,28,58.0,,0.58,16.24
2011-05-25,51,58.0,,0.58,29.58
2011-05-26,52,58.0,,0.58,30.159999999999997
2011-05-27,35,58.0,,0.58,20.299999999999997
2011-05-28,39,58.0,,0.58,22.619999999999997
2011-05-29,34,58.0,,0.58,19.72
2011-05-30,43,58.0,,0.58,24.939999999999998
2011-05-31,71,58.0,,0.58,41.18
2011-06-01,27,56.0,False,0.56,15.120000000000001
2011-06-02,50,56.0,,0.56,28.000000000000004
2011-06-03,57,56.0,,0.56,31.92
2011-06-04,59,56.0,,0.56,33.040000000000006
2011-06-05,67,56.0,,0.56,37.52
2011-06-06,50,56.0,,0.56,28.000000000000004
2011-06-07,59,56.0,,0.56,33.040000000000006
2011-06-08,55,56.0,,0.56,30.800000000000004
2011-06-09,72,56.0,,0.56,40.32000000000001
2011-06-10,58,56.0,,0.56,32.480000000000004
2011-06-11,66,56.0,,0.56,36.96
2011-06-12,37,56.0,,0.56,20.720000000000002
2011-06-13,100,56.0,,0.56,56.00000000000001
2011-06-14,54,56.0,,0.56,30.240000000000002
2011-06-15,77,56.0,,0.56,43.120000000000005
2011-06-16,67,56.0,,0.56,37.52
2011-06-17,53,56.0,,0.56,29.680000000000003
2011-06-18,59,56.0,,0.56,33.040000000000006
2011-06-19,53,56.0,,0.56,29.680000000000003
2011-06-20,92,56.0,,0.56,51.52
2011-06-21,97,56.0,,0.56,54.32000000000001
2011-06-22,49,56.0,,0.56,27.44
2011-06-23,71,56.0,,0.56,39.760000000000005
2011-06-24,69,56.0,,0.56,38.64
2011-06-25,59,56.0,,0.56,33.040000000000006
2011-06-26,30,56.0,,0.56,16.8
2011-06-27,88,56.0,,0.56,49.28
2011-06-28,65,56.0,,0.56,36.400000000000006
2011-06-29,44,56.0,,0.56,24.64
2011-06-30,85,56.0,,0.56,47.6
2011-07-01,77,58.0,False,0.58,44.66
2011-07-02,78,58.0,,0.58,45.239999999999995
2011-07-03,13,58.0,,0.58,7.539999999999999
2011-07-04,32,58.0,,0.58,18.56
2011-07-05,74,58.0,,0.58,42.919999999999995
2011-07-06,46,58.0,,0.58,26.68
2011-07-07,42,58.0,,0.58,24.36
2011-07-08,67,58.0,,0.58,38.86
2011-07-09,30,58.0,,0.58,17.4
2011-07-10,37,58.0,,0.58,21.459999999999997
2011-07-11,33,58.0,,0.58,19.139999999999997
2011-07-12,41,58.0,,0.58,23.779999999999998
2011-07-13,51,58.0,,0.58,29.58
2011-07-14,75,58.0,,0.58,43.5
2011-07-15,79,58.0,,0.58,45.82
2011-07-16,30,58.0,,0.58,17.4
2011-07-17,50,58.0,,0.58,28.999999999999996
2011-07-18,46,58.0,,0.58,26.68
2011-07-19,63,58.0,,0.58,36.54
2011-07-20,50,58.0,,0.58,28.999999999999996
2011-07-21,84,58.0,,0.58,48.72
2011-07-22,58,58.0,,0.58,33.64
2011-07-23,69,58.0,,0.58,40.019999999999996
2011-07-24,36,58.0,,0.58,20.88
2011-07-25,91,58.0,,0.58,52.779999999999994
2011-07-26,72,58.0,,0.58,41.76
2011-07-27,100,58.0,,0.58,57.99999999999999
2011-07-28,69,58.0,,0.58,40.019999999999996
2011-07-29,67,58.0,,0.58,38.86
2011-07-30,66,58.0,,0.58,38.279999999999994
2011-07-31,30,58.0,,0.58,17.4
2011-08-01,48,60.0,False,0.6,28.799999999999997
2011-08-02,69,60.0,,0.6,41.4
2011-08-03,74,60.0,,0.6,44.4
2011-08-04,70,60.0,,0.6,42.0
2011-08-05,73,60.0,,0.6,43.8
2011-08-06,48,60.0,,0.6,28.799999999999997
2011-08-07,68,60.0,,0.6,40.8
2011-08-08,89,60.0,,0.6,53.4
2011-08-09,78,60.0,,0.6,46.8
2011-08-10,80,60.0,,0.6,48.0
2011-08-11,43,60.0,,0.6,25.8
2011-08-12,90,60.0,,0.6,54.0
2011-08-13,41,60.0,,0.6,24.599999999999998
2011-08-14,68,60.0,,0.6,40.8
2011-08-15,85,60.0,,0.6,51.0
2011-08-16,79,60.0,,0.6,47.4
2011-08-17,69,60.0,,0.6,41.4
2011-08-18,49,60.0,,0.6,29.4
2011-08-19,100,60.0,,0.6,60.0
2011-08-20,47,60.0,,0.6,28.2
2011-08-21,20,60.0,,0.6,12.0
2011-08-22,59,60.0,,0.6,35.4
2011-08-23,61,60.0,,0.6,36.6
2011-08-24,73,60.0,,0.6,43.8
2011-08-25,84,60.0,,0.6,50.4
2011-08-26,48,60.0,,0.6,28.799999999999997
2011-08-27,39,60.0,,0.6,23.4
2011-08-28,19,60.0,,0.6,11.4
2011-08-29,73,60.0,,0.6,43.8
2011-08-30,72,60.0,,0.6,43.199999999999996
2011-08-31,78,60.0,,0.6,46.8
2011-09-01,75,63.0,False,0.63,47.25
2011-09-02,100,63.0,,0.63,63.0
2011-09-03,44,63.0,,0.63,27.72
2011-09-04,52,63.0,,0.63,32.76
2011-09-05,52,63.0,,0.63,32.76
2011-09-06,63,63.0,,0.63,39.69
2011-09-07,63,63.0,,0.63,39.69
2011-09-08,59,63.0,,0.63,37.17
2011-09-09,61,63.0,,0.63,38.43
2011-09-10,61,63.0,,0.63,38.43
2011-09-11,31,63.0,,0.63,19.53
2011-09-12,49,63.0,,0.63,30.87
2011-09-13,66,63.0,,0.63,41.58
2011-09-14,86,63.0,,0.63,54.18
2011-09-15,83,63.0,,0.63,52.29
2011-09-16,91,63.0,,0.63,57.33
2011-09-17,99,63.0,,0.63,62.37
2011-09-18,48,63.0,,0.63,30.240000000000002
2011-09-19,81,63.0,,0.63,51.03
2011-09-20,100,63.0,,0.63,63.0
2011-09-21,53,63.0,,0.63,33.39
2011-09-22,86,63.0,,0.63,54.18
2011-09-23,45,63.0,,0.63,28.35
2011-09-24,49,63.0,,0.63,30.87
2011-09-25,30,63.0,,0.63,18.9
2011-09-26,61,63.0,,0.63,38.43
2011-09-27,76,63.0,,0.63,47.88
2011-09-28,57,63.0,,0.63,35.910000000000004
2011-09-29,62,63.0,,0.63,39.06
2011-09-30,66,63.0,,0.63,41.58
2011-10-01,29,56.0,False,0.56,16.240000000000002
2011-10-02,47,56.0,,0.56,26.320000000000004
2011-10-03,55,56.0,,0.56,30.800000000000004
2011-10-04,72,56.0,,0.56,40.32000000000001
2011-10-05,54,56.0,,0.56,30.240000000000002
2011-10-06,100,56.0,,0.56,56.00000000000001
2011-10-07,29,56.0,,0.56,16.240000000000002
2011-10-08,59,56.0,,0.56,33.040000000000006
2011-10-09,41,56.0,,0.56,22.96
2011-10-10,68,56.0,,0.56,38.080000000000005
2011-10-11,72,56.0,,0.56,40.32000000000001
2011-10-12,64,56.0,,0.56,35.84
2011-10-13,36,56.0,,0.56,20.160000000000004
2011-10-14,95,56.0,,0.56,53.2
2011-10-15,35,56.0,,0.56,19.6
2011-10-16,40,56.0,,0.56,22.400000000000002
2011-10-17,67,56.0,,0.56,37.52
2011-10-18,57,56.0,,0.56,31.92
2011-10-19,31,56.0,,0.56,17.360000000000003
2011-10-20,78,56.0,,0.56,43.68000000000001
2011-10-21,33,56.0,,0.56,18.48
2011-10-22,35,56.0,,0.56,19.6
2011-10-23,23,56.0,,0.56,12.88
2011-10-24,66,56.0,,0.56,36.96
2011-10-25,52,56.0,,0.56,29.120000000000005
2011-10-26,57,56.0,,0.56,31.92
2011-10-27,98,56.0,,0.56,54.88
2011-10-28,57,56.0,,0.56,31.92
2011-10-29,23,56.0,,0.56,12.88
2011-10-30,52,56.0,,0.56,29.120000000000005
2011-10-31,65,56.0,,0.56,36.400000000000006
2011-11-01,65,55.0,False,0.55,35.75
2011-11-02,77,55.0,,0.55,42.35
2011-11-03,43,55.0,,0.55,23.650000000000002
2011-11-04,100,55.0,,0.55,55.00000000000001
2011-11-05,30,55.0,,0.55,16.5
2011-11-06,30,55.0,,0.55,16.5
2011-11-07,76,55.0,,0.55,41.800000000000004
2011-11-08,88,55.0,,0.55,48.400000000000006
2011-11-09,42,55.0,,0.55,23.1
2011-11-10,66,55.0,,0.55,36.300000000000004
2011-11-11,50,55.0,,0.55,27.500000000000004
2011-11-12,24,55.0,,0.55,13.200000000000001
2011-11-13,42,55.0,,0.55,23.1
2011-11-14,52,55.0,,0.55,28.6
2011-11-15,65,55.0,,0.55,35.75
2011-11-16,65,55.0,,0.55,35.75
2011-11-17,43,55.0,,0.55,23.650000000000002
2011-11-18,65,55.0,,0.55,35.75
2011-11-19,48,55.0,,0.55,26.400000000000002
2011-11-20,24,55.0,,0.55,13.200000000000001
2011-11-21,71,55.0,,0.55,39.050000000000004
2011-11-22,57,55.0,,0.55,31.35
2011-11-23,75,55.0,,0.55,41.25
2011-11-24,19,55.0,,0.55,10.450000000000001
2011-11-25,35,55.0,,0.55,19.25
2011-11-26,96,55.0,,0.55,52.800000000000004
2011-11-27,29,55.0,,0.55,15.950000000000001
2011-11-28,72,55.0,,0.55,39.6
2011-11-29,63,55.0,,0.55,34.650000000000006
2011-11-30,77,55.0,,0.55,42.35
2011-12-01,37,59.0,False,0.59,21.83
2011-12-02,59,59.0,,0.59,34.809999999999995
2011-12-03,52,59.0,,0.59,30.68
2011-12-04,14,59.0,,0.59,8.26
2011-12-05,63,59.0,,0.59,37.169999999999995
2011-12-06,58,59.0,,0.59,34.22
2011-12-07,51,59.0,,0.59,30.09
2011-12-08,41,59.0,,0.59,24.189999999999998
2011-12-09,39,59.0,,0.59,23.009999999999998
2011-12-10,37,59.0,,0.59,21.83
2011-12-11,47,59.0,,0.59,27.729999999999997
2011-12-12,71,59.0,,0.59,41.89
2011-12-13,85,59.0,,0.59,50.15
2011-12-14,60,59.0,,0.59,35.4
2011-12-15,49,59.0,,0.59,28.91
2011-12-16,64,59.0,,0.59,37.76
2011-12-17,67,59.0,,0.59,39.53
2011-12-18,24,59.0,,0.59,14.16
2011-12-19,62,59.0,,0.59,36.58
2011-12-20,38,59.0,,0.59,22.419999999999998
2011-12-21,84,59.0,,0.59,49.559999999999995
2011-12-22,37,59.0,,0.59,21.83
2011-12-23,62,59.0,,0.59,36.58
2011-12-24,42,59.0,,0.59,24.779999999999998
2011-12-25,23,59.0,,0.59,13.569999999999999
2011-12-26,48,59.0,,0.59,28.32
2011-12-27,69,59.0,,0.59,40.71
2011-12-28,80,59.0,,0.59,47.199999999999996
2011-12-29,45,59.0,,0.59,26.549999999999997
2011-12-30,100,59.0,,0.59,59.0
2011-12-31,61,59.0,,0.59,35.989999999999995
2012-01-01,32,59.0,False,0.59,18.88
2012-01-02,29,59.0,,0.59,17.11
2012-01-03,64,59.0,,0.59,37.76
2012-01-04,56,59.0,,0.59,33.04
2012-01-05,65,59.0,,0.59,38.35
2012-01-06,46,59.0,,0.59,27.139999999999997
2012-01-07,64,59.0,,0.59,37.76
2012-01-08,31,59.0,,0.59,18.29
2012-01-09,52,59.0,,0.59,30.68
2012-01-10,88,59.0,,0.59,51.919999999999995
2012-01-11,59,59.0,,0.59,34.809999999999995
2012-01-12,100,59.0,,0.59,59.0
2012-01-13,61,59.0,,0.59,35.989999999999995
2012-01-14,45,59.0,,0.59,26.549999999999997
2012-01-15,13,59.0,,0.59,7.67
2012-01-16,45,59.0,,0.59,26.549999999999997
2012-01-17,80,59.0,,0.59,47.199999999999996
2012-01-18,50,59.0,,0.59,29.5
2012-01-19,58,59.0,,0.59,34.22
2012-01-20,70,59.0,,0.59,41.3
2012-01-21,48,59.0,,0.59,28.32
2012-01-22,48,59.0,,0.59,28.32
2012-01-23,43,59.0,,0.59,25.369999999999997
2012-01-24,54,59.0,,0.59,31.86
2012-01-25,54,59.0,,0.59,31.86
2012-01-26,50,59.0,,0.59,29.5
2012-01-27,71,59.0,,0.59,41.89
2012-01-28,58,59.0,,0.59,34.22
2012-01-29,18,59.0,,0.59,10.62
2012-01-30,86,59.0,,0.59,50.739999999999995
2012-01-31,71,59.0,,0.59,41.89
2012-02-01,100,62.0,False,0.62,62.0
2012-02-02,87,62.0,,0.62,53.94
2012-02-03,59,62.0,,0.62,36.58
2012-02-04,33,62.0,,0.62,20.46
2012-02-05,29,62.0,,0.62,17.98
2012-02-06,58,62.0,,0.62,35.96
2012-02-07,83,62.0,,0.62,51.46
2012-02-08,70,62.0,,0.62,43.4
2012-02-09,44,62.0,,0.62,27.28
2012-02-10,66,62.0,,0.62,40.92
2012-02-11,41,62.0,,0.62,25.419999999999998
2012-02-12,31,62.0,,0.62,19.22
2012-02-13,36,62.0,,0.62,22.32
2012-02-14,57,62.0,,0.62,35.339999999999996
2012-02-15,45,62.0,,0.62,27.9
2012-02-16,44,62.0,,0.62,27.28
2012-02-17,67,62.0,,0.62,41.54
2012-02-18,29,62.0,,0.62,17.98
2012-02-19,25,62.0,,0.62,15.5
2012-02-20,46,62.0,,0.62,28.52
2012-02-21,51,62.0,,0.62,31.62
2012-02-22,63,62.0,,0.62,39.06
2012-02-23,37,62.0,,0.62,22.94
2012-02-24,76,62.0,,0.62,47.12
2012-02-25,33,62.0,,0.62,20.46
2012-02-26,29,62.0,,0.62,17.98
2012-02-27,46,62.0,,0.62,28.52
2012-02-28,73,62.0,,0.62,45.26
2012-02-29,60,62.0,,0.62,37.2
2012-03-01,68,49.0,False,0.49,33.32
2012-03-02,67,49.0,,0.49,32.83
2012-03-03,27,49.0,,0.49,13.23
2012-03-04,33,49.0,,0.49,16.169999999999998
2012-03-05,60,49.0,,0.49,29.4
2012-03-06,52,49.0,,0.49,25.48
2012-03-07,52,49.0,,0.49,25.48
2012-03-08,52,49.0,,0.49,25.48
2012-03-09,79,49.0,,0.49,38.71
2012-03-10,34,49.0,,0.49,16.66
2012-03-11,55,49.0,,0.49,26.95
2012-03-12,52,49.0,,0.49,25.48
2012-03-13,56,49.0,,0.49,27.439999999999998
2012-03-14,65,49.0,,0.49,31.849999999999998
2012-03-15,61,49.0,,0.49,29.89
2012-03-16,64,49.0,,0.49,31.36
2012-03-17,46,49.0,,0.49,22.54
2012-03-18,36,49.0,,0.49,17.64
2012-03-19,52,49.0,,0.49,25.48
2012-03-20,40,49.0,,0.49,19.6
2012-03-21,56,49.0,,0.49,27.439999999999998
2012-03-22,45,49.0,,0.49,22.05
2012-03-23,60,49.0,,0.49,29.4
2012-03-24,25,49.0,,0.49,12.25
2012-03-25,25,49.0,,0.49,12.25
2012-03-26,56,49.0,,0.49,27.439999999999998
2012-03-27,100,49.0,,0.49,49.0
2012-03-28,36,49.0,,0.49,17.64
2012-03-29,81,49.0,,0.49,39.69
2012-03-30,91,49.0,,0.49,44.589999999999996
2012-03-31,38,49.0,,0.49,18.62
2012-04-01,20,50.0,False,0.5,10.0
2012-04-02,72,50.0,,0.5,36.0
2012-04-03,59,50.0,,0.5,29.5
2012-04-04,96,50.0,,0.5,48.0
2012-04-05,44,50.0,,0.5,22.0
2012-04-06,75,50.0,,0.5,37.5
2012-04-07,57,50.0,,0.5,28.5
2012-04-08,22,50.0,,0.5,11.0
2012-04-09,100,50.0,,0.5,50.0
2012-04-10,68,50.0,,0.5,34.0
2012-04-11,39,50.0,,0.5,19.5
2012-04-12,63,50.0,,0.5,31.5
2012-04-13,70,50.0,,0.5,35.0
2012-04-14,34,50.0,,0.5,17.0
2012-04-15,39,50.0,,0.5,19.5
2012-04-16,46,50.0,,0.5,23.0
2012-04-17,23,50.0,,0.5,11.5
2012-04-18,54,50.0,,0.5,27.0
2012-04-19,51,50.0,,0.5,25.5
2012-04-20,78,50.0,,0.5,39.0
2012-04-21,35,50.0,,0.5,17.5
2012-04-22,77,50.0,,0.5,38.5
2012-04-23,50,50.0,,0.5,25.0
2012-04-24,43,50.0,,0.5,21.5
2012-04-25,54,50.0,,0.5,27.0
2012-04-26,47,50.0,,0.5,23.5
2012-04-27,73,50.0,,0.5,36.5
2012-04-28,29,50.0,,0.5,14.5
2012-04-29,10,50.0,,0.5,5.0
2012-04-30,54,50.0,,0.5,27.0
2012-05-01,34,55.0,False,0.55,18.700000000000003
2012-05-02,47,55.0,,0.55,25.85
2012-05-03,66,55.0,,0.55,36.300000000000004
2012-05-04,68,55.0,,0.55,37.400000000000006
2012-05-05,61,55.0,,0.55,33.550000000000004
2012-05-06,33,55.0,,0.55,18.150000000000002
2012-05-07,44,55.0,,0.55,24.200000000000003
2012-05-08,55,55.0,,0.55,30.250000000000004
2012-05-09,64,55.0,,0.55,35.2
2012-05-10,40,55.0,,0.55,22.0
2012-05-11,56,55.0,,0.55,30.800000000000004
2012-05-12,47,55.0,,0.55,25.85
2012-05-13,41,55.0,,0.55,22.55
2012-05-14,48,55.0,,0.55,26.400000000000002
2012-05-15,43,55.0,,0.55,23.650000000000002
2012-05-16,53,55.0,,0.55,29.150000000000002
2012-05-17,27,55.0,,0.55,14.850000000000001
2012-05-18,67,55.0,,0.55,36.85
2012-05-19,59,55.0,,0.55,32.45
2012-05-20,35,55.0,,0.55,19.25
2012-05-21,74,55.0,,0.55,40.7
2012-05-22,100,55.0,,0.55,55.00000000000001
2012-05-23,66,55.0,,0.55,36.300000000000004
2012-05-24,63,55.0,,0.55,34.650000000000006
2012-05-25,67,55.0,,0.55,36.85
2012-05-26,59,55.0,,0.55,32.45
2012-05-27,49,55.0,,0.55,26.950000000000003
2012-05-28,44,55.0,,0.55,24.200000000000003
2012-05-29,49,55.0,,0.55,26.950000000000003
2012-05-30,93,55.0,,0.55,51.150000000000006
2012-05-31,62,55.0,,0.55,34.1
2012-06-01,95,54.0,False,0.54,51.300000000000004
2012-06-02,42,54.0,,0.54,22.68
2012-06-03,37,54.0,,0.54,19.98
2012-06-04,57,54.0,,0.54,30.78
2012-06-05,89,54.0,,0.54,48.06
2012-06-06,62,54.0,,0.54,33.480000000000004
2012-06-07,51,54.0,,0.54,27.540000000000003
2012-06-08,66,54.0,,0.54,35.64
2012-06-09,49,54.0,,0.54,26.46
2012-06-10,16,54.0,,0.54,8.64
2012-06-11,100,54.0,,0.54,54.0
2012-06-12,74,54.0,,0.54,39.96
2012-06-13,50,54.0,,0.54,27.0
2012-06-14,26,54.0,,0.54,14.040000000000001
2012-06-15,58,54.0,,0.54,31.32
2012-06-16,44,54.0,,0.54,23.76
2012-06-17,49,54.0,,0.54,26.46
2012-06-18,50,54.0,,0.54,27.0
2012-06-19,58,54.0,,0.54,31.32
2012-06-20,58,54.0,,0.54,31.32
2012-06-21,60,54.0,,0.54,32.400000000000006
2012-06-22,61,54.0,,0.54,32.940000000000005
2012-06-23,27,54.0,,0.54,14.580000000000002
2012-06-24,49,54.0,,0.54,26.46
2012-06-25,79,54.0,,0.54,42.660000000000004
2012-06-26,41,54.0,,0.54,22.14
2012-06-27,88,54.0,,0.54,47.52
2012-06-28,68,54.0,,0.54,36.72
2012-06-29,65,54.0,,0.54,35.1
2012-06-30,59,54.0,,0.54,31.860000000000003
2012-07-01,33,57.0,False,0.57,18.81
2012-07-02,51,57.0,,0.57,29.069999999999997
2012-07-03,59,57.0,,0.57,33.629999999999995
2012-07-04,27,57.0,,0.57,15.389999999999999
2012-07-05,99,57.0,,0.57,56.42999999999999
2012-07-06,83,57.0,,0.57,47.309999999999995
2012-07-07,54,57.0,,0.57,30.779999999999998
2012-07-08,27,57.0,,0.57,15.389999999999999
2012-07-09,43,57.0,,0.57,24.509999999999998
