date,savings bonds_unscaled,savings bonds_monthly,isPartial,scale,savings bonds
2016-06-05,73,16.0,,0.16,11.68
2016-06-06,73,16.0,,0.16,11.68
2016-06-07,69,16.0,,0.16,11.040000000000001
2016-06-08,54,16.0,,0.16,8.64
2016-06-09,78,16.0,,0.16,12.48
2016-06-10,47,16.0,,0.16,7.5200000000000005
2016-06-11,48,16.0,,0.16,7.68
2016-06-12,52,16.0,,0.16,8.32
2016-06-13,37,16.0,,0.16,5.92
2016-06-14,63,16.0,,0.16,10.08
2016-06-15,52,16.0,,0.16,8.32
2016-06-16,56,16.0,,0.16,8.96
2016-06-17,58,16.0,,0.16,9.28
2016-06-18,32,16.0,,0.16,5.12
2016-06-19,41,16.0,,0.16,6.5600000000000005
2016-06-20,82,16.0,,0.16,13.120000000000001
2016-06-21,59,16.0,,0.16,9.44
2016-06-22,64,16.0,,0.16,10.24
2016-06-23,83,16.0,,0.16,13.280000000000001
2016-06-24,76,16.0,,0.16,12.16
2016-06-25,63,16.0,,0.16,10.08
2016-06-26,50,16.0,,0.16,8.0
2016-06-27,62,16.0,,0.16,9.92
2016-06-28,40,16.0,,0.16,6.4
2016-06-29,75,16.0,,0.16,12.0
2016-06-30,89,16.0,,0.16,14.24
2016-07-01,58,16.0,False,0.16,9.28
2016-07-02,71,16.0,,0.16,11.36
2016-07-03,60,16.0,,0.16,9.6
2016-07-04,84,16.0,,0.16,13.44
2016-07-05,67,16.0,,0.16,10.72
2016-07-06,60,16.0,,0.16,9.6
2016-07-07,75,16.0,,0.16,12.0
2016-07-08,69,16.0,,0.16,11.040000000000001
2016-07-09,43,16.0,,0.16,6.88
2016-07-10,48,16.0,,0.16,7.68
2016-07-11,79,16.0,,0.16,12.64
2016-07-12,53,16.0,,0.16,8.48
2016-07-13,50,16.0,,0.16,8.0
2016-07-14,55,16.0,,0.16,8.8
2016-07-15,74,16.0,,0.16,11.84
2016-07-16,62,16.0,,0.16,9.92
2016-07-17,63,16.0,,0.16,10.08
2016-07-18,52,16.0,,0.16,8.32
2016-07-19,74,16.0,,0.16,11.84
2016-07-20,53,16.0,,0.16,8.48
2016-07-21,85,16.0,,0.16,13.6
2016-07-22,100,16.0,,0.16,16.0
2016-07-23,44,16.0,,0.16,7.04
2016-07-24,52,16.0,,0.16,8.32
2016-07-25,67,16.0,,0.16,10.72
2016-07-26,52,16.0,,0.16,8.32
2016-07-27,45,16.0,,0.16,7.2
2016-07-28,37,16.0,,0.16,5.92
2016-07-29,50,16.0,,0.16,8.0
2016-07-30,30,16.0,,0.16,4.8
2016-07-31,52,16.0,,0.16,8.32
2016-08-01,59,16.0,False,0.16,9.44
2016-08-02,79,16.0,,0.16,12.64
2016-08-03,44,16.0,,0.16,7.04
2016-08-04,57,16.0,,0.16,9.120000000000001
2016-08-05,56,16.0,,0.16,8.96
2016-08-06,35,16.0,,0.16,5.6000000000000005
2016-08-07,30,16.0,,0.16,4.8
2016-08-08,32,16.0,,0.16,5.12
2016-08-09,57,16.0,,0.16,9.120000000000001
2016-08-10,66,16.0,,0.16,10.56
2016-08-11,68,16.0,,0.16,10.88
2016-08-12,69,16.0,,0.16,11.040000000000001
2016-08-13,53,16.0,,0.16,8.48
2016-08-14,60,16.0,,0.16,9.6
2016-08-15,42,16.0,,0.16,6.72
2016-08-16,72,16.0,,0.16,11.52
2016-08-17,85,16.0,,0.16,13.6
2016-08-18,100,16.0,,0.16,16.0
2016-08-19,57,16.0,,0.16,9.120000000000001
2016-08-20,81,16.0,,0.16,12.96
2016-08-21,70,16.0,,0.16,11.200000000000001
2016-08-22,62,16.0,,0.16,9.92
2016-08-23,92,16.0,,0.16,14.72
2016-08-24,45,16.0,,0.16,7.2
2016-08-25,63,16.0,,0.16,10.08
2016-08-26,56,16.0,,0.16,8.96
2016-08-27,56,16.0,,0.16,8.96
2016-08-28,54,16.0,,0.16,8.64
2016-08-29,88,16.0,,0.16,14.08
2016-08-30,73,16.0,,0.16,11.68
2016-08-31,50,16.0,,0.16,8.0
2016-09-01,91,15.0,False,0.15,13.65
2016-09-02,74,15.0,,0.15,11.1
2016-09-03,79,15.0,,0.15,11.85
2016-09-04,58,15.0,,0.15,8.7
2016-09-05,54,15.0,,0.15,8.1
2016-09-06,93,15.0,,0.15,13.95
2016-09-07,64,15.0,,0.15,9.6
2016-09-08,90,15.0,,0.15,13.5
2016-09-09,100,15.0,,0.15,15.0
2016-09-10,78,15.0,,0.15,11.7
2016-09-11,75,15.0,,0.15,11.25
2016-09-12,65,15.0,,0.15,9.75
2016-09-13,51,15.0,,0.15,7.6499999999999995
2016-09-14,51,15.0,,0.15,7.6499999999999995
2016-09-15,88,15.0,,0.15,13.2
2016-09-16,82,15.0,,0.15,12.299999999999999
2016-09-17,39,15.0,,0.15,5.85
2016-09-18,52,15.0,,0.15,7.8
2016-09-19,77,15.0,,0.15,11.549999999999999
2016-09-20,87,15.0,,0.15,13.049999999999999
2016-09-21,65,15.0,,0.15,9.75
2016-09-22,93,15.0,,0.15,13.95
2016-09-23,53,15.0,,0.15,7.949999999999999
2016-09-24,63,15.0,,0.15,9.45
2016-09-25,60,15.0,,0.15,9.0
2016-09-26,91,15.0,,0.15,13.65
2016-09-27,78,15.0,,0.15,11.7
2016-09-28,60,15.0,,0.15,9.0
2016-09-29,73,15.0,,0.15,10.95
2016-09-30,62,15.0,,0.15,9.299999999999999
2016-10-01,51,15.0,False,0.15,7.6499999999999995
2016-10-02,41,15.0,,0.15,6.1499999999999995
2016-10-03,80,15.0,,0.15,12.0
2016-10-04,100,15.0,,0.15,15.0
2016-10-05,65,15.0,,0.15,9.75
2016-10-06,46,15.0,,0.15,6.8999999999999995
2016-10-07,76,15.0,,0.15,11.4
2016-10-08,37,15.0,,0.15,5.55
2016-10-09,28,15.0,,0.15,4.2
2016-10-10,59,15.0,,0.15,8.85
2016-10-11,43,15.0,,0.15,6.45
2016-10-12,65,15.0,,0.15,9.75
2016-10-13,63,15.0,,0.15,9.45
2016-10-14,41,15.0,,0.15,6.1499999999999995
2016-10-15,95,15.0,,0.15,14.25
2016-10-16,60,15.0,,0.15,9.0
2016-10-17,54,15.0,,0.15,8.1
2016-10-18,42,15.0,,0.15,6.3
2016-10-19,67,15.0,,0.15,10.049999999999999
2016-10-20,39,15.0,,0.15,5.85
2016-10-21,44,15.0,,0.15,6.6
2016-10-22,73,15.0,,0.15,10.95
2016-10-23,42,15.0,,0.15,6.3
2016-10-24,50,15.0,,0.15,7.5
2016-10-25,83,15.0,,0.15,12.45
2016-10-26,87,15.0,,0.15,13.049999999999999
2016-10-27,68,15.0,,0.15,10.2
2016-10-28,40,15.0,,0.15,6.0
2016-10-29,47,15.0,,0.15,7.05
2016-10-30,50,15.0,,0.15,7.5
2016-10-31,81,15.0,,0.15,12.15
2016-11-01,83,15.0,False,0.15,12.45
2016-11-02,46,15.0,,0.15,6.8999999999999995
2016-11-03,59,15.0,,0.15,8.85
2016-11-04,63,15.0,,0.15,9.45
2016-11-05,48,15.0,,0.15,7.199999999999999
2016-11-06,47,15.0,,0.15,7.05
2016-11-07,76,15.0,,0.15,11.4
2016-11-08,64,15.0,,0.15,9.6
2016-11-09,48,15.0,,0.15,7.199999999999999
2016-11-10,72,15.0,,0.15,10.799999999999999
2016-11-11,30,15.0,,0.15,4.5
2016-11-12,78,15.0,,0.15,11.7
2016-11-13,54,15.0,,0.15,8.1
2016-11-14,71,15.0,,0.15,10.65
2016-11-15,45,15.0,,0.15,6.75
2016-11-16,71,15.0,,0.15,10.65
2016-11-17,68,15.0,,0.15,10.2
2016-11-18,59,15.0,,0.15,8.85
2016-11-19,34,15.0,,0.15,5.1
2016-11-20,80,15.0,,0.15,12.0
2016-11-21,75,15.0,,0.15,11.25
2016-11-22,69,15.0,,0.15,10.35
2016-11-23,27,15.0,,0.15,4.05
2016-11-24,30,15.0,,0.15,4.5
2016-11-25,36,15.0,,0.15,5.3999999999999995
2016-11-26,48,15.0,,0.15,7.199999999999999
2016-11-27,68,15.0,,0.15,10.2
2016-11-28,81,15.0,,0.15,12.15
2016-11-29,79,15.0,,0.15,11.85
2016-11-30,100,15.0,,0.15,15.0
2016-12-01,56,18.0,False,0.18,10.08
2016-12-02,60,18.0,,0.18,10.799999999999999
2016-12-03,25,18.0,,0.18,4.5
2016-12-04,48,18.0,,0.18,8.64
2016-12-05,48,18.0,,0.18,8.64
2016-12-06,100,18.0,,0.18,18.0
2016-12-07,53,18.0,,0.18,9.54
2016-12-08,49,18.0,,0.18,8.82
2016-12-09,84,18.0,,0.18,15.12
2016-12-10,33,18.0,,0.18,5.9399999999999995
2016-12-11,41,18.0,,0.18,7.38
2016-12-12,57,18.0,,0.18,10.26
2016-12-13,34,18.0,,0.18,6.12
2016-12-14,48,18.0,,0.18,8.64
2016-12-15,76,18.0,,0.18,13.68
2016-12-16,51,18.0,,0.18,9.18
2016-12-17,53,18.0,,0.18,9.54
2016-12-18,36,18.0,,0.18,6.4799999999999995
2016-12-19,67,18.0,,0.18,12.059999999999999
2016-12-20,63,18.0,,0.18,11.34
2016-12-21,86,18.0,,0.18,15.479999999999999
2016-12-22,45,18.0,,0.18,8.1
2016-12-23,59,18.0,,0.18,10.62
2016-12-24,70,18.0,,0.18,12.6
2016-12-25,40,18.0,,0.18,7.199999999999999
2016-12-26,39,18.0,,0.18,7.02
2016-12-27,79,18.0,,0.18,14.219999999999999
2016-12-28,50,18.0,,0.18,9.0
2016-12-29,67,18.0,,0.18,12.059999999999999
2016-12-30,72,18.0,,0.18,12.959999999999999
2016-12-31,31,18.0,,0.18,5.58
2017-01-01,45,18.0,False,0.18,8.1
2017-01-02,76,18.0,,0.18,13.68
2017-01-03,90,18.0,,0.18,16.2
2017-01-04,75,18.0,,0.18,13.5
2017-01-05,78,18.0,,0.18,14.04
2017-01-06,87,18.0,,0.18,15.66
2017-01-07,64,18.0,,0.18,11.52
2017-01-08,67,18.0,,0.18,12.059999999999999
2017-01-09,53,18.0,,0.18,9.54
2017-01-10,95,18.0,,0.18,17.099999999999998
2017-01-11,65,18.0,,0.18,11.7
2017-01-12,99,18.0,,0.18,17.82
2017-01-13,77,18.0,,0.18,13.86
2017-01-14,55,18.0,,0.18,9.9
2017-01-15,71,18.0,,0.18,12.78
2017-01-16,60,18.0,,0.18,10.799999999999999
2017-01-17,99,18.0,,0.18,17.82
2017-01-18,100,18.0,,0.18,18.0
2017-01-19,82,18.0,,0.18,14.76
2017-01-20,58,18.0,,0.18,10.44
2017-01-21,84,18.0,,0.18,15.12
2017-01-22,89,18.0,,0.18,16.02
2017-01-23,82,18.0,,0.18,14.76
2017-01-24,89,18.0,,0.18,16.02
2017-01-25,57,18.0,,0.18,10.26
2017-01-26,56,18.0,,0.18,10.08
2017-01-27,92,18.0,,0.18,16.56
2017-01-28,82,18.0,,0.18,14.76
2017-01-29,72,18.0,,0.18,12.959999999999999
2017-01-30,77,18.0,,0.18,13.86
2017-01-31,69,18.0,,0.18,12.42
2017-02-01,69,18.0,False,0.18,12.42
2017-02-02,48,18.0,,0.18,8.64
2017-02-03,77,18.0,,0.18,13.86
2017-02-04,82,18.0,,0.18,14.76
2017-02-05,57,18.0,,0.18,10.26
2017-02-06,50,18.0,,0.18,9.0
2017-02-07,83,18.0,,0.18,14.94
2017-02-08,93,18.0,,0.18,16.74
2017-02-09,65,18.0,,0.18,11.7
2017-02-10,64,18.0,,0.18,11.52
2017-02-11,39,18.0,,0.18,7.02
2017-02-12,54,18.0,,0.18,9.719999999999999
2017-02-13,66,18.0,,0.18,11.879999999999999
2017-02-14,71,18.0,,0.18,12.78
2017-02-15,33,18.0,,0.18,5.9399999999999995
2017-02-16,100,18.0,,0.18,18.0
2017-02-17,67,18.0,,0.18,12.059999999999999
2017-02-18,74,18.0,,0.18,13.32
2017-02-19,76,18.0,,0.18,13.68
2017-02-20,91,18.0,,0.18,16.38
2017-02-21,81,18.0,,0.18,14.58
2017-02-22,77,18.0,,0.18,13.86
2017-02-23,48,18.0,,0.18,8.64
2017-02-24,59,18.0,,0.18,10.62
2017-02-25,69,18.0,,0.18,12.42
2017-02-26,67,18.0,,0.18,12.059999999999999
2017-02-27,92,18.0,,0.18,16.56
2017-02-28,43,18.0,,0.18,7.739999999999999
2017-03-01,57,19.0,False,0.19,10.83
2017-03-02,71,19.0,,0.19,13.49
2017-03-03,94,19.0,,0.19,17.86
2017-03-04,56,19.0,,0.19,10.64
2017-03-05,59,19.0,,0.19,11.21
2017-03-06,76,19.0,,0.19,14.44
2017-03-07,59,19.0,,0.19,11.21
2017-03-08,93,19.0,,0.19,17.67
2017-03-09,84,19.0,,0.19,15.96
2017-03-10,54,19.0,,0.19,10.26
2017-03-11,71,19.0,,0.19,13.49
2017-03-12,71,19.0,,0.19,13.49
2017-03-13,81,19.0,,0.19,15.39
2017-03-14,70,19.0,,0.19,13.3
2017-03-15,89,19.0,,0.19,16.91
2017-03-16,78,19.0,,0.19,14.82
2017-03-17,56,19.0,,0.19,10.64
2017-03-18,90,19.0,,0.19,17.1
2017-03-19,100,19.0,,0.19,19.0
2017-03-20,80,19.0,,0.19,15.2
2017-03-21,77,19.0,,0.19,14.63
2017-03-22,71,19.0,,0.19,13.49
2017-03-23,72,19.0,,0.19,13.68
2017-03-24,69,19.0,,0.19,13.11
2017-03-25,57,19.0,,0.19,10.83
2017-03-26,52,19.0,,0.19,9.88
2017-03-27,100,19.0,,0.19,19.0
2017-03-28,78,19.0,,0.19,14.82
2017-03-29,61,19.0,,0.19,11.59
2017-03-30,64,19.0,,0.19,12.16
2017-03-31,62,19.0,,0.19,11.78
2017-04-01,58,17.0,False,0.17,9.860000000000001
2017-04-02,96,17.0,,0.17,16.32
2017-04-03,34,17.0,,0.17,5.78
2017-04-04,50,17.0,,0.17,8.5
2017-04-05,65,17.0,,0.17,11.05
2017-04-06,88,17.0,,0.17,14.96
2017-04-07,82,17.0,,0.17,13.940000000000001
2017-04-08,80,17.0,,0.17,13.600000000000001
2017-04-09,81,17.0,,0.17,13.770000000000001
2017-04-10,69,17.0,,0.17,11.73
2017-04-11,77,17.0,,0.17,13.090000000000002
2017-04-12,59,17.0,,0.17,10.030000000000001
2017-04-13,71,17.0,,0.17,12.07
2017-04-14,50,17.0,,0.17,8.5
2017-04-15,65,17.0,,0.17,11.05
2017-04-16,58,17.0,,0.17,9.860000000000001
2017-04-17,84,17.0,,0.17,14.280000000000001
2017-04-18,58,17.0,,0.17,9.860000000000001
2017-04-19,98,17.0,,0.17,16.66
2017-04-20,49,17.0,,0.17,8.33
2017-04-21,68,17.0,,0.17,11.56
2017-04-22,60,17.0,,0.17,10.200000000000001
2017-04-23,46,17.0,,0.17,7.82
2017-04-24,47,17.0,,0.17,7.99
2017-04-25,51,17.0,,0.17,8.67
2017-04-26,54,17.0,,0.17,9.180000000000001
2017-04-27,48,17.0,,0.17,8.16
2017-04-28,56,17.0,,0.17,9.520000000000001
2017-04-29,100,17.0,,0.17,17.0
2017-04-30,50,17.0,,0.17,8.5
2017-05-01,64,16.0,False,0.16,10.24
2017-05-02,68,16.0,,0.16,10.88
2017-05-03,75,16.0,,0.16,12.0
2017-05-04,59,16.0,,0.16,9.44
2017-05-05,75,16.0,,0.16,12.0
2017-05-06,81,16.0,,0.16,12.96
2017-05-07,68,16.0,,0.16,10.88
2017-05-08,66,16.0,,0.16,10.56
2017-05-09,73,16.0,,0.16,11.68
2017-05-10,95,16.0,,0.16,15.200000000000001
2017-05-11,60,16.0,,0.16,9.6
2017-05-12,62,16.0,,0.16,9.92
2017-05-13,35,16.0,,0.16,5.6000000000000005
2017-05-14,35,16.0,,0.16,5.6000000000000005
2017-05-15,67,16.0,,0.16,10.72
2017-05-16,67,16.0,,0.16,10.72
2017-05-17,64,16.0,,0.16,10.24
2017-05-18,70,16.0,,0.16,11.200000000000001
2017-05-19,59,16.0,,0.16,9.44
2017-05-20,100,16.0,,0.16,16.0
2017-05-21,55,16.0,,0.16,8.8
2017-05-22,82,16.0,,0.16,13.120000000000001
2017-05-23,86,16.0,,0.16,13.76
2017-05-24,63,16.0,,0.16,10.08
2017-05-25,56,16.0,,0.16,8.96
2017-05-26,40,16.0,,0.16,6.4
2017-05-27,75,16.0,,0.16,12.0
2017-05-28,48,16.0,,0.16,7.68
2017-05-29,44,16.0,,0.16,7.04
2017-05-30,48,16.0,,0.16,7.68
2017-05-31,65,16.0,,0.16,10.4
2017-06-01,100,16.0,False,0.16,16.0
2017-06-02,62,16.0,,0.16,9.92
2017-06-03,77,16.0,,0.16,12.32
2017-06-04,61,16.0,,0.16,9.76
2017-06-05,85,16.0,,0.16,13.6
2017-06-06,83,16.0,,0.16,13.280000000000001
2017-06-07,58,16.0,,0.16,9.28
2017-06-08,67,16.0,,0.16,10.72
2017-06-09,91,16.0,,0.16,14.56
2017-06-10,33,16.0,,0.16,5.28
2017-06-11,39,16.0,,0.16,6.24
2017-06-12,63,16.0,,0.16,10.08
2017-06-13,54,16.0,,0.16,8.64
2017-06-14,43,16.0,,0.16,6.88
2017-06-15,89,16.0,,0.16,14.24
2017-06-16,65,16.0,,0.16,10.4
2017-06-17,53,16.0,,0.16,8.48
2017-06-18,62,16.0,,0.16,9.92
2017-06-19,89,16.0,,0.16,14.24
2017-06-20,83,16.0,,0.16,13.280000000000001
2017-06-21,65,16.0,,0.16,10.4
2017-06-22,57,16.0,,0.16,9.120000000000001
2017-06-23,89,16.0,,0.16,14.24
2017-06-24,60,16.0,,0.16,9.6
2017-06-25,38,16.0,,0.16,6.08
2017-06-26,100,16.0,,0.16,16.0
2017-06-27,93,16.0,,0.16,14.88
2017-06-28,79,16.0,,0.16,12.64
2017-06-29,71,16.0,,0.16,11.36
2017-06-30,42,16.0,,0.16,6.72
2017-07-01,81,18.0,False,0.18,14.58
2017-07-02,38,18.0,,0.18,6.84
2017-07-03,50,18.0,,0.18,9.0
2017-07-04,66,18.0,,0.18,11.879999999999999
2017-07-05,100,18.0,,0.18,18.0
2017-07-06,53,18.0,,0.18,9.54
2017-07-07,68,18.0,,0.18,12.24
2017-07-08,60,18.0,,0.18,10.799999999999999
2017-07-09,66,18.0,,0.18,11.879999999999999
2017-07-10,56,18.0,,0.18,10.08
2017-07-11,75,18.0,,0.18,13.5
2017-07-12,56,18.0,,0.18,10.08
2017-07-13,64,18.0,,0.18,11.52
2017-07-14,53,18.0,,0.18,9.54
2017-07-15,82,18.0,,0.18,14.76
2017-07-16,75,18.0,,0.18,13.5
2017-07-17,74,18.0,,0.18,13.32
2017-07-18,73,18.0,,0.18,13.139999999999999
2017-07-19,70,18.0,,0.18,12.6
2017-07-20,62,18.0,,0.18,11.16
2017-07-21,60,18.0,,0.18,10.799999999999999
2017-07-22,49,18.0,,0.18,8.82
2017-07-23,57,18.0,,0.18,10.26
2017-07-24,76,18.0,,0.18,13.68
2017-07-25,52,18.0,,0.18,9.36
2017-07-26,76,18.0,,0.18,13.68
2017-07-27,66,18.0,,0.18,11.879999999999999
2017-07-28,54,18.0,,0.18,9.719999999999999
2017-07-29,93,18.0,,0.18,16.74
2017-07-30,53,18.0,,0.18,9.54
2017-07-31,72,18.0,,0.18,12.959999999999999
2017-08-01,54,16.0,False,0.16,8.64
2017-08-02,43,16.0,,0.16,6.88
2017-08-03,54,16.0,,0.16,8.64
2017-08-04,50,16.0,,0.16,8.0
2017-08-05,46,16.0,,0.16,7.36
2017-08-06,74,16.0,,0.16,11.84
2017-08-07,55,16.0,,0.16,8.8
2017-08-08,66,16.0,,0.16,10.56
2017-08-09,48,16.0,,0.16,7.68
2017-08-10,75,16.0,,0.16,12.0
2017-08-11,59,16.0,,0.16,9.44
2017-08-12,31,16.0,,0.16,4.96
2017-08-13,39,16.0,,0.16,6.24
2017-08-14,39,16.0,,0.16,6.24
2017-08-15,46,16.0,,0.16,7.36
2017-08-16,58,16.0,,0.16,9.28
2017-08-17,79,16.0,,0.16,12.64
2017-08-18,61,16.0,,0.16,9.76
2017-08-19,53,16.0,,0.16,8.48
2017-08-20,49,16.0,,0.16,7.84
2017-08-21,42,16.0,,0.16,6.72
2017-08-22,39,16.0,,0.16,6.24
2017-08-23,42,16.0,,0.16,6.72
2017-08-24,60,16.0,,0.16,9.6
2017-08-25,40,16.0,,0.16,6.4
2017-08-26,100,16.0,,0.16,16.0
2017-08-27,50,16.0,,0.16,8.0
2017-08-28,60,16.0,,0.16,9.6
2017-08-29,58,16.0,,0.16,9.28
2017-08-30,56,16.0,,0.16,8.96
2017-08-31,51,16.0,,0.16,8.16
2017-09-01,65,15.0,False,0.15,9.75
2017-09-02,84,15.0,,0.15,12.6
2017-09-03,57,15.0,,0.15,8.549999999999999
2017-09-04,85,15.0,,0.15,12.75
2017-09-05,100,15.0,,0.15,15.0
2017-09-06,93,15.0,,0.15,13.95
2017-09-07,90,15.0,,0.15,13.5
2017-09-08,66,15.0,,0.15,9.9
2017-09-09,77,15.0,,0.15,11.549999999999999
2017-09-10,40,15.0,,0.15,6.0
2017-09-11,74,15.0,,0.15,11.1
2017-09-12,58,15.0,,0.15,8.7
2017-09-13,82,15.0,,0.15,12.299999999999999
2017-09-14,50,15.0,,0.15,7.5
2017-09-15,52,15.0,,0.15,7.8
2017-09-16,86,15.0,,0.15,12.9
2017-09-17,93,15.0,,0.15,13.95
2017-09-18,62,15.0,,0.15,9.299999999999999
2017-09-19,50,15.0,,0.15,7.5
2017-09-20,55,15.0,,0.15,8.25
2017-09-21,55,15.0,,0.15,8.25
2017-09-22,69,15.0,,0.15,10.35
2017-09-23,62,15.0,,0.15,9.299999999999999
2017-09-24,51,15.0,,0.15,7.6499999999999995
2017-09-25,91,15.0,,0.15,13.65
2017-09-26,73,15.0,,0.15,10.95
2017-09-27,28,15.0,,0.15,4.2
2017-09-28,87,15.0,,0.15,13.049999999999999
2017-09-29,61,15.0,,0.15,9.15
2017-09-30,58,15.0,,0.15,8.7
2017-10-01,32,16.0,False,0.16,5.12
2017-10-02,55,16.0,,0.16,8.8
2017-10-03,62,16.0,,0.16,9.92
2017-10-04,47,16.0,,0.16,7.5200000000000005
2017-10-05,87,16.0,,0.16,13.92
2017-10-06,69,16.0,,0.16,11.040000000000001
2017-10-07,68,16.0,,0.16,10.88
2017-10-08,58,16.0,,0.16,9.28
2017-10-09,55,16.0,,0.16,8.8
2017-10-10,49,16.0,,0.16,7.84
2017-10-11,100,16.0,,0.16,16.0
2017-10-12,66,16.0,,0.16,10.56
2017-10-13,72,16.0,,0.16,11.52
2017-10-14,53,16.0,,0.16,8.48
2017-10-15,64,16.0,,0.16,10.24
2017-10-16,60,16.0,,0.16,9.6
2017-10-17,73,16.0,,0.16,11.68
2017-10-18,60,16.0,,0.16,9.6
2017-10-19,44,16.0,,0.16,7.04
2017-10-20,42,16.0,,0.16,6.72
2017-10-21,46,16.0,,0.16,7.36
2017-10-22,72,16.0,,0.16,11.52
2017-10-23,63,16.0,,0.16,10.08
2017-10-24,63,16.0,,0.16,10.08
2017-10-25,66,16.0,,0.16,10.56
2017-10-26,56,16.0,,0.16,8.96
2017-10-27,63,16.0,,0.16,10.08
2017-10-28,73,16.0,,0.16,11.68
2017-10-29,76,16.0,,0.16,12.16
2017-10-30,52,16.0,,0.16,8.32
2017-10-31,54,16.0,,0.16,8.64
2017-11-01,55,15.0,False,0.15,8.25
2017-11-02,60,15.0,,0.15,9.0
2017-11-03,52,15.0,,0.15,7.8
2017-11-04,44,15.0,,0.15,6.6
2017-11-05,63,15.0,,0.15,9.45
2017-11-06,60,15.0,,0.15,9.0
2017-11-07,100,15.0,,0.15,15.0
2017-11-08,70,15.0,,0.15,10.5
2017-11-09,58,15.0,,0.15,8.7
2017-11-10,60,15.0,,0.15,9.0
2017-11-11,48,15.0,,0.15,7.199999999999999
2017-11-12,67,15.0,,0.15,10.049999999999999
2017-11-13,60,15.0,,0.15,9.0
2017-11-14,54,15.0,,0.15,8.1
2017-11-15,73,15.0,,0.15,10.95
2017-11-16,71,15.0,,0.15,10.65
2017-11-17,76,15.0,,0.15,11.4
2017-11-18,65,15.0,,0.15,9.75
2017-11-19,44,15.0,,0.15,6.6
2017-11-20,75,15.0,,0.15,11.25
2017-11-21,63,15.0,,0.15,9.45
2017-11-22,48,15.0,,0.15,7.199999999999999
2017-11-23,33,15.0,,0.15,4.95
2017-11-24,73,15.0,,0.15,10.95
2017-11-25,71,15.0,,0.15,10.65
2017-11-26,60,15.0,,0.15,9.0
2017-11-27,63,15.0,,0.15,9.45
2017-11-28,71,15.0,,0.15,10.65
2017-11-29,73,15.0,,0.15,10.95
2017-11-30,67,15.0,,0.15,10.049999999999999
2017-12-01,76,18.0,False,0.18,13.68
2017-12-02,39,18.0,,0.18,7.02
2017-12-03,36,18.0,,0.18,6.4799999999999995
2017-12-04,27,18.0,,0.18,4.859999999999999
2017-12-05,47,18.0,,0.18,8.459999999999999
2017-12-06,55,18.0,,0.18,9.9
2017-12-07,42,18.0,,0.18,7.56
2017-12-08,56,18.0,,0.18,10.08
2017-12-09,42,18.0,,0.18,7.56
2017-12-10,55,18.0,,0.18,9.9
2017-12-11,42,18.0,,0.18,7.56
2017-12-12,30,18.0,,0.18,5.3999999999999995
2017-12-13,75,18.0,,0.18,13.5
2017-12-14,49,18.0,,0.18,8.82
2017-12-15,53,18.0,,0.18,9.54
2017-12-16,40,18.0,,0.18,7.199999999999999
2017-12-17,55,18.0,,0.18,9.9
2017-12-18,59,18.0,,0.18,10.62
2017-12-19,66,18.0,,0.18,11.879999999999999
2017-12-20,56,18.0,,0.18,10.08
2017-12-21,73,18.0,,0.18,13.139999999999999
2017-12-22,56,18.0,,0.18,10.08
2017-12-23,74,18.0,,0.18,13.32
2017-12-24,44,18.0,,0.18,7.92
2017-12-25,63,18.0,,0.18,11.34
2017-12-26,100,18.0,,0.18,18.0
2017-12-27,74,18.0,,0.18,13.32
2017-12-28,73,18.0,,0.18,13.139999999999999
2017-12-29,63,18.0,,0.18,11.34
2017-12-30,67,18.0,,0.18,12.059999999999999
2017-12-31,49,18.0,,0.18,8.82
2018-01-01,84,21.0,False,0.21,17.64
2018-01-02,72,21.0,,0.21,15.12
2018-01-03,48,21.0,,0.21,10.08
2018-01-04,47,21.0,,0.21,9.87
2018-01-05,100,21.0,,0.21,21.0
2018-01-06,64,21.0,,0.21,13.44
2018-01-07,79,21.0,,0.21,16.59
2018-01-08,64,21.0,,0.21,13.44
2018-01-09,89,21.0,,0.21,18.689999999999998
2018-01-10,69,21.0,,0.21,14.49
2018-01-11,55,21.0,,0.21,11.549999999999999
2018-01-12,39,21.0,,0.21,8.19
2018-01-13,62,21.0,,0.21,13.02
2018-01-14,54,21.0,,0.21,11.34
2018-01-15,73,21.0,,0.21,15.33
2018-01-16,73,21.0,,0.21,15.33
2018-01-17,57,21.0,,0.21,11.969999999999999
2018-01-18,53,21.0,,0.21,11.129999999999999
2018-01-19,64,21.0,,0.21,13.44
2018-01-20,75,21.0,,0.21,15.75
2018-01-21,69,21.0,,0.21,14.49
2018-01-22,58,21.0,,0.21,12.18
2018-01-23,56,21.0,,0.21,11.76
2018-01-24,51,21.0,,0.21,10.709999999999999
2018-01-25,77,21.0,,0.21,16.169999999999998
2018-01-26,92,21.0,,0.21,19.32
2018-01-27,82,21.0,,0.21,17.22
2018-01-28,60,21.0,,0.21,12.6
2018-01-29,85,21.0,,0.21,17.849999999999998
2018-01-30,78,21.0,,0.21,16.38
2018-01-31,73,21.0,,0.21,15.33
2018-02-01,69,20.0,False,0.2,13.8
2018-02-02,100,20.0,,0.2,20.0
2018-02-03,58,20.0,,0.2,11.600000000000001
2018-02-04,87,20.0,,0.2,17.400000000000002
2018-02-05,71,20.0,,0.2,14.200000000000001
2018-02-06,75,20.0,,0.2,15.0
