date,BANKRUPT_unscaled,BANKRUPT_monthly,isPartial,scale,BANKRUPT
2016-06-15,33,27.0,,0.27,8.91
2016-06-16,47,27.0,,0.27,12.690000000000001
2016-06-17,43,27.0,,0.27,11.610000000000001
2016-06-18,28,27.0,,0.27,7.5600000000000005
2016-06-19,41,27.0,,0.27,11.07
2016-06-20,52,27.0,,0.27,14.040000000000001
2016-06-21,45,27.0,,0.27,12.15
2016-06-22,28,27.0,,0.27,7.5600000000000005
2016-06-23,37,27.0,,0.27,9.99
2016-06-24,49,27.0,,0.27,13.23
2016-06-25,27,27.0,,0.27,7.290000000000001
2016-06-26,42,27.0,,0.27,11.34
2016-06-27,36,27.0,,0.27,9.72
2016-06-28,48,27.0,,0.27,12.96
2016-06-29,39,27.0,,0.27,10.530000000000001
2016-06-30,50,27.0,,0.27,13.5
2016-07-01,46,25.0,False,0.25,11.5
2016-07-02,57,25.0,,0.25,14.25
2016-07-03,59,25.0,,0.25,14.75
2016-07-04,28,25.0,,0.25,7.0
2016-07-05,54,25.0,,0.25,13.5
2016-07-06,76,25.0,,0.25,19.0
2016-07-07,57,25.0,,0.25,14.25
2016-07-08,52,25.0,,0.25,13.0
2016-07-09,55,25.0,,0.25,13.75
2016-07-10,47,25.0,,0.25,11.75
2016-07-11,70,25.0,,0.25,17.5
2016-07-12,52,25.0,,0.25,13.0
2016-07-13,90,25.0,,0.25,22.5
2016-07-14,62,25.0,,0.25,15.5
2016-07-15,83,25.0,,0.25,20.75
2016-07-16,72,25.0,,0.25,18.0
2016-07-17,42,25.0,,0.25,10.5
2016-07-18,60,25.0,,0.25,15.0
2016-07-19,73,25.0,,0.25,18.25
2016-07-20,98,25.0,,0.25,24.5
2016-07-21,77,25.0,,0.25,19.25
2016-07-22,70,25.0,,0.25,17.5
2016-07-23,52,25.0,,0.25,13.0
2016-07-24,71,25.0,,0.25,17.75
2016-07-25,90,25.0,,0.25,22.5
2016-07-26,72,25.0,,0.25,18.0
2016-07-27,100,25.0,,0.25,25.0
2016-07-28,56,25.0,,0.25,14.0
2016-07-29,73,25.0,,0.25,18.25
2016-07-30,46,25.0,,0.25,11.5
2016-07-31,65,25.0,,0.25,16.25
2016-08-01,84,23.0,False,0.23,19.32
2016-08-02,100,23.0,,0.23,23.0
2016-08-03,88,23.0,,0.23,20.240000000000002
2016-08-04,77,23.0,,0.23,17.71
2016-08-05,58,23.0,,0.23,13.34
2016-08-06,60,23.0,,0.23,13.8
2016-08-07,57,23.0,,0.23,13.110000000000001
2016-08-08,81,23.0,,0.23,18.630000000000003
2016-08-09,95,23.0,,0.23,21.85
2016-08-10,79,23.0,,0.23,18.17
2016-08-11,78,23.0,,0.23,17.94
2016-08-12,79,23.0,,0.23,18.17
2016-08-13,49,23.0,,0.23,11.270000000000001
2016-08-14,74,23.0,,0.23,17.02
2016-08-15,72,23.0,,0.23,16.560000000000002
2016-08-16,66,23.0,,0.23,15.180000000000001
2016-08-17,89,23.0,,0.23,20.470000000000002
2016-08-18,71,23.0,,0.23,16.330000000000002
2016-08-19,69,23.0,,0.23,15.870000000000001
2016-08-20,55,23.0,,0.23,12.65
2016-08-21,71,23.0,,0.23,16.330000000000002
2016-08-22,80,23.0,,0.23,18.400000000000002
2016-08-23,66,23.0,,0.23,15.180000000000001
2016-08-24,76,23.0,,0.23,17.48
2016-08-25,69,23.0,,0.23,15.870000000000001
2016-08-26,84,23.0,,0.23,19.32
2016-08-27,66,23.0,,0.23,15.180000000000001
2016-08-28,60,23.0,,0.23,13.8
2016-08-29,76,23.0,,0.23,17.48
2016-08-30,66,23.0,,0.23,15.180000000000001
2016-08-31,91,23.0,,0.23,20.93
2016-09-01,40,28.0,False,0.28,11.200000000000001
2016-09-02,55,28.0,,0.28,15.400000000000002
2016-09-03,29,28.0,,0.28,8.120000000000001
2016-09-04,29,28.0,,0.28,8.120000000000001
2016-09-05,36,28.0,,0.28,10.080000000000002
2016-09-06,57,28.0,,0.28,15.96
2016-09-07,68,28.0,,0.28,19.040000000000003
2016-09-08,54,28.0,,0.28,15.120000000000001
2016-09-09,58,28.0,,0.28,16.240000000000002
2016-09-10,39,28.0,,0.28,10.920000000000002
2016-09-11,31,28.0,,0.28,8.680000000000001
2016-09-12,46,28.0,,0.28,12.88
2016-09-13,42,28.0,,0.28,11.760000000000002
2016-09-14,51,28.0,,0.28,14.280000000000001
2016-09-15,43,28.0,,0.28,12.040000000000001
2016-09-16,53,28.0,,0.28,14.840000000000002
2016-09-17,42,28.0,,0.28,11.760000000000002
2016-09-18,37,28.0,,0.28,10.360000000000001
2016-09-19,52,28.0,,0.28,14.560000000000002
2016-09-20,47,28.0,,0.28,13.160000000000002
2016-09-21,53,28.0,,0.28,14.840000000000002
2016-09-22,57,28.0,,0.28,15.96
2016-09-23,48,28.0,,0.28,13.440000000000001
2016-09-24,32,28.0,,0.28,8.96
2016-09-25,36,28.0,,0.28,10.080000000000002
2016-09-26,47,28.0,,0.28,13.160000000000002
2016-09-27,100,28.0,,0.28,28.000000000000004
2016-09-28,61,28.0,,0.28,17.080000000000002
2016-09-29,50,28.0,,0.28,14.000000000000002
2016-09-30,51,28.0,,0.28,14.280000000000001
2016-10-01,43,25.0,False,0.25,10.75
2016-10-02,64,25.0,,0.25,16.0
2016-10-03,87,25.0,,0.25,21.75
2016-10-04,98,25.0,,0.25,24.5
2016-10-05,91,25.0,,0.25,22.75
2016-10-06,79,25.0,,0.25,19.75
2016-10-07,93,25.0,,0.25,23.25
2016-10-08,90,25.0,,0.25,22.5
2016-10-09,64,25.0,,0.25,16.0
2016-10-10,85,25.0,,0.25,21.25
2016-10-11,81,25.0,,0.25,20.25
2016-10-12,92,25.0,,0.25,23.0
2016-10-13,84,25.0,,0.25,21.0
2016-10-14,50,25.0,,0.25,12.5
2016-10-15,46,25.0,,0.25,11.5
2016-10-16,42,25.0,,0.25,10.5
2016-10-17,100,25.0,,0.25,25.0
2016-10-18,62,25.0,,0.25,15.5
2016-10-19,86,25.0,,0.25,21.5
2016-10-20,88,25.0,,0.25,22.0
2016-10-21,71,25.0,,0.25,17.75
2016-10-22,68,25.0,,0.25,17.0
2016-10-23,55,25.0,,0.25,13.75
2016-10-24,68,25.0,,0.25,17.0
2016-10-25,60,25.0,,0.25,15.0
2016-10-26,76,25.0,,0.25,19.0
2016-10-27,68,25.0,,0.25,17.0
2016-10-28,59,25.0,,0.25,14.75
2016-10-29,45,25.0,,0.25,11.25
2016-10-30,71,25.0,,0.25,17.75
2016-10-31,77,25.0,,0.25,19.25
2016-11-01,53,29.0,False,0.29,15.37
2016-11-02,44,29.0,,0.29,12.76
2016-11-03,100,29.0,,0.29,28.999999999999996
2016-11-04,72,29.0,,0.29,20.88
2016-11-05,89,29.0,,0.29,25.81
2016-11-06,56,29.0,,0.29,16.24
2016-11-07,58,29.0,,0.29,16.82
2016-11-08,80,29.0,,0.29,23.2
2016-11-09,99,29.0,,0.29,28.709999999999997
2016-11-10,90,29.0,,0.29,26.099999999999998
2016-11-11,93,29.0,,0.29,26.97
2016-11-12,71,29.0,,0.29,20.59
2016-11-13,56,29.0,,0.29,16.24
2016-11-14,60,29.0,,0.29,17.4
2016-11-15,73,29.0,,0.29,21.169999999999998
2016-11-16,57,29.0,,0.29,16.529999999999998
2016-11-17,66,29.0,,0.29,19.139999999999997
2016-11-18,59,29.0,,0.29,17.11
2016-11-19,37,29.0,,0.29,10.729999999999999
2016-11-20,26,29.0,,0.29,7.539999999999999
2016-11-21,53,29.0,,0.29,15.37
2016-11-22,59,29.0,,0.29,17.11
2016-11-23,46,29.0,,0.29,13.34
2016-11-24,47,29.0,,0.29,13.629999999999999
2016-11-25,51,29.0,,0.29,14.79
2016-11-26,33,29.0,,0.29,9.569999999999999
2016-11-27,48,29.0,,0.29,13.919999999999998
2016-11-28,41,29.0,,0.29,11.889999999999999
2016-11-29,62,29.0,,0.29,17.98
2016-11-30,56,29.0,,0.29,16.24
2016-12-01,65,22.0,False,0.22,14.3
2016-12-02,52,22.0,,0.22,11.44
2016-12-03,35,22.0,,0.22,7.7
2016-12-04,49,22.0,,0.22,10.78
2016-12-05,62,22.0,,0.22,13.64
2016-12-06,100,22.0,,0.22,22.0
2016-12-07,43,22.0,,0.22,9.46
2016-12-08,54,22.0,,0.22,11.88
2016-12-09,49,22.0,,0.22,10.78
2016-12-10,40,22.0,,0.22,8.8
2016-12-11,38,22.0,,0.22,8.36
2016-12-12,49,22.0,,0.22,10.78
2016-12-13,78,22.0,,0.22,17.16
2016-12-14,59,22.0,,0.22,12.98
2016-12-15,41,22.0,,0.22,9.02
2016-12-16,42,22.0,,0.22,9.24
2016-12-17,18,22.0,,0.22,3.96
2016-12-18,53,22.0,,0.22,11.66
2016-12-19,42,22.0,,0.22,9.24
2016-12-20,39,22.0,,0.22,8.58
2016-12-21,57,22.0,,0.22,12.540000000000001
2016-12-22,70,22.0,,0.22,15.4
2016-12-23,29,22.0,,0.22,6.38
2016-12-24,38,22.0,,0.22,8.36
2016-12-25,45,22.0,,0.22,9.9
2016-12-26,62,22.0,,0.22,13.64
2016-12-27,56,22.0,,0.22,12.32
2016-12-28,53,22.0,,0.22,11.66
2016-12-29,68,22.0,,0.22,14.96
2016-12-30,61,22.0,,0.22,13.42
2016-12-31,64,22.0,,0.22,14.08
2017-01-01,45,24.0,False,0.24,10.799999999999999
2017-01-02,69,24.0,,0.24,16.56
2017-01-03,90,24.0,,0.24,21.599999999999998
2017-01-04,70,24.0,,0.24,16.8
2017-01-05,72,24.0,,0.24,17.28
2017-01-06,71,24.0,,0.24,17.04
2017-01-07,69,24.0,,0.24,16.56
2017-01-08,76,24.0,,0.24,18.24
2017-01-09,93,24.0,,0.24,22.32
2017-01-10,71,24.0,,0.24,17.04
2017-01-11,86,24.0,,0.24,20.64
2017-01-12,71,24.0,,0.24,17.04
2017-01-13,81,24.0,,0.24,19.439999999999998
2017-01-14,74,24.0,,0.24,17.759999999999998
2017-01-15,70,24.0,,0.24,16.8
2017-01-16,67,24.0,,0.24,16.08
2017-01-17,76,24.0,,0.24,18.24
2017-01-18,86,24.0,,0.24,20.64
2017-01-19,95,24.0,,0.24,22.8
2017-01-20,100,24.0,,0.24,24.0
2017-01-21,73,24.0,,0.24,17.52
2017-01-22,92,24.0,,0.24,22.08
2017-01-23,80,24.0,,0.24,19.2
2017-01-24,49,24.0,,0.24,11.76
2017-01-25,88,24.0,,0.24,21.119999999999997
2017-01-26,70,24.0,,0.24,16.8
2017-01-27,88,24.0,,0.24,21.119999999999997
2017-01-28,86,24.0,,0.24,20.64
2017-01-29,91,24.0,,0.24,21.84
2017-01-30,95,24.0,,0.24,22.8
2017-01-31,79,24.0,,0.24,18.96
2017-02-01,73,26.0,False,0.26,18.98
2017-02-02,100,26.0,,0.26,26.0
2017-02-03,47,26.0,,0.26,12.22
2017-02-04,33,26.0,,0.26,8.58
2017-02-05,78,26.0,,0.26,20.28
2017-02-06,70,26.0,,0.26,18.2
2017-02-07,54,26.0,,0.26,14.040000000000001
2017-02-08,57,26.0,,0.26,14.82
2017-02-09,63,26.0,,0.26,16.38
2017-02-10,62,26.0,,0.26,16.12
2017-02-11,52,26.0,,0.26,13.52
2017-02-12,69,26.0,,0.26,17.94
2017-02-13,41,26.0,,0.26,10.66
2017-02-14,69,26.0,,0.26,17.94
2017-02-15,52,26.0,,0.26,13.52
2017-02-16,61,26.0,,0.26,15.860000000000001
2017-02-17,37,26.0,,0.26,9.620000000000001
2017-02-18,47,26.0,,0.26,12.22
2017-02-19,37,26.0,,0.26,9.620000000000001
2017-02-20,51,26.0,,0.26,13.26
2017-02-21,50,26.0,,0.26,13.0
2017-02-22,69,26.0,,0.26,17.94
2017-02-23,64,26.0,,0.26,16.64
2017-02-24,55,26.0,,0.26,14.3
2017-02-25,40,26.0,,0.26,10.4
2017-02-26,53,26.0,,0.26,13.780000000000001
2017-02-27,36,26.0,,0.26,9.36
2017-02-28,40,26.0,,0.26,10.4
2017-03-01,57,25.0,False,0.25,14.25
2017-03-02,61,25.0,,0.25,15.25
2017-03-03,61,25.0,,0.25,15.25
2017-03-04,38,25.0,,0.25,9.5
2017-03-05,34,25.0,,0.25,8.5
2017-03-06,75,25.0,,0.25,18.75
2017-03-07,89,25.0,,0.25,22.25
2017-03-08,47,25.0,,0.25,11.75
2017-03-09,68,25.0,,0.25,17.0
2017-03-10,58,25.0,,0.25,14.5
2017-03-11,46,25.0,,0.25,11.5
2017-03-12,57,25.0,,0.25,14.25
2017-03-13,71,25.0,,0.25,17.75
2017-03-14,89,25.0,,0.25,22.25
2017-03-15,79,25.0,,0.25,19.75
2017-03-16,51,25.0,,0.25,12.75
2017-03-17,53,25.0,,0.25,13.25
2017-03-18,43,25.0,,0.25,10.75
2017-03-19,23,25.0,,0.25,5.75
2017-03-20,73,25.0,,0.25,18.25
2017-03-21,54,25.0,,0.25,13.5
2017-03-22,51,25.0,,0.25,12.75
2017-03-23,58,25.0,,0.25,14.5
2017-03-24,36,25.0,,0.25,9.0
2017-03-25,50,25.0,,0.25,12.5
2017-03-26,34,25.0,,0.25,8.5
2017-03-27,47,25.0,,0.25,11.75
2017-03-28,67,25.0,,0.25,16.75
2017-03-29,100,25.0,,0.25,25.0
2017-03-30,74,25.0,,0.25,18.5
2017-03-31,59,25.0,,0.25,14.75
2017-04-01,68,25.0,False,0.25,17.0
2017-04-02,78,25.0,,0.25,19.5
2017-04-03,63,25.0,,0.25,15.75
2017-04-04,85,25.0,,0.25,21.25
2017-04-05,100,25.0,,0.25,25.0
2017-04-06,78,25.0,,0.25,19.5
2017-04-07,60,25.0,,0.25,15.0
2017-04-08,55,25.0,,0.25,13.75
2017-04-09,72,25.0,,0.25,18.0
2017-04-10,80,25.0,,0.25,20.0
2017-04-11,83,25.0,,0.25,20.75
2017-04-12,89,25.0,,0.25,22.25
2017-04-13,76,25.0,,0.25,19.0
2017-04-14,69,25.0,,0.25,17.25
2017-04-15,56,25.0,,0.25,14.0
2017-04-16,66,25.0,,0.25,16.5
2017-04-17,70,25.0,,0.25,17.5
2017-04-18,64,25.0,,0.25,16.0
2017-04-19,58,25.0,,0.25,14.5
2017-04-20,65,25.0,,0.25,16.25
2017-04-21,69,25.0,,0.25,17.25
2017-04-22,69,25.0,,0.25,17.25
2017-04-23,59,25.0,,0.25,14.75
2017-04-24,92,25.0,,0.25,23.0
2017-04-25,84,25.0,,0.25,21.0
2017-04-26,71,25.0,,0.25,17.75
2017-04-27,98,25.0,,0.25,24.5
2017-04-28,81,25.0,,0.25,20.25
2017-04-29,53,25.0,,0.25,13.25
2017-04-30,53,25.0,,0.25,13.25
2017-05-01,65,29.0,False,0.29,18.849999999999998
2017-05-02,68,29.0,,0.29,19.72
2017-05-03,82,29.0,,0.29,23.779999999999998
2017-05-04,89,29.0,,0.29,25.81
2017-05-05,84,29.0,,0.29,24.36
2017-05-06,35,29.0,,0.29,10.149999999999999
2017-05-07,82,29.0,,0.29,23.779999999999998
2017-05-08,54,29.0,,0.29,15.659999999999998
2017-05-09,79,29.0,,0.29,22.91
2017-05-10,70,29.0,,0.29,20.299999999999997
2017-05-11,64,29.0,,0.29,18.56
2017-05-12,50,29.0,,0.29,14.499999999999998
2017-05-13,40,29.0,,0.29,11.6
2017-05-14,36,29.0,,0.29,10.44
2017-05-15,54,29.0,,0.29,15.659999999999998
2017-05-16,69,29.0,,0.29,20.009999999999998
2017-05-17,61,29.0,,0.29,17.689999999999998
2017-05-18,68,29.0,,0.29,19.72
2017-05-19,95,29.0,,0.29,27.549999999999997
2017-05-20,100,29.0,,0.29,28.999999999999996
2017-05-21,79,29.0,,0.29,22.91
2017-05-22,88,29.0,,0.29,25.52
2017-05-23,96,29.0,,0.29,27.839999999999996
2017-05-24,62,29.0,,0.29,17.98
2017-05-25,62,29.0,,0.29,17.98
2017-05-26,62,29.0,,0.29,17.98
2017-05-27,78,29.0,,0.29,22.619999999999997
2017-05-28,57,29.0,,0.29,16.529999999999998
2017-05-29,56,29.0,,0.29,16.24
2017-05-30,72,29.0,,0.29,20.88
2017-05-31,73,29.0,,0.29,21.169999999999998
2017-06-01,51,25.0,False,0.25,12.75
2017-06-02,62,25.0,,0.25,15.5
2017-06-03,42,25.0,,0.25,10.5
2017-06-04,30,25.0,,0.25,7.5
2017-06-05,40,25.0,,0.25,10.0
2017-06-06,58,25.0,,0.25,14.5
2017-06-07,53,25.0,,0.25,13.25
2017-06-08,44,25.0,,0.25,11.0
2017-06-09,39,25.0,,0.25,9.75
2017-06-10,27,25.0,,0.25,6.75
2017-06-11,46,25.0,,0.25,11.5
2017-06-12,41,25.0,,0.25,10.25
2017-06-13,34,25.0,,0.25,8.5
2017-06-14,37,25.0,,0.25,9.25
2017-06-15,51,25.0,,0.25,12.75
2017-06-16,36,25.0,,0.25,9.0
2017-06-17,53,25.0,,0.25,13.25
2017-06-18,65,25.0,,0.25,16.25
2017-06-19,31,25.0,,0.25,7.75
2017-06-20,66,25.0,,0.25,16.5
2017-06-21,51,25.0,,0.25,12.75
2017-06-22,61,25.0,,0.25,15.25
2017-06-23,52,25.0,,0.25,13.0
2017-06-24,59,25.0,,0.25,14.75
2017-06-25,54,25.0,,0.25,13.5
2017-06-26,79,25.0,,0.25,19.75
2017-06-27,82,25.0,,0.25,20.5
2017-06-28,50,25.0,,0.25,12.5
2017-06-29,60,25.0,,0.25,15.0
2017-06-30,100,25.0,,0.25,25.0
2017-07-01,72,27.0,False,0.27,19.44
2017-07-02,58,27.0,,0.27,15.66
2017-07-03,54,27.0,,0.27,14.580000000000002
2017-07-04,36,27.0,,0.27,9.72
2017-07-05,66,27.0,,0.27,17.82
2017-07-06,76,27.0,,0.27,20.520000000000003
2017-07-07,37,27.0,,0.27,9.99
2017-07-08,55,27.0,,0.27,14.850000000000001
2017-07-09,51,27.0,,0.27,13.770000000000001
2017-07-10,66,27.0,,0.27,17.82
2017-07-11,81,27.0,,0.27,21.87
2017-07-12,45,27.0,,0.27,12.15
2017-07-13,67,27.0,,0.27,18.09
2017-07-14,100,27.0,,0.27,27.0
2017-07-15,59,27.0,,0.27,15.930000000000001
2017-07-16,58,27.0,,0.27,15.66
2017-07-17,48,27.0,,0.27,12.96
2017-07-18,96,27.0,,0.27,25.92
2017-07-19,50,27.0,,0.27,13.5
2017-07-20,49,27.0,,0.27,13.23
2017-07-21,46,27.0,,0.27,12.420000000000002
2017-07-22,32,27.0,,0.27,8.64
2017-07-23,25,27.0,,0.27,6.75
2017-07-24,54,27.0,,0.27,14.580000000000002
2017-07-25,50,27.0,,0.27,13.5
2017-07-26,36,27.0,,0.27,9.72
2017-07-27,43,27.0,,0.27,11.610000000000001
2017-07-28,48,27.0,,0.27,12.96
2017-07-29,32,27.0,,0.27,8.64
2017-07-30,32,27.0,,0.27,8.64
2017-07-31,52,27.0,,0.27,14.040000000000001
2017-08-01,58,21.0,False,0.21,12.18
2017-08-02,50,21.0,,0.21,10.5
2017-08-03,78,21.0,,0.21,16.38
2017-08-04,54,21.0,,0.21,11.34
2017-08-05,45,21.0,,0.21,9.45
2017-08-06,41,21.0,,0.21,8.61
2017-08-07,43,21.0,,0.21,9.03
2017-08-08,43,21.0,,0.21,9.03
2017-08-09,40,21.0,,0.21,8.4
2017-08-10,76,21.0,,0.21,15.959999999999999
2017-08-11,54,21.0,,0.21,11.34
2017-08-12,39,21.0,,0.21,8.19
2017-08-13,27,21.0,,0.21,5.67
2017-08-14,34,21.0,,0.21,7.14
2017-08-15,60,21.0,,0.21,12.6
2017-08-16,71,21.0,,0.21,14.91
2017-08-17,44,21.0,,0.21,9.24
2017-08-18,56,21.0,,0.21,11.76
2017-08-19,57,21.0,,0.21,11.969999999999999
2017-08-20,52,21.0,,0.21,10.92
2017-08-21,62,21.0,,0.21,13.02
2017-08-22,74,21.0,,0.21,15.54
2017-08-23,97,21.0,,0.21,20.37
2017-08-24,58,21.0,,0.21,12.18
2017-08-25,54,21.0,,0.21,11.34
2017-08-26,73,21.0,,0.21,15.33
2017-08-27,62,21.0,,0.21,13.02
2017-08-28,100,21.0,,0.21,21.0
2017-08-29,65,21.0,,0.21,13.65
2017-08-30,58,21.0,,0.21,12.18
2017-08-31,26,21.0,,0.21,5.46
2017-09-01,27,28.0,False,0.28,7.5600000000000005
2017-09-02,23,28.0,,0.28,6.44
2017-09-03,15,28.0,,0.28,4.2
2017-09-04,32,28.0,,0.28,8.96
2017-09-05,29,28.0,,0.28,8.120000000000001
2017-09-06,18,28.0,,0.28,5.040000000000001
2017-09-07,21,28.0,,0.28,5.880000000000001
2017-09-08,23,28.0,,0.28,6.44
2017-09-09,18,28.0,,0.28,5.040000000000001
2017-09-10,29,28.0,,0.28,8.120000000000001
2017-09-11,29,28.0,,0.28,8.120000000000001
2017-09-12,41,28.0,,0.28,11.48
2017-09-13,24,28.0,,0.28,6.720000000000001
2017-09-14,33,28.0,,0.28,9.24
2017-09-15,19,28.0,,0.28,5.32
2017-09-16,29,28.0,,0.28,8.120000000000001
2017-09-17,25,28.0,,0.28,7.000000000000001
2017-09-18,48,28.0,,0.28,13.440000000000001
2017-09-19,100,28.0,,0.28,28.000000000000004
2017-09-20,85,28.0,,0.28,23.8
2017-09-21,59,28.0,,0.28,16.520000000000003
2017-09-22,45,28.0,,0.28,12.600000000000001
2017-09-23,30,28.0,,0.28,8.4
2017-09-24,19,28.0,,0.28,5.32
2017-09-25,48,28.0,,0.28,13.440000000000001
2017-09-26,38,28.0,,0.28,10.64
2017-09-27,38,28.0,,0.28,10.64
2017-09-28,40,28.0,,0.28,11.200000000000001
2017-09-29,34,28.0,,0.28,9.520000000000001
2017-09-30,44,28.0,,0.28,12.32
2017-10-01,64,25.0,False,0.25,16.0
2017-10-02,44,25.0,,0.25,11.0
2017-10-03,52,25.0,,0.25,13.0
2017-10-04,33,25.0,,0.25,8.25
2017-10-05,66,25.0,,0.25,16.5
2017-10-06,49,25.0,,0.25,12.25
2017-10-07,30,25.0,,0.25,7.5
2017-10-08,38,25.0,,0.25,9.5
2017-10-09,42,25.0,,0.25,10.5
2017-10-10,47,25.0,,0.25,11.75
2017-10-11,45,25.0,,0.25,11.25
2017-10-12,38,25.0,,0.25,9.5
2017-10-13,39,25.0,,0.25,9.75
2017-10-14,30,25.0,,0.25,7.5
2017-10-15,36,25.0,,0.25,9.0
2017-10-16,100,25.0,,0.25,25.0
2017-10-17,58,25.0,,0.25,14.5
2017-10-18,37,25.0,,0.25,9.25
2017-10-19,41,25.0,,0.25,10.25
2017-10-20,42,25.0,,0.25,10.5
2017-10-21,47,25.0,,0.25,11.75
2017-10-22,30,25.0,,0.25,7.5
2017-10-23,42,25.0,,0.25,10.5
2017-10-24,40,25.0,,0.25,10.0
2017-10-25,57,25.0,,0.25,14.25
2017-10-26,43,25.0,,0.25,10.75
2017-10-27,42,25.0,,0.25,10.5
2017-10-28,30,25.0,,0.25,7.5
2017-10-29,24,25.0,,0.25,6.0
2017-10-30,63,25.0,,0.25,15.75
2017-10-31,33,25.0,,0.25,8.25
2017-11-01,54,25.0,False,0.25,13.5
2017-11-02,71,25.0,,0.25,17.75
2017-11-03,82,25.0,,0.25,20.5
2017-11-04,54,25.0,,0.25,13.5
2017-11-05,26,25.0,,0.25,6.5
2017-11-06,78,25.0,,0.25,19.5
2017-11-07,53,25.0,,0.25,13.25
2017-11-08,67,25.0,,0.25,16.75
2017-11-09,60,25.0,,0.25,15.0
2017-11-10,47,25.0,,0.25,11.75
2017-11-11,73,25.0,,0.25,18.25
2017-11-12,36,25.0,,0.25,9.0
2017-11-13,87,25.0,,0.25,21.75
2017-11-14,60,25.0,,0.25,15.0
2017-11-15,86,25.0,,0.25,21.5
2017-11-16,75,25.0,,0.25,18.75
2017-11-17,55,25.0,,0.25,13.75
2017-11-18,72,25.0,,0.25,18.0
2017-11-19,55,25.0,,0.25,13.75
2017-11-20,61,25.0,,0.25,15.25
2017-11-21,71,25.0,,0.25,17.75
2017-11-22,75,25.0,,0.25,18.75
2017-11-23,46,25.0,,0.25,11.5
2017-11-24,57,25.0,,0.25,14.25
2017-11-25,44,25.0,,0.25,11.0
2017-11-26,66,25.0,,0.25,16.5
2017-11-27,57,25.0,,0.25,14.25
2017-11-28,70,25.0,,0.25,17.5
2017-11-29,100,25.0,,0.25,25.0
2017-11-30,83,25.0,,0.25,20.75
2017-12-01,53,24.0,False,0.24,12.719999999999999
2017-12-02,43,24.0,,0.24,10.32
2017-12-03,63,24.0,,0.24,15.12
2017-12-04,97,24.0,,0.24,23.279999999999998
2017-12-05,99,24.0,,0.24,23.759999999999998
2017-12-06,80,24.0,,0.24,19.2
2017-12-07,89,24.0,,0.24,21.36
2017-12-08,77,24.0,,0.24,18.48
2017-12-09,98,24.0,,0.24,23.52
2017-12-10,64,24.0,,0.24,15.36
2017-12-11,57,24.0,,0.24,13.68
2017-12-12,92,24.0,,0.24,22.08
2017-12-13,81,24.0,,0.24,19.439999999999998
2017-12-14,55,24.0,,0.24,13.2
2017-12-15,95,24.0,,0.24,22.8
2017-12-16,49,24.0,,0.24,11.76
2017-12-17,87,24.0,,0.24,20.88
2017-12-18,97,24.0,,0.24,23.279999999999998
2017-12-19,99,24.0,,0.24,23.759999999999998
2017-12-20,48,24.0,,0.24,11.52
2017-12-21,100,24.0,,0.24,24.0
2017-12-22,31,24.0,,0.24,7.4399999999999995
2017-12-23,46,24.0,,0.24,11.04
2017-12-24,59,24.0,,0.24,14.16
2017-12-25,37,24.0,,0.24,8.879999999999999
2017-12-26,65,24.0,,0.24,15.6
2017-12-27,75,24.0,,0.24,18.0
2017-12-28,75,24.0,,0.24,18.0
2017-12-29,66,24.0,,0.24,15.84
2017-12-30,71,24.0,,0.24,17.04
2017-12-31,60,24.0,,0.24,14.399999999999999
2018-01-01,22,25.0,False,0.25,5.5
2018-01-02,78,25.0,,0.25,19.5
2018-01-03,57,25.0,,0.25,14.25
2018-01-04,46,25.0,,0.25,11.5
2018-01-05,58,25.0,,0.25,14.5
2018-01-06,56,25.0,,0.25,14.0
2018-01-07,95,25.0,,0.25,23.75
2018-01-08,77,25.0,,0.25,19.25
2018-01-09,44,25.0,,0.25,11.0
2018-01-10,82,25.0,,0.25,20.5
2018-01-11,41,25.0,,0.25,10.25
2018-01-12,68,25.0,,0.25,17.0
2018-01-13,83,25.0,,0.25,20.75
2018-01-14,73,25.0,,0.25,18.25
2018-01-15,55,25.0,,0.25,13.75
2018-01-16,59,25.0,,0.25,14.75
2018-01-17,51,25.0,,0.25,12.75
2018-01-18,56,25.0,,0.25,14.0
2018-01-19,75,25.0,,0.25,18.75
2018-01-20,66,25.0,,0.25,16.5
2018-01-21,60,25.0,,0.25,15.0
2018-01-22,43,25.0,,0.25,10.75
2018-01-23,62,25.0,,0.25,15.5
2018-01-24,99,25.0,,0.25,24.75
2018-01-25,92,25.0,,0.25,23.0
2018-01-26,71,25.0,,0.25,17.75
2018-01-27,74,25.0,,0.25,18.5
2018-01-28,69,25.0,,0.25,17.25
2018-01-29,100,25.0,,0.25,25.0
2018-01-30,64,25.0,,0.25,16.0
2018-01-31,97,25.0,,0.25,24.25
2018-02-01,46,29.0,False,0.29,13.34
2018-02-02,65,29.0,,0.29,18.849999999999998
2018-02-03,79,29.0,,0.29,22.91
2018-02-04,34,29.0,,0.29,9.86
2018-02-05,43,29.0,,0.29,12.469999999999999
2018-02-06,49,29.0,,0.29,14.209999999999999
2018-02-07,34,29.0,,0.29,9.86
2018-02-08,46,29.0,,0.29,13.34
2018-02-09,77,29.0,,0.29,22.33
2018-02-10,50,29.0,,0.29,14.499999999999998
2018-02-11,23,29.0,,0.29,6.67
2018-02-12,51,29.0,,0.29,14.79
2018-02-13,100,29.0,,0.29,28.999999999999996
