date,one direction_unscaled,one direction_monthly,isPartial,scale,one direction
2019-11-11,39,4.0,,0.04,1.56
2019-11-12,44,4.0,,0.04,1.76
2019-11-13,55,4.0,,0.04,2.2
2019-11-14,49,4.0,,0.04,1.96
2019-11-15,52,4.0,,0.04,2.08
2019-11-16,42,4.0,,0.04,1.68
2019-11-17,100,4.0,,0.04,4.0
2019-11-18,77,4.0,,0.04,3.08
2019-11-19,48,4.0,,0.04,1.92
2019-11-20,43,4.0,,0.04,1.72
2019-11-21,42,4.0,,0.04,1.68
2019-11-22,38,4.0,,0.04,1.52
2019-11-23,39,4.0,,0.04,1.56
2019-11-24,46,4.0,,0.04,1.84
2019-11-25,39,4.0,,0.04,1.56
2019-11-26,36,4.0,,0.04,1.44
2019-11-27,33,4.0,,0.04,1.32
2019-11-28,30,4.0,,0.04,1.2
2019-11-29,28,4.0,,0.04,1.12
2019-11-30,43,4.0,,0.04,1.72
2019-12-01,31,4.0,False,0.04,1.24
2019-12-02,46,4.0,,0.04,1.84
2019-12-03,54,4.0,,0.04,2.16
2019-12-04,59,4.0,,0.04,2.36
2019-12-05,57,4.0,,0.04,2.2800000000000002
2019-12-06,77,4.0,,0.04,3.08
2019-12-07,72,4.0,,0.04,2.88
2019-12-08,47,4.0,,0.04,1.8800000000000001
2019-12-09,47,4.0,,0.04,1.8800000000000001
2019-12-10,49,4.0,,0.04,1.96
2019-12-11,45,4.0,,0.04,1.8
2019-12-12,91,4.0,,0.04,3.64
2019-12-13,78,4.0,,0.04,3.12
2019-12-14,76,4.0,,0.04,3.04
2019-12-15,100,4.0,,0.04,4.0
2019-12-16,82,4.0,,0.04,3.2800000000000002
2019-12-17,56,4.0,,0.04,2.24
2019-12-18,69,4.0,,0.04,2.7600000000000002
2019-12-19,64,4.0,,0.04,2.56
2019-12-20,60,4.0,,0.04,2.4
2019-12-21,76,4.0,,0.04,3.04
2019-12-22,62,4.0,,0.04,2.48
2019-12-23,67,4.0,,0.04,2.68
2019-12-24,52,4.0,,0.04,2.08
2019-12-25,41,4.0,,0.04,1.6400000000000001
2019-12-26,56,4.0,,0.04,2.24
2019-12-27,49,4.0,,0.04,1.96
2019-12-28,63,4.0,,0.04,2.52
2019-12-29,39,4.0,,0.04,1.56
2019-12-30,54,4.0,,0.04,2.16
2019-12-31,59,4.0,,0.04,2.36
2020-01-01,45,4.0,False,0.04,1.8
2020-01-02,31,4.0,,0.04,1.24
2020-01-03,36,4.0,,0.04,1.44
2020-01-04,35,4.0,,0.04,1.4000000000000001
2020-01-05,32,4.0,,0.04,1.28
2020-01-06,100,4.0,,0.04,4.0
2020-01-07,66,4.0,,0.04,2.64
2020-01-08,55,4.0,,0.04,2.2
2020-01-09,37,4.0,,0.04,1.48
2020-01-10,43,4.0,,0.04,1.72
2020-01-11,47,4.0,,0.04,1.8800000000000001
2020-01-12,66,4.0,,0.04,2.64
2020-01-13,42,4.0,,0.04,1.68
2020-01-14,38,4.0,,0.04,1.52
2020-01-15,39,4.0,,0.04,1.56
2020-01-16,34,4.0,,0.04,1.36
2020-01-17,34,4.0,,0.04,1.36
2020-01-18,36,4.0,,0.04,1.44
2020-01-19,36,4.0,,0.04,1.44
2020-01-20,41,4.0,,0.04,1.6400000000000001
2020-01-21,31,4.0,,0.04,1.24
2020-01-22,35,4.0,,0.04,1.4000000000000001
2020-01-23,35,4.0,,0.04,1.4000000000000001
2020-01-24,45,4.0,,0.04,1.8
2020-01-25,42,4.0,,0.04,1.68
2020-01-26,42,4.0,,0.04,1.68
2020-01-27,31,4.0,,0.04,1.24
2020-01-28,30,4.0,,0.04,1.2
2020-01-29,35,4.0,,0.04,1.4000000000000001
2020-01-30,30,4.0,,0.04,1.2
2020-01-31,38,4.0,,0.04,1.52
