date,profit loss_unscaled,profit loss_monthly,isPartial,scale,profit loss
2016-06-02,65,57.0,,0.57,37.05
2016-06-03,71,57.0,,0.57,40.47
2016-06-04,38,57.0,,0.57,21.659999999999997
2016-06-05,63,57.0,,0.57,35.91
2016-06-06,64,57.0,,0.57,36.48
2016-06-07,100,57.0,,0.57,56.99999999999999
2016-06-08,69,57.0,,0.57,39.33
2016-06-09,71,57.0,,0.57,40.47
2016-06-10,56,57.0,,0.57,31.919999999999998
2016-06-11,57,57.0,,0.57,32.489999999999995
2016-06-12,26,57.0,,0.57,14.819999999999999
2016-06-13,59,57.0,,0.57,33.629999999999995
2016-06-14,80,57.0,,0.57,45.599999999999994
2016-06-15,64,57.0,,0.57,36.48
2016-06-16,49,57.0,,0.57,27.929999999999996
2016-06-17,73,57.0,,0.57,41.61
2016-06-18,33,57.0,,0.57,18.81
2016-06-19,20,57.0,,0.57,11.399999999999999
2016-06-20,48,57.0,,0.57,27.36
2016-06-21,65,57.0,,0.57,37.05
2016-06-22,70,57.0,,0.57,39.9
2016-06-23,76,57.0,,0.57,43.31999999999999
2016-06-24,61,57.0,,0.57,34.769999999999996
2016-06-25,45,57.0,,0.57,25.65
2016-06-26,13,57.0,,0.57,7.409999999999999
2016-06-27,75,57.0,,0.57,42.74999999999999
2016-06-28,54,57.0,,0.57,30.779999999999998
2016-06-29,66,57.0,,0.57,37.62
2016-06-30,78,57.0,,0.57,44.459999999999994
2016-07-01,42,52.0,False,0.52,21.84
2016-07-02,18,52.0,,0.52,9.36
2016-07-03,31,52.0,,0.52,16.12
2016-07-04,18,52.0,,0.52,9.36
2016-07-05,91,52.0,,0.52,47.32
2016-07-06,71,52.0,,0.52,36.92
2016-07-07,56,52.0,,0.52,29.12
2016-07-08,61,52.0,,0.52,31.720000000000002
2016-07-09,0,52.0,,0.52,0.0
2016-07-10,30,52.0,,0.52,15.600000000000001
2016-07-11,67,52.0,,0.52,34.84
2016-07-12,46,52.0,,0.52,23.92
2016-07-13,46,52.0,,0.52,23.92
2016-07-14,59,52.0,,0.52,30.68
2016-07-15,63,52.0,,0.52,32.76
2016-07-16,24,52.0,,0.52,12.48
2016-07-17,18,52.0,,0.52,9.36
2016-07-18,56,52.0,,0.52,29.12
2016-07-19,50,52.0,,0.52,26.0
2016-07-20,66,52.0,,0.52,34.32
2016-07-21,77,52.0,,0.52,40.04
2016-07-22,31,52.0,,0.52,16.12
2016-07-23,24,52.0,,0.52,12.48
2016-07-24,30,52.0,,0.52,15.600000000000001
2016-07-25,65,52.0,,0.52,33.800000000000004
2016-07-26,45,52.0,,0.52,23.400000000000002
2016-07-27,55,52.0,,0.52,28.6
2016-07-28,100,52.0,,0.52,52.0
2016-07-29,41,52.0,,0.52,21.32
2016-07-30,23,52.0,,0.52,11.96
2016-07-31,41,52.0,,0.52,21.32
2016-08-01,32,55.0,False,0.55,17.6
2016-08-02,13,55.0,,0.55,7.15
2016-08-03,33,55.0,,0.55,18.150000000000002
2016-08-04,60,55.0,,0.55,33.0
2016-08-05,42,55.0,,0.55,23.1
2016-08-06,32,55.0,,0.55,17.6
2016-08-07,32,55.0,,0.55,17.6
2016-08-08,20,55.0,,0.55,11.0
2016-08-09,13,55.0,,0.55,7.15
2016-08-10,41,55.0,,0.55,22.55
2016-08-11,28,55.0,,0.55,15.400000000000002
2016-08-12,14,55.0,,0.55,7.700000000000001
2016-08-13,32,55.0,,0.55,17.6
2016-08-14,0,55.0,,0.55,0.0
2016-08-15,41,55.0,,0.55,22.55
2016-08-16,48,55.0,,0.55,26.400000000000002
2016-08-17,62,55.0,,0.55,34.1
2016-08-18,28,55.0,,0.55,15.400000000000002
2016-08-19,50,55.0,,0.55,27.500000000000004
2016-08-20,8,55.0,,0.55,4.4
2016-08-21,8,55.0,,0.55,4.4
2016-08-22,34,55.0,,0.55,18.700000000000003
2016-08-23,55,55.0,,0.55,30.250000000000004
2016-08-24,47,55.0,,0.55,25.85
2016-08-25,76,55.0,,0.55,41.800000000000004
2016-08-26,59,55.0,,0.55,32.45
2016-08-27,23,55.0,,0.55,12.65
2016-08-28,30,55.0,,0.55,16.5
2016-08-29,100,55.0,,0.55,55.00000000000001
2016-08-30,13,55.0,,0.55,7.15
2016-08-31,50,55.0,,0.55,27.500000000000004
2016-09-01,99,58.0,False,0.58,57.419999999999995
2016-09-02,48,58.0,,0.58,27.839999999999996
2016-09-03,43,58.0,,0.58,24.939999999999998
2016-09-04,44,58.0,,0.58,25.52
2016-09-05,29,58.0,,0.58,16.82
2016-09-06,66,58.0,,0.58,38.279999999999994
2016-09-07,75,58.0,,0.58,43.5
2016-09-08,92,58.0,,0.58,53.36
2016-09-09,68,58.0,,0.58,39.44
2016-09-10,48,58.0,,0.58,27.839999999999996
2016-09-11,29,58.0,,0.58,16.82
2016-09-12,65,58.0,,0.58,37.699999999999996
2016-09-13,40,58.0,,0.58,23.2
2016-09-14,81,58.0,,0.58,46.98
2016-09-15,46,58.0,,0.58,26.68
2016-09-16,31,58.0,,0.58,17.98
2016-09-17,36,58.0,,0.58,20.88
2016-09-18,29,58.0,,0.58,16.82
2016-09-19,89,58.0,,0.58,51.62
2016-09-20,60,58.0,,0.58,34.8
2016-09-21,80,58.0,,0.58,46.4
2016-09-22,67,58.0,,0.58,38.86
2016-09-23,73,58.0,,0.58,42.339999999999996
2016-09-24,43,58.0,,0.58,24.939999999999998
2016-09-25,59,58.0,,0.58,34.22
2016-09-26,65,58.0,,0.58,37.699999999999996
2016-09-27,100,58.0,,0.58,57.99999999999999
2016-09-28,86,58.0,,0.58,49.879999999999995
2016-09-29,76,58.0,,0.58,44.08
2016-09-30,79,58.0,,0.58,45.82
2016-10-01,41,71.0,False,0.71,29.11
2016-10-02,49,71.0,,0.71,34.79
2016-10-03,64,71.0,,0.71,45.44
2016-10-04,45,71.0,,0.71,31.95
2016-10-05,61,71.0,,0.71,43.309999999999995
2016-10-06,50,71.0,,0.71,35.5
2016-10-07,74,71.0,,0.71,52.54
2016-10-08,14,71.0,,0.71,9.94
2016-10-09,40,71.0,,0.71,28.4
2016-10-10,58,71.0,,0.71,41.18
2016-10-11,96,71.0,,0.71,68.16
2016-10-12,73,71.0,,0.71,51.83
2016-10-13,92,71.0,,0.71,65.32
2016-10-14,48,71.0,,0.71,34.08
2016-10-15,19,71.0,,0.71,13.489999999999998
2016-10-16,22,71.0,,0.71,15.62
2016-10-17,53,71.0,,0.71,37.629999999999995
2016-10-18,76,71.0,,0.71,53.959999999999994
2016-10-19,100,71.0,,0.71,71.0
2016-10-20,84,71.0,,0.71,59.64
2016-10-21,63,71.0,,0.71,44.73
2016-10-22,28,71.0,,0.71,19.88
2016-10-23,41,71.0,,0.71,29.11
2016-10-24,56,71.0,,0.71,39.76
2016-10-25,83,71.0,,0.71,58.93
2016-10-26,71,71.0,,0.71,50.41
2016-10-27,49,71.0,,0.71,34.79
2016-10-28,32,71.0,,0.71,22.72
2016-10-29,41,71.0,,0.71,29.11
2016-10-30,13,71.0,,0.71,9.23
2016-10-31,45,71.0,,0.71,31.95
2016-11-01,75,66.0,False,0.66,49.5
2016-11-02,83,66.0,,0.66,54.78
2016-11-03,97,66.0,,0.66,64.02
2016-11-04,52,66.0,,0.66,34.32
2016-11-05,31,66.0,,0.66,20.46
2016-11-06,25,66.0,,0.66,16.5
2016-11-07,78,66.0,,0.66,51.480000000000004
2016-11-08,88,66.0,,0.66,58.080000000000005
2016-11-09,64,66.0,,0.66,42.24
2016-11-10,72,66.0,,0.66,47.52
2016-11-11,75,66.0,,0.66,49.5
2016-11-12,30,66.0,,0.66,19.8
2016-11-13,79,66.0,,0.66,52.14
2016-11-14,70,66.0,,0.66,46.2
2016-11-15,95,66.0,,0.66,62.7
2016-11-16,100,66.0,,0.66,66.0
2016-11-17,54,66.0,,0.66,35.64
2016-11-18,48,66.0,,0.66,31.68
2016-11-19,35,66.0,,0.66,23.1
2016-11-20,59,66.0,,0.66,38.940000000000005
2016-11-21,72,66.0,,0.66,47.52
2016-11-22,86,66.0,,0.66,56.760000000000005
2016-11-23,50,66.0,,0.66,33.0
2016-11-24,30,66.0,,0.66,19.8
2016-11-25,23,66.0,,0.66,15.180000000000001
2016-11-26,24,66.0,,0.66,15.84
2016-11-27,38,66.0,,0.66,25.080000000000002
2016-11-28,69,66.0,,0.66,45.54
2016-11-29,54,66.0,,0.66,35.64
2016-11-30,83,66.0,,0.66,54.78
2016-12-01,88,59.0,False,0.59,51.919999999999995
2016-12-02,85,59.0,,0.59,50.15
2016-12-03,24,59.0,,0.59,14.16
2016-12-04,38,59.0,,0.59,22.419999999999998
2016-12-05,61,59.0,,0.59,35.989999999999995
2016-12-06,67,59.0,,0.59,39.53
2016-12-07,63,59.0,,0.59,37.169999999999995
2016-12-08,100,59.0,,0.59,59.0
2016-12-09,45,59.0,,0.59,26.549999999999997
2016-12-10,45,59.0,,0.59,26.549999999999997
2016-12-11,36,59.0,,0.59,21.24
2016-12-12,65,59.0,,0.59,38.35
2016-12-13,46,59.0,,0.59,27.139999999999997
2016-12-14,83,59.0,,0.59,48.97
2016-12-15,37,59.0,,0.59,21.83
2016-12-16,32,59.0,,0.59,18.88
2016-12-17,17,59.0,,0.59,10.03
2016-12-18,8,59.0,,0.59,4.72
2016-12-19,38,59.0,,0.59,22.419999999999998
2016-12-20,40,59.0,,0.59,23.599999999999998
2016-12-21,40,59.0,,0.59,23.599999999999998
2016-12-22,38,59.0,,0.59,22.419999999999998
2016-12-23,42,59.0,,0.59,24.779999999999998
2016-12-24,13,59.0,,0.59,7.67
2016-12-25,23,59.0,,0.59,13.569999999999999
2016-12-26,12,59.0,,0.59,7.08
2016-12-27,44,59.0,,0.59,25.959999999999997
2016-12-28,44,59.0,,0.59,25.959999999999997
2016-12-29,48,59.0,,0.59,28.32
2016-12-30,42,59.0,,0.59,24.779999999999998
2016-12-31,16,59.0,,0.59,9.44
2017-01-01,23,64.0,False,0.64,14.72
2017-01-02,28,64.0,,0.64,17.92
2017-01-03,41,64.0,,0.64,26.240000000000002
2017-01-04,45,64.0,,0.64,28.8
2017-01-05,75,64.0,,0.64,48.0
2017-01-06,34,64.0,,0.64,21.76
2017-01-07,64,64.0,,0.64,40.96
2017-01-08,21,64.0,,0.64,13.44
2017-01-09,40,64.0,,0.64,25.6
2017-01-10,61,64.0,,0.64,39.04
2017-01-11,97,64.0,,0.64,62.08
2017-01-12,51,64.0,,0.64,32.64
2017-01-13,44,64.0,,0.64,28.16
2017-01-14,34,64.0,,0.64,21.76
2017-01-15,38,64.0,,0.64,24.32
2017-01-16,41,64.0,,0.64,26.240000000000002
2017-01-17,71,64.0,,0.64,45.44
2017-01-18,68,64.0,,0.64,43.52
2017-01-19,89,64.0,,0.64,56.96
2017-01-20,72,64.0,,0.64,46.08
2017-01-21,47,64.0,,0.64,30.080000000000002
2017-01-22,41,64.0,,0.64,26.240000000000002
2017-01-23,72,64.0,,0.64,46.08
2017-01-24,64,64.0,,0.64,40.96
2017-01-25,100,64.0,,0.64,64.0
2017-01-26,43,64.0,,0.64,27.52
2017-01-27,70,64.0,,0.64,44.800000000000004
2017-01-28,47,64.0,,0.64,30.080000000000002
2017-01-29,64,64.0,,0.64,40.96
2017-01-30,73,64.0,,0.64,46.72
2017-01-31,94,64.0,,0.64,60.160000000000004
2017-02-01,100,70.0,False,0.7,70.0
2017-02-02,39,70.0,,0.7,27.299999999999997
2017-02-03,86,70.0,,0.7,60.199999999999996
2017-02-04,43,70.0,,0.7,30.099999999999998
2017-02-05,37,70.0,,0.7,25.9
2017-02-06,72,70.0,,0.7,50.4
2017-02-07,77,70.0,,0.7,53.9
2017-02-08,71,70.0,,0.7,49.699999999999996
2017-02-09,63,70.0,,0.7,44.099999999999994
2017-02-10,49,70.0,,0.7,34.3
2017-02-11,53,70.0,,0.7,37.099999999999994
2017-02-12,47,70.0,,0.7,32.9
2017-02-13,80,70.0,,0.7,56.0
2017-02-14,91,70.0,,0.7,63.699999999999996
2017-02-15,77,70.0,,0.7,53.9
2017-02-16,94,70.0,,0.7,65.8
2017-02-17,55,70.0,,0.7,38.5
2017-02-18,66,70.0,,0.7,46.199999999999996
2017-02-19,68,70.0,,0.7,47.599999999999994
2017-02-20,62,70.0,,0.7,43.4
2017-02-21,66,70.0,,0.7,46.199999999999996
2017-02-22,67,70.0,,0.7,46.9
2017-02-23,98,70.0,,0.7,68.6
2017-02-24,65,70.0,,0.7,45.5
2017-02-25,28,70.0,,0.7,19.599999999999998
2017-02-26,45,70.0,,0.7,31.499999999999996
2017-02-27,73,70.0,,0.7,51.099999999999994
2017-02-28,70,70.0,,0.7,49.0
2017-03-01,64,74.0,False,0.74,47.36
2017-03-02,68,74.0,,0.74,50.32
2017-03-03,58,74.0,,0.74,42.92
2017-03-04,45,74.0,,0.74,33.3
2017-03-05,32,74.0,,0.74,23.68
2017-03-06,71,74.0,,0.74,52.54
2017-03-07,60,74.0,,0.74,44.4
2017-03-08,71,74.0,,0.74,52.54
2017-03-09,64,74.0,,0.74,47.36
2017-03-10,100,74.0,,0.74,74.0
2017-03-11,48,74.0,,0.74,35.519999999999996
2017-03-12,38,74.0,,0.74,28.12
2017-03-13,51,74.0,,0.74,37.74
2017-03-14,81,74.0,,0.74,59.94
2017-03-15,75,74.0,,0.74,55.5
2017-03-16,73,74.0,,0.74,54.019999999999996
2017-03-17,32,74.0,,0.74,23.68
2017-03-18,33,74.0,,0.74,24.419999999999998
2017-03-19,33,74.0,,0.74,24.419999999999998
2017-03-20,78,74.0,,0.74,57.72
2017-03-21,83,74.0,,0.74,61.42
2017-03-22,38,74.0,,0.74,28.12
2017-03-23,80,74.0,,0.74,59.2
2017-03-24,52,74.0,,0.74,38.48
2017-03-25,33,74.0,,0.74,24.419999999999998
2017-03-26,57,74.0,,0.74,42.18
2017-03-27,81,74.0,,0.74,59.94
2017-03-28,72,74.0,,0.74,53.28
2017-03-29,90,74.0,,0.74,66.6
2017-03-30,90,74.0,,0.74,66.6
2017-03-31,56,74.0,,0.74,41.44
2017-04-01,29,80.0,False,0.8,23.200000000000003
2017-04-02,54,80.0,,0.8,43.2
2017-04-03,82,80.0,,0.8,65.60000000000001
2017-04-04,62,80.0,,0.8,49.6
2017-04-05,87,80.0,,0.8,69.60000000000001
2017-04-06,65,80.0,,0.8,52.0
2017-04-07,78,80.0,,0.8,62.400000000000006
2017-04-08,35,80.0,,0.8,28.0
2017-04-09,65,80.0,,0.8,52.0
2017-04-10,49,80.0,,0.8,39.2
2017-04-11,74,80.0,,0.8,59.2
2017-04-12,75,80.0,,0.8,60.0
2017-04-13,57,80.0,,0.8,45.6
2017-04-14,62,80.0,,0.8,49.6
2017-04-15,35,80.0,,0.8,28.0
2017-04-16,45,80.0,,0.8,36.0
2017-04-17,95,80.0,,0.8,76.0
2017-04-18,100,80.0,,0.8,80.0
2017-04-19,59,80.0,,0.8,47.2
2017-04-20,60,80.0,,0.8,48.0
2017-04-21,47,80.0,,0.8,37.6
2017-04-22,34,80.0,,0.8,27.200000000000003
2017-04-23,34,80.0,,0.8,27.200000000000003
2017-04-24,69,80.0,,0.8,55.2
2017-04-25,65,80.0,,0.8,52.0
2017-04-26,59,80.0,,0.8,47.2
2017-04-27,49,80.0,,0.8,39.2
2017-04-28,93,80.0,,0.8,74.4
2017-04-29,17,80.0,,0.8,13.600000000000001
2017-04-30,38,80.0,,0.8,30.400000000000002
2017-05-01,55,61.0,False,0.61,33.55
2017-05-02,63,61.0,,0.61,38.43
2017-05-03,75,61.0,,0.61,45.75
2017-05-04,84,61.0,,0.61,51.24
2017-05-05,45,61.0,,0.61,27.45
2017-05-06,30,61.0,,0.61,18.3
2017-05-07,25,61.0,,0.61,15.25
2017-05-08,100,61.0,,0.61,61.0
2017-05-09,80,61.0,,0.61,48.8
2017-05-10,65,61.0,,0.61,39.65
2017-05-11,82,61.0,,0.61,50.019999999999996
2017-05-12,80,61.0,,0.61,48.8
2017-05-13,25,61.0,,0.61,15.25
2017-05-14,41,61.0,,0.61,25.009999999999998
2017-05-15,60,61.0,,0.61,36.6
2017-05-16,73,61.0,,0.61,44.53
2017-05-17,82,61.0,,0.61,50.019999999999996
2017-05-18,73,61.0,,0.61,44.53
2017-05-19,58,61.0,,0.61,35.38
2017-05-20,37,61.0,,0.61,22.57
2017-05-21,21,61.0,,0.61,12.81
2017-05-22,69,61.0,,0.61,42.089999999999996
2017-05-23,75,61.0,,0.61,45.75
2017-05-24,61,61.0,,0.61,37.21
2017-05-25,74,61.0,,0.61,45.14
2017-05-26,32,61.0,,0.61,19.52
2017-05-27,22,61.0,,0.61,13.42
2017-05-28,33,61.0,,0.61,20.13
2017-05-29,41,61.0,,0.61,25.009999999999998
2017-05-30,85,61.0,,0.61,51.85
2017-05-31,42,61.0,,0.61,25.62
2017-06-01,100,57.0,False,0.57,56.99999999999999
2017-06-02,49,57.0,,0.57,27.929999999999996
2017-06-03,82,57.0,,0.57,46.739999999999995
2017-06-04,25,57.0,,0.57,14.249999999999998
2017-06-05,72,57.0,,0.57,41.04
2017-06-06,65,57.0,,0.57,37.05
2017-06-07,51,57.0,,0.57,29.069999999999997
2017-06-08,62,57.0,,0.57,35.339999999999996
2017-06-09,59,57.0,,0.57,33.629999999999995
2017-06-10,19,57.0,,0.57,10.829999999999998
2017-06-11,45,57.0,,0.57,25.65
2017-06-12,93,57.0,,0.57,53.01
2017-06-13,75,57.0,,0.57,42.74999999999999
2017-06-14,77,57.0,,0.57,43.88999999999999
2017-06-15,69,57.0,,0.57,39.33
2017-06-16,80,57.0,,0.57,45.599999999999994
2017-06-17,44,57.0,,0.57,25.08
2017-06-18,25,57.0,,0.57,14.249999999999998
2017-06-19,83,57.0,,0.57,47.309999999999995
2017-06-20,54,57.0,,0.57,30.779999999999998
2017-06-21,70,57.0,,0.57,39.9
2017-06-22,96,57.0,,0.57,54.72
2017-06-23,61,57.0,,0.57,34.769999999999996
2017-06-24,30,57.0,,0.57,17.099999999999998
2017-06-25,38,57.0,,0.57,21.659999999999997
2017-06-26,95,57.0,,0.57,54.15
2017-06-27,81,57.0,,0.57,46.169999999999995
2017-06-28,94,57.0,,0.57,53.58
2017-06-29,83,57.0,,0.57,47.309999999999995
2017-06-30,56,57.0,,0.57,31.919999999999998
2017-07-01,24,51.0,False,0.51,12.24
2017-07-02,44,51.0,,0.51,22.44
2017-07-03,100,51.0,,0.51,51.0
2017-07-04,30,51.0,,0.51,15.3
2017-07-05,54,51.0,,0.51,27.54
2017-07-06,72,51.0,,0.51,36.72
2017-07-07,32,51.0,,0.51,16.32
2017-07-08,18,51.0,,0.51,9.18
2017-07-09,54,51.0,,0.51,27.54
2017-07-10,41,51.0,,0.51,20.91
2017-07-11,87,51.0,,0.51,44.37
2017-07-12,56,51.0,,0.51,28.560000000000002
2017-07-13,57,51.0,,0.51,29.07
2017-07-14,63,51.0,,0.51,32.13
2017-07-15,42,51.0,,0.51,21.42
2017-07-16,61,51.0,,0.51,31.11
2017-07-17,57,51.0,,0.51,29.07
2017-07-18,41,51.0,,0.51,20.91
2017-07-19,87,51.0,,0.51,44.37
2017-07-20,67,51.0,,0.51,34.17
2017-07-21,84,51.0,,0.51,42.84
2017-07-22,53,51.0,,0.51,27.03
2017-07-23,24,51.0,,0.51,12.24
2017-07-24,50,51.0,,0.51,25.5
2017-07-25,77,51.0,,0.51,39.27
2017-07-26,56,51.0,,0.51,28.560000000000002
2017-07-27,66,51.0,,0.51,33.660000000000004
2017-07-28,73,51.0,,0.51,37.230000000000004
2017-07-29,18,51.0,,0.51,9.18
2017-07-30,12,51.0,,0.51,6.12
2017-07-31,51,51.0,,0.51,26.01
2017-08-01,52,54.0,False,0.54,28.080000000000002
2017-08-02,51,54.0,,0.54,27.540000000000003
2017-08-03,68,54.0,,0.54,36.72
2017-08-04,40,54.0,,0.54,21.6
2017-08-05,46,54.0,,0.54,24.840000000000003
2017-08-06,34,54.0,,0.54,18.36
2017-08-07,70,54.0,,0.54,37.800000000000004
2017-08-08,74,54.0,,0.54,39.96
2017-08-09,67,54.0,,0.54,36.18
2017-08-10,49,54.0,,0.54,26.46
2017-08-11,65,54.0,,0.54,35.1
2017-08-12,45,54.0,,0.54,24.3
2017-08-13,46,54.0,,0.54,24.840000000000003
2017-08-14,83,54.0,,0.54,44.82
2017-08-15,73,54.0,,0.54,39.42
2017-08-16,69,54.0,,0.54,37.260000000000005
2017-08-17,48,54.0,,0.54,25.92
2017-08-18,49,54.0,,0.54,26.46
2017-08-19,34,54.0,,0.54,18.36
2017-08-20,40,54.0,,0.54,21.6
2017-08-21,100,54.0,,0.54,54.0
2017-08-22,73,54.0,,0.54,39.42
2017-08-23,77,54.0,,0.54,41.580000000000005
2017-08-24,38,54.0,,0.54,20.520000000000003
2017-08-25,83,54.0,,0.54,44.82
2017-08-26,39,54.0,,0.54,21.060000000000002
2017-08-27,54,54.0,,0.54,29.160000000000004
2017-08-28,62,54.0,,0.54,33.480000000000004
2017-08-29,89,54.0,,0.54,48.06
2017-08-30,76,54.0,,0.54,41.040000000000006
2017-08-31,66,54.0,,0.54,35.64
2017-09-01,60,58.0,False,0.58,34.8
2017-09-02,36,58.0,,0.58,20.88
2017-09-03,21,58.0,,0.58,12.18
2017-09-04,65,58.0,,0.58,37.699999999999996
2017-09-05,43,58.0,,0.58,24.939999999999998
2017-09-06,71,58.0,,0.58,41.18
2017-09-07,73,58.0,,0.58,42.339999999999996
2017-09-08,52,58.0,,0.58,30.159999999999997
2017-09-09,26,58.0,,0.58,15.079999999999998
2017-09-10,20,58.0,,0.58,11.6
2017-09-11,43,58.0,,0.58,24.939999999999998
2017-09-12,69,58.0,,0.58,40.019999999999996
2017-09-13,87,58.0,,0.58,50.459999999999994
2017-09-14,44,58.0,,0.58,25.52
2017-09-15,54,58.0,,0.58,31.319999999999997
2017-09-16,59,58.0,,0.58,34.22
2017-09-17,20,58.0,,0.58,11.6
2017-09-18,78,58.0,,0.58,45.239999999999995
2017-09-19,65,58.0,,0.58,37.699999999999996
2017-09-20,57,58.0,,0.58,33.059999999999995
2017-09-21,88,58.0,,0.58,51.04
2017-09-22,71,58.0,,0.58,41.18
2017-09-23,37,58.0,,0.58,21.459999999999997
2017-09-24,36,58.0,,0.58,20.88
2017-09-25,49,58.0,,0.58,28.419999999999998
2017-09-26,100,58.0,,0.58,57.99999999999999
2017-09-27,70,58.0,,0.58,40.599999999999994
2017-09-28,88,58.0,,0.58,51.04
2017-09-29,31,58.0,,0.58,17.98
2017-09-30,21,58.0,,0.58,12.18
2017-10-01,29,69.0,False,0.69,20.009999999999998
2017-10-02,50,69.0,,0.69,34.5
2017-10-03,75,69.0,,0.69,51.74999999999999
2017-10-04,64,69.0,,0.69,44.16
2017-10-05,58,69.0,,0.69,40.019999999999996
2017-10-06,62,69.0,,0.69,42.779999999999994
2017-10-07,22,69.0,,0.69,15.18
2017-10-08,39,69.0,,0.69,26.909999999999997
2017-10-09,48,69.0,,0.69,33.12
2017-10-10,32,69.0,,0.69,22.08
2017-10-11,54,69.0,,0.69,37.26
2017-10-12,60,69.0,,0.69,41.4
2017-10-13,50,69.0,,0.69,34.5
2017-10-14,29,69.0,,0.69,20.009999999999998
2017-10-15,36,69.0,,0.69,24.839999999999996
2017-10-16,100,69.0,,0.69,69.0
2017-10-17,39,69.0,,0.69,26.909999999999997
2017-10-18,61,69.0,,0.69,42.089999999999996
2017-10-19,52,69.0,,0.69,35.879999999999995
2017-10-20,38,69.0,,0.69,26.22
2017-10-21,38,69.0,,0.69,26.22
2017-10-22,25,69.0,,0.69,17.25
2017-10-23,42,69.0,,0.69,28.979999999999997
2017-10-24,57,69.0,,0.69,39.33
2017-10-25,51,69.0,,0.69,35.19
2017-10-26,42,69.0,,0.69,28.979999999999997
2017-10-27,22,69.0,,0.69,15.18
2017-10-28,40,69.0,,0.69,27.599999999999998
2017-10-29,29,69.0,,0.69,20.009999999999998
2017-10-30,44,69.0,,0.69,30.36
2017-10-31,43,69.0,,0.69,29.669999999999998
2017-11-01,61,70.0,False,0.7,42.699999999999996
2017-11-02,55,70.0,,0.7,38.5
2017-11-03,61,70.0,,0.7,42.699999999999996
2017-11-04,49,70.0,,0.7,34.3
2017-11-05,65,70.0,,0.7,45.5
2017-11-06,59,70.0,,0.7,41.3
2017-11-07,73,70.0,,0.7,51.099999999999994
2017-11-08,78,70.0,,0.7,54.599999999999994
2017-11-09,63,70.0,,0.7,44.099999999999994
2017-11-10,59,70.0,,0.7,41.3
2017-11-11,40,70.0,,0.7,28.0
2017-11-12,26,70.0,,0.7,18.2
2017-11-13,81,70.0,,0.7,56.699999999999996
2017-11-14,92,70.0,,0.7,64.39999999999999
2017-11-15,100,70.0,,0.7,70.0
2017-11-16,74,70.0,,0.7,51.8
2017-11-17,73,70.0,,0.7,51.099999999999994
2017-11-18,36,70.0,,0.7,25.2
2017-11-19,22,70.0,,0.7,15.399999999999999
2017-11-20,68,70.0,,0.7,47.599999999999994
2017-11-21,66,70.0,,0.7,46.199999999999996
2017-11-22,53,70.0,,0.7,37.099999999999994
2017-11-23,27,70.0,,0.7,18.9
2017-11-24,38,70.0,,0.7,26.599999999999998
2017-11-25,30,70.0,,0.7,21.0
2017-11-26,52,70.0,,0.7,36.4
2017-11-27,63,70.0,,0.7,44.099999999999994
2017-11-28,54,70.0,,0.7,37.8
2017-11-29,73,70.0,,0.7,51.099999999999994
2017-11-30,77,70.0,,0.7,53.9
2017-12-01,58,59.0,False,0.59,34.22
2017-12-02,52,59.0,,0.59,30.68
2017-12-03,42,59.0,,0.59,24.779999999999998
2017-12-04,89,59.0,,0.59,52.51
2017-12-05,95,59.0,,0.59,56.05
2017-12-06,100,59.0,,0.59,59.0
2017-12-07,71,59.0,,0.59,41.89
2017-12-08,41,59.0,,0.59,24.189999999999998
2017-12-09,35,59.0,,0.59,20.65
2017-12-10,39,59.0,,0.59,23.009999999999998
2017-12-11,78,59.0,,0.59,46.019999999999996
2017-12-12,74,59.0,,0.59,43.66
2017-12-13,57,59.0,,0.59,33.629999999999995
2017-12-14,77,59.0,,0.59,45.43
2017-12-15,34,59.0,,0.59,20.06
2017-12-16,49,59.0,,0.59,28.91
2017-12-17,48,59.0,,0.59,28.32
2017-12-18,59,59.0,,0.59,34.809999999999995
2017-12-19,79,59.0,,0.59,46.61
2017-12-20,53,59.0,,0.59,31.27
2017-12-21,48,59.0,,0.59,28.32
2017-12-22,21,59.0,,0.59,12.389999999999999
2017-12-23,18,59.0,,0.59,10.62
2017-12-24,29,59.0,,0.59,17.11
2017-12-25,15,59.0,,0.59,8.85
2017-12-26,31,59.0,,0.59,18.29
2017-12-27,37,59.0,,0.59,21.83
2017-12-28,45,59.0,,0.59,26.549999999999997
2017-12-29,29,59.0,,0.59,17.11
2017-12-30,18,59.0,,0.59,10.62
2017-12-31,22,59.0,,0.59,12.979999999999999
2018-01-01,37,66.0,False,0.66,24.42
2018-01-02,56,66.0,,0.66,36.96
2018-01-03,50,66.0,,0.66,33.0
2018-01-04,54,66.0,,0.66,35.64
2018-01-05,64,66.0,,0.66,42.24
2018-01-06,22,66.0,,0.66,14.520000000000001
2018-01-07,26,66.0,,0.66,17.16
2018-01-08,64,66.0,,0.66,42.24
2018-01-09,56,66.0,,0.66,36.96
2018-01-10,77,66.0,,0.66,50.82
2018-01-11,80,66.0,,0.66,52.800000000000004
2018-01-12,69,66.0,,0.66,45.54
2018-01-13,23,66.0,,0.66,15.180000000000001
2018-01-14,35,66.0,,0.66,23.1
2018-01-15,40,66.0,,0.66,26.400000000000002
2018-01-16,38,66.0,,0.66,25.080000000000002
2018-01-17,67,66.0,,0.66,44.22
2018-01-18,68,66.0,,0.66,44.88
2018-01-19,85,66.0,,0.66,56.1
