date,bankruptcy court_unscaled,bankruptcy court_monthly,isPartial,scale,bankruptcy court
2016-03-28,63,63,False,0.63,39.69
2016-03-29,100,100,False,1.0,100.0
2016-03-30,62,62,False,0.62,38.44
2016-03-31,83,83,False,0.83,68.89
2016-04-01,48,48,False,0.48,23.04
2016-04-02,25,25,False,0.25,6.25
2016-04-03,20,20,False,0.2,4.0
2016-04-04,79,79,False,0.79,62.410000000000004
2016-04-05,78,78,False,0.78,60.84
2016-04-06,41,41,False,0.41,16.81
2016-04-07,100,100,False,1.0,100.0
2016-04-08,52,52,False,0.52,27.04
2016-04-09,25,25,False,0.25,6.25
2016-04-10,24,24,False,0.24,5.76
2016-04-11,91,91,False,0.91,82.81
2016-04-12,66,66,False,0.66,43.56
2016-04-13,71,71,False,0.71,50.41
2016-04-14,80,80,False,0.8,64.0
2016-04-15,70,70,False,0.7,49.0
2016-04-16,21,21,False,0.21,4.41
2016-04-17,31,31,False,0.31,9.61
2016-04-18,79,79,False,0.79,62.410000000000004
2016-04-19,50,50,False,0.5,25.0
2016-04-20,72,72,False,0.72,51.839999999999996
2016-04-21,45,45,False,0.45,20.25
2016-04-22,51,51,False,0.51,26.01
2016-04-23,16,16,False,0.16,2.56
2016-04-24,26,26,False,0.26,6.76
2016-04-25,74,74,False,0.74,54.76
2016-04-26,66,66,False,0.66,43.56
2016-04-27,95,95,False,0.95,90.25
2016-04-28,67,67,False,0.67,44.89
2016-04-29,64,64,False,0.64,40.96
2016-04-30,15,15,False,0.15,2.25
2016-05-01,13,13,False,0.13,1.69
2016-05-02,65,65,False,0.65,42.25
2016-05-03,68,68,False,0.68,46.24
2016-05-04,61,61,False,0.61,37.21
2016-05-05,84,84,False,0.84,70.56
2016-05-06,72,72,False,0.72,51.839999999999996
2016-05-07,4,4,False,0.04,0.16
2016-05-08,14,14,False,0.14,1.9600000000000002
2016-05-09,71,71,False,0.71,50.41
2016-05-10,66,66,False,0.66,43.56
2016-05-11,71,71,False,0.71,50.41
2016-05-12,34,34,False,0.34,11.56
2016-05-13,42,42,False,0.42,17.64
2016-05-14,5,5,False,0.05,0.25
2016-05-15,27,27,False,0.27,7.290000000000001
2016-05-16,100,100,False,1.0,100.0
2016-05-17,80,80,False,0.8,64.0
2016-05-18,45,45,False,0.45,20.25
2016-05-19,82,82,False,0.82,67.24
2016-05-20,23,23,False,0.23,5.29
2016-05-21,18,18,False,0.18,3.2399999999999998
2016-05-22,14,14,False,0.14,1.9600000000000002
2016-05-23,63,63,False,0.63,39.69
2016-05-24,67,67,False,0.67,44.89
2016-05-25,57,57,False,0.57,32.489999999999995
2016-05-26,39,39,False,0.39,15.21
2016-05-27,36,36,False,0.36,12.959999999999999
2016-05-28,14,14,False,0.14,1.9600000000000002
2016-05-29,14,14,False,0.14,1.9600000000000002
2016-05-30,27,27,False,0.27,7.290000000000001
2016-05-31,75,75,False,0.75,56.25
2016-06-01,37,37,False,0.37,13.69
2016-06-02,57,57,False,0.57,32.489999999999995
2016-06-03,54,54,False,0.54,29.160000000000004
2016-06-04,18,18,False,0.18,3.2399999999999998
2016-06-05,13,13,False,0.13,1.69
2016-06-06,56,56,False,0.56,31.360000000000003
2016-06-07,78,78,False,0.78,60.84
2016-06-08,45,45,False,0.45,20.25
2016-06-09,50,50,False,0.5,25.0
2016-06-10,32,32,False,0.32,10.24
2016-06-11,14,14,False,0.14,1.9600000000000002
2016-06-12,5,5,False,0.05,0.25
2016-06-13,49,49,False,0.49,24.009999999999998
2016-06-14,82,82,False,0.82,67.24
2016-06-15,42,42,False,0.42,17.64
2016-06-16,46,46,False,0.46,21.16
2016-06-17,62,62,False,0.62,38.44
2016-06-18,19,19,False,0.19,3.61
2016-06-19,0,0,False,0.0,0.0
2016-06-20,72,72,False,0.72,51.839999999999996
2016-06-21,77,77,False,0.77,59.29
2016-06-22,100,100,False,1.0,100.0
2016-06-23,47,47,False,0.47,22.09
2016-06-24,51,51,False,0.51,26.01
2016-06-25,23,23,False,0.23,5.29
2016-06-26,14,14,False,0.14,1.9600000000000002
2016-06-27,65,65,False,0.65,42.25
2016-06-28,45,45,False,0.45,20.25
2016-06-29,77,77,False,0.77,59.29
2016-06-30,31,31,False,0.31,9.61
2016-07-01,44,44,False,0.44,19.36
2016-07-02,15,15,False,0.15,2.25
2016-07-03,0,0,False,0.0,0.0
2016-07-04,15,15,False,0.15,2.25
2016-07-05,64,64,False,0.64,40.96
2016-07-06,52,52,False,0.52,27.04
2016-07-07,66,66,False,0.66,43.56
2016-07-08,52,52,False,0.52,27.04
2016-07-09,25,25,False,0.25,6.25
2016-07-10,31,31,False,0.31,9.61
2016-07-11,78,78,False,0.78,60.84
2016-07-12,71,71,False,0.71,50.41
2016-07-13,71,71,False,0.71,50.41
2016-07-14,60,60,False,0.6,36.0
2016-07-15,27,27,False,0.27,7.290000000000001
2016-07-16,30,30,False,0.3,9.0
2016-07-17,21,21,False,0.21,4.41
2016-07-18,78,78,False,0.78,60.84
2016-07-19,60,60,False,0.6,36.0
2016-07-20,78,78,False,0.78,60.84
2016-07-21,65,65,False,0.65,42.25
2016-07-22,72,72,False,0.72,51.839999999999996
2016-07-23,25,25,False,0.25,6.25
2016-07-24,26,26,False,0.26,6.76
2016-07-25,73,73,False,0.73,53.29
2016-07-26,81,81,False,0.81,65.61
2016-07-27,55,55,False,0.55,30.250000000000004
2016-07-28,64,64,False,0.64,40.96
2016-07-29,100,100,False,1.0,100.0
2016-07-30,15,15,False,0.15,2.25
2016-07-31,10,10,False,0.1,1.0
2016-08-01,88,88,False,0.88,77.44
2016-08-02,59,59,False,0.59,34.809999999999995
2016-08-03,55,55,False,0.55,30.250000000000004
2016-08-04,47,47,False,0.47,22.09
2016-08-05,73,73,False,0.73,53.29
2016-08-06,5,5,False,0.05,0.25
2016-08-07,26,26,False,0.26,6.76
2016-08-08,61,61,False,0.61,37.21
2016-08-09,48,48,False,0.48,23.04
2016-08-10,75,75,False,0.75,56.25
2016-08-11,59,59,False,0.59,34.809999999999995
2016-08-12,50,50,False,0.5,25.0
2016-08-13,16,16,False,0.16,2.56
2016-08-14,26,26,False,0.26,6.76
2016-08-15,40,40,False,0.4,16.0
2016-08-16,50,50,False,0.5,25.0
2016-08-17,45,45,False,0.45,20.25
2016-08-18,100,100,False,1.0,100.0
2016-08-19,47,47,False,0.47,22.09
2016-08-20,0,0,False,0.0,0.0
2016-08-21,11,11,False,0.11,1.21
2016-08-22,76,76,False,0.76,57.76
2016-08-23,44,44,False,0.44,19.36
2016-08-24,82,82,False,0.82,67.24
2016-08-25,33,33,False,0.33,10.89
2016-08-26,56,56,False,0.56,31.360000000000003
2016-08-27,5,5,False,0.05,0.25
2016-08-28,15,15,False,0.15,2.25
2016-08-29,62,62,False,0.62,38.44
2016-08-30,49,49,False,0.49,24.009999999999998
2016-08-31,74,74,False,0.74,54.76
2016-09-01,78,78,False,0.78,60.84
2016-09-02,39,39,False,0.39,15.21
2016-09-03,4,4,False,0.04,0.16
2016-09-04,9,9,False,0.09,0.8099999999999999
2016-09-05,4,4,False,0.04,0.16
2016-09-06,50,50,False,0.5,25.0
2016-09-07,71,71,False,0.71,50.41
2016-09-08,58,58,False,0.58,33.64
2016-09-09,60,60,False,0.6,36.0
2016-09-10,13,13,False,0.13,1.69
2016-09-11,4,4,False,0.04,0.16
2016-09-12,68,68,False,0.68,46.24
2016-09-13,46,46,False,0.46,21.16
2016-09-14,50,50,False,0.5,25.0
2016-09-15,58,58,False,0.58,33.64
2016-09-16,56,56,False,0.56,31.360000000000003
2016-09-17,9,9,False,0.09,0.8099999999999999
2016-09-18,8,8,False,0.08,0.64
2016-09-19,28,28,False,0.28,7.840000000000001
2016-09-20,71,71,False,0.71,50.41
2016-09-21,100,100,False,1.0,100.0
2016-09-22,58,58,False,0.58,33.64
2016-09-23,90,90,False,0.9,81.0
2016-09-24,13,13,False,0.13,1.69
2016-09-25,8,8,False,0.08,0.64
2016-09-26,78,78,False,0.78,60.84
2016-09-27,32,32,False,0.32,10.24
2016-09-28,86,86,False,0.86,73.96
2016-09-29,50,50,False,0.5,25.0
2016-09-30,48,48,False,0.48,23.04
2016-10-01,15,15,False,0.15,2.25
2016-10-02,5,5,False,0.05,0.25
2016-10-03,40,40,False,0.4,16.0
2016-10-04,100,100,False,1.0,100.0
2016-10-05,41,41,False,0.41,16.81
2016-10-06,78,78,False,0.78,60.84
2016-10-07,46,46,False,0.46,21.16
2016-10-08,30,30,False,0.3,9.0
2016-10-09,5,5,False,0.05,0.25
2016-10-10,41,41,False,0.41,16.81
2016-10-11,87,87,False,0.87,75.69
2016-10-12,63,63,False,0.63,39.69
2016-10-13,67,67,False,0.67,44.89
2016-10-14,39,39,False,0.39,15.21
2016-10-15,20,20,False,0.2,4.0
2016-10-16,14,14,False,0.14,1.9600000000000002
2016-10-17,65,65,False,0.65,42.25
2016-10-18,69,69,False,0.69,47.61
2016-10-19,58,58,False,0.58,33.64
2016-10-20,37,37,False,0.37,13.69
2016-10-21,38,38,False,0.38,14.44
2016-10-22,21,21,False,0.21,4.41
2016-10-23,15,15,False,0.15,2.25
2016-10-24,76,76,False,0.76,57.76
2016-10-25,81,81,False,0.81,65.61
2016-10-26,61,61,False,0.61,37.21
2016-10-27,69,69,False,0.69,47.61
2016-10-28,34,34,False,0.34,11.56
2016-10-29,10,10,False,0.1,1.0
2016-10-30,24,24,False,0.24,5.76
2016-10-31,78,78,False,0.78,60.84
2016-11-01,79,79,False,0.79,62.410000000000004
2016-11-02,44,44,False,0.44,19.36
2016-11-03,56,56,False,0.56,31.360000000000003
2016-11-04,37,37,False,0.37,13.69
2016-11-05,11,11,False,0.11,1.21
2016-11-06,11,11,False,0.11,1.21
2016-11-07,100,100,False,1.0,100.0
2016-11-08,46,46,False,0.46,21.16
2016-11-09,71,71,False,0.71,50.41
2016-11-10,71,71,False,0.71,50.41
2016-11-11,51,51,False,0.51,26.01
2016-11-12,5,5,False,0.05,0.25
2016-11-13,10,10,False,0.1,1.0
2016-11-14,96,96,False,0.96,92.16
2016-11-15,74,74,False,0.74,54.76
2016-11-16,79,79,False,0.79,62.410000000000004
2016-11-17,67,67,False,0.67,44.89
2016-11-18,60,60,False,0.6,36.0
2016-11-19,11,11,False,0.11,1.21
2016-11-20,10,10,False,0.1,1.0
2016-11-21,54,54,False,0.54,29.160000000000004
2016-11-22,86,86,False,0.86,73.96
2016-11-23,48,48,False,0.48,23.04
2016-11-24,11,11,False,0.11,1.21
2016-11-25,25,25,False,0.25,6.25
2016-11-26,10,10,False,0.1,1.0
2016-11-27,20,20,False,0.2,4.0
2016-11-28,73,73,False,0.73,53.29
2016-11-29,69,69,False,0.69,47.61
2016-11-30,63,63,False,0.63,39.69
2016-12-01,71,71,False,0.71,50.41
2016-12-02,78,78,False,0.78,60.84
2016-12-03,11,11,False,0.11,1.21
2016-12-04,20,20,False,0.2,4.0
2016-12-05,100,100,False,1.0,100.0
2016-12-06,72,72,False,0.72,51.839999999999996
2016-12-07,63,63,False,0.63,39.69
2016-12-08,58,58,False,0.58,33.64
2016-12-09,65,65,False,0.65,42.25
2016-12-10,32,32,False,0.32,10.24
2016-12-11,16,16,False,0.16,2.56
2016-12-12,85,85,False,0.85,72.25
2016-12-13,74,74,False,0.74,54.76
2016-12-14,85,85,False,0.85,72.25
2016-12-15,45,45,False,0.45,20.25
2016-12-16,52,52,False,0.52,27.04
2016-12-17,22,22,False,0.22,4.84
2016-12-18,22,22,False,0.22,4.84
2016-12-19,61,61,False,0.61,37.21
2016-12-20,92,92,False,0.92,84.64
2016-12-21,64,64,False,0.64,40.96
2016-12-22,76,76,False,0.76,57.76
2016-12-23,62,62,False,0.62,38.44
2016-12-24,11,11,False,0.11,1.21
2016-12-25,0,0,False,0.0,0.0
2016-12-26,27,27,False,0.27,7.290000000000001
2016-12-27,87,87,False,0.87,75.69
2016-12-28,55,55,False,0.55,30.250000000000004
2016-12-29,44,44,False,0.44,19.36
2016-12-30,66,66,False,0.66,43.56
2016-12-31,27,27,False,0.27,7.290000000000001
2017-01-01,10,10,False,0.1,1.0
2017-01-02,22,22,False,0.22,4.84
2017-01-03,49,49,False,0.49,24.009999999999998
2017-01-04,61,61,False,0.61,37.21
2017-01-05,54,54,False,0.54,29.160000000000004
2017-01-06,41,41,False,0.41,16.81
2017-01-07,19,19,False,0.19,3.61
2017-01-08,23,23,False,0.23,5.29
2017-01-09,47,47,False,0.47,22.09
2017-01-10,75,75,False,0.75,56.25
2017-01-11,95,95,False,0.95,90.25
2017-01-12,36,36,False,0.36,12.959999999999999
2017-01-13,48,48,False,0.48,23.04
2017-01-14,37,37,False,0.37,13.69
2017-01-15,23,23,False,0.23,5.29
2017-01-16,33,33,False,0.33,10.89
2017-01-17,78,78,False,0.78,60.84
2017-01-18,74,74,False,0.74,54.76
2017-01-19,66,66,False,0.66,43.56
2017-01-20,67,67,False,0.67,44.89
2017-01-21,9,9,False,0.09,0.8099999999999999
2017-01-22,31,31,False,0.31,9.61
2017-01-23,56,56,False,0.56,31.360000000000003
2017-01-24,100,100,False,1.0,100.0
2017-01-25,66,66,False,0.66,43.56
2017-01-26,61,61,False,0.61,37.21
2017-01-27,64,64,False,0.64,40.96
2017-01-28,19,19,False,0.19,3.61
2017-01-29,9,9,False,0.09,0.8099999999999999
2017-01-30,64,64,False,0.64,40.96
2017-01-31,64,64,False,0.64,40.96
2017-02-01,73,73,False,0.73,53.29
2017-02-02,94,94,False,0.94,88.36
2017-02-03,87,87,False,0.87,75.69
2017-02-04,48,48,False,0.48,23.04
2017-02-05,41,41,False,0.41,16.81
2017-02-06,67,67,False,0.67,44.89
2017-02-07,98,98,False,0.98,96.03999999999999
2017-02-08,65,65,False,0.65,42.25
2017-02-09,70,70,False,0.7,49.0
2017-02-10,41,41,False,0.41,16.81
2017-02-11,18,18,False,0.18,3.2399999999999998
2017-02-12,18,18,False,0.18,3.2399999999999998
2017-02-13,44,44,False,0.44,19.36
2017-02-14,54,54,False,0.54,29.160000000000004
2017-02-15,76,76,False,0.76,57.76
2017-02-16,100,100,False,1.0,100.0
2017-02-17,95,95,False,0.95,90.25
2017-02-18,18,18,False,0.18,3.2399999999999998
2017-02-19,6,6,False,0.06,0.36
2017-02-20,68,68,False,0.68,46.24
2017-02-21,59,59,False,0.59,34.809999999999995
2017-02-22,74,74,False,0.74,54.76
2017-02-23,70,70,False,0.7,49.0
2017-02-24,76,76,False,0.76,57.76
2017-02-25,18,18,False,0.18,3.2399999999999998
2017-02-26,29,29,False,0.29,8.41
2017-02-27,78,78,False,0.78,60.84
2017-02-28,93,93,False,0.93,86.49000000000001
2017-03-01,55,55,False,0.55,30.250000000000004
2017-03-02,100,100,False,1.0,100.0
2017-03-03,42,42,False,0.42,17.64
2017-03-04,15,15,False,0.15,2.25
2017-03-05,15,15,False,0.15,2.25
2017-03-06,87,87,False,0.87,75.69
2017-03-07,62,62,False,0.62,38.44
2017-03-08,75,75,False,0.75,56.25
2017-03-09,92,92,False,0.92,84.64
2017-03-10,73,73,False,0.73,53.29
2017-03-11,25,25,False,0.25,6.25
2017-03-12,19,19,False,0.19,3.61
2017-03-13,58,58,False,0.58,33.64
2017-03-14,63,63,False,0.63,39.69
2017-03-15,94,94,False,0.94,88.36
2017-03-16,59,59,False,0.59,34.809999999999995
2017-03-17,85,85,False,0.85,72.25
2017-03-18,21,21,False,0.21,4.41
2017-03-19,5,5,False,0.05,0.25
2017-03-20,87,87,False,0.87,75.69
2017-03-21,64,64,False,0.64,40.96
2017-03-22,76,76,False,0.76,57.76
2017-03-23,59,59,False,0.59,34.809999999999995
2017-03-24,48,48,False,0.48,23.04
2017-03-25,15,15,False,0.15,2.25
2017-03-26,15,15,False,0.15,2.25
2017-03-27,46,46,False,0.46,21.16
2017-03-28,96,96,False,0.96,92.16
2017-03-29,81,81,False,0.81,65.61
2017-03-30,44,44,False,0.44,19.36
2017-03-31,74,74,False,0.74,54.76
2017-04-01,21,21,False,0.21,4.41
2017-04-02,10,10,False,0.1,1.0
2017-04-03,84,84,False,0.84,70.56
2017-04-04,84,84,False,0.84,70.56
2017-04-05,77,77,False,0.77,59.29
2017-04-06,55,55,False,0.55,30.250000000000004
2017-04-07,56,56,False,0.56,31.360000000000003
2017-04-08,26,26,False,0.26,6.76
2017-04-09,5,5,False,0.05,0.25
2017-04-10,52,52,False,0.52,27.04
2017-04-11,74,74,False,0.74,54.76
2017-04-12,48,48,False,0.48,23.04
2017-04-13,65,65,False,0.65,42.25
2017-04-14,67,67,False,0.67,44.89
2017-04-15,21,21,False,0.21,4.41
2017-04-16,16,16,False,0.16,2.56
2017-04-17,43,43,False,0.43,18.49
2017-04-18,67,67,False,0.67,44.89
2017-04-19,72,72,False,0.72,51.839999999999996
2017-04-20,87,87,False,0.87,75.69
2017-04-21,71,71,False,0.71,50.41
2017-04-22,21,21,False,0.21,4.41
2017-04-23,26,26,False,0.26,6.76
2017-04-24,42,42,False,0.42,17.64
2017-04-25,62,62,False,0.62,38.44
2017-04-26,100,100,False,1.0,100.0
2017-04-27,38,38,False,0.38,14.44
2017-04-28,48,48,False,0.48,23.04
2017-04-29,26,26,False,0.26,6.76
2017-04-30,20,20,False,0.2,4.0
2017-05-01,47,47,False,0.47,22.09
2017-05-02,100,100,False,1.0,100.0
2017-05-03,61,61,False,0.61,37.21
2017-05-04,58,58,False,0.58,33.64
2017-05-05,50,50,False,0.5,25.0
2017-05-06,13,13,False,0.13,1.69
2017-05-07,17,17,False,0.17,2.89
2017-05-08,65,65,False,0.65,42.25
2017-05-09,52,52,False,0.52,27.04
2017-05-10,45,45,False,0.45,20.25
2017-05-11,46,46,False,0.46,21.16
2017-05-12,58,58,False,0.58,33.64
2017-05-13,17,17,False,0.17,2.89
2017-05-14,9,9,False,0.09,0.8099999999999999
2017-05-15,70,70,False,0.7,49.0
2017-05-16,52,52,False,0.52,27.04
2017-05-17,52,52,False,0.52,27.04
2017-05-18,48,48,False,0.48,23.04
2017-05-19,54,54,False,0.54,29.160000000000004
2017-05-20,4,4,False,0.04,0.16
2017-05-21,9,9,False,0.09,0.8099999999999999
2017-05-22,58,58,False,0.58,33.64
2017-05-23,29,29,False,0.29,8.41
2017-05-24,78,78,False,0.78,60.84
2017-05-25,59,59,False,0.59,34.809999999999995
2017-05-26,36,36,False,0.36,12.959999999999999
2017-05-27,9,9,False,0.09,0.8099999999999999
2017-05-28,14,14,False,0.14,1.9600000000000002
2017-05-29,22,22,False,0.22,4.84
2017-05-30,44,44,False,0.44,19.36
2017-05-31,57,57,False,0.57,32.489999999999995
2017-06-01,72,72,False,0.72,51.839999999999996
2017-06-02,46,46,False,0.46,21.16
2017-06-03,5,5,False,0.05,0.25
2017-06-04,23,23,False,0.23,5.29
2017-06-05,82,82,False,0.82,67.24
2017-06-06,65,65,False,0.65,42.25
2017-06-07,54,54,False,0.54,29.160000000000004
2017-06-08,64,64,False,0.64,40.96
2017-06-09,70,70,False,0.7,49.0
2017-06-10,14,14,False,0.14,1.9600000000000002
2017-06-11,20,20,False,0.2,4.0
2017-06-12,43,43,False,0.43,18.49
2017-06-13,57,57,False,0.57,32.489999999999995
2017-06-14,74,74,False,0.74,54.76
2017-06-15,61,61,False,0.61,37.21
2017-06-16,49,49,False,0.49,24.009999999999998
2017-06-17,14,14,False,0.14,1.9600000000000002
2017-06-18,10,10,False,0.1,1.0
2017-06-19,63,63,False,0.63,39.69
2017-06-20,64,64,False,0.64,40.96
2017-06-21,46,46,False,0.46,21.16
2017-06-22,62,62,False,0.62,38.44
2017-06-23,70,70,False,0.7,49.0
2017-06-24,32,32,False,0.32,10.24
2017-06-25,19,19,False,0.19,3.61
2017-06-26,100,100,False,1.0,100.0
2017-06-27,54,54,False,0.54,29.160000000000004
2017-06-28,50,50,False,0.5,25.0
2017-06-29,88,88,False,0.88,77.44
2017-06-30,59,59,False,0.59,34.809999999999995
2017-07-01,19,19,False,0.19,3.61
2017-07-02,10,10,False,0.1,1.0
2017-07-03,65,65,False,0.65,42.25
2017-07-04,5,5,False,0.05,0.25
2017-07-05,56,56,False,0.56,31.360000000000003
2017-07-06,53,53,False,0.53,28.09
2017-07-07,53,53,False,0.53,28.09
2017-07-08,18,18,False,0.18,3.2399999999999998
2017-07-09,33,33,False,0.33,10.89
2017-07-10,60,60,False,0.6,36.0
2017-07-11,64,64,False,0.64,40.96
2017-07-12,60,60,False,0.6,36.0
2017-07-13,49,49,False,0.49,24.009999999999998
2017-07-14,53,53,False,0.53,28.09
2017-07-15,24,24,False,0.24,5.76
2017-07-16,5,5,False,0.05,0.25
2017-07-17,65,65,False,0.65,42.25
2017-07-18,64,64,False,0.64,40.96
2017-07-19,47,47,False,0.47,22.09
2017-07-20,100,100,False,1.0,100.0
2017-07-21,62,62,False,0.62,38.44
2017-07-22,33,33,False,0.33,10.89
2017-07-23,9,9,False,0.09,0.8099999999999999
2017-07-24,88,88,False,0.88,77.44
2017-07-25,57,57,False,0.57,32.489999999999995
2017-07-26,72,72,False,0.72,51.839999999999996
2017-07-27,55,55,False,0.55,30.250000000000004
2017-07-28,53,53,False,0.53,28.09
2017-07-29,23,23,False,0.23,5.29
2017-07-30,19,19,False,0.19,3.61
2017-07-31,76,76,False,0.76,57.76
2017-08-01,51,51,False,0.51,26.01
2017-08-02,77,77,False,0.77,59.29
2017-08-03,57,57,False,0.57,32.489999999999995
2017-08-04,69,69,False,0.69,47.61
2017-08-05,6,6,False,0.06,0.36
2017-08-06,11,11,False,0.11,1.21
2017-08-07,78,78,False,0.78,60.84
2017-08-08,77,77,False,0.77,59.29
2017-08-09,80,80,False,0.8,64.0
2017-08-10,83,83,False,0.83,68.89
2017-08-11,69,69,False,0.69,47.61
2017-08-12,6,6,False,0.06,0.36
2017-08-13,11,11,False,0.11,1.21
2017-08-14,92,92,False,0.92,84.64
2017-08-15,96,96,False,0.96,92.16
2017-08-16,67,67,False,0.67,44.89
2017-08-17,29,29,False,0.29,8.41
2017-08-18,78,78,False,0.78,60.84
2017-08-19,17,17,False,0.17,2.89
2017-08-20,6,6,False,0.06,0.36
2017-08-21,71,71,False,0.71,50.41
2017-08-22,57,57,False,0.57,32.489999999999995
2017-08-23,76,76,False,0.76,57.76
2017-08-24,100,100,False,1.0,100.0
2017-08-25,72,72,False,0.72,51.839999999999996
2017-08-26,27,27,False,0.27,7.290000000000001
2017-08-27,11,11,False,0.11,1.21
2017-08-28,70,70,False,0.7,49.0
2017-08-29,55,55,False,0.55,30.250000000000004
2017-08-30,93,93,False,0.93,86.49000000000001
2017-08-31,94,94,False,0.94,88.36
2017-09-01,57,57,False,0.57,32.489999999999995
2017-09-02,10,10,False,0.1,1.0
2017-09-03,20,20,False,0.2,4.0
2017-09-04,5,5,False,0.05,0.25
2017-09-05,61,61,False,0.61,37.21
2017-09-06,56,56,False,0.56,31.360000000000003
2017-09-07,62,62,False,0.62,38.44
2017-09-08,42,42,False,0.42,17.64
2017-09-09,29,29,False,0.29,8.41
2017-09-10,19,19,False,0.19,3.61
2017-09-11,62,62,False,0.62,38.44
2017-09-12,58,58,False,0.58,33.64
2017-09-13,88,88,False,0.88,77.44
2017-09-14,38,38,False,0.38,14.44
2017-09-15,43,43,False,0.43,18.49
2017-09-16,0,0,False,0.0,0.0
2017-09-17,20,20,False,0.2,4.0
2017-09-18,49,49,False,0.49,24.009999999999998
2017-09-19,62,62,False,0.62,38.44
2017-09-20,100,100,False,1.0,100.0
2017-09-21,55,55,False,0.55,30.250000000000004
2017-09-22,43,43,False,0.43,18.49
2017-09-23,25,25,False,0.25,6.25
2017-09-24,30,30,False,0.3,9.0
2017-09-25,75,75,False,0.75,56.25
2017-09-26,84,84,False,0.84,70.56
2017-09-27,30,30,False,0.3,9.0
2017-09-28,46,46,False,0.46,21.16
2017-09-29,56,56,False,0.56,31.360000000000003
2017-09-30,10,10,False,0.1,1.0
2017-10-01,7,7,False,0.07,0.49000000000000005
2017-10-02,70,70,False,0.7,49.0
2017-10-03,77,77,False,0.77,59.29
2017-10-04,94,94,False,0.94,88.36
2017-10-05,78,78,False,0.78,60.84
2017-10-06,63,63,False,0.63,39.69
2017-10-07,33,33,False,0.33,10.89
2017-10-08,32,32,False,0.32,10.24
2017-10-09,66,66,False,0.66,43.56
2017-10-10,86,86,False,0.86,73.96
2017-10-11,82,82,False,0.82,67.24
2017-10-12,50,50,False,0.5,25.0
2017-10-13,69,69,False,0.69,47.61
2017-10-14,34,34,False,0.34,11.56
2017-10-15,7,7,False,0.07,0.49000000000000005
2017-10-16,95,95,False,0.95,90.25
2017-10-17,100,100,False,1.0,100.0
2017-10-18,89,89,False,0.89,79.21000000000001
2017-10-19,79,79,False,0.79,62.410000000000004
2017-10-20,69,69,False,0.69,47.61
2017-10-21,27,27,False,0.27,7.290000000000001
2017-10-22,26,26,False,0.26,6.76
2017-10-23,83,83,False,0.83,68.89
2017-10-24,98,98,False,0.98,96.03999999999999
2017-10-25,66,66,False,0.66,43.56
2017-10-26,90,90,False,0.9,81.0
2017-10-27,57,57,False,0.57,32.489999999999995
2017-10-28,34,34,False,0.34,11.56
2017-10-29,13,13,False,0.13,1.69
2017-10-30,65,65,False,0.65,42.25
2017-10-31,91,91,False,0.91,82.81
2017-11-01,90,90,False,0.9,81.0
2017-11-02,90,90,False,0.9,81.0
2017-11-03,67,67,False,0.67,44.89
2017-11-04,10,10,False,0.1,1.0
2017-11-05,20,20,False,0.2,4.0
2017-11-06,67,67,False,0.67,44.89
2017-11-07,67,67,False,0.67,44.89
2017-11-08,39,39,False,0.39,15.21
2017-11-09,69,69,False,0.69,47.61
2017-11-10,45,45,False,0.45,20.25
2017-11-11,15,15,False,0.15,2.25
2017-11-12,26,26,False,0.26,6.76
2017-11-13,85,85,False,0.85,72.25
2017-11-14,56,56,False,0.56,31.360000000000003
2017-11-15,42,42,False,0.42,17.64
2017-11-16,77,77,False,0.77,59.29
2017-11-17,53,53,False,0.53,28.09
2017-11-18,10,10,False,0.1,1.0
2017-11-19,10,10,False,0.1,1.0
2017-11-20,87,87,False,0.87,75.69
2017-11-21,100,100,False,1.0,100.0
2017-11-22,38,38,False,0.38,14.44
2017-11-23,21,21,False,0.21,4.41
2017-11-24,30,30,False,0.3,9.0
2017-11-25,10,10,False,0.1,1.0
2017-11-26,20,20,False,0.2,4.0
2017-11-27,65,65,False,0.65,42.25
2017-11-28,95,95,False,0.95,90.25
2017-11-29,81,81,False,0.81,65.61
2017-11-30,43,43,False,0.43,18.49
2017-12-01,53,53,False,0.53,28.09
2017-12-02,29,29,False,0.29,8.41
2017-12-03,45,45,False,0.45,20.25
2017-12-04,90,90,False,0.9,81.0
2017-12-05,94,94,False,0.94,88.36
2017-12-06,96,96,False,0.96,92.16
2017-12-07,100,100,False,1.0,100.0
2017-12-08,44,44,False,0.44,19.36
2017-12-09,11,11,False,0.11,1.21
2017-12-10,17,17,False,0.17,2.89
2017-12-11,76,76,False,0.76,57.76
2017-12-12,85,85,False,0.85,72.25
2017-12-13,82,82,False,0.82,67.24
2017-12-14,64,64,False,0.64,40.96
2017-12-15,65,65,False,0.65,42.25
2017-12-16,47,47,False,0.47,22.09
2017-12-17,6,6,False,0.06,0.36
2017-12-18,94,94,False,0.94,88.36
2017-12-19,85,85,False,0.85,72.25
2017-12-20,41,41,False,0.41,16.81
2017-12-21,79,79,False,0.79,62.410000000000004
2017-12-22,33,33,False,0.33,10.89
2017-12-23,12,12,False,0.12,1.44
2017-12-24,26,26,False,0.26,6.76
2017-12-25,0,0,False,0.0,0.0
2017-12-26,57,57,False,0.57,32.489999999999995
2017-12-27,71,71,False,0.71,50.41
2017-12-28,54,54,False,0.54,29.160000000000004
2017-12-29,71,71,False,0.71,50.41
