date,home equity loan_unscaled,home equity loan_monthly,isPartial,scale,home equity loan
2012-08-09,46,46,False,0.46,21.16
2012-08-10,100,100,False,1.0,100.0
2012-08-11,28,28,False,0.28,7.840000000000001
2012-08-12,50,50,False,0.5,25.0
2012-08-13,62,62,False,0.62,38.44
2012-08-14,33,33,False,0.33,10.89
2012-08-15,98,98,False,0.98,96.03999999999999
2012-08-16,86,86,False,0.86,73.96
2012-08-17,54,54,False,0.54,29.160000000000004
2012-08-18,72,72,False,0.72,51.839999999999996
2012-08-19,58,58,False,0.58,33.64
2012-08-20,46,46,False,0.46,21.16
2012-08-21,84,84,False,0.84,70.56
2012-08-22,57,57,False,0.57,32.489999999999995
2012-08-23,70,70,False,0.7,49.0
2012-08-24,77,77,False,0.77,59.29
2012-08-25,50,50,False,0.5,25.0
2012-08-26,35,35,False,0.35,12.25
2012-08-27,56,56,False,0.56,31.360000000000003
2012-08-28,61,61,False,0.61,37.21
2012-08-29,40,40,False,0.4,16.0
2012-08-30,63,63,False,0.63,39.69
2012-08-31,41,41,False,0.41,16.81
2012-09-01,61,61,False,0.61,37.21
2012-09-02,49,49,False,0.49,24.009999999999998
2012-09-03,62,62,False,0.62,38.44
2012-09-04,64,64,False,0.64,40.96
2012-09-05,58,58,False,0.58,33.64
2012-09-06,16,16,False,0.16,2.56
2012-09-07,39,39,False,0.39,15.21
2012-09-08,51,51,False,0.51,26.01
2012-09-09,66,66,False,0.66,43.56
2012-09-10,59,59,False,0.59,34.809999999999995
2012-09-11,37,37,False,0.37,13.69
2012-09-12,70,70,False,0.7,49.0
2012-09-13,59,59,False,0.59,34.809999999999995
2012-09-14,38,38,False,0.38,14.44
2012-09-15,55,55,False,0.55,30.250000000000004
2012-09-16,13,13,False,0.13,1.69
2012-09-17,58,58,False,0.58,33.64
2012-09-18,67,67,False,0.67,44.89
2012-09-19,90,90,False,0.9,81.0
2012-09-20,54,54,False,0.54,29.160000000000004
2012-09-21,50,50,False,0.5,25.0
2012-09-22,47,47,False,0.47,22.09
2012-09-23,33,33,False,0.33,10.89
2012-09-24,53,53,False,0.53,28.09
2012-09-25,84,84,False,0.84,70.56
2012-09-26,100,100,False,1.0,100.0
2012-09-27,64,64,False,0.64,40.96
2012-09-28,83,83,False,0.83,68.89
2012-09-29,46,46,False,0.46,21.16
2012-09-30,52,52,False,0.52,27.04
2012-10-01,60,60,False,0.6,36.0
2012-10-02,94,94,False,0.94,88.36
2012-10-03,53,53,False,0.53,28.09
2012-10-04,65,65,False,0.65,42.25
2012-10-05,93,93,False,0.93,86.49000000000001
2012-10-06,60,60,False,0.6,36.0
2012-10-07,59,59,False,0.59,34.809999999999995
2012-10-08,36,36,False,0.36,12.959999999999999
2012-10-09,65,65,False,0.65,42.25
2012-10-10,93,93,False,0.93,86.49000000000001
2012-10-11,47,47,False,0.47,22.09
2012-10-12,73,73,False,0.73,53.29
2012-10-13,37,37,False,0.37,13.69
2012-10-14,43,43,False,0.43,18.49
2012-10-15,34,34,False,0.34,11.56
2012-10-16,68,68,False,0.68,46.24
2012-10-17,70,70,False,0.7,49.0
2012-10-18,100,100,False,1.0,100.0
2012-10-19,66,66,False,0.66,43.56
2012-10-20,30,30,False,0.3,9.0
2012-10-21,58,58,False,0.58,33.64
2012-10-22,75,75,False,0.75,56.25
2012-10-23,90,90,False,0.9,81.0
2012-10-24,40,40,False,0.4,16.0
2012-10-25,59,59,False,0.59,34.809999999999995
2012-10-26,55,55,False,0.55,30.250000000000004
2012-10-27,65,65,False,0.65,42.25
2012-10-28,49,49,False,0.49,24.009999999999998
2012-10-29,45,45,False,0.45,20.25
2012-10-30,62,62,False,0.62,38.44
2012-10-31,42,42,False,0.42,17.64
2012-11-01,56,56,False,0.56,31.360000000000003
2012-11-02,74,74,False,0.74,54.76
2012-11-03,89,89,False,0.89,79.21000000000001
2012-11-04,24,24,False,0.24,5.76
2012-11-05,96,96,False,0.96,92.16
2012-11-06,19,19,False,0.19,3.61
2012-11-07,36,36,False,0.36,12.959999999999999
2012-11-08,98,98,False,0.98,96.03999999999999
2012-11-09,89,89,False,0.89,79.21000000000001
2012-11-10,41,41,False,0.41,16.81
2012-11-11,81,81,False,0.81,65.61
2012-11-12,53,53,False,0.53,28.09
2012-11-13,83,83,False,0.83,68.89
2012-11-14,58,58,False,0.58,33.64
2012-11-15,66,66,False,0.66,43.56
2012-11-16,61,61,False,0.61,37.21
2012-11-17,32,32,False,0.32,10.24
2012-11-18,39,39,False,0.39,15.21
2012-11-19,51,51,False,0.51,26.01
2012-11-20,65,65,False,0.65,42.25
2012-11-21,70,70,False,0.7,49.0
2012-11-22,41,41,False,0.41,16.81
2012-11-23,31,31,False,0.31,9.61
2012-11-24,63,63,False,0.63,39.69
2012-11-25,54,54,False,0.54,29.160000000000004
2012-11-26,99,99,False,0.99,98.01
2012-11-27,67,67,False,0.67,44.89
2012-11-28,100,100,False,1.0,100.0
2012-11-29,80,80,False,0.8,64.0
2012-11-30,58,58,False,0.58,33.64
2012-12-01,69,69,False,0.69,47.61
2012-12-02,77,77,False,0.77,59.29
2012-12-03,40,40,False,0.4,16.0
2012-12-04,61,61,False,0.61,37.21
2012-12-05,51,51,False,0.51,26.01
2012-12-06,69,69,False,0.69,47.61
2012-12-07,65,65,False,0.65,42.25
2012-12-08,49,49,False,0.49,24.009999999999998
2012-12-09,20,20,False,0.2,4.0
2012-12-10,100,100,False,1.0,100.0
2012-12-11,45,45,False,0.45,20.25
2012-12-12,51,51,False,0.51,26.01
2012-12-13,87,87,False,0.87,75.69
2012-12-14,58,58,False,0.58,33.64
2012-12-15,21,21,False,0.21,4.41
2012-12-16,14,14,False,0.14,1.9600000000000002
2012-12-17,52,52,False,0.52,27.04
2012-12-18,29,29,False,0.29,8.41
2012-12-19,35,35,False,0.35,12.25
2012-12-20,42,42,False,0.42,17.64
2012-12-21,38,38,False,0.38,14.44
2012-12-22,45,45,False,0.45,20.25
2012-12-23,15,15,False,0.15,2.25
2012-12-24,51,51,False,0.51,26.01
2012-12-25,25,25,False,0.25,6.25
2012-12-26,33,33,False,0.33,10.89
2012-12-27,31,31,False,0.31,9.61
2012-12-28,76,76,False,0.76,57.76
2012-12-29,49,49,False,0.49,24.009999999999998
2012-12-30,43,43,False,0.43,18.49
2012-12-31,76,76,False,0.76,57.76
2013-01-01,25,25,False,0.25,6.25
2013-01-02,49,49,False,0.49,24.009999999999998
2013-01-03,63,63,False,0.63,39.69
2013-01-04,39,39,False,0.39,15.21
2013-01-05,45,45,False,0.45,20.25
2013-01-06,45,45,False,0.45,20.25
2013-01-07,57,57,False,0.57,32.489999999999995
2013-01-08,79,79,False,0.79,62.410000000000004
2013-01-09,51,51,False,0.51,26.01
2013-01-10,75,75,False,0.75,56.25
2013-01-11,63,63,False,0.63,39.69
2013-01-12,39,39,False,0.39,15.21
2013-01-13,61,61,False,0.61,37.21
2013-01-14,51,51,False,0.51,26.01
2013-01-15,41,41,False,0.41,16.81
2013-01-16,60,60,False,0.6,36.0
2013-01-17,51,51,False,0.51,26.01
2013-01-18,62,62,False,0.62,38.44
2013-01-19,46,46,False,0.46,21.16
2013-01-20,34,34,False,0.34,11.56
2013-01-21,62,62,False,0.62,38.44
2013-01-22,100,100,False,1.0,100.0
2013-01-23,59,59,False,0.59,34.809999999999995
2013-01-24,51,51,False,0.51,26.01
2013-01-25,29,29,False,0.29,8.41
2013-01-26,61,61,False,0.61,37.21
2013-01-27,50,50,False,0.5,25.0
2013-01-28,81,81,False,0.81,65.61
2013-01-29,73,73,False,0.73,53.29
2013-01-30,41,41,False,0.41,16.81
2013-01-31,46,46,False,0.46,21.16
2013-02-01,80,80,False,0.8,64.0
2013-02-02,27,27,False,0.27,7.290000000000001
2013-02-03,79,79,False,0.79,62.410000000000004
2013-02-04,55,55,False,0.55,30.250000000000004
2013-02-05,76,76,False,0.76,57.76
2013-02-06,60,60,False,0.6,36.0
2013-02-07,55,55,False,0.55,30.250000000000004
2013-02-08,56,56,False,0.56,31.360000000000003
2013-02-09,73,73,False,0.73,53.29
2013-02-10,80,80,False,0.8,64.0
2013-02-11,96,96,False,0.96,92.16
2013-02-12,65,65,False,0.65,42.25
2013-02-13,60,60,False,0.6,36.0
2013-02-14,62,62,False,0.62,38.44
2013-02-15,58,58,False,0.58,33.64
2013-02-16,100,100,False,1.0,100.0
2013-02-17,80,80,False,0.8,64.0
2013-02-18,67,67,False,0.67,44.89
2013-02-19,53,53,False,0.53,28.09
2013-02-20,76,76,False,0.76,57.76
2013-02-21,70,70,False,0.7,49.0
2013-02-22,73,73,False,0.73,53.29
2013-02-23,67,67,False,0.67,44.89
2013-02-24,59,59,False,0.59,34.809999999999995
2013-02-25,48,48,False,0.48,23.04
2013-02-26,96,96,False,0.96,92.16
2013-02-27,97,97,False,0.97,94.09
2013-02-28,49,49,False,0.49,24.009999999999998
2013-03-01,64,64,False,0.64,40.96
2013-03-02,34,34,False,0.34,11.56
2013-03-03,52,52,False,0.52,27.04
2013-03-04,70,70,False,0.7,49.0
2013-03-05,56,56,False,0.56,31.360000000000003
2013-03-06,85,85,False,0.85,72.25
2013-03-07,63,63,False,0.63,39.69
2013-03-08,58,58,False,0.58,33.64
2013-03-09,69,69,False,0.69,47.61
2013-03-10,52,52,False,0.52,27.04
2013-03-11,100,100,False,1.0,100.0
2013-03-12,61,61,False,0.61,37.21
2013-03-13,66,66,False,0.66,43.56
2013-03-14,24,24,False,0.24,5.76
2013-03-15,80,80,False,0.8,64.0
2013-03-16,64,64,False,0.64,40.96
2013-03-17,58,58,False,0.58,33.64
2013-03-18,75,75,False,0.75,56.25
2013-03-19,88,88,False,0.88,77.44
2013-03-20,72,72,False,0.72,51.839999999999996
2013-03-21,85,85,False,0.85,72.25
2013-03-22,83,83,False,0.83,68.89
2013-03-23,98,98,False,0.98,96.03999999999999
2013-03-24,57,57,False,0.57,32.489999999999995
2013-03-25,60,60,False,0.6,36.0
2013-03-26,100,100,False,1.0,100.0
2013-03-27,77,77,False,0.77,59.29
2013-03-28,79,79,False,0.79,62.410000000000004
2013-03-29,96,96,False,0.96,92.16
2013-03-30,24,24,False,0.24,5.76
2013-03-31,56,56,False,0.56,31.360000000000003
2013-04-01,50,50,False,0.5,25.0
2013-04-02,55,55,False,0.55,30.250000000000004
2013-04-03,69,69,False,0.69,47.61
2013-04-04,74,74,False,0.74,54.76
2013-04-05,52,52,False,0.52,27.04
2013-04-06,43,43,False,0.43,18.49
2013-04-07,24,24,False,0.24,5.76
2013-04-08,57,57,False,0.57,32.489999999999995
2013-04-09,57,57,False,0.57,32.489999999999995
2013-04-10,100,100,False,1.0,100.0
2013-04-11,65,65,False,0.65,42.25
2013-04-12,95,95,False,0.95,90.25
2013-04-13,58,58,False,0.58,33.64
2013-04-14,33,33,False,0.33,10.89
2013-04-15,59,59,False,0.59,34.809999999999995
2013-04-16,60,60,False,0.6,36.0
2013-04-17,69,69,False,0.69,47.61
2013-04-18,69,69,False,0.69,47.61
2013-04-19,51,51,False,0.51,26.01
2013-04-20,48,48,False,0.48,23.04
2013-04-21,43,43,False,0.43,18.49
2013-04-22,62,62,False,0.62,38.44
2013-04-23,73,73,False,0.73,53.29
2013-04-24,54,54,False,0.54,29.160000000000004
2013-04-25,51,51,False,0.51,26.01
2013-04-26,65,65,False,0.65,42.25
2013-04-27,44,44,False,0.44,19.36
2013-04-28,48,48,False,0.48,23.04
2013-04-29,84,84,False,0.84,70.56
2013-04-30,81,81,False,0.81,65.61
2013-05-01,48,48,False,0.48,23.04
2013-05-02,85,85,False,0.85,72.25
2013-05-03,43,43,False,0.43,18.49
2013-05-04,44,44,False,0.44,19.36
2013-05-05,41,41,False,0.41,16.81
2013-05-06,57,57,False,0.57,32.489999999999995
2013-05-07,35,35,False,0.35,12.25
2013-05-08,44,44,False,0.44,19.36
2013-05-09,67,67,False,0.67,44.89
2013-05-10,30,30,False,0.3,9.0
2013-05-11,29,29,False,0.29,8.41
2013-05-12,51,51,False,0.51,26.01
2013-05-13,49,49,False,0.49,24.009999999999998
2013-05-14,58,58,False,0.58,33.64
2013-05-15,51,51,False,0.51,26.01
2013-05-16,42,42,False,0.42,17.64
2013-05-17,61,61,False,0.61,37.21
2013-05-18,46,46,False,0.46,21.16
2013-05-19,68,68,False,0.68,46.24
2013-05-20,38,38,False,0.38,14.44
2013-05-21,50,50,False,0.5,25.0
2013-05-22,64,64,False,0.64,40.96
2013-05-23,49,49,False,0.49,24.009999999999998
2013-05-24,52,52,False,0.52,27.04
2013-05-25,17,17,False,0.17,2.89
2013-05-26,49,49,False,0.49,24.009999999999998
2013-05-27,32,32,False,0.32,10.24
2013-05-28,38,38,False,0.38,14.44
2013-05-29,100,100,False,1.0,100.0
2013-05-30,45,45,False,0.45,20.25
2013-05-31,55,55,False,0.55,30.250000000000004
2013-06-01,54,54,False,0.54,29.160000000000004
2013-06-02,38,38,False,0.38,14.44
2013-06-03,48,48,False,0.48,23.04
2013-06-04,68,68,False,0.68,46.24
2013-06-05,73,73,False,0.73,53.29
2013-06-06,52,52,False,0.52,27.04
2013-06-07,79,79,False,0.79,62.410000000000004
2013-06-08,38,38,False,0.38,14.44
2013-06-09,38,38,False,0.38,14.44
2013-06-10,85,85,False,0.85,72.25
2013-06-11,59,59,False,0.59,34.809999999999995
2013-06-12,77,77,False,0.77,59.29
2013-06-13,52,52,False,0.52,27.04
2013-06-14,83,83,False,0.83,68.89
2013-06-15,89,89,False,0.89,79.21000000000001
2013-06-16,45,45,False,0.45,20.25
2013-06-17,69,69,False,0.69,47.61
2013-06-18,81,81,False,0.81,65.61
2013-06-19,43,43,False,0.43,18.49
2013-06-20,92,92,False,0.92,84.64
2013-06-21,59,59,False,0.59,34.809999999999995
2013-06-22,33,33,False,0.33,10.89
2013-06-23,22,22,False,0.22,4.84
2013-06-24,65,65,False,0.65,42.25
2013-06-25,86,86,False,0.86,73.96
2013-06-26,100,100,False,1.0,100.0
2013-06-27,79,79,False,0.79,62.410000000000004
2013-06-28,77,77,False,0.77,59.29
2013-06-29,65,65,False,0.65,42.25
2013-06-30,60,60,False,0.6,36.0
2013-07-01,54,54,False,0.54,29.160000000000004
2013-07-02,78,78,False,0.78,60.84
2013-07-03,55,55,False,0.55,30.250000000000004
2013-07-04,31,31,False,0.31,9.61
2013-07-05,64,64,False,0.64,40.96
2013-07-06,31,31,False,0.31,9.61
2013-07-07,76,76,False,0.76,57.76
2013-07-08,86,86,False,0.86,73.96
2013-07-09,97,97,False,0.97,94.09
2013-07-10,54,54,False,0.54,29.160000000000004
2013-07-11,100,100,False,1.0,100.0
2013-07-12,56,56,False,0.56,31.360000000000003
2013-07-13,55,55,False,0.55,30.250000000000004
2013-07-14,45,45,False,0.45,20.25
2013-07-15,81,81,False,0.81,65.61
2013-07-16,44,44,False,0.44,19.36
2013-07-17,94,94,False,0.94,88.36
2013-07-18,66,66,False,0.66,43.56
2013-07-19,64,64,False,0.64,40.96
2013-07-20,45,45,False,0.45,20.25
2013-07-21,67,67,False,0.67,44.89
2013-07-22,48,48,False,0.48,23.04
2013-07-23,56,56,False,0.56,31.360000000000003
2013-07-24,73,73,False,0.73,53.29
2013-07-25,50,50,False,0.5,25.0
2013-07-26,86,86,False,0.86,73.96
2013-07-27,61,61,False,0.61,37.21
2013-07-28,46,46,False,0.46,21.16
2013-07-29,61,61,False,0.61,37.21
2013-07-30,72,72,False,0.72,51.839999999999996
2013-07-31,78,78,False,0.78,60.84
2013-08-01,36,36,False,0.36,12.959999999999999
2013-08-02,42,42,False,0.42,17.64
2013-08-03,49,49,False,0.49,24.009999999999998
2013-08-04,86,86,False,0.86,73.96
2013-08-05,58,58,False,0.58,33.64
2013-08-06,61,61,False,0.61,37.21
2013-08-07,47,47,False,0.47,22.09
2013-08-08,58,58,False,0.58,33.64
2013-08-09,75,75,False,0.75,56.25
2013-08-10,40,40,False,0.4,16.0
2013-08-11,27,27,False,0.27,7.290000000000001
2013-08-12,72,72,False,0.72,51.839999999999996
2013-08-13,57,57,False,0.57,32.489999999999995
2013-08-14,58,58,False,0.58,33.64
2013-08-15,40,40,False,0.4,16.0
2013-08-16,42,42,False,0.42,17.64
2013-08-17,45,45,False,0.45,20.25
2013-08-18,58,58,False,0.58,33.64
2013-08-19,75,75,False,0.75,56.25
2013-08-20,46,46,False,0.46,21.16
2013-08-21,51,51,False,0.51,26.01
2013-08-22,44,44,False,0.44,19.36
2013-08-23,61,61,False,0.61,37.21
2013-08-24,85,85,False,0.85,72.25
2013-08-25,58,58,False,0.58,33.64
2013-08-26,79,79,False,0.79,62.410000000000004
2013-08-27,72,72,False,0.72,51.839999999999996
2013-08-28,52,52,False,0.52,27.04
2013-08-29,100,100,False,1.0,100.0
2013-08-30,45,45,False,0.45,20.25
2013-08-31,22,22,False,0.22,4.84
2013-09-01,21,21,False,0.21,4.41
2013-09-02,28,28,False,0.28,7.840000000000001
2013-09-03,74,74,False,0.74,54.76
2013-09-04,61,61,False,0.61,37.21
2013-09-05,69,69,False,0.69,47.61
2013-09-06,72,72,False,0.72,51.839999999999996
2013-09-07,30,30,False,0.3,9.0
2013-09-08,24,24,False,0.24,5.76
2013-09-09,52,52,False,0.52,27.04
2013-09-10,27,27,False,0.27,7.290000000000001
2013-09-11,84,84,False,0.84,70.56
2013-09-12,68,68,False,0.68,46.24
2013-09-13,50,50,False,0.5,25.0
2013-09-14,45,45,False,0.45,20.25
2013-09-15,48,48,False,0.48,23.04
2013-09-16,55,55,False,0.55,30.250000000000004
2013-09-17,63,63,False,0.63,39.69
2013-09-18,36,36,False,0.36,12.959999999999999
2013-09-19,76,76,False,0.76,57.76
2013-09-20,68,68,False,0.68,46.24
2013-09-21,100,100,False,1.0,100.0
2013-09-22,50,50,False,0.5,25.0
2013-09-23,53,53,False,0.53,28.09
2013-09-24,72,72,False,0.72,51.839999999999996
2013-09-25,69,69,False,0.69,47.61
2013-09-26,58,58,False,0.58,33.64
2013-09-27,97,97,False,0.97,94.09
2013-09-28,47,47,False,0.47,22.09
2013-09-29,45,45,False,0.45,20.25
2013-09-30,72,72,False,0.72,51.839999999999996
2013-10-01,72,72,False,0.72,51.839999999999996
2013-10-02,51,51,False,0.51,26.01
2013-10-03,63,63,False,0.63,39.69
2013-10-04,49,49,False,0.49,24.009999999999998
2013-10-05,40,40,False,0.4,16.0
2013-10-06,57,57,False,0.57,32.489999999999995
2013-10-07,54,54,False,0.54,29.160000000000004
2013-10-08,59,59,False,0.59,34.809999999999995
2013-10-09,100,100,False,1.0,100.0
2013-10-10,68,68,False,0.68,46.24
2013-10-11,54,54,False,0.54,29.160000000000004
2013-10-12,69,69,False,0.69,47.61
2013-10-13,29,29,False,0.29,8.41
2013-10-14,35,35,False,0.35,12.25
2013-10-15,66,66,False,0.66,43.56
2013-10-16,47,47,False,0.47,22.09
2013-10-17,63,63,False,0.63,39.69
2013-10-18,41,41,False,0.41,16.81
2013-10-19,20,20,False,0.2,4.0
2013-10-20,49,49,False,0.49,24.009999999999998
2013-10-21,82,82,False,0.82,67.24
2013-10-22,46,46,False,0.46,21.16
2013-10-23,77,77,False,0.77,59.29
2013-10-24,39,39,False,0.39,15.21
2013-10-25,42,42,False,0.42,17.64
2013-10-26,55,55,False,0.55,30.250000000000004
2013-10-27,38,38,False,0.38,14.44
2013-10-28,77,77,False,0.77,59.29
2013-10-29,72,72,False,0.72,51.839999999999996
2013-10-30,35,35,False,0.35,12.25
2013-10-31,40,40,False,0.4,16.0
2013-11-01,51,51,False,0.51,26.01
2013-11-02,53,53,False,0.53,28.09
2013-11-03,75,75,False,0.75,56.25
2013-11-04,89,89,False,0.89,79.21000000000001
2013-11-05,78,78,False,0.78,60.84
2013-11-06,46,46,False,0.46,21.16
2013-11-07,56,56,False,0.56,31.360000000000003
2013-11-08,49,49,False,0.49,24.009999999999998
2013-11-09,47,47,False,0.47,22.09
2013-11-10,41,41,False,0.41,16.81
2013-11-11,72,72,False,0.72,51.839999999999996
2013-11-12,55,55,False,0.55,30.250000000000004
2013-11-13,42,42,False,0.42,17.64
2013-11-14,100,100,False,1.0,100.0
2013-11-15,59,59,False,0.59,34.809999999999995
2013-11-16,52,52,False,0.52,27.04
2013-11-17,28,28,False,0.28,7.840000000000001
2013-11-18,68,68,False,0.68,46.24
2013-11-19,86,86,False,0.86,73.96
2013-11-20,68,68,False,0.68,46.24
2013-11-21,84,84,False,0.84,70.56
2013-11-22,67,67,False,0.67,44.89
2013-11-23,51,51,False,0.51,26.01
2013-11-24,39,39,False,0.39,15.21
2013-11-25,60,60,False,0.6,36.0
2013-11-26,60,60,False,0.6,36.0
2013-11-27,55,55,False,0.55,30.250000000000004
2013-11-28,30,30,False,0.3,9.0
2013-11-29,17,17,False,0.17,2.89
2013-11-30,46,46,False,0.46,21.16
2013-12-01,27,27,False,0.27,7.290000000000001
2013-12-02,59,59,False,0.59,34.809999999999995
2013-12-03,55,55,False,0.55,30.250000000000004
2013-12-04,71,71,False,0.71,50.41
2013-12-05,70,70,False,0.7,49.0
2013-12-06,39,39,False,0.39,15.21
2013-12-07,59,59,False,0.59,34.809999999999995
2013-12-08,52,52,False,0.52,27.04
2013-12-09,66,66,False,0.66,43.56
2013-12-10,24,24,False,0.24,5.76
2013-12-11,48,48,False,0.48,23.04
2013-12-12,74,74,False,0.74,54.76
2013-12-13,60,60,False,0.6,36.0
2013-12-14,6,6,False,0.06,0.36
2013-12-15,60,60,False,0.6,36.0
2013-12-16,49,49,False,0.49,24.009999999999998
2013-12-17,59,59,False,0.59,34.809999999999995
2013-12-18,79,79,False,0.79,62.410000000000004
2013-12-19,67,67,False,0.67,44.89
2013-12-20,48,48,False,0.48,23.04
2013-12-21,44,44,False,0.44,19.36
2013-12-22,26,26,False,0.26,6.76
2013-12-23,60,60,False,0.6,36.0
2013-12-24,12,12,False,0.12,1.44
2013-12-25,37,37,False,0.37,13.69
2013-12-26,35,35,False,0.35,12.25
2013-12-27,61,61,False,0.61,37.21
2013-12-28,37,37,False,0.37,13.69
2013-12-29,73,73,False,0.73,53.29
2013-12-30,100,100,False,1.0,100.0
2013-12-31,44,44,False,0.44,19.36
2014-01-01,51,51,False,0.51,26.01
2014-01-02,73,73,False,0.73,53.29
2014-01-03,65,65,False,0.65,42.25
2014-01-04,65,65,False,0.65,42.25
2014-01-05,60,60,False,0.6,36.0
2014-01-06,62,62,False,0.62,38.44
2014-01-07,57,57,False,0.57,32.489999999999995
2014-01-08,54,54,False,0.54,29.160000000000004
2014-01-09,56,56,False,0.56,31.360000000000003
2014-01-10,100,100,False,1.0,100.0
2014-01-11,51,51,False,0.51,26.01
2014-01-12,66,66,False,0.66,43.56
2014-01-13,50,50,False,0.5,25.0
2014-01-14,81,81,False,0.81,65.61
2014-01-15,54,54,False,0.54,29.160000000000004
2014-01-16,66,66,False,0.66,43.56
2014-01-17,88,88,False,0.88,77.44
2014-01-18,67,67,False,0.67,44.89
2014-01-19,38,38,False,0.38,14.44
2014-01-20,36,36,False,0.36,12.959999999999999
2014-01-21,60,60,False,0.6,36.0
2014-01-22,45,45,False,0.45,20.25
2014-01-23,91,91,False,0.91,82.81
2014-01-24,51,51,False,0.51,26.01
2014-01-25,46,46,False,0.46,21.16
2014-01-26,70,70,False,0.7,49.0
2014-01-27,73,73,False,0.73,53.29
2014-01-28,73,73,False,0.73,53.29
2014-01-29,68,68,False,0.68,46.24
2014-01-30,58,58,False,0.58,33.64
2014-01-31,71,71,False,0.71,50.41
2014-02-01,66,66,False,0.66,43.56
2014-02-02,77,77,False,0.77,59.29
2014-02-03,71,71,False,0.71,50.41
2014-02-04,68,68,False,0.68,46.24
2014-02-05,65,65,False,0.65,42.25
2014-02-06,84,84,False,0.84,70.56
2014-02-07,59,59,False,0.59,34.809999999999995
2014-02-08,54,54,False,0.54,29.160000000000004
2014-02-09,49,49,False,0.49,24.009999999999998
2014-02-10,68,68,False,0.68,46.24
2014-02-11,79,79,False,0.79,62.410000000000004
2014-02-12,40,40,False,0.4,16.0
2014-02-13,81,81,False,0.81,65.61
2014-02-14,76,76,False,0.76,57.76
2014-02-15,92,92,False,0.92,84.64
2014-02-16,56,56,False,0.56,31.360000000000003
2014-02-17,73,73,False,0.73,53.29
2014-02-18,64,64,False,0.64,40.96
2014-02-19,81,81,False,0.81,65.61
2014-02-20,49,49,False,0.49,24.009999999999998
2014-02-21,58,58,False,0.58,33.64
2014-02-22,67,67,False,0.67,44.89
2014-02-23,55,55,False,0.55,30.250000000000004
2014-02-24,100,100,False,1.0,100.0
2014-02-25,75,75,False,0.75,56.25
2014-02-26,70,70,False,0.7,49.0
2014-02-27,56,56,False,0.56,31.360000000000003
2014-02-28,58,58,False,0.58,33.64
2014-03-01,56,56,False,0.56,31.360000000000003
2014-03-02,64,64,False,0.64,40.96
2014-03-03,68,68,False,0.68,46.24
2014-03-04,66,66,False,0.66,43.56
2014-03-05,53,53,False,0.53,28.09
2014-03-06,57,57,False,0.57,32.489999999999995
2014-03-07,68,68,False,0.68,46.24
2014-03-08,72,72,False,0.72,51.839999999999996
2014-03-09,53,53,False,0.53,28.09
2014-03-10,84,84,False,0.84,70.56
2014-03-11,58,58,False,0.58,33.64
2014-03-12,64,64,False,0.64,40.96
2014-03-13,43,43,False,0.43,18.49
2014-03-14,68,68,False,0.68,46.24
2014-03-15,59,59,False,0.59,34.809999999999995
2014-03-16,39,39,False,0.39,15.21
2014-03-17,64,64,False,0.64,40.96
2014-03-18,76,76,False,0.76,57.76
2014-03-19,43,43,False,0.43,18.49
2014-03-20,72,72,False,0.72,51.839999999999996
2014-03-21,68,68,False,0.68,46.24
2014-03-22,55,55,False,0.55,30.250000000000004
2014-03-23,80,80,False,0.8,64.0
2014-03-24,57,57,False,0.57,32.489999999999995
2014-03-25,99,99,False,0.99,98.01
2014-03-26,57,57,False,0.57,32.489999999999995
2014-03-27,73,73,False,0.73,53.29
2014-03-28,49,49,False,0.49,24.009999999999998
2014-03-29,52,52,False,0.52,27.04
2014-03-30,57,57,False,0.57,32.489999999999995
2014-03-31,100,100,False,1.0,100.0
2014-04-01,76,76,False,0.76,57.76
2014-04-02,74,74,False,0.74,54.76
2014-04-03,85,85,False,0.85,72.25
2014-04-04,73,73,False,0.73,53.29
2014-04-05,86,86,False,0.86,73.96
2014-04-06,59,59,False,0.59,34.809999999999995
2014-04-07,86,86,False,0.86,73.96
2014-04-08,79,79,False,0.79,62.410000000000004
2014-04-09,61,61,False,0.61,37.21
2014-04-10,73,73,False,0.73,53.29
2014-04-11,69,69,False,0.69,47.61
2014-04-12,53,53,False,0.53,28.09
2014-04-13,51,51,False,0.51,26.01
2014-04-14,60,60,False,0.6,36.0
2014-04-15,75,75,False,0.75,56.25
2014-04-16,71,71,False,0.71,50.41
2014-04-17,59,59,False,0.59,34.809999999999995
2014-04-18,83,83,False,0.83,68.89
2014-04-19,44,44,False,0.44,19.36
2014-04-20,79,79,False,0.79,62.410000000000004
2014-04-21,78,78,False,0.78,60.84
2014-04-22,47,47,False,0.47,22.09
2014-04-23,75,75,False,0.75,56.25
2014-04-24,68,68,False,0.68,46.24
2014-04-25,43,43,False,0.43,18.49
2014-04-26,100,100,False,1.0,100.0
2014-04-27,30,30,False,0.3,9.0
2014-04-28,61,61,False,0.61,37.21
2014-04-29,69,69,False,0.69,47.61
2014-04-30,76,76,False,0.76,57.76
2014-05-01,63,63,False,0.63,39.69
2014-05-02,84,84,False,0.84,70.56
2014-05-03,73,73,False,0.73,53.29
2014-05-04,40,40,False,0.4,16.0
2014-05-05,60,60,False,0.6,36.0
2014-05-06,47,47,False,0.47,22.09
2014-05-07,83,83,False,0.83,68.89
2014-05-08,83,83,False,0.83,68.89
2014-05-09,60,60,False,0.6,36.0
