date,EXPENSE_unscaled,EXPENSE_monthly,isPartial,scale,EXPENSE
2016-03-28,91,85.0,,0.85,77.35
2016-03-29,89,85.0,,0.85,75.64999999999999
2016-03-30,79,85.0,,0.85,67.14999999999999
2016-03-31,94,85.0,,0.85,79.89999999999999
2016-04-01,74,84.0,False,0.84,62.16
2016-04-02,41,84.0,,0.84,34.44
2016-04-03,58,84.0,,0.84,48.72
2016-04-04,80,84.0,,0.84,67.2
2016-04-05,89,84.0,,0.84,74.75999999999999
2016-04-06,82,84.0,,0.84,68.88
2016-04-07,80,84.0,,0.84,67.2
2016-04-08,67,84.0,,0.84,56.28
2016-04-09,48,84.0,,0.84,40.32
2016-04-10,57,84.0,,0.84,47.879999999999995
2016-04-11,94,84.0,,0.84,78.96
2016-04-12,87,84.0,,0.84,73.08
2016-04-13,89,84.0,,0.84,74.75999999999999
2016-04-14,81,84.0,,0.84,68.03999999999999
2016-04-15,79,84.0,,0.84,66.36
2016-04-16,56,84.0,,0.84,47.04
2016-04-17,53,84.0,,0.84,44.519999999999996
2016-04-18,100,84.0,,0.84,84.0
2016-04-19,80,84.0,,0.84,67.2
2016-04-20,65,84.0,,0.84,54.6
2016-04-21,60,84.0,,0.84,50.4
2016-04-22,51,84.0,,0.84,42.839999999999996
2016-04-23,29,84.0,,0.84,24.36
2016-04-24,35,84.0,,0.84,29.4
2016-04-25,58,84.0,,0.84,48.72
2016-04-26,62,84.0,,0.84,52.08
2016-04-27,58,84.0,,0.84,48.72
2016-04-28,59,84.0,,0.84,49.559999999999995
2016-04-29,53,84.0,,0.84,44.519999999999996
2016-04-30,27,84.0,,0.84,22.68
2016-05-01,56,61.0,False,0.61,34.16
2016-05-02,91,61.0,,0.61,55.51
2016-05-03,98,61.0,,0.61,59.78
2016-05-04,89,61.0,,0.61,54.29
2016-05-05,78,61.0,,0.61,47.58
2016-05-06,59,61.0,,0.61,35.99
2016-05-07,45,61.0,,0.61,27.45
2016-05-08,52,61.0,,0.61,31.72
2016-05-09,98,61.0,,0.61,59.78
2016-05-10,100,61.0,,0.61,61.0
2016-05-11,67,61.0,,0.61,40.87
2016-05-12,63,61.0,,0.61,38.43
2016-05-13,59,61.0,,0.61,35.99
2016-05-14,31,61.0,,0.61,18.91
2016-05-15,35,61.0,,0.61,21.349999999999998
2016-05-16,87,61.0,,0.61,53.07
2016-05-17,74,61.0,,0.61,45.14
2016-05-18,62,61.0,,0.61,37.82
2016-05-19,50,61.0,,0.61,30.5
2016-05-20,69,61.0,,0.61,42.089999999999996
2016-05-21,34,61.0,,0.61,20.74
2016-05-22,46,61.0,,0.61,28.06
2016-05-23,69,61.0,,0.61,42.089999999999996
2016-05-24,82,61.0,,0.61,50.019999999999996
2016-05-25,92,61.0,,0.61,56.12
2016-05-26,58,61.0,,0.61,35.38
2016-05-27,58,61.0,,0.61,35.38
2016-05-28,22,61.0,,0.61,13.42
2016-05-29,32,61.0,,0.61,19.52
2016-05-30,43,61.0,,0.61,26.23
2016-05-31,78,61.0,,0.61,47.58
2016-06-01,86,58.0,False,0.58,49.879999999999995
2016-06-02,89,58.0,,0.58,51.62
2016-06-03,76,58.0,,0.58,44.08
2016-06-04,45,58.0,,0.58,26.099999999999998
2016-06-05,38,58.0,,0.58,22.04
2016-06-06,62,58.0,,0.58,35.96
2016-06-07,67,58.0,,0.58,38.86
2016-06-08,81,58.0,,0.58,46.98
2016-06-09,80,58.0,,0.58,46.4
2016-06-10,84,58.0,,0.58,48.72
2016-06-11,54,58.0,,0.58,31.319999999999997
2016-06-12,59,58.0,,0.58,34.22
2016-06-13,85,58.0,,0.58,49.3
2016-06-14,74,58.0,,0.58,42.919999999999995
2016-06-15,83,58.0,,0.58,48.13999999999999
2016-06-16,86,58.0,,0.58,49.879999999999995
2016-06-17,74,58.0,,0.58,42.919999999999995
2016-06-18,32,58.0,,0.58,18.56
2016-06-19,46,58.0,,0.58,26.68
2016-06-20,76,58.0,,0.58,44.08
2016-06-21,75,58.0,,0.58,43.5
2016-06-22,76,58.0,,0.58,44.08
2016-06-23,94,58.0,,0.58,54.519999999999996
2016-06-24,75,58.0,,0.58,43.5
2016-06-25,38,58.0,,0.58,22.04
2016-06-26,65,58.0,,0.58,37.699999999999996
2016-06-27,74,58.0,,0.58,42.919999999999995
2016-06-28,92,58.0,,0.58,53.36
2016-06-29,71,58.0,,0.58,41.18
2016-06-30,100,58.0,,0.58,57.99999999999999
2016-07-01,66,53.0,False,0.53,34.980000000000004
2016-07-02,42,53.0,,0.53,22.26
2016-07-03,40,53.0,,0.53,21.200000000000003
2016-07-04,46,53.0,,0.53,24.380000000000003
2016-07-05,79,53.0,,0.53,41.870000000000005
2016-07-06,72,53.0,,0.53,38.160000000000004
2016-07-07,61,53.0,,0.53,32.33
2016-07-08,76,53.0,,0.53,40.28
2016-07-09,43,53.0,,0.53,22.790000000000003
2016-07-10,55,53.0,,0.53,29.150000000000002
2016-07-11,83,53.0,,0.53,43.99
2016-07-12,98,53.0,,0.53,51.940000000000005
2016-07-13,79,53.0,,0.53,41.870000000000005
2016-07-14,76,53.0,,0.53,40.28
2016-07-15,74,53.0,,0.53,39.22
2016-07-16,39,53.0,,0.53,20.67
2016-07-17,63,53.0,,0.53,33.39
2016-07-18,100,53.0,,0.53,53.0
2016-07-19,87,53.0,,0.53,46.11
2016-07-20,83,53.0,,0.53,43.99
2016-07-21,88,53.0,,0.53,46.64
2016-07-22,60,53.0,,0.53,31.8
2016-07-23,42,53.0,,0.53,22.26
2016-07-24,35,53.0,,0.53,18.55
2016-07-25,77,53.0,,0.53,40.81
2016-07-26,87,53.0,,0.53,46.11
2016-07-27,57,53.0,,0.53,30.21
2016-07-28,88,53.0,,0.53,46.64
2016-07-29,65,53.0,,0.53,34.45
2016-07-30,47,53.0,,0.53,24.91
2016-07-31,45,53.0,,0.53,23.85
2016-08-01,78,54.0,False,0.54,42.120000000000005
2016-08-02,63,54.0,,0.54,34.02
2016-08-03,78,54.0,,0.54,42.120000000000005
2016-08-04,60,54.0,,0.54,32.400000000000006
2016-08-05,52,54.0,,0.54,28.080000000000002
2016-08-06,41,54.0,,0.54,22.14
2016-08-07,31,54.0,,0.54,16.740000000000002
2016-08-08,69,54.0,,0.54,37.260000000000005
2016-08-09,54,54.0,,0.54,29.160000000000004
2016-08-10,66,54.0,,0.54,35.64
2016-08-11,54,54.0,,0.54,29.160000000000004
2016-08-12,65,54.0,,0.54,35.1
2016-08-13,32,54.0,,0.54,17.28
2016-08-14,27,54.0,,0.54,14.580000000000002
2016-08-15,60,54.0,,0.54,32.400000000000006
2016-08-16,66,54.0,,0.54,35.64
2016-08-17,67,54.0,,0.54,36.18
2016-08-18,62,54.0,,0.54,33.480000000000004
2016-08-19,55,54.0,,0.54,29.700000000000003
2016-08-20,33,54.0,,0.54,17.82
2016-08-21,38,54.0,,0.54,20.520000000000003
2016-08-22,62,54.0,,0.54,33.480000000000004
2016-08-23,68,54.0,,0.54,36.72
2016-08-24,64,54.0,,0.54,34.56
2016-08-25,87,54.0,,0.54,46.980000000000004
2016-08-26,76,54.0,,0.54,41.040000000000006
2016-08-27,29,54.0,,0.54,15.66
2016-08-28,57,54.0,,0.54,30.78
2016-08-29,100,54.0,,0.54,54.0
2016-08-30,75,54.0,,0.54,40.5
2016-08-31,91,54.0,,0.54,49.14
2016-09-01,76,74.0,False,0.74,56.24
2016-09-02,68,74.0,,0.74,50.32
2016-09-03,31,74.0,,0.74,22.94
2016-09-04,35,74.0,,0.74,25.9
2016-09-05,54,74.0,,0.74,39.96
2016-09-06,71,74.0,,0.74,52.54
2016-09-07,72,74.0,,0.74,53.28
2016-09-08,90,74.0,,0.74,66.6
2016-09-09,68,74.0,,0.74,50.32
2016-09-10,47,74.0,,0.74,34.78
2016-09-11,43,74.0,,0.74,31.82
2016-09-12,86,74.0,,0.74,63.64
2016-09-13,75,74.0,,0.74,55.5
2016-09-14,70,74.0,,0.74,51.8
2016-09-15,69,74.0,,0.74,51.06
2016-09-16,82,74.0,,0.74,60.68
2016-09-17,45,74.0,,0.74,33.3
2016-09-18,80,74.0,,0.74,59.2
2016-09-19,100,74.0,,0.74,74.0
2016-09-20,83,74.0,,0.74,61.42
2016-09-21,84,74.0,,0.74,62.16
2016-09-22,79,74.0,,0.74,58.46
2016-09-23,56,74.0,,0.74,41.44
2016-09-24,38,74.0,,0.74,28.12
2016-09-25,61,74.0,,0.74,45.14
2016-09-26,97,74.0,,0.74,71.78
2016-09-27,84,74.0,,0.74,62.16
2016-09-28,91,74.0,,0.74,67.34
2016-09-29,93,74.0,,0.74,68.82
2016-09-30,62,74.0,,0.74,45.88
2016-10-01,36,72.0,False,0.72,25.919999999999998
2016-10-02,42,72.0,,0.72,30.24
2016-10-03,69,72.0,,0.72,49.68
2016-10-04,67,72.0,,0.72,48.239999999999995
2016-10-05,80,72.0,,0.72,57.599999999999994
2016-10-06,71,72.0,,0.72,51.12
2016-10-07,61,72.0,,0.72,43.92
2016-10-08,34,72.0,,0.72,24.48
2016-10-09,46,72.0,,0.72,33.12
2016-10-10,63,72.0,,0.72,45.36
2016-10-11,67,72.0,,0.72,48.239999999999995
2016-10-12,55,72.0,,0.72,39.6
2016-10-13,66,72.0,,0.72,47.519999999999996
2016-10-14,68,72.0,,0.72,48.96
2016-10-15,29,72.0,,0.72,20.88
2016-10-16,42,72.0,,0.72,30.24
2016-10-17,100,72.0,,0.72,72.0
2016-10-18,69,72.0,,0.72,49.68
2016-10-19,64,72.0,,0.72,46.08
2016-10-20,71,72.0,,0.72,51.12
2016-10-21,67,72.0,,0.72,48.239999999999995
2016-10-22,44,72.0,,0.72,31.68
2016-10-23,35,72.0,,0.72,25.2
2016-10-24,69,72.0,,0.72,49.68
2016-10-25,67,72.0,,0.72,48.239999999999995
2016-10-26,70,72.0,,0.72,50.4
2016-10-27,71,72.0,,0.72,51.12
2016-10-28,44,72.0,,0.72,31.68
2016-10-29,36,72.0,,0.72,25.919999999999998
2016-10-30,51,72.0,,0.72,36.72
2016-10-31,79,72.0,,0.72,56.879999999999995
2016-11-01,100,68.0,False,0.68,68.0
2016-11-02,75,68.0,,0.68,51.00000000000001
2016-11-03,84,68.0,,0.68,57.120000000000005
2016-11-04,62,68.0,,0.68,42.160000000000004
2016-11-05,35,68.0,,0.68,23.8
2016-11-06,45,68.0,,0.68,30.6
2016-11-07,75,68.0,,0.68,51.00000000000001
2016-11-08,62,68.0,,0.68,42.160000000000004
2016-11-09,47,68.0,,0.68,31.96
2016-11-10,80,68.0,,0.68,54.400000000000006
2016-11-11,49,68.0,,0.68,33.32
2016-11-12,33,68.0,,0.68,22.44
2016-11-13,44,68.0,,0.68,29.92
2016-11-14,81,68.0,,0.68,55.080000000000005
2016-11-15,57,68.0,,0.68,38.760000000000005
2016-11-16,66,68.0,,0.68,44.88
2016-11-17,68,68.0,,0.68,46.24
2016-11-18,59,68.0,,0.68,40.120000000000005
2016-11-19,33,68.0,,0.68,22.44
2016-11-20,48,68.0,,0.68,32.64
2016-11-21,68,68.0,,0.68,46.24
2016-11-22,46,68.0,,0.68,31.28
2016-11-23,58,68.0,,0.68,39.440000000000005
2016-11-24,20,68.0,,0.68,13.600000000000001
2016-11-25,20,68.0,,0.68,13.600000000000001
2016-11-26,26,68.0,,0.68,17.68
2016-11-27,39,68.0,,0.68,26.520000000000003
2016-11-28,61,68.0,,0.68,41.480000000000004
2016-11-29,59,68.0,,0.68,40.120000000000005
2016-11-30,66,68.0,,0.68,44.88
2016-12-01,96,61.0,False,0.61,58.56
2016-12-02,82,61.0,,0.61,50.019999999999996
2016-12-03,49,61.0,,0.61,29.89
2016-12-04,50,61.0,,0.61,30.5
2016-12-05,84,61.0,,0.61,51.24
2016-12-06,93,61.0,,0.61,56.73
2016-12-07,100,61.0,,0.61,61.0
2016-12-08,65,61.0,,0.61,39.65
2016-12-09,58,61.0,,0.61,35.38
2016-12-10,34,61.0,,0.61,20.74
2016-12-11,46,61.0,,0.61,28.06
2016-12-12,90,61.0,,0.61,54.9
2016-12-13,96,61.0,,0.61,58.56
2016-12-14,70,61.0,,0.61,42.699999999999996
2016-12-15,81,61.0,,0.61,49.41
2016-12-16,61,61.0,,0.61,37.21
2016-12-17,38,61.0,,0.61,23.18
2016-12-18,28,61.0,,0.61,17.08
2016-12-19,59,61.0,,0.61,35.99
2016-12-20,60,61.0,,0.61,36.6
2016-12-21,54,61.0,,0.61,32.94
2016-12-22,60,61.0,,0.61,36.6
2016-12-23,35,61.0,,0.61,21.349999999999998
2016-12-24,27,61.0,,0.61,16.47
2016-12-25,18,61.0,,0.61,10.98
2016-12-26,27,61.0,,0.61,16.47
2016-12-27,60,61.0,,0.61,36.6
2016-12-28,50,61.0,,0.61,30.5
2016-12-29,54,61.0,,0.61,32.94
2016-12-30,56,61.0,,0.61,34.16
2016-12-31,21,61.0,,0.61,12.81
2017-01-01,21,79.0,False,0.79,16.59
2017-01-02,29,79.0,,0.79,22.91
2017-01-03,67,79.0,,0.79,52.93
2017-01-04,66,79.0,,0.79,52.14
2017-01-05,52,79.0,,0.79,41.08
2017-01-06,56,79.0,,0.79,44.24
2017-01-07,34,79.0,,0.79,26.86
2017-01-08,37,79.0,,0.79,29.23
2017-01-09,56,79.0,,0.79,44.24
2017-01-10,63,79.0,,0.79,49.77
2017-01-11,62,79.0,,0.79,48.980000000000004
2017-01-12,72,79.0,,0.79,56.88
2017-01-13,62,79.0,,0.79,48.980000000000004
2017-01-14,35,79.0,,0.79,27.650000000000002
2017-01-15,49,79.0,,0.79,38.71
2017-01-16,67,79.0,,0.79,52.93
2017-01-17,66,79.0,,0.79,52.14
2017-01-18,91,79.0,,0.79,71.89
2017-01-19,83,79.0,,0.79,65.57000000000001
2017-01-20,79,79.0,,0.79,62.410000000000004
2017-01-21,46,79.0,,0.79,36.34
2017-01-22,56,79.0,,0.79,44.24
2017-01-23,84,79.0,,0.79,66.36
2017-01-24,86,79.0,,0.79,67.94
2017-01-25,79,79.0,,0.79,62.410000000000004
2017-01-26,85,79.0,,0.79,67.15
2017-01-27,66,79.0,,0.79,52.14
2017-01-28,57,79.0,,0.79,45.03
2017-01-29,63,79.0,,0.79,49.77
2017-01-30,94,79.0,,0.79,74.26
2017-01-31,100,79.0,,0.79,79.0
2017-02-01,100,100.0,False,1.0,100.0
2017-02-02,91,100.0,,1.0,91.0
2017-02-03,76,100.0,,1.0,76.0
2017-02-04,49,100.0,,1.0,49.0
2017-02-05,48,100.0,,1.0,48.0
2017-02-06,82,100.0,,1.0,82.0
2017-02-07,83,100.0,,1.0,83.0
2017-02-08,80,100.0,,1.0,80.0
2017-02-09,60,100.0,,1.0,60.0
2017-02-10,60,100.0,,1.0,60.0
2017-02-11,55,100.0,,1.0,55.0
2017-02-12,61,100.0,,1.0,61.0
2017-02-13,77,100.0,,1.0,77.0
2017-02-14,84,100.0,,1.0,84.0
2017-02-15,66,100.0,,1.0,66.0
2017-02-16,83,100.0,,1.0,83.0
2017-02-17,87,100.0,,1.0,87.0
2017-02-18,50,100.0,,1.0,50.0
2017-02-19,59,100.0,,1.0,59.0
2017-02-20,69,100.0,,1.0,69.0
2017-02-21,79,100.0,,1.0,79.0
2017-02-22,84,100.0,,1.0,84.0
2017-02-23,80,100.0,,1.0,80.0
2017-02-24,71,100.0,,1.0,71.0
2017-02-25,66,100.0,,1.0,66.0
2017-02-26,50,100.0,,1.0,50.0
2017-02-27,79,100.0,,1.0,79.0
2017-02-28,80,100.0,,1.0,80.0
2017-03-01,76,91.0,False,0.91,69.16
2017-03-02,88,91.0,,0.91,80.08
2017-03-03,80,91.0,,0.91,72.8
2017-03-04,35,91.0,,0.91,31.85
2017-03-05,54,91.0,,0.91,49.14
2017-03-06,75,91.0,,0.91,68.25
2017-03-07,94,91.0,,0.91,85.54
2017-03-08,100,91.0,,0.91,91.0
2017-03-09,80,91.0,,0.91,72.8
2017-03-10,73,91.0,,0.91,66.43
2017-03-11,51,91.0,,0.91,46.410000000000004
2017-03-12,53,91.0,,0.91,48.230000000000004
2017-03-13,86,91.0,,0.91,78.26
2017-03-14,72,91.0,,0.91,65.52
2017-03-15,78,91.0,,0.91,70.98
2017-03-16,80,91.0,,0.91,72.8
2017-03-17,67,91.0,,0.91,60.97
2017-03-18,45,91.0,,0.91,40.95
2017-03-19,65,91.0,,0.91,59.15
2017-03-20,96,91.0,,0.91,87.36
2017-03-21,64,91.0,,0.91,58.24
2017-03-22,65,91.0,,0.91,59.15
2017-03-23,86,91.0,,0.91,78.26
2017-03-24,71,91.0,,0.91,64.61
2017-03-25,50,91.0,,0.91,45.5
2017-03-26,58,91.0,,0.91,52.78
2017-03-27,93,91.0,,0.91,84.63000000000001
2017-03-28,86,91.0,,0.91,78.26
2017-03-29,79,91.0,,0.91,71.89
2017-03-30,83,91.0,,0.91,75.53
2017-03-31,69,91.0,,0.91,62.79
2017-04-01,49,87.0,False,0.87,42.63
2017-04-02,61,87.0,,0.87,53.07
2017-04-03,95,87.0,,0.87,82.65
2017-04-04,79,87.0,,0.87,68.73
2017-04-05,100,87.0,,0.87,87.0
2017-04-06,84,87.0,,0.87,73.08
2017-04-07,68,87.0,,0.87,59.16
2017-04-08,61,87.0,,0.87,53.07
2017-04-09,63,87.0,,0.87,54.81
2017-04-10,93,87.0,,0.87,80.91
2017-04-11,98,87.0,,0.87,85.26
2017-04-12,69,87.0,,0.87,60.03
2017-04-13,81,87.0,,0.87,70.47
2017-04-14,76,87.0,,0.87,66.12
2017-04-15,44,87.0,,0.87,38.28
2017-04-16,56,87.0,,0.87,48.72
2017-04-17,81,87.0,,0.87,70.47
2017-04-18,89,87.0,,0.87,77.42999999999999
2017-04-19,77,87.0,,0.87,66.99
2017-04-20,80,87.0,,0.87,69.6
2017-04-21,58,87.0,,0.87,50.46
2017-04-22,32,87.0,,0.87,27.84
2017-04-23,38,87.0,,0.87,33.06
2017-04-24,73,87.0,,0.87,63.51
2017-04-25,77,87.0,,0.87,66.99
2017-04-26,67,87.0,,0.87,58.29
2017-04-27,82,87.0,,0.87,71.34
2017-04-28,62,87.0,,0.87,53.94
2017-04-29,30,87.0,,0.87,26.1
2017-04-30,41,87.0,,0.87,35.67
2017-05-01,100,64.0,False,0.64,64.0
2017-05-02,90,64.0,,0.64,57.6
2017-05-03,92,64.0,,0.64,58.88
2017-05-04,96,64.0,,0.64,61.44
2017-05-05,82,64.0,,0.64,52.480000000000004
2017-05-06,50,64.0,,0.64,32.0
2017-05-07,52,64.0,,0.64,33.28
2017-05-08,97,64.0,,0.64,62.08
2017-05-09,86,64.0,,0.64,55.04
2017-05-10,83,64.0,,0.64,53.120000000000005
2017-05-11,80,64.0,,0.64,51.2
2017-05-12,69,64.0,,0.64,44.160000000000004
2017-05-13,40,64.0,,0.64,25.6
2017-05-14,32,64.0,,0.64,20.48
2017-05-15,71,64.0,,0.64,45.44
2017-05-16,90,64.0,,0.64,57.6
2017-05-17,79,64.0,,0.64,50.56
2017-05-18,73,64.0,,0.64,46.72
2017-05-19,64,64.0,,0.64,40.96
2017-05-20,28,64.0,,0.64,17.92
2017-05-21,37,64.0,,0.64,23.68
2017-05-22,68,64.0,,0.64,43.52
2017-05-23,64,64.0,,0.64,40.96
2017-05-24,66,64.0,,0.64,42.24
2017-05-25,60,64.0,,0.64,38.4
2017-05-26,60,64.0,,0.64,38.4
2017-05-27,36,64.0,,0.64,23.04
2017-05-28,24,64.0,,0.64,15.36
2017-05-29,45,64.0,,0.64,28.8
2017-05-30,58,64.0,,0.64,37.12
2017-05-31,74,64.0,,0.64,47.36
2017-06-01,100,54.0,False,0.54,54.0
2017-06-02,55,54.0,,0.54,29.700000000000003
2017-06-03,32,54.0,,0.54,17.28
2017-06-04,47,54.0,,0.54,25.380000000000003
2017-06-05,79,54.0,,0.54,42.660000000000004
2017-06-06,90,54.0,,0.54,48.6
2017-06-07,75,54.0,,0.54,40.5
2017-06-08,100,54.0,,0.54,54.0
2017-06-09,80,54.0,,0.54,43.2
2017-06-10,42,54.0,,0.54,22.68
2017-06-11,56,54.0,,0.54,30.240000000000002
2017-06-12,98,54.0,,0.54,52.92
2017-06-13,91,54.0,,0.54,49.14
2017-06-14,86,54.0,,0.54,46.440000000000005
2017-06-15,79,54.0,,0.54,42.660000000000004
2017-06-16,53,54.0,,0.54,28.62
2017-06-17,57,54.0,,0.54,30.78
2017-06-18,47,54.0,,0.54,25.380000000000003
2017-06-19,76,54.0,,0.54,41.040000000000006
2017-06-20,93,54.0,,0.54,50.220000000000006
2017-06-21,90,54.0,,0.54,48.6
2017-06-22,86,54.0,,0.54,46.440000000000005
2017-06-23,71,54.0,,0.54,38.34
2017-06-24,45,54.0,,0.54,24.3
2017-06-25,61,54.0,,0.54,32.940000000000005
2017-06-26,75,54.0,,0.54,40.5
2017-06-27,91,54.0,,0.54,49.14
2017-06-28,72,54.0,,0.54,38.88
2017-06-29,82,54.0,,0.54,44.28
2017-06-30,64,54.0,,0.54,34.56
2017-07-01,40,55.0,False,0.55,22.0
2017-07-02,40,55.0,,0.55,22.0
2017-07-03,62,55.0,,0.55,34.1
2017-07-04,40,55.0,,0.55,22.0
2017-07-05,84,55.0,,0.55,46.2
2017-07-06,84,55.0,,0.55,46.2
2017-07-07,80,55.0,,0.55,44.0
2017-07-08,45,55.0,,0.55,24.750000000000004
2017-07-09,55,55.0,,0.55,30.250000000000004
2017-07-10,97,55.0,,0.55,53.35
2017-07-11,99,55.0,,0.55,54.45
2017-07-12,82,55.0,,0.55,45.1
2017-07-13,94,55.0,,0.55,51.7
2017-07-14,84,55.0,,0.55,46.2
2017-07-15,41,55.0,,0.55,22.55
2017-07-16,37,55.0,,0.55,20.35
2017-07-17,93,55.0,,0.55,51.150000000000006
2017-07-18,100,55.0,,0.55,55.00000000000001
2017-07-19,84,55.0,,0.55,46.2
2017-07-20,69,55.0,,0.55,37.95
2017-07-21,69,55.0,,0.55,37.95
2017-07-22,45,55.0,,0.55,24.750000000000004
2017-07-23,59,55.0,,0.55,32.45
2017-07-24,99,55.0,,0.55,54.45
2017-07-25,82,55.0,,0.55,45.1
2017-07-26,92,55.0,,0.55,50.6
2017-07-27,70,55.0,,0.55,38.5
2017-07-28,77,55.0,,0.55,42.35
2017-07-29,34,55.0,,0.55,18.700000000000003
2017-07-30,64,55.0,,0.55,35.2
2017-07-31,60,55.0,,0.55,33.0
2017-08-01,66,58.0,False,0.58,38.279999999999994
2017-08-02,76,58.0,,0.58,44.08
2017-08-03,97,58.0,,0.58,56.26
2017-08-04,51,58.0,,0.58,29.58
2017-08-05,34,58.0,,0.58,19.72
2017-08-06,46,58.0,,0.58,26.68
2017-08-07,60,58.0,,0.58,34.8
2017-08-08,59,58.0,,0.58,34.22
2017-08-09,61,58.0,,0.58,35.379999999999995
2017-08-10,78,58.0,,0.58,45.239999999999995
2017-08-11,60,58.0,,0.58,34.8
2017-08-12,47,58.0,,0.58,27.259999999999998
2017-08-13,37,58.0,,0.58,21.459999999999997
2017-08-14,60,58.0,,0.58,34.8
2017-08-15,67,58.0,,0.58,38.86
2017-08-16,50,58.0,,0.58,28.999999999999996
2017-08-17,70,58.0,,0.58,40.599999999999994
2017-08-18,46,58.0,,0.58,26.68
2017-08-19,25,58.0,,0.58,14.499999999999998
2017-08-20,26,58.0,,0.58,15.079999999999998
2017-08-21,64,58.0,,0.58,37.12
2017-08-22,67,58.0,,0.58,38.86
2017-08-23,78,58.0,,0.58,45.239999999999995
2017-08-24,69,58.0,,0.58,40.019999999999996
2017-08-25,71,58.0,,0.58,41.18
2017-08-26,46,58.0,,0.58,26.68
2017-08-27,28,58.0,,0.58,16.24
2017-08-28,82,58.0,,0.58,47.559999999999995
2017-08-29,81,58.0,,0.58,46.98
2017-08-30,100,58.0,,0.58,57.99999999999999
2017-08-31,88,58.0,,0.58,51.04
2017-09-01,55,75.0,False,0.75,41.25
2017-09-02,38,75.0,,0.75,28.5
2017-09-03,50,75.0,,0.75,37.5
2017-09-04,33,75.0,,0.75,24.75
2017-09-05,66,75.0,,0.75,49.5
2017-09-06,66,75.0,,0.75,49.5
2017-09-07,66,75.0,,0.75,49.5
2017-09-08,51,75.0,,0.75,38.25
2017-09-09,39,75.0,,0.75,29.25
2017-09-10,43,75.0,,0.75,32.25
2017-09-11,75,75.0,,0.75,56.25
2017-09-12,72,75.0,,0.75,54.0
2017-09-13,83,75.0,,0.75,62.25
2017-09-14,72,75.0,,0.75,54.0
2017-09-15,52,75.0,,0.75,39.0
2017-09-16,44,75.0,,0.75,33.0
2017-09-17,49,75.0,,0.75,36.75
2017-09-18,70,75.0,,0.75,52.5
2017-09-19,67,75.0,,0.75,50.25
2017-09-20,75,75.0,,0.75,56.25
2017-09-21,71,75.0,,0.75,53.25
2017-09-22,63,75.0,,0.75,47.25
2017-09-23,50,75.0,,0.75,37.5
2017-09-24,57,75.0,,0.75,42.75
2017-09-25,71,75.0,,0.75,53.25
2017-09-26,79,75.0,,0.75,59.25
2017-09-27,100,75.0,,0.75,75.0
2017-09-28,71,75.0,,0.75,53.25
2017-09-29,78,75.0,,0.75,58.5
2017-09-30,51,75.0,,0.75,38.25
2017-10-01,45,79.0,False,0.79,35.550000000000004
2017-10-02,72,79.0,,0.79,56.88
2017-10-03,100,79.0,,0.79,79.0
2017-10-04,78,79.0,,0.79,61.620000000000005
2017-10-05,73,79.0,,0.79,57.67
2017-10-06,51,79.0,,0.79,40.29
2017-10-07,43,79.0,,0.79,33.97
2017-10-08,54,79.0,,0.79,42.660000000000004
2017-10-09,76,79.0,,0.79,60.040000000000006
2017-10-10,71,79.0,,0.79,56.09
2017-10-11,65,79.0,,0.79,51.35
2017-10-12,81,79.0,,0.79,63.99
2017-10-13,66,79.0,,0.79,52.14
2017-10-14,39,79.0,,0.79,30.810000000000002
2017-10-15,39,79.0,,0.79,30.810000000000002
2017-10-16,91,79.0,,0.79,71.89
2017-10-17,92,79.0,,0.79,72.68
2017-10-18,77,79.0,,0.79,60.830000000000005
2017-10-19,75,79.0,,0.79,59.25
2017-10-20,57,79.0,,0.79,45.03
2017-10-21,38,79.0,,0.79,30.020000000000003
2017-10-22,40,79.0,,0.79,31.6
2017-10-23,74,79.0,,0.79,58.46
2017-10-24,66,79.0,,0.79,52.14
2017-10-25,73,79.0,,0.79,57.67
2017-10-26,69,79.0,,0.79,54.510000000000005
2017-10-27,47,79.0,,0.79,37.13
2017-10-28,42,79.0,,0.79,33.18
2017-10-29,54,79.0,,0.79,42.660000000000004
2017-10-30,82,79.0,,0.79,64.78
2017-10-31,70,79.0,,0.79,55.300000000000004
2017-11-01,80,76.0,False,0.76,60.8
2017-11-02,93,76.0,,0.76,70.68
2017-11-03,75,76.0,,0.76,57.0
2017-11-04,57,76.0,,0.76,43.32
2017-11-05,67,76.0,,0.76,50.92
2017-11-06,91,76.0,,0.76,69.16
2017-11-07,96,76.0,,0.76,72.96000000000001
2017-11-08,93,76.0,,0.76,70.68
2017-11-09,83,76.0,,0.76,63.08
2017-11-10,59,76.0,,0.76,44.84
2017-11-11,47,76.0,,0.76,35.72
2017-11-12,43,76.0,,0.76,32.68
2017-11-13,87,76.0,,0.76,66.12
2017-11-14,100,76.0,,0.76,76.0
2017-11-15,73,76.0,,0.76,55.480000000000004
2017-11-16,82,76.0,,0.76,62.32
2017-11-17,61,76.0,,0.76,46.36
2017-11-18,35,76.0,,0.76,26.6
2017-11-19,34,76.0,,0.76,25.84
2017-11-20,82,76.0,,0.76,62.32
2017-11-21,75,76.0,,0.76,57.0
2017-11-22,61,76.0,,0.76,46.36
2017-11-23,37,76.0,,0.76,28.12
2017-11-24,23,76.0,,0.76,17.48
2017-11-25,39,76.0,,0.76,29.64
2017-11-26,33,76.0,,0.76,25.080000000000002
