date,procter_unscaled,procter_monthly,isPartial,scale,procter
2016-04-02,25,35.0,,0.35,8.75
2016-04-03,54,35.0,,0.35,18.9
2016-04-04,93,35.0,,0.35,32.55
2016-04-05,70,35.0,,0.35,24.5
2016-04-06,74,35.0,,0.35,25.9
2016-04-07,54,35.0,,0.35,18.9
2016-04-08,65,35.0,,0.35,22.75
2016-04-09,49,35.0,,0.35,17.15
2016-04-10,25,35.0,,0.35,8.75
2016-04-11,69,35.0,,0.35,24.15
2016-04-12,57,35.0,,0.35,19.95
2016-04-13,61,35.0,,0.35,21.349999999999998
2016-04-14,80,35.0,,0.35,28.0
2016-04-15,43,35.0,,0.35,15.049999999999999
2016-04-16,26,35.0,,0.35,9.1
2016-04-17,67,35.0,,0.35,23.45
2016-04-18,70,35.0,,0.35,24.5
2016-04-19,49,35.0,,0.35,17.15
2016-04-20,78,35.0,,0.35,27.299999999999997
2016-04-21,80,35.0,,0.35,28.0
2016-04-22,72,35.0,,0.35,25.2
2016-04-23,41,35.0,,0.35,14.35
2016-04-24,5,35.0,,0.35,1.75
2016-04-25,95,35.0,,0.35,33.25
2016-04-26,100,35.0,,0.35,35.0
2016-04-27,66,35.0,,0.35,23.099999999999998
2016-04-28,94,35.0,,0.35,32.9
2016-04-29,51,35.0,,0.35,17.849999999999998
2016-04-30,50,35.0,,0.35,17.5
2016-05-01,86,34.0,False,0.34,29.240000000000002
2016-05-02,68,34.0,,0.34,23.12
2016-05-03,82,34.0,,0.34,27.880000000000003
2016-05-04,56,34.0,,0.34,19.040000000000003
2016-05-05,62,34.0,,0.34,21.080000000000002
2016-05-06,56,34.0,,0.34,19.040000000000003
2016-05-07,53,34.0,,0.34,18.02
2016-05-08,38,34.0,,0.34,12.920000000000002
2016-05-09,94,34.0,,0.34,31.96
2016-05-10,100,34.0,,0.34,34.0
2016-05-11,50,34.0,,0.34,17.0
2016-05-12,51,34.0,,0.34,17.34
2016-05-13,73,34.0,,0.34,24.82
2016-05-14,34,34.0,,0.34,11.56
2016-05-15,33,34.0,,0.34,11.22
2016-05-16,74,34.0,,0.34,25.16
2016-05-17,65,34.0,,0.34,22.1
2016-05-18,50,34.0,,0.34,17.0
2016-05-19,55,34.0,,0.34,18.700000000000003
2016-05-20,41,34.0,,0.34,13.940000000000001
2016-05-21,39,34.0,,0.34,13.260000000000002
2016-05-22,29,34.0,,0.34,9.860000000000001
2016-05-23,43,34.0,,0.34,14.620000000000001
2016-05-24,78,34.0,,0.34,26.520000000000003
2016-05-25,75,34.0,,0.34,25.500000000000004
2016-05-26,57,34.0,,0.34,19.380000000000003
2016-05-27,71,34.0,,0.34,24.14
2016-05-28,40,34.0,,0.34,13.600000000000001
2016-05-29,50,34.0,,0.34,17.0
2016-05-30,57,34.0,,0.34,19.380000000000003
2016-05-31,67,34.0,,0.34,22.78
2016-06-01,55,37.0,False,0.37,20.35
2016-06-02,59,37.0,,0.37,21.83
2016-06-03,26,37.0,,0.37,9.62
2016-06-04,44,37.0,,0.37,16.28
2016-06-05,43,37.0,,0.37,15.91
2016-06-06,32,37.0,,0.37,11.84
2016-06-07,58,37.0,,0.37,21.46
2016-06-08,51,37.0,,0.37,18.87
2016-06-09,26,37.0,,0.37,9.62
2016-06-10,54,37.0,,0.37,19.98
2016-06-11,39,37.0,,0.37,14.43
2016-06-12,30,37.0,,0.37,11.1
2016-06-13,59,37.0,,0.37,21.83
2016-06-14,91,37.0,,0.37,33.67
2016-06-15,63,37.0,,0.37,23.31
2016-06-16,60,37.0,,0.37,22.2
2016-06-17,38,37.0,,0.37,14.06
2016-06-18,31,37.0,,0.37,11.47
2016-06-19,32,37.0,,0.37,11.84
2016-06-20,55,37.0,,0.37,20.35
2016-06-21,63,37.0,,0.37,23.31
2016-06-22,60,37.0,,0.37,22.2
2016-06-23,45,37.0,,0.37,16.65
2016-06-24,57,37.0,,0.37,21.09
2016-06-25,54,37.0,,0.37,19.98
2016-06-26,72,37.0,,0.37,26.64
2016-06-27,100,37.0,,0.37,37.0
2016-06-28,80,37.0,,0.37,29.6
2016-06-29,45,37.0,,0.37,16.65
2016-06-30,50,37.0,,0.37,18.5
2016-07-01,89,37.0,False,0.37,32.93
2016-07-02,49,37.0,,0.37,18.13
2016-07-03,66,37.0,,0.37,24.419999999999998
2016-07-04,83,37.0,,0.37,30.71
2016-07-05,77,37.0,,0.37,28.49
2016-07-06,62,37.0,,0.37,22.94
2016-07-07,75,37.0,,0.37,27.75
2016-07-08,76,37.0,,0.37,28.12
2016-07-09,48,37.0,,0.37,17.759999999999998
2016-07-10,24,37.0,,0.37,8.879999999999999
2016-07-11,80,37.0,,0.37,29.6
2016-07-12,86,37.0,,0.37,31.82
2016-07-13,93,37.0,,0.37,34.41
2016-07-14,40,37.0,,0.37,14.8
2016-07-15,43,37.0,,0.37,15.91
2016-07-16,63,37.0,,0.37,23.31
2016-07-17,73,37.0,,0.37,27.009999999999998
2016-07-18,83,37.0,,0.37,30.71
2016-07-19,45,37.0,,0.37,16.65
2016-07-20,96,37.0,,0.37,35.519999999999996
2016-07-21,55,37.0,,0.37,20.35
2016-07-22,73,37.0,,0.37,27.009999999999998
2016-07-23,24,37.0,,0.37,8.879999999999999
2016-07-24,54,37.0,,0.37,19.98
2016-07-25,61,37.0,,0.37,22.57
2016-07-26,53,37.0,,0.37,19.61
2016-07-27,37,37.0,,0.37,13.69
2016-07-28,57,37.0,,0.37,21.09
2016-07-29,67,37.0,,0.37,24.79
2016-07-30,29,37.0,,0.37,10.73
2016-07-31,100,37.0,,0.37,37.0
2016-08-01,85,32.0,False,0.32,27.2
2016-08-02,100,32.0,,0.32,32.0
2016-08-03,78,32.0,,0.32,24.96
2016-08-04,70,32.0,,0.32,22.400000000000002
2016-08-05,73,32.0,,0.32,23.36
2016-08-06,39,32.0,,0.32,12.48
2016-08-07,56,32.0,,0.32,17.92
2016-08-08,69,32.0,,0.32,22.080000000000002
2016-08-09,56,32.0,,0.32,17.92
2016-08-10,71,32.0,,0.32,22.72
2016-08-11,58,32.0,,0.32,18.56
2016-08-12,87,32.0,,0.32,27.84
2016-08-13,55,32.0,,0.32,17.6
2016-08-14,39,32.0,,0.32,12.48
2016-08-15,62,32.0,,0.32,19.84
2016-08-16,67,32.0,,0.32,21.44
2016-08-17,34,32.0,,0.32,10.88
2016-08-18,49,32.0,,0.32,15.68
2016-08-19,40,32.0,,0.32,12.8
2016-08-20,23,32.0,,0.32,7.36
2016-08-21,34,32.0,,0.32,10.88
2016-08-22,62,32.0,,0.32,19.84
2016-08-23,63,32.0,,0.32,20.16
2016-08-24,47,32.0,,0.32,15.040000000000001
2016-08-25,67,32.0,,0.32,21.44
2016-08-26,37,32.0,,0.32,11.84
2016-08-27,21,32.0,,0.32,6.72
2016-08-28,42,32.0,,0.32,13.44
2016-08-29,66,32.0,,0.32,21.12
2016-08-30,52,32.0,,0.32,16.64
2016-08-31,65,32.0,,0.32,20.8
2016-09-01,45,42.0,False,0.42,18.9
2016-09-02,52,42.0,,0.42,21.84
2016-09-03,21,42.0,,0.42,8.82
2016-09-04,32,42.0,,0.42,13.44
2016-09-05,33,42.0,,0.42,13.86
2016-09-06,58,42.0,,0.42,24.36
2016-09-07,26,42.0,,0.42,10.92
2016-09-08,50,42.0,,0.42,21.0
2016-09-09,48,42.0,,0.42,20.16
2016-09-10,21,42.0,,0.42,8.82
2016-09-11,46,42.0,,0.42,19.32
2016-09-12,38,42.0,,0.42,15.959999999999999
2016-09-13,60,42.0,,0.42,25.2
2016-09-14,44,42.0,,0.42,18.48
2016-09-15,55,42.0,,0.42,23.099999999999998
2016-09-16,59,42.0,,0.42,24.779999999999998
2016-09-17,31,42.0,,0.42,13.02
2016-09-18,39,42.0,,0.42,16.38
2016-09-19,100,42.0,,0.42,42.0
2016-09-20,63,42.0,,0.42,26.459999999999997
2016-09-21,60,42.0,,0.42,25.2
2016-09-22,52,42.0,,0.42,21.84
2016-09-23,48,42.0,,0.42,20.16
2016-09-24,21,42.0,,0.42,8.82
2016-09-25,41,42.0,,0.42,17.22
2016-09-26,57,42.0,,0.42,23.939999999999998
2016-09-27,69,42.0,,0.42,28.98
2016-09-28,52,42.0,,0.42,21.84
2016-09-29,44,42.0,,0.42,18.48
2016-09-30,42,42.0,,0.42,17.64
2016-10-01,20,41.0,False,0.41,8.2
2016-10-02,70,41.0,,0.41,28.7
2016-10-03,100,41.0,,0.41,41.0
2016-10-04,87,41.0,,0.41,35.669999999999995
2016-10-05,80,41.0,,0.41,32.8
2016-10-06,84,41.0,,0.41,34.44
2016-10-07,43,41.0,,0.41,17.63
2016-10-08,75,41.0,,0.41,30.749999999999996
2016-10-09,60,41.0,,0.41,24.599999999999998
2016-10-10,86,41.0,,0.41,35.26
2016-10-11,55,41.0,,0.41,22.549999999999997
2016-10-12,85,41.0,,0.41,34.85
2016-10-13,56,41.0,,0.41,22.959999999999997
2016-10-14,57,41.0,,0.41,23.369999999999997
2016-10-15,16,41.0,,0.41,6.56
2016-10-16,30,41.0,,0.41,12.299999999999999
2016-10-17,76,41.0,,0.41,31.159999999999997
2016-10-18,84,41.0,,0.41,34.44
2016-10-19,85,41.0,,0.41,34.85
2016-10-20,88,41.0,,0.41,36.08
2016-10-21,43,41.0,,0.41,17.63
2016-10-22,63,41.0,,0.41,25.83
2016-10-23,57,41.0,,0.41,23.369999999999997
2016-10-24,70,41.0,,0.41,28.7
2016-10-25,62,41.0,,0.41,25.419999999999998
2016-10-26,80,41.0,,0.41,32.8
2016-10-27,76,41.0,,0.41,31.159999999999997
2016-10-28,83,41.0,,0.41,34.03
2016-10-29,41,41.0,,0.41,16.81
2016-10-30,49,41.0,,0.41,20.09
2016-10-31,70,41.0,,0.41,28.7
2016-11-01,38,37.0,False,0.37,14.06
2016-11-02,43,37.0,,0.37,15.91
2016-11-03,48,37.0,,0.37,17.759999999999998
2016-11-04,72,37.0,,0.37,26.64
2016-11-05,44,37.0,,0.37,16.28
2016-11-06,16,37.0,,0.37,5.92
2016-11-07,52,37.0,,0.37,19.24
2016-11-08,72,37.0,,0.37,26.64
2016-11-09,34,37.0,,0.37,12.58
2016-11-10,100,37.0,,0.37,37.0
2016-11-11,34,37.0,,0.37,12.58
2016-11-12,32,37.0,,0.37,11.84
2016-11-13,42,37.0,,0.37,15.54
2016-11-14,45,37.0,,0.37,16.65
2016-11-15,52,37.0,,0.37,19.24
2016-11-16,62,37.0,,0.37,22.94
2016-11-17,93,37.0,,0.37,34.41
2016-11-18,71,37.0,,0.37,26.27
2016-11-19,56,37.0,,0.37,20.72
2016-11-20,35,37.0,,0.37,12.95
2016-11-21,76,37.0,,0.37,28.12
2016-11-22,98,37.0,,0.37,36.26
2016-11-23,18,37.0,,0.37,6.66
2016-11-24,4,37.0,,0.37,1.48
2016-11-25,33,37.0,,0.37,12.209999999999999
2016-11-26,30,37.0,,0.37,11.1
2016-11-27,41,37.0,,0.37,15.17
2016-11-28,48,37.0,,0.37,17.759999999999998
2016-11-29,100,37.0,,0.37,37.0
2016-11-30,62,37.0,,0.37,22.94
2016-12-01,53,29.0,False,0.29,15.37
2016-12-02,65,29.0,,0.29,18.849999999999998
2016-12-03,22,29.0,,0.29,6.38
2016-12-04,68,29.0,,0.29,19.72
2016-12-05,37,29.0,,0.29,10.729999999999999
2016-12-06,49,29.0,,0.29,14.209999999999999
2016-12-07,90,29.0,,0.29,26.099999999999998
2016-12-08,71,29.0,,0.29,20.59
2016-12-09,70,29.0,,0.29,20.299999999999997
2016-12-10,23,29.0,,0.29,6.67
2016-12-11,40,29.0,,0.29,11.6
2016-12-12,70,29.0,,0.29,20.299999999999997
2016-12-13,78,29.0,,0.29,22.619999999999997
2016-12-14,98,29.0,,0.29,28.419999999999998
2016-12-15,100,29.0,,0.29,28.999999999999996
2016-12-16,36,29.0,,0.29,10.44
2016-12-17,37,29.0,,0.29,10.729999999999999
2016-12-18,37,29.0,,0.29,10.729999999999999
2016-12-19,72,29.0,,0.29,20.88
2016-12-20,89,29.0,,0.29,25.81
2016-12-21,50,29.0,,0.29,14.499999999999998
2016-12-22,47,29.0,,0.29,13.629999999999999
2016-12-23,17,29.0,,0.29,4.93
2016-12-24,19,29.0,,0.29,5.51
2016-12-25,16,29.0,,0.29,4.64
2016-12-26,46,29.0,,0.29,13.34
2016-12-27,58,29.0,,0.29,16.82
2016-12-28,46,29.0,,0.29,13.34
2016-12-29,58,29.0,,0.29,16.82
2016-12-30,38,29.0,,0.29,11.02
2016-12-31,49,29.0,,0.29,14.209999999999999
2017-01-01,62,39.0,False,0.39,24.18
2017-01-02,72,39.0,,0.39,28.080000000000002
2017-01-03,74,39.0,,0.39,28.86
2017-01-04,79,39.0,,0.39,30.810000000000002
2017-01-05,66,39.0,,0.39,25.740000000000002
2017-01-06,57,39.0,,0.39,22.23
2017-01-07,54,39.0,,0.39,21.060000000000002
2017-01-08,39,39.0,,0.39,15.21
2017-01-09,75,39.0,,0.39,29.25
2017-01-10,100,39.0,,0.39,39.0
2017-01-11,71,39.0,,0.39,27.69
2017-01-12,72,39.0,,0.39,28.080000000000002
2017-01-13,58,39.0,,0.39,22.62
2017-01-14,54,39.0,,0.39,21.060000000000002
2017-01-15,46,39.0,,0.39,17.94
2017-01-16,66,39.0,,0.39,25.740000000000002
2017-01-17,70,39.0,,0.39,27.3
2017-01-18,82,39.0,,0.39,31.98
2017-01-19,49,39.0,,0.39,19.11
2017-01-20,61,39.0,,0.39,23.79
2017-01-21,39,39.0,,0.39,15.21
2017-01-22,34,39.0,,0.39,13.26
2017-01-23,85,39.0,,0.39,33.15
2017-01-24,93,39.0,,0.39,36.27
2017-01-25,88,39.0,,0.39,34.32
2017-01-26,64,39.0,,0.39,24.96
2017-01-27,66,39.0,,0.39,25.740000000000002
2017-01-28,68,39.0,,0.39,26.52
2017-01-29,53,39.0,,0.39,20.67
2017-01-30,89,39.0,,0.39,34.71
2017-01-31,75,39.0,,0.39,29.25
2017-02-01,98,39.0,False,0.39,38.22
2017-02-02,53,39.0,,0.39,20.67
2017-02-03,63,39.0,,0.39,24.57
2017-02-04,44,39.0,,0.39,17.16
2017-02-05,68,39.0,,0.39,26.52
2017-02-06,42,39.0,,0.39,16.38
2017-02-07,75,39.0,,0.39,29.25
2017-02-08,87,39.0,,0.39,33.93
2017-02-09,62,39.0,,0.39,24.18
2017-02-10,75,39.0,,0.39,29.25
2017-02-11,66,39.0,,0.39,25.740000000000002
2017-02-12,52,39.0,,0.39,20.28
2017-02-13,84,39.0,,0.39,32.76
2017-02-14,94,39.0,,0.39,36.660000000000004
2017-02-15,100,39.0,,0.39,39.0
2017-02-16,84,39.0,,0.39,32.76
2017-02-17,78,39.0,,0.39,30.42
2017-02-18,21,39.0,,0.39,8.19
2017-02-19,49,39.0,,0.39,19.11
2017-02-20,71,39.0,,0.39,27.69
2017-02-21,36,39.0,,0.39,14.040000000000001
2017-02-22,82,39.0,,0.39,31.98
2017-02-23,54,39.0,,0.39,21.060000000000002
2017-02-24,70,39.0,,0.39,27.3
2017-02-25,43,39.0,,0.39,16.77
2017-02-26,46,39.0,,0.39,17.94
2017-02-27,57,39.0,,0.39,22.23
2017-02-28,44,39.0,,0.39,17.16
2017-03-01,75,39.0,False,0.39,29.25
2017-03-02,83,39.0,,0.39,32.370000000000005
2017-03-03,100,39.0,,0.39,39.0
2017-03-04,69,39.0,,0.39,26.91
2017-03-05,43,39.0,,0.39,16.77
2017-03-06,88,39.0,,0.39,34.32
2017-03-07,67,39.0,,0.39,26.130000000000003
2017-03-08,83,39.0,,0.39,32.370000000000005
2017-03-09,68,39.0,,0.39,26.52
2017-03-10,86,39.0,,0.39,33.54
2017-03-11,26,39.0,,0.39,10.14
2017-03-12,64,39.0,,0.39,24.96
2017-03-13,68,39.0,,0.39,26.52
2017-03-14,50,39.0,,0.39,19.5
2017-03-15,62,39.0,,0.39,24.18
2017-03-16,84,39.0,,0.39,32.76
2017-03-17,57,39.0,,0.39,22.23
2017-03-18,44,39.0,,0.39,17.16
2017-03-19,22,39.0,,0.39,8.58
2017-03-20,73,39.0,,0.39,28.470000000000002
2017-03-21,94,39.0,,0.39,36.660000000000004
2017-03-22,62,39.0,,0.39,24.18
2017-03-23,96,39.0,,0.39,37.44
2017-03-24,48,39.0,,0.39,18.72
2017-03-25,31,39.0,,0.39,12.09
2017-03-26,52,39.0,,0.39,20.28
2017-03-27,65,39.0,,0.39,25.35
2017-03-28,70,39.0,,0.39,27.3
2017-03-29,55,39.0,,0.39,21.45
2017-03-30,29,39.0,,0.39,11.31
2017-03-31,64,39.0,,0.39,24.96
2017-04-01,33,33.0,False,0.33,10.89
2017-04-02,77,33.0,,0.33,25.41
2017-04-03,76,33.0,,0.33,25.080000000000002
2017-04-04,93,33.0,,0.33,30.69
2017-04-05,77,33.0,,0.33,25.41
2017-04-06,43,33.0,,0.33,14.190000000000001
2017-04-07,67,33.0,,0.33,22.11
2017-04-08,88,33.0,,0.33,29.040000000000003
2017-04-09,50,33.0,,0.33,16.5
2017-04-10,100,33.0,,0.33,33.0
2017-04-11,69,33.0,,0.33,22.77
2017-04-12,59,33.0,,0.33,19.470000000000002
2017-04-13,49,33.0,,0.33,16.17
2017-04-14,60,33.0,,0.33,19.8
2017-04-15,25,33.0,,0.33,8.25
2017-04-16,65,33.0,,0.33,21.45
2017-04-17,61,33.0,,0.33,20.130000000000003
2017-04-18,47,33.0,,0.33,15.510000000000002
2017-04-19,27,33.0,,0.33,8.91
2017-04-20,55,33.0,,0.33,18.150000000000002
2017-04-21,45,33.0,,0.33,14.850000000000001
2017-04-22,33,33.0,,0.33,10.89
2017-04-23,37,33.0,,0.33,12.21
2017-04-24,64,33.0,,0.33,21.12
2017-04-25,67,33.0,,0.33,22.11
2017-04-26,66,33.0,,0.33,21.78
2017-04-27,54,33.0,,0.33,17.82
2017-04-28,59,33.0,,0.33,19.470000000000002
2017-04-29,49,33.0,,0.33,16.17
2017-04-30,49,33.0,,0.33,16.17
2017-05-01,66,31.0,False,0.31,20.46
2017-05-02,84,31.0,,0.31,26.04
2017-05-03,49,31.0,,0.31,15.19
2017-05-04,78,31.0,,0.31,24.18
2017-05-05,46,31.0,,0.31,14.26
2017-05-06,37,31.0,,0.31,11.47
2017-05-07,64,31.0,,0.31,19.84
2017-05-08,90,31.0,,0.31,27.9
2017-05-09,89,31.0,,0.31,27.59
2017-05-10,61,31.0,,0.31,18.91
2017-05-11,46,31.0,,0.31,14.26
2017-05-12,59,31.0,,0.31,18.29
2017-05-13,42,31.0,,0.31,13.02
2017-05-14,86,31.0,,0.31,26.66
2017-05-15,88,31.0,,0.31,27.28
2017-05-16,69,31.0,,0.31,21.39
2017-05-17,68,31.0,,0.31,21.08
2017-05-18,76,31.0,,0.31,23.56
2017-05-19,63,31.0,,0.31,19.53
2017-05-20,35,31.0,,0.31,10.85
2017-05-21,44,31.0,,0.31,13.64
2017-05-22,52,31.0,,0.31,16.12
2017-05-23,100,31.0,,0.31,31.0
2017-05-24,81,31.0,,0.31,25.11
2017-05-25,57,31.0,,0.31,17.669999999999998
2017-05-26,74,31.0,,0.31,22.94
2017-05-27,36,31.0,,0.31,11.16
2017-05-28,52,31.0,,0.31,16.12
2017-05-29,53,31.0,,0.31,16.43
2017-05-30,92,31.0,,0.31,28.52
2017-05-31,78,31.0,,0.31,24.18
2017-06-01,78,34.0,False,0.34,26.520000000000003
2017-06-02,61,34.0,,0.34,20.740000000000002
2017-06-03,34,34.0,,0.34,11.56
2017-06-04,39,34.0,,0.34,13.260000000000002
2017-06-05,100,34.0,,0.34,34.0
2017-06-06,88,34.0,,0.34,29.92
2017-06-07,53,34.0,,0.34,18.02
2017-06-08,58,34.0,,0.34,19.720000000000002
2017-06-09,49,34.0,,0.34,16.66
2017-06-10,50,34.0,,0.34,17.0
2017-06-11,48,34.0,,0.34,16.32
2017-06-12,90,34.0,,0.34,30.6
2017-06-13,50,34.0,,0.34,17.0
2017-06-14,72,34.0,,0.34,24.48
2017-06-15,64,34.0,,0.34,21.76
2017-06-16,63,34.0,,0.34,21.42
2017-06-17,55,34.0,,0.34,18.700000000000003
2017-06-18,42,34.0,,0.34,14.280000000000001
2017-06-19,82,34.0,,0.34,27.880000000000003
2017-06-20,70,34.0,,0.34,23.8
2017-06-21,52,34.0,,0.34,17.68
2017-06-22,59,34.0,,0.34,20.060000000000002
2017-06-23,44,34.0,,0.34,14.96
2017-06-24,30,34.0,,0.34,10.200000000000001
2017-06-25,74,34.0,,0.34,25.16
2017-06-26,97,34.0,,0.34,32.980000000000004
2017-06-27,83,34.0,,0.34,28.220000000000002
2017-06-28,78,34.0,,0.34,26.520000000000003
2017-06-29,73,34.0,,0.34,24.82
2017-06-30,86,34.0,,0.34,29.240000000000002
2017-07-01,30,34.0,False,0.34,10.200000000000001
2017-07-02,51,34.0,,0.34,17.34
2017-07-03,52,34.0,,0.34,17.68
2017-07-04,34,34.0,,0.34,11.56
2017-07-05,65,34.0,,0.34,22.1
2017-07-06,55,34.0,,0.34,18.700000000000003
2017-07-07,49,34.0,,0.34,16.66
2017-07-08,55,34.0,,0.34,18.700000000000003
2017-07-09,53,34.0,,0.34,18.02
2017-07-10,41,34.0,,0.34,13.940000000000001
2017-07-11,48,34.0,,0.34,16.32
2017-07-12,51,34.0,,0.34,17.34
2017-07-13,45,34.0,,0.34,15.3
2017-07-14,42,34.0,,0.34,14.280000000000001
2017-07-15,30,34.0,,0.34,10.200000000000001
2017-07-16,15,34.0,,0.34,5.1000000000000005
2017-07-17,100,34.0,,0.34,34.0
2017-07-18,74,34.0,,0.34,25.16
2017-07-19,58,34.0,,0.34,19.720000000000002
2017-07-20,64,34.0,,0.34,21.76
2017-07-21,72,34.0,,0.34,24.48
2017-07-22,18,34.0,,0.34,6.12
2017-07-23,33,34.0,,0.34,11.22
2017-07-24,51,34.0,,0.34,17.34
2017-07-25,35,34.0,,0.34,11.9
2017-07-26,48,34.0,,0.34,16.32
2017-07-27,73,34.0,,0.34,24.82
2017-07-28,65,34.0,,0.34,22.1
2017-07-29,41,34.0,,0.34,13.940000000000001
2017-07-30,57,34.0,,0.34,19.380000000000003
2017-07-31,55,34.0,,0.34,18.700000000000003
2017-08-01,86,49.0,False,0.49,42.14
2017-08-02,100,49.0,,0.49,49.0
2017-08-03,92,49.0,,0.49,45.08
2017-08-04,77,49.0,,0.49,37.73
2017-08-05,59,49.0,,0.49,28.91
2017-08-06,47,49.0,,0.49,23.03
2017-08-07,58,49.0,,0.49,28.419999999999998
2017-08-08,55,49.0,,0.49,26.95
2017-08-09,49,49.0,,0.49,24.009999999999998
2017-08-10,42,49.0,,0.49,20.58
2017-08-11,55,49.0,,0.49,26.95
2017-08-12,38,49.0,,0.49,18.62
2017-08-13,24,49.0,,0.49,11.76
2017-08-14,42,49.0,,0.49,20.58
2017-08-15,41,49.0,,0.49,20.09
2017-08-16,29,49.0,,0.49,14.209999999999999
2017-08-17,49,49.0,,0.49,24.009999999999998
2017-08-18,41,49.0,,0.49,20.09
2017-08-19,19,49.0,,0.49,9.31
2017-08-20,28,49.0,,0.49,13.719999999999999
2017-08-21,39,49.0,,0.49,19.11
2017-08-22,39,49.0,,0.49,19.11
2017-08-23,41,49.0,,0.49,20.09
2017-08-24,49,49.0,,0.49,24.009999999999998
2017-08-25,47,49.0,,0.49,23.03
2017-08-26,21,49.0,,0.49,10.29
2017-08-27,24,49.0,,0.49,11.76
2017-08-28,35,49.0,,0.49,17.15
2017-08-29,44,49.0,,0.49,21.56
2017-08-30,40,49.0,,0.49,19.6
2017-08-31,27,49.0,,0.49,13.23
2017-09-01,55,38.0,False,0.38,20.9
2017-09-02,48,38.0,,0.38,18.240000000000002
2017-09-03,49,38.0,,0.38,18.62
2017-09-04,50,38.0,,0.38,19.0
2017-09-05,51,38.0,,0.38,19.38
2017-09-06,36,38.0,,0.38,13.68
2017-09-07,40,38.0,,0.38,15.2
2017-09-08,50,38.0,,0.38,19.0
2017-09-09,41,38.0,,0.38,15.58
2017-09-10,37,38.0,,0.38,14.06
2017-09-11,92,38.0,,0.38,34.96
2017-09-12,67,38.0,,0.38,25.46
2017-09-13,43,38.0,,0.38,16.34
2017-09-14,71,38.0,,0.38,26.98
2017-09-15,78,38.0,,0.38,29.64
2017-09-16,46,38.0,,0.38,17.48
2017-09-17,49,38.0,,0.38,18.62
2017-09-18,43,38.0,,0.38,16.34
2017-09-19,82,38.0,,0.38,31.16
2017-09-20,70,38.0,,0.38,26.6
2017-09-21,61,38.0,,0.38,23.18
2017-09-22,51,38.0,,0.38,19.38
2017-09-23,39,38.0,,0.38,14.82
2017-09-24,66,38.0,,0.38,25.080000000000002
2017-09-25,78,38.0,,0.38,29.64
2017-09-26,100,38.0,,0.38,38.0
2017-09-27,65,38.0,,0.38,24.7
2017-09-28,73,38.0,,0.38,27.740000000000002
2017-09-29,48,38.0,,0.38,18.240000000000002
2017-09-30,32,38.0,,0.38,12.16
2017-10-01,33,39.0,False,0.39,12.870000000000001
2017-10-02,61,39.0,,0.39,23.79
2017-10-03,46,39.0,,0.39,17.94
2017-10-04,58,39.0,,0.39,22.62
2017-10-05,64,39.0,,0.39,24.96
2017-10-06,48,39.0,,0.39,18.72
2017-10-07,31,39.0,,0.39,12.09
2017-10-08,42,39.0,,0.39,16.38
2017-10-09,81,39.0,,0.39,31.59
2017-10-10,100,39.0,,0.39,39.0
2017-10-11,66,39.0,,0.39,25.740000000000002
2017-10-12,74,39.0,,0.39,28.86
2017-10-13,52,39.0,,0.39,20.28
2017-10-14,30,39.0,,0.39,11.700000000000001
2017-10-15,43,39.0,,0.39,16.77
2017-10-16,54,39.0,,0.39,21.060000000000002
2017-10-17,70,39.0,,0.39,27.3
2017-10-18,63,39.0,,0.39,24.57
2017-10-19,44,39.0,,0.39,17.16
2017-10-20,60,39.0,,0.39,23.400000000000002
2017-10-21,29,39.0,,0.39,11.31
2017-10-22,50,39.0,,0.39,19.5
2017-10-23,50,39.0,,0.39,19.5
2017-10-24,55,39.0,,0.39,21.45
2017-10-25,56,39.0,,0.39,21.84
2017-10-26,41,39.0,,0.39,15.99
2017-10-27,51,39.0,,0.39,19.89
2017-10-28,25,39.0,,0.39,9.75
2017-10-29,28,39.0,,0.39,10.92
2017-10-30,58,39.0,,0.39,22.62
2017-10-31,37,39.0,,0.39,14.43
2017-11-01,84,37.0,False,0.37,31.08
2017-11-02,92,37.0,,0.37,34.04
2017-11-03,91,37.0,,0.37,33.67
2017-11-04,46,37.0,,0.37,17.02
2017-11-05,40,37.0,,0.37,14.8
2017-11-06,68,37.0,,0.37,25.16
2017-11-07,91,37.0,,0.37,33.67
2017-11-08,49,37.0,,0.37,18.13
2017-11-09,57,37.0,,0.37,21.09
2017-11-10,70,37.0,,0.37,25.9
2017-11-11,32,37.0,,0.37,11.84
2017-11-12,50,37.0,,0.37,18.5
2017-11-13,93,37.0,,0.37,34.41
2017-11-14,72,37.0,,0.37,26.64
2017-11-15,91,37.0,,0.37,33.67
2017-11-16,100,37.0,,0.37,37.0
2017-11-17,95,37.0,,0.37,35.15
2017-11-18,23,37.0,,0.37,8.51
2017-11-19,60,37.0,,0.37,22.2
2017-11-20,74,37.0,,0.37,27.38
2017-11-21,88,37.0,,0.37,32.56
2017-11-22,72,37.0,,0.37,26.64
2017-11-23,14,37.0,,0.37,5.18
2017-11-24,44,37.0,,0.37,16.28
2017-11-25,32,37.0,,0.37,11.84
2017-11-26,63,37.0,,0.37,23.31
2017-11-27,33,37.0,,0.37,12.209999999999999
2017-11-28,59,37.0,,0.37,21.83
2017-11-29,38,37.0,,0.37,14.06
2017-11-30,69,37.0,,0.37,25.53
2017-12-01,65,30.0,False,0.3,19.5
2017-12-02,47,30.0,,0.3,14.1
