date,CHARITY_unscaled,CHARITY_monthly,isPartial,scale,CHARITY
2010-06-27,66,57.0,,0.57,37.62
2010-06-28,79,57.0,,0.57,45.029999999999994
2010-06-29,78,57.0,,0.57,44.459999999999994
2010-06-30,70,57.0,,0.57,39.9
2010-07-01,80,48.0,False,0.48,38.4
2010-07-02,74,48.0,,0.48,35.519999999999996
2010-07-03,65,48.0,,0.48,31.2
2010-07-04,35,48.0,,0.48,16.8
2010-07-05,59,48.0,,0.48,28.32
2010-07-06,71,48.0,,0.48,34.08
2010-07-07,100,48.0,,0.48,48.0
2010-07-08,95,48.0,,0.48,45.6
2010-07-09,89,48.0,,0.48,42.72
2010-07-10,70,48.0,,0.48,33.6
2010-07-11,84,48.0,,0.48,40.32
2010-07-12,80,48.0,,0.48,38.4
2010-07-13,98,48.0,,0.48,47.04
2010-07-14,84,48.0,,0.48,40.32
2010-07-15,84,48.0,,0.48,40.32
2010-07-16,77,48.0,,0.48,36.96
2010-07-17,56,48.0,,0.48,26.88
2010-07-18,75,48.0,,0.48,36.0
2010-07-19,88,48.0,,0.48,42.239999999999995
2010-07-20,97,48.0,,0.48,46.559999999999995
2010-07-21,95,48.0,,0.48,45.6
2010-07-22,71,48.0,,0.48,34.08
2010-07-23,86,48.0,,0.48,41.28
2010-07-24,46,48.0,,0.48,22.08
2010-07-25,67,48.0,,0.48,32.16
2010-07-26,84,48.0,,0.48,40.32
2010-07-27,89,48.0,,0.48,42.72
2010-07-28,86,48.0,,0.48,41.28
2010-07-29,87,48.0,,0.48,41.76
2010-07-30,93,48.0,,0.48,44.64
2010-07-31,79,48.0,,0.48,37.92
2010-08-01,85,55.0,False,0.55,46.75000000000001
2010-08-02,82,55.0,,0.55,45.1
2010-08-03,88,55.0,,0.55,48.400000000000006
2010-08-04,90,55.0,,0.55,49.50000000000001
2010-08-05,100,55.0,,0.55,55.00000000000001
2010-08-06,89,55.0,,0.55,48.95
2010-08-07,78,55.0,,0.55,42.900000000000006
2010-08-08,92,55.0,,0.55,50.6
2010-08-09,84,55.0,,0.55,46.2
2010-08-10,92,55.0,,0.55,50.6
2010-08-11,77,55.0,,0.55,42.35
2010-08-12,84,55.0,,0.55,46.2
2010-08-13,85,55.0,,0.55,46.75000000000001
2010-08-14,48,55.0,,0.55,26.400000000000002
2010-08-15,66,55.0,,0.55,36.300000000000004
2010-08-16,92,55.0,,0.55,50.6
2010-08-17,86,55.0,,0.55,47.300000000000004
2010-08-18,84,55.0,,0.55,46.2
2010-08-19,89,55.0,,0.55,48.95
2010-08-20,78,55.0,,0.55,42.900000000000006
2010-08-21,59,55.0,,0.55,32.45
2010-08-22,64,55.0,,0.55,35.2
2010-08-23,61,55.0,,0.55,33.550000000000004
2010-08-24,91,55.0,,0.55,50.050000000000004
2010-08-25,86,55.0,,0.55,47.300000000000004
2010-08-26,90,55.0,,0.55,49.50000000000001
2010-08-27,80,55.0,,0.55,44.0
2010-08-28,62,55.0,,0.55,34.1
2010-08-29,57,55.0,,0.55,31.35
2010-08-30,88,55.0,,0.55,48.400000000000006
2010-08-31,75,55.0,,0.55,41.25
2010-09-01,75,56.0,False,0.56,42.00000000000001
2010-09-02,75,56.0,,0.56,42.00000000000001
2010-09-03,71,56.0,,0.56,39.760000000000005
2010-09-04,49,56.0,,0.56,27.44
2010-09-05,41,56.0,,0.56,22.96
2010-09-06,42,56.0,,0.56,23.520000000000003
2010-09-07,81,56.0,,0.56,45.36000000000001
2010-09-08,72,56.0,,0.56,40.32000000000001
2010-09-09,78,56.0,,0.56,43.68000000000001
2010-09-10,83,56.0,,0.56,46.480000000000004
2010-09-11,70,56.0,,0.56,39.2
2010-09-12,48,56.0,,0.56,26.880000000000003
2010-09-13,96,56.0,,0.56,53.760000000000005
2010-09-14,95,56.0,,0.56,53.2
2010-09-15,87,56.0,,0.56,48.720000000000006
2010-09-16,85,56.0,,0.56,47.6
2010-09-17,65,56.0,,0.56,36.400000000000006
2010-09-18,58,56.0,,0.56,32.480000000000004
2010-09-19,72,56.0,,0.56,40.32000000000001
2010-09-20,84,56.0,,0.56,47.040000000000006
2010-09-21,90,56.0,,0.56,50.400000000000006
2010-09-22,100,56.0,,0.56,56.00000000000001
2010-09-23,84,56.0,,0.56,47.040000000000006
2010-09-24,85,56.0,,0.56,47.6
2010-09-25,46,56.0,,0.56,25.76
2010-09-26,53,56.0,,0.56,29.680000000000003
2010-09-27,82,56.0,,0.56,45.92
2010-09-28,81,56.0,,0.56,45.36000000000001
2010-09-29,81,56.0,,0.56,45.36000000000001
2010-09-30,89,56.0,,0.56,49.84
2010-10-01,64,59.0,False,0.59,37.76
2010-10-02,68,59.0,,0.59,40.12
2010-10-03,71,59.0,,0.59,41.89
2010-10-04,87,59.0,,0.59,51.33
2010-10-05,73,59.0,,0.59,43.07
2010-10-06,84,59.0,,0.59,49.559999999999995
2010-10-07,90,59.0,,0.59,53.099999999999994
2010-10-08,84,59.0,,0.59,49.559999999999995
2010-10-09,51,59.0,,0.59,30.09
2010-10-10,68,59.0,,0.59,40.12
2010-10-11,85,59.0,,0.59,50.15
2010-10-12,94,59.0,,0.59,55.459999999999994
2010-10-13,91,59.0,,0.59,53.69
2010-10-14,90,59.0,,0.59,53.099999999999994
2010-10-15,65,59.0,,0.59,38.35
2010-10-16,62,59.0,,0.59,36.58
2010-10-17,58,59.0,,0.59,34.22
2010-10-18,77,59.0,,0.59,45.43
2010-10-19,81,59.0,,0.59,47.79
2010-10-20,100,59.0,,0.59,59.0
2010-10-21,92,59.0,,0.59,54.279999999999994
2010-10-22,68,59.0,,0.59,40.12
2010-10-23,62,59.0,,0.59,36.58
2010-10-24,69,59.0,,0.59,40.71
2010-10-25,80,59.0,,0.59,47.199999999999996
2010-10-26,97,59.0,,0.59,57.23
2010-10-27,76,59.0,,0.59,44.839999999999996
2010-10-28,80,59.0,,0.59,47.199999999999996
2010-10-29,75,59.0,,0.59,44.25
2010-10-30,48,59.0,,0.59,28.32
2010-10-31,44,59.0,,0.59,25.959999999999997
2010-11-01,75,63.0,False,0.63,47.25
2010-11-02,80,63.0,,0.63,50.4
2010-11-03,76,63.0,,0.63,47.88
2010-11-04,71,63.0,,0.63,44.73
2010-11-05,76,63.0,,0.63,47.88
2010-11-06,66,63.0,,0.63,41.58
2010-11-07,60,63.0,,0.63,37.8
2010-11-08,77,63.0,,0.63,48.51
2010-11-09,88,63.0,,0.63,55.44
2010-11-10,88,63.0,,0.63,55.44
2010-11-11,90,63.0,,0.63,56.7
2010-11-12,100,63.0,,0.63,63.0
2010-11-13,58,63.0,,0.63,36.54
2010-11-14,55,63.0,,0.63,34.65
2010-11-15,79,63.0,,0.63,49.77
2010-11-16,87,63.0,,0.63,54.81
2010-11-17,73,63.0,,0.63,45.99
2010-11-18,94,63.0,,0.63,59.22
2010-11-19,76,63.0,,0.63,47.88
2010-11-20,51,63.0,,0.63,32.13
2010-11-21,65,63.0,,0.63,40.95
2010-11-22,88,63.0,,0.63,55.44
2010-11-23,81,63.0,,0.63,51.03
2010-11-24,68,63.0,,0.63,42.84
2010-11-25,47,63.0,,0.63,29.61
2010-11-26,44,63.0,,0.63,27.72
2010-11-27,61,63.0,,0.63,38.43
2010-11-28,55,63.0,,0.63,34.65
2010-11-29,95,63.0,,0.63,59.85
2010-11-30,88,63.0,,0.63,55.44
2010-12-01,84,68.0,False,0.68,57.120000000000005
2010-12-02,77,68.0,,0.68,52.36000000000001
2010-12-03,80,68.0,,0.68,54.400000000000006
2010-12-04,73,68.0,,0.68,49.64
2010-12-05,69,68.0,,0.68,46.92
2010-12-06,74,68.0,,0.68,50.32
2010-12-07,77,68.0,,0.68,52.36000000000001
2010-12-08,80,68.0,,0.68,54.400000000000006
2010-12-09,91,68.0,,0.68,61.88
2010-12-10,75,68.0,,0.68,51.00000000000001
2010-12-11,64,68.0,,0.68,43.52
2010-12-12,80,68.0,,0.68,54.400000000000006
2010-12-13,100,68.0,,0.68,68.0
2010-12-14,77,68.0,,0.68,52.36000000000001
2010-12-15,86,68.0,,0.68,58.480000000000004
2010-12-16,84,68.0,,0.68,57.120000000000005
2010-12-17,76,68.0,,0.68,51.68000000000001
2010-12-18,73,68.0,,0.68,49.64
2010-12-19,50,68.0,,0.68,34.0
2010-12-20,68,68.0,,0.68,46.24
2010-12-21,78,68.0,,0.68,53.040000000000006
2010-12-22,86,68.0,,0.68,58.480000000000004
2010-12-23,63,68.0,,0.68,42.84
2010-12-24,70,68.0,,0.68,47.6
2010-12-25,52,68.0,,0.68,35.36
2010-12-26,52,68.0,,0.68,35.36
2010-12-27,52,68.0,,0.68,35.36
2010-12-28,69,68.0,,0.68,46.92
2010-12-29,74,68.0,,0.68,50.32
2010-12-30,74,68.0,,0.68,50.32
2010-12-31,60,68.0,,0.68,40.800000000000004
2011-01-01,64,59.0,False,0.59,37.76
2011-01-02,68,59.0,,0.59,40.12
2011-01-03,90,59.0,,0.59,53.099999999999994
2011-01-04,91,59.0,,0.59,53.69
2011-01-05,90,59.0,,0.59,53.099999999999994
2011-01-06,86,59.0,,0.59,50.739999999999995
2011-01-07,81,59.0,,0.59,47.79
2011-01-08,70,59.0,,0.59,41.3
2011-01-09,60,59.0,,0.59,35.4
2011-01-10,79,59.0,,0.59,46.61
2011-01-11,97,59.0,,0.59,57.23
2011-01-12,76,59.0,,0.59,44.839999999999996
2011-01-13,94,59.0,,0.59,55.459999999999994
2011-01-14,97,59.0,,0.59,57.23
2011-01-15,75,59.0,,0.59,44.25
2011-01-16,70,59.0,,0.59,41.3
2011-01-17,83,59.0,,0.59,48.97
2011-01-18,90,59.0,,0.59,53.099999999999994
2011-01-19,92,59.0,,0.59,54.279999999999994
2011-01-20,82,59.0,,0.59,48.379999999999995
2011-01-21,90,59.0,,0.59,53.099999999999994
2011-01-22,70,59.0,,0.59,41.3
2011-01-23,66,59.0,,0.59,38.94
2011-01-24,90,59.0,,0.59,53.099999999999994
2011-01-25,90,59.0,,0.59,53.099999999999994
2011-01-26,93,59.0,,0.59,54.87
2011-01-27,86,59.0,,0.59,50.739999999999995
2011-01-28,92,59.0,,0.59,54.279999999999994
2011-01-29,71,59.0,,0.59,41.89
2011-01-30,78,59.0,,0.59,46.019999999999996
2011-01-31,100,59.0,,0.59,59.0
2011-02-01,78,60.0,False,0.6,46.8
2011-02-02,74,60.0,,0.6,44.4
2011-02-03,78,60.0,,0.6,46.8
2011-02-04,73,60.0,,0.6,43.8
2011-02-05,74,60.0,,0.6,44.4
2011-02-06,69,60.0,,0.6,41.4
2011-02-07,74,60.0,,0.6,44.4
2011-02-08,94,60.0,,0.6,56.4
2011-02-09,100,60.0,,0.6,60.0
2011-02-10,90,60.0,,0.6,54.0
2011-02-11,71,60.0,,0.6,42.6
2011-02-12,74,60.0,,0.6,44.4
2011-02-13,79,60.0,,0.6,47.4
2011-02-14,78,60.0,,0.6,46.8
2011-02-15,88,60.0,,0.6,52.8
2011-02-16,87,60.0,,0.6,52.199999999999996
2011-02-17,95,60.0,,0.6,57.0
2011-02-18,69,60.0,,0.6,41.4
2011-02-19,79,60.0,,0.6,47.4
2011-02-20,84,60.0,,0.6,50.4
2011-02-21,65,60.0,,0.6,39.0
2011-02-22,87,60.0,,0.6,52.199999999999996
2011-02-23,75,60.0,,0.6,45.0
2011-02-24,83,60.0,,0.6,49.8
2011-02-25,76,60.0,,0.6,45.6
2011-02-26,69,60.0,,0.6,41.4
2011-02-27,62,60.0,,0.6,37.199999999999996
2011-02-28,81,60.0,,0.6,48.6
2011-03-01,72,67.0,False,0.67,48.24
2011-03-02,70,67.0,,0.67,46.900000000000006
2011-03-03,77,67.0,,0.67,51.59
2011-03-04,79,67.0,,0.67,52.93
2011-03-05,53,67.0,,0.67,35.510000000000005
2011-03-06,67,67.0,,0.67,44.89
2011-03-07,85,67.0,,0.67,56.95
2011-03-08,72,67.0,,0.67,48.24
2011-03-09,84,67.0,,0.67,56.28
2011-03-10,61,67.0,,0.67,40.870000000000005
2011-03-11,67,67.0,,0.67,44.89
2011-03-12,61,67.0,,0.67,40.870000000000005
2011-03-13,73,67.0,,0.67,48.910000000000004
2011-03-14,94,67.0,,0.67,62.980000000000004
2011-03-15,100,67.0,,0.67,67.0
2011-03-16,91,67.0,,0.67,60.970000000000006
2011-03-17,88,67.0,,0.67,58.96
2011-03-18,82,67.0,,0.67,54.940000000000005
2011-03-19,64,67.0,,0.67,42.88
2011-03-20,58,67.0,,0.67,38.86
2011-03-21,79,67.0,,0.67,52.93
2011-03-22,92,67.0,,0.67,61.64
2011-03-23,90,67.0,,0.67,60.300000000000004
2011-03-24,79,67.0,,0.67,52.93
2011-03-25,77,67.0,,0.67,51.59
2011-03-26,63,67.0,,0.67,42.21
2011-03-27,80,67.0,,0.67,53.6
2011-03-28,94,67.0,,0.67,62.980000000000004
2011-03-29,94,67.0,,0.67,62.980000000000004
2011-03-30,75,67.0,,0.67,50.25
2011-03-31,83,67.0,,0.67,55.61000000000001
2011-04-01,57,67.0,False,0.67,38.190000000000005
2011-04-02,63,67.0,,0.67,42.21
2011-04-03,74,67.0,,0.67,49.580000000000005
2011-04-04,82,67.0,,0.67,54.940000000000005
2011-04-05,83,67.0,,0.67,55.61000000000001
2011-04-06,85,67.0,,0.67,56.95
2011-04-07,72,67.0,,0.67,48.24
2011-04-08,76,67.0,,0.67,50.92
2011-04-09,81,67.0,,0.67,54.27
2011-04-10,83,67.0,,0.67,55.61000000000001
2011-04-11,100,67.0,,0.67,67.0
2011-04-12,79,67.0,,0.67,52.93
2011-04-13,79,67.0,,0.67,52.93
2011-04-14,84,67.0,,0.67,56.28
2011-04-15,76,67.0,,0.67,50.92
2011-04-16,68,67.0,,0.67,45.56
2011-04-17,77,67.0,,0.67,51.59
2011-04-18,95,67.0,,0.67,63.650000000000006
2011-04-19,90,67.0,,0.67,60.300000000000004
2011-04-20,61,67.0,,0.67,40.870000000000005
2011-04-21,75,67.0,,0.67,50.25
2011-04-22,71,67.0,,0.67,47.57
2011-04-23,53,67.0,,0.67,35.510000000000005
2011-04-24,54,67.0,,0.67,36.18
2011-04-25,80,67.0,,0.67,53.6
2011-04-26,82,67.0,,0.67,54.940000000000005
2011-04-27,73,67.0,,0.67,48.910000000000004
2011-04-28,80,67.0,,0.67,53.6
2011-04-29,79,67.0,,0.67,52.93
2011-04-30,67,67.0,,0.67,44.89
2011-05-01,62,66.0,False,0.66,40.92
2011-05-02,64,66.0,,0.66,42.24
2011-05-03,76,66.0,,0.66,50.160000000000004
2011-05-04,67,66.0,,0.66,44.22
2011-05-05,69,66.0,,0.66,45.54
2011-05-06,69,66.0,,0.66,45.54
2011-05-07,66,66.0,,0.66,43.56
2011-05-08,60,66.0,,0.66,39.6
2011-05-09,100,66.0,,0.66,66.0
2011-05-10,77,66.0,,0.66,50.82
2011-05-11,89,66.0,,0.66,58.74
2011-05-12,82,66.0,,0.66,54.120000000000005
2011-05-13,79,66.0,,0.66,52.14
2011-05-14,63,66.0,,0.66,41.580000000000005
2011-05-15,72,66.0,,0.66,47.52
2011-05-16,97,66.0,,0.66,64.02
2011-05-17,87,66.0,,0.66,57.42
2011-05-18,73,66.0,,0.66,48.18
2011-05-19,75,66.0,,0.66,49.5
2011-05-20,67,66.0,,0.66,44.22
2011-05-21,48,66.0,,0.66,31.68
2011-05-22,68,66.0,,0.66,44.88
2011-05-23,80,66.0,,0.66,52.800000000000004
2011-05-24,84,66.0,,0.66,55.440000000000005
2011-05-25,77,66.0,,0.66,50.82
2011-05-26,72,66.0,,0.66,47.52
2011-05-27,64,66.0,,0.66,42.24
2011-05-28,62,66.0,,0.66,40.92
2011-05-29,55,66.0,,0.66,36.300000000000004
2011-05-30,49,66.0,,0.66,32.34
2011-05-31,89,66.0,,0.66,58.74
2011-06-01,100,62.0,False,0.62,62.0
2011-06-02,94,62.0,,0.62,58.28
2011-06-03,79,62.0,,0.62,48.98
2011-06-04,71,62.0,,0.62,44.02
2011-06-05,73,62.0,,0.62,45.26
2011-06-06,82,62.0,,0.62,50.839999999999996
2011-06-07,77,62.0,,0.62,47.74
2011-06-08,91,62.0,,0.62,56.42
2011-06-09,86,62.0,,0.62,53.32
2011-06-10,96,62.0,,0.62,59.519999999999996
2011-06-11,69,62.0,,0.62,42.78
2011-06-12,80,62.0,,0.62,49.6
2011-06-13,72,62.0,,0.62,44.64
2011-06-14,90,62.0,,0.62,55.8
2011-06-15,85,62.0,,0.62,52.7
2011-06-16,79,62.0,,0.62,48.98
2011-06-17,87,62.0,,0.62,53.94
2011-06-18,62,62.0,,0.62,38.44
2011-06-19,59,62.0,,0.62,36.58
2011-06-20,71,62.0,,0.62,44.02
2011-06-21,87,62.0,,0.62,53.94
2011-06-22,68,62.0,,0.62,42.16
2011-06-23,71,62.0,,0.62,44.02
2011-06-24,63,62.0,,0.62,39.06
2011-06-25,55,62.0,,0.62,34.1
2011-06-26,69,62.0,,0.62,42.78
2011-06-27,90,62.0,,0.62,55.8
2011-06-28,68,62.0,,0.62,42.16
2011-06-29,62,62.0,,0.62,38.44
2011-06-30,73,62.0,,0.62,45.26
2011-07-01,66,54.0,False,0.54,35.64
2011-07-02,53,54.0,,0.54,28.62
2011-07-03,58,54.0,,0.54,31.32
2011-07-04,59,54.0,,0.54,31.860000000000003
2011-07-05,71,54.0,,0.54,38.34
2011-07-06,72,54.0,,0.54,38.88
2011-07-07,72,54.0,,0.54,38.88
2011-07-08,83,54.0,,0.54,44.82
2011-07-09,57,54.0,,0.54,30.78
2011-07-10,74,54.0,,0.54,39.96
2011-07-11,77,54.0,,0.54,41.580000000000005
2011-07-12,79,54.0,,0.54,42.660000000000004
2011-07-13,75,54.0,,0.54,40.5
2011-07-14,63,54.0,,0.54,34.02
2011-07-15,83,54.0,,0.54,44.82
2011-07-16,60,54.0,,0.54,32.400000000000006
2011-07-17,57,54.0,,0.54,30.78
2011-07-18,74,54.0,,0.54,39.96
2011-07-19,89,54.0,,0.54,48.06
2011-07-20,82,54.0,,0.54,44.28
2011-07-21,71,54.0,,0.54,38.34
2011-07-22,91,54.0,,0.54,49.14
2011-07-23,72,54.0,,0.54,38.88
2011-07-24,64,54.0,,0.54,34.56
2011-07-25,92,54.0,,0.54,49.68000000000001
2011-07-26,82,54.0,,0.54,44.28
2011-07-27,100,54.0,,0.54,54.0
2011-07-28,77,54.0,,0.54,41.580000000000005
2011-07-29,76,54.0,,0.54,41.040000000000006
2011-07-30,63,54.0,,0.54,34.02
2011-07-31,79,54.0,,0.54,42.660000000000004
2011-08-01,77,57.0,False,0.57,43.88999999999999
2011-08-02,76,57.0,,0.57,43.31999999999999
2011-08-03,85,57.0,,0.57,48.449999999999996
2011-08-04,83,57.0,,0.57,47.309999999999995
2011-08-05,85,57.0,,0.57,48.449999999999996
2011-08-06,74,57.0,,0.57,42.18
2011-08-07,57,57.0,,0.57,32.489999999999995
2011-08-08,86,57.0,,0.57,49.019999999999996
2011-08-09,75,57.0,,0.57,42.74999999999999
2011-08-10,91,57.0,,0.57,51.87
2011-08-11,80,57.0,,0.57,45.599999999999994
2011-08-12,75,57.0,,0.57,42.74999999999999
2011-08-13,61,57.0,,0.57,34.769999999999996
2011-08-14,77,57.0,,0.57,43.88999999999999
2011-08-15,87,57.0,,0.57,49.589999999999996
2011-08-16,100,57.0,,0.57,56.99999999999999
2011-08-17,85,57.0,,0.57,48.449999999999996
2011-08-18,71,57.0,,0.57,40.47
2011-08-19,61,57.0,,0.57,34.769999999999996
2011-08-20,60,57.0,,0.57,34.199999999999996
2011-08-21,74,57.0,,0.57,42.18
2011-08-22,75,57.0,,0.57,42.74999999999999
2011-08-23,67,57.0,,0.57,38.19
2011-08-24,85,57.0,,0.57,48.449999999999996
2011-08-25,79,57.0,,0.57,45.029999999999994
2011-08-26,80,57.0,,0.57,45.599999999999994
2011-08-27,61,57.0,,0.57,34.769999999999996
2011-08-28,63,57.0,,0.57,35.91
2011-08-29,76,57.0,,0.57,43.31999999999999
2011-08-30,81,57.0,,0.57,46.169999999999995
2011-08-31,86,57.0,,0.57,49.019999999999996
2011-09-01,82,64.0,False,0.64,52.480000000000004
2011-09-02,60,64.0,,0.64,38.4
2011-09-03,51,64.0,,0.64,32.64
2011-09-04,66,64.0,,0.64,42.24
2011-09-05,60,64.0,,0.64,38.4
2011-09-06,77,64.0,,0.64,49.28
2011-09-07,79,64.0,,0.64,50.56
2011-09-08,77,64.0,,0.64,49.28
2011-09-09,80,64.0,,0.64,51.2
2011-09-10,59,64.0,,0.64,37.76
2011-09-11,67,64.0,,0.64,42.88
2011-09-12,94,64.0,,0.64,60.160000000000004
2011-09-13,86,64.0,,0.64,55.04
2011-09-14,74,64.0,,0.64,47.36
2011-09-15,84,64.0,,0.64,53.76
2011-09-16,77,64.0,,0.64,49.28
2011-09-17,65,64.0,,0.64,41.6
2011-09-18,57,64.0,,0.64,36.480000000000004
2011-09-19,82,64.0,,0.64,52.480000000000004
2011-09-20,91,64.0,,0.64,58.24
2011-09-21,100,64.0,,0.64,64.0
2011-09-22,97,64.0,,0.64,62.08
2011-09-23,80,64.0,,0.64,51.2
2011-09-24,76,64.0,,0.64,48.64
2011-09-25,76,64.0,,0.64,48.64
2011-09-26,93,64.0,,0.64,59.52
2011-09-27,91,64.0,,0.64,58.24
2011-09-28,92,64.0,,0.64,58.88
2011-09-29,90,64.0,,0.64,57.6
2011-09-30,86,64.0,,0.64,55.04
2011-10-01,63,69.0,False,0.69,43.47
2011-10-02,56,69.0,,0.69,38.64
2011-10-03,80,69.0,,0.69,55.199999999999996
2011-10-04,76,69.0,,0.69,52.44
2011-10-05,83,69.0,,0.69,57.269999999999996
2011-10-06,100,69.0,,0.69,69.0
2011-10-07,73,69.0,,0.69,50.37
2011-10-08,61,69.0,,0.69,42.089999999999996
2011-10-09,73,69.0,,0.69,50.37
2011-10-10,74,69.0,,0.69,51.059999999999995
2011-10-11,74,69.0,,0.69,51.059999999999995
2011-10-12,92,69.0,,0.69,63.48
2011-10-13,73,69.0,,0.69,50.37
2011-10-14,74,69.0,,0.69,51.059999999999995
2011-10-15,68,69.0,,0.69,46.919999999999995
2011-10-16,67,69.0,,0.69,46.23
2011-10-17,81,69.0,,0.69,55.88999999999999
2011-10-18,85,69.0,,0.69,58.65
2011-10-19,69,69.0,,0.69,47.61
2011-10-20,79,69.0,,0.69,54.51
2011-10-21,69,69.0,,0.69,47.61
2011-10-22,57,69.0,,0.69,39.33
2011-10-23,69,69.0,,0.69,47.61
2011-10-24,83,69.0,,0.69,57.269999999999996
2011-10-25,79,69.0,,0.69,54.51
2011-10-26,84,69.0,,0.69,57.959999999999994
2011-10-27,79,69.0,,0.69,54.51
2011-10-28,67,69.0,,0.69,46.23
2011-10-29,47,69.0,,0.69,32.43
2011-10-30,64,69.0,,0.69,44.16
2011-10-31,68,69.0,,0.69,46.919999999999995
2011-11-01,87,72.0,False,0.72,62.64
2011-11-02,77,72.0,,0.72,55.44
2011-11-03,95,72.0,,0.72,68.39999999999999
2011-11-04,78,72.0,,0.72,56.16
2011-11-05,59,72.0,,0.72,42.48
2011-11-06,58,72.0,,0.72,41.76
2011-11-07,89,72.0,,0.72,64.08
2011-11-08,97,72.0,,0.72,69.84
2011-11-09,95,72.0,,0.72,68.39999999999999
2011-11-10,80,72.0,,0.72,57.599999999999994
2011-11-11,80,72.0,,0.72,57.599999999999994
2011-11-12,79,72.0,,0.72,56.879999999999995
2011-11-13,73,72.0,,0.72,52.559999999999995
2011-11-14,97,72.0,,0.72,69.84
2011-11-15,98,72.0,,0.72,70.56
2011-11-16,100,72.0,,0.72,72.0
2011-11-17,87,72.0,,0.72,62.64
2011-11-18,77,72.0,,0.72,55.44
2011-11-19,71,72.0,,0.72,51.12
2011-11-20,71,72.0,,0.72,51.12
2011-11-21,83,72.0,,0.72,59.76
2011-11-22,75,72.0,,0.72,54.0
2011-11-23,69,72.0,,0.72,49.68
2011-11-24,51,72.0,,0.72,36.72
2011-11-25,55,72.0,,0.72,39.6
2011-11-26,41,72.0,,0.72,29.52
2011-11-27,64,72.0,,0.72,46.08
2011-11-28,84,72.0,,0.72,60.48
2011-11-29,90,72.0,,0.72,64.8
2011-11-30,95,72.0,,0.72,68.39999999999999
2011-12-01,92,71.0,False,0.71,65.32
2011-12-02,86,71.0,,0.71,61.059999999999995
2011-12-03,72,71.0,,0.71,51.12
2011-12-04,60,71.0,,0.71,42.599999999999994
2011-12-05,95,71.0,,0.71,67.45
2011-12-06,94,71.0,,0.71,66.74
2011-12-07,100,71.0,,0.71,71.0
2011-12-08,88,71.0,,0.71,62.48
2011-12-09,81,71.0,,0.71,57.51
2011-12-10,80,71.0,,0.71,56.8
2011-12-11,77,71.0,,0.71,54.669999999999995
2011-12-12,100,71.0,,0.71,71.0
2011-12-13,98,71.0,,0.71,69.58
2011-12-14,87,71.0,,0.71,61.769999999999996
2011-12-15,86,71.0,,0.71,61.059999999999995
2011-12-16,88,71.0,,0.71,62.48
2011-12-17,70,71.0,,0.71,49.699999999999996
2011-12-18,61,71.0,,0.71,43.309999999999995
2011-12-19,87,71.0,,0.71,61.769999999999996
2011-12-20,94,71.0,,0.71,66.74
2011-12-21,82,71.0,,0.71,58.22
2011-12-22,78,71.0,,0.71,55.379999999999995
2011-12-23,57,71.0,,0.71,40.47
2011-12-24,63,71.0,,0.71,44.73
2011-12-25,61,71.0,,0.71,43.309999999999995
2011-12-26,51,71.0,,0.71,36.21
2011-12-27,69,71.0,,0.71,48.989999999999995
2011-12-28,71,71.0,,0.71,50.41
2011-12-29,65,71.0,,0.71,46.15
2011-12-30,70,71.0,,0.71,49.699999999999996
2011-12-31,66,71.0,,0.71,46.86
2012-01-01,40,60.0,False,0.6,24.0
2012-01-02,56,60.0,,0.6,33.6
2012-01-03,72,60.0,,0.6,43.199999999999996
2012-01-04,75,60.0,,0.6,45.0
2012-01-05,82,60.0,,0.6,49.199999999999996
2012-01-06,77,60.0,,0.6,46.199999999999996
2012-01-07,61,60.0,,0.6,36.6
2012-01-08,65,60.0,,0.6,39.0
2012-01-09,74,60.0,,0.6,44.4
2012-01-10,79,60.0,,0.6,47.4
2012-01-11,75,60.0,,0.6,45.0
2012-01-12,70,60.0,,0.6,42.0
2012-01-13,81,60.0,,0.6,48.6
2012-01-14,63,60.0,,0.6,37.8
2012-01-15,67,60.0,,0.6,40.199999999999996
2012-01-16,66,60.0,,0.6,39.6
2012-01-17,70,60.0,,0.6,42.0
2012-01-18,72,60.0,,0.6,43.199999999999996
2012-01-19,76,60.0,,0.6,45.6
2012-01-20,71,60.0,,0.6,42.6
2012-01-21,64,60.0,,0.6,38.4
2012-01-22,70,60.0,,0.6,42.0
2012-01-23,69,60.0,,0.6,41.4
2012-01-24,86,60.0,,0.6,51.6
2012-01-25,86,60.0,,0.6,51.6
2012-01-26,100,60.0,,0.6,60.0
2012-01-27,77,60.0,,0.6,46.199999999999996
2012-01-28,65,60.0,,0.6,39.0
2012-01-29,70,60.0,,0.6,42.0
2012-01-30,84,60.0,,0.6,50.4
2012-01-31,92,60.0,,0.6,55.199999999999996
2012-02-01,83,63.0,False,0.63,52.29
2012-02-02,100,63.0,,0.63,63.0
2012-02-03,90,63.0,,0.63,56.7
2012-02-04,78,63.0,,0.63,49.14
2012-02-05,74,63.0,,0.63,46.62
2012-02-06,72,63.0,,0.63,45.36
2012-02-07,79,63.0,,0.63,49.77
2012-02-08,91,63.0,,0.63,57.33
2012-02-09,95,63.0,,0.63,59.85
2012-02-10,90,63.0,,0.63,56.7
2012-02-11,71,63.0,,0.63,44.73
2012-02-12,76,63.0,,0.63,47.88
2012-02-13,87,63.0,,0.63,54.81
2012-02-14,81,63.0,,0.63,51.03
2012-02-15,80,63.0,,0.63,50.4
