date,cost plus_unscaled,cost plus_monthly,isPartial,scale,cost plus
2016-05-07,73,73,False,0.73,53.29
2016-05-08,83,83,False,0.83,68.89
2016-05-09,55,55,False,0.55,30.250000000000004
2016-05-10,69,69,False,0.69,47.61
2016-05-11,67,67,False,0.67,44.89
2016-05-12,59,59,False,0.59,34.809999999999995
2016-05-13,58,58,False,0.58,33.64
2016-05-14,67,67,False,0.67,44.89
2016-05-15,83,83,False,0.83,68.89
2016-05-16,77,77,False,0.77,59.29
2016-05-17,70,70,False,0.7,49.0
2016-05-18,74,74,False,0.74,54.76
2016-05-19,70,70,False,0.7,49.0
2016-05-20,53,53,False,0.53,28.09
2016-05-21,88,88,False,0.88,77.44
2016-05-22,59,59,False,0.59,34.809999999999995
2016-05-23,84,84,False,0.84,70.56
2016-05-24,48,48,False,0.48,23.04
2016-05-25,92,92,False,0.92,84.64
2016-05-26,58,58,False,0.58,33.64
2016-05-27,75,75,False,0.75,56.25
2016-05-28,67,67,False,0.67,44.89
2016-05-29,85,85,False,0.85,72.25
2016-05-30,97,97,False,0.97,94.09
2016-05-31,74,74,False,0.74,54.76
2016-06-01,70,70,False,0.7,49.0
2016-06-02,54,54,False,0.54,29.160000000000004
2016-06-03,61,61,False,0.61,37.21
2016-06-04,86,86,False,0.86,73.96
2016-06-05,100,100,False,1.0,100.0
2016-06-06,70,70,False,0.7,49.0
2016-06-07,70,70,False,0.7,49.0
2016-06-08,73,73,False,0.73,53.29
2016-06-09,59,59,False,0.59,34.809999999999995
2016-06-10,75,75,False,0.75,56.25
2016-06-11,81,81,False,0.81,65.61
2016-06-12,71,71,False,0.71,50.41
2016-06-13,70,70,False,0.7,49.0
2016-06-14,67,67,False,0.67,44.89
2016-06-15,60,60,False,0.6,36.0
2016-06-16,67,67,False,0.67,44.89
2016-06-17,58,58,False,0.58,33.64
2016-06-18,81,81,False,0.81,65.61
2016-06-19,92,92,False,0.92,84.64
2016-06-20,62,62,False,0.62,38.44
2016-06-21,78,78,False,0.78,60.84
2016-06-22,86,86,False,0.86,73.96
2016-06-23,73,73,False,0.73,53.29
2016-06-24,67,67,False,0.67,44.89
2016-06-25,97,97,False,0.97,94.09
2016-06-26,76,76,False,0.76,57.76
2016-06-27,93,93,False,0.93,86.49000000000001
2016-06-28,70,70,False,0.7,49.0
2016-06-29,72,72,False,0.72,51.839999999999996
2016-06-30,72,72,False,0.72,51.839999999999996
2016-07-01,54,54,False,0.54,29.160000000000004
2016-07-02,71,71,False,0.71,50.41
2016-07-03,96,96,False,0.96,92.16
2016-07-04,53,53,False,0.53,28.09
2016-07-05,56,56,False,0.56,31.360000000000003
2016-07-06,78,78,False,0.78,60.84
2016-07-07,78,78,False,0.78,60.84
2016-07-08,63,63,False,0.63,39.69
2016-07-09,60,60,False,0.6,36.0
2016-07-10,63,63,False,0.63,39.69
2016-07-11,52,52,False,0.52,27.04
2016-07-12,58,58,False,0.58,33.64
2016-07-13,72,72,False,0.72,51.839999999999996
2016-07-14,53,53,False,0.53,28.09
2016-07-15,67,67,False,0.67,44.89
2016-07-16,67,67,False,0.67,44.89
2016-07-17,70,70,False,0.7,49.0
2016-07-18,55,55,False,0.55,30.250000000000004
2016-07-19,56,56,False,0.56,31.360000000000003
2016-07-20,61,61,False,0.61,37.21
2016-07-21,48,48,False,0.48,23.04
2016-07-22,55,55,False,0.55,30.250000000000004
2016-07-23,78,78,False,0.78,60.84
2016-07-24,65,65,False,0.65,42.25
2016-07-25,69,69,False,0.69,47.61
2016-07-26,56,56,False,0.56,31.360000000000003
2016-07-27,46,46,False,0.46,21.16
2016-07-28,66,66,False,0.66,43.56
2016-07-29,63,63,False,0.63,39.69
2016-07-30,100,100,False,1.0,100.0
2016-07-31,96,96,False,0.96,92.16
2016-08-01,73,73,False,0.73,53.29
2016-08-02,76,76,False,0.76,57.76
2016-08-03,68,68,False,0.68,46.24
2016-08-04,86,86,False,0.86,73.96
2016-08-05,68,68,False,0.68,46.24
2016-08-06,73,73,False,0.73,53.29
2016-08-07,93,93,False,0.93,86.49000000000001
2016-08-08,71,71,False,0.71,50.41
2016-08-09,64,64,False,0.64,40.96
2016-08-10,54,54,False,0.54,29.160000000000004
2016-08-11,64,64,False,0.64,40.96
2016-08-12,85,85,False,0.85,72.25
2016-08-13,82,82,False,0.82,67.24
2016-08-14,83,83,False,0.83,68.89
2016-08-15,60,60,False,0.6,36.0
2016-08-16,78,78,False,0.78,60.84
2016-08-17,74,74,False,0.74,54.76
2016-08-18,60,60,False,0.6,36.0
2016-08-19,57,57,False,0.57,32.489999999999995
2016-08-20,100,100,False,1.0,100.0
2016-08-21,79,79,False,0.79,62.410000000000004
2016-08-22,79,79,False,0.79,62.410000000000004
2016-08-23,53,53,False,0.53,28.09
2016-08-24,65,65,False,0.65,42.25
2016-08-25,64,64,False,0.64,40.96
2016-08-26,86,86,False,0.86,73.96
2016-08-27,62,62,False,0.62,38.44
2016-08-28,82,82,False,0.82,67.24
2016-08-29,62,62,False,0.62,38.44
2016-08-30,67,67,False,0.67,44.89
2016-08-31,51,51,False,0.51,26.01
2016-09-01,62,62,False,0.62,38.44
2016-09-02,65,65,False,0.65,42.25
2016-09-03,73,73,False,0.73,53.29
2016-09-04,80,80,False,0.8,64.0
2016-09-05,84,84,False,0.84,70.56
2016-09-06,68,68,False,0.68,46.24
2016-09-07,87,87,False,0.87,75.69
2016-09-08,88,88,False,0.88,77.44
2016-09-09,94,94,False,0.94,88.36
2016-09-10,75,75,False,0.75,56.25
2016-09-11,89,89,False,0.89,79.21000000000001
2016-09-12,79,79,False,0.79,62.410000000000004
2016-09-13,61,61,False,0.61,37.21
2016-09-14,64,64,False,0.64,40.96
2016-09-15,79,79,False,0.79,62.410000000000004
2016-09-16,62,62,False,0.62,38.44
2016-09-17,66,66,False,0.66,43.56
2016-09-18,100,100,False,1.0,100.0
2016-09-19,79,79,False,0.79,62.410000000000004
2016-09-20,52,52,False,0.52,27.04
2016-09-21,43,43,False,0.43,18.49
2016-09-22,60,60,False,0.6,36.0
2016-09-23,79,79,False,0.79,62.410000000000004
2016-09-24,78,78,False,0.78,60.84
2016-09-25,82,82,False,0.82,67.24
2016-09-26,72,72,False,0.72,51.839999999999996
2016-09-27,50,50,False,0.5,25.0
2016-09-28,65,65,False,0.65,42.25
2016-09-29,84,84,False,0.84,70.56
2016-09-30,61,61,False,0.61,37.21
2016-10-01,40,40,False,0.4,16.0
2016-10-02,70,70,False,0.7,49.0
2016-10-03,66,66,False,0.66,43.56
2016-10-04,67,67,False,0.67,44.89
2016-10-05,81,81,False,0.81,65.61
2016-10-06,71,71,False,0.71,50.41
2016-10-07,67,67,False,0.67,44.89
2016-10-08,89,89,False,0.89,79.21000000000001
2016-10-09,83,83,False,0.83,68.89
2016-10-10,100,100,False,1.0,100.0
2016-10-11,58,58,False,0.58,33.64
2016-10-12,54,54,False,0.54,29.160000000000004
2016-10-13,63,63,False,0.63,39.69
2016-10-14,69,69,False,0.69,47.61
2016-10-15,74,74,False,0.74,54.76
2016-10-16,87,87,False,0.87,75.69
2016-10-17,50,50,False,0.5,25.0
2016-10-18,62,62,False,0.62,38.44
2016-10-19,60,60,False,0.6,36.0
2016-10-20,68,68,False,0.68,46.24
2016-10-21,69,69,False,0.69,47.61
2016-10-22,57,57,False,0.57,32.489999999999995
2016-10-23,80,80,False,0.8,64.0
2016-10-24,60,60,False,0.6,36.0
2016-10-25,74,74,False,0.74,54.76
2016-10-26,59,59,False,0.59,34.809999999999995
2016-10-27,70,70,False,0.7,49.0
2016-10-28,63,63,False,0.63,39.69
2016-10-29,57,57,False,0.57,32.489999999999995
2016-10-30,95,95,False,0.95,90.25
2016-10-31,49,49,False,0.49,24.009999999999998
2016-11-01,51,51,False,0.51,26.01
2016-11-02,48,48,False,0.48,23.04
2016-11-03,49,49,False,0.49,24.009999999999998
2016-11-04,43,43,False,0.43,18.49
2016-11-05,73,73,False,0.73,53.29
2016-11-06,57,57,False,0.57,32.489999999999995
2016-11-07,54,54,False,0.54,29.160000000000004
2016-11-08,53,53,False,0.53,28.09
2016-11-09,39,39,False,0.39,15.21
2016-11-10,49,49,False,0.49,24.009999999999998
2016-11-11,57,57,False,0.57,32.489999999999995
2016-11-12,57,57,False,0.57,32.489999999999995
2016-11-13,63,63,False,0.63,39.69
2016-11-14,66,66,False,0.66,43.56
2016-11-15,60,60,False,0.6,36.0
2016-11-16,49,49,False,0.49,24.009999999999998
2016-11-17,54,54,False,0.54,29.160000000000004
2016-11-18,66,66,False,0.66,43.56
2016-11-19,65,65,False,0.65,42.25
2016-11-20,71,71,False,0.71,50.41
2016-11-21,49,49,False,0.49,24.009999999999998
2016-11-22,47,47,False,0.47,22.09
2016-11-23,68,68,False,0.68,46.24
2016-11-24,64,64,False,0.64,40.96
2016-11-25,84,84,False,0.84,70.56
2016-11-26,100,100,False,1.0,100.0
2016-11-27,90,90,False,0.9,81.0
2016-11-28,60,60,False,0.6,36.0
2016-11-29,65,65,False,0.65,42.25
2016-11-30,53,53,False,0.53,28.09
2016-12-01,63,63,False,0.63,39.69
2016-12-02,66,66,False,0.66,43.56
2016-12-03,69,69,False,0.69,47.61
2016-12-04,83,83,False,0.83,68.89
2016-12-05,100,100,False,1.0,100.0
2016-12-06,67,67,False,0.67,44.89
2016-12-07,71,71,False,0.71,50.41
2016-12-08,70,70,False,0.7,49.0
2016-12-09,44,44,False,0.44,19.36
2016-12-10,74,74,False,0.74,54.76
2016-12-11,84,84,False,0.84,70.56
2016-12-12,69,69,False,0.69,47.61
2016-12-13,63,63,False,0.63,39.69
2016-12-14,61,61,False,0.61,37.21
2016-12-15,65,65,False,0.65,42.25
2016-12-16,88,88,False,0.88,77.44
2016-12-17,88,88,False,0.88,77.44
2016-12-18,87,87,False,0.87,75.69
2016-12-19,75,75,False,0.75,56.25
2016-12-20,67,67,False,0.67,44.89
2016-12-21,88,88,False,0.88,77.44
2016-12-22,90,90,False,0.9,81.0
2016-12-23,99,99,False,0.99,98.01
2016-12-24,95,95,False,0.95,90.25
2016-12-25,57,57,False,0.57,32.489999999999995
2016-12-26,77,77,False,0.77,59.29
2016-12-27,72,72,False,0.72,51.839999999999996
2016-12-28,54,54,False,0.54,29.160000000000004
2016-12-29,66,66,False,0.66,43.56
2016-12-30,54,54,False,0.54,29.160000000000004
2016-12-31,86,86,False,0.86,73.96
2017-01-01,77,77,False,0.77,59.29
2017-01-02,77,77,False,0.77,59.29
2017-01-03,74,74,False,0.74,54.76
2017-01-04,80,80,False,0.8,64.0
2017-01-05,79,79,False,0.79,62.410000000000004
2017-01-06,59,59,False,0.59,34.809999999999995
2017-01-07,91,91,False,0.91,82.81
2017-01-08,83,83,False,0.83,68.89
2017-01-09,68,68,False,0.68,46.24
2017-01-10,57,57,False,0.57,32.489999999999995
2017-01-11,67,67,False,0.67,44.89
2017-01-12,63,63,False,0.63,39.69
2017-01-13,53,53,False,0.53,28.09
2017-01-14,66,66,False,0.66,43.56
2017-01-15,100,100,False,1.0,100.0
2017-01-16,100,100,False,1.0,100.0
2017-01-17,54,54,False,0.54,29.160000000000004
2017-01-18,67,67,False,0.67,44.89
2017-01-19,65,65,False,0.65,42.25
2017-01-20,50,50,False,0.5,25.0
2017-01-21,80,80,False,0.8,64.0
2017-01-22,67,67,False,0.67,44.89
2017-01-23,58,58,False,0.58,33.64
2017-01-24,46,46,False,0.46,21.16
2017-01-25,66,66,False,0.66,43.56
2017-01-26,46,46,False,0.46,21.16
2017-01-27,68,68,False,0.68,46.24
2017-01-28,66,66,False,0.66,43.56
2017-01-29,78,78,False,0.78,60.84
2017-01-30,61,61,False,0.61,37.21
2017-01-31,61,61,False,0.61,37.21
2017-02-01,74,74,False,0.74,54.76
2017-02-02,72,72,False,0.72,51.839999999999996
2017-02-03,67,67,False,0.67,44.89
2017-02-04,100,100,False,1.0,100.0
2017-02-05,62,62,False,0.62,38.44
2017-02-06,46,46,False,0.46,21.16
2017-02-07,49,49,False,0.49,24.009999999999998
2017-02-08,76,76,False,0.76,57.76
2017-02-09,74,74,False,0.74,54.76
2017-02-10,81,81,False,0.81,65.61
2017-02-11,81,81,False,0.81,65.61
2017-02-12,78,78,False,0.78,60.84
2017-02-13,73,73,False,0.73,53.29
2017-02-14,61,61,False,0.61,37.21
2017-02-15,58,58,False,0.58,33.64
2017-02-16,77,77,False,0.77,59.29
2017-02-17,69,69,False,0.69,47.61
2017-02-18,73,73,False,0.73,53.29
2017-02-19,90,90,False,0.9,81.0
2017-02-20,68,68,False,0.68,46.24
2017-02-21,86,86,False,0.86,73.96
2017-02-22,52,52,False,0.52,27.04
2017-02-23,56,56,False,0.56,31.360000000000003
2017-02-24,84,84,False,0.84,70.56
2017-02-25,77,77,False,0.77,59.29
2017-02-26,61,61,False,0.61,37.21
2017-02-27,69,69,False,0.69,47.61
2017-02-28,71,71,False,0.71,50.41
2017-03-01,48,48,False,0.48,23.04
2017-03-02,65,65,False,0.65,42.25
2017-03-03,70,70,False,0.7,49.0
2017-03-04,73,73,False,0.73,53.29
2017-03-05,95,95,False,0.95,90.25
2017-03-06,61,61,False,0.61,37.21
2017-03-07,65,65,False,0.65,42.25
2017-03-08,67,67,False,0.67,44.89
2017-03-09,65,65,False,0.65,42.25
2017-03-10,66,66,False,0.66,43.56
2017-03-11,78,78,False,0.78,60.84
2017-03-12,99,99,False,0.99,98.01
2017-03-13,74,74,False,0.74,54.76
2017-03-14,57,57,False,0.57,32.489999999999995
2017-03-15,82,82,False,0.82,67.24
2017-03-16,42,42,False,0.42,17.64
2017-03-17,56,56,False,0.56,31.360000000000003
2017-03-18,58,58,False,0.58,33.64
2017-03-19,76,76,False,0.76,57.76
2017-03-20,51,51,False,0.51,26.01
2017-03-21,82,82,False,0.82,67.24
2017-03-22,80,80,False,0.8,64.0
2017-03-23,83,83,False,0.83,68.89
2017-03-24,58,58,False,0.58,33.64
2017-03-25,77,77,False,0.77,59.29
2017-03-26,100,100,False,1.0,100.0
2017-03-27,66,66,False,0.66,43.56
2017-03-28,68,68,False,0.68,46.24
2017-03-29,59,59,False,0.59,34.809999999999995
2017-03-30,63,63,False,0.63,39.69
2017-03-31,52,52,False,0.52,27.04
2017-04-01,79,79,False,0.79,62.410000000000004
2017-04-02,73,73,False,0.73,53.29
2017-04-03,58,58,False,0.58,33.64
2017-04-04,48,48,False,0.48,23.04
2017-04-05,63,63,False,0.63,39.69
2017-04-06,60,60,False,0.6,36.0
2017-04-07,48,48,False,0.48,23.04
2017-04-08,85,85,False,0.85,72.25
2017-04-09,58,58,False,0.58,33.64
2017-04-10,73,73,False,0.73,53.29
2017-04-11,43,43,False,0.43,18.49
2017-04-12,61,61,False,0.61,37.21
2017-04-13,49,49,False,0.49,24.009999999999998
2017-04-14,62,62,False,0.62,38.44
2017-04-15,79,79,False,0.79,62.410000000000004
2017-04-16,100,100,False,1.0,100.0
2017-04-17,54,54,False,0.54,29.160000000000004
2017-04-18,46,46,False,0.46,21.16
2017-04-19,56,56,False,0.56,31.360000000000003
2017-04-20,57,57,False,0.57,32.489999999999995
2017-04-21,45,45,False,0.45,20.25
2017-04-22,72,72,False,0.72,51.839999999999996
2017-04-23,68,68,False,0.68,46.24
2017-04-24,56,56,False,0.56,31.360000000000003
2017-04-25,67,67,False,0.67,44.89
2017-04-26,53,53,False,0.53,28.09
2017-04-27,46,46,False,0.46,21.16
2017-04-28,36,36,False,0.36,12.959999999999999
2017-04-29,81,81,False,0.81,65.61
2017-04-30,74,74,False,0.74,54.76
2017-05-01,84,84,False,0.84,70.56
2017-05-02,59,59,False,0.59,34.809999999999995
2017-05-03,77,77,False,0.77,59.29
2017-05-04,85,85,False,0.85,72.25
2017-05-05,56,56,False,0.56,31.360000000000003
2017-05-06,70,70,False,0.7,49.0
2017-05-07,94,94,False,0.94,88.36
2017-05-08,82,82,False,0.82,67.24
2017-05-09,51,51,False,0.51,26.01
2017-05-10,70,70,False,0.7,49.0
2017-05-11,75,75,False,0.75,56.25
2017-05-12,73,73,False,0.73,53.29
2017-05-13,77,77,False,0.77,59.29
2017-05-14,76,76,False,0.76,57.76
2017-05-15,56,56,False,0.56,31.360000000000003
2017-05-16,65,65,False,0.65,42.25
2017-05-17,78,78,False,0.78,60.84
2017-05-18,68,68,False,0.68,46.24
2017-05-19,82,82,False,0.82,67.24
2017-05-20,84,84,False,0.84,70.56
2017-05-21,100,100,False,1.0,100.0
2017-05-22,61,61,False,0.61,37.21
2017-05-23,61,61,False,0.61,37.21
2017-05-24,70,70,False,0.7,49.0
2017-05-25,74,74,False,0.74,54.76
2017-05-26,71,71,False,0.71,50.41
2017-05-27,93,93,False,0.93,86.49000000000001
2017-05-28,90,90,False,0.9,81.0
2017-05-29,98,98,False,0.98,96.03999999999999
2017-05-30,60,60,False,0.6,36.0
2017-05-31,60,60,False,0.6,36.0
2017-06-01,61,61,False,0.61,37.21
2017-06-02,68,68,False,0.68,46.24
2017-06-03,46,46,False,0.46,21.16
2017-06-04,88,88,False,0.88,77.44
2017-06-05,79,79,False,0.79,62.410000000000004
2017-06-06,67,67,False,0.67,44.89
2017-06-07,67,67,False,0.67,44.89
2017-06-08,63,63,False,0.63,39.69
2017-06-09,65,65,False,0.65,42.25
2017-06-10,81,81,False,0.81,65.61
2017-06-11,100,100,False,1.0,100.0
2017-06-12,73,73,False,0.73,53.29
2017-06-13,69,69,False,0.69,47.61
2017-06-14,77,77,False,0.77,59.29
2017-06-15,63,63,False,0.63,39.69
2017-06-16,63,63,False,0.63,39.69
2017-06-17,96,96,False,0.96,92.16
2017-06-18,74,74,False,0.74,54.76
2017-06-19,88,88,False,0.88,77.44
2017-06-20,73,73,False,0.73,53.29
2017-06-21,73,73,False,0.73,53.29
2017-06-22,63,63,False,0.63,39.69
2017-06-23,86,86,False,0.86,73.96
2017-06-24,82,82,False,0.82,67.24
2017-06-25,84,84,False,0.84,70.56
2017-06-26,57,57,False,0.57,32.489999999999995
2017-06-27,82,82,False,0.82,67.24
2017-06-28,70,70,False,0.7,49.0
2017-06-29,92,92,False,0.92,84.64
2017-06-30,76,76,False,0.76,57.76
2017-07-01,72,72,False,0.72,51.839999999999996
2017-07-02,76,76,False,0.76,57.76
2017-07-03,71,71,False,0.71,50.41
2017-07-04,87,87,False,0.87,75.69
2017-07-05,62,62,False,0.62,38.44
2017-07-06,60,60,False,0.6,36.0
2017-07-07,71,71,False,0.71,50.41
2017-07-08,100,100,False,1.0,100.0
2017-07-09,86,86,False,0.86,73.96
2017-07-10,71,71,False,0.71,50.41
2017-07-11,44,44,False,0.44,19.36
2017-07-12,69,69,False,0.69,47.61
2017-07-13,77,77,False,0.77,59.29
2017-07-14,68,68,False,0.68,46.24
2017-07-15,75,75,False,0.75,56.25
2017-07-16,71,71,False,0.71,50.41
2017-07-17,69,69,False,0.69,47.61
2017-07-18,75,75,False,0.75,56.25
2017-07-19,70,70,False,0.7,49.0
2017-07-20,71,71,False,0.71,50.41
2017-07-21,54,54,False,0.54,29.160000000000004
2017-07-22,75,75,False,0.75,56.25
2017-07-23,83,83,False,0.83,68.89
2017-07-24,61,61,False,0.61,37.21
2017-07-25,88,88,False,0.88,77.44
2017-07-26,61,61,False,0.61,37.21
2017-07-27,56,56,False,0.56,31.360000000000003
2017-07-28,64,64,False,0.64,40.96
2017-07-29,90,90,False,0.9,81.0
2017-07-30,63,63,False,0.63,39.69
2017-07-31,73,73,False,0.73,53.29
2017-08-01,76,76,False,0.76,57.76
2017-08-02,81,81,False,0.81,65.61
2017-08-03,72,72,False,0.72,51.839999999999996
2017-08-04,85,85,False,0.85,72.25
2017-08-05,64,64,False,0.64,40.96
2017-08-06,84,84,False,0.84,70.56
2017-08-07,75,75,False,0.75,56.25
2017-08-08,63,63,False,0.63,39.69
2017-08-09,95,95,False,0.95,90.25
2017-08-10,48,48,False,0.48,23.04
2017-08-11,91,91,False,0.91,82.81
2017-08-12,97,97,False,0.97,94.09
2017-08-13,100,100,False,1.0,100.0
2017-08-14,73,73,False,0.73,53.29
2017-08-15,59,59,False,0.59,34.809999999999995
2017-08-16,89,89,False,0.89,79.21000000000001
2017-08-17,77,77,False,0.77,59.29
2017-08-18,65,65,False,0.65,42.25
2017-08-19,92,92,False,0.92,84.64
2017-08-20,91,91,False,0.91,82.81
2017-08-21,57,57,False,0.57,32.489999999999995
2017-08-22,71,71,False,0.71,50.41
2017-08-23,72,72,False,0.72,51.839999999999996
2017-08-24,56,56,False,0.56,31.360000000000003
2017-08-25,78,78,False,0.78,60.84
2017-08-26,72,72,False,0.72,51.839999999999996
2017-08-27,96,96,False,0.96,92.16
2017-08-28,84,84,False,0.84,70.56
2017-08-29,88,88,False,0.88,77.44
2017-08-30,67,67,False,0.67,44.89
2017-08-31,80,80,False,0.8,64.0
2017-09-01,80,80,False,0.8,64.0
2017-09-02,79,79,False,0.79,62.410000000000004
2017-09-03,84,84,False,0.84,70.56
2017-09-04,87,87,False,0.87,75.69
2017-09-05,76,76,False,0.76,57.76
2017-09-06,75,75,False,0.75,56.25
2017-09-07,50,50,False,0.5,25.0
2017-09-08,63,63,False,0.63,39.69
2017-09-09,64,64,False,0.64,40.96
2017-09-10,75,75,False,0.75,56.25
2017-09-11,55,55,False,0.55,30.250000000000004
2017-09-12,84,84,False,0.84,70.56
2017-09-13,79,79,False,0.79,62.410000000000004
2017-09-14,65,65,False,0.65,42.25
2017-09-15,86,86,False,0.86,73.96
2017-09-16,79,79,False,0.79,62.410000000000004
2017-09-17,100,100,False,1.0,100.0
2017-09-18,71,71,False,0.71,50.41
2017-09-19,77,77,False,0.77,59.29
2017-09-20,70,70,False,0.7,49.0
2017-09-21,63,63,False,0.63,39.69
2017-09-22,61,61,False,0.61,37.21
2017-09-23,64,64,False,0.64,40.96
2017-09-24,72,72,False,0.72,51.839999999999996
2017-09-25,61,61,False,0.61,37.21
2017-09-26,59,59,False,0.59,34.809999999999995
2017-09-27,62,62,False,0.62,38.44
2017-09-28,80,80,False,0.8,64.0
2017-09-29,74,74,False,0.74,54.76
2017-09-30,73,73,False,0.73,53.29
2017-10-01,56,56,False,0.56,31.360000000000003
2017-10-02,68,68,False,0.68,46.24
2017-10-03,75,75,False,0.75,56.25
2017-10-04,84,84,False,0.84,70.56
2017-10-05,67,67,False,0.67,44.89
2017-10-06,92,92,False,0.92,84.64
2017-10-07,75,75,False,0.75,56.25
2017-10-08,100,100,False,1.0,100.0
2017-10-09,81,81,False,0.81,65.61
2017-10-10,57,57,False,0.57,32.489999999999995
2017-10-11,59,59,False,0.59,34.809999999999995
2017-10-12,64,64,False,0.64,40.96
2017-10-13,51,51,False,0.51,26.01
2017-10-14,98,98,False,0.98,96.03999999999999
2017-10-15,80,80,False,0.8,64.0
2017-10-16,71,71,False,0.71,50.41
2017-10-17,92,92,False,0.92,84.64
2017-10-18,92,92,False,0.92,84.64
2017-10-19,89,89,False,0.89,79.21000000000001
2017-10-20,72,72,False,0.72,51.839999999999996
2017-10-21,86,86,False,0.86,73.96
2017-10-22,82,82,False,0.82,67.24
2017-10-23,87,87,False,0.87,75.69
2017-10-24,80,80,False,0.8,64.0
2017-10-25,68,68,False,0.68,46.24
2017-10-26,56,56,False,0.56,31.360000000000003
2017-10-27,61,61,False,0.61,37.21
2017-10-28,79,79,False,0.79,62.410000000000004
2017-10-29,85,85,False,0.85,72.25
2017-10-30,88,88,False,0.88,77.44
2017-10-31,51,51,False,0.51,26.01
2017-11-01,58,58,False,0.58,33.64
2017-11-02,48,48,False,0.48,23.04
2017-11-03,58,58,False,0.58,33.64
2017-11-04,66,66,False,0.66,43.56
2017-11-05,64,64,False,0.64,40.96
2017-11-06,52,52,False,0.52,27.04
2017-11-07,48,48,False,0.48,23.04
2017-11-08,50,50,False,0.5,25.0
2017-11-09,61,61,False,0.61,37.21
2017-11-10,69,69,False,0.69,47.61
2017-11-11,61,61,False,0.61,37.21
2017-11-12,77,77,False,0.77,59.29
2017-11-13,65,65,False,0.65,42.25
2017-11-14,56,56,False,0.56,31.360000000000003
2017-11-15,52,52,False,0.52,27.04
2017-11-16,53,53,False,0.53,28.09
2017-11-17,56,56,False,0.56,31.360000000000003
2017-11-18,93,93,False,0.93,86.49000000000001
2017-11-19,75,75,False,0.75,56.25
2017-11-20,45,45,False,0.45,20.25
2017-11-21,65,65,False,0.65,42.25
2017-11-22,58,58,False,0.58,33.64
2017-11-23,47,47,False,0.47,22.09
2017-11-24,100,100,False,1.0,100.0
2017-11-25,87,87,False,0.87,75.69
2017-11-26,71,71,False,0.71,50.41
2017-11-27,61,61,False,0.61,37.21
2017-11-28,63,63,False,0.63,39.69
2017-11-29,54,54,False,0.54,29.160000000000004
2017-11-30,52,52,False,0.52,27.04
2017-12-01,66,66,False,0.66,43.56
2017-12-02,69,69,False,0.69,47.61
2017-12-03,67,67,False,0.67,44.89
2017-12-04,61,61,False,0.61,37.21
2017-12-05,59,59,False,0.59,34.809999999999995
2017-12-06,40,40,False,0.4,16.0
2017-12-07,62,62,False,0.62,38.44
2017-12-08,55,55,False,0.55,30.250000000000004
2017-12-09,59,59,False,0.59,34.809999999999995
2017-12-10,70,70,False,0.7,49.0
2017-12-11,64,64,False,0.64,40.96
2017-12-12,56,56,False,0.56,31.360000000000003
2017-12-13,45,45,False,0.45,20.25
2017-12-14,62,62,False,0.62,38.44
2017-12-15,56,56,False,0.56,31.360000000000003
2017-12-16,71,71,False,0.71,50.41
2017-12-17,54,54,False,0.54,29.160000000000004
2017-12-18,66,66,False,0.66,43.56
2017-12-19,65,65,False,0.65,42.25
2017-12-20,75,75,False,0.75,56.25
2017-12-21,65,65,False,0.65,42.25
2017-12-22,72,72,False,0.72,51.839999999999996
2017-12-23,100,100,False,1.0,100.0
2017-12-24,59,59,False,0.59,34.809999999999995
2017-12-25,61,61,False,0.61,37.21
2017-12-26,58,58,False,0.58,33.64
2017-12-27,53,53,False,0.53,28.09
2017-12-28,77,77,False,0.77,59.29
2017-12-29,64,64,False,0.64,40.96
2017-12-30,58,58,False,0.58,33.64
2017-12-31,62,62,False,0.62,38.44
2018-01-01,78,78,False,0.78,60.84
2018-01-02,61,61,False,0.61,37.21
2018-01-03,68,68,False,0.68,46.24
2018-01-04,59,59,False,0.59,34.809999999999995
2018-01-05,80,80,False,0.8,64.0
2018-01-06,98,98,False,0.98,96.03999999999999
2018-01-07,79,79,False,0.79,62.410000000000004
2018-01-08,78,78,False,0.78,60.84
2018-01-09,69,69,False,0.69,47.61
2018-01-10,100,100,False,1.0,100.0
2018-01-11,79,79,False,0.79,62.410000000000004
2018-01-12,61,61,False,0.61,37.21
2018-01-13,83,83,False,0.83,68.89
2018-01-14,62,62,False,0.62,38.44
2018-01-15,89,89,False,0.89,79.21000000000001
2018-01-16,86,86,False,0.86,73.96
2018-01-17,61,61,False,0.61,37.21
2018-01-18,71,71,False,0.71,50.41
2018-01-19,76,76,False,0.76,57.76
2018-01-20,90,90,False,0.9,81.0
2018-01-21,55,55,False,0.55,30.250000000000004
2018-01-22,86,86,False,0.86,73.96
2018-01-23,76,76,False,0.76,57.76
2018-01-24,64,64,False,0.64,40.96
2018-01-25,64,64,False,0.64,40.96
2018-01-26,71,71,False,0.71,50.41
2018-01-27,95,95,False,0.95,90.25
2018-01-28,80,80,False,0.8,64.0
2018-01-29,73,73,False,0.73,53.29
2018-01-30,70,70,False,0.7,49.0
2018-01-31,61,61,False,0.61,37.21
2018-02-01,60,60,False,0.6,36.0
2018-02-02,82,82,False,0.82,67.24
2018-02-03,83,83,False,0.83,68.89
2018-02-04,64,64,False,0.64,40.96
2018-02-05,73,73,False,0.73,53.29
2018-02-06,69,69,False,0.69,47.61
2018-02-07,100,100,False,1.0,100.0
2018-02-08,56,56,False,0.56,31.360000000000003
