date,mastercard_unscaled,mastercard_monthly,isPartial,scale,mastercard
01/12/2006,87,86,FALSE,0.86,74.82
02/12/2006,77,86,,0.86,66.22
03/12/2006,50,86,,0.86,43
04/12/2006,78,86,,0.86,67.08
05/12/2006,69,86,,0.86,59.34
06/12/2006,83,86,,0.86,71.38
07/12/2006,76,86,,0.86,65.36
08/12/2006,74,86,,0.86,63.64
09/12/2006,90,86,,0.86,77.4
10/12/2006,66,86,,0.86,56.76
11/12/2006,91,86,,0.86,78.26
12/12/2006,76,86,,0.86,65.36
13/12/2006,62,86,,0.86,53.32
14/12/2006,82,86,,0.86,70.52
15/12/2006,84,86,,0.86,72.24
16/12/2006,43,86,,0.86,36.98
17/12/2006,49,86,,0.86,42.14
18/12/2006,81,86,,0.86,69.66
19/12/2006,75,86,,0.86,64.5
20/12/2006,65,86,,0.86,55.9
21/12/2006,43,86,,0.86,36.98
22/12/2006,62,86,,0.86,53.32
23/12/2006,81,86,,0.86,69.66
24/12/2006,52,86,,0.86,44.72
25/12/2006,59,86,,0.86,50.74
26/12/2006,77,86,,0.86,66.22
27/12/2006,85,86,,0.86,73.1
28/12/2006,74,86,,0.86,63.64
29/12/2006,100,86,,0.86,86
30/12/2006,69,86,,0.86,59.34
31/12/2006,67,86,,0.86,57.62
01/01/2007,89,70,FALSE,0.7,62.3
02/01/2007,81,70,,0.7,56.7
03/01/2007,100,70,,0.7,70
04/01/2007,83,70,,0.7,58.1
05/01/2007,93,70,,0.7,65.1
06/01/2007,29,70,,0.7,20.3
07/01/2007,54,70,,0.7,37.8
08/01/2007,56,70,,0.7,39.2
09/01/2007,44,70,,0.7,30.8
10/01/2007,71,70,,0.7,49.7
11/01/2007,84,70,,0.7,58.8
12/01/2007,72,70,,0.7,50.4
13/01/2007,57,70,,0.7,39.9
14/01/2007,75,70,,0.7,52.5
15/01/2007,69,70,,0.7,48.3
16/01/2007,87,70,,0.7,60.9
17/01/2007,49,70,,0.7,34.3
18/01/2007,69,70,,0.7,48.3
19/01/2007,65,70,,0.7,45.5
20/01/2007,39,70,,0.7,27.3
21/01/2007,52,70,,0.7,36.4
22/01/2007,57,70,,0.7,39.9
23/01/2007,68,70,,0.7,47.6
24/01/2007,72,70,,0.7,50.4
25/01/2007,59,70,,0.7,41.3
26/01/2007,88,70,,0.7,61.6
27/01/2007,28,70,,0.7,19.6
28/01/2007,52,70,,0.7,36.4
29/01/2007,71,70,,0.7,49.7
30/01/2007,60,70,,0.7,42
31/01/2007,49,70,,0.7,34.3
01/02/2007,68,62,FALSE,0.62,42.16
02/02/2007,55,62,,0.62,34.1
03/02/2007,50,62,,0.62,31
04/02/2007,55,62,,0.62,34.1
05/02/2007,57,62,,0.62,35.34
06/02/2007,78,62,,0.62,48.36
07/02/2007,73,62,,0.62,45.26
08/02/2007,83,62,,0.62,51.46
09/02/2007,80,62,,0.62,49.6
10/02/2007,82,62,,0.62,50.84
11/02/2007,50,62,,0.62,31
12/02/2007,66,62,,0.62,40.92
13/02/2007,73,62,,0.62,45.26
14/02/2007,45,62,,0.62,27.9
15/02/2007,74,62,,0.62,45.88
16/02/2007,65,62,,0.62,40.3
17/02/2007,60,62,,0.62,37.2
18/02/2007,53,62,,0.62,32.86
19/02/2007,64,62,,0.62,39.68
20/02/2007,80,62,,0.62,49.6
21/02/2007,100,62,,0.62,62
22/02/2007,86,62,,0.62,53.32
23/02/2007,68,62,,0.62,42.16
24/02/2007,80,62,,0.62,49.6
25/02/2007,35,62,,0.62,21.7
26/02/2007,70,62,,0.62,43.4
27/02/2007,94,62,,0.62,58.28
28/02/2007,63,62,,0.62,39.06
01/03/2007,54,65,FALSE,0.65,35.1
02/03/2007,82,65,,0.65,53.3
03/03/2007,56,65,,0.65,36.4
04/03/2007,48,65,,0.65,31.2
05/03/2007,92,65,,0.65,59.8
06/03/2007,53,65,,0.65,34.45
07/03/2007,73,65,,0.65,47.45
08/03/2007,69,65,,0.65,44.85
09/03/2007,60,65,,0.65,39
10/03/2007,88,65,,0.65,57.2
11/03/2007,40,65,,0.65,26
12/03/2007,69,65,,0.65,44.85
13/03/2007,64,65,,0.65,41.6
14/03/2007,76,65,,0.65,49.4
15/03/2007,75,65,,0.65,48.75
16/03/2007,83,65,,0.65,53.95
17/03/2007,71,65,,0.65,46.15
18/03/2007,71,65,,0.65,46.15
19/03/2007,55,65,,0.65,35.75
20/03/2007,65,65,,0.65,42.25
21/03/2007,52,65,,0.65,33.8
22/03/2007,53,65,,0.65,34.45
23/03/2007,100,65,,0.65,65
24/03/2007,75,65,,0.65,48.75
25/03/2007,67,65,,0.65,43.55
26/03/2007,81,65,,0.65,52.65
27/03/2007,56,65,,0.65,36.4
28/03/2007,63,65,,0.65,40.95
29/03/2007,70,65,,0.65,45.5
30/03/2007,60,65,,0.65,39
31/03/2007,67,65,,0.65,43.55
01/04/2007,52,67,FALSE,0.67,34.84
02/04/2007,66,67,,0.67,44.22
03/04/2007,85,67,,0.67,56.95
04/04/2007,68,67,,0.67,45.56
05/04/2007,85,67,,0.67,56.95
06/04/2007,79,67,,0.67,52.93
07/04/2007,69,67,,0.67,46.23
08/04/2007,42,67,,0.67,28.14
09/04/2007,66,67,,0.67,44.22
10/04/2007,85,67,,0.67,56.95
11/04/2007,71,67,,0.67,47.57
12/04/2007,65,67,,0.67,43.55
13/04/2007,67,67,,0.67,44.89
14/04/2007,79,67,,0.67,52.93
15/04/2007,79,67,,0.67,52.93
16/04/2007,69,67,,0.67,46.23
17/04/2007,94,67,,0.67,62.98
18/04/2007,69,67,,0.67,46.23
19/04/2007,50,67,,0.67,33.5
20/04/2007,63,67,,0.67,42.21
21/04/2007,54,67,,0.67,36.18
22/04/2007,65,67,,0.67,43.55
23/04/2007,100,67,,0.67,67
24/04/2007,64,67,,0.67,42.88
25/04/2007,56,67,,0.67,37.52
26/04/2007,79,67,,0.67,52.93
27/04/2007,58,67,,0.67,38.86
28/04/2007,74,67,,0.67,49.58
29/04/2007,39,67,,0.67,26.13
30/04/2007,54,67,,0.67,36.18
01/05/2007,75,67,FALSE,0.67,50.25
02/05/2007,56,67,,0.67,37.52
03/05/2007,48,67,,0.67,32.16
04/05/2007,74,67,,0.67,49.58
05/05/2007,75,67,,0.67,50.25
06/05/2007,81,67,,0.67,54.27
07/05/2007,61,67,,0.67,40.87
08/05/2007,58,67,,0.67,38.86
09/05/2007,54,67,,0.67,36.18
10/05/2007,52,67,,0.67,34.84
11/05/2007,47,67,,0.67,31.49
12/05/2007,35,67,,0.67,23.45
13/05/2007,64,67,,0.67,42.88
14/05/2007,80,67,,0.67,53.6
15/05/2007,66,67,,0.67,44.22
16/05/2007,79,67,,0.67,52.93
17/05/2007,71,67,,0.67,47.57
18/05/2007,72,67,,0.67,48.24
19/05/2007,56,67,,0.67,37.52
20/05/2007,86,67,,0.67,57.62
21/05/2007,100,67,,0.67,67
22/05/2007,71,67,,0.67,47.57
23/05/2007,74,67,,0.67,49.58
24/05/2007,93,67,,0.67,62.31
25/05/2007,87,67,,0.67,58.29
26/05/2007,85,67,,0.67,56.95
27/05/2007,38,67,,0.67,25.46
28/05/2007,60,67,,0.67,40.2
29/05/2007,75,67,,0.67,50.25
30/05/2007,90,67,,0.67,60.3
31/05/2007,91,67,,0.67,60.97
01/06/2007,88,70,FALSE,0.7,61.6
02/06/2007,58,70,,0.7,40.6
03/06/2007,66,70,,0.7,46.2
04/06/2007,81,70,,0.7,56.7
05/06/2007,79,70,,0.7,55.3
06/06/2007,84,70,,0.7,58.8
07/06/2007,92,70,,0.7,64.4
08/06/2007,74,70,,0.7,51.8
09/06/2007,69,70,,0.7,48.3
10/06/2007,62,70,,0.7,43.4
11/06/2007,98,70,,0.7,68.6
12/06/2007,88,70,,0.7,61.6
13/06/2007,48,70,,0.7,33.6
14/06/2007,39,70,,0.7,27.3
15/06/2007,80,70,,0.7,56
16/06/2007,72,70,,0.7,50.4
17/06/2007,65,70,,0.7,45.5
18/06/2007,41,70,,0.7,28.7
19/06/2007,90,70,,0.7,63
20/06/2007,68,70,,0.7,47.6
21/06/2007,98,70,,0.7,68.6
22/06/2007,73,70,,0.7,51.1
23/06/2007,82,70,,0.7,57.4
24/06/2007,57,70,,0.7,39.9
25/06/2007,98,70,,0.7,68.6
26/06/2007,80,70,,0.7,56
27/06/2007,62,70,,0.7,43.4
28/06/2007,69,70,,0.7,48.3
29/06/2007,100,70,,0.7,70
30/06/2007,78,70,,0.7,54.6
01/07/2007,80,74,FALSE,0.74,59.2
02/07/2007,65,74,,0.74,48.1
03/07/2007,76,74,,0.74,56.24
04/07/2007,67,74,,0.74,49.58
05/07/2007,47,74,,0.74,34.78
06/07/2007,70,74,,0.74,51.8
07/07/2007,82,74,,0.74,60.68
08/07/2007,55,74,,0.74,40.7
09/07/2007,91,74,,0.74,67.34
10/07/2007,83,74,,0.74,61.42
11/07/2007,70,74,,0.74,51.8
12/07/2007,62,74,,0.74,45.88
13/07/2007,78,74,,0.74,57.72
14/07/2007,85,74,,0.74,62.9
15/07/2007,64,74,,0.74,47.36
16/07/2007,69,74,,0.74,51.06
17/07/2007,93,74,,0.74,68.82
18/07/2007,77,74,,0.74,56.98
19/07/2007,55,74,,0.74,40.7
20/07/2007,65,74,,0.74,48.1
21/07/2007,72,74,,0.74,53.28
22/07/2007,86,74,,0.74,63.64
23/07/2007,82,74,,0.74,60.68
24/07/2007,91,74,,0.74,67.34
25/07/2007,75,74,,0.74,55.5
26/07/2007,61,74,,0.74,45.14
27/07/2007,92,74,,0.74,68.08
28/07/2007,66,74,,0.74,48.84
29/07/2007,62,74,,0.74,45.88
30/07/2007,100,74,,0.74,74
31/07/2007,52,74,,0.74,38.48
01/08/2007,78,73,FALSE,0.73,56.94
02/08/2007,83,73,,0.73,60.59
03/08/2007,68,73,,0.73,49.64
04/08/2007,43,73,,0.73,31.39
05/08/2007,47,73,,0.73,34.31
06/08/2007,37,73,,0.73,27.01
07/08/2007,54,73,,0.73,39.42
08/08/2007,72,73,,0.73,52.56
09/08/2007,63,73,,0.73,45.99
10/08/2007,60,73,,0.73,43.8
11/08/2007,93,73,,0.73,67.89
12/08/2007,54,73,,0.73,39.42
13/08/2007,64,73,,0.73,46.72
14/08/2007,70,73,,0.73,51.1
15/08/2007,85,73,,0.73,62.05
16/08/2007,63,73,,0.73,45.99
17/08/2007,71,73,,0.73,51.83
18/08/2007,42,73,,0.73,30.66
19/08/2007,63,73,,0.73,45.99
20/08/2007,75,73,,0.73,54.75
21/08/2007,93,73,,0.73,67.89
22/08/2007,85,73,,0.73,62.05
23/08/2007,81,73,,0.73,59.13
24/08/2007,100,73,,0.73,73
25/08/2007,59,73,,0.73,43.07
26/08/2007,51,73,,0.73,37.23
27/08/2007,65,73,,0.73,47.45
28/08/2007,78,73,,0.73,56.94
29/08/2007,60,73,,0.73,43.8
30/08/2007,57,73,,0.73,41.61
31/08/2007,75,73,,0.73,54.75
01/09/2007,68,67,FALSE,0.67,45.56
02/09/2007,85,67,,0.67,56.95
03/09/2007,72,67,,0.67,48.24
04/09/2007,52,67,,0.67,34.84
05/09/2007,97,67,,0.67,64.99
06/09/2007,93,67,,0.67,62.31
07/09/2007,100,67,,0.67,67
08/09/2007,87,67,,0.67,58.29
09/09/2007,84,67,,0.67,56.28
10/09/2007,77,67,,0.67,51.59
11/09/2007,85,67,,0.67,56.95
12/09/2007,89,67,,0.67,59.63
13/09/2007,96,67,,0.67,64.32
14/09/2007,73,67,,0.67,48.91
15/09/2007,84,67,,0.67,56.28
16/09/2007,71,67,,0.67,47.57
17/09/2007,82,67,,0.67,54.94
18/09/2007,92,67,,0.67,61.64
19/09/2007,75,67,,0.67,50.25
20/09/2007,71,67,,0.67,47.57
21/09/2007,56,67,,0.67,37.52
22/09/2007,71,67,,0.67,47.57
23/09/2007,53,67,,0.67,35.51
24/09/2007,75,67,,0.67,50.25
25/09/2007,80,67,,0.67,53.6
26/09/2007,78,67,,0.67,52.26
27/09/2007,99,67,,0.67,66.33
28/09/2007,93,67,,0.67,62.31
29/09/2007,94,67,,0.67,62.98
30/09/2007,100,67,,0.67,67
01/10/2007,70,71,FALSE,0.71,49.7
02/10/2007,86,71,,0.71,61.06
03/10/2007,84,71,,0.71,59.64
04/10/2007,70,71,,0.71,49.7
05/10/2007,83,71,,0.71,58.93
06/10/2007,59,71,,0.71,41.89
07/10/2007,50,71,,0.71,35.5
08/10/2007,63,71,,0.71,44.73
09/10/2007,81,71,,0.71,57.51
10/10/2007,73,71,,0.71,51.83
11/10/2007,58,71,,0.71,41.18
12/10/2007,100,71,,0.71,71
13/10/2007,78,71,,0.71,55.38
14/10/2007,79,71,,0.71,56.09
15/10/2007,69,71,,0.71,48.99
16/10/2007,75,71,,0.71,53.25
17/10/2007,100,71,,0.71,71
18/10/2007,74,71,,0.71,52.54
19/10/2007,65,71,,0.71,46.15
20/10/2007,80,71,,0.71,56.8
21/10/2007,71,71,,0.71,50.41
22/10/2007,83,71,,0.71,58.93
23/10/2007,94,71,,0.71,66.74
24/10/2007,84,71,,0.71,59.64
25/10/2007,63,71,,0.71,44.73
26/10/2007,68,71,,0.71,48.28
27/10/2007,78,71,,0.71,55.38
28/10/2007,60,71,,0.71,42.6
29/10/2007,96,71,,0.71,68.16
30/10/2007,62,71,,0.71,44.02
31/10/2007,56,71,,0.71,39.76
01/11/2007,57,75,FALSE,0.75,42.75
02/11/2007,77,75,,0.75,57.75
03/11/2007,34,75,,0.75,25.5
04/11/2007,55,75,,0.75,41.25
05/11/2007,52,75,,0.75,39
06/11/2007,97,75,,0.75,72.75
07/11/2007,75,75,,0.75,56.25
08/11/2007,70,75,,0.75,52.5
09/11/2007,71,75,,0.75,53.25
10/11/2007,71,75,,0.75,53.25
11/11/2007,48,75,,0.75,36
12/11/2007,84,75,,0.75,63
13/11/2007,62,75,,0.75,46.5
14/11/2007,69,75,,0.75,51.75
15/11/2007,70,75,,0.75,52.5
16/11/2007,72,75,,0.75,54
17/11/2007,73,75,,0.75,54.75
18/11/2007,75,75,,0.75,56.25
19/11/2007,60,75,,0.75,45
20/11/2007,73,75,,0.75,54.75
21/11/2007,46,75,,0.75,34.5
22/11/2007,51,75,,0.75,38.25
23/11/2007,86,75,,0.75,64.5
24/11/2007,65,75,,0.75,48.75
25/11/2007,78,75,,0.75,58.5
26/11/2007,100,75,,0.75,75
27/11/2007,67,75,,0.75,50.25
28/11/2007,92,75,,0.75,69
29/11/2007,87,75,,0.75,65.25
30/11/2007,81,75,,0.75,60.75
01/12/2007,81,82,FALSE,0.82,66.42
02/12/2007,43,82,,0.82,35.26
03/12/2007,72,82,,0.82,59.04
04/12/2007,100,82,,0.82,82
05/12/2007,79,82,,0.82,64.78
06/12/2007,88,82,,0.82,72.16
07/12/2007,83,82,,0.82,68.06
08/12/2007,54,82,,0.82,44.28
09/12/2007,99,82,,0.82,81.18
10/12/2007,90,82,,0.82,73.8
11/12/2007,91,82,,0.82,74.62
12/12/2007,73,82,,0.82,59.86
13/12/2007,77,82,,0.82,63.14
14/12/2007,89,82,,0.82,72.98
15/12/2007,94,82,,0.82,77.08
16/12/2007,95,82,,0.82,77.9
17/12/2007,76,82,,0.82,62.32
18/12/2007,54,82,,0.82,44.28
19/12/2007,69,82,,0.82,56.58
20/12/2007,73,82,,0.82,59.86
21/12/2007,71,82,,0.82,58.22
22/12/2007,82,82,,0.82,67.24
23/12/2007,73,82,,0.82,59.86
24/12/2007,85,82,,0.82,69.7
25/12/2007,31,82,,0.82,25.42
26/12/2007,46,82,,0.82,37.72
27/12/2007,61,82,,0.82,50.02
28/12/2007,69,82,,0.82,56.58
29/12/2007,95,82,,0.82,77.9
30/12/2007,62,82,,0.82,50.84
31/12/2007,73,82,,0.82,59.86
01/01/2008,59,64,FALSE,0.64,37.76
02/01/2008,82,64,,0.64,52.48
03/01/2008,96,64,,0.64,61.44
04/01/2008,100,64,,0.64,64
05/01/2008,78,64,,0.64,49.92
06/01/2008,48,64,,0.64,30.72
07/01/2008,54,64,,0.64,34.56
08/01/2008,43,64,,0.64,27.52
09/01/2008,74,64,,0.64,47.36
10/01/2008,78,64,,0.64,49.92
11/01/2008,39,64,,0.64,24.96
12/01/2008,68,64,,0.64,43.52
13/01/2008,89,64,,0.64,56.96
14/01/2008,75,64,,0.64,48
15/01/2008,64,64,,0.64,40.96
16/01/2008,79,64,,0.64,50.56
17/01/2008,54,64,,0.64,34.56
18/01/2008,58,64,,0.64,37.12
19/01/2008,51,64,,0.64,32.64
20/01/2008,39,64,,0.64,24.96
21/01/2008,55,64,,0.64,35.2
22/01/2008,51,64,,0.64,32.64
23/01/2008,72,64,,0.64,46.08
24/01/2008,53,64,,0.64,33.92
25/01/2008,88,64,,0.64,56.32
26/01/2008,82,64,,0.64,52.48
27/01/2008,90,64,,0.64,57.6
28/01/2008,64,64,,0.64,40.96
29/01/2008,68,64,,0.64,43.52
30/01/2008,67,64,,0.64,42.88
31/01/2008,65,64,,0.64,41.6
01/02/2008,48,64,FALSE,0.64,30.72
02/02/2008,58,64,,0.64,37.12
03/02/2008,66,64,,0.64,42.24
04/02/2008,84,64,,0.64,53.76
05/02/2008,78,64,,0.64,49.92
06/02/2008,58,64,,0.64,37.12
07/02/2008,99,64,,0.64,63.36
08/02/2008,64,64,,0.64,40.96
09/02/2008,81,64,,0.64,51.84
10/02/2008,34,64,,0.64,21.76
11/02/2008,81,64,,0.64,51.84
12/02/2008,67,64,,0.64,42.88
13/02/2008,82,64,,0.64,52.48
14/02/2008,77,64,,0.64,49.28
15/02/2008,84,64,,0.64,53.76
16/02/2008,56,64,,0.64,35.84
17/02/2008,99,64,,0.64,63.36
18/02/2008,96,64,,0.64,61.44
19/02/2008,56,64,,0.64,35.84
20/02/2008,89,64,,0.64,56.96
21/02/2008,92,64,,0.64,58.88
22/02/2008,82,64,,0.64,52.48
23/02/2008,63,64,,0.64,40.32
24/02/2008,75,64,,0.64,48
25/02/2008,96,64,,0.64,61.44
26/02/2008,91,64,,0.64,58.24
27/02/2008,100,64,,0.64,64
28/02/2008,79,64,,0.64,50.56
29/02/2008,83,64,,0.64,53.12
01/03/2008,47,69,FALSE,0.69,32.43
02/03/2008,45,69,,0.69,31.05
03/03/2008,62,69,,0.69,42.78
04/03/2008,57,69,,0.69,39.33
05/03/2008,51,69,,0.69,35.19
06/03/2008,42,69,,0.69,28.98
07/03/2008,62,69,,0.69,42.78
08/03/2008,48,69,,0.69,33.12
09/03/2008,49,69,,0.69,33.81
10/03/2008,59,69,,0.69,40.71
11/03/2008,65,69,,0.69,44.85
12/03/2008,63,69,,0.69,43.47
13/03/2008,52,69,,0.69,35.88
14/03/2008,65,69,,0.69,44.85
15/03/2008,49,69,,0.69,33.81
16/03/2008,55,69,,0.69,37.95
17/03/2008,61,69,,0.69,42.09
18/03/2008,100,69,,0.69,69
19/03/2008,68,69,,0.69,46.92
20/03/2008,73,69,,0.69,50.37
21/03/2008,58,69,,0.69,40.02
22/03/2008,52,69,,0.69,35.88
23/03/2008,39,69,,0.69,26.91
24/03/2008,59,69,,0.69,40.71
25/03/2008,48,69,,0.69,33.12
26/03/2008,59,69,,0.69,40.71
27/03/2008,43,69,,0.69,29.67
28/03/2008,58,69,,0.69,40.02
29/03/2008,44,69,,0.69,30.36
30/03/2008,53,69,,0.69,36.57
31/03/2008,59,69,,0.69,40.71
01/04/2008,39,68,FALSE,0.68,26.52
02/04/2008,82,68,,0.68,55.76
03/04/2008,84,68,,0.68,57.12
04/04/2008,73,68,,0.68,49.64
05/04/2008,69,68,,0.68,46.92
06/04/2008,50,68,,0.68,34
07/04/2008,81,68,,0.68,55.08
08/04/2008,83,68,,0.68,56.44
09/04/2008,66,68,,0.68,44.88
10/04/2008,59,68,,0.68,40.12
11/04/2008,100,68,,0.68,68
12/04/2008,72,68,,0.68,48.96
13/04/2008,68,68,,0.68,46.24
14/04/2008,69,68,,0.68,46.92
15/04/2008,75,68,,0.68,51
16/04/2008,61,68,,0.68,41.48
17/04/2008,65,68,,0.68,44.2
18/04/2008,87,68,,0.68,59.16
19/04/2008,80,68,,0.68,54.4
20/04/2008,63,68,,0.68,42.84
21/04/2008,54,68,,0.68,36.72
22/04/2008,76,68,,0.68,51.68
23/04/2008,63,68,,0.68,42.84
24/04/2008,71,68,,0.68,48.28
25/04/2008,76,68,,0.68,51.68
26/04/2008,92,68,,0.68,62.56
27/04/2008,71,68,,0.68,48.28
28/04/2008,65,68,,0.68,44.2
29/04/2008,81,68,,0.68,55.08
30/04/2008,88,68,,0.68,59.84
01/05/2008,76,61,FALSE,0.61,46.36
02/05/2008,43,61,,0.61,26.23
03/05/2008,75,61,,0.61,45.75
04/05/2008,64,61,,0.61,39.04
05/05/2008,60,61,,0.61,36.6
06/05/2008,84,61,,0.61,51.24
07/05/2008,75,61,,0.61,45.75
08/05/2008,79,61,,0.61,48.19
09/05/2008,60,61,,0.61,36.6
10/05/2008,41,61,,0.61,25.01
11/05/2008,35,61,,0.61,21.35
12/05/2008,87,61,,0.61,53.07
13/05/2008,77,61,,0.61,46.97
14/05/2008,60,61,,0.61,36.6
15/05/2008,74,61,,0.61,45.14
16/05/2008,69,61,,0.61,42.09
17/05/2008,62,61,,0.61,37.82
18/05/2008,64,61,,0.61,39.04
19/05/2008,95,61,,0.61,57.95
20/05/2008,72,61,,0.61,43.92
21/05/2008,91,61,,0.61,55.51
22/05/2008,82,61,,0.61,50.02
23/05/2008,74,61,,0.61,45.14
24/05/2008,58,61,,0.61,35.38
25/05/2008,63,61,,0.61,38.43
26/05/2008,69,61,,0.61,42.09
27/05/2008,81,61,,0.61,49.41
28/05/2008,74,61,,0.61,45.14
29/05/2008,100,61,,0.61,61
30/05/2008,98,61,,0.61,59.78
31/05/2008,90,61,,0.61,54.9
01/06/2008,41,66,FALSE,0.66,27.06
02/06/2008,80,66,,0.66,52.8
03/06/2008,74,66,,0.66,48.84
04/06/2008,72,66,,0.66,47.52
05/06/2008,81,66,,0.66,53.46
06/06/2008,77,66,,0.66,50.82
07/06/2008,47,66,,0.66,31.02
08/06/2008,67,66,,0.66,44.22
09/06/2008,68,66,,0.66,44.88
10/06/2008,68,66,,0.66,44.88
11/06/2008,64,66,,0.66,42.24
12/06/2008,66,66,,0.66,43.56
13/06/2008,72,66,,0.66,47.52
14/06/2008,72,66,,0.66,47.52
15/06/2008,65,66,,0.66,42.9
16/06/2008,97,66,,0.66,64.02
17/06/2008,77,66,,0.66,50.82
18/06/2008,50,66,,0.66,33
19/06/2008,80,66,,0.66,52.8
20/06/2008,65,66,,0.66,42.9
21/06/2008,82,66,,0.66,54.12
22/06/2008,63,66,,0.66,41.58
23/06/2008,55,66,,0.66,36.3
24/06/2008,62,66,,0.66,40.92
25/06/2008,73,66,,0.66,48.18
26/06/2008,66,66,,0.66,43.56
27/06/2008,77,66,,0.66,50.82
28/06/2008,51,66,,0.66,33.66
29/06/2008,92,66,,0.66,60.72
30/06/2008,100,66,,0.66,66
01/07/2008,79,68,FALSE,0.68,53.72
02/07/2008,79,68,,0.68,53.72
03/07/2008,76,68,,0.68,51.68
04/07/2008,80,68,,0.68,54.4
05/07/2008,77,68,,0.68,52.36
06/07/2008,74,68,,0.68,50.32
07/07/2008,95,68,,0.68,64.6
08/07/2008,75,68,,0.68,51
09/07/2008,100,68,,0.68,68
10/07/2008,68,68,,0.68,46.24
11/07/2008,60,68,,0.68,40.8
12/07/2008,67,68,,0.68,45.56
13/07/2008,59,68,,0.68,40.12
14/07/2008,89,68,,0.68,60.52
15/07/2008,72,68,,0.68,48.96
16/07/2008,71,68,,0.68,48.28
17/07/2008,60,68,,0.68,40.8
18/07/2008,74,68,,0.68,50.32
19/07/2008,79,68,,0.68,53.72
20/07/2008,58,68,,0.68,39.44
21/07/2008,61,68,,0.68,41.48
22/07/2008,78,68,,0.68,53.04
23/07/2008,64,68,,0.68,43.52
24/07/2008,60,68,,0.68,40.8
25/07/2008,76,68,,0.68,51.68
26/07/2008,61,68,,0.68,41.48
27/07/2008,74,68,,0.68,50.32
28/07/2008,79,68,,0.68,53.72
29/07/2008,80,68,,0.68,54.4
30/07/2008,62,68,,0.68,42.16
31/07/2008,80,68,,0.68,54.4
01/08/2008,83,64,FALSE,0.64,53.12
02/08/2008,85,64,,0.64,54.4
03/08/2008,69,64,,0.64,44.16
04/08/2008,64,64,,0.64,40.96
05/08/2008,84,64,,0.64,53.76
06/08/2008,94,64,,0.64,60.16
07/08/2008,69,64,,0.64,44.16
08/08/2008,100,64,,0.64,64
09/08/2008,76,64,,0.64,48.64
10/08/2008,57,64,,0.64,36.48
11/08/2008,65,64,,0.64,41.6
12/08/2008,84,64,,0.64,53.76
13/08/2008,68,64,,0.64,43.52
14/08/2008,71,64,,0.64,45.44
15/08/2008,51,64,,0.64,32.64
16/08/2008,63,64,,0.64,40.32
17/08/2008,64,64,,0.64,40.96
18/08/2008,76,64,,0.64,48.64
19/08/2008,85,64,,0.64,54.4
20/08/2008,79,64,,0.64,50.56
21/08/2008,67,64,,0.64,42.88
22/08/2008,65,64,,0.64,41.6
23/08/2008,52,64,,0.64,33.28
24/08/2008,49,64,,0.64,31.36
25/08/2008,73,64,,0.64,46.72
26/08/2008,47,64,,0.64,30.08
27/08/2008,69,64,,0.64,44.16
28/08/2008,96,64,,0.64,61.44
29/08/2008,63,64,,0.64,40.32
30/08/2008,79,64,,0.64,50.56
31/08/2008,60,64,,0.64,38.4
01/09/2008,57,69,FALSE,0.69,39.33
02/09/2008,56,69,,0.69,38.64
03/09/2008,82,69,,0.69,56.58
04/09/2008,80,69,,0.69,55.2
05/09/2008,66,69,,0.69,45.54
06/09/2008,52,69,,0.69,35.88
07/09/2008,64,69,,0.69,44.16
08/09/2008,84,69,,0.69,57.96
09/09/2008,60,69,,0.69,41.4
10/09/2008,71,69,,0.69,48.99
11/09/2008,78,69,,0.69,53.82
12/09/2008,73,69,,0.69,50.37
13/09/2008,67,69,,0.69,46.23
14/09/2008,51,69,,0.69,35.19
15/09/2008,100,69,,0.69,69
16/09/2008,64,69,,0.69,44.16
17/09/2008,62,69,,0.69,42.78
18/09/2008,72,69,,0.69,49.68
19/09/2008,73,69,,0.69,50.37
20/09/2008,51,69,,0.69,35.19
21/09/2008,39,69,,0.69,26.91
22/09/2008,79,69,,0.69,54.51
23/09/2008,66,69,,0.69,45.54
24/09/2008,69,69,,0.69,47.61
25/09/2008,84,69,,0.69,57.96
26/09/2008,86,69,,0.69,59.34
27/09/2008,79,69,,0.69,54.51
28/09/2008,45,69,,0.69,31.05
29/09/2008,71,69,,0.69,48.99
30/09/2008,85,69,,0.69,58.65
01/10/2008,73,67,FALSE,0.67,48.91
02/10/2008,77,67,,0.67,51.59
03/10/2008,64,67,,0.67,42.88
04/10/2008,61,67,,0.67,40.87
05/10/2008,100,67,,0.67,67
06/10/2008,56,67,,0.67,37.52
07/10/2008,64,67,,0.67,42.88
08/10/2008,66,67,,0.67,44.22
09/10/2008,79,67,,0.67,52.93
10/10/2008,62,67,,0.67,41.54
11/10/2008,49,67,,0.67,32.83
12/10/2008,54,67,,0.67,36.18
13/10/2008,59,67,,0.67,39.53
14/10/2008,59,67,,0.67,39.53
15/10/2008,76,67,,0.67,50.92
16/10/2008,73,67,,0.67,48.91
17/10/2008,54,67,,0.67,36.18
18/10/2008,80,67,,0.67,53.6
19/10/2008,57,67,,0.67,38.19
20/10/2008,62,67,,0.67,41.54
21/10/2008,74,67,,0.67,49.58
22/10/2008,79,67,,0.67,52.93
23/10/2008,52,67,,0.67,34.84
24/10/2008,73,67,,0.67,48.91
25/10/2008,73,67,,0.67,48.91
26/10/2008,60,67,,0.67,40.2
27/10/2008,78,67,,0.67,52.26
28/10/2008,82,67,,0.67,54.94
