date,low cost_unscaled,low cost_monthly,isPartial,scale,low cost
2016-08-13,76,76,False,0.76,57.76
2016-08-14,52,52,False,0.52,27.04
2016-08-15,100,100,False,1.0,100.0
2016-08-16,83,83,False,0.83,68.89
2016-08-17,61,61,False,0.61,37.21
2016-08-18,50,50,False,0.5,25.0
2016-08-19,86,86,False,0.86,73.96
2016-08-20,80,80,False,0.8,64.0
2016-08-21,69,69,False,0.69,47.61
2016-08-22,93,93,False,0.93,86.49000000000001
2016-08-23,67,67,False,0.67,44.89
2016-08-24,52,52,False,0.52,27.04
2016-08-25,85,85,False,0.85,72.25
2016-08-26,79,79,False,0.79,62.410000000000004
2016-08-27,87,87,False,0.87,75.69
2016-08-28,71,71,False,0.71,50.41
2016-08-29,88,88,False,0.88,77.44
2016-08-30,63,63,False,0.63,39.69
2016-08-31,57,57,False,0.57,32.489999999999995
2016-09-01,88,88,False,0.88,77.44
2016-09-02,76,76,False,0.76,57.76
2016-09-03,59,59,False,0.59,34.809999999999995
2016-09-04,89,89,False,0.89,79.21000000000001
2016-09-05,65,65,False,0.65,42.25
2016-09-06,83,83,False,0.83,68.89
2016-09-07,89,89,False,0.89,79.21000000000001
2016-09-08,85,85,False,0.85,72.25
2016-09-09,87,87,False,0.87,75.69
2016-09-10,78,78,False,0.78,60.84
2016-09-11,72,72,False,0.72,51.839999999999996
2016-09-12,96,96,False,0.96,92.16
2016-09-13,77,77,False,0.77,59.29
2016-09-14,96,96,False,0.96,92.16
2016-09-15,75,75,False,0.75,56.25
2016-09-16,85,85,False,0.85,72.25
2016-09-17,75,75,False,0.75,56.25
2016-09-18,82,82,False,0.82,67.24
2016-09-19,96,96,False,0.96,92.16
2016-09-20,100,100,False,1.0,100.0
2016-09-21,88,88,False,0.88,77.44
2016-09-22,79,79,False,0.79,62.410000000000004
2016-09-23,76,76,False,0.76,57.76
2016-09-24,82,82,False,0.82,67.24
2016-09-25,81,81,False,0.81,65.61
2016-09-26,87,87,False,0.87,75.69
2016-09-27,87,87,False,0.87,75.69
2016-09-28,84,84,False,0.84,70.56
2016-09-29,80,80,False,0.8,64.0
2016-09-30,81,81,False,0.81,65.61
2016-10-01,55,55,False,0.55,30.250000000000004
2016-10-02,74,74,False,0.74,54.76
2016-10-03,88,88,False,0.88,77.44
2016-10-04,71,71,False,0.71,50.41
2016-10-05,59,59,False,0.59,34.809999999999995
2016-10-06,80,80,False,0.8,64.0
2016-10-07,65,65,False,0.65,42.25
2016-10-08,67,67,False,0.67,44.89
2016-10-09,57,57,False,0.57,32.489999999999995
2016-10-10,94,94,False,0.94,88.36
2016-10-11,94,94,False,0.94,88.36
2016-10-12,72,72,False,0.72,51.839999999999996
2016-10-13,83,83,False,0.83,68.89
2016-10-14,67,67,False,0.67,44.89
2016-10-15,96,96,False,0.96,92.16
2016-10-16,70,70,False,0.7,49.0
2016-10-17,99,99,False,0.99,98.01
2016-10-18,78,78,False,0.78,60.84
2016-10-19,85,85,False,0.85,72.25
2016-10-20,84,84,False,0.84,70.56
2016-10-21,78,78,False,0.78,60.84
2016-10-22,64,64,False,0.64,40.96
2016-10-23,83,83,False,0.83,68.89
2016-10-24,98,98,False,0.98,96.03999999999999
2016-10-25,83,83,False,0.83,68.89
2016-10-26,91,91,False,0.91,82.81
2016-10-27,88,88,False,0.88,77.44
2016-10-28,100,100,False,1.0,100.0
2016-10-29,60,60,False,0.6,36.0
2016-10-30,54,54,False,0.54,29.160000000000004
2016-10-31,69,69,False,0.69,47.61
2016-11-01,91,91,False,0.91,82.81
2016-11-02,72,72,False,0.72,51.839999999999996
2016-11-03,73,73,False,0.73,53.29
2016-11-04,77,77,False,0.77,59.29
2016-11-05,65,65,False,0.65,42.25
2016-11-06,61,61,False,0.61,37.21
2016-11-07,83,83,False,0.83,68.89
2016-11-08,83,83,False,0.83,68.89
2016-11-09,54,54,False,0.54,29.160000000000004
2016-11-10,78,78,False,0.78,60.84
2016-11-11,53,53,False,0.53,28.09
2016-11-12,70,70,False,0.7,49.0
2016-11-13,64,64,False,0.64,40.96
2016-11-14,91,91,False,0.91,82.81
2016-11-15,100,100,False,1.0,100.0
2016-11-16,84,84,False,0.84,70.56
2016-11-17,72,72,False,0.72,51.839999999999996
2016-11-18,79,79,False,0.79,62.410000000000004
2016-11-19,38,38,False,0.38,14.44
2016-11-20,65,65,False,0.65,42.25
2016-11-21,70,70,False,0.7,49.0
2016-11-22,86,86,False,0.86,73.96
2016-11-23,71,71,False,0.71,50.41
2016-11-24,44,44,False,0.44,19.36
2016-11-25,59,59,False,0.59,34.809999999999995
2016-11-26,54,54,False,0.54,29.160000000000004
2016-11-27,68,68,False,0.68,46.24
2016-11-28,83,83,False,0.83,68.89
2016-11-29,79,79,False,0.79,62.410000000000004
2016-11-30,76,76,False,0.76,57.76
2016-12-01,76,76,False,0.76,57.76
2016-12-02,59,59,False,0.59,34.809999999999995
2016-12-03,61,61,False,0.61,37.21
2016-12-04,63,63,False,0.63,39.69
2016-12-05,100,100,False,1.0,100.0
2016-12-06,75,75,False,0.75,56.25
2016-12-07,76,76,False,0.76,57.76
2016-12-08,75,75,False,0.75,56.25
2016-12-09,70,70,False,0.7,49.0
2016-12-10,57,57,False,0.57,32.489999999999995
2016-12-11,75,75,False,0.75,56.25
2016-12-12,94,94,False,0.94,88.36
2016-12-13,70,70,False,0.7,49.0
2016-12-14,83,83,False,0.83,68.89
2016-12-15,90,90,False,0.9,81.0
2016-12-16,73,73,False,0.73,53.29
2016-12-17,74,74,False,0.74,54.76
2016-12-18,93,93,False,0.93,86.49000000000001
2016-12-19,74,74,False,0.74,54.76
2016-12-20,73,73,False,0.73,53.29
2016-12-21,84,84,False,0.84,70.56
2016-12-22,69,69,False,0.69,47.61
2016-12-23,79,79,False,0.79,62.410000000000004
2016-12-24,52,52,False,0.52,27.04
2016-12-25,69,69,False,0.69,47.61
2016-12-26,66,66,False,0.66,43.56
2016-12-27,89,89,False,0.89,79.21000000000001
2016-12-28,100,100,False,1.0,100.0
2016-12-29,72,72,False,0.72,51.839999999999996
2016-12-30,74,74,False,0.74,54.76
2016-12-31,64,64,False,0.64,40.96
2017-01-01,52,52,False,0.52,27.04
2017-01-02,66,66,False,0.66,43.56
2017-01-03,88,88,False,0.88,77.44
2017-01-04,70,70,False,0.7,49.0
2017-01-05,87,87,False,0.87,75.69
2017-01-06,74,74,False,0.74,54.76
2017-01-07,92,92,False,0.92,84.64
2017-01-08,75,75,False,0.75,56.25
2017-01-09,69,69,False,0.69,47.61
2017-01-10,78,78,False,0.78,60.84
2017-01-11,80,80,False,0.8,64.0
2017-01-12,87,87,False,0.87,75.69
2017-01-13,82,82,False,0.82,67.24
2017-01-14,79,79,False,0.79,62.410000000000004
2017-01-15,100,100,False,1.0,100.0
2017-01-16,77,77,False,0.77,59.29
2017-01-17,85,85,False,0.85,72.25
2017-01-18,83,83,False,0.83,68.89
2017-01-19,85,85,False,0.85,72.25
2017-01-20,72,72,False,0.72,51.839999999999996
2017-01-21,86,86,False,0.86,73.96
2017-01-22,65,65,False,0.65,42.25
2017-01-23,81,81,False,0.81,65.61
2017-01-24,79,79,False,0.79,62.410000000000004
2017-01-25,77,77,False,0.77,59.29
2017-01-26,95,95,False,0.95,90.25
2017-01-27,73,73,False,0.73,53.29
2017-01-28,70,70,False,0.7,49.0
2017-01-29,69,69,False,0.69,47.61
2017-01-30,92,92,False,0.92,84.64
2017-01-31,67,67,False,0.67,44.89
2017-02-01,100,100,False,1.0,100.0
2017-02-02,78,78,False,0.78,60.84
2017-02-03,86,86,False,0.86,73.96
2017-02-04,77,77,False,0.77,59.29
2017-02-05,81,81,False,0.81,65.61
2017-02-06,93,93,False,0.93,86.49000000000001
2017-02-07,98,98,False,0.98,96.03999999999999
2017-02-08,87,87,False,0.87,75.69
2017-02-09,76,76,False,0.76,57.76
2017-02-10,96,96,False,0.96,92.16
2017-02-11,98,98,False,0.98,96.03999999999999
2017-02-12,81,81,False,0.81,65.61
2017-02-13,91,91,False,0.91,82.81
2017-02-14,71,71,False,0.71,50.41
2017-02-15,95,95,False,0.95,90.25
2017-02-16,72,72,False,0.72,51.839999999999996
2017-02-17,83,83,False,0.83,68.89
2017-02-18,82,82,False,0.82,67.24
2017-02-19,73,73,False,0.73,53.29
2017-02-20,90,90,False,0.9,81.0
2017-02-21,95,95,False,0.95,90.25
2017-02-22,90,90,False,0.9,81.0
2017-02-23,99,99,False,0.99,98.01
2017-02-24,81,81,False,0.81,65.61
2017-02-25,89,89,False,0.89,79.21000000000001
2017-02-26,89,89,False,0.89,79.21000000000001
2017-02-27,94,94,False,0.94,88.36
2017-02-28,95,95,False,0.95,90.25
2017-03-01,96,96,False,0.96,92.16
2017-03-02,83,83,False,0.83,68.89
2017-03-03,80,80,False,0.8,64.0
2017-03-04,78,78,False,0.78,60.84
2017-03-05,79,79,False,0.79,62.410000000000004
2017-03-06,100,100,False,1.0,100.0
2017-03-07,84,84,False,0.84,70.56
2017-03-08,91,91,False,0.91,82.81
2017-03-09,80,80,False,0.8,64.0
2017-03-10,58,58,False,0.58,33.64
2017-03-11,84,84,False,0.84,70.56
2017-03-12,66,66,False,0.66,43.56
2017-03-13,100,100,False,1.0,100.0
2017-03-14,85,85,False,0.85,72.25
2017-03-15,82,82,False,0.82,67.24
2017-03-16,84,84,False,0.84,70.56
2017-03-17,78,78,False,0.78,60.84
2017-03-18,74,74,False,0.74,54.76
2017-03-19,86,86,False,0.86,73.96
2017-03-20,87,87,False,0.87,75.69
2017-03-21,88,88,False,0.88,77.44
2017-03-22,84,84,False,0.84,70.56
2017-03-23,87,87,False,0.87,75.69
2017-03-24,73,73,False,0.73,53.29
2017-03-25,65,65,False,0.65,42.25
2017-03-26,79,79,False,0.79,62.410000000000004
2017-03-27,85,85,False,0.85,72.25
2017-03-28,81,81,False,0.81,65.61
2017-03-29,80,80,False,0.8,64.0
2017-03-30,85,85,False,0.85,72.25
2017-03-31,70,70,False,0.7,49.0
2017-04-01,81,81,False,0.81,65.61
2017-04-02,77,77,False,0.77,59.29
2017-04-03,85,85,False,0.85,72.25
2017-04-04,62,62,False,0.62,38.44
2017-04-05,91,91,False,0.91,82.81
2017-04-06,82,82,False,0.82,67.24
2017-04-07,69,69,False,0.69,47.61
2017-04-08,81,81,False,0.81,65.61
2017-04-09,85,85,False,0.85,72.25
2017-04-10,76,76,False,0.76,57.76
2017-04-11,82,82,False,0.82,67.24
2017-04-12,75,75,False,0.75,56.25
2017-04-13,78,78,False,0.78,60.84
2017-04-14,86,86,False,0.86,73.96
2017-04-15,68,68,False,0.68,46.24
2017-04-16,66,66,False,0.66,43.56
2017-04-17,93,93,False,0.93,86.49000000000001
2017-04-18,91,91,False,0.91,82.81
2017-04-19,80,80,False,0.8,64.0
2017-04-20,90,90,False,0.9,81.0
2017-04-21,81,81,False,0.81,65.61
2017-04-22,79,79,False,0.79,62.410000000000004
2017-04-23,70,70,False,0.7,49.0
2017-04-24,100,100,False,1.0,100.0
2017-04-25,98,98,False,0.98,96.03999999999999
2017-04-26,97,97,False,0.97,94.09
2017-04-27,75,75,False,0.75,56.25
2017-04-28,78,78,False,0.78,60.84
2017-04-29,63,63,False,0.63,39.69
2017-04-30,83,83,False,0.83,68.89
2017-05-01,87,87,False,0.87,75.69
2017-05-02,79,79,False,0.79,62.410000000000004
2017-05-03,82,82,False,0.82,67.24
2017-05-04,82,82,False,0.82,67.24
2017-05-05,79,79,False,0.79,62.410000000000004
2017-05-06,80,80,False,0.8,64.0
2017-05-07,68,68,False,0.68,46.24
2017-05-08,100,100,False,1.0,100.0
2017-05-09,81,81,False,0.81,65.61
2017-05-10,84,84,False,0.84,70.56
2017-05-11,86,86,False,0.86,73.96
2017-05-12,64,64,False,0.64,40.96
2017-05-13,69,69,False,0.69,47.61
2017-05-14,69,69,False,0.69,47.61
2017-05-15,83,83,False,0.83,68.89
2017-05-16,87,87,False,0.87,75.69
2017-05-17,85,85,False,0.85,72.25
2017-05-18,82,82,False,0.82,67.24
2017-05-19,87,87,False,0.87,75.69
2017-05-20,60,60,False,0.6,36.0
2017-05-21,60,60,False,0.6,36.0
2017-05-22,80,80,False,0.8,64.0
2017-05-23,88,88,False,0.88,77.44
2017-05-24,85,85,False,0.85,72.25
2017-05-25,86,86,False,0.86,73.96
2017-05-26,78,78,False,0.78,60.84
2017-05-27,68,68,False,0.68,46.24
2017-05-28,67,67,False,0.67,44.89
2017-05-29,92,92,False,0.92,84.64
2017-05-30,87,87,False,0.87,75.69
2017-05-31,85,85,False,0.85,72.25
2017-06-01,83,83,False,0.83,68.89
2017-06-02,57,57,False,0.57,32.489999999999995
2017-06-03,88,88,False,0.88,77.44
2017-06-04,66,66,False,0.66,43.56
2017-06-05,66,66,False,0.66,43.56
2017-06-06,100,100,False,1.0,100.0
2017-06-07,66,66,False,0.66,43.56
2017-06-08,73,73,False,0.73,53.29
2017-06-09,61,61,False,0.61,37.21
2017-06-10,64,64,False,0.64,40.96
2017-06-11,56,56,False,0.56,31.360000000000003
2017-06-12,80,80,False,0.8,64.0
2017-06-13,73,73,False,0.73,53.29
2017-06-14,63,63,False,0.63,39.69
2017-06-15,74,74,False,0.74,54.76
2017-06-16,76,76,False,0.76,57.76
2017-06-17,50,50,False,0.5,25.0
2017-06-18,71,71,False,0.71,50.41
2017-06-19,69,69,False,0.69,47.61
2017-06-20,65,65,False,0.65,42.25
2017-06-21,71,71,False,0.71,50.41
2017-06-22,84,84,False,0.84,70.56
2017-06-23,68,68,False,0.68,46.24
2017-06-24,80,80,False,0.8,64.0
2017-06-25,70,70,False,0.7,49.0
2017-06-26,82,82,False,0.82,67.24
2017-06-27,82,82,False,0.82,67.24
2017-06-28,59,59,False,0.59,34.809999999999995
2017-06-29,69,69,False,0.69,47.61
2017-06-30,72,72,False,0.72,51.839999999999996
2017-07-01,76,76,False,0.76,57.76
2017-07-02,71,71,False,0.71,50.41
2017-07-03,78,78,False,0.78,60.84
2017-07-04,75,75,False,0.75,56.25
2017-07-05,86,86,False,0.86,73.96
2017-07-06,95,95,False,0.95,90.25
2017-07-07,82,82,False,0.82,67.24
2017-07-08,82,82,False,0.82,67.24
2017-07-09,67,67,False,0.67,44.89
2017-07-10,100,100,False,1.0,100.0
2017-07-11,84,84,False,0.84,70.56
2017-07-12,74,74,False,0.74,54.76
2017-07-13,82,82,False,0.82,67.24
2017-07-14,96,96,False,0.96,92.16
2017-07-15,70,70,False,0.7,49.0
2017-07-16,79,79,False,0.79,62.410000000000004
2017-07-17,88,88,False,0.88,77.44
2017-07-18,88,88,False,0.88,77.44
2017-07-19,86,86,False,0.86,73.96
2017-07-20,75,75,False,0.75,56.25
2017-07-21,73,73,False,0.73,53.29
2017-07-22,86,86,False,0.86,73.96
2017-07-23,66,66,False,0.66,43.56
2017-07-24,83,83,False,0.83,68.89
2017-07-25,81,81,False,0.81,65.61
2017-07-26,79,79,False,0.79,62.410000000000004
2017-07-27,77,77,False,0.77,59.29
2017-07-28,94,94,False,0.94,88.36
2017-07-29,69,69,False,0.69,47.61
2017-07-30,70,70,False,0.7,49.0
2017-07-31,79,79,False,0.79,62.410000000000004
2017-08-01,97,97,False,0.97,94.09
2017-08-02,94,94,False,0.94,88.36
2017-08-03,70,70,False,0.7,49.0
2017-08-04,81,81,False,0.81,65.61
2017-08-05,74,74,False,0.74,54.76
2017-08-06,71,71,False,0.71,50.41
2017-08-07,79,79,False,0.79,62.410000000000004
2017-08-08,87,87,False,0.87,75.69
2017-08-09,100,100,False,1.0,100.0
2017-08-10,83,83,False,0.83,68.89
2017-08-11,80,80,False,0.8,64.0
2017-08-12,80,80,False,0.8,64.0
2017-08-13,55,55,False,0.55,30.250000000000004
2017-08-14,77,77,False,0.77,59.29
2017-08-15,85,85,False,0.85,72.25
2017-08-16,71,71,False,0.71,50.41
2017-08-17,77,77,False,0.77,59.29
2017-08-18,69,69,False,0.69,47.61
2017-08-19,69,69,False,0.69,47.61
2017-08-20,65,65,False,0.65,42.25
2017-08-21,77,77,False,0.77,59.29
2017-08-22,89,89,False,0.89,79.21000000000001
2017-08-23,95,95,False,0.95,90.25
2017-08-24,90,90,False,0.9,81.0
2017-08-25,64,64,False,0.64,40.96
2017-08-26,61,61,False,0.61,37.21
2017-08-27,57,57,False,0.57,32.489999999999995
2017-08-28,76,76,False,0.76,57.76
2017-08-29,66,66,False,0.66,43.56
2017-08-30,79,79,False,0.79,62.410000000000004
2017-08-31,77,77,False,0.77,59.29
2017-09-01,82,82,False,0.82,67.24
2017-09-02,73,73,False,0.73,53.29
2017-09-03,67,67,False,0.67,44.89
2017-09-04,83,83,False,0.83,68.89
2017-09-05,85,85,False,0.85,72.25
2017-09-06,80,80,False,0.8,64.0
2017-09-07,90,90,False,0.9,81.0
2017-09-08,76,76,False,0.76,57.76
2017-09-09,65,65,False,0.65,42.25
2017-09-10,76,76,False,0.76,57.76
2017-09-11,88,88,False,0.88,77.44
2017-09-12,89,89,False,0.89,79.21000000000001
2017-09-13,92,92,False,0.92,84.64
2017-09-14,92,92,False,0.92,84.64
2017-09-15,67,67,False,0.67,44.89
2017-09-16,69,69,False,0.69,47.61
2017-09-17,86,86,False,0.86,73.96
2017-09-18,86,86,False,0.86,73.96
2017-09-19,99,99,False,0.99,98.01
2017-09-20,93,93,False,0.93,86.49000000000001
2017-09-21,100,100,False,1.0,100.0
2017-09-22,80,80,False,0.8,64.0
2017-09-23,97,97,False,0.97,94.09
2017-09-24,73,73,False,0.73,53.29
2017-09-25,87,87,False,0.87,75.69
2017-09-26,82,82,False,0.82,67.24
2017-09-27,97,97,False,0.97,94.09
2017-09-28,74,74,False,0.74,54.76
2017-09-29,79,79,False,0.79,62.410000000000004
2017-09-30,71,71,False,0.71,50.41
2017-10-01,72,72,False,0.72,51.839999999999996
2017-10-02,85,85,False,0.85,72.25
2017-10-03,98,98,False,0.98,96.03999999999999
2017-10-04,81,81,False,0.81,65.61
2017-10-05,93,93,False,0.93,86.49000000000001
2017-10-06,79,79,False,0.79,62.410000000000004
2017-10-07,80,80,False,0.8,64.0
2017-10-08,73,73,False,0.73,53.29
2017-10-09,95,95,False,0.95,90.25
2017-10-10,96,96,False,0.96,92.16
2017-10-11,93,93,False,0.93,86.49000000000001
2017-10-12,83,83,False,0.83,68.89
2017-10-13,80,80,False,0.8,64.0
2017-10-14,70,70,False,0.7,49.0
2017-10-15,77,77,False,0.77,59.29
2017-10-16,100,100,False,1.0,100.0
2017-10-17,96,96,False,0.96,92.16
2017-10-18,95,95,False,0.95,90.25
2017-10-19,87,87,False,0.87,75.69
2017-10-20,88,88,False,0.88,77.44
2017-10-21,83,83,False,0.83,68.89
2017-10-22,79,79,False,0.79,62.410000000000004
2017-10-23,86,86,False,0.86,73.96
2017-10-24,100,100,False,1.0,100.0
2017-10-25,94,94,False,0.94,88.36
2017-10-26,79,79,False,0.79,62.410000000000004
2017-10-27,84,84,False,0.84,70.56
2017-10-28,81,81,False,0.81,65.61
2017-10-29,80,80,False,0.8,64.0
2017-10-30,93,93,False,0.93,86.49000000000001
2017-10-31,75,75,False,0.75,56.25
2017-11-01,76,76,False,0.76,57.76
2017-11-02,85,85,False,0.85,72.25
2017-11-03,100,100,False,1.0,100.0
2017-11-04,73,73,False,0.73,53.29
2017-11-05,58,58,False,0.58,33.64
2017-11-06,87,87,False,0.87,75.69
2017-11-07,83,83,False,0.83,68.89
2017-11-08,83,83,False,0.83,68.89
2017-11-09,94,94,False,0.94,88.36
2017-11-10,84,84,False,0.84,70.56
2017-11-11,68,68,False,0.68,46.24
2017-11-12,71,71,False,0.71,50.41
2017-11-13,82,82,False,0.82,67.24
2017-11-14,78,78,False,0.78,60.84
2017-11-15,66,66,False,0.66,43.56
2017-11-16,92,92,False,0.92,84.64
2017-11-17,77,77,False,0.77,59.29
2017-11-18,56,56,False,0.56,31.360000000000003
2017-11-19,60,60,False,0.6,36.0
2017-11-20,81,81,False,0.81,65.61
2017-11-21,85,85,False,0.85,72.25
2017-11-22,67,67,False,0.67,44.89
2017-11-23,59,59,False,0.59,34.809999999999995
2017-11-24,63,63,False,0.63,39.69
2017-11-25,55,55,False,0.55,30.250000000000004
2017-11-26,64,64,False,0.64,40.96
2017-11-27,65,65,False,0.65,42.25
2017-11-28,94,94,False,0.94,88.36
2017-11-29,80,80,False,0.8,64.0
2017-11-30,76,76,False,0.76,57.76
2017-12-01,62,62,False,0.62,38.44
2017-12-02,78,78,False,0.78,60.84
2017-12-03,82,82,False,0.82,67.24
2017-12-04,100,100,False,1.0,100.0
2017-12-05,87,87,False,0.87,75.69
2017-12-06,56,56,False,0.56,31.360000000000003
2017-12-07,65,65,False,0.65,42.25
2017-12-08,81,81,False,0.81,65.61
2017-12-09,47,47,False,0.47,22.09
2017-12-10,42,42,False,0.42,17.64
2017-12-11,62,62,False,0.62,38.44
2017-12-12,64,64,False,0.64,40.96
2017-12-13,90,90,False,0.9,81.0
2017-12-14,72,72,False,0.72,51.839999999999996
2017-12-15,62,62,False,0.62,38.44
2017-12-16,64,64,False,0.64,40.96
2017-12-17,45,45,False,0.45,20.25
2017-12-18,71,71,False,0.71,50.41
2017-12-19,64,64,False,0.64,40.96
2017-12-20,55,55,False,0.55,30.250000000000004
2017-12-21,64,64,False,0.64,40.96
2017-12-22,72,72,False,0.72,51.839999999999996
2017-12-23,38,38,False,0.38,14.44
2017-12-24,50,50,False,0.5,25.0
2017-12-25,47,47,False,0.47,22.09
2017-12-26,56,56,False,0.56,31.360000000000003
2017-12-27,65,65,False,0.65,42.25
2017-12-28,70,70,False,0.7,49.0
2017-12-29,73,73,False,0.73,53.29
2017-12-30,61,61,False,0.61,37.21
2017-12-31,53,53,False,0.53,28.09
2018-01-01,59,59,False,0.59,34.809999999999995
2018-01-02,84,84,False,0.84,70.56
2018-01-03,87,87,False,0.87,75.69
2018-01-04,92,92,False,0.92,84.64
2018-01-05,94,94,False,0.94,88.36
2018-01-06,69,69,False,0.69,47.61
2018-01-07,64,64,False,0.64,40.96
2018-01-08,100,100,False,1.0,100.0
2018-01-09,84,84,False,0.84,70.56
2018-01-10,70,70,False,0.7,49.0
2018-01-11,82,82,False,0.82,67.24
2018-01-12,76,76,False,0.76,57.76
2018-01-13,73,73,False,0.73,53.29
2018-01-14,76,76,False,0.76,57.76
2018-01-15,95,95,False,0.95,90.25
2018-01-16,71,71,False,0.71,50.41
2018-01-17,73,73,False,0.73,53.29
2018-01-18,82,82,False,0.82,67.24
2018-01-19,84,84,False,0.84,70.56
2018-01-20,75,75,False,0.75,56.25
2018-01-21,50,50,False,0.5,25.0
2018-01-22,79,79,False,0.79,62.410000000000004
2018-01-23,80,80,False,0.8,64.0
2018-01-24,82,82,False,0.82,67.24
2018-01-25,83,83,False,0.83,68.89
2018-01-26,78,78,False,0.78,60.84
2018-01-27,74,74,False,0.74,54.76
2018-01-28,84,84,False,0.84,70.56
2018-01-29,89,89,False,0.89,79.21000000000001
2018-01-30,88,88,False,0.88,77.44
2018-01-31,80,80,False,0.8,64.0
2018-02-01,78,78,False,0.78,60.84
2018-02-02,93,93,False,0.93,86.49000000000001
2018-02-03,89,89,False,0.89,79.21000000000001
2018-02-04,81,81,False,0.81,65.61
2018-02-05,93,93,False,0.93,86.49000000000001
2018-02-06,87,87,False,0.87,75.69
2018-02-07,96,96,False,0.96,92.16
2018-02-08,73,73,False,0.73,53.29
2018-02-09,75,75,False,0.75,56.25
2018-02-10,80,80,False,0.8,64.0
2018-02-11,73,73,False,0.73,53.29
2018-02-12,78,78,False,0.78,60.84
2018-02-13,80,80,False,0.8,64.0
2018-02-14,76,76,False,0.76,57.76
2018-02-15,87,87,False,0.87,75.69
2018-02-16,70,70,False,0.7,49.0
2018-02-17,72,72,False,0.72,51.839999999999996
2018-02-18,62,62,False,0.62,38.44
2018-02-19,89,89,False,0.89,79.21000000000001
2018-02-20,86,86,False,0.86,73.96
2018-02-21,83,83,False,0.83,68.89
2018-02-22,98,98,False,0.98,96.03999999999999
2018-02-23,86,86,False,0.86,73.96
2018-02-24,100,100,False,1.0,100.0
2018-02-25,76,76,False,0.76,57.76
2018-02-26,93,93,False,0.93,86.49000000000001
2018-02-27,79,79,False,0.79,62.410000000000004
2018-02-28,85,85,False,0.85,72.25
2018-03-01,93,93,False,0.93,86.49000000000001
2018-03-02,72,72,False,0.72,51.839999999999996
2018-03-03,59,59,False,0.59,34.809999999999995
2018-03-04,75,75,False,0.75,56.25
2018-03-05,94,94,False,0.94,88.36
2018-03-06,90,90,False,0.9,81.0
2018-03-07,95,95,False,0.95,90.25
2018-03-08,86,86,False,0.86,73.96
2018-03-09,81,81,False,0.81,65.61
2018-03-10,90,90,False,0.9,81.0
2018-03-11,65,65,False,0.65,42.25
2018-03-12,78,78,False,0.78,60.84
2018-03-13,87,87,False,0.87,75.69
2018-03-14,67,67,False,0.67,44.89
2018-03-15,82,82,False,0.82,67.24
2018-03-16,84,84,False,0.84,70.56
2018-03-17,74,74,False,0.74,54.76
2018-03-18,77,77,False,0.77,59.29
2018-03-19,100,100,False,1.0,100.0
2018-03-20,80,80,False,0.8,64.0
2018-03-21,86,86,False,0.86,73.96
2018-03-22,85,85,False,0.85,72.25
2018-03-23,94,94,False,0.94,88.36
2018-03-24,84,84,False,0.84,70.56
2018-03-25,71,71,False,0.71,50.41
2018-03-26,93,93,False,0.93,86.49000000000001
2018-03-27,83,83,False,0.83,68.89
2018-03-28,86,86,False,0.86,73.96
2018-03-29,88,88,False,0.88,77.44
2018-03-30,81,81,False,0.81,65.61
2018-03-31,73,73,False,0.73,53.29
2018-04-01,67,67,False,0.67,44.89
2018-04-02,79,79,False,0.79,62.410000000000004
2018-04-03,100,100,False,1.0,100.0
2018-04-04,80,80,False,0.8,64.0
2018-04-05,92,92,False,0.92,84.64
2018-04-06,72,72,False,0.72,51.839999999999996
2018-04-07,99,99,False,0.99,98.01
2018-04-08,69,69,False,0.69,47.61
2018-04-09,72,72,False,0.72,51.839999999999996
2018-04-10,90,90,False,0.9,81.0
2018-04-11,89,89,False,0.89,79.21000000000001
2018-04-12,92,92,False,0.92,84.64
2018-04-13,87,87,False,0.87,75.69
2018-04-14,75,75,False,0.75,56.25
2018-04-15,74,74,False,0.74,54.76
2018-04-16,68,68,False,0.68,46.24
2018-04-17,88,88,False,0.88,77.44
2018-04-18,86,86,False,0.86,73.96
2018-04-19,85,85,False,0.85,72.25
2018-04-20,82,82,False,0.82,67.24
2018-04-21,82,82,False,0.82,67.24
2018-04-22,94,94,False,0.94,88.36
2018-04-23,79,79,False,0.79,62.410000000000004
2018-04-24,94,94,False,0.94,88.36
2018-04-25,84,84,False,0.84,70.56
2018-04-26,84,84,False,0.84,70.56
2018-04-27,89,89,False,0.89,79.21000000000001
2018-04-28,87,87,False,0.87,75.69
2018-04-29,71,71,False,0.71,50.41
2018-04-30,82,82,False,0.82,67.24
2018-05-01,98,98,False,0.98,96.03999999999999
2018-05-02,86,86,False,0.86,73.96
2018-05-03,81,81,False,0.81,65.61
2018-05-04,77,77,False,0.77,59.29
2018-05-05,77,77,False,0.77,59.29
2018-05-06,69,69,False,0.69,47.61
2018-05-07,76,76,False,0.76,57.76
2018-05-08,90,90,False,0.9,81.0
2018-05-09,100,100,False,1.0,100.0
2018-05-10,80,80,False,0.8,64.0
2018-05-11,78,78,False,0.78,60.84
2018-05-12,78,78,False,0.78,60.84
2018-05-13,83,83,False,0.83,68.89
2018-05-14,88,88,False,0.88,77.44
2018-05-15,87,87,False,0.87,75.69
2018-05-16,82,82,False,0.82,67.24
2018-05-17,95,95,False,0.95,90.25
2018-05-18,75,75,False,0.75,56.25
2018-05-19,66,66,False,0.66,43.56
2018-05-20,84,84,False,0.84,70.56
