date,DONATION_unscaled,DONATION_monthly,isPartial,scale,DONATION
2016-05-24,96,61.0,,0.61,58.56
2016-05-25,88,61.0,,0.61,53.68
2016-05-26,83,61.0,,0.61,50.629999999999995
2016-05-27,86,61.0,,0.61,52.46
2016-05-28,84,61.0,,0.61,51.24
2016-05-29,83,61.0,,0.61,50.629999999999995
2016-05-30,92,61.0,,0.61,56.12
2016-05-31,100,61.0,,0.61,61.0
2016-06-01,54,69.0,False,0.69,37.26
2016-06-02,50,69.0,,0.69,34.5
2016-06-03,48,69.0,,0.69,33.12
2016-06-04,49,69.0,,0.69,33.809999999999995
2016-06-05,52,69.0,,0.69,35.879999999999995
2016-06-06,54,69.0,,0.69,37.26
2016-06-07,51,69.0,,0.69,35.19
2016-06-08,44,69.0,,0.69,30.36
2016-06-09,57,69.0,,0.69,39.33
2016-06-10,45,69.0,,0.69,31.049999999999997
2016-06-11,53,69.0,,0.69,36.57
2016-06-12,100,69.0,,0.69,69.0
2016-06-13,85,69.0,,0.69,58.65
2016-06-14,73,69.0,,0.69,50.37
2016-06-15,72,69.0,,0.69,49.67999999999999
2016-06-16,55,69.0,,0.69,37.949999999999996
2016-06-17,62,69.0,,0.69,42.779999999999994
2016-06-18,57,69.0,,0.69,39.33
2016-06-19,50,69.0,,0.69,34.5
2016-06-20,49,69.0,,0.69,33.809999999999995
2016-06-21,58,69.0,,0.69,40.019999999999996
2016-06-22,58,69.0,,0.69,40.019999999999996
2016-06-23,58,69.0,,0.69,40.019999999999996
2016-06-24,53,69.0,,0.69,36.57
2016-06-25,56,69.0,,0.69,38.64
2016-06-26,53,69.0,,0.69,36.57
2016-06-27,61,69.0,,0.69,42.089999999999996
2016-06-28,65,69.0,,0.69,44.849999999999994
2016-06-29,62,69.0,,0.69,42.779999999999994
2016-06-30,51,69.0,,0.69,35.19
2016-07-01,85,62.0,False,0.62,52.7
2016-07-02,79,62.0,,0.62,48.98
2016-07-03,66,62.0,,0.62,40.92
2016-07-04,65,62.0,,0.62,40.3
2016-07-05,87,62.0,,0.62,53.94
2016-07-06,95,62.0,,0.62,58.9
2016-07-07,93,62.0,,0.62,57.66
2016-07-08,75,62.0,,0.62,46.5
2016-07-09,80,62.0,,0.62,49.6
2016-07-10,83,62.0,,0.62,51.46
2016-07-11,90,62.0,,0.62,55.8
2016-07-12,89,62.0,,0.62,55.18
2016-07-13,84,62.0,,0.62,52.08
2016-07-14,87,62.0,,0.62,53.94
2016-07-15,79,62.0,,0.62,48.98
2016-07-16,79,62.0,,0.62,48.98
2016-07-17,76,62.0,,0.62,47.12
2016-07-18,92,62.0,,0.62,57.04
2016-07-19,90,62.0,,0.62,55.8
2016-07-20,95,62.0,,0.62,58.9
2016-07-21,90,62.0,,0.62,55.8
2016-07-22,78,62.0,,0.62,48.36
2016-07-23,89,62.0,,0.62,55.18
2016-07-24,74,62.0,,0.62,45.88
2016-07-25,100,62.0,,0.62,62.0
2016-07-26,100,62.0,,0.62,62.0
2016-07-27,97,62.0,,0.62,60.14
2016-07-28,100,62.0,,0.62,62.0
2016-07-29,95,62.0,,0.62,58.9
2016-07-30,85,62.0,,0.62,52.7
2016-07-31,77,62.0,,0.62,47.74
2016-08-01,99,66.0,False,0.66,65.34
2016-08-02,85,66.0,,0.66,56.1
2016-08-03,94,66.0,,0.66,62.040000000000006
2016-08-04,86,66.0,,0.66,56.760000000000005
2016-08-05,74,66.0,,0.66,48.84
2016-08-06,82,66.0,,0.66,54.120000000000005
2016-08-07,75,66.0,,0.66,49.5
2016-08-08,87,66.0,,0.66,57.42
2016-08-09,87,66.0,,0.66,57.42
2016-08-10,82,66.0,,0.66,54.120000000000005
2016-08-11,85,66.0,,0.66,56.1
2016-08-12,77,66.0,,0.66,50.82
2016-08-13,77,66.0,,0.66,50.82
2016-08-14,83,66.0,,0.66,54.78
2016-08-15,87,66.0,,0.66,57.42
2016-08-16,85,66.0,,0.66,56.1
2016-08-17,80,66.0,,0.66,52.800000000000004
2016-08-18,94,66.0,,0.66,62.040000000000006
2016-08-19,84,66.0,,0.66,55.440000000000005
2016-08-20,81,66.0,,0.66,53.46
2016-08-21,81,66.0,,0.66,53.46
2016-08-22,97,66.0,,0.66,64.02
2016-08-23,95,66.0,,0.66,62.7
2016-08-24,82,66.0,,0.66,54.120000000000005
2016-08-25,100,66.0,,0.66,66.0
2016-08-26,90,66.0,,0.66,59.400000000000006
2016-08-27,88,66.0,,0.66,58.080000000000005
2016-08-28,94,66.0,,0.66,62.040000000000006
2016-08-29,88,66.0,,0.66,58.080000000000005
2016-08-30,89,66.0,,0.66,58.74
2016-08-31,90,66.0,,0.66,59.400000000000006
2016-09-01,78,63.0,False,0.63,49.14
2016-09-02,81,63.0,,0.63,51.03
2016-09-03,78,63.0,,0.63,49.14
2016-09-04,83,63.0,,0.63,52.29
2016-09-05,78,63.0,,0.63,49.14
2016-09-06,91,63.0,,0.63,57.33
2016-09-07,98,63.0,,0.63,61.74
2016-09-08,92,63.0,,0.63,57.96
2016-09-09,77,63.0,,0.63,48.51
2016-09-10,78,63.0,,0.63,49.14
2016-09-11,74,63.0,,0.63,46.62
2016-09-12,91,63.0,,0.63,57.33
2016-09-13,78,63.0,,0.63,49.14
2016-09-14,78,63.0,,0.63,49.14
2016-09-15,85,63.0,,0.63,53.55
2016-09-16,82,63.0,,0.63,51.660000000000004
2016-09-17,79,63.0,,0.63,49.77
2016-09-18,75,63.0,,0.63,47.25
2016-09-19,91,63.0,,0.63,57.33
2016-09-20,93,63.0,,0.63,58.59
2016-09-21,88,63.0,,0.63,55.44
2016-09-22,87,63.0,,0.63,54.81
2016-09-23,86,63.0,,0.63,54.18
2016-09-24,79,63.0,,0.63,49.77
2016-09-25,87,63.0,,0.63,54.81
2016-09-26,95,63.0,,0.63,59.85
2016-09-27,82,63.0,,0.63,51.660000000000004
2016-09-28,98,63.0,,0.63,61.74
2016-09-29,100,63.0,,0.63,63.0
2016-09-30,89,63.0,,0.63,56.07
2016-10-01,73,64.0,False,0.64,46.72
2016-10-02,73,64.0,,0.64,46.72
2016-10-03,90,64.0,,0.64,57.6
2016-10-04,80,64.0,,0.64,51.2
2016-10-05,86,64.0,,0.64,55.04
2016-10-06,75,64.0,,0.64,48.0
2016-10-07,76,64.0,,0.64,48.64
2016-10-08,81,64.0,,0.64,51.84
2016-10-09,72,64.0,,0.64,46.08
2016-10-10,93,64.0,,0.64,59.52
2016-10-11,85,64.0,,0.64,54.4
2016-10-12,84,64.0,,0.64,53.76
2016-10-13,93,64.0,,0.64,59.52
2016-10-14,82,64.0,,0.64,52.480000000000004
2016-10-15,75,64.0,,0.64,48.0
2016-10-16,93,64.0,,0.64,59.52
2016-10-17,85,64.0,,0.64,54.4
2016-10-18,94,64.0,,0.64,60.160000000000004
2016-10-19,91,64.0,,0.64,58.24
2016-10-20,80,64.0,,0.64,51.2
2016-10-21,83,64.0,,0.64,53.120000000000005
2016-10-22,88,64.0,,0.64,56.32
2016-10-23,68,64.0,,0.64,43.52
2016-10-24,89,64.0,,0.64,56.96
2016-10-25,85,64.0,,0.64,54.4
2016-10-26,100,64.0,,0.64,64.0
2016-10-27,83,64.0,,0.64,53.120000000000005
2016-10-28,76,64.0,,0.64,48.64
2016-10-29,75,64.0,,0.64,48.0
2016-10-30,77,64.0,,0.64,49.28
2016-10-31,84,64.0,,0.64,53.76
2016-11-01,77,66.0,False,0.66,50.82
2016-11-02,82,66.0,,0.66,54.120000000000005
2016-11-03,73,66.0,,0.66,48.18
2016-11-04,71,66.0,,0.66,46.86
2016-11-05,75,66.0,,0.66,49.5
2016-11-06,67,66.0,,0.66,44.22
2016-11-07,83,66.0,,0.66,54.78
2016-11-08,72,66.0,,0.66,47.52
2016-11-09,63,66.0,,0.66,41.580000000000005
2016-11-10,74,66.0,,0.66,48.84
2016-11-11,75,66.0,,0.66,49.5
2016-11-12,70,66.0,,0.66,46.2
2016-11-13,70,66.0,,0.66,46.2
2016-11-14,83,66.0,,0.66,54.78
2016-11-15,91,66.0,,0.66,60.06
2016-11-16,86,66.0,,0.66,56.760000000000005
2016-11-17,87,66.0,,0.66,57.42
2016-11-18,73,66.0,,0.66,48.18
2016-11-19,81,66.0,,0.66,53.46
2016-11-20,67,66.0,,0.66,44.22
2016-11-21,82,66.0,,0.66,54.120000000000005
2016-11-22,84,66.0,,0.66,55.440000000000005
2016-11-23,75,66.0,,0.66,49.5
2016-11-24,45,66.0,,0.66,29.700000000000003
2016-11-25,53,66.0,,0.66,34.980000000000004
2016-11-26,68,66.0,,0.66,44.88
2016-11-27,67,66.0,,0.66,44.22
2016-11-28,73,66.0,,0.66,48.18
2016-11-29,92,66.0,,0.66,60.720000000000006
2016-11-30,100,66.0,,0.66,66.0
2016-12-01,89,70.0,False,0.7,62.3
2016-12-02,90,70.0,,0.7,62.99999999999999
2016-12-03,93,70.0,,0.7,65.1
2016-12-04,72,70.0,,0.7,50.4
2016-12-05,88,70.0,,0.7,61.599999999999994
2016-12-06,90,70.0,,0.7,62.99999999999999
2016-12-07,87,70.0,,0.7,60.9
2016-12-08,75,70.0,,0.7,52.5
2016-12-09,75,70.0,,0.7,52.5
2016-12-10,72,70.0,,0.7,50.4
2016-12-11,61,70.0,,0.7,42.699999999999996
2016-12-12,75,70.0,,0.7,52.5
2016-12-13,82,70.0,,0.7,57.4
2016-12-14,97,70.0,,0.7,67.89999999999999
2016-12-15,81,70.0,,0.7,56.699999999999996
2016-12-16,83,70.0,,0.7,58.099999999999994
2016-12-17,78,70.0,,0.7,54.599999999999994
2016-12-18,71,70.0,,0.7,49.699999999999996
2016-12-19,92,70.0,,0.7,64.39999999999999
2016-12-20,92,70.0,,0.7,64.39999999999999
2016-12-21,93,70.0,,0.7,65.1
2016-12-22,87,70.0,,0.7,60.9
2016-12-23,77,70.0,,0.7,53.9
2016-12-24,63,70.0,,0.7,44.099999999999994
2016-12-25,41,70.0,,0.7,28.7
2016-12-26,69,70.0,,0.7,48.3
2016-12-27,92,70.0,,0.7,64.39999999999999
2016-12-28,100,70.0,,0.7,70.0
2016-12-29,97,70.0,,0.7,67.89999999999999
2016-12-30,94,70.0,,0.7,65.8
2016-12-31,89,70.0,,0.7,62.3
2017-01-01,53,68.0,False,0.68,36.04
2017-01-02,67,68.0,,0.68,45.56
2017-01-03,68,68.0,,0.68,46.24
2017-01-04,70,68.0,,0.68,47.6
2017-01-05,71,68.0,,0.68,48.28
2017-01-06,66,68.0,,0.68,44.88
2017-01-07,66,68.0,,0.68,44.88
2017-01-08,61,68.0,,0.68,41.480000000000004
2017-01-09,73,68.0,,0.68,49.64
2017-01-10,71,68.0,,0.68,48.28
2017-01-11,71,68.0,,0.68,48.28
2017-01-12,69,68.0,,0.68,46.92
2017-01-13,64,68.0,,0.68,43.52
2017-01-14,64,68.0,,0.68,43.52
2017-01-15,67,68.0,,0.68,45.56
2017-01-16,70,68.0,,0.68,47.6
2017-01-17,69,68.0,,0.68,46.92
2017-01-18,78,68.0,,0.68,53.040000000000006
2017-01-19,75,68.0,,0.68,51.00000000000001
2017-01-20,65,68.0,,0.68,44.2
2017-01-21,73,68.0,,0.68,49.64
2017-01-22,58,68.0,,0.68,39.440000000000005
2017-01-23,72,68.0,,0.68,48.96
2017-01-24,79,68.0,,0.68,53.720000000000006
2017-01-25,76,68.0,,0.68,51.68000000000001
2017-01-26,83,68.0,,0.68,56.440000000000005
2017-01-27,65,68.0,,0.68,44.2
2017-01-28,73,68.0,,0.68,49.64
2017-01-29,87,68.0,,0.68,59.160000000000004
2017-01-30,100,68.0,,0.68,68.0
2017-01-31,79,68.0,,0.68,53.720000000000006
2017-02-01,95,67.0,False,0.67,63.650000000000006
2017-02-02,88,67.0,,0.67,58.96
2017-02-03,83,67.0,,0.67,55.61000000000001
2017-02-04,93,67.0,,0.67,62.31
2017-02-05,76,67.0,,0.67,50.92
2017-02-06,90,67.0,,0.67,60.300000000000004
2017-02-07,96,67.0,,0.67,64.32000000000001
2017-02-08,100,67.0,,0.67,67.0
2017-02-09,95,67.0,,0.67,63.650000000000006
2017-02-10,92,67.0,,0.67,61.64
2017-02-11,86,67.0,,0.67,57.620000000000005
2017-02-12,77,67.0,,0.67,51.59
2017-02-13,78,67.0,,0.67,52.260000000000005
2017-02-14,85,67.0,,0.67,56.95
2017-02-15,82,67.0,,0.67,54.940000000000005
2017-02-16,91,67.0,,0.67,60.970000000000006
2017-02-17,80,67.0,,0.67,53.6
2017-02-18,74,67.0,,0.67,49.580000000000005
2017-02-19,83,67.0,,0.67,55.61000000000001
2017-02-20,90,67.0,,0.67,60.300000000000004
2017-02-21,85,67.0,,0.67,56.95
2017-02-22,83,67.0,,0.67,55.61000000000001
2017-02-23,80,67.0,,0.67,53.6
2017-02-24,86,67.0,,0.67,57.620000000000005
2017-02-25,79,67.0,,0.67,52.93
2017-02-26,76,67.0,,0.67,50.92
2017-02-27,90,67.0,,0.67,60.300000000000004
2017-02-28,88,67.0,,0.67,58.96
2017-03-01,85,70.0,False,0.7,59.49999999999999
2017-03-02,88,70.0,,0.7,61.599999999999994
2017-03-03,78,70.0,,0.7,54.599999999999994
2017-03-04,86,70.0,,0.7,60.199999999999996
2017-03-05,75,70.0,,0.7,52.5
2017-03-06,99,70.0,,0.7,69.3
2017-03-07,87,70.0,,0.7,60.9
2017-03-08,96,70.0,,0.7,67.19999999999999
2017-03-09,86,70.0,,0.7,60.199999999999996
2017-03-10,77,70.0,,0.7,53.9
2017-03-11,77,70.0,,0.7,53.9
2017-03-12,74,70.0,,0.7,51.8
2017-03-13,82,70.0,,0.7,57.4
2017-03-14,85,70.0,,0.7,59.49999999999999
2017-03-15,81,70.0,,0.7,56.699999999999996
2017-03-16,81,70.0,,0.7,56.699999999999996
2017-03-17,81,70.0,,0.7,56.699999999999996
2017-03-18,80,70.0,,0.7,56.0
2017-03-19,81,70.0,,0.7,56.699999999999996
2017-03-20,100,70.0,,0.7,70.0
2017-03-21,96,70.0,,0.7,67.19999999999999
2017-03-22,79,70.0,,0.7,55.3
2017-03-23,84,70.0,,0.7,58.8
2017-03-24,86,70.0,,0.7,60.199999999999996
2017-03-25,83,70.0,,0.7,58.099999999999994
2017-03-26,88,70.0,,0.7,61.599999999999994
2017-03-27,97,70.0,,0.7,67.89999999999999
2017-03-28,98,70.0,,0.7,68.6
2017-03-29,88,70.0,,0.7,61.599999999999994
2017-03-30,85,70.0,,0.7,59.49999999999999
2017-03-31,77,70.0,,0.7,53.9
2017-04-01,67,66.0,False,0.66,44.22
2017-04-02,70,66.0,,0.66,46.2
2017-04-03,83,66.0,,0.66,54.78
2017-04-04,78,66.0,,0.66,51.480000000000004
2017-04-05,77,66.0,,0.66,50.82
2017-04-06,74,66.0,,0.66,48.84
2017-04-07,74,66.0,,0.66,48.84
2017-04-08,71,66.0,,0.66,46.86
2017-04-09,65,66.0,,0.66,42.9
2017-04-10,78,66.0,,0.66,51.480000000000004
2017-04-11,100,66.0,,0.66,66.0
2017-04-12,77,66.0,,0.66,50.82
2017-04-13,71,66.0,,0.66,46.86
2017-04-14,74,66.0,,0.66,48.84
2017-04-15,60,66.0,,0.66,39.6
2017-04-16,52,66.0,,0.66,34.32
2017-04-17,80,66.0,,0.66,52.800000000000004
2017-04-18,90,66.0,,0.66,59.400000000000006
2017-04-19,67,66.0,,0.66,44.22
2017-04-20,76,66.0,,0.66,50.160000000000004
2017-04-21,60,66.0,,0.66,39.6
2017-04-22,74,66.0,,0.66,48.84
2017-04-23,76,66.0,,0.66,50.160000000000004
2017-04-24,81,66.0,,0.66,53.46
2017-04-25,79,66.0,,0.66,52.14
2017-04-26,72,66.0,,0.66,47.52
2017-04-27,69,66.0,,0.66,45.54
2017-04-28,71,66.0,,0.66,46.86
2017-04-29,67,66.0,,0.66,44.22
2017-04-30,65,66.0,,0.66,42.9
2017-05-01,94,65.0,False,0.65,61.1
2017-05-02,90,65.0,,0.65,58.5
2017-05-03,87,65.0,,0.65,56.550000000000004
2017-05-04,83,65.0,,0.65,53.95
2017-05-05,81,65.0,,0.65,52.65
2017-05-06,91,65.0,,0.65,59.15
2017-05-07,89,65.0,,0.65,57.85
2017-05-08,94,65.0,,0.65,61.1
2017-05-09,87,65.0,,0.65,56.550000000000004
2017-05-10,79,65.0,,0.65,51.35
2017-05-11,78,65.0,,0.65,50.7
2017-05-12,73,65.0,,0.65,47.45
2017-05-13,82,65.0,,0.65,53.300000000000004
2017-05-14,63,65.0,,0.65,40.95
2017-05-15,96,65.0,,0.65,62.400000000000006
2017-05-16,84,65.0,,0.65,54.6
2017-05-17,87,65.0,,0.65,56.550000000000004
2017-05-18,82,65.0,,0.65,53.300000000000004
2017-05-19,78,65.0,,0.65,50.7
2017-05-20,80,65.0,,0.65,52.0
2017-05-21,90,65.0,,0.65,58.5
2017-05-22,95,65.0,,0.65,61.75
2017-05-23,86,65.0,,0.65,55.9
2017-05-24,92,65.0,,0.65,59.800000000000004
2017-05-25,87,65.0,,0.65,56.550000000000004
2017-05-26,88,65.0,,0.65,57.2
2017-05-27,90,65.0,,0.65,58.5
2017-05-28,78,65.0,,0.65,50.7
2017-05-29,78,65.0,,0.65,50.7
2017-05-30,100,65.0,,0.65,65.0
2017-05-31,93,65.0,,0.65,60.45
2017-06-01,81,71.0,False,0.71,57.51
2017-06-02,87,71.0,,0.71,61.769999999999996
2017-06-03,87,71.0,,0.71,61.769999999999996
2017-06-04,76,71.0,,0.71,53.959999999999994
2017-06-05,93,71.0,,0.71,66.03
2017-06-06,78,71.0,,0.71,55.379999999999995
2017-06-07,87,71.0,,0.71,61.769999999999996
2017-06-08,79,71.0,,0.71,56.089999999999996
2017-06-09,79,71.0,,0.71,56.089999999999996
2017-06-10,69,71.0,,0.71,48.989999999999995
2017-06-11,68,71.0,,0.71,48.28
2017-06-12,76,71.0,,0.71,53.959999999999994
2017-06-13,82,71.0,,0.71,58.22
2017-06-14,92,71.0,,0.71,65.32
2017-06-15,86,71.0,,0.71,61.059999999999995
2017-06-16,70,71.0,,0.71,49.699999999999996
2017-06-17,79,71.0,,0.71,56.089999999999996
2017-06-18,64,71.0,,0.71,45.44
2017-06-19,87,71.0,,0.71,61.769999999999996
2017-06-20,93,71.0,,0.71,66.03
2017-06-21,81,71.0,,0.71,57.51
2017-06-22,95,71.0,,0.71,67.45
2017-06-23,82,71.0,,0.71,58.22
2017-06-24,89,71.0,,0.71,63.19
2017-06-25,91,71.0,,0.71,64.61
2017-06-26,100,71.0,,0.71,71.0
2017-06-27,90,71.0,,0.71,63.9
2017-06-28,89,71.0,,0.71,63.19
2017-06-29,81,71.0,,0.71,57.51
2017-06-30,86,71.0,,0.71,61.059999999999995
2017-07-01,81,70.0,False,0.7,56.699999999999996
2017-07-02,72,70.0,,0.7,50.4
2017-07-03,80,70.0,,0.7,56.0
2017-07-04,69,70.0,,0.7,48.3
2017-07-05,88,70.0,,0.7,61.599999999999994
2017-07-06,90,70.0,,0.7,62.99999999999999
2017-07-07,89,70.0,,0.7,62.3
2017-07-08,78,70.0,,0.7,54.599999999999994
2017-07-09,80,70.0,,0.7,56.0
2017-07-10,94,70.0,,0.7,65.8
2017-07-11,100,70.0,,0.7,70.0
2017-07-12,88,70.0,,0.7,61.599999999999994
2017-07-13,95,70.0,,0.7,66.5
2017-07-14,80,70.0,,0.7,56.0
2017-07-15,85,70.0,,0.7,59.49999999999999
2017-07-16,72,70.0,,0.7,50.4
2017-07-17,79,70.0,,0.7,55.3
2017-07-18,96,70.0,,0.7,67.19999999999999
2017-07-19,89,70.0,,0.7,62.3
2017-07-20,89,70.0,,0.7,62.3
2017-07-21,78,70.0,,0.7,54.599999999999994
2017-07-22,93,70.0,,0.7,65.1
2017-07-23,84,70.0,,0.7,58.8
2017-07-24,90,70.0,,0.7,62.99999999999999
2017-07-25,91,70.0,,0.7,63.699999999999996
2017-07-26,92,70.0,,0.7,64.39999999999999
2017-07-27,87,70.0,,0.7,60.9
2017-07-28,91,70.0,,0.7,63.699999999999996
2017-07-29,86,70.0,,0.7,60.199999999999996
2017-07-30,88,70.0,,0.7,61.599999999999994
2017-07-31,89,70.0,,0.7,62.3
2017-08-01,41,80.0,False,0.8,32.800000000000004
2017-08-02,39,80.0,,0.8,31.200000000000003
2017-08-03,40,80.0,,0.8,32.0
2017-08-04,34,80.0,,0.8,27.200000000000003
2017-08-05,36,80.0,,0.8,28.8
2017-08-06,33,80.0,,0.8,26.400000000000002
2017-08-07,33,80.0,,0.8,26.400000000000002
2017-08-08,40,80.0,,0.8,32.0
2017-08-09,38,80.0,,0.8,30.400000000000002
2017-08-10,36,80.0,,0.8,28.8
2017-08-11,33,80.0,,0.8,26.400000000000002
2017-08-12,35,80.0,,0.8,28.0
2017-08-13,35,80.0,,0.8,28.0
2017-08-14,39,80.0,,0.8,31.200000000000003
2017-08-15,40,80.0,,0.8,32.0
2017-08-16,38,80.0,,0.8,30.400000000000002
2017-08-17,35,80.0,,0.8,28.0
2017-08-18,32,80.0,,0.8,25.6
2017-08-19,33,80.0,,0.8,26.400000000000002
2017-08-20,29,80.0,,0.8,23.200000000000003
2017-08-21,29,80.0,,0.8,23.200000000000003
2017-08-22,35,80.0,,0.8,28.0
2017-08-23,37,80.0,,0.8,29.6
2017-08-24,34,80.0,,0.8,27.200000000000003
2017-08-25,28,80.0,,0.8,22.400000000000002
2017-08-26,32,80.0,,0.8,25.6
2017-08-27,31,80.0,,0.8,24.8
2017-08-28,55,80.0,,0.8,44.0
2017-08-29,97,80.0,,0.8,77.60000000000001
2017-08-30,100,80.0,,0.8,80.0
2017-08-31,98,80.0,,0.8,78.4
2017-09-01,100,84.0,False,0.84,84.0
2017-09-02,87,84.0,,0.84,73.08
2017-09-03,71,84.0,,0.84,59.64
2017-09-04,61,84.0,,0.84,51.239999999999995
2017-09-05,62,84.0,,0.84,52.08
2017-09-06,52,84.0,,0.84,43.68
2017-09-07,47,84.0,,0.84,39.48
2017-09-08,44,84.0,,0.84,36.96
2017-09-09,44,84.0,,0.84,36.96
2017-09-10,39,84.0,,0.84,32.76
2017-09-11,47,84.0,,0.84,39.48
2017-09-12,43,84.0,,0.84,36.12
2017-09-13,51,84.0,,0.84,42.839999999999996
2017-09-14,47,84.0,,0.84,39.48
2017-09-15,44,84.0,,0.84,36.96
2017-09-16,43,84.0,,0.84,36.12
2017-09-17,39,84.0,,0.84,32.76
2017-09-18,43,84.0,,0.84,36.12
2017-09-19,39,84.0,,0.84,32.76
2017-09-20,47,84.0,,0.84,39.48
2017-09-21,44,84.0,,0.84,36.96
2017-09-22,46,84.0,,0.84,38.64
2017-09-23,44,84.0,,0.84,36.96
2017-09-24,42,84.0,,0.84,35.28
2017-09-25,49,84.0,,0.84,41.16
2017-09-26,44,84.0,,0.84,36.96
2017-09-27,51,84.0,,0.84,42.839999999999996
2017-09-28,45,84.0,,0.84,37.8
2017-09-29,42,84.0,,0.84,35.28
2017-09-30,44,84.0,,0.84,36.96
2017-10-01,51,75.0,False,0.75,38.25
2017-10-02,100,75.0,,0.75,75.0
2017-10-03,98,75.0,,0.75,73.5
2017-10-04,54,75.0,,0.75,40.5
2017-10-05,54,75.0,,0.75,40.5
2017-10-06,48,75.0,,0.75,36.0
2017-10-07,43,75.0,,0.75,32.25
2017-10-08,42,75.0,,0.75,31.5
2017-10-09,50,75.0,,0.75,37.5
2017-10-10,51,75.0,,0.75,38.25
2017-10-11,48,75.0,,0.75,36.0
2017-10-12,50,75.0,,0.75,37.5
2017-10-13,49,75.0,,0.75,36.75
2017-10-14,46,75.0,,0.75,34.5
2017-10-15,46,75.0,,0.75,34.5
2017-10-16,51,75.0,,0.75,38.25
2017-10-17,51,75.0,,0.75,38.25
2017-10-18,54,75.0,,0.75,40.5
2017-10-19,47,75.0,,0.75,35.25
2017-10-20,44,75.0,,0.75,33.0
2017-10-21,49,75.0,,0.75,36.75
2017-10-22,41,75.0,,0.75,30.75
2017-10-23,49,75.0,,0.75,36.75
2017-10-24,52,75.0,,0.75,39.0
2017-10-25,50,75.0,,0.75,37.5
2017-10-26,49,75.0,,0.75,36.75
2017-10-27,51,75.0,,0.75,38.25
2017-10-28,39,75.0,,0.75,29.25
2017-10-29,41,75.0,,0.75,30.75
2017-10-30,45,75.0,,0.75,33.75
2017-10-31,44,75.0,,0.75,33.0
2017-11-01,73,74.0,False,0.74,54.019999999999996
2017-11-02,80,74.0,,0.74,59.2
2017-11-03,69,74.0,,0.74,51.06
2017-11-04,68,74.0,,0.74,50.32
2017-11-05,67,74.0,,0.74,49.58
2017-11-06,79,74.0,,0.74,58.46
2017-11-07,77,74.0,,0.74,56.98
2017-11-08,77,74.0,,0.74,56.98
2017-11-09,72,74.0,,0.74,53.28
2017-11-10,75,74.0,,0.74,55.5
2017-11-11,74,74.0,,0.74,54.76
2017-11-12,76,74.0,,0.74,56.24
2017-11-13,76,74.0,,0.74,56.24
2017-11-14,91,74.0,,0.74,67.34
2017-11-15,91,74.0,,0.74,67.34
2017-11-16,83,74.0,,0.74,61.42
2017-11-17,74,74.0,,0.74,54.76
2017-11-18,74,74.0,,0.74,54.76
2017-11-19,75,74.0,,0.74,55.5
2017-11-20,77,74.0,,0.74,56.98
2017-11-21,78,74.0,,0.74,57.72
2017-11-22,66,74.0,,0.74,48.839999999999996
2017-11-23,39,74.0,,0.74,28.86
2017-11-24,58,74.0,,0.74,42.92
2017-11-25,74,74.0,,0.74,54.76
2017-11-26,64,74.0,,0.74,47.36
2017-11-27,91,74.0,,0.74,67.34
2017-11-28,100,74.0,,0.74,74.0
2017-11-29,90,74.0,,0.74,66.6
2017-11-30,83,74.0,,0.74,61.42
2017-12-01,90,77.0,False,0.77,69.3
2017-12-02,84,77.0,,0.77,64.68
2017-12-03,72,77.0,,0.77,55.44
2017-12-04,86,77.0,,0.77,66.22
2017-12-05,85,77.0,,0.77,65.45
2017-12-06,82,77.0,,0.77,63.14
2017-12-07,76,77.0,,0.77,58.52
2017-12-08,78,77.0,,0.77,60.06
2017-12-09,71,77.0,,0.77,54.67
2017-12-10,71,77.0,,0.77,54.67
2017-12-11,82,77.0,,0.77,63.14
2017-12-12,86,77.0,,0.77,66.22
2017-12-13,78,77.0,,0.77,60.06
2017-12-14,70,77.0,,0.77,53.9
2017-12-15,69,77.0,,0.77,53.13
2017-12-16,84,77.0,,0.77,64.68
2017-12-17,74,77.0,,0.77,56.980000000000004
2017-12-18,82,77.0,,0.77,63.14
2017-12-19,86,77.0,,0.77,66.22
2017-12-20,82,77.0,,0.77,63.14
2017-12-21,89,77.0,,0.77,68.53
2017-12-22,81,77.0,,0.77,62.370000000000005
2017-12-23,75,77.0,,0.77,57.75
2017-12-24,56,77.0,,0.77,43.120000000000005
2017-12-25,42,77.0,,0.77,32.34
2017-12-26,98,77.0,,0.77,75.46000000000001
2017-12-27,94,77.0,,0.77,72.38
2017-12-28,97,77.0,,0.77,74.69
2017-12-29,100,77.0,,0.77,77.0
2017-12-30,97,77.0,,0.77,74.69
2017-12-31,84,77.0,,0.77,64.68
2018-01-01,85,71.0,False,0.71,60.349999999999994
2018-01-02,88,71.0,,0.71,62.48
2018-01-03,94,71.0,,0.71,66.74
2018-01-04,87,71.0,,0.71,61.769999999999996
2018-01-05,92,71.0,,0.71,65.32
2018-01-06,89,71.0,,0.71,63.19
2018-01-07,90,71.0,,0.71,63.9
2018-01-08,97,71.0,,0.71,68.86999999999999
2018-01-09,83,71.0,,0.71,58.93
2018-01-10,86,71.0,,0.71,61.059999999999995
2018-01-11,87,71.0,,0.71,61.769999999999996
2018-01-12,80,71.0,,0.71,56.8
2018-01-13,96,71.0,,0.71,68.16
2018-01-14,91,71.0,,0.71,64.61
2018-01-15,90,71.0,,0.71,63.9
2018-01-16,87,71.0,,0.71,61.769999999999996
