date,corrupt government_unscaled,corrupt government_monthly,isPartial,scale,corrupt government
2011-11-26,0,73.0,,0.73,0.0
2011-11-27,31,73.0,,0.73,22.63
2011-11-28,48,73.0,,0.73,35.04
2011-11-29,36,73.0,,0.73,26.28
2011-11-30,0,73.0,,0.73,0.0
2011-12-01,33,69.0,False,0.69,22.77
2011-12-02,0,69.0,,0.69,0.0
2011-12-03,42,69.0,,0.69,28.979999999999997
2011-12-04,0,69.0,,0.69,0.0
2011-12-05,66,69.0,,0.69,45.54
2011-12-06,32,69.0,,0.69,22.08
2011-12-07,82,69.0,,0.69,56.58
2011-12-08,67,69.0,,0.69,46.23
2011-12-09,35,69.0,,0.69,24.15
2011-12-10,42,69.0,,0.69,28.979999999999997
2011-12-11,0,69.0,,0.69,0.0
2011-12-12,66,69.0,,0.69,45.54
2011-12-13,33,69.0,,0.69,22.77
2011-12-14,33,69.0,,0.69,22.77
2011-12-15,100,69.0,,0.69,69.0
2011-12-16,35,69.0,,0.69,24.15
2011-12-17,42,69.0,,0.69,28.979999999999997
2011-12-18,43,69.0,,0.69,29.669999999999998
2011-12-19,0,69.0,,0.69,0.0
2011-12-20,34,69.0,,0.69,23.459999999999997
2011-12-21,0,69.0,,0.69,0.0
2011-12-22,36,69.0,,0.69,24.839999999999996
2011-12-23,40,69.0,,0.69,27.599999999999998
2011-12-24,47,69.0,,0.69,32.43
2011-12-25,0,69.0,,0.69,0.0
2011-12-26,86,69.0,,0.69,59.339999999999996
2011-12-27,0,69.0,,0.69,0.0
2011-12-28,0,69.0,,0.69,0.0
2011-12-29,0,69.0,,0.69,0.0
2011-12-30,0,69.0,,0.69,0.0
2011-12-31,42,69.0,,0.69,28.979999999999997
2012-01-01,70,60.0,False,0.6,42.0
2012-01-02,55,60.0,,0.6,33.0
2012-01-03,50,60.0,,0.6,30.0
2012-01-04,100,60.0,,0.6,60.0
2012-01-05,50,60.0,,0.6,30.0
2012-01-06,51,60.0,,0.6,30.599999999999998
2012-01-07,0,60.0,,0.6,0.0
2012-01-08,60,60.0,,0.6,36.0
2012-01-09,49,60.0,,0.6,29.4
2012-01-10,49,60.0,,0.6,29.4
2012-01-11,0,60.0,,0.6,0.0
2012-01-12,0,60.0,,0.6,0.0
2012-01-13,0,60.0,,0.6,0.0
2012-01-14,0,60.0,,0.6,0.0
2012-01-15,0,60.0,,0.6,0.0
2012-01-16,50,60.0,,0.6,30.0
2012-01-17,96,60.0,,0.6,57.599999999999994
2012-01-18,95,60.0,,0.6,57.0
2012-01-19,48,60.0,,0.6,28.799999999999997
2012-01-20,98,60.0,,0.6,58.8
2012-01-21,57,60.0,,0.6,34.199999999999996
2012-01-22,58,60.0,,0.6,34.8
2012-01-23,47,60.0,,0.6,28.2
2012-01-24,0,60.0,,0.6,0.0
2012-01-25,48,60.0,,0.6,28.799999999999997
2012-01-26,48,60.0,,0.6,28.799999999999997
2012-01-27,50,60.0,,0.6,30.0
2012-01-28,59,60.0,,0.6,35.4
2012-01-29,59,60.0,,0.6,35.4
2012-01-30,47,60.0,,0.6,28.2
2012-01-31,47,60.0,,0.6,28.2
2012-02-01,0,85.0,False,0.85,0.0
2012-02-02,33,85.0,,0.85,28.05
2012-02-03,34,85.0,,0.85,28.9
2012-02-04,0,85.0,,0.85,0.0
2012-02-05,41,85.0,,0.85,34.85
2012-02-06,67,85.0,,0.85,56.949999999999996
2012-02-07,0,85.0,,0.85,0.0
2012-02-08,33,85.0,,0.85,28.05
2012-02-09,34,85.0,,0.85,28.9
2012-02-10,69,85.0,,0.85,58.65
2012-02-11,0,85.0,,0.85,0.0
2012-02-12,38,85.0,,0.85,32.3
2012-02-13,48,85.0,,0.85,40.8
2012-02-14,33,85.0,,0.85,28.05
2012-02-15,0,85.0,,0.85,0.0
2012-02-16,100,85.0,,0.85,85.0
2012-02-17,0,85.0,,0.85,0.0
2012-02-18,82,85.0,,0.85,69.7
2012-02-19,0,85.0,,0.85,0.0
2012-02-20,52,85.0,,0.85,44.199999999999996
2012-02-21,0,85.0,,0.85,0.0
2012-02-22,0,85.0,,0.85,0.0
2012-02-23,0,85.0,,0.85,0.0
2012-02-24,0,85.0,,0.85,0.0
2012-02-25,40,85.0,,0.85,34.0
2012-02-26,41,85.0,,0.85,34.85
2012-02-27,65,85.0,,0.85,55.25
2012-02-28,65,85.0,,0.85,55.25
2012-02-29,48,85.0,,0.85,40.8
2012-03-01,0,78.0,False,0.78,0.0
2012-03-02,83,78.0,,0.78,64.74000000000001
2012-03-03,0,78.0,,0.78,0.0
2012-03-04,0,78.0,,0.78,0.0
2012-03-05,27,78.0,,0.78,21.060000000000002
2012-03-06,25,78.0,,0.78,19.5
2012-03-07,0,78.0,,0.78,0.0
2012-03-08,74,78.0,,0.78,57.72
2012-03-09,0,78.0,,0.78,0.0
2012-03-10,0,78.0,,0.78,0.0
2012-03-11,31,78.0,,0.78,24.18
2012-03-12,25,78.0,,0.78,19.5
2012-03-13,25,78.0,,0.78,19.5
2012-03-14,0,78.0,,0.78,0.0
2012-03-15,25,78.0,,0.78,19.5
2012-03-16,26,78.0,,0.78,20.28
2012-03-17,0,78.0,,0.78,0.0
2012-03-18,32,78.0,,0.78,24.96
2012-03-19,50,78.0,,0.78,39.0
2012-03-20,50,78.0,,0.78,39.0
2012-03-21,25,78.0,,0.78,19.5
2012-03-22,0,78.0,,0.78,0.0
2012-03-23,0,78.0,,0.78,0.0
2012-03-24,0,78.0,,0.78,0.0
2012-03-25,0,78.0,,0.78,0.0
2012-03-26,0,78.0,,0.78,0.0
2012-03-27,100,78.0,,0.78,78.0
2012-03-28,25,78.0,,0.78,19.5
2012-03-29,0,78.0,,0.78,0.0
2012-03-30,27,78.0,,0.78,21.060000000000002
2012-03-31,0,78.0,,0.78,0.0
2012-04-01,33,63.0,False,0.63,20.79
2012-04-02,27,63.0,,0.63,17.01
2012-04-03,26,63.0,,0.63,16.38
2012-04-04,40,63.0,,0.63,25.2
2012-04-05,27,63.0,,0.63,17.01
2012-04-06,29,63.0,,0.63,18.27
2012-04-07,0,63.0,,0.63,0.0
2012-04-08,36,63.0,,0.63,22.68
2012-04-09,32,63.0,,0.63,20.16
2012-04-10,0,63.0,,0.63,0.0
2012-04-11,39,63.0,,0.63,24.57
2012-04-12,0,63.0,,0.63,0.0
2012-04-13,0,63.0,,0.63,0.0
2012-04-14,0,63.0,,0.63,0.0
2012-04-15,0,63.0,,0.63,0.0
2012-04-16,0,63.0,,0.63,0.0
2012-04-17,0,63.0,,0.63,0.0
2012-04-18,26,63.0,,0.63,16.38
2012-04-19,0,63.0,,0.63,0.0
2012-04-20,27,63.0,,0.63,17.01
2012-04-21,100,63.0,,0.63,63.0
2012-04-22,0,63.0,,0.63,0.0
2012-04-23,52,63.0,,0.63,32.76
2012-04-24,39,63.0,,0.63,24.57
2012-04-25,26,63.0,,0.63,16.38
2012-04-26,52,63.0,,0.63,32.76
2012-04-27,0,63.0,,0.63,0.0
2012-04-28,49,63.0,,0.63,30.87
2012-04-29,0,63.0,,0.63,0.0
2012-04-30,26,63.0,,0.63,16.38
2012-05-01,0,74.0,False,0.74,0.0
2012-05-02,67,74.0,,0.74,49.58
2012-05-03,34,74.0,,0.74,25.16
2012-05-04,0,74.0,,0.74,0.0
2012-05-05,43,74.0,,0.74,31.82
2012-05-06,0,74.0,,0.74,0.0
2012-05-07,51,74.0,,0.74,37.74
2012-05-08,33,74.0,,0.74,24.419999999999998
2012-05-09,33,74.0,,0.74,24.419999999999998
2012-05-10,0,74.0,,0.74,0.0
2012-05-11,0,74.0,,0.74,0.0
2012-05-12,46,74.0,,0.74,34.04
2012-05-13,0,74.0,,0.74,0.0
2012-05-14,69,74.0,,0.74,51.06
2012-05-15,100,74.0,,0.74,74.0
2012-05-16,68,74.0,,0.74,50.32
2012-05-17,36,74.0,,0.74,26.64
2012-05-18,0,74.0,,0.74,0.0
2012-05-19,0,74.0,,0.74,0.0
2012-05-20,0,74.0,,0.74,0.0
2012-05-21,0,74.0,,0.74,0.0
2012-05-22,34,74.0,,0.74,25.16
2012-05-23,34,74.0,,0.74,25.16
2012-05-24,70,74.0,,0.74,51.8
2012-05-25,37,74.0,,0.74,27.38
2012-05-26,93,74.0,,0.74,68.82
2012-05-27,48,74.0,,0.74,35.519999999999996
2012-05-28,44,74.0,,0.74,32.56
2012-05-29,52,74.0,,0.74,38.48
2012-05-30,34,74.0,,0.74,25.16
2012-05-31,70,74.0,,0.74,51.8
2012-06-01,0,45.0,False,0.45,0.0
2012-06-02,96,45.0,,0.45,43.2
2012-06-03,0,45.0,,0.45,0.0
2012-06-04,0,45.0,,0.45,0.0
2012-06-05,74,45.0,,0.45,33.300000000000004
2012-06-06,0,45.0,,0.45,0.0
2012-06-07,0,45.0,,0.45,0.0
2012-06-08,80,45.0,,0.45,36.0
2012-06-09,0,45.0,,0.45,0.0
2012-06-10,0,45.0,,0.45,0.0
2012-06-11,0,45.0,,0.45,0.0
2012-06-12,75,45.0,,0.45,33.75
2012-06-13,76,45.0,,0.45,34.2
2012-06-14,0,45.0,,0.45,0.0
2012-06-15,81,45.0,,0.45,36.45
2012-06-16,100,45.0,,0.45,45.0
2012-06-17,99,45.0,,0.45,44.550000000000004
2012-06-18,76,45.0,,0.45,34.2
2012-06-19,0,45.0,,0.45,0.0
2012-06-20,76,45.0,,0.45,34.2
2012-06-21,77,45.0,,0.45,34.65
2012-06-22,0,45.0,,0.45,0.0
2012-06-23,0,45.0,,0.45,0.0
2012-06-24,99,45.0,,0.45,44.550000000000004
2012-06-25,0,45.0,,0.45,0.0
2012-06-26,0,45.0,,0.45,0.0
2012-06-27,0,45.0,,0.45,0.0
2012-06-28,0,45.0,,0.45,0.0
2012-06-29,0,45.0,,0.45,0.0
2012-06-30,96,45.0,,0.45,43.2
2012-07-01,59,40.0,False,0.4,23.6
2012-07-02,70,40.0,,0.4,28.0
2012-07-03,0,40.0,,0.4,0.0
2012-07-04,57,40.0,,0.4,22.8
2012-07-05,100,40.0,,0.4,40.0
2012-07-06,0,40.0,,0.4,0.0
2012-07-07,57,40.0,,0.4,22.8
2012-07-08,57,40.0,,0.4,22.8
2012-07-09,45,40.0,,0.4,18.0
2012-07-10,45,40.0,,0.4,18.0
2012-07-11,46,40.0,,0.4,18.400000000000002
2012-07-12,46,40.0,,0.4,18.400000000000002
2012-07-13,0,40.0,,0.4,0.0
2012-07-14,58,40.0,,0.4,23.200000000000003
2012-07-15,0,40.0,,0.4,0.0
2012-07-16,45,40.0,,0.4,18.0
2012-07-17,0,40.0,,0.4,0.0
2012-07-18,45,40.0,,0.4,18.0
2012-07-19,45,40.0,,0.4,18.0
2012-07-20,47,40.0,,0.4,18.8
2012-07-21,0,40.0,,0.4,0.0
2012-07-22,58,40.0,,0.4,23.200000000000003
2012-07-23,45,40.0,,0.4,18.0
2012-07-24,45,40.0,,0.4,18.0
2012-07-25,45,40.0,,0.4,18.0
2012-07-26,45,40.0,,0.4,18.0
2012-07-27,47,40.0,,0.4,18.8
2012-07-28,0,40.0,,0.4,0.0
2012-07-29,0,40.0,,0.4,0.0
2012-07-30,45,40.0,,0.4,18.0
2012-07-31,44,40.0,,0.4,17.6
2012-08-01,0,54.0,False,0.54,0.0
2012-08-02,0,54.0,,0.54,0.0
2012-08-03,0,54.0,,0.54,0.0
2012-08-04,50,54.0,,0.54,27.0
2012-08-05,0,54.0,,0.54,0.0
2012-08-06,0,54.0,,0.54,0.0
2012-08-07,0,54.0,,0.54,0.0
2012-08-08,80,54.0,,0.54,43.2
2012-08-09,40,54.0,,0.54,21.6
2012-08-10,42,54.0,,0.54,22.68
2012-08-11,50,54.0,,0.54,27.0
2012-08-12,0,54.0,,0.54,0.0
2012-08-13,40,54.0,,0.54,21.6
2012-08-14,0,54.0,,0.54,0.0
2012-08-15,60,54.0,,0.54,32.400000000000006
2012-08-16,0,54.0,,0.54,0.0
2012-08-17,0,54.0,,0.54,0.0
2012-08-18,0,54.0,,0.54,0.0
2012-08-19,50,54.0,,0.54,27.0
2012-08-20,0,54.0,,0.54,0.0
2012-08-21,40,54.0,,0.54,21.6
2012-08-22,81,54.0,,0.54,43.74
2012-08-23,0,54.0,,0.54,0.0
2012-08-24,42,54.0,,0.54,22.68
2012-08-25,99,54.0,,0.54,53.46
2012-08-26,49,54.0,,0.54,26.46
2012-08-27,39,54.0,,0.54,21.060000000000002
2012-08-28,39,54.0,,0.54,21.060000000000002
2012-08-29,40,54.0,,0.54,21.6
2012-08-30,100,54.0,,0.54,54.0
2012-08-31,41,54.0,,0.54,22.14
2012-09-01,32,66.0,False,0.66,21.12
2012-09-02,33,66.0,,0.66,21.78
2012-09-03,30,66.0,,0.66,19.8
2012-09-04,25,66.0,,0.66,16.5
2012-09-05,25,66.0,,0.66,16.5
2012-09-06,0,66.0,,0.66,0.0
2012-09-07,0,66.0,,0.66,0.0
2012-09-08,31,66.0,,0.66,20.46
2012-09-09,30,66.0,,0.66,19.8
2012-09-10,100,66.0,,0.66,66.0
2012-09-11,25,66.0,,0.66,16.5
2012-09-12,0,66.0,,0.66,0.0
2012-09-13,25,66.0,,0.66,16.5
2012-09-14,26,66.0,,0.66,17.16
2012-09-15,32,66.0,,0.66,21.12
2012-09-16,62,66.0,,0.66,40.92
2012-09-17,49,66.0,,0.66,32.34
2012-09-18,24,66.0,,0.66,15.84
2012-09-19,0,66.0,,0.66,0.0
2012-09-20,51,66.0,,0.66,33.660000000000004
2012-09-21,79,66.0,,0.66,52.14
2012-09-22,0,66.0,,0.66,0.0
2012-09-23,31,66.0,,0.66,20.46
2012-09-24,25,66.0,,0.66,16.5
2012-09-25,25,66.0,,0.66,16.5
2012-09-26,49,66.0,,0.66,32.34
2012-09-27,25,66.0,,0.66,16.5
2012-09-28,0,66.0,,0.66,0.0
2012-09-29,31,66.0,,0.66,20.46
2012-09-30,0,66.0,,0.66,0.0
2012-10-01,64,55.0,False,0.55,35.2
2012-10-02,25,55.0,,0.55,13.750000000000002
2012-10-03,25,55.0,,0.55,13.750000000000002
2012-10-04,25,55.0,,0.55,13.750000000000002
2012-10-05,40,55.0,,0.55,22.0
2012-10-06,32,55.0,,0.55,17.6
2012-10-07,0,55.0,,0.55,0.0
2012-10-08,0,55.0,,0.55,0.0
2012-10-09,0,55.0,,0.55,0.0
2012-10-10,0,55.0,,0.55,0.0
2012-10-11,0,55.0,,0.55,0.0
2012-10-12,26,55.0,,0.55,14.3
2012-10-13,32,55.0,,0.55,17.6
2012-10-14,30,55.0,,0.55,16.5
2012-10-15,0,55.0,,0.55,0.0
2012-10-16,24,55.0,,0.55,13.200000000000001
2012-10-17,25,55.0,,0.55,13.750000000000002
2012-10-18,100,55.0,,0.55,55.00000000000001
2012-10-19,26,55.0,,0.55,14.3
2012-10-20,0,55.0,,0.55,0.0
2012-10-21,31,55.0,,0.55,17.05
2012-10-22,0,55.0,,0.55,0.0
2012-10-23,24,55.0,,0.55,13.200000000000001
2012-10-24,0,55.0,,0.55,0.0
2012-10-25,25,55.0,,0.55,13.750000000000002
2012-10-26,26,55.0,,0.55,14.3
2012-10-27,0,55.0,,0.55,0.0
2012-10-28,60,55.0,,0.55,33.0
2012-10-29,36,55.0,,0.55,19.8
2012-10-30,24,55.0,,0.55,13.200000000000001
2012-10-31,0,55.0,,0.55,0.0
2012-11-01,39,54.0,False,0.54,21.060000000000002
2012-11-02,38,54.0,,0.54,20.520000000000003
2012-11-03,45,54.0,,0.54,24.3
2012-11-04,0,54.0,,0.54,0.0
2012-11-05,36,54.0,,0.54,19.44
2012-11-06,52,54.0,,0.54,28.080000000000002
2012-11-07,100,54.0,,0.54,54.0
2012-11-08,36,54.0,,0.54,19.44
2012-11-09,0,54.0,,0.54,0.0
2012-11-10,0,54.0,,0.54,0.0
2012-11-11,0,54.0,,0.54,0.0
2012-11-12,37,54.0,,0.54,19.98
2012-11-13,36,54.0,,0.54,19.44
2012-11-14,55,54.0,,0.54,29.700000000000003
2012-11-15,74,54.0,,0.54,39.96
2012-11-16,75,54.0,,0.54,40.5
2012-11-17,46,54.0,,0.54,24.840000000000003
2012-11-18,67,54.0,,0.54,36.18
2012-11-19,0,54.0,,0.54,0.0
2012-11-20,0,54.0,,0.54,0.0
2012-11-21,0,54.0,,0.54,0.0
2012-11-22,0,54.0,,0.54,0.0
2012-11-23,43,54.0,,0.54,23.220000000000002
2012-11-24,0,54.0,,0.54,0.0
2012-11-25,43,54.0,,0.54,23.220000000000002
2012-11-26,0,54.0,,0.54,0.0
2012-11-27,0,54.0,,0.54,0.0
2012-11-28,35,54.0,,0.54,18.900000000000002
2012-11-29,34,54.0,,0.54,18.36
2012-11-30,0,54.0,,0.54,0.0
2012-12-01,0,45.0,False,0.45,0.0
2012-12-02,100,45.0,,0.45,45.0
2012-12-03,40,45.0,,0.45,18.0
2012-12-04,60,45.0,,0.45,27.0
2012-12-05,40,45.0,,0.45,18.0
2012-12-06,41,45.0,,0.45,18.45
2012-12-07,0,45.0,,0.45,0.0
2012-12-08,51,45.0,,0.45,22.95
2012-12-09,0,45.0,,0.45,0.0
2012-12-10,40,45.0,,0.45,18.0
2012-12-11,40,45.0,,0.45,18.0
2012-12-12,41,45.0,,0.45,18.45
2012-12-13,41,45.0,,0.45,18.45
2012-12-14,42,45.0,,0.45,18.900000000000002
2012-12-15,51,45.0,,0.45,22.95
2012-12-16,0,45.0,,0.45,0.0
2012-12-17,0,45.0,,0.45,0.0
2012-12-18,83,45.0,,0.45,37.35
2012-12-19,43,45.0,,0.45,19.35
2012-12-20,86,45.0,,0.45,38.7
2012-12-21,45,45.0,,0.45,20.25
2012-12-22,0,45.0,,0.45,0.0
2012-12-23,0,45.0,,0.45,0.0
2012-12-24,0,45.0,,0.45,0.0
2012-12-25,0,45.0,,0.45,0.0
2012-12-26,0,45.0,,0.45,0.0
2012-12-27,0,45.0,,0.45,0.0
2012-12-28,46,45.0,,0.45,20.7
2012-12-29,51,45.0,,0.45,22.95
2012-12-30,0,45.0,,0.45,0.0
2012-12-31,46,45.0,,0.45,20.7
2013-01-01,0,52.0,False,0.52,0.0
2013-01-02,0,52.0,,0.52,0.0
2013-01-03,0,52.0,,0.52,0.0
2013-01-04,0,52.0,,0.52,0.0
2013-01-05,93,52.0,,0.52,48.36
2013-01-06,0,52.0,,0.52,0.0
2013-01-07,20,52.0,,0.52,10.4
2013-01-08,19,52.0,,0.52,9.88
2013-01-09,20,52.0,,0.52,10.4
2013-01-10,0,52.0,,0.52,0.0
2013-01-11,40,52.0,,0.52,20.8
2013-01-12,0,52.0,,0.52,0.0
2013-01-13,0,52.0,,0.52,0.0
2013-01-14,0,52.0,,0.52,0.0
2013-01-15,29,52.0,,0.52,15.08
2013-01-16,19,52.0,,0.52,9.88
2013-01-17,39,52.0,,0.52,20.28
2013-01-18,0,52.0,,0.52,0.0
2013-01-19,47,52.0,,0.52,24.44
2013-01-20,24,52.0,,0.52,12.48
2013-01-21,0,52.0,,0.52,0.0
2013-01-22,19,52.0,,0.52,9.88
2013-01-23,38,52.0,,0.52,19.76
2013-01-24,19,52.0,,0.52,9.88
2013-01-25,100,52.0,,0.52,52.0
2013-01-26,23,52.0,,0.52,11.96
2013-01-27,92,52.0,,0.52,47.84
2013-01-28,19,52.0,,0.52,9.88
2013-01-29,0,52.0,,0.52,0.0
2013-01-30,19,52.0,,0.52,9.88
2013-01-31,0,52.0,,0.52,0.0
2013-02-01,0,79.0,False,0.79,0.0
2013-02-02,40,79.0,,0.79,31.6
2013-02-03,39,79.0,,0.79,30.810000000000002
2013-02-04,33,79.0,,0.79,26.07
2013-02-05,65,79.0,,0.79,51.35
2013-02-06,97,79.0,,0.79,76.63000000000001
2013-02-07,81,79.0,,0.79,63.99
2013-02-08,100,79.0,,0.79,79.0
2013-02-09,40,79.0,,0.79,31.6
2013-02-10,0,79.0,,0.79,0.0
2013-02-11,0,79.0,,0.79,0.0
2013-02-12,48,79.0,,0.79,37.92
2013-02-13,0,79.0,,0.79,0.0
2013-02-14,50,79.0,,0.79,39.5
2013-02-15,0,79.0,,0.79,0.0
2013-02-16,59,79.0,,0.79,46.61
2013-02-17,40,79.0,,0.79,31.6
2013-02-18,34,79.0,,0.79,26.86
2013-02-19,32,79.0,,0.79,25.28
2013-02-20,32,79.0,,0.79,25.28
2013-02-21,32,79.0,,0.79,25.28
2013-02-22,83,79.0,,0.79,65.57000000000001
2013-02-23,39,79.0,,0.79,30.810000000000002
2013-02-24,39,79.0,,0.79,30.810000000000002
2013-02-25,95,79.0,,0.79,75.05
2013-02-26,47,79.0,,0.79,37.13
2013-02-27,32,79.0,,0.79,25.28
2013-02-28,65,79.0,,0.79,51.35
2013-03-01,57,73.0,False,0.73,41.61
2013-03-02,0,73.0,,0.73,0.0
2013-03-03,0,73.0,,0.73,0.0
2013-03-04,27,73.0,,0.73,19.71
2013-03-05,41,73.0,,0.73,29.93
2013-03-06,54,73.0,,0.73,39.42
2013-03-07,55,73.0,,0.73,40.15
2013-03-08,0,73.0,,0.73,0.0
2013-03-09,33,73.0,,0.73,24.09
2013-03-10,34,73.0,,0.73,24.82
2013-03-11,27,73.0,,0.73,19.71
2013-03-12,0,73.0,,0.73,0.0
2013-03-13,27,73.0,,0.73,19.71
2013-03-14,28,73.0,,0.73,20.439999999999998
2013-03-15,29,73.0,,0.73,21.169999999999998
2013-03-16,0,73.0,,0.73,0.0
2013-03-17,50,73.0,,0.73,36.5
2013-03-18,27,73.0,,0.73,19.71
2013-03-19,41,73.0,,0.73,29.93
2013-03-20,55,73.0,,0.73,40.15
2013-03-21,41,73.0,,0.73,29.93
2013-03-22,42,73.0,,0.73,30.66
2013-03-23,0,73.0,,0.73,0.0
2013-03-24,100,73.0,,0.73,73.0
2013-03-25,27,73.0,,0.73,19.71
2013-03-26,0,73.0,,0.73,0.0
2013-03-27,42,73.0,,0.73,30.66
2013-03-28,0,73.0,,0.73,0.0
2013-03-29,61,73.0,,0.73,44.53
2013-03-30,0,73.0,,0.73,0.0
2013-03-31,72,73.0,,0.73,52.56
2013-04-01,25,84.0,False,0.84,21.0
2013-04-02,38,84.0,,0.84,31.919999999999998
2013-04-03,0,84.0,,0.84,0.0
2013-04-04,38,84.0,,0.84,31.919999999999998
2013-04-05,0,84.0,,0.84,0.0
2013-04-06,32,84.0,,0.84,26.88
2013-04-07,31,84.0,,0.84,26.04
2013-04-08,0,84.0,,0.84,0.0
2013-04-09,25,84.0,,0.84,21.0
2013-04-10,25,84.0,,0.84,21.0
2013-04-11,50,84.0,,0.84,42.0
2013-04-12,39,84.0,,0.84,32.76
2013-04-13,0,84.0,,0.84,0.0
2013-04-14,0,84.0,,0.84,0.0
2013-04-15,49,84.0,,0.84,41.16
2013-04-16,24,84.0,,0.84,20.16
2013-04-17,37,84.0,,0.84,31.08
2013-04-18,25,84.0,,0.84,21.0
2013-04-19,25,84.0,,0.84,21.0
2013-04-20,63,84.0,,0.84,52.919999999999995
2013-04-21,64,84.0,,0.84,53.76
2013-04-22,38,84.0,,0.84,31.919999999999998
2013-04-23,37,84.0,,0.84,31.08
2013-04-24,100,84.0,,0.84,84.0
2013-04-25,38,84.0,,0.84,31.919999999999998
2013-04-26,0,84.0,,0.84,0.0
2013-04-27,0,84.0,,0.84,0.0
2013-04-28,63,84.0,,0.84,52.919999999999995
2013-04-29,25,84.0,,0.84,21.0
2013-04-30,25,84.0,,0.84,21.0
2013-05-01,63,82.0,False,0.82,51.66
2013-05-02,31,82.0,,0.82,25.419999999999998
2013-05-03,0,82.0,,0.82,0.0
2013-05-04,0,82.0,,0.82,0.0
2013-05-05,0,82.0,,0.82,0.0
2013-05-06,62,82.0,,0.82,50.839999999999996
2013-05-07,47,82.0,,0.82,38.54
2013-05-08,31,82.0,,0.82,25.419999999999998
2013-05-09,31,82.0,,0.82,25.419999999999998
2013-05-10,33,82.0,,0.82,27.06
2013-05-11,0,82.0,,0.82,0.0
2013-05-12,0,82.0,,0.82,0.0
2013-05-13,64,82.0,,0.82,52.48
2013-05-14,32,82.0,,0.82,26.24
2013-05-15,95,82.0,,0.82,77.89999999999999
2013-05-16,32,82.0,,0.82,26.24
2013-05-17,100,82.0,,0.82,82.0
2013-05-18,0,82.0,,0.82,0.0
2013-05-19,39,82.0,,0.82,31.979999999999997
2013-05-20,31,82.0,,0.82,25.419999999999998
2013-05-21,62,82.0,,0.82,50.839999999999996
2013-05-22,32,82.0,,0.82,26.24
2013-05-23,80,82.0,,0.82,65.6
2013-05-24,0,82.0,,0.82,0.0
2013-05-25,41,82.0,,0.82,33.62
2013-05-26,0,82.0,,0.82,0.0
2013-05-27,0,82.0,,0.82,0.0
2013-05-28,31,82.0,,0.82,25.419999999999998
2013-05-29,47,82.0,,0.82,38.54
2013-05-30,32,82.0,,0.82,26.24
2013-05-31,33,82.0,,0.82,27.06
2013-06-01,43,50.0,False,0.5,21.5
2013-06-02,0,50.0,,0.5,0.0
2013-06-03,100,50.0,,0.5,50.0
2013-06-04,0,50.0,,0.5,0.0
2013-06-05,0,50.0,,0.5,0.0
2013-06-06,0,50.0,,0.5,0.0
2013-06-07,52,50.0,,0.5,26.0
2013-06-08,0,50.0,,0.5,0.0
2013-06-09,0,50.0,,0.5,0.0
2013-06-10,0,50.0,,0.5,0.0
2013-06-11,33,50.0,,0.5,16.5
2013-06-12,33,50.0,,0.5,16.5
2013-06-13,34,50.0,,0.5,17.0
2013-06-14,36,50.0,,0.5,18.0
2013-06-15,0,50.0,,0.5,0.0
2013-06-16,0,50.0,,0.5,0.0
2013-06-17,34,50.0,,0.5,17.0
2013-06-18,33,50.0,,0.5,16.5
2013-06-19,34,50.0,,0.5,17.0
2013-06-20,34,50.0,,0.5,17.0
2013-06-21,35,50.0,,0.5,17.5
2013-06-22,87,50.0,,0.5,43.5
2013-06-23,0,50.0,,0.5,0.0
2013-06-24,0,50.0,,0.5,0.0
2013-06-25,34,50.0,,0.5,17.0
2013-06-26,50,50.0,,0.5,25.0
2013-06-27,0,50.0,,0.5,0.0
2013-06-28,0,50.0,,0.5,0.0
2013-06-29,0,50.0,,0.5,0.0
2013-06-30,43,50.0,,0.5,21.5
2013-07-01,0,36.0,False,0.36,0.0
2013-07-02,0,36.0,,0.36,0.0
2013-07-03,100,36.0,,0.36,36.0
2013-07-04,61,36.0,,0.36,21.96
2013-07-05,0,36.0,,0.36,0.0
2013-07-06,92,36.0,,0.36,33.12
2013-07-07,0,36.0,,0.36,0.0
2013-07-08,0,36.0,,0.36,0.0
2013-07-09,48,36.0,,0.36,17.28
2013-07-10,48,36.0,,0.36,17.28
2013-07-11,49,36.0,,0.36,17.64
2013-07-12,50,36.0,,0.36,18.0
2013-07-13,60,36.0,,0.36,21.599999999999998
2013-07-14,0,36.0,,0.36,0.0
2013-07-15,0,36.0,,0.36,0.0
2013-07-16,47,36.0,,0.36,16.919999999999998
2013-07-17,48,36.0,,0.36,17.28
2013-07-18,49,36.0,,0.36,17.64
2013-07-19,50,36.0,,0.36,18.0
2013-07-20,0,36.0,,0.36,0.0
2013-07-21,60,36.0,,0.36,21.599999999999998
2013-07-22,47,36.0,,0.36,16.919999999999998
2013-07-23,93,36.0,,0.36,33.48
2013-07-24,49,36.0,,0.36,17.64
2013-07-25,49,36.0,,0.36,17.64
2013-07-26,51,36.0,,0.36,18.36
2013-07-27,0,36.0,,0.36,0.0
2013-07-28,0,36.0,,0.36,0.0
2013-07-29,48,36.0,,0.36,17.28
2013-07-30,47,36.0,,0.36,16.919999999999998
2013-07-31,0,36.0,,0.36,0.0
2013-08-01,32,37.0,False,0.37,11.84
2013-08-02,100,37.0,,0.37,37.0
2013-08-03,40,37.0,,0.37,14.8
2013-08-04,81,37.0,,0.37,29.97
2013-08-05,32,37.0,,0.37,11.84
