date,community bank_unscaled,community bank_monthly,isPartial,scale,community bank
2015-06-14,42,90.0,,0.9,37.800000000000004
2015-06-15,92,90.0,,0.9,82.8
2015-06-16,86,90.0,,0.9,77.4
2015-06-17,82,90.0,,0.9,73.8
2015-06-18,79,90.0,,0.9,71.10000000000001
2015-06-19,94,90.0,,0.9,84.60000000000001
2015-06-20,58,90.0,,0.9,52.2
2015-06-21,44,90.0,,0.9,39.6
2015-06-22,100,90.0,,0.9,90.0
2015-06-23,82,90.0,,0.9,73.8
2015-06-24,89,90.0,,0.9,80.10000000000001
2015-06-25,92,90.0,,0.9,82.8
2015-06-26,91,90.0,,0.9,81.9
2015-06-27,62,90.0,,0.9,55.800000000000004
2015-06-28,44,90.0,,0.9,39.6
2015-06-29,91,90.0,,0.9,81.9
2015-06-30,90,90.0,,0.9,81.0
2015-07-01,90,94.0,False,0.94,84.6
2015-07-02,98,94.0,,0.94,92.11999999999999
2015-07-03,100,94.0,,0.94,94.0
2015-07-04,41,94.0,,0.94,38.54
2015-07-05,41,94.0,,0.94,38.54
2015-07-06,88,94.0,,0.94,82.72
2015-07-07,79,94.0,,0.94,74.25999999999999
2015-07-08,91,94.0,,0.94,85.53999999999999
2015-07-09,87,94.0,,0.94,81.78
2015-07-10,77,94.0,,0.94,72.38
2015-07-11,56,94.0,,0.94,52.64
2015-07-12,36,94.0,,0.94,33.839999999999996
2015-07-13,89,94.0,,0.94,83.66
2015-07-14,74,94.0,,0.94,69.56
2015-07-15,78,94.0,,0.94,73.32
2015-07-16,79,94.0,,0.94,74.25999999999999
2015-07-17,92,94.0,,0.94,86.47999999999999
2015-07-18,46,94.0,,0.94,43.239999999999995
2015-07-19,43,94.0,,0.94,40.419999999999995
2015-07-20,91,94.0,,0.94,85.53999999999999
2015-07-21,87,94.0,,0.94,81.78
2015-07-22,84,94.0,,0.94,78.96
2015-07-23,85,94.0,,0.94,79.89999999999999
2015-07-24,90,94.0,,0.94,84.6
2015-07-25,60,94.0,,0.94,56.4
2015-07-26,40,94.0,,0.94,37.599999999999994
2015-07-27,87,94.0,,0.94,81.78
2015-07-28,90,94.0,,0.94,84.6
2015-07-29,73,94.0,,0.94,68.61999999999999
2015-07-30,89,94.0,,0.94,83.66
2015-07-31,96,94.0,,0.94,90.24
2015-08-01,73,93.0,False,0.93,67.89
2015-08-02,42,93.0,,0.93,39.06
2015-08-03,100,93.0,,0.93,93.0
2015-08-04,89,93.0,,0.93,82.77000000000001
2015-08-05,80,93.0,,0.93,74.4
2015-08-06,91,93.0,,0.93,84.63000000000001
2015-08-07,87,93.0,,0.93,80.91000000000001
2015-08-08,52,93.0,,0.93,48.36
2015-08-09,41,93.0,,0.93,38.13
2015-08-10,84,93.0,,0.93,78.12
2015-08-11,72,93.0,,0.93,66.96000000000001
2015-08-12,84,93.0,,0.93,78.12
2015-08-13,83,93.0,,0.93,77.19
2015-08-14,95,93.0,,0.93,88.35000000000001
2015-08-15,53,93.0,,0.93,49.29
2015-08-16,34,93.0,,0.93,31.62
2015-08-17,81,93.0,,0.93,75.33
2015-08-18,87,93.0,,0.93,80.91000000000001
2015-08-19,77,93.0,,0.93,71.61
2015-08-20,75,93.0,,0.93,69.75
2015-08-21,100,93.0,,0.93,93.0
2015-08-22,58,93.0,,0.93,53.940000000000005
2015-08-23,45,93.0,,0.93,41.85
2015-08-24,93,93.0,,0.93,86.49000000000001
2015-08-25,78,93.0,,0.93,72.54
2015-08-26,80,93.0,,0.93,74.4
2015-08-27,79,93.0,,0.93,73.47
2015-08-28,97,93.0,,0.93,90.21000000000001
2015-08-29,67,93.0,,0.93,62.31
2015-08-30,45,93.0,,0.93,41.85
2015-08-31,92,93.0,,0.93,85.56
2015-09-01,99,84.0,False,0.84,83.16
2015-09-02,89,84.0,,0.84,74.75999999999999
2015-09-03,93,84.0,,0.84,78.11999999999999
2015-09-04,100,84.0,,0.84,84.0
2015-09-05,56,84.0,,0.84,47.04
2015-09-06,48,84.0,,0.84,40.32
2015-09-07,52,84.0,,0.84,43.68
2015-09-08,79,84.0,,0.84,66.36
2015-09-09,92,84.0,,0.84,77.28
2015-09-10,81,84.0,,0.84,68.03999999999999
2015-09-11,93,84.0,,0.84,78.11999999999999
2015-09-12,57,84.0,,0.84,47.879999999999995
2015-09-13,39,84.0,,0.84,32.76
2015-09-14,81,84.0,,0.84,68.03999999999999
2015-09-15,83,84.0,,0.84,69.72
2015-09-16,87,84.0,,0.84,73.08
2015-09-17,95,84.0,,0.84,79.8
2015-09-18,92,84.0,,0.84,77.28
2015-09-19,56,84.0,,0.84,47.04
2015-09-20,46,84.0,,0.84,38.64
2015-09-21,88,84.0,,0.84,73.92
2015-09-22,85,84.0,,0.84,71.39999999999999
2015-09-23,91,84.0,,0.84,76.44
2015-09-24,82,84.0,,0.84,68.88
2015-09-25,90,84.0,,0.84,75.6
2015-09-26,57,84.0,,0.84,47.879999999999995
2015-09-27,41,84.0,,0.84,34.44
2015-09-28,92,84.0,,0.84,77.28
2015-09-29,92,84.0,,0.84,77.28
2015-09-30,78,84.0,,0.84,65.52
2015-10-01,100,89.0,False,0.89,89.0
2015-10-02,82,89.0,,0.89,72.98
2015-10-03,61,89.0,,0.89,54.29
2015-10-04,43,89.0,,0.89,38.27
2015-10-05,81,89.0,,0.89,72.09
2015-10-06,71,89.0,,0.89,63.19
2015-10-07,69,89.0,,0.89,61.410000000000004
2015-10-08,67,89.0,,0.89,59.63
2015-10-09,80,89.0,,0.89,71.2
2015-10-10,59,89.0,,0.89,52.51
2015-10-11,38,89.0,,0.89,33.82
2015-10-12,66,89.0,,0.89,58.74
2015-10-13,75,89.0,,0.89,66.75
2015-10-14,84,89.0,,0.89,74.76
2015-10-15,68,89.0,,0.89,60.52
2015-10-16,82,89.0,,0.89,72.98
2015-10-17,48,89.0,,0.89,42.72
2015-10-18,34,89.0,,0.89,30.26
2015-10-19,84,89.0,,0.89,74.76
2015-10-20,67,89.0,,0.89,59.63
2015-10-21,76,89.0,,0.89,67.64
2015-10-22,72,89.0,,0.89,64.08
2015-10-23,72,89.0,,0.89,64.08
2015-10-24,53,89.0,,0.89,47.17
2015-10-25,36,89.0,,0.89,32.04
2015-10-26,70,89.0,,0.89,62.300000000000004
2015-10-27,66,89.0,,0.89,58.74
2015-10-28,73,89.0,,0.89,64.97
2015-10-29,75,89.0,,0.89,66.75
2015-10-30,90,89.0,,0.89,80.1
2015-10-31,50,89.0,,0.89,44.5
2015-11-01,44,83.0,False,0.83,36.519999999999996
2015-11-02,100,83.0,,0.83,83.0
2015-11-03,74,83.0,,0.83,61.419999999999995
2015-11-04,80,83.0,,0.83,66.39999999999999
2015-11-05,78,83.0,,0.83,64.74
2015-11-06,88,83.0,,0.83,73.03999999999999
2015-11-07,48,83.0,,0.83,39.839999999999996
2015-11-08,42,83.0,,0.83,34.86
2015-11-09,79,83.0,,0.83,65.57
2015-11-10,79,83.0,,0.83,65.57
2015-11-11,77,83.0,,0.83,63.91
2015-11-12,80,83.0,,0.83,66.39999999999999
2015-11-13,85,83.0,,0.83,70.55
2015-11-14,62,83.0,,0.83,51.46
2015-11-15,38,83.0,,0.83,31.54
2015-11-16,79,83.0,,0.83,65.57
2015-11-17,75,83.0,,0.83,62.25
2015-11-18,74,83.0,,0.83,61.419999999999995
2015-11-19,71,83.0,,0.83,58.93
2015-11-20,84,83.0,,0.83,69.72
2015-11-21,58,83.0,,0.83,48.14
2015-11-22,36,83.0,,0.83,29.88
2015-11-23,81,83.0,,0.83,67.22999999999999
2015-11-24,74,83.0,,0.83,61.419999999999995
2015-11-25,82,83.0,,0.83,68.06
2015-11-26,34,83.0,,0.83,28.22
2015-11-27,71,83.0,,0.83,58.93
2015-11-28,57,83.0,,0.83,47.309999999999995
2015-11-29,28,83.0,,0.83,23.24
2015-11-30,77,83.0,,0.83,63.91
2015-12-01,79,89.0,False,0.89,70.31
2015-12-02,69,89.0,,0.89,61.410000000000004
2015-12-03,73,89.0,,0.89,64.97
2015-12-04,75,89.0,,0.89,66.75
2015-12-05,51,89.0,,0.89,45.39
2015-12-06,36,89.0,,0.89,32.04
2015-12-07,72,89.0,,0.89,64.08
2015-12-08,69,89.0,,0.89,61.410000000000004
2015-12-09,71,89.0,,0.89,63.19
2015-12-10,69,89.0,,0.89,61.410000000000004
2015-12-11,77,89.0,,0.89,68.53
2015-12-12,57,89.0,,0.89,50.730000000000004
2015-12-13,32,89.0,,0.89,28.48
2015-12-14,71,89.0,,0.89,63.19
2015-12-15,76,89.0,,0.89,67.64
2015-12-16,61,89.0,,0.89,54.29
2015-12-17,71,89.0,,0.89,63.19
2015-12-18,81,89.0,,0.89,72.09
2015-12-19,57,89.0,,0.89,50.730000000000004
2015-12-20,37,89.0,,0.89,32.93
2015-12-21,77,89.0,,0.89,68.53
2015-12-22,68,89.0,,0.89,60.52
2015-12-23,88,89.0,,0.89,78.32000000000001
2015-12-24,66,89.0,,0.89,58.74
2015-12-25,18,89.0,,0.89,16.02
2015-12-26,58,89.0,,0.89,51.62
2015-12-27,33,89.0,,0.89,29.37
2015-12-28,82,89.0,,0.89,72.98
2015-12-29,66,89.0,,0.89,58.74
2015-12-30,89,89.0,,0.89,79.21000000000001
2015-12-31,100,89.0,,0.89,89.0
2016-01-01,54,77.0,False,0.77,41.58
2016-01-02,61,77.0,,0.77,46.97
2016-01-03,46,77.0,,0.77,35.42
2016-01-04,97,77.0,,0.77,74.69
2016-01-05,92,77.0,,0.77,70.84
2016-01-06,76,77.0,,0.77,58.52
2016-01-07,77,77.0,,0.77,59.29
2016-01-08,93,77.0,,0.77,71.61
2016-01-09,58,77.0,,0.77,44.660000000000004
2016-01-10,36,77.0,,0.77,27.72
2016-01-11,76,77.0,,0.77,58.52
2016-01-12,80,77.0,,0.77,61.6
2016-01-13,70,77.0,,0.77,53.9
2016-01-14,74,77.0,,0.77,56.980000000000004
2016-01-15,100,77.0,,0.77,77.0
2016-01-16,58,77.0,,0.77,44.660000000000004
2016-01-17,38,77.0,,0.77,29.26
2016-01-18,58,77.0,,0.77,44.660000000000004
2016-01-19,76,77.0,,0.77,58.52
2016-01-20,77,77.0,,0.77,59.29
2016-01-21,92,77.0,,0.77,70.84
2016-01-22,77,77.0,,0.77,59.29
2016-01-23,56,77.0,,0.77,43.120000000000005
2016-01-24,36,77.0,,0.77,27.72
2016-01-25,85,77.0,,0.77,65.45
2016-01-26,67,77.0,,0.77,51.59
2016-01-27,69,77.0,,0.77,53.13
2016-01-28,71,77.0,,0.77,54.67
2016-01-29,95,77.0,,0.77,73.15
2016-01-30,70,77.0,,0.77,53.9
2016-01-31,40,77.0,,0.77,30.8
2016-02-01,82,80.0,False,0.8,65.60000000000001
2016-02-02,82,80.0,,0.8,65.60000000000001
2016-02-03,67,80.0,,0.8,53.6
2016-02-04,77,80.0,,0.8,61.6
2016-02-05,82,80.0,,0.8,65.60000000000001
2016-02-06,65,80.0,,0.8,52.0
2016-02-07,45,80.0,,0.8,36.0
2016-02-08,81,80.0,,0.8,64.8
2016-02-09,79,80.0,,0.8,63.2
2016-02-10,91,80.0,,0.8,72.8
2016-02-11,75,80.0,,0.8,60.0
2016-02-12,100,80.0,,0.8,80.0
2016-02-13,61,80.0,,0.8,48.800000000000004
2016-02-14,37,80.0,,0.8,29.6
2016-02-15,68,80.0,,0.8,54.400000000000006
2016-02-16,77,80.0,,0.8,61.6
2016-02-17,80,80.0,,0.8,64.0
2016-02-18,80,80.0,,0.8,64.0
2016-02-19,87,80.0,,0.8,69.60000000000001
2016-02-20,53,80.0,,0.8,42.400000000000006
2016-02-21,40,80.0,,0.8,32.0
2016-02-22,81,80.0,,0.8,64.8
2016-02-23,80,80.0,,0.8,64.0
2016-02-24,78,80.0,,0.8,62.400000000000006
2016-02-25,81,80.0,,0.8,64.8
2016-02-26,84,80.0,,0.8,67.2
2016-02-27,48,80.0,,0.8,38.400000000000006
2016-02-28,37,80.0,,0.8,29.6
2016-02-29,81,80.0,,0.8,64.8
2016-03-01,94,78.0,False,0.78,73.32000000000001
2016-03-02,91,78.0,,0.78,70.98
2016-03-03,92,78.0,,0.78,71.76
2016-03-04,91,78.0,,0.78,70.98
2016-03-05,69,78.0,,0.78,53.82
2016-03-06,41,78.0,,0.78,31.98
2016-03-07,92,78.0,,0.78,71.76
2016-03-08,82,78.0,,0.78,63.96
2016-03-09,77,78.0,,0.78,60.06
2016-03-10,88,78.0,,0.78,68.64
2016-03-11,91,78.0,,0.78,70.98
2016-03-12,66,78.0,,0.78,51.480000000000004
2016-03-13,37,78.0,,0.78,28.86
2016-03-14,83,78.0,,0.78,64.74000000000001
2016-03-15,90,78.0,,0.78,70.2
2016-03-16,81,78.0,,0.78,63.18
2016-03-17,78,78.0,,0.78,60.84
2016-03-18,89,78.0,,0.78,69.42
2016-03-19,54,78.0,,0.78,42.120000000000005
2016-03-20,43,78.0,,0.78,33.54
2016-03-21,98,78.0,,0.78,76.44
2016-03-22,79,78.0,,0.78,61.620000000000005
2016-03-23,70,78.0,,0.78,54.6
2016-03-24,96,78.0,,0.78,74.88
2016-03-25,100,78.0,,0.78,78.0
2016-03-26,58,78.0,,0.78,45.24
2016-03-27,40,78.0,,0.78,31.200000000000003
