date,ECONOMY_unscaled,ECONOMY_monthly,isPartial,scale,ECONOMY
2016-07-17,78,36.0,,0.36,28.08
2016-07-18,90,36.0,,0.36,32.4
2016-07-19,85,36.0,,0.36,30.599999999999998
2016-07-20,97,36.0,,0.36,34.92
2016-07-21,99,36.0,,0.36,35.64
2016-07-22,100,36.0,,0.36,36.0
2016-07-23,82,36.0,,0.36,29.52
2016-07-24,76,36.0,,0.36,27.36
2016-07-25,83,36.0,,0.36,29.88
2016-07-26,92,36.0,,0.36,33.12
2016-07-27,86,36.0,,0.36,30.959999999999997
2016-07-28,97,36.0,,0.36,34.92
2016-07-29,100,36.0,,0.36,36.0
2016-07-30,94,36.0,,0.36,33.839999999999996
2016-07-31,76,36.0,,0.36,27.36
2016-08-01,60,40.0,False,0.4,24.0
2016-08-02,62,40.0,,0.4,24.8
2016-08-03,59,40.0,,0.4,23.6
2016-08-04,65,40.0,,0.4,26.0
2016-08-05,57,40.0,,0.4,22.8
2016-08-06,63,40.0,,0.4,25.200000000000003
2016-08-07,56,40.0,,0.4,22.400000000000002
2016-08-08,61,40.0,,0.4,24.400000000000002
2016-08-09,64,40.0,,0.4,25.6
2016-08-10,54,40.0,,0.4,21.6
2016-08-11,63,40.0,,0.4,25.200000000000003
2016-08-12,57,40.0,,0.4,22.8
2016-08-13,43,40.0,,0.4,17.2
2016-08-14,50,40.0,,0.4,20.0
2016-08-15,62,40.0,,0.4,24.8
2016-08-16,59,40.0,,0.4,23.6
2016-08-17,66,40.0,,0.4,26.400000000000002
2016-08-18,65,40.0,,0.4,26.0
2016-08-19,59,40.0,,0.4,23.6
2016-08-20,51,40.0,,0.4,20.400000000000002
2016-08-21,47,40.0,,0.4,18.8
2016-08-22,73,40.0,,0.4,29.200000000000003
2016-08-23,82,40.0,,0.4,32.800000000000004
2016-08-24,77,40.0,,0.4,30.8
2016-08-25,92,40.0,,0.4,36.800000000000004
2016-08-26,84,40.0,,0.4,33.6
2016-08-27,53,40.0,,0.4,21.200000000000003
2016-08-28,67,40.0,,0.4,26.8
2016-08-29,95,40.0,,0.4,38.0
2016-08-30,95,40.0,,0.4,38.0
2016-08-31,100,40.0,,0.4,40.0
2016-09-01,79,59.0,False,0.59,46.61
2016-09-02,67,59.0,,0.59,39.53
2016-09-03,41,59.0,,0.59,24.189999999999998
2016-09-04,41,59.0,,0.59,24.189999999999998
2016-09-05,55,59.0,,0.59,32.449999999999996
2016-09-06,84,59.0,,0.59,49.559999999999995
2016-09-07,83,59.0,,0.59,48.97
2016-09-08,90,59.0,,0.59,53.099999999999994
2016-09-09,75,59.0,,0.59,44.25
2016-09-10,44,59.0,,0.59,25.959999999999997
2016-09-11,51,59.0,,0.59,30.09
2016-09-12,79,59.0,,0.59,46.61
2016-09-13,81,59.0,,0.59,47.79
2016-09-14,90,59.0,,0.59,53.099999999999994
2016-09-15,95,59.0,,0.59,56.05
2016-09-16,75,59.0,,0.59,44.25
2016-09-17,43,59.0,,0.59,25.369999999999997
2016-09-18,52,59.0,,0.59,30.68
2016-09-19,91,59.0,,0.59,53.69
2016-09-20,85,59.0,,0.59,50.15
2016-09-21,91,59.0,,0.59,53.69
2016-09-22,90,59.0,,0.59,53.099999999999994
2016-09-23,76,59.0,,0.59,44.839999999999996
2016-09-24,49,59.0,,0.59,28.91
2016-09-25,54,59.0,,0.59,31.86
2016-09-26,87,59.0,,0.59,51.33
2016-09-27,97,59.0,,0.59,57.23
2016-09-28,100,59.0,,0.59,59.0
2016-09-29,80,59.0,,0.59,47.199999999999996
2016-09-30,80,59.0,,0.59,47.199999999999996
2016-10-01,47,58.0,False,0.58,27.259999999999998
2016-10-02,51,58.0,,0.58,29.58
2016-10-03,95,58.0,,0.58,55.099999999999994
2016-10-04,90,58.0,,0.58,52.199999999999996
2016-10-05,100,58.0,,0.58,57.99999999999999
2016-10-06,83,58.0,,0.58,48.13999999999999
2016-10-07,79,58.0,,0.58,45.82
2016-10-08,49,58.0,,0.58,28.419999999999998
2016-10-09,51,58.0,,0.58,29.58
2016-10-10,79,58.0,,0.58,45.82
2016-10-11,85,58.0,,0.58,49.3
2016-10-12,90,58.0,,0.58,52.199999999999996
2016-10-13,93,58.0,,0.58,53.94
2016-10-14,87,58.0,,0.58,50.459999999999994
2016-10-15,48,58.0,,0.58,27.839999999999996
2016-10-16,58,58.0,,0.58,33.64
2016-10-17,88,58.0,,0.58,51.04
2016-10-18,96,58.0,,0.58,55.67999999999999
2016-10-19,88,58.0,,0.58,51.04
2016-10-20,100,58.0,,0.58,57.99999999999999
2016-10-21,74,58.0,,0.58,42.919999999999995
2016-10-22,51,58.0,,0.58,29.58
2016-10-23,57,58.0,,0.58,33.059999999999995
2016-10-24,87,58.0,,0.58,50.459999999999994
2016-10-25,86,58.0,,0.58,49.879999999999995
2016-10-26,95,58.0,,0.58,55.099999999999994
2016-10-27,96,58.0,,0.58,55.67999999999999
2016-10-28,84,58.0,,0.58,48.72
2016-10-29,50,58.0,,0.58,28.999999999999996
2016-10-30,50,58.0,,0.58,28.999999999999996
2016-10-31,89,58.0,,0.58,51.62
2016-11-01,68,59.0,False,0.59,40.12
2016-11-02,67,59.0,,0.59,39.53
2016-11-03,66,59.0,,0.59,38.94
2016-11-04,61,59.0,,0.59,35.989999999999995
2016-11-05,35,59.0,,0.59,20.65
2016-11-06,42,59.0,,0.59,24.779999999999998
2016-11-07,68,59.0,,0.59,40.12
2016-11-08,64,59.0,,0.59,37.76
2016-11-09,100,59.0,,0.59,59.0
2016-11-10,88,59.0,,0.59,51.919999999999995
2016-11-11,61,59.0,,0.59,35.989999999999995
2016-11-12,45,59.0,,0.59,26.549999999999997
2016-11-13,46,59.0,,0.59,27.139999999999997
2016-11-14,75,59.0,,0.59,44.25
2016-11-15,72,59.0,,0.59,42.48
2016-11-16,71,59.0,,0.59,41.89
2016-11-17,70,59.0,,0.59,41.3
2016-11-18,68,59.0,,0.59,40.12
2016-11-19,41,59.0,,0.59,24.189999999999998
2016-11-20,38,59.0,,0.59,22.419999999999998
2016-11-21,60,59.0,,0.59,35.4
2016-11-22,57,59.0,,0.59,33.629999999999995
2016-11-23,43,59.0,,0.59,25.369999999999997
2016-11-24,33,59.0,,0.59,19.47
2016-11-25,30,59.0,,0.59,17.7
2016-11-26,37,59.0,,0.59,21.83
2016-11-27,45,59.0,,0.59,26.549999999999997
2016-11-28,65,59.0,,0.59,38.35
2016-11-29,68,59.0,,0.59,40.12
2016-11-30,74,59.0,,0.59,43.66
2016-12-01,85,49.0,False,0.49,41.65
2016-12-02,79,49.0,,0.49,38.71
2016-12-03,54,49.0,,0.49,26.46
2016-12-04,63,49.0,,0.49,30.87
2016-12-05,94,49.0,,0.49,46.06
2016-12-06,95,49.0,,0.49,46.55
2016-12-07,100,49.0,,0.49,49.0
2016-12-08,99,49.0,,0.49,48.51
2016-12-09,84,49.0,,0.49,41.16
2016-12-10,51,49.0,,0.49,24.99
2016-12-11,63,49.0,,0.49,30.87
2016-12-12,97,49.0,,0.49,47.53
2016-12-13,93,49.0,,0.49,45.57
2016-12-14,85,49.0,,0.49,41.65
2016-12-15,87,49.0,,0.49,42.63
2016-12-16,72,49.0,,0.49,35.28
2016-12-17,46,49.0,,0.49,22.54
2016-12-18,47,49.0,,0.49,23.03
2016-12-19,64,49.0,,0.49,31.36
2016-12-20,67,49.0,,0.49,32.83
2016-12-21,56,49.0,,0.49,27.439999999999998
2016-12-22,52,49.0,,0.49,25.48
2016-12-23,37,49.0,,0.49,18.13
2016-12-24,30,49.0,,0.49,14.7
2016-12-25,30,49.0,,0.49,14.7
2016-12-26,36,49.0,,0.49,17.64
2016-12-27,38,49.0,,0.49,18.62
2016-12-28,48,49.0,,0.49,23.52
2016-12-29,43,49.0,,0.49,21.07
2016-12-30,40,49.0,,0.49,19.6
2016-12-31,33,49.0,,0.49,16.169999999999998
2017-01-01,32,55.0,False,0.55,17.6
2017-01-02,38,55.0,,0.55,20.900000000000002
2017-01-03,57,55.0,,0.55,31.35
2017-01-04,57,55.0,,0.55,31.35
2017-01-05,65,55.0,,0.55,35.75
2017-01-06,59,55.0,,0.55,32.45
2017-01-07,35,55.0,,0.55,19.25
2017-01-08,44,55.0,,0.55,24.200000000000003
2017-01-09,68,55.0,,0.55,37.400000000000006
2017-01-10,68,55.0,,0.55,37.400000000000006
2017-01-11,71,55.0,,0.55,39.050000000000004
2017-01-12,75,55.0,,0.55,41.25
2017-01-13,66,55.0,,0.55,36.300000000000004
2017-01-14,41,55.0,,0.55,22.55
2017-01-15,39,55.0,,0.55,21.450000000000003
2017-01-16,53,55.0,,0.55,29.150000000000002
2017-01-17,72,55.0,,0.55,39.6
2017-01-18,84,55.0,,0.55,46.2
2017-01-19,92,55.0,,0.55,50.6
2017-01-20,83,55.0,,0.55,45.650000000000006
2017-01-21,52,55.0,,0.55,28.6
2017-01-22,53,55.0,,0.55,29.150000000000002
2017-01-23,81,55.0,,0.55,44.550000000000004
2017-01-24,89,55.0,,0.55,48.95
2017-01-25,95,55.0,,0.55,52.25000000000001
2017-01-26,93,55.0,,0.55,51.150000000000006
2017-01-27,93,55.0,,0.55,51.150000000000006
2017-01-28,52,55.0,,0.55,28.6
2017-01-29,56,55.0,,0.55,30.800000000000004
2017-01-30,89,55.0,,0.55,48.95
2017-01-31,100,55.0,,0.55,55.00000000000001
2017-02-01,97,60.0,False,0.6,58.199999999999996
2017-02-02,86,60.0,,0.6,51.6
2017-02-03,83,60.0,,0.6,49.8
2017-02-04,47,60.0,,0.6,28.2
2017-02-05,57,60.0,,0.6,34.199999999999996
2017-02-06,87,60.0,,0.6,52.199999999999996
2017-02-07,94,60.0,,0.6,56.4
2017-02-08,99,60.0,,0.6,59.4
2017-02-09,89,60.0,,0.6,53.4
2017-02-10,86,60.0,,0.6,51.6
2017-02-11,51,60.0,,0.6,30.599999999999998
2017-02-12,61,60.0,,0.6,36.6
2017-02-13,87,60.0,,0.6,52.199999999999996
2017-02-14,84,60.0,,0.6,50.4
2017-02-15,92,60.0,,0.6,55.199999999999996
2017-02-16,100,60.0,,0.6,60.0
2017-02-17,86,60.0,,0.6,51.6
2017-02-18,45,60.0,,0.6,27.0
2017-02-19,54,60.0,,0.6,32.4
2017-02-20,73,60.0,,0.6,43.8
2017-02-21,85,60.0,,0.6,51.0
2017-02-22,96,60.0,,0.6,57.599999999999994
2017-02-23,89,60.0,,0.6,53.4
2017-02-24,84,60.0,,0.6,50.4
2017-02-25,55,60.0,,0.6,33.0
2017-02-26,60,60.0,,0.6,36.0
2017-02-27,92,60.0,,0.6,55.199999999999996
2017-02-28,96,60.0,,0.6,57.599999999999994
2017-03-01,100,57.0,False,0.57,56.99999999999999
2017-03-02,96,57.0,,0.57,54.72
2017-03-03,85,57.0,,0.57,48.449999999999996
2017-03-04,52,57.0,,0.57,29.639999999999997
2017-03-05,66,57.0,,0.57,37.62
2017-03-06,88,57.0,,0.57,50.16
2017-03-07,94,57.0,,0.57,53.58
2017-03-08,93,57.0,,0.57,53.01
2017-03-09,94,57.0,,0.57,53.58
2017-03-10,82,57.0,,0.57,46.739999999999995
2017-03-11,45,57.0,,0.57,25.65
2017-03-12,54,57.0,,0.57,30.779999999999998
2017-03-13,84,57.0,,0.57,47.879999999999995
2017-03-14,83,57.0,,0.57,47.309999999999995
2017-03-15,82,57.0,,0.57,46.739999999999995
2017-03-16,86,57.0,,0.57,49.019999999999996
2017-03-17,78,57.0,,0.57,44.459999999999994
2017-03-18,49,57.0,,0.57,27.929999999999996
2017-03-19,54,57.0,,0.57,30.779999999999998
2017-03-20,80,57.0,,0.57,45.599999999999994
2017-03-21,86,57.0,,0.57,49.019999999999996
2017-03-22,90,57.0,,0.57,51.3
2017-03-23,87,57.0,,0.57,49.589999999999996
2017-03-24,70,57.0,,0.57,39.9
2017-03-25,43,57.0,,0.57,24.509999999999998
2017-03-26,59,57.0,,0.57,33.629999999999995
2017-03-27,88,57.0,,0.57,50.16
2017-03-28,85,57.0,,0.57,48.449999999999996
2017-03-29,91,57.0,,0.57,51.87
2017-03-30,92,57.0,,0.57,52.44
2017-03-31,72,57.0,,0.57,41.04
2017-04-01,44,57.0,False,0.57,25.08
2017-04-02,59,57.0,,0.57,33.629999999999995
2017-04-03,87,57.0,,0.57,49.589999999999996
2017-04-04,87,57.0,,0.57,49.589999999999996
2017-04-05,82,57.0,,0.57,46.739999999999995
2017-04-06,88,57.0,,0.57,50.16
2017-04-07,82,57.0,,0.57,46.739999999999995
2017-04-08,53,57.0,,0.57,30.209999999999997
2017-04-09,55,57.0,,0.57,31.349999999999998
2017-04-10,87,57.0,,0.57,49.589999999999996
2017-04-11,84,57.0,,0.57,47.879999999999995
2017-04-12,90,57.0,,0.57,51.3
2017-04-13,84,57.0,,0.57,47.879999999999995
2017-04-14,61,57.0,,0.57,34.769999999999996
2017-04-15,48,57.0,,0.57,27.36
2017-04-16,49,57.0,,0.57,27.929999999999996
2017-04-17,88,57.0,,0.57,50.16
2017-04-18,85,57.0,,0.57,48.449999999999996
2017-04-19,87,57.0,,0.57,49.589999999999996
2017-04-20,83,57.0,,0.57,47.309999999999995
2017-04-21,80,57.0,,0.57,45.599999999999994
2017-04-22,45,57.0,,0.57,25.65
2017-04-23,64,57.0,,0.57,36.48
2017-04-24,100,57.0,,0.57,56.99999999999999
2017-04-25,96,57.0,,0.57,54.72
2017-04-26,97,57.0,,0.57,55.28999999999999
2017-04-27,95,57.0,,0.57,54.15
2017-04-28,92,57.0,,0.57,52.44
2017-04-29,55,57.0,,0.57,31.349999999999998
2017-04-30,64,57.0,,0.57,36.48
2017-05-01,100,55.0,False,0.55,55.00000000000001
2017-05-02,96,55.0,,0.55,52.800000000000004
2017-05-03,91,55.0,,0.55,50.050000000000004
2017-05-04,97,55.0,,0.55,53.35
2017-05-05,84,55.0,,0.55,46.2
2017-05-06,50,55.0,,0.55,27.500000000000004
2017-05-07,53,55.0,,0.55,29.150000000000002
2017-05-08,100,55.0,,0.55,55.00000000000001
2017-05-09,95,55.0,,0.55,52.25000000000001
2017-05-10,92,55.0,,0.55,50.6
2017-05-11,89,55.0,,0.55,48.95
2017-05-12,78,55.0,,0.55,42.900000000000006
2017-05-13,45,55.0,,0.55,24.750000000000004
2017-05-14,52,55.0,,0.55,28.6
2017-05-15,82,55.0,,0.55,45.1
2017-05-16,88,55.0,,0.55,48.400000000000006
2017-05-17,83,55.0,,0.55,45.650000000000006
2017-05-18,87,55.0,,0.55,47.85
2017-05-19,69,55.0,,0.55,37.95
2017-05-20,45,55.0,,0.55,24.750000000000004
2017-05-21,52,55.0,,0.55,28.6
2017-05-22,80,55.0,,0.55,44.0
2017-05-23,71,55.0,,0.55,39.050000000000004
2017-05-24,72,55.0,,0.55,39.6
2017-05-25,72,55.0,,0.55,39.6
2017-05-26,55,55.0,,0.55,30.250000000000004
2017-05-27,37,55.0,,0.55,20.35
2017-05-28,37,55.0,,0.55,20.35
2017-05-29,45,55.0,,0.55,24.750000000000004
2017-05-30,66,55.0,,0.55,36.300000000000004
2017-05-31,72,55.0,,0.55,39.6
2017-06-01,100,39.0,False,0.39,39.0
2017-06-02,91,39.0,,0.39,35.49
2017-06-03,64,39.0,,0.39,24.96
2017-06-04,70,39.0,,0.39,27.3
2017-06-05,82,39.0,,0.39,31.98
2017-06-06,84,39.0,,0.39,32.76
2017-06-07,71,39.0,,0.39,27.69
2017-06-08,79,39.0,,0.39,30.810000000000002
2017-06-09,77,39.0,,0.39,30.03
2017-06-10,66,39.0,,0.39,25.740000000000002
2017-06-11,64,39.0,,0.39,24.96
2017-06-12,75,39.0,,0.39,29.25
2017-06-13,74,39.0,,0.39,28.86
2017-06-14,75,39.0,,0.39,29.25
2017-06-15,71,39.0,,0.39,27.69
2017-06-16,58,39.0,,0.39,22.62
2017-06-17,51,39.0,,0.39,19.89
2017-06-18,54,39.0,,0.39,21.060000000000002
2017-06-19,74,39.0,,0.39,28.86
2017-06-20,74,39.0,,0.39,28.86
2017-06-21,75,39.0,,0.39,29.25
2017-06-22,59,39.0,,0.39,23.01
2017-06-23,64,39.0,,0.39,24.96
2017-06-24,58,39.0,,0.39,22.62
2017-06-25,58,39.0,,0.39,22.62
2017-06-26,67,39.0,,0.39,26.130000000000003
2017-06-27,71,39.0,,0.39,27.69
2017-06-28,73,39.0,,0.39,28.470000000000002
2017-06-29,73,39.0,,0.39,28.470000000000002
2017-06-30,53,39.0,,0.39,20.67
2017-07-01,83,35.0,False,0.35,29.049999999999997
2017-07-02,73,35.0,,0.35,25.549999999999997
2017-07-03,83,35.0,,0.35,29.049999999999997
2017-07-04,75,35.0,,0.35,26.25
2017-07-05,98,35.0,,0.35,34.3
2017-07-06,100,35.0,,0.35,35.0
2017-07-07,96,35.0,,0.35,33.599999999999994
2017-07-08,88,35.0,,0.35,30.799999999999997
2017-07-09,81,35.0,,0.35,28.349999999999998
2017-07-10,96,35.0,,0.35,33.599999999999994
2017-07-11,91,35.0,,0.35,31.849999999999998
2017-07-12,92,35.0,,0.35,32.199999999999996
2017-07-13,94,35.0,,0.35,32.9
2017-07-14,78,35.0,,0.35,27.299999999999997
2017-07-15,78,35.0,,0.35,27.299999999999997
2017-07-16,70,35.0,,0.35,24.5
2017-07-17,88,35.0,,0.35,30.799999999999997
2017-07-18,86,35.0,,0.35,30.099999999999998
2017-07-19,88,35.0,,0.35,30.799999999999997
2017-07-20,85,35.0,,0.35,29.749999999999996
2017-07-21,78,35.0,,0.35,27.299999999999997
2017-07-22,81,35.0,,0.35,28.349999999999998
2017-07-23,79,35.0,,0.35,27.65
2017-07-24,81,35.0,,0.35,28.349999999999998
2017-07-25,93,35.0,,0.35,32.55
2017-07-26,89,35.0,,0.35,31.15
2017-07-27,89,35.0,,0.35,31.15
2017-07-28,81,35.0,,0.35,28.349999999999998
2017-07-29,76,35.0,,0.35,26.599999999999998
2017-07-30,73,35.0,,0.35,25.549999999999997
2017-07-31,91,35.0,,0.35,31.849999999999998
2017-08-01,60,40.0,False,0.4,24.0
2017-08-02,68,40.0,,0.4,27.200000000000003
2017-08-03,60,40.0,,0.4,24.0
2017-08-04,58,40.0,,0.4,23.200000000000003
2017-08-05,54,40.0,,0.4,21.6
2017-08-06,52,40.0,,0.4,20.8
2017-08-07,56,40.0,,0.4,22.400000000000002
2017-08-08,62,40.0,,0.4,24.8
2017-08-09,58,40.0,,0.4,23.200000000000003
2017-08-10,60,40.0,,0.4,24.0
2017-08-11,60,40.0,,0.4,24.0
2017-08-12,53,40.0,,0.4,21.200000000000003
2017-08-13,48,40.0,,0.4,19.200000000000003
2017-08-14,62,40.0,,0.4,24.8
2017-08-15,61,40.0,,0.4,24.400000000000002
2017-08-16,62,40.0,,0.4,24.8
2017-08-17,64,40.0,,0.4,25.6
2017-08-18,62,40.0,,0.4,24.8
2017-08-19,43,40.0,,0.4,17.2
2017-08-20,49,40.0,,0.4,19.6
2017-08-21,57,40.0,,0.4,22.8
2017-08-22,70,40.0,,0.4,28.0
2017-08-23,75,40.0,,0.4,30.0
2017-08-24,81,40.0,,0.4,32.4
2017-08-25,75,40.0,,0.4,30.0
2017-08-26,46,40.0,,0.4,18.400000000000002
2017-08-27,50,40.0,,0.4,20.0
2017-08-28,84,40.0,,0.4,33.6
2017-08-29,91,40.0,,0.4,36.4
2017-08-30,100,40.0,,0.4,40.0
2017-08-31,95,40.0,,0.4,38.0
2017-09-01,73,58.0,False,0.58,42.339999999999996
2017-09-02,49,58.0,,0.58,28.419999999999998
2017-09-03,48,58.0,,0.58,27.839999999999996
2017-09-04,59,58.0,,0.58,34.22
2017-09-05,88,58.0,,0.58,51.04
2017-09-06,86,58.0,,0.58,49.879999999999995
2017-09-07,93,58.0,,0.58,53.94
2017-09-08,87,58.0,,0.58,50.459999999999994
2017-09-09,48,58.0,,0.58,27.839999999999996
2017-09-10,55,58.0,,0.58,31.9
2017-09-11,80,58.0,,0.58,46.4
2017-09-12,92,58.0,,0.58,53.36
2017-09-13,93,58.0,,0.58,53.94
2017-09-14,92,58.0,,0.58,53.36
2017-09-15,88,58.0,,0.58,51.04
2017-09-16,42,58.0,,0.58,24.36
2017-09-17,52,58.0,,0.58,30.159999999999997
2017-09-18,95,58.0,,0.58,55.099999999999994
2017-09-19,98,58.0,,0.58,56.839999999999996
2017-09-20,97,58.0,,0.58,56.26
2017-09-21,89,58.0,,0.58,51.62
2017-09-22,86,58.0,,0.58,49.879999999999995
2017-09-23,47,58.0,,0.58,27.259999999999998
2017-09-24,59,58.0,,0.58,34.22
2017-09-25,100,58.0,,0.58,57.99999999999999
2017-09-26,99,58.0,,0.58,57.419999999999995
2017-09-27,96,58.0,,0.58,55.67999999999999
2017-09-28,97,58.0,,0.58,56.26
2017-09-29,92,58.0,,0.58,53.36
2017-09-30,55,58.0,,0.58,31.9
2017-10-01,61,58.0,False,0.58,35.379999999999995
2017-10-02,93,58.0,,0.58,53.94
2017-10-03,100,58.0,,0.58,57.99999999999999
2017-10-04,97,58.0,,0.58,56.26
2017-10-05,97,58.0,,0.58,56.26
2017-10-06,85,58.0,,0.58,49.3
2017-10-07,55,58.0,,0.58,31.9
2017-10-08,63,58.0,,0.58,36.54
2017-10-09,90,58.0,,0.58,52.199999999999996
2017-10-10,83,58.0,,0.58,48.13999999999999
2017-10-11,91,58.0,,0.58,52.779999999999994
2017-10-12,94,58.0,,0.58,54.519999999999996
2017-10-13,79,58.0,,0.58,45.82
2017-10-14,49,58.0,,0.58,28.419999999999998
2017-10-15,62,58.0,,0.58,35.96
2017-10-16,90,58.0,,0.58,52.199999999999996
2017-10-17,91,58.0,,0.58,52.779999999999994
2017-10-18,96,58.0,,0.58,55.67999999999999
2017-10-19,85,58.0,,0.58,49.3
2017-10-20,82,58.0,,0.58,47.559999999999995
2017-10-21,49,58.0,,0.58,28.419999999999998
2017-10-22,56,58.0,,0.58,32.48
2017-10-23,98,58.0,,0.58,56.839999999999996
2017-10-24,84,58.0,,0.58,48.72
2017-10-25,92,58.0,,0.58,53.36
2017-10-26,95,58.0,,0.58,55.099999999999994
2017-10-27,84,58.0,,0.58,48.72
2017-10-28,53,58.0,,0.58,30.74
2017-10-29,57,58.0,,0.58,33.059999999999995
2017-10-30,100,58.0,,0.58,57.99999999999999
2017-10-31,95,58.0,,0.58,55.099999999999994
2017-11-01,85,55.0,False,0.55,46.75000000000001
2017-11-02,97,55.0,,0.55,53.35
2017-11-03,91,55.0,,0.55,50.050000000000004
2017-11-04,48,55.0,,0.55,26.400000000000002
2017-11-05,53,55.0,,0.55,29.150000000000002
2017-11-06,86,55.0,,0.55,47.300000000000004
2017-11-07,93,55.0,,0.55,51.150000000000006
2017-11-08,95,55.0,,0.55,52.25000000000001
2017-11-09,90,55.0,,0.55,49.50000000000001
2017-11-10,65,55.0,,0.55,35.75
2017-11-11,48,55.0,,0.55,26.400000000000002
2017-11-12,53,55.0,,0.55,29.150000000000002
2017-11-13,89,55.0,,0.55,48.95
2017-11-14,96,55.0,,0.55,52.800000000000004
2017-11-15,90,55.0,,0.55,49.50000000000001
2017-11-16,93,55.0,,0.55,51.150000000000006
2017-11-17,82,55.0,,0.55,45.1
2017-11-18,42,55.0,,0.55,23.1
2017-11-19,49,55.0,,0.55,26.950000000000003
2017-11-20,73,55.0,,0.55,40.150000000000006
2017-11-21,68,55.0,,0.55,37.400000000000006
2017-11-22,56,55.0,,0.55,30.800000000000004
2017-11-23,37,55.0,,0.55,20.35
2017-11-24,38,55.0,,0.55,20.900000000000002
2017-11-25,50,55.0,,0.55,27.500000000000004
2017-11-26,63,55.0,,0.55,34.650000000000006
2017-11-27,90,55.0,,0.55,49.50000000000001
2017-11-28,94,55.0,,0.55,51.7
2017-11-29,92,55.0,,0.55,50.6
2017-11-30,100,55.0,,0.55,55.00000000000001
2017-12-01,90,50.0,False,0.5,45.0
2017-12-02,54,50.0,,0.5,27.0
2017-12-03,59,50.0,,0.5,29.5
2017-12-04,100,50.0,,0.5,50.0
2017-12-05,99,50.0,,0.5,49.5
2017-12-06,94,50.0,,0.5,47.0
2017-12-07,95,50.0,,0.5,47.5
2017-12-08,82,50.0,,0.5,41.0
2017-12-09,52,50.0,,0.5,26.0
2017-12-10,59,50.0,,0.5,29.5
2017-12-11,88,50.0,,0.5,44.0
2017-12-12,90,50.0,,0.5,45.0
2017-12-13,87,50.0,,0.5,43.5
2017-12-14,93,50.0,,0.5,46.5
2017-12-15,89,50.0,,0.5,44.5
2017-12-16,53,50.0,,0.5,26.5
2017-12-17,50,50.0,,0.5,25.0
2017-12-18,77,50.0,,0.5,38.5
2017-12-19,75,50.0,,0.5,37.5
2017-12-20,68,50.0,,0.5,34.0
2017-12-21,65,50.0,,0.5,32.5
2017-12-22,50,50.0,,0.5,25.0
2017-12-23,40,50.0,,0.5,20.0
2017-12-24,35,50.0,,0.5,17.5
2017-12-25,36,50.0,,0.5,18.0
2017-12-26,42,50.0,,0.5,21.0
2017-12-27,45,50.0,,0.5,22.5
2017-12-28,40,50.0,,0.5,20.0
2017-12-29,39,50.0,,0.5,19.5
2017-12-30,40,50.0,,0.5,20.0
2017-12-31,39,50.0,,0.5,19.5
2018-01-01,38,56.0,False,0.56,21.28
2018-01-02,56,56.0,,0.56,31.360000000000003
2018-01-03,63,56.0,,0.56,35.28
2018-01-04,60,56.0,,0.56,33.6
2018-01-05,62,56.0,,0.56,34.720000000000006
2018-01-06,43,56.0,,0.56,24.080000000000002
2018-01-07,51,56.0,,0.56,28.560000000000002
2018-01-08,64,56.0,,0.56,35.84
2018-01-09,77,56.0,,0.56,43.120000000000005
2018-01-10,83,56.0,,0.56,46.480000000000004
2018-01-11,79,56.0,,0.56,44.24
2018-01-12,80,56.0,,0.56,44.800000000000004
2018-01-13,50,56.0,,0.56,28.000000000000004
2018-01-14,50,56.0,,0.56,28.000000000000004
2018-01-15,59,56.0,,0.56,33.040000000000006
2018-01-16,77,56.0,,0.56,43.120000000000005
2018-01-17,81,56.0,,0.56,45.36000000000001
2018-01-18,90,56.0,,0.56,50.400000000000006
2018-01-19,80,56.0,,0.56,44.800000000000004
2018-01-20,55,56.0,,0.56,30.800000000000004
2018-01-21,56,56.0,,0.56,31.360000000000003
2018-01-22,89,56.0,,0.56,49.84
2018-01-23,90,56.0,,0.56,50.400000000000006
2018-01-24,98,56.0,,0.56,54.88
2018-01-25,99,56.0,,0.56,55.440000000000005
2018-01-26,90,56.0,,0.56,50.400000000000006
2018-01-27,57,56.0,,0.56,31.92
2018-01-28,60,56.0,,0.56,33.6
2018-01-29,99,56.0,,0.56,55.440000000000005
2018-01-30,99,56.0,,0.56,55.440000000000005
2018-01-31,100,56.0,,0.56,56.00000000000001
2018-02-01,93,61.0,False,0.61,56.73
2018-02-02,84,61.0,,0.61,51.24
2018-02-03,46,61.0,,0.61,28.06
2018-02-04,53,61.0,,0.61,32.33
2018-02-05,81,61.0,,0.61,49.41
2018-02-06,100,61.0,,0.61,61.0
2018-02-07,89,61.0,,0.61,54.29
2018-02-08,88,61.0,,0.61,53.68
2018-02-09,81,61.0,,0.61,49.41
2018-02-10,55,61.0,,0.61,33.55
2018-02-11,60,61.0,,0.61,36.6
2018-02-12,87,61.0,,0.61,53.07
2018-02-13,89,61.0,,0.61,54.29
2018-02-14,80,61.0,,0.61,48.8
2018-02-15,82,61.0,,0.61,50.019999999999996
2018-02-16,76,61.0,,0.61,46.36
2018-02-17,46,61.0,,0.61,28.06
2018-02-18,45,61.0,,0.61,27.45
2018-02-19,66,61.0,,0.61,40.26
2018-02-20,73,61.0,,0.61,44.53
2018-02-21,82,61.0,,0.61,50.019999999999996
2018-02-22,83,61.0,,0.61,50.629999999999995
2018-02-23,77,61.0,,0.61,46.97
2018-02-24,45,61.0,,0.61,27.45
