date,contribution_unscaled,contribution_monthly,isPartial,scale,contribution
2010-05-07,91,54.0,,0.54,49.14
2010-05-08,49,54.0,,0.54,26.46
2010-05-09,35,54.0,,0.54,18.900000000000002
2010-05-10,91,54.0,,0.54,49.14
2010-05-11,100,54.0,,0.54,54.0
2010-05-12,86,54.0,,0.54,46.440000000000005
2010-05-13,79,54.0,,0.54,42.660000000000004
2010-05-14,62,54.0,,0.54,33.480000000000004
2010-05-15,27,54.0,,0.54,14.580000000000002
2010-05-16,24,54.0,,0.54,12.96
2010-05-17,79,54.0,,0.54,42.660000000000004
2010-05-18,82,54.0,,0.54,44.28
2010-05-19,71,54.0,,0.54,38.34
2010-05-20,87,54.0,,0.54,46.980000000000004
2010-05-21,65,54.0,,0.54,35.1
2010-05-22,47,54.0,,0.54,25.380000000000003
2010-05-23,43,54.0,,0.54,23.220000000000002
2010-05-24,85,54.0,,0.54,45.900000000000006
2010-05-25,71,54.0,,0.54,38.34
2010-05-26,84,54.0,,0.54,45.36
2010-05-27,78,54.0,,0.54,42.120000000000005
2010-05-28,79,54.0,,0.54,42.660000000000004
2010-05-29,36,54.0,,0.54,19.44
2010-05-30,26,54.0,,0.54,14.040000000000001
2010-05-31,58,54.0,,0.54,31.32
2010-06-01,97,47.0,False,0.47,45.589999999999996
2010-06-02,66,47.0,,0.47,31.02
2010-06-03,84,47.0,,0.47,39.48
2010-06-04,77,47.0,,0.47,36.19
2010-06-05,50,47.0,,0.47,23.5
2010-06-06,45,47.0,,0.47,21.15
2010-06-07,75,47.0,,0.47,35.25
2010-06-08,63,47.0,,0.47,29.61
2010-06-09,93,47.0,,0.47,43.71
2010-06-10,85,47.0,,0.47,39.949999999999996
2010-06-11,79,47.0,,0.47,37.129999999999995
2010-06-12,52,47.0,,0.47,24.439999999999998
2010-06-13,52,47.0,,0.47,24.439999999999998
2010-06-14,90,47.0,,0.47,42.3
2010-06-15,76,47.0,,0.47,35.72
2010-06-16,71,47.0,,0.47,33.37
2010-06-17,97,47.0,,0.47,45.589999999999996
2010-06-18,75,47.0,,0.47,35.25
2010-06-19,35,47.0,,0.47,16.45
2010-06-20,36,47.0,,0.47,16.919999999999998
2010-06-21,60,47.0,,0.47,28.2
2010-06-22,88,47.0,,0.47,41.36
2010-06-23,93,47.0,,0.47,43.71
2010-06-24,73,47.0,,0.47,34.309999999999995
2010-06-25,64,47.0,,0.47,30.08
2010-06-26,30,47.0,,0.47,14.1
2010-06-27,56,47.0,,0.47,26.32
2010-06-28,81,47.0,,0.47,38.07
2010-06-29,100,47.0,,0.47,47.0
2010-06-30,77,47.0,,0.47,36.19
2010-07-01,60,40.0,False,0.4,24.0
2010-07-02,72,40.0,,0.4,28.8
2010-07-03,37,40.0,,0.4,14.8
2010-07-04,16,40.0,,0.4,6.4
2010-07-05,33,40.0,,0.4,13.200000000000001
2010-07-06,71,40.0,,0.4,28.400000000000002
2010-07-07,77,40.0,,0.4,30.8
2010-07-08,70,40.0,,0.4,28.0
2010-07-09,56,40.0,,0.4,22.400000000000002
2010-07-10,37,40.0,,0.4,14.8
2010-07-11,34,40.0,,0.4,13.600000000000001
2010-07-12,100,40.0,,0.4,40.0
2010-07-13,94,40.0,,0.4,37.6
2010-07-14,77,40.0,,0.4,30.8
2010-07-15,71,40.0,,0.4,28.400000000000002
2010-07-16,64,40.0,,0.4,25.6
2010-07-17,41,40.0,,0.4,16.400000000000002
2010-07-18,35,40.0,,0.4,14.0
2010-07-19,72,40.0,,0.4,28.8
2010-07-20,60,40.0,,0.4,24.0
2010-07-21,75,40.0,,0.4,30.0
2010-07-22,74,40.0,,0.4,29.6
2010-07-23,64,40.0,,0.4,25.6
2010-07-24,47,40.0,,0.4,18.8
2010-07-25,31,40.0,,0.4,12.4
2010-07-26,96,40.0,,0.4,38.400000000000006
2010-07-27,71,40.0,,0.4,28.400000000000002
2010-07-28,88,40.0,,0.4,35.2
2010-07-29,99,40.0,,0.4,39.6
2010-07-30,70,40.0,,0.4,28.0
2010-07-31,34,40.0,,0.4,13.600000000000001
2010-08-01,55,40.0,False,0.4,22.0
2010-08-02,62,40.0,,0.4,24.8
2010-08-03,85,40.0,,0.4,34.0
2010-08-04,71,40.0,,0.4,28.400000000000002
2010-08-05,65,40.0,,0.4,26.0
2010-08-06,48,40.0,,0.4,19.200000000000003
2010-08-07,27,40.0,,0.4,10.8
2010-08-08,27,40.0,,0.4,10.8
2010-08-09,73,40.0,,0.4,29.200000000000003
2010-08-10,70,40.0,,0.4,28.0
2010-08-11,62,40.0,,0.4,24.8
2010-08-12,67,40.0,,0.4,26.8
2010-08-13,66,40.0,,0.4,26.400000000000002
2010-08-14,37,40.0,,0.4,14.8
2010-08-15,40,40.0,,0.4,16.0
2010-08-16,87,40.0,,0.4,34.800000000000004
2010-08-17,85,40.0,,0.4,34.0
2010-08-18,64,40.0,,0.4,25.6
2010-08-19,63,40.0,,0.4,25.200000000000003
2010-08-20,53,40.0,,0.4,21.200000000000003
2010-08-21,46,40.0,,0.4,18.400000000000002
2010-08-22,52,40.0,,0.4,20.8
2010-08-23,73,40.0,,0.4,29.200000000000003
2010-08-24,84,40.0,,0.4,33.6
2010-08-25,66,40.0,,0.4,26.400000000000002
2010-08-26,86,40.0,,0.4,34.4
2010-08-27,79,40.0,,0.4,31.6
2010-08-28,39,40.0,,0.4,15.600000000000001
2010-08-29,26,40.0,,0.4,10.4
2010-08-30,60,40.0,,0.4,24.0
2010-08-31,100,40.0,,0.4,40.0
2010-09-01,88,53.0,False,0.53,46.64
2010-09-02,65,53.0,,0.53,34.45
2010-09-03,65,53.0,,0.53,34.45
2010-09-04,60,53.0,,0.53,31.8
2010-09-05,34,53.0,,0.53,18.02
2010-09-06,40,53.0,,0.53,21.200000000000003
2010-09-07,74,53.0,,0.53,39.22
2010-09-08,70,53.0,,0.53,37.1
2010-09-09,79,53.0,,0.53,41.870000000000005
2010-09-10,75,53.0,,0.53,39.75
2010-09-11,56,53.0,,0.53,29.68
2010-09-12,47,53.0,,0.53,24.91
2010-09-13,73,53.0,,0.53,38.690000000000005
2010-09-14,97,53.0,,0.53,51.410000000000004
2010-09-15,82,53.0,,0.53,43.46
2010-09-16,97,53.0,,0.53,51.410000000000004
2010-09-17,74,53.0,,0.53,39.22
2010-09-18,50,53.0,,0.53,26.5
2010-09-19,58,53.0,,0.53,30.740000000000002
2010-09-20,89,53.0,,0.53,47.17
2010-09-21,90,53.0,,0.53,47.7
2010-09-22,100,53.0,,0.53,53.0
2010-09-23,100,53.0,,0.53,53.0
2010-09-24,71,53.0,,0.53,37.63
2010-09-25,38,53.0,,0.53,20.14
2010-09-26,39,53.0,,0.53,20.67
2010-09-27,94,53.0,,0.53,49.82
2010-09-28,85,53.0,,0.53,45.050000000000004
2010-09-29,92,53.0,,0.53,48.760000000000005
2010-09-30,91,53.0,,0.53,48.230000000000004
2010-10-01,64,63.0,False,0.63,40.32
2010-10-02,38,63.0,,0.63,23.94
2010-10-03,33,63.0,,0.63,20.79
2010-10-04,79,63.0,,0.63,49.77
2010-10-05,72,63.0,,0.63,45.36
2010-10-06,79,63.0,,0.63,49.77
2010-10-07,71,63.0,,0.63,44.73
2010-10-08,47,63.0,,0.63,29.61
2010-10-09,32,63.0,,0.63,20.16
2010-10-10,48,63.0,,0.63,30.240000000000002
2010-10-11,77,63.0,,0.63,48.51
2010-10-12,73,63.0,,0.63,45.99
2010-10-13,100,63.0,,0.63,63.0
2010-10-14,76,63.0,,0.63,47.88
2010-10-15,74,63.0,,0.63,46.62
2010-10-16,25,63.0,,0.63,15.75
2010-10-17,31,63.0,,0.63,19.53
2010-10-18,58,63.0,,0.63,36.54
2010-10-19,72,63.0,,0.63,45.36
2010-10-20,88,63.0,,0.63,55.44
2010-10-21,71,63.0,,0.63,44.73
2010-10-22,64,63.0,,0.63,40.32
2010-10-23,31,63.0,,0.63,19.53
2010-10-24,36,63.0,,0.63,22.68
2010-10-25,69,63.0,,0.63,43.47
2010-10-26,84,63.0,,0.63,52.92
2010-10-27,84,63.0,,0.63,52.92
2010-10-28,88,63.0,,0.63,55.44
2010-10-29,77,63.0,,0.63,48.51
2010-10-30,41,63.0,,0.63,25.830000000000002
2010-10-31,51,63.0,,0.63,32.13
2010-11-01,71,62.0,False,0.62,44.02
2010-11-02,66,62.0,,0.62,40.92
2010-11-03,53,62.0,,0.62,32.86
2010-11-04,67,62.0,,0.62,41.54
2010-11-05,66,62.0,,0.62,40.92
2010-11-06,36,62.0,,0.62,22.32
2010-11-07,48,62.0,,0.62,29.759999999999998
2010-11-08,83,62.0,,0.62,51.46
2010-11-09,100,62.0,,0.62,62.0
2010-11-10,80,62.0,,0.62,49.6
2010-11-11,54,62.0,,0.62,33.48
2010-11-12,81,62.0,,0.62,50.22
2010-11-13,38,62.0,,0.62,23.56
2010-11-14,54,62.0,,0.62,33.48
2010-11-15,97,62.0,,0.62,60.14
2010-11-16,77,62.0,,0.62,47.74
2010-11-17,74,62.0,,0.62,45.88
2010-11-18,70,62.0,,0.62,43.4
2010-11-19,72,62.0,,0.62,44.64
2010-11-20,48,62.0,,0.62,29.759999999999998
2010-11-21,39,62.0,,0.62,24.18
2010-11-22,70,62.0,,0.62,43.4
2010-11-23,59,62.0,,0.62,36.58
2010-11-24,53,62.0,,0.62,32.86
2010-11-25,36,62.0,,0.62,22.32
2010-11-26,48,62.0,,0.62,29.759999999999998
2010-11-27,30,62.0,,0.62,18.6
2010-11-28,24,62.0,,0.62,14.879999999999999
2010-11-29,70,62.0,,0.62,43.4
2010-11-30,69,62.0,,0.62,42.78
2010-12-01,61,72.0,False,0.72,43.92
2010-12-02,55,72.0,,0.72,39.6
2010-12-03,64,72.0,,0.72,46.08
2010-12-04,24,72.0,,0.72,17.28
2010-12-05,21,72.0,,0.72,15.12
2010-12-06,61,72.0,,0.72,43.92
2010-12-07,68,72.0,,0.72,48.96
2010-12-08,68,72.0,,0.72,48.96
2010-12-09,71,72.0,,0.72,51.12
2010-12-10,56,72.0,,0.72,40.32
2010-12-11,30,72.0,,0.72,21.599999999999998
2010-12-12,21,72.0,,0.72,15.12
2010-12-13,64,72.0,,0.72,46.08
2010-12-14,58,72.0,,0.72,41.76
2010-12-15,67,72.0,,0.72,48.239999999999995
2010-12-16,48,72.0,,0.72,34.56
2010-12-17,62,72.0,,0.72,44.64
2010-12-18,27,72.0,,0.72,19.439999999999998
2010-12-19,29,72.0,,0.72,20.88
2010-12-20,58,72.0,,0.72,41.76
2010-12-21,70,72.0,,0.72,50.4
2010-12-22,61,72.0,,0.72,43.92
2010-12-23,46,72.0,,0.72,33.12
2010-12-24,35,72.0,,0.72,25.2
2010-12-25,21,72.0,,0.72,15.12
2010-12-26,25,72.0,,0.72,18.0
2010-12-27,50,72.0,,0.72,36.0
2010-12-28,99,72.0,,0.72,71.28
2010-12-29,100,72.0,,0.72,72.0
2010-12-30,81,72.0,,0.72,58.32
2010-12-31,53,72.0,,0.72,38.16
2011-01-01,61,80.0,False,0.8,48.800000000000004
2011-01-02,55,80.0,,0.8,44.0
2011-01-03,92,80.0,,0.8,73.60000000000001
2011-01-04,80,80.0,,0.8,64.0
2011-01-05,85,80.0,,0.8,68.0
2011-01-06,100,80.0,,0.8,80.0
2011-01-07,69,80.0,,0.8,55.2
2011-01-08,39,80.0,,0.8,31.200000000000003
2011-01-09,46,80.0,,0.8,36.800000000000004
2011-01-10,76,80.0,,0.8,60.800000000000004
2011-01-11,74,80.0,,0.8,59.2
2011-01-12,71,80.0,,0.8,56.800000000000004
2011-01-13,68,80.0,,0.8,54.400000000000006
2011-01-14,62,80.0,,0.8,49.6
2011-01-15,42,80.0,,0.8,33.6
2011-01-16,41,80.0,,0.8,32.800000000000004
2011-01-17,46,80.0,,0.8,36.800000000000004
2011-01-18,57,80.0,,0.8,45.6
2011-01-19,65,80.0,,0.8,52.0
2011-01-20,65,80.0,,0.8,52.0
2011-01-21,58,80.0,,0.8,46.400000000000006
2011-01-22,46,80.0,,0.8,36.800000000000004
2011-01-23,43,80.0,,0.8,34.4
2011-01-24,72,80.0,,0.8,57.6
2011-01-25,59,80.0,,0.8,47.2
2011-01-26,73,80.0,,0.8,58.400000000000006
2011-01-27,69,80.0,,0.8,55.2
2011-01-28,55,80.0,,0.8,44.0
2011-01-29,37,80.0,,0.8,29.6
2011-01-30,61,80.0,,0.8,48.800000000000004
2011-01-31,75,80.0,,0.8,60.0
2011-02-01,75,80.0,False,0.8,60.0
2011-02-02,74,80.0,,0.8,59.2
2011-02-03,67,80.0,,0.8,53.6
2011-02-04,75,80.0,,0.8,60.0
2011-02-05,80,80.0,,0.8,64.0
2011-02-06,44,80.0,,0.8,35.2
2011-02-07,73,80.0,,0.8,58.400000000000006
2011-02-08,75,80.0,,0.8,60.0
2011-02-09,69,80.0,,0.8,55.2
2011-02-10,88,80.0,,0.8,70.4
2011-02-11,73,80.0,,0.8,58.400000000000006
2011-02-12,51,80.0,,0.8,40.800000000000004
2011-02-13,61,80.0,,0.8,48.800000000000004
2011-02-14,93,80.0,,0.8,74.4
2011-02-15,85,80.0,,0.8,68.0
2011-02-16,77,80.0,,0.8,61.6
2011-02-17,76,80.0,,0.8,60.800000000000004
2011-02-18,73,80.0,,0.8,58.400000000000006
2011-02-19,47,80.0,,0.8,37.6
2011-02-20,51,80.0,,0.8,40.800000000000004
2011-02-21,74,80.0,,0.8,59.2
2011-02-22,80,80.0,,0.8,64.0
2011-02-23,100,80.0,,0.8,80.0
2011-02-24,88,80.0,,0.8,70.4
2011-02-25,72,80.0,,0.8,57.6
2011-02-26,55,80.0,,0.8,44.0
2011-02-27,62,80.0,,0.8,49.6
2011-02-28,83,80.0,,0.8,66.4
2011-03-01,90,77.0,False,0.77,69.3
2011-03-02,93,77.0,,0.77,71.61
2011-03-03,64,77.0,,0.77,49.28
2011-03-04,67,77.0,,0.77,51.59
2011-03-05,60,77.0,,0.77,46.2
2011-03-06,72,77.0,,0.77,55.44
2011-03-07,72,77.0,,0.77,55.44
2011-03-08,88,77.0,,0.77,67.76
2011-03-09,92,77.0,,0.77,70.84
2011-03-10,74,77.0,,0.77,56.980000000000004
2011-03-11,62,77.0,,0.77,47.74
2011-03-12,63,77.0,,0.77,48.51
2011-03-13,81,77.0,,0.77,62.370000000000005
2011-03-14,84,77.0,,0.77,64.68
2011-03-15,88,77.0,,0.77,67.76
2011-03-16,100,77.0,,0.77,77.0
2011-03-17,57,77.0,,0.77,43.89
2011-03-18,78,77.0,,0.77,60.06
2011-03-19,62,77.0,,0.77,47.74
2011-03-20,62,77.0,,0.77,47.74
2011-03-21,81,77.0,,0.77,62.370000000000005
2011-03-22,80,77.0,,0.77,61.6
2011-03-23,80,77.0,,0.77,61.6
2011-03-24,90,77.0,,0.77,69.3
2011-03-25,79,77.0,,0.77,60.83
2011-03-26,65,77.0,,0.77,50.050000000000004
2011-03-27,74,77.0,,0.77,56.980000000000004
2011-03-28,78,77.0,,0.77,60.06
2011-03-29,96,77.0,,0.77,73.92
2011-03-30,75,77.0,,0.77,57.75
2011-03-31,86,77.0,,0.77,66.22
2011-04-01,52,77.0,False,0.77,40.04
2011-04-02,44,77.0,,0.77,33.88
2011-04-03,52,77.0,,0.77,40.04
2011-04-04,80,77.0,,0.77,61.6
2011-04-05,68,77.0,,0.77,52.36
2011-04-06,66,77.0,,0.77,50.82
2011-04-07,76,77.0,,0.77,58.52
2011-04-08,72,77.0,,0.77,55.44
2011-04-09,55,77.0,,0.77,42.35
2011-04-10,51,77.0,,0.77,39.27
2011-04-11,77,77.0,,0.77,59.29
2011-04-12,76,77.0,,0.77,58.52
2011-04-13,85,77.0,,0.77,65.45
2011-04-14,100,77.0,,0.77,77.0
2011-04-15,86,77.0,,0.77,66.22
2011-04-16,55,77.0,,0.77,42.35
2011-04-17,64,77.0,,0.77,49.28
2011-04-18,78,77.0,,0.77,60.06
2011-04-19,49,77.0,,0.77,37.730000000000004
2011-04-20,55,77.0,,0.77,42.35
2011-04-21,49,77.0,,0.77,37.730000000000004
2011-04-22,29,77.0,,0.77,22.330000000000002
2011-04-23,27,77.0,,0.77,20.79
2011-04-24,26,77.0,,0.77,20.02
2011-04-25,50,77.0,,0.77,38.5
2011-04-26,45,77.0,,0.77,34.65
2011-04-27,40,77.0,,0.77,30.8
2011-04-28,37,77.0,,0.77,28.490000000000002
2011-04-29,45,77.0,,0.77,34.65
2011-04-30,28,77.0,,0.77,21.560000000000002
2011-05-01,47,45.0,False,0.45,21.150000000000002
2011-05-02,75,45.0,,0.45,33.75
2011-05-03,84,45.0,,0.45,37.800000000000004
2011-05-04,100,45.0,,0.45,45.0
2011-05-05,80,45.0,,0.45,36.0
2011-05-06,66,45.0,,0.45,29.7
2011-05-07,44,45.0,,0.45,19.8
2011-05-08,44,45.0,,0.45,19.8
2011-05-09,78,45.0,,0.45,35.1
2011-05-10,94,45.0,,0.45,42.300000000000004
2011-05-11,73,45.0,,0.45,32.85
2011-05-12,77,45.0,,0.45,34.65
2011-05-13,64,45.0,,0.45,28.8
2011-05-14,32,45.0,,0.45,14.4
2011-05-15,47,45.0,,0.45,21.150000000000002
2011-05-16,82,45.0,,0.45,36.9
2011-05-17,74,45.0,,0.45,33.300000000000004
2011-05-18,65,45.0,,0.45,29.25
2011-05-19,69,45.0,,0.45,31.05
2011-05-20,70,45.0,,0.45,31.5
2011-05-21,13,45.0,,0.45,5.8500000000000005
2011-05-22,37,45.0,,0.45,16.650000000000002
2011-05-23,58,45.0,,0.45,26.1
2011-05-24,84,45.0,,0.45,37.800000000000004
2011-05-25,77,45.0,,0.45,34.65
2011-05-26,62,45.0,,0.45,27.900000000000002
2011-05-27,63,45.0,,0.45,28.35
2011-05-28,22,45.0,,0.45,9.9
2011-05-29,28,45.0,,0.45,12.6
2011-05-30,61,45.0,,0.45,27.45
2011-05-31,83,45.0,,0.45,37.35
2011-06-01,100,43.0,False,0.43,43.0
2011-06-02,91,43.0,,0.43,39.13
2011-06-03,66,43.0,,0.43,28.38
2011-06-04,47,43.0,,0.43,20.21
2011-06-05,38,43.0,,0.43,16.34
2011-06-06,89,43.0,,0.43,38.269999999999996
2011-06-07,77,43.0,,0.43,33.11
2011-06-08,71,43.0,,0.43,30.53
2011-06-09,60,43.0,,0.43,25.8
2011-06-10,60,43.0,,0.43,25.8
2011-06-11,30,43.0,,0.43,12.9
2011-06-12,47,43.0,,0.43,20.21
2011-06-13,49,43.0,,0.43,21.07
2011-06-14,72,43.0,,0.43,30.96
2011-06-15,85,43.0,,0.43,36.55
2011-06-16,79,43.0,,0.43,33.97
2011-06-17,63,43.0,,0.43,27.09
2011-06-18,37,43.0,,0.43,15.91
2011-06-19,34,43.0,,0.43,14.62
2011-06-20,76,43.0,,0.43,32.68
2011-06-21,71,43.0,,0.43,30.53
2011-06-22,60,43.0,,0.43,25.8
2011-06-23,71,43.0,,0.43,30.53
2011-06-24,67,43.0,,0.43,28.81
2011-06-25,42,43.0,,0.43,18.06
2011-06-26,38,43.0,,0.43,16.34
2011-06-27,62,43.0,,0.43,26.66
2011-06-28,90,43.0,,0.43,38.7
2011-06-29,76,43.0,,0.43,32.68
2011-06-30,80,43.0,,0.43,34.4
2011-07-01,73,39.0,False,0.39,28.470000000000002
2011-07-02,43,39.0,,0.39,16.77
2011-07-03,26,39.0,,0.39,10.14
2011-07-04,58,39.0,,0.39,22.62
2011-07-05,62,39.0,,0.39,24.18
2011-07-06,89,39.0,,0.39,34.71
2011-07-07,100,39.0,,0.39,39.0
2011-07-08,85,39.0,,0.39,33.15
2011-07-09,40,39.0,,0.39,15.600000000000001
2011-07-10,49,39.0,,0.39,19.11
2011-07-11,65,39.0,,0.39,25.35
2011-07-12,62,39.0,,0.39,24.18
2011-07-13,81,39.0,,0.39,31.59
2011-07-14,71,39.0,,0.39,27.69
2011-07-15,82,39.0,,0.39,31.98
2011-07-16,60,39.0,,0.39,23.400000000000002
2011-07-17,37,39.0,,0.39,14.43
2011-07-18,68,39.0,,0.39,26.52
2011-07-19,79,39.0,,0.39,30.810000000000002
2011-07-20,76,39.0,,0.39,29.64
2011-07-21,80,39.0,,0.39,31.200000000000003
2011-07-22,99,39.0,,0.39,38.61
2011-07-23,59,39.0,,0.39,23.01
2011-07-24,52,39.0,,0.39,20.28
2011-07-25,54,39.0,,0.39,21.060000000000002
2011-07-26,81,39.0,,0.39,31.59
2011-07-27,93,39.0,,0.39,36.27
2011-07-28,79,39.0,,0.39,30.810000000000002
2011-07-29,77,39.0,,0.39,30.03
2011-07-30,42,39.0,,0.39,16.38
2011-07-31,50,39.0,,0.39,19.5
2011-08-01,79,40.0,False,0.4,31.6
2011-08-02,82,40.0,,0.4,32.800000000000004
2011-08-03,80,40.0,,0.4,32.0
2011-08-04,89,40.0,,0.4,35.6
2011-08-05,59,40.0,,0.4,23.6
2011-08-06,41,40.0,,0.4,16.400000000000002
2011-08-07,44,40.0,,0.4,17.6
2011-08-08,90,40.0,,0.4,36.0
2011-08-09,92,40.0,,0.4,36.800000000000004
2011-08-10,100,40.0,,0.4,40.0
2011-08-11,83,40.0,,0.4,33.2
2011-08-12,86,40.0,,0.4,34.4
2011-08-13,39,40.0,,0.4,15.600000000000001
2011-08-14,34,40.0,,0.4,13.600000000000001
2011-08-15,70,40.0,,0.4,28.0
2011-08-16,86,40.0,,0.4,34.4
2011-08-17,62,40.0,,0.4,24.8
2011-08-18,49,40.0,,0.4,19.6
2011-08-19,63,40.0,,0.4,25.200000000000003
2011-08-20,52,40.0,,0.4,20.8
2011-08-21,29,40.0,,0.4,11.600000000000001
2011-08-22,80,40.0,,0.4,32.0
2011-08-23,56,40.0,,0.4,22.400000000000002
2011-08-24,59,40.0,,0.4,23.6
2011-08-25,55,40.0,,0.4,22.0
2011-08-26,69,40.0,,0.4,27.6
2011-08-27,26,40.0,,0.4,10.4
2011-08-28,45,40.0,,0.4,18.0
2011-08-29,74,40.0,,0.4,29.6
2011-08-30,80,40.0,,0.4,32.0
2011-08-31,72,40.0,,0.4,28.8
2011-09-01,70,51.0,False,0.51,35.7
2011-09-02,53,51.0,,0.51,27.03
2011-09-03,21,51.0,,0.51,10.71
2011-09-04,20,51.0,,0.51,10.2
2011-09-05,36,51.0,,0.51,18.36
2011-09-06,62,51.0,,0.51,31.62
2011-09-07,72,51.0,,0.51,36.72
2011-09-08,61,51.0,,0.51,31.11
2011-09-09,43,51.0,,0.51,21.93
2011-09-10,33,51.0,,0.51,16.830000000000002
2011-09-11,42,51.0,,0.51,21.42
2011-09-12,77,51.0,,0.51,39.27
2011-09-13,70,51.0,,0.51,35.7
2011-09-14,79,51.0,,0.51,40.29
2011-09-15,73,51.0,,0.51,37.230000000000004
2011-09-16,65,51.0,,0.51,33.15
2011-09-17,33,51.0,,0.51,16.830000000000002
2011-09-18,43,51.0,,0.51,21.93
2011-09-19,59,51.0,,0.51,30.09
2011-09-20,77,51.0,,0.51,39.27
2011-09-21,80,51.0,,0.51,40.8
2011-09-22,59,51.0,,0.51,30.09
2011-09-23,70,51.0,,0.51,35.7
2011-09-24,37,51.0,,0.51,18.87
2011-09-25,32,51.0,,0.51,16.32
2011-09-26,79,51.0,,0.51,40.29
2011-09-27,100,51.0,,0.51,51.0
2011-09-28,81,51.0,,0.51,41.31
2011-09-29,81,51.0,,0.51,41.31
2011-09-30,75,51.0,,0.51,38.25
2011-10-01,48,59.0,False,0.59,28.32
2011-10-02,39,59.0,,0.59,23.009999999999998
2011-10-03,86,59.0,,0.59,50.739999999999995
2011-10-04,93,59.0,,0.59,54.87
2011-10-05,73,59.0,,0.59,43.07
2011-10-06,99,59.0,,0.59,58.41
2011-10-07,74,59.0,,0.59,43.66
2011-10-08,45,59.0,,0.59,26.549999999999997
2011-10-09,39,59.0,,0.59,23.009999999999998
2011-10-10,79,59.0,,0.59,46.61
2011-10-11,92,59.0,,0.59,54.279999999999994
2011-10-12,89,59.0,,0.59,52.51
2011-10-13,88,59.0,,0.59,51.919999999999995
2011-10-14,68,59.0,,0.59,40.12
2011-10-15,33,59.0,,0.59,19.47
2011-10-16,63,59.0,,0.59,37.169999999999995
2011-10-17,72,59.0,,0.59,42.48
2011-10-18,100,59.0,,0.59,59.0
2011-10-19,72,59.0,,0.59,42.48
2011-10-20,88,59.0,,0.59,51.919999999999995
2011-10-21,87,59.0,,0.59,51.33
2011-10-22,41,59.0,,0.59,24.189999999999998
2011-10-23,45,59.0,,0.59,26.549999999999997
2011-10-24,81,59.0,,0.59,47.79
2011-10-25,87,59.0,,0.59,51.33
2011-10-26,83,59.0,,0.59,48.97
2011-10-27,70,59.0,,0.59,41.3
2011-10-28,62,59.0,,0.59,36.58
2011-10-29,73,59.0,,0.59,43.07
2011-10-30,57,59.0,,0.59,33.629999999999995
2011-10-31,80,59.0,,0.59,47.199999999999996
2011-11-01,84,54.0,False,0.54,45.36
2011-11-02,80,54.0,,0.54,43.2
2011-11-03,76,54.0,,0.54,41.040000000000006
2011-11-04,66,54.0,,0.54,35.64
2011-11-05,59,54.0,,0.54,31.860000000000003
2011-11-06,53,54.0,,0.54,28.62
2011-11-07,71,54.0,,0.54,38.34
2011-11-08,100,54.0,,0.54,54.0
2011-11-09,85,54.0,,0.54,45.900000000000006
2011-11-10,73,54.0,,0.54,39.42
2011-11-11,59,54.0,,0.54,31.860000000000003
2011-11-12,40,54.0,,0.54,21.6
2011-11-13,40,54.0,,0.54,21.6
2011-11-14,72,54.0,,0.54,38.88
2011-11-15,77,54.0,,0.54,41.580000000000005
2011-11-16,79,54.0,,0.54,42.660000000000004
2011-11-17,70,54.0,,0.54,37.800000000000004
2011-11-18,45,54.0,,0.54,24.3
2011-11-19,22,54.0,,0.54,11.88
2011-11-20,48,54.0,,0.54,25.92
2011-11-21,64,54.0,,0.54,34.56
2011-11-22,75,54.0,,0.54,40.5
2011-11-23,46,54.0,,0.54,24.840000000000003
2011-11-24,26,54.0,,0.54,14.040000000000001
2011-11-25,33,54.0,,0.54,17.82
2011-11-26,23,54.0,,0.54,12.420000000000002
2011-11-27,32,54.0,,0.54,17.28
2011-11-28,76,54.0,,0.54,41.040000000000006
2011-11-29,67,54.0,,0.54,36.18
2011-11-30,96,54.0,,0.54,51.84
2011-12-01,66,64.0,False,0.64,42.24
2011-12-02,75,64.0,,0.64,48.0
2011-12-03,37,64.0,,0.64,23.68
2011-12-04,51,64.0,,0.64,32.64
2011-12-05,89,64.0,,0.64,56.96
2011-12-06,75,64.0,,0.64,48.0
2011-12-07,74,64.0,,0.64,47.36
2011-12-08,85,64.0,,0.64,54.4
2011-12-09,88,64.0,,0.64,56.32
2011-12-10,35,64.0,,0.64,22.400000000000002
2011-12-11,41,64.0,,0.64,26.240000000000002
2011-12-12,93,64.0,,0.64,59.52
2011-12-13,81,64.0,,0.64,51.84
2011-12-14,58,64.0,,0.64,37.12
2011-12-15,90,64.0,,0.64,57.6
2011-12-16,79,64.0,,0.64,50.56
2011-12-17,40,64.0,,0.64,25.6
2011-12-18,35,64.0,,0.64,22.400000000000002
2011-12-19,89,64.0,,0.64,56.96
2011-12-20,78,64.0,,0.64,49.92
2011-12-21,86,64.0,,0.64,55.04
2011-12-22,60,64.0,,0.64,38.4
2011-12-23,67,64.0,,0.64,42.88
2011-12-24,26,64.0,,0.64,16.64
2011-12-25,26,64.0,,0.64,16.64
2011-12-26,43,64.0,,0.64,27.52
2011-12-27,92,64.0,,0.64,58.88
2011-12-28,96,64.0,,0.64,61.44
2011-12-29,96,64.0,,0.64,61.44
2011-12-30,100,64.0,,0.64,64.0
2011-12-31,67,64.0,,0.64,42.88
2012-01-01,42,70.0,False,0.7,29.4
2012-01-02,53,70.0,,0.7,37.099999999999994
2012-01-03,100,70.0,,0.7,70.0
