date,GDP_unscaled,GDP_monthly,isPartial,scale,GDP
2006-08-30,53,34.0,,0.34,18.02
2006-08-31,54,34.0,,0.34,18.360000000000003
2006-09-01,51,50.0,False,0.5,25.5
2006-09-02,18,50.0,,0.5,9.0
2006-09-03,19,50.0,,0.5,9.5
2006-09-04,43,50.0,,0.5,21.5
2006-09-05,37,50.0,,0.5,18.5
2006-09-06,60,50.0,,0.5,30.0
2006-09-07,91,50.0,,0.5,45.5
2006-09-08,72,50.0,,0.5,36.0
2006-09-09,17,50.0,,0.5,8.5
2006-09-10,40,50.0,,0.5,20.0
2006-09-11,52,50.0,,0.5,26.0
2006-09-12,73,50.0,,0.5,36.5
2006-09-13,84,50.0,,0.5,42.0
2006-09-14,52,50.0,,0.5,26.0
2006-09-15,63,50.0,,0.5,31.5
2006-09-16,23,50.0,,0.5,11.5
2006-09-17,52,50.0,,0.5,26.0
2006-09-18,100,50.0,,0.5,50.0
2006-09-19,50,50.0,,0.5,25.0
2006-09-20,70,50.0,,0.5,35.0
2006-09-21,82,50.0,,0.5,41.0
2006-09-22,52,50.0,,0.5,26.0
2006-09-23,57,50.0,,0.5,28.5
2006-09-24,39,50.0,,0.5,19.5
2006-09-25,54,50.0,,0.5,27.0
2006-09-26,72,50.0,,0.5,36.0
2006-09-27,73,50.0,,0.5,36.5
2006-09-28,74,50.0,,0.5,37.0
2006-09-29,51,50.0,,0.5,25.5
2006-09-30,52,50.0,,0.5,26.0
2006-10-01,30,59.0,False,0.59,17.7
2006-10-02,55,59.0,,0.59,32.449999999999996
2006-10-03,58,59.0,,0.59,34.22
2006-10-04,68,59.0,,0.59,40.12
2006-10-05,50,59.0,,0.59,29.5
2006-10-06,49,59.0,,0.59,28.91
2006-10-07,48,59.0,,0.59,28.32
2006-10-08,63,59.0,,0.59,37.169999999999995
2006-10-09,75,59.0,,0.59,44.25
2006-10-10,64,59.0,,0.59,37.76
2006-10-11,95,59.0,,0.59,56.05
2006-10-12,98,59.0,,0.59,57.82
2006-10-13,52,59.0,,0.59,30.68
2006-10-14,26,59.0,,0.59,15.34
2006-10-15,60,59.0,,0.59,35.4
2006-10-16,48,59.0,,0.59,28.32
2006-10-17,71,59.0,,0.59,41.89
2006-10-18,67,59.0,,0.59,39.53
2006-10-19,95,59.0,,0.59,56.05
2006-10-20,59,59.0,,0.59,34.809999999999995
2006-10-21,31,59.0,,0.59,18.29
2006-10-22,100,59.0,,0.59,59.0
2006-10-23,79,59.0,,0.59,46.61
2006-10-24,100,59.0,,0.59,59.0
2006-10-25,60,59.0,,0.59,35.4
2006-10-26,92,59.0,,0.59,54.279999999999994
2006-10-27,92,59.0,,0.59,54.279999999999994
2006-10-28,80,59.0,,0.59,47.199999999999996
2006-10-29,55,59.0,,0.59,32.449999999999996
2006-10-30,54,59.0,,0.59,31.86
2006-10-31,89,59.0,,0.59,52.51
2006-11-01,50,54.0,False,0.54,27.0
2006-11-02,78,54.0,,0.54,42.120000000000005
2006-11-03,57,54.0,,0.54,30.78
2006-11-04,73,54.0,,0.54,39.42
2006-11-05,27,54.0,,0.54,14.580000000000002
2006-11-06,47,54.0,,0.54,25.380000000000003
2006-11-07,72,54.0,,0.54,38.88
2006-11-08,39,54.0,,0.54,21.060000000000002
2006-11-09,53,54.0,,0.54,28.62
2006-11-10,46,54.0,,0.54,24.840000000000003
2006-11-11,64,54.0,,0.54,34.56
2006-11-12,45,54.0,,0.54,24.3
2006-11-13,75,54.0,,0.54,40.5
2006-11-14,73,54.0,,0.54,39.42
2006-11-15,52,54.0,,0.54,28.080000000000002
2006-11-16,99,54.0,,0.54,53.46
2006-11-17,25,54.0,,0.54,13.5
2006-11-18,54,54.0,,0.54,29.160000000000004
2006-11-19,27,54.0,,0.54,14.580000000000002
2006-11-20,52,54.0,,0.54,28.080000000000002
2006-11-21,58,54.0,,0.54,31.32
2006-11-22,46,54.0,,0.54,24.840000000000003
2006-11-23,59,54.0,,0.54,31.860000000000003
2006-11-24,54,54.0,,0.54,29.160000000000004
2006-11-25,57,54.0,,0.54,30.78
2006-11-26,72,54.0,,0.54,38.88
2006-11-27,96,54.0,,0.54,51.84
2006-11-28,66,54.0,,0.54,35.64
2006-11-29,44,54.0,,0.54,23.76
2006-11-30,100,54.0,,0.54,54.0
2006-12-01,68,46.0,False,0.46,31.28
2006-12-02,36,46.0,,0.46,16.560000000000002
2006-12-03,66,46.0,,0.46,30.360000000000003
2006-12-04,75,46.0,,0.46,34.5
2006-12-05,100,46.0,,0.46,46.0
2006-12-06,74,46.0,,0.46,34.04
2006-12-07,82,46.0,,0.46,37.72
2006-12-08,65,46.0,,0.46,29.900000000000002
2006-12-09,52,46.0,,0.46,23.92
2006-12-10,50,46.0,,0.46,23.0
2006-12-11,72,46.0,,0.46,33.120000000000005
2006-12-12,68,46.0,,0.46,31.28
2006-12-13,51,46.0,,0.46,23.46
2006-12-14,50,46.0,,0.46,23.0
2006-12-15,41,46.0,,0.46,18.86
2006-12-16,35,46.0,,0.46,16.1
2006-12-17,49,46.0,,0.46,22.540000000000003
2006-12-18,32,46.0,,0.46,14.72
2006-12-19,34,46.0,,0.46,15.64
2006-12-20,35,46.0,,0.46,16.1
2006-12-21,40,46.0,,0.46,18.400000000000002
2006-12-22,24,46.0,,0.46,11.040000000000001
2006-12-23,19,46.0,,0.46,8.74
2006-12-24,26,46.0,,0.46,11.96
2006-12-25,35,46.0,,0.46,16.1
2006-12-26,16,46.0,,0.46,7.36
2006-12-27,20,46.0,,0.46,9.200000000000001
2006-12-28,36,46.0,,0.46,16.560000000000002
2006-12-29,14,46.0,,0.46,6.44
2006-12-30,9,46.0,,0.46,4.140000000000001
2006-12-31,22,46.0,,0.46,10.120000000000001
2007-01-01,28,46.0,False,0.46,12.88
2007-01-02,25,46.0,,0.46,11.5
2007-01-03,35,46.0,,0.46,16.1
2007-01-04,45,46.0,,0.46,20.7
2007-01-05,24,46.0,,0.46,11.040000000000001
2007-01-06,23,46.0,,0.46,10.58
2007-01-07,35,46.0,,0.46,16.1
2007-01-08,57,46.0,,0.46,26.220000000000002
2007-01-09,30,46.0,,0.46,13.8
2007-01-10,49,46.0,,0.46,22.540000000000003
2007-01-11,55,46.0,,0.46,25.3
2007-01-12,72,46.0,,0.46,33.120000000000005
2007-01-13,34,46.0,,0.46,15.64
2007-01-14,16,46.0,,0.46,7.36
2007-01-15,42,46.0,,0.46,19.32
2007-01-16,68,46.0,,0.46,31.28
2007-01-17,32,46.0,,0.46,14.72
2007-01-18,51,46.0,,0.46,23.46
2007-01-19,40,46.0,,0.46,18.400000000000002
2007-01-20,82,46.0,,0.46,37.72
2007-01-21,56,46.0,,0.46,25.76
2007-01-22,75,46.0,,0.46,34.5
2007-01-23,78,46.0,,0.46,35.88
2007-01-24,60,46.0,,0.46,27.6
2007-01-25,100,46.0,,0.46,46.0
2007-01-26,70,46.0,,0.46,32.2
2007-01-27,33,46.0,,0.46,15.180000000000001
2007-01-28,52,46.0,,0.46,23.92
2007-01-29,57,46.0,,0.46,26.220000000000002
2007-01-30,43,46.0,,0.46,19.78
2007-01-31,82,46.0,,0.46,37.72
2007-02-01,57,55.0,False,0.55,31.35
2007-02-02,54,55.0,,0.55,29.700000000000003
2007-02-03,31,55.0,,0.55,17.05
2007-02-04,69,55.0,,0.55,37.95
2007-02-05,75,55.0,,0.55,41.25
2007-02-06,76,55.0,,0.55,41.800000000000004
2007-02-07,56,55.0,,0.55,30.800000000000004
2007-02-08,36,55.0,,0.55,19.8
2007-02-09,82,55.0,,0.55,45.1
2007-02-10,39,55.0,,0.55,21.450000000000003
2007-02-11,54,55.0,,0.55,29.700000000000003
2007-02-12,76,55.0,,0.55,41.800000000000004
2007-02-13,64,55.0,,0.55,35.2
2007-02-14,46,55.0,,0.55,25.3
2007-02-15,58,55.0,,0.55,31.900000000000002
2007-02-16,60,55.0,,0.55,33.0
2007-02-17,24,55.0,,0.55,13.200000000000001
2007-02-18,57,55.0,,0.55,31.35
2007-02-19,80,55.0,,0.55,44.0
2007-02-20,83,55.0,,0.55,45.650000000000006
2007-02-21,72,55.0,,0.55,39.6
2007-02-22,64,55.0,,0.55,35.2
2007-02-23,88,55.0,,0.55,48.400000000000006
2007-02-24,54,55.0,,0.55,29.700000000000003
2007-02-25,76,55.0,,0.55,41.800000000000004
2007-02-26,82,55.0,,0.55,45.1
2007-02-27,45,55.0,,0.55,24.750000000000004
2007-02-28,100,55.0,,0.55,55.00000000000001
2007-03-01,59,55.0,False,0.55,32.45
2007-03-02,45,55.0,,0.55,24.750000000000004
2007-03-03,47,55.0,,0.55,25.85
2007-03-04,51,55.0,,0.55,28.05
2007-03-05,56,55.0,,0.55,30.800000000000004
2007-03-06,60,55.0,,0.55,33.0
2007-03-07,48,55.0,,0.55,26.400000000000002
2007-03-08,66,55.0,,0.55,36.300000000000004
2007-03-09,44,55.0,,0.55,24.200000000000003
2007-03-10,42,55.0,,0.55,23.1
2007-03-11,30,55.0,,0.55,16.5
2007-03-12,100,55.0,,0.55,55.00000000000001
2007-03-13,59,55.0,,0.55,32.45
2007-03-14,53,55.0,,0.55,29.150000000000002
2007-03-15,39,55.0,,0.55,21.450000000000003
2007-03-16,32,55.0,,0.55,17.6
2007-03-17,45,55.0,,0.55,24.750000000000004
2007-03-18,37,55.0,,0.55,20.35
2007-03-19,44,55.0,,0.55,24.200000000000003
2007-03-20,59,55.0,,0.55,32.45
2007-03-21,56,55.0,,0.55,30.800000000000004
2007-03-22,30,55.0,,0.55,16.5
2007-03-23,32,55.0,,0.55,17.6
2007-03-24,21,55.0,,0.55,11.55
2007-03-25,40,55.0,,0.55,22.0
2007-03-26,34,55.0,,0.55,18.700000000000003
2007-03-27,41,55.0,,0.55,22.55
2007-03-28,58,55.0,,0.55,31.900000000000002
2007-03-29,68,55.0,,0.55,37.400000000000006
2007-03-30,43,55.0,,0.55,23.650000000000002
2007-03-31,28,55.0,,0.55,15.400000000000002
2007-04-01,22,58.0,False,0.58,12.76
2007-04-02,34,58.0,,0.58,19.72
2007-04-03,25,58.0,,0.58,14.499999999999998
2007-04-04,38,58.0,,0.58,22.04
2007-04-05,39,58.0,,0.58,22.619999999999997
2007-04-06,31,58.0,,0.58,17.98
2007-04-07,22,58.0,,0.58,12.76
2007-04-08,18,58.0,,0.58,10.44
2007-04-09,43,58.0,,0.58,24.939999999999998
2007-04-10,47,58.0,,0.58,27.259999999999998
2007-04-11,50,58.0,,0.58,28.999999999999996
2007-04-12,43,58.0,,0.58,24.939999999999998
2007-04-13,31,58.0,,0.58,17.98
2007-04-14,29,58.0,,0.58,16.82
2007-04-15,35,58.0,,0.58,20.299999999999997
2007-04-16,41,58.0,,0.58,23.779999999999998
2007-04-17,56,58.0,,0.58,32.48
2007-04-18,36,58.0,,0.58,20.88
2007-04-19,70,58.0,,0.58,40.599999999999994
2007-04-20,46,58.0,,0.58,26.68
2007-04-21,23,58.0,,0.58,13.34
2007-04-22,50,58.0,,0.58,28.999999999999996
2007-04-23,55,58.0,,0.58,31.9
2007-04-24,57,58.0,,0.58,33.059999999999995
2007-04-25,100,58.0,,0.58,57.99999999999999
2007-04-26,59,58.0,,0.58,34.22
2007-04-27,57,58.0,,0.58,33.059999999999995
2007-04-28,36,58.0,,0.58,20.88
2007-04-29,33,58.0,,0.58,19.139999999999997
2007-04-30,59,58.0,,0.58,34.22
2007-05-01,57,49.0,False,0.49,27.93
2007-05-02,75,49.0,,0.49,36.75
2007-05-03,59,49.0,,0.49,28.91
2007-05-04,52,49.0,,0.49,25.48
2007-05-05,48,49.0,,0.49,23.52
2007-05-06,55,49.0,,0.49,26.95
2007-05-07,57,49.0,,0.49,27.93
2007-05-08,77,49.0,,0.49,37.73
2007-05-09,53,49.0,,0.49,25.97
2007-05-10,52,49.0,,0.49,25.48
2007-05-11,48,49.0,,0.49,23.52
2007-05-12,34,49.0,,0.49,16.66
2007-05-13,47,49.0,,0.49,23.03
2007-05-14,65,49.0,,0.49,31.849999999999998
2007-05-15,63,49.0,,0.49,30.87
2007-05-16,66,49.0,,0.49,32.339999999999996
2007-05-17,51,49.0,,0.49,24.99
2007-05-18,47,49.0,,0.49,23.03
2007-05-19,29,49.0,,0.49,14.209999999999999
2007-05-20,100,49.0,,0.49,49.0
2007-05-21,55,49.0,,0.49,26.95
2007-05-22,47,49.0,,0.49,23.03
2007-05-23,44,49.0,,0.49,21.56
2007-05-24,42,49.0,,0.49,20.58
2007-05-25,42,49.0,,0.49,20.58
2007-05-26,27,49.0,,0.49,13.23
2007-05-27,20,49.0,,0.49,9.8
2007-05-28,42,49.0,,0.49,20.58
2007-05-29,55,49.0,,0.49,26.95
2007-05-30,52,49.0,,0.49,25.48
2007-05-31,49,49.0,,0.49,24.009999999999998
2007-06-01,94,38.0,False,0.38,35.72
2007-06-02,40,38.0,,0.38,15.2
2007-06-03,39,38.0,,0.38,14.82
2007-06-04,100,38.0,,0.38,38.0
2007-06-05,60,38.0,,0.38,22.8
2007-06-06,62,38.0,,0.38,23.56
2007-06-07,60,38.0,,0.38,22.8
2007-06-08,56,38.0,,0.38,21.28
2007-06-09,58,38.0,,0.38,22.04
2007-06-10,95,38.0,,0.38,36.1
2007-06-11,74,38.0,,0.38,28.12
2007-06-12,72,38.0,,0.38,27.36
2007-06-13,87,38.0,,0.38,33.06
2007-06-14,83,38.0,,0.38,31.54
2007-06-15,71,38.0,,0.38,26.98
2007-06-16,33,38.0,,0.38,12.540000000000001
2007-06-17,20,38.0,,0.38,7.6
2007-06-18,59,38.0,,0.38,22.42
2007-06-19,99,38.0,,0.38,37.62
2007-06-20,68,38.0,,0.38,25.84
2007-06-21,70,38.0,,0.38,26.6
2007-06-22,63,38.0,,0.38,23.94
2007-06-23,53,38.0,,0.38,20.14
2007-06-24,12,38.0,,0.38,4.5600000000000005
2007-06-25,48,38.0,,0.38,18.240000000000002
2007-06-26,50,38.0,,0.38,19.0
2007-06-27,62,38.0,,0.38,23.56
2007-06-28,41,38.0,,0.38,15.58
2007-06-29,44,38.0,,0.38,16.72
2007-06-30,58,38.0,,0.38,22.04
2007-07-01,33,34.0,False,0.34,11.22
2007-07-02,76,34.0,,0.34,25.840000000000003
2007-07-03,45,34.0,,0.34,15.3
2007-07-04,44,34.0,,0.34,14.96
2007-07-05,51,34.0,,0.34,17.34
2007-07-06,43,34.0,,0.34,14.620000000000001
2007-07-07,41,34.0,,0.34,13.940000000000001
2007-07-08,36,34.0,,0.34,12.24
2007-07-09,56,34.0,,0.34,19.040000000000003
2007-07-10,74,34.0,,0.34,25.16
2007-07-11,66,34.0,,0.34,22.44
2007-07-12,47,34.0,,0.34,15.98
2007-07-13,64,34.0,,0.34,21.76
2007-07-14,26,34.0,,0.34,8.84
2007-07-15,36,34.0,,0.34,12.24
2007-07-16,59,34.0,,0.34,20.060000000000002
2007-07-17,64,34.0,,0.34,21.76
2007-07-18,100,34.0,,0.34,34.0
2007-07-19,79,34.0,,0.34,26.860000000000003
2007-07-20,35,34.0,,0.34,11.9
2007-07-21,42,34.0,,0.34,14.280000000000001
2007-07-22,27,34.0,,0.34,9.180000000000001
2007-07-23,45,34.0,,0.34,15.3
2007-07-24,48,34.0,,0.34,16.32
2007-07-25,53,34.0,,0.34,18.02
2007-07-26,74,34.0,,0.34,25.16
2007-07-27,52,34.0,,0.34,17.68
2007-07-28,35,34.0,,0.34,11.9
2007-07-29,36,34.0,,0.34,12.24
2007-07-30,64,34.0,,0.34,21.76
2007-07-31,67,34.0,,0.34,22.78
2007-08-01,54,27.0,False,0.27,14.580000000000002
2007-08-02,66,27.0,,0.27,17.82
2007-08-03,40,27.0,,0.27,10.8
2007-08-04,11,27.0,,0.27,2.97
2007-08-05,42,27.0,,0.27,11.34
2007-08-06,37,27.0,,0.27,9.99
2007-08-07,66,27.0,,0.27,17.82
2007-08-08,40,27.0,,0.27,10.8
2007-08-09,37,27.0,,0.27,9.99
2007-08-10,54,27.0,,0.27,14.580000000000002
2007-08-11,73,27.0,,0.27,19.71
2007-08-12,27,27.0,,0.27,7.290000000000001
2007-08-13,43,27.0,,0.27,11.610000000000001
2007-08-14,46,27.0,,0.27,12.420000000000002
2007-08-15,47,27.0,,0.27,12.690000000000001
2007-08-16,47,27.0,,0.27,12.690000000000001
2007-08-17,36,27.0,,0.27,9.72
2007-08-18,51,27.0,,0.27,13.770000000000001
2007-08-19,76,27.0,,0.27,20.520000000000003
2007-08-20,46,27.0,,0.27,12.420000000000002
2007-08-21,32,27.0,,0.27,8.64
2007-08-22,36,27.0,,0.27,9.72
2007-08-23,60,27.0,,0.27,16.200000000000003
2007-08-24,81,27.0,,0.27,21.87
2007-08-25,30,27.0,,0.27,8.100000000000001
2007-08-26,49,27.0,,0.27,13.23
2007-08-27,58,27.0,,0.27,15.66
2007-08-28,38,27.0,,0.27,10.260000000000002
2007-08-29,64,27.0,,0.27,17.28
2007-08-30,100,27.0,,0.27,27.0
2007-08-31,65,27.0,,0.27,17.55
2007-09-01,43,55.0,False,0.55,23.650000000000002
2007-09-02,55,55.0,,0.55,30.250000000000004
2007-09-03,61,55.0,,0.55,33.550000000000004
2007-09-04,60,55.0,,0.55,33.0
2007-09-05,68,55.0,,0.55,37.400000000000006
2007-09-06,67,55.0,,0.55,36.85
2007-09-07,64,55.0,,0.55,35.2
2007-09-08,27,55.0,,0.55,14.850000000000001
2007-09-09,43,55.0,,0.55,23.650000000000002
2007-09-10,67,55.0,,0.55,36.85
2007-09-11,68,55.0,,0.55,37.400000000000006
2007-09-12,78,55.0,,0.55,42.900000000000006
2007-09-13,90,55.0,,0.55,49.50000000000001
2007-09-14,72,55.0,,0.55,39.6
2007-09-15,32,55.0,,0.55,17.6
2007-09-16,47,55.0,,0.55,25.85
2007-09-17,81,55.0,,0.55,44.550000000000004
2007-09-18,92,55.0,,0.55,50.6
2007-09-19,85,55.0,,0.55,46.75000000000001
2007-09-20,87,55.0,,0.55,47.85
2007-09-21,66,55.0,,0.55,36.300000000000004
2007-09-22,58,55.0,,0.55,31.900000000000002
2007-09-23,85,55.0,,0.55,46.75000000000001
2007-09-24,96,55.0,,0.55,52.800000000000004
2007-09-25,100,55.0,,0.55,55.00000000000001
2007-09-26,77,55.0,,0.55,42.35
2007-09-27,57,55.0,,0.55,31.35
2007-09-28,84,55.0,,0.55,46.2
2007-09-29,48,55.0,,0.55,26.400000000000002
2007-09-30,39,55.0,,0.55,21.450000000000003
2007-10-01,78,61.0,False,0.61,47.58
2007-10-02,69,61.0,,0.61,42.089999999999996
2007-10-03,83,61.0,,0.61,50.629999999999995
2007-10-04,60,61.0,,0.61,36.6
2007-10-05,61,61.0,,0.61,37.21
2007-10-06,31,61.0,,0.61,18.91
2007-10-07,47,61.0,,0.61,28.669999999999998
2007-10-08,68,61.0,,0.61,41.48
2007-10-09,49,61.0,,0.61,29.89
2007-10-10,47,61.0,,0.61,28.669999999999998
2007-10-11,77,61.0,,0.61,46.97
2007-10-12,68,61.0,,0.61,41.48
2007-10-13,59,61.0,,0.61,35.99
2007-10-14,47,61.0,,0.61,28.669999999999998
2007-10-15,71,61.0,,0.61,43.31
2007-10-16,76,61.0,,0.61,46.36
2007-10-17,100,61.0,,0.61,61.0
2007-10-18,63,61.0,,0.61,38.43
2007-10-19,62,61.0,,0.61,37.82
2007-10-20,60,61.0,,0.61,36.6
2007-10-21,43,61.0,,0.61,26.23
2007-10-22,79,61.0,,0.61,48.19
2007-10-23,88,61.0,,0.61,53.68
2007-10-24,86,61.0,,0.61,52.46
2007-10-25,76,61.0,,0.61,46.36
2007-10-26,44,61.0,,0.61,26.84
2007-10-27,36,61.0,,0.61,21.96
2007-10-28,72,61.0,,0.61,43.92
2007-10-29,76,61.0,,0.61,46.36
2007-10-30,67,61.0,,0.61,40.87
2007-10-31,84,61.0,,0.61,51.24
2007-11-01,100,55.0,False,0.55,55.00000000000001
2007-11-02,48,55.0,,0.55,26.400000000000002
2007-11-03,25,55.0,,0.55,13.750000000000002
2007-11-04,15,55.0,,0.55,8.25
2007-11-05,47,55.0,,0.55,25.85
2007-11-06,53,55.0,,0.55,29.150000000000002
2007-11-07,72,55.0,,0.55,39.6
2007-11-08,54,55.0,,0.55,29.700000000000003
2007-11-09,51,55.0,,0.55,28.05
2007-11-10,38,55.0,,0.55,20.900000000000002
2007-11-11,24,55.0,,0.55,13.200000000000001
2007-11-12,58,55.0,,0.55,31.900000000000002
2007-11-13,25,55.0,,0.55,13.750000000000002
2007-11-14,50,55.0,,0.55,27.500000000000004
2007-11-15,63,55.0,,0.55,34.650000000000006
2007-11-16,70,55.0,,0.55,38.5
2007-11-17,57,55.0,,0.55,31.35
2007-11-18,24,55.0,,0.55,13.200000000000001
2007-11-19,54,55.0,,0.55,29.700000000000003
2007-11-20,72,55.0,,0.55,39.6
2007-11-21,28,55.0,,0.55,15.400000000000002
2007-11-22,20,55.0,,0.55,11.0
2007-11-23,59,55.0,,0.55,32.45
2007-11-24,34,55.0,,0.55,18.700000000000003
2007-11-25,61,55.0,,0.55,33.550000000000004
2007-11-26,72,55.0,,0.55,39.6
2007-11-27,59,55.0,,0.55,32.45
2007-11-28,54,55.0,,0.55,29.700000000000003
2007-11-29,64,55.0,,0.55,35.2
2007-11-30,60,55.0,,0.55,33.0
2007-12-01,51,49.0,False,0.49,24.99
2007-12-02,70,49.0,,0.49,34.3
2007-12-03,96,49.0,,0.49,47.04
2007-12-04,96,49.0,,0.49,47.04
2007-12-05,80,49.0,,0.49,39.2
2007-12-06,100,49.0,,0.49,49.0
2007-12-07,69,49.0,,0.49,33.81
2007-12-08,58,49.0,,0.49,28.419999999999998
2007-12-09,94,49.0,,0.49,46.06
2007-12-10,76,49.0,,0.49,37.24
2007-12-11,62,49.0,,0.49,30.38
2007-12-12,48,49.0,,0.49,23.52
2007-12-13,65,49.0,,0.49,31.849999999999998
2007-12-14,43,49.0,,0.49,21.07
2007-12-15,36,49.0,,0.49,17.64
2007-12-16,36,49.0,,0.49,17.64
2007-12-17,52,49.0,,0.49,25.48
2007-12-18,66,49.0,,0.49,32.339999999999996
2007-12-19,63,49.0,,0.49,30.87
2007-12-20,63,49.0,,0.49,30.87
2007-12-21,32,49.0,,0.49,15.68
2007-12-22,30,49.0,,0.49,14.7
2007-12-23,35,49.0,,0.49,17.15
2007-12-24,21,49.0,,0.49,10.29
2007-12-25,28,49.0,,0.49,13.719999999999999
2007-12-26,39,49.0,,0.49,19.11
2007-12-27,43,49.0,,0.49,21.07
2007-12-28,19,49.0,,0.49,9.31
2007-12-29,35,49.0,,0.49,17.15
2007-12-30,14,49.0,,0.49,6.859999999999999
2007-12-31,32,49.0,,0.49,15.68
2008-01-01,12,62.0,False,0.62,7.4399999999999995
2008-01-02,20,62.0,,0.62,12.4
2008-01-03,27,62.0,,0.62,16.74
2008-01-04,28,62.0,,0.62,17.36
2008-01-05,17,62.0,,0.62,10.54
2008-01-06,18,62.0,,0.62,11.16
2008-01-07,34,62.0,,0.62,21.08
2008-01-08,36,62.0,,0.62,22.32
2008-01-09,38,62.0,,0.62,23.56
2008-01-10,46,62.0,,0.62,28.52
2008-01-11,20,62.0,,0.62,12.4
2008-01-12,28,62.0,,0.62,17.36
2008-01-13,21,62.0,,0.62,13.02
2008-01-14,37,62.0,,0.62,22.94
2008-01-15,32,62.0,,0.62,19.84
2008-01-16,40,62.0,,0.62,24.8
2008-01-17,49,62.0,,0.62,30.38
2008-01-18,41,62.0,,0.62,25.419999999999998
2008-01-19,30,62.0,,0.62,18.6
2008-01-20,48,62.0,,0.62,29.759999999999998
2008-01-21,31,62.0,,0.62,19.22
2008-01-22,65,62.0,,0.62,40.3
2008-01-23,52,62.0,,0.62,32.24
2008-01-24,55,62.0,,0.62,34.1
2008-01-25,53,62.0,,0.62,32.86
2008-01-26,26,62.0,,0.62,16.12
2008-01-27,30,62.0,,0.62,18.6
2008-01-28,45,62.0,,0.62,27.9
2008-01-29,56,62.0,,0.62,34.72
2008-01-30,100,62.0,,0.62,62.0
2008-01-31,68,62.0,,0.62,42.16
2008-02-01,48,65.0,False,0.65,31.200000000000003
2008-02-02,61,65.0,,0.65,39.65
2008-02-03,36,65.0,,0.65,23.400000000000002
2008-02-04,76,65.0,,0.65,49.4
2008-02-05,82,65.0,,0.65,53.300000000000004
2008-02-06,76,65.0,,0.65,49.4
2008-02-07,67,65.0,,0.65,43.550000000000004
2008-02-08,82,65.0,,0.65,53.300000000000004
2008-02-09,62,65.0,,0.65,40.300000000000004
2008-02-10,61,65.0,,0.65,39.65
2008-02-11,48,65.0,,0.65,31.200000000000003
2008-02-12,94,65.0,,0.65,61.1
2008-02-13,72,65.0,,0.65,46.800000000000004
2008-02-14,78,65.0,,0.65,50.7
2008-02-15,97,65.0,,0.65,63.050000000000004
2008-02-16,52,65.0,,0.65,33.800000000000004
2008-02-17,85,65.0,,0.65,55.25
2008-02-18,72,65.0,,0.65,46.800000000000004
2008-02-19,93,65.0,,0.65,60.45
2008-02-20,72,65.0,,0.65,46.800000000000004
2008-02-21,100,65.0,,0.65,65.0
2008-02-22,58,65.0,,0.65,37.7
2008-02-23,54,65.0,,0.65,35.1
2008-02-24,50,65.0,,0.65,32.5
2008-02-25,80,65.0,,0.65,52.0
2008-02-26,73,65.0,,0.65,47.45
2008-02-27,85,65.0,,0.65,55.25
2008-02-28,73,65.0,,0.65,47.45
2008-02-29,44,65.0,,0.65,28.6
2008-03-01,57,58.0,False,0.58,33.059999999999995
2008-03-02,44,58.0,,0.58,25.52
2008-03-03,75,58.0,,0.58,43.5
2008-03-04,98,58.0,,0.58,56.839999999999996
2008-03-05,86,58.0,,0.58,49.879999999999995
2008-03-06,68,58.0,,0.58,39.44
2008-03-07,85,58.0,,0.58,49.3
2008-03-08,39,58.0,,0.58,22.619999999999997
2008-03-09,60,58.0,,0.58,34.8
2008-03-10,97,58.0,,0.58,56.26
2008-03-11,62,58.0,,0.58,35.96
2008-03-12,60,58.0,,0.58,34.8
2008-03-13,75,58.0,,0.58,43.5
2008-03-14,52,58.0,,0.58,30.159999999999997
2008-03-15,40,58.0,,0.58,23.2
2008-03-16,62,58.0,,0.58,35.96
2008-03-17,62,58.0,,0.58,35.96
2008-03-18,45,58.0,,0.58,26.099999999999998
2008-03-19,87,58.0,,0.58,50.459999999999994
2008-03-20,49,58.0,,0.58,28.419999999999998
2008-03-21,47,58.0,,0.58,27.259999999999998
2008-03-22,57,58.0,,0.58,33.059999999999995
2008-03-23,58,58.0,,0.58,33.64
2008-03-24,63,58.0,,0.58,36.54
2008-03-25,61,58.0,,0.58,35.379999999999995
2008-03-26,72,58.0,,0.58,41.76
2008-03-27,100,58.0,,0.58,57.99999999999999
2008-03-28,61,58.0,,0.58,35.379999999999995
2008-03-29,41,58.0,,0.58,23.779999999999998
2008-03-30,43,58.0,,0.58,24.939999999999998
2008-03-31,66,58.0,,0.58,38.279999999999994
2008-04-01,75,72.0,False,0.72,54.0
2008-04-02,63,72.0,,0.72,45.36
2008-04-03,74,72.0,,0.72,53.28
2008-04-04,40,72.0,,0.72,28.799999999999997
2008-04-05,21,72.0,,0.72,15.12
2008-04-06,61,72.0,,0.72,43.92
2008-04-07,56,72.0,,0.72,40.32
2008-04-08,51,72.0,,0.72,36.72
2008-04-09,57,72.0,,0.72,41.04
2008-04-10,69,72.0,,0.72,49.68
2008-04-11,75,72.0,,0.72,54.0
2008-04-12,66,72.0,,0.72,47.519999999999996
2008-04-13,37,72.0,,0.72,26.64
2008-04-14,62,72.0,,0.72,44.64
2008-04-15,56,72.0,,0.72,40.32
2008-04-16,83,72.0,,0.72,59.76
2008-04-17,79,72.0,,0.72,56.879999999999995
2008-04-18,60,72.0,,0.72,43.199999999999996
2008-04-19,44,72.0,,0.72,31.68
