date,luxury apartments_unscaled,luxury apartments_monthly,isPartial,scale,luxury apartments
2012-06-16,84,84,False,0.84,70.56
2012-06-17,84,84,False,0.84,70.56
2012-06-18,67,67,False,0.67,44.89
2012-06-19,60,60,False,0.6,36.0
2012-06-20,100,100,False,1.0,100.0
2012-06-21,50,50,False,0.5,25.0
2012-06-22,58,58,False,0.58,33.64
2012-06-23,51,51,False,0.51,26.01
2012-06-24,68,68,False,0.68,46.24
2012-06-25,68,68,False,0.68,46.24
2012-06-26,95,95,False,0.95,90.25
2012-06-27,81,81,False,0.81,65.61
2012-06-28,85,85,False,0.85,72.25
2012-06-29,67,67,False,0.67,44.89
2012-06-30,52,52,False,0.52,27.04
2012-07-01,75,75,False,0.75,56.25
2012-07-02,76,76,False,0.76,57.76
2012-07-03,66,66,False,0.66,43.56
2012-07-04,49,49,False,0.49,24.009999999999998
2012-07-05,95,95,False,0.95,90.25
2012-07-06,67,67,False,0.67,44.89
2012-07-07,45,45,False,0.45,20.25
2012-07-08,59,59,False,0.59,34.809999999999995
2012-07-09,63,63,False,0.63,39.69
2012-07-10,71,71,False,0.71,50.41
2012-07-11,43,43,False,0.43,18.49
2012-07-12,36,36,False,0.36,12.959999999999999
2012-07-13,56,56,False,0.56,31.360000000000003
2012-07-14,40,40,False,0.4,16.0
2012-07-15,77,77,False,0.77,59.29
2012-07-16,78,78,False,0.78,60.84
2012-07-17,53,53,False,0.53,28.09
2012-07-18,66,66,False,0.66,43.56
2012-07-19,64,64,False,0.64,40.96
2012-07-20,62,62,False,0.62,38.44
2012-07-21,100,100,False,1.0,100.0
2012-07-22,32,32,False,0.32,10.24
2012-07-23,84,84,False,0.84,70.56
2012-07-24,56,56,False,0.56,31.360000000000003
2012-07-25,84,84,False,0.84,70.56
2012-07-26,36,36,False,0.36,12.959999999999999
2012-07-27,77,77,False,0.77,59.29
2012-07-28,70,70,False,0.7,49.0
2012-07-29,54,54,False,0.54,29.160000000000004
2012-07-30,71,71,False,0.71,50.41
2012-07-31,77,77,False,0.77,59.29
2012-08-01,49,49,False,0.49,24.009999999999998
2012-08-02,60,60,False,0.6,36.0
2012-08-03,75,75,False,0.75,56.25
2012-08-04,78,78,False,0.78,60.84
2012-08-05,71,71,False,0.71,50.41
2012-08-06,56,56,False,0.56,31.360000000000003
2012-08-07,53,53,False,0.53,28.09
2012-08-08,53,53,False,0.53,28.09
2012-08-09,43,43,False,0.43,18.49
2012-08-10,58,58,False,0.58,33.64
2012-08-11,62,62,False,0.62,38.44
2012-08-12,74,74,False,0.74,54.76
2012-08-13,49,49,False,0.49,24.009999999999998
2012-08-14,55,55,False,0.55,30.250000000000004
2012-08-15,78,78,False,0.78,60.84
2012-08-16,50,50,False,0.5,25.0
2012-08-17,46,46,False,0.46,21.16
2012-08-18,51,51,False,0.51,26.01
2012-08-19,100,100,False,1.0,100.0
2012-08-20,72,72,False,0.72,51.839999999999996
2012-08-21,65,65,False,0.65,42.25
2012-08-22,31,31,False,0.31,9.61
2012-08-23,35,35,False,0.35,12.25
2012-08-24,39,39,False,0.39,15.21
2012-08-25,77,77,False,0.77,59.29
2012-08-26,53,53,False,0.53,28.09
2012-08-27,51,51,False,0.51,26.01
2012-08-28,57,57,False,0.57,32.489999999999995
2012-08-29,62,62,False,0.62,38.44
2012-08-30,50,50,False,0.5,25.0
2012-08-31,38,38,False,0.38,14.44
2012-09-01,86,86,False,0.86,73.96
2012-09-02,64,64,False,0.64,40.96
2012-09-03,100,100,False,1.0,100.0
2012-09-04,45,45,False,0.45,20.25
2012-09-05,72,72,False,0.72,51.839999999999996
2012-09-06,90,90,False,0.9,81.0
2012-09-07,56,56,False,0.56,31.360000000000003
2012-09-08,70,70,False,0.7,49.0
2012-09-09,72,72,False,0.72,51.839999999999996
2012-09-10,95,95,False,0.95,90.25
2012-09-11,89,89,False,0.89,79.21000000000001
2012-09-12,76,76,False,0.76,57.76
2012-09-13,99,99,False,0.99,98.01
2012-09-14,64,64,False,0.64,40.96
2012-09-15,74,74,False,0.74,54.76
2012-09-16,66,66,False,0.66,43.56
2012-09-17,71,71,False,0.71,50.41
2012-09-18,47,47,False,0.47,22.09
2012-09-19,50,50,False,0.5,25.0
2012-09-20,55,55,False,0.55,30.250000000000004
2012-09-21,51,51,False,0.51,26.01
2012-09-22,28,28,False,0.28,7.840000000000001
2012-09-23,83,83,False,0.83,68.89
2012-09-24,84,84,False,0.84,70.56
2012-09-25,49,49,False,0.49,24.009999999999998
2012-09-26,75,75,False,0.75,56.25
2012-09-27,58,58,False,0.58,33.64
2012-09-28,42,42,False,0.42,17.64
2012-09-29,39,39,False,0.39,15.21
2012-09-30,71,71,False,0.71,50.41
2012-10-01,69,69,False,0.69,47.61
2012-10-02,73,73,False,0.73,53.29
2012-10-03,65,65,False,0.65,42.25
2012-10-04,52,52,False,0.52,27.04
2012-10-05,49,49,False,0.49,24.009999999999998
2012-10-06,48,48,False,0.48,23.04
2012-10-07,74,74,False,0.74,54.76
2012-10-08,65,65,False,0.65,42.25
2012-10-09,55,55,False,0.55,30.250000000000004
2012-10-10,59,59,False,0.59,34.809999999999995
2012-10-11,51,51,False,0.51,26.01
2012-10-12,49,49,False,0.49,24.009999999999998
2012-10-13,75,75,False,0.75,56.25
2012-10-14,93,93,False,0.93,86.49000000000001
2012-10-15,100,100,False,1.0,100.0
2012-10-16,41,41,False,0.41,16.81
2012-10-17,46,46,False,0.46,21.16
2012-10-18,68,68,False,0.68,46.24
2012-10-19,26,26,False,0.26,6.76
2012-10-20,81,81,False,0.81,65.61
2012-10-21,68,68,False,0.68,46.24
2012-10-22,63,63,False,0.63,39.69
2012-10-23,82,82,False,0.82,67.24
2012-10-24,79,79,False,0.79,62.410000000000004
2012-10-25,72,72,False,0.72,51.839999999999996
2012-10-26,61,61,False,0.61,37.21
2012-10-27,57,57,False,0.57,32.489999999999995
2012-10-28,75,75,False,0.75,56.25
2012-10-29,44,44,False,0.44,19.36
2012-10-30,49,49,False,0.49,24.009999999999998
2012-10-31,43,43,False,0.43,18.49
2012-11-01,100,100,False,1.0,100.0
2012-11-02,59,59,False,0.59,34.809999999999995
2012-11-03,96,96,False,0.96,92.16
2012-11-04,87,87,False,0.87,75.69
2012-11-05,66,66,False,0.66,43.56
2012-11-06,65,65,False,0.65,42.25
2012-11-07,81,81,False,0.81,65.61
2012-11-08,47,47,False,0.47,22.09
2012-11-09,38,38,False,0.38,14.44
2012-11-10,91,91,False,0.91,82.81
2012-11-11,84,84,False,0.84,70.56
2012-11-12,84,84,False,0.84,70.56
2012-11-13,51,51,False,0.51,26.01
2012-11-14,57,57,False,0.57,32.489999999999995
2012-11-15,90,90,False,0.9,81.0
2012-11-16,64,64,False,0.64,40.96
2012-11-17,84,84,False,0.84,70.56
2012-11-18,56,56,False,0.56,31.360000000000003
2012-11-19,77,77,False,0.77,59.29
2012-11-20,78,78,False,0.78,60.84
2012-11-21,77,77,False,0.77,59.29
2012-11-22,40,40,False,0.4,16.0
2012-11-23,49,49,False,0.49,24.009999999999998
2012-11-24,82,82,False,0.82,67.24
2012-11-25,93,93,False,0.93,86.49000000000001
2012-11-26,78,78,False,0.78,60.84
2012-11-27,54,54,False,0.54,29.160000000000004
2012-11-28,69,69,False,0.69,47.61
2012-11-29,34,34,False,0.34,11.56
2012-11-30,46,46,False,0.46,21.16
2012-12-01,53,53,False,0.53,28.09
2012-12-02,72,72,False,0.72,51.839999999999996
2012-12-03,47,47,False,0.47,22.09
2012-12-04,81,81,False,0.81,65.61
2012-12-05,51,51,False,0.51,26.01
2012-12-06,64,64,False,0.64,40.96
2012-12-07,45,45,False,0.45,20.25
2012-12-08,44,44,False,0.44,19.36
2012-12-09,71,71,False,0.71,50.41
2012-12-10,54,54,False,0.54,29.160000000000004
2012-12-11,39,39,False,0.39,15.21
2012-12-12,55,55,False,0.55,30.250000000000004
2012-12-13,48,48,False,0.48,23.04
2012-12-14,40,40,False,0.4,16.0
2012-12-15,58,58,False,0.58,33.64
2012-12-16,64,64,False,0.64,40.96
2012-12-17,44,44,False,0.44,19.36
2012-12-18,40,40,False,0.4,16.0
2012-12-19,53,53,False,0.53,28.09
2012-12-20,59,59,False,0.59,34.809999999999995
2012-12-21,83,83,False,0.83,68.89
2012-12-22,57,57,False,0.57,32.489999999999995
2012-12-23,49,49,False,0.49,24.009999999999998
2012-12-24,20,20,False,0.2,4.0
2012-12-25,40,40,False,0.4,16.0
2012-12-26,70,70,False,0.7,49.0
2012-12-27,48,48,False,0.48,23.04
2012-12-28,75,75,False,0.75,56.25
2012-12-29,44,44,False,0.44,19.36
2012-12-30,100,100,False,1.0,100.0
2012-12-31,53,53,False,0.53,28.09
2013-01-01,50,50,False,0.5,25.0
2013-01-02,72,72,False,0.72,51.839999999999996
2013-01-03,74,74,False,0.74,54.76
2013-01-04,72,72,False,0.72,51.839999999999996
2013-01-05,52,52,False,0.52,27.04
2013-01-06,60,60,False,0.6,36.0
2013-01-07,92,92,False,0.92,84.64
2013-01-08,46,46,False,0.46,21.16
2013-01-09,44,44,False,0.44,19.36
2013-01-10,69,69,False,0.69,47.61
2013-01-11,54,54,False,0.54,29.160000000000004
2013-01-12,60,60,False,0.6,36.0
2013-01-13,60,60,False,0.6,36.0
2013-01-14,68,68,False,0.68,46.24
2013-01-15,71,71,False,0.71,50.41
2013-01-16,55,55,False,0.55,30.250000000000004
2013-01-17,44,44,False,0.44,19.36
2013-01-18,58,58,False,0.58,33.64
2013-01-19,77,77,False,0.77,59.29
2013-01-20,57,57,False,0.57,32.489999999999995
2013-01-21,74,74,False,0.74,54.76
2013-01-22,61,61,False,0.61,37.21
2013-01-23,80,80,False,0.8,64.0
2013-01-24,62,62,False,0.62,38.44
2013-01-25,44,44,False,0.44,19.36
2013-01-26,100,100,False,1.0,100.0
2013-01-27,60,60,False,0.6,36.0
2013-01-28,63,63,False,0.63,39.69
2013-01-29,46,46,False,0.46,21.16
2013-01-30,42,42,False,0.42,17.64
2013-01-31,34,34,False,0.34,11.56
2013-02-01,51,51,False,0.51,26.01
2013-02-02,55,55,False,0.55,30.250000000000004
2013-02-03,54,54,False,0.54,29.160000000000004
2013-02-04,84,84,False,0.84,70.56
2013-02-05,87,87,False,0.87,75.69
2013-02-06,67,67,False,0.67,44.89
2013-02-07,49,49,False,0.49,24.009999999999998
2013-02-08,66,66,False,0.66,43.56
2013-02-09,82,82,False,0.82,67.24
2013-02-10,50,50,False,0.5,25.0
2013-02-11,43,43,False,0.43,18.49
2013-02-12,67,67,False,0.67,44.89
2013-02-13,49,49,False,0.49,24.009999999999998
2013-02-14,74,74,False,0.74,54.76
2013-02-15,47,47,False,0.47,22.09
2013-02-16,46,46,False,0.46,21.16
2013-02-17,88,88,False,0.88,77.44
2013-02-18,62,62,False,0.62,38.44
2013-02-19,70,70,False,0.7,49.0
2013-02-20,48,48,False,0.48,23.04
2013-02-21,67,67,False,0.67,44.89
2013-02-22,54,54,False,0.54,29.160000000000004
2013-02-23,100,100,False,1.0,100.0
2013-02-24,82,82,False,0.82,67.24
2013-02-25,84,84,False,0.84,70.56
2013-02-26,92,92,False,0.92,84.64
2013-02-27,60,60,False,0.6,36.0
2013-02-28,87,87,False,0.87,75.69
2013-03-01,70,70,False,0.7,49.0
2013-03-02,83,83,False,0.83,68.89
2013-03-03,61,61,False,0.61,37.21
2013-03-04,60,60,False,0.6,36.0
2013-03-05,42,42,False,0.42,17.64
2013-03-06,60,60,False,0.6,36.0
2013-03-07,47,47,False,0.47,22.09
2013-03-08,62,62,False,0.62,38.44
2013-03-09,74,74,False,0.74,54.76
2013-03-10,65,65,False,0.65,42.25
2013-03-11,100,100,False,1.0,100.0
2013-03-12,96,96,False,0.96,92.16
2013-03-13,75,75,False,0.75,56.25
2013-03-14,47,47,False,0.47,22.09
2013-03-15,72,72,False,0.72,51.839999999999996
2013-03-16,92,92,False,0.92,84.64
2013-03-17,79,79,False,0.79,62.410000000000004
2013-03-18,53,53,False,0.53,28.09
2013-03-19,57,57,False,0.57,32.489999999999995
2013-03-20,61,61,False,0.61,37.21
2013-03-21,72,72,False,0.72,51.839999999999996
2013-03-22,77,77,False,0.77,59.29
2013-03-23,91,91,False,0.91,82.81
2013-03-24,73,73,False,0.73,53.29
2013-03-25,74,74,False,0.74,54.76
2013-03-26,72,72,False,0.72,51.839999999999996
2013-03-27,73,73,False,0.73,53.29
2013-03-28,83,83,False,0.83,68.89
2013-03-29,32,32,False,0.32,10.24
2013-03-30,83,83,False,0.83,68.89
2013-03-31,67,67,False,0.67,44.89
2013-04-01,74,74,False,0.74,54.76
2013-04-02,77,77,False,0.77,59.29
2013-04-03,93,93,False,0.93,86.49000000000001
2013-04-04,56,56,False,0.56,31.360000000000003
2013-04-05,26,26,False,0.26,6.76
2013-04-06,59,59,False,0.59,34.809999999999995
2013-04-07,77,77,False,0.77,59.29
2013-04-08,56,56,False,0.56,31.360000000000003
2013-04-09,70,70,False,0.7,49.0
2013-04-10,43,43,False,0.43,18.49
2013-04-11,60,60,False,0.6,36.0
2013-04-12,31,31,False,0.31,9.61
2013-04-13,100,100,False,1.0,100.0
2013-04-14,72,72,False,0.72,51.839999999999996
2013-04-15,78,78,False,0.78,60.84
2013-04-16,66,66,False,0.66,43.56
2013-04-17,55,55,False,0.55,30.250000000000004
2013-04-18,24,24,False,0.24,5.76
2013-04-19,32,32,False,0.32,10.24
2013-04-20,78,78,False,0.78,60.84
2013-04-21,82,82,False,0.82,67.24
2013-04-22,62,62,False,0.62,38.44
2013-04-23,67,67,False,0.67,44.89
2013-04-24,64,64,False,0.64,40.96
2013-04-25,44,44,False,0.44,19.36
2013-04-26,58,58,False,0.58,33.64
2013-04-27,51,51,False,0.51,26.01
2013-04-28,62,62,False,0.62,38.44
2013-04-29,58,58,False,0.58,33.64
2013-04-30,55,55,False,0.55,30.250000000000004
2013-05-01,63,63,False,0.63,39.69
2013-05-02,51,51,False,0.51,26.01
2013-05-03,72,72,False,0.72,51.839999999999996
2013-05-04,57,57,False,0.57,32.489999999999995
2013-05-05,42,42,False,0.42,17.64
2013-05-06,75,75,False,0.75,56.25
2013-05-07,56,56,False,0.56,31.360000000000003
2013-05-08,74,74,False,0.74,54.76
2013-05-09,66,66,False,0.66,43.56
2013-05-10,35,35,False,0.35,12.25
2013-05-11,46,46,False,0.46,21.16
2013-05-12,39,39,False,0.39,15.21
2013-05-13,64,64,False,0.64,40.96
2013-05-14,90,90,False,0.9,81.0
2013-05-15,76,76,False,0.76,57.76
2013-05-16,36,36,False,0.36,12.959999999999999
2013-05-17,54,54,False,0.54,29.160000000000004
2013-05-18,100,100,False,1.0,100.0
2013-05-19,93,93,False,0.93,86.49000000000001
2013-05-20,59,59,False,0.59,34.809999999999995
2013-05-21,49,49,False,0.49,24.009999999999998
2013-05-22,69,69,False,0.69,47.61
2013-05-23,58,58,False,0.58,33.64
2013-05-24,59,59,False,0.59,34.809999999999995
2013-05-25,47,47,False,0.47,22.09
2013-05-26,74,74,False,0.74,54.76
2013-05-27,78,78,False,0.78,60.84
2013-05-28,69,69,False,0.69,47.61
2013-05-29,84,84,False,0.84,70.56
2013-05-30,67,67,False,0.67,44.89
2013-05-31,67,67,False,0.67,44.89
2013-06-01,75,75,False,0.75,56.25
2013-06-02,88,88,False,0.88,77.44
2013-06-03,70,70,False,0.7,49.0
2013-06-04,74,74,False,0.74,54.76
2013-06-05,70,70,False,0.7,49.0
2013-06-06,71,71,False,0.71,50.41
2013-06-07,61,61,False,0.61,37.21
2013-06-08,85,85,False,0.85,72.25
2013-06-09,71,71,False,0.71,50.41
2013-06-10,52,52,False,0.52,27.04
2013-06-11,80,80,False,0.8,64.0
2013-06-12,81,81,False,0.81,65.61
2013-06-13,77,77,False,0.77,59.29
2013-06-14,46,46,False,0.46,21.16
2013-06-15,45,45,False,0.45,20.25
2013-06-16,82,82,False,0.82,67.24
2013-06-17,86,86,False,0.86,73.96
2013-06-18,69,69,False,0.69,47.61
2013-06-19,85,85,False,0.85,72.25
2013-06-20,50,50,False,0.5,25.0
2013-06-21,40,40,False,0.4,16.0
2013-06-22,54,54,False,0.54,29.160000000000004
2013-06-23,100,100,False,1.0,100.0
2013-06-24,74,74,False,0.74,54.76
2013-06-25,64,64,False,0.64,40.96
2013-06-26,89,89,False,0.89,79.21000000000001
2013-06-27,40,40,False,0.4,16.0
2013-06-28,67,67,False,0.67,44.89
2013-06-29,57,57,False,0.57,32.489999999999995
2013-06-30,90,90,False,0.9,81.0
2013-07-01,59,59,False,0.59,34.809999999999995
2013-07-02,67,67,False,0.67,44.89
2013-07-03,76,76,False,0.76,57.76
2013-07-04,80,80,False,0.8,64.0
2013-07-05,72,72,False,0.72,51.839999999999996
2013-07-06,93,93,False,0.93,86.49000000000001
2013-07-07,48,48,False,0.48,23.04
2013-07-08,66,66,False,0.66,43.56
2013-07-09,79,79,False,0.79,62.410000000000004
2013-07-10,63,63,False,0.63,39.69
2013-07-11,91,91,False,0.91,82.81
2013-07-12,73,73,False,0.73,53.29
2013-07-13,86,86,False,0.86,73.96
2013-07-14,80,80,False,0.8,64.0
2013-07-15,70,70,False,0.7,49.0
2013-07-16,78,78,False,0.78,60.84
2013-07-17,63,63,False,0.63,39.69
2013-07-18,77,77,False,0.77,59.29
2013-07-19,25,25,False,0.25,6.25
2013-07-20,65,65,False,0.65,42.25
2013-07-21,52,52,False,0.52,27.04
2013-07-22,79,79,False,0.79,62.410000000000004
2013-07-23,41,41,False,0.41,16.81
2013-07-24,76,76,False,0.76,57.76
2013-07-25,71,71,False,0.71,50.41
2013-07-26,70,70,False,0.7,49.0
2013-07-27,100,100,False,1.0,100.0
2013-07-28,82,82,False,0.82,67.24
2013-07-29,66,66,False,0.66,43.56
2013-07-30,79,79,False,0.79,62.410000000000004
2013-07-31,45,45,False,0.45,20.25
2013-08-01,95,95,False,0.95,90.25
2013-08-02,100,100,False,1.0,100.0
2013-08-03,78,78,False,0.78,60.84
2013-08-04,89,89,False,0.89,79.21000000000001
2013-08-05,73,73,False,0.73,53.29
2013-08-06,94,94,False,0.94,88.36
2013-08-07,57,57,False,0.57,32.489999999999995
2013-08-08,88,88,False,0.88,77.44
2013-08-09,83,83,False,0.83,68.89
2013-08-10,78,78,False,0.78,60.84
2013-08-11,66,66,False,0.66,43.56
2013-08-12,70,70,False,0.7,49.0
2013-08-13,81,81,False,0.81,65.61
2013-08-14,63,63,False,0.63,39.69
2013-08-15,75,75,False,0.75,56.25
2013-08-16,70,70,False,0.7,49.0
2013-08-17,82,82,False,0.82,67.24
2013-08-18,82,82,False,0.82,67.24
2013-08-19,63,63,False,0.63,39.69
2013-08-20,63,63,False,0.63,39.69
2013-08-21,59,59,False,0.59,34.809999999999995
2013-08-22,53,53,False,0.53,28.09
2013-08-23,55,55,False,0.55,30.250000000000004
2013-08-24,96,96,False,0.96,92.16
2013-08-25,69,69,False,0.69,47.61
2013-08-26,53,53,False,0.53,28.09
2013-08-27,47,47,False,0.47,22.09
2013-08-28,54,54,False,0.54,29.160000000000004
2013-08-29,52,52,False,0.52,27.04
2013-08-30,93,93,False,0.93,86.49000000000001
2013-08-31,63,63,False,0.63,39.69
2013-09-01,80,80,False,0.8,64.0
2013-09-02,65,65,False,0.65,42.25
2013-09-03,60,60,False,0.6,36.0
2013-09-04,81,81,False,0.81,65.61
2013-09-05,60,60,False,0.6,36.0
2013-09-06,55,55,False,0.55,30.250000000000004
2013-09-07,73,73,False,0.73,53.29
2013-09-08,46,46,False,0.46,21.16
2013-09-09,88,88,False,0.88,77.44
2013-09-10,65,65,False,0.65,42.25
2013-09-11,55,55,False,0.55,30.250000000000004
2013-09-12,49,49,False,0.49,24.009999999999998
2013-09-13,79,79,False,0.79,62.410000000000004
2013-09-14,87,87,False,0.87,75.69
2013-09-15,79,79,False,0.79,62.410000000000004
2013-09-16,93,93,False,0.93,86.49000000000001
2013-09-17,52,52,False,0.52,27.04
2013-09-18,63,63,False,0.63,39.69
2013-09-19,53,53,False,0.53,28.09
2013-09-20,48,48,False,0.48,23.04
2013-09-21,57,57,False,0.57,32.489999999999995
2013-09-22,78,78,False,0.78,60.84
2013-09-23,70,70,False,0.7,49.0
2013-09-24,67,67,False,0.67,44.89
2013-09-25,53,53,False,0.53,28.09
2013-09-26,62,62,False,0.62,38.44
2013-09-27,53,53,False,0.53,28.09
2013-09-28,100,100,False,1.0,100.0
2013-09-29,48,48,False,0.48,23.04
2013-09-30,63,63,False,0.63,39.69
2013-10-01,49,49,False,0.49,24.009999999999998
2013-10-02,71,71,False,0.71,50.41
2013-10-03,79,79,False,0.79,62.410000000000004
2013-10-04,85,85,False,0.85,72.25
2013-10-05,52,52,False,0.52,27.04
2013-10-06,100,100,False,1.0,100.0
2013-10-07,71,71,False,0.71,50.41
2013-10-08,51,51,False,0.51,26.01
2013-10-09,41,41,False,0.41,16.81
2013-10-10,73,73,False,0.73,53.29
2013-10-11,64,64,False,0.64,40.96
2013-10-12,55,55,False,0.55,30.250000000000004
2013-10-13,68,68,False,0.68,46.24
2013-10-14,83,83,False,0.83,68.89
2013-10-15,57,57,False,0.57,32.489999999999995
2013-10-16,51,51,False,0.51,26.01
2013-10-17,55,55,False,0.55,30.250000000000004
2013-10-18,43,43,False,0.43,18.49
2013-10-19,43,43,False,0.43,18.49
2013-10-20,97,97,False,0.97,94.09
2013-10-21,61,61,False,0.61,37.21
2013-10-22,60,60,False,0.6,36.0
2013-10-23,54,54,False,0.54,29.160000000000004
2013-10-24,55,55,False,0.55,30.250000000000004
2013-10-25,32,32,False,0.32,10.24
2013-10-26,52,52,False,0.52,27.04
2013-10-27,71,71,False,0.71,50.41
2013-10-28,70,70,False,0.7,49.0
2013-10-29,83,83,False,0.83,68.89
2013-10-30,71,71,False,0.71,50.41
2013-10-31,59,59,False,0.59,34.809999999999995
2013-11-01,71,71,False,0.71,50.41
2013-11-02,62,62,False,0.62,38.44
2013-11-03,85,85,False,0.85,72.25
2013-11-04,83,83,False,0.83,68.89
2013-11-05,67,67,False,0.67,44.89
2013-11-06,49,49,False,0.49,24.009999999999998
2013-11-07,52,52,False,0.52,27.04
2013-11-08,63,63,False,0.63,39.69
2013-11-09,76,76,False,0.76,57.76
2013-11-10,47,47,False,0.47,22.09
2013-11-11,81,81,False,0.81,65.61
2013-11-12,96,96,False,0.96,92.16
2013-11-13,61,61,False,0.61,37.21
2013-11-14,72,72,False,0.72,51.839999999999996
2013-11-15,86,86,False,0.86,73.96
2013-11-16,71,71,False,0.71,50.41
2013-11-17,81,81,False,0.81,65.61
2013-11-18,85,85,False,0.85,72.25
2013-11-19,59,59,False,0.59,34.809999999999995
2013-11-20,56,56,False,0.56,31.360000000000003
2013-11-21,65,65,False,0.65,42.25
2013-11-22,70,70,False,0.7,49.0
2013-11-23,60,60,False,0.6,36.0
2013-11-24,100,100,False,1.0,100.0
2013-11-25,19,19,False,0.19,3.61
2013-11-26,76,76,False,0.76,57.76
2013-11-27,64,64,False,0.64,40.96
2013-11-28,57,57,False,0.57,32.489999999999995
2013-11-29,32,32,False,0.32,10.24
2013-11-30,88,88,False,0.88,77.44
2013-12-01,94,94,False,0.94,88.36
2013-12-02,100,100,False,1.0,100.0
2013-12-03,59,59,False,0.59,34.809999999999995
2013-12-04,76,76,False,0.76,57.76
2013-12-05,65,65,False,0.65,42.25
2013-12-06,58,58,False,0.58,33.64
2013-12-07,75,75,False,0.75,56.25
2013-12-08,73,73,False,0.73,53.29
2013-12-09,76,76,False,0.76,57.76
2013-12-10,40,40,False,0.4,16.0
2013-12-11,66,66,False,0.66,43.56
2013-12-12,76,76,False,0.76,57.76
2013-12-13,60,60,False,0.6,36.0
2013-12-14,72,72,False,0.72,51.839999999999996
2013-12-15,83,83,False,0.83,68.89
2013-12-16,50,50,False,0.5,25.0
2013-12-17,59,59,False,0.59,34.809999999999995
2013-12-18,63,63,False,0.63,39.69
2013-12-19,79,79,False,0.79,62.410000000000004
2013-12-20,68,68,False,0.68,46.24
2013-12-21,80,80,False,0.8,64.0
2013-12-22,60,60,False,0.6,36.0
2013-12-23,99,99,False,0.99,98.01
2013-12-24,63,63,False,0.63,39.69
2013-12-25,44,44,False,0.44,19.36
2013-12-26,70,70,False,0.7,49.0
2013-12-27,85,85,False,0.85,72.25
2013-12-28,58,58,False,0.58,33.64
2013-12-29,83,83,False,0.83,68.89
2013-12-30,67,67,False,0.67,44.89
2013-12-31,88,88,False,0.88,77.44
2014-01-01,75,75,False,0.75,56.25
2014-01-02,100,100,False,1.0,100.0
2014-01-03,50,50,False,0.5,25.0
2014-01-04,73,73,False,0.73,53.29
2014-01-05,65,65,False,0.65,42.25
2014-01-06,57,57,False,0.57,32.489999999999995
2014-01-07,53,53,False,0.53,28.09
2014-01-08,68,68,False,0.68,46.24
2014-01-09,58,58,False,0.58,33.64
2014-01-10,72,72,False,0.72,51.839999999999996
2014-01-11,54,54,False,0.54,29.160000000000004
2014-01-12,73,73,False,0.73,53.29
2014-01-13,63,63,False,0.63,39.69
2014-01-14,75,75,False,0.75,56.25
2014-01-15,57,57,False,0.57,32.489999999999995
2014-01-16,64,64,False,0.64,40.96
2014-01-17,43,43,False,0.43,18.49
2014-01-18,47,47,False,0.47,22.09
2014-01-19,82,82,False,0.82,67.24
2014-01-20,96,96,False,0.96,92.16
2014-01-21,74,74,False,0.74,54.76
2014-01-22,47,47,False,0.47,22.09
2014-01-23,53,53,False,0.53,28.09
2014-01-24,55,55,False,0.55,30.250000000000004
2014-01-25,83,83,False,0.83,68.89
2014-01-26,53,53,False,0.53,28.09
2014-01-27,71,71,False,0.71,50.41
2014-01-28,58,58,False,0.58,33.64
2014-01-29,62,62,False,0.62,38.44
2014-01-30,60,60,False,0.6,36.0
2014-01-31,39,39,False,0.39,15.21
2014-02-01,73,73,False,0.73,53.29
2014-02-02,68,68,False,0.68,46.24
2014-02-03,44,44,False,0.44,19.36
2014-02-04,64,64,False,0.64,40.96
2014-02-05,54,54,False,0.54,29.160000000000004
2014-02-06,63,63,False,0.63,39.69
2014-02-07,41,41,False,0.41,16.81
2014-02-08,100,100,False,1.0,100.0
2014-02-09,82,82,False,0.82,67.24
2014-02-10,52,52,False,0.52,27.04
2014-02-11,77,77,False,0.77,59.29
2014-02-12,36,36,False,0.36,12.959999999999999
2014-02-13,54,54,False,0.54,29.160000000000004
2014-02-14,56,56,False,0.56,31.360000000000003
2014-02-15,57,57,False,0.57,32.489999999999995
2014-02-16,92,92,False,0.92,84.64
2014-02-17,50,50,False,0.5,25.0
2014-02-18,73,73,False,0.73,53.29
2014-02-19,45,45,False,0.45,20.25
2014-02-20,74,74,False,0.74,54.76
2014-02-21,64,64,False,0.64,40.96
2014-02-22,89,89,False,0.89,79.21000000000001
2014-02-23,59,59,False,0.59,34.809999999999995
2014-02-24,72,72,False,0.72,51.839999999999996
2014-02-25,80,80,False,0.8,64.0
2014-02-26,88,88,False,0.88,77.44
2014-02-27,81,81,False,0.81,65.61
2014-02-28,64,64,False,0.64,40.96
2014-03-01,70,70,False,0.7,49.0
2014-03-02,97,97,False,0.97,94.09
2014-03-03,42,42,False,0.42,17.64
2014-03-04,70,70,False,0.7,49.0
2014-03-05,37,37,False,0.37,13.69
2014-03-06,58,58,False,0.58,33.64
2014-03-07,58,58,False,0.58,33.64
2014-03-08,76,76,False,0.76,57.76
2014-03-09,95,95,False,0.95,90.25
2014-03-10,51,51,False,0.51,26.01
2014-03-11,100,100,False,1.0,100.0
2014-03-12,47,47,False,0.47,22.09
2014-03-13,43,43,False,0.43,18.49
2014-03-14,59,59,False,0.59,34.809999999999995
2014-03-15,71,71,False,0.71,50.41
2014-03-16,64,64,False,0.64,40.96
2014-03-17,45,45,False,0.45,20.25
