date,UNEMPLOYMENT_unscaled,UNEMPLOYMENT_monthly,isPartial,scale,UNEMPLOYMENT
2012-07-16,85,57.0,,0.57,48.449999999999996
2012-07-17,65,57.0,,0.57,37.05
2012-07-18,55,57.0,,0.57,31.349999999999998
2012-07-19,46,57.0,,0.57,26.22
2012-07-20,41,57.0,,0.57,23.369999999999997
2012-07-21,23,57.0,,0.57,13.11
2012-07-22,96,57.0,,0.57,54.72
2012-07-23,91,57.0,,0.57,51.87
2012-07-24,59,57.0,,0.57,33.629999999999995
2012-07-25,54,57.0,,0.57,30.779999999999998
2012-07-26,46,57.0,,0.57,26.22
2012-07-27,41,57.0,,0.57,23.369999999999997
2012-07-28,22,57.0,,0.57,12.54
2012-07-29,89,57.0,,0.57,50.73
2012-07-30,85,57.0,,0.57,48.449999999999996
2012-07-31,61,57.0,,0.57,34.769999999999996
2012-08-01,55,50.0,False,0.5,27.5
2012-08-02,50,50.0,,0.5,25.0
2012-08-03,54,50.0,,0.5,27.0
2012-08-04,29,50.0,,0.5,14.5
2012-08-05,100,50.0,,0.5,50.0
2012-08-06,90,50.0,,0.5,45.0
2012-08-07,63,50.0,,0.5,31.5
2012-08-08,55,50.0,,0.5,27.5
2012-08-09,46,50.0,,0.5,23.0
2012-08-10,43,50.0,,0.5,21.5
2012-08-11,26,50.0,,0.5,13.0
2012-08-12,96,50.0,,0.5,48.0
2012-08-13,85,50.0,,0.5,42.5
2012-08-14,66,50.0,,0.5,33.0
2012-08-15,58,50.0,,0.5,29.0
2012-08-16,53,50.0,,0.5,26.5
2012-08-17,43,50.0,,0.5,21.5
2012-08-18,28,50.0,,0.5,14.0
2012-08-19,96,50.0,,0.5,48.0
2012-08-20,95,50.0,,0.5,47.5
2012-08-21,64,50.0,,0.5,32.0
2012-08-22,55,50.0,,0.5,27.5
2012-08-23,50,50.0,,0.5,25.0
2012-08-24,43,50.0,,0.5,21.5
2012-08-25,26,50.0,,0.5,13.0
2012-08-26,87,50.0,,0.5,43.5
2012-08-27,87,50.0,,0.5,43.5
2012-08-28,63,50.0,,0.5,31.5
2012-08-29,58,50.0,,0.5,29.0
2012-08-30,50,50.0,,0.5,25.0
2012-08-31,45,50.0,,0.5,22.5
2012-09-01,25,52.0,False,0.52,13.0
2012-09-02,100,52.0,,0.52,52.0
2012-09-03,63,52.0,,0.52,32.76
2012-09-04,70,52.0,,0.52,36.4
2012-09-05,64,52.0,,0.52,33.28
2012-09-06,49,52.0,,0.52,25.48
2012-09-07,58,52.0,,0.52,30.16
2012-09-08,27,52.0,,0.52,14.040000000000001
2012-09-09,84,52.0,,0.52,43.68
2012-09-10,82,52.0,,0.52,42.64
2012-09-11,57,52.0,,0.52,29.64
2012-09-12,44,52.0,,0.52,22.880000000000003
2012-09-13,45,52.0,,0.52,23.400000000000002
2012-09-14,37,52.0,,0.52,19.240000000000002
2012-09-15,21,52.0,,0.52,10.92
2012-09-16,78,52.0,,0.52,40.56
2012-09-17,67,52.0,,0.52,34.84
2012-09-18,58,52.0,,0.52,30.16
2012-09-19,47,52.0,,0.52,24.44
2012-09-20,43,52.0,,0.52,22.36
2012-09-21,42,52.0,,0.52,21.84
2012-09-22,22,52.0,,0.52,11.440000000000001
2012-09-23,70,52.0,,0.52,36.4
2012-09-24,71,52.0,,0.52,36.92
2012-09-25,51,52.0,,0.52,26.52
2012-09-26,45,52.0,,0.52,23.400000000000002
2012-09-27,40,52.0,,0.52,20.8
2012-09-28,37,52.0,,0.52,19.240000000000002
2012-09-29,23,52.0,,0.52,11.96
2012-09-30,79,52.0,,0.52,41.08
2012-10-01,96,55.0,False,0.55,52.800000000000004
2012-10-02,65,55.0,,0.55,35.75
2012-10-03,58,55.0,,0.55,31.900000000000002
2012-10-04,56,55.0,,0.55,30.800000000000004
2012-10-05,87,55.0,,0.55,47.85
2012-10-06,43,55.0,,0.55,23.650000000000002
2012-10-07,100,55.0,,0.55,55.00000000000001
2012-10-08,88,55.0,,0.55,48.400000000000006
2012-10-09,85,55.0,,0.55,46.75000000000001
2012-10-10,68,55.0,,0.55,37.400000000000006
2012-10-11,62,55.0,,0.55,34.1
2012-10-12,56,55.0,,0.55,30.800000000000004
2012-10-13,30,55.0,,0.55,16.5
2012-10-14,93,55.0,,0.55,51.150000000000006
2012-10-15,93,55.0,,0.55,51.150000000000006
2012-10-16,71,55.0,,0.55,39.050000000000004
2012-10-17,69,55.0,,0.55,37.95
2012-10-18,56,55.0,,0.55,30.800000000000004
2012-10-19,51,55.0,,0.55,28.05
2012-10-20,28,55.0,,0.55,15.400000000000002
2012-10-21,95,55.0,,0.55,52.25000000000001
2012-10-22,93,55.0,,0.55,51.150000000000006
2012-10-23,70,55.0,,0.55,38.5
2012-10-24,58,55.0,,0.55,31.900000000000002
2012-10-25,50,55.0,,0.55,27.500000000000004
2012-10-26,47,55.0,,0.55,25.85
2012-10-27,26,55.0,,0.55,14.3
2012-10-28,94,55.0,,0.55,51.7
2012-10-29,85,55.0,,0.55,46.75000000000001
2012-10-30,61,55.0,,0.55,33.550000000000004
2012-10-31,61,55.0,,0.55,33.550000000000004
2012-11-01,59,57.0,False,0.57,33.629999999999995
2012-11-02,72,57.0,,0.57,41.04
2012-11-03,38,57.0,,0.57,21.659999999999997
2012-11-04,95,57.0,,0.57,54.15
2012-11-05,100,57.0,,0.57,56.99999999999999
2012-11-06,72,57.0,,0.57,41.04
2012-11-07,79,57.0,,0.57,45.029999999999994
2012-11-08,65,57.0,,0.57,37.05
2012-11-09,58,57.0,,0.57,33.059999999999995
2012-11-10,34,57.0,,0.57,19.38
2012-11-11,94,57.0,,0.57,53.58
2012-11-12,85,57.0,,0.57,48.449999999999996
2012-11-13,86,57.0,,0.57,49.019999999999996
2012-11-14,70,57.0,,0.57,39.9
2012-11-15,61,57.0,,0.57,34.769999999999996
2012-11-16,57,57.0,,0.57,32.489999999999995
2012-11-17,34,57.0,,0.57,19.38
2012-11-18,87,57.0,,0.57,49.589999999999996
2012-11-19,99,57.0,,0.57,56.42999999999999
2012-11-20,67,57.0,,0.57,38.19
2012-11-21,53,57.0,,0.57,30.209999999999997
2012-11-22,21,57.0,,0.57,11.969999999999999
2012-11-23,34,57.0,,0.57,19.38
2012-11-24,28,57.0,,0.57,15.959999999999999
2012-11-25,94,57.0,,0.57,53.58
2012-11-26,100,57.0,,0.57,56.99999999999999
2012-11-27,69,57.0,,0.57,39.33
2012-11-28,61,57.0,,0.57,34.769999999999996
2012-11-29,54,57.0,,0.57,30.779999999999998
2012-11-30,52,57.0,,0.57,29.639999999999997
2012-12-01,26,57.0,False,0.57,14.819999999999999
2012-12-02,90,57.0,,0.57,51.3
2012-12-03,86,57.0,,0.57,49.019999999999996
2012-12-04,62,57.0,,0.57,35.339999999999996
2012-12-05,55,57.0,,0.57,31.349999999999998
2012-12-06,49,57.0,,0.57,27.929999999999996
2012-12-07,54,57.0,,0.57,30.779999999999998
2012-12-08,29,57.0,,0.57,16.529999999999998
2012-12-09,81,57.0,,0.57,46.169999999999995
2012-12-10,84,57.0,,0.57,47.879999999999995
2012-12-11,63,57.0,,0.57,35.91
2012-12-12,57,57.0,,0.57,32.489999999999995
2012-12-13,50,57.0,,0.57,28.499999999999996
2012-12-14,40,57.0,,0.57,22.799999999999997
2012-12-15,27,57.0,,0.57,15.389999999999999
2012-12-16,89,57.0,,0.57,50.73
2012-12-17,94,57.0,,0.57,53.58
2012-12-18,65,57.0,,0.57,37.05
2012-12-19,53,57.0,,0.57,30.209999999999997
2012-12-20,49,57.0,,0.57,27.929999999999996
2012-12-21,42,57.0,,0.57,23.939999999999998
2012-12-22,28,57.0,,0.57,15.959999999999999
2012-12-23,91,57.0,,0.57,51.87
2012-12-24,72,57.0,,0.57,41.04
2012-12-25,34,57.0,,0.57,19.38
2012-12-26,67,57.0,,0.57,38.19
2012-12-27,65,57.0,,0.57,37.05
2012-12-28,62,57.0,,0.57,35.339999999999996
2012-12-29,41,57.0,,0.57,23.369999999999997
2012-12-30,100,57.0,,0.57,56.99999999999999
2012-12-31,100,57.0,,0.57,56.99999999999999
2013-01-01,63,63.0,False,0.63,39.69
2013-01-02,100,63.0,,0.63,63.0
2013-01-03,73,63.0,,0.63,45.99
2013-01-04,62,63.0,,0.63,39.06
2013-01-05,33,63.0,,0.63,20.79
2013-01-06,79,63.0,,0.63,49.77
2013-01-07,94,63.0,,0.63,59.22
2013-01-08,62,63.0,,0.63,39.06
2013-01-09,63,63.0,,0.63,39.69
2013-01-10,52,63.0,,0.63,32.76
2013-01-11,47,63.0,,0.63,29.61
2013-01-12,28,63.0,,0.63,17.64
2013-01-13,74,63.0,,0.63,46.62
2013-01-14,84,63.0,,0.63,52.92
2013-01-15,61,63.0,,0.63,38.43
2013-01-16,56,63.0,,0.63,35.28
2013-01-17,49,63.0,,0.63,30.87
2013-01-18,45,63.0,,0.63,28.35
2013-01-19,25,63.0,,0.63,15.75
2013-01-20,73,63.0,,0.63,45.99
2013-01-21,65,63.0,,0.63,40.95
2013-01-22,68,63.0,,0.63,42.84
2013-01-23,60,63.0,,0.63,37.8
2013-01-24,47,63.0,,0.63,29.61
2013-01-25,44,63.0,,0.63,27.72
2013-01-26,26,63.0,,0.63,16.38
2013-01-27,68,63.0,,0.63,42.84
2013-01-28,77,63.0,,0.63,48.51
2013-01-29,60,63.0,,0.63,37.8
2013-01-30,49,63.0,,0.63,30.87
2013-01-31,48,63.0,,0.63,30.240000000000002
2013-02-01,65,49.0,False,0.49,31.849999999999998
2013-02-02,34,49.0,,0.49,16.66
2013-02-03,97,49.0,,0.49,47.53
2013-02-04,100,49.0,,0.49,49.0
2013-02-05,75,49.0,,0.49,36.75
2013-02-06,62,49.0,,0.49,30.38
2013-02-07,55,49.0,,0.49,26.95
2013-02-08,50,49.0,,0.49,24.5
2013-02-09,30,49.0,,0.49,14.7
2013-02-10,91,49.0,,0.49,44.589999999999996
2013-02-11,92,49.0,,0.49,45.08
2013-02-12,66,49.0,,0.49,32.339999999999996
2013-02-13,60,49.0,,0.49,29.4
2013-02-14,54,49.0,,0.49,26.46
2013-02-15,50,49.0,,0.49,24.5
2013-02-16,29,49.0,,0.49,14.209999999999999
2013-02-17,88,49.0,,0.49,43.12
2013-02-18,78,49.0,,0.49,38.22
2013-02-19,73,49.0,,0.49,35.769999999999996
2013-02-20,64,49.0,,0.49,31.36
2013-02-21,54,49.0,,0.49,26.46
2013-02-22,47,49.0,,0.49,23.03
2013-02-23,32,49.0,,0.49,15.68
2013-02-24,87,49.0,,0.49,42.63
2013-02-25,91,49.0,,0.49,44.589999999999996
2013-02-26,66,49.0,,0.49,32.339999999999996
2013-02-27,54,49.0,,0.49,26.46
2013-02-28,51,49.0,,0.49,24.99
2013-03-01,55,45.0,False,0.45,24.75
2013-03-02,36,45.0,,0.45,16.2
2013-03-03,98,45.0,,0.45,44.1
2013-03-04,100,45.0,,0.45,45.0
2013-03-05,71,45.0,,0.45,31.95
2013-03-06,57,45.0,,0.45,25.650000000000002
2013-03-07,52,45.0,,0.45,23.400000000000002
2013-03-08,57,45.0,,0.45,25.650000000000002
2013-03-09,31,45.0,,0.45,13.950000000000001
2013-03-10,95,45.0,,0.45,42.75
2013-03-11,100,45.0,,0.45,45.0
2013-03-12,67,45.0,,0.45,30.150000000000002
2013-03-13,61,45.0,,0.45,27.45
2013-03-14,54,45.0,,0.45,24.3
2013-03-15,46,45.0,,0.45,20.7
2013-03-16,23,45.0,,0.45,10.35
2013-03-17,93,45.0,,0.45,41.85
2013-03-18,94,45.0,,0.45,42.300000000000004
2013-03-19,67,45.0,,0.45,30.150000000000002
2013-03-20,56,45.0,,0.45,25.2
2013-03-21,53,45.0,,0.45,23.85
2013-03-22,47,45.0,,0.45,21.150000000000002
2013-03-23,23,45.0,,0.45,10.35
2013-03-24,90,45.0,,0.45,40.5
2013-03-25,91,45.0,,0.45,40.95
2013-03-26,63,45.0,,0.45,28.35
2013-03-27,61,45.0,,0.45,27.45
2013-03-28,53,45.0,,0.45,23.85
2013-03-29,42,45.0,,0.45,18.900000000000002
2013-03-30,29,45.0,,0.45,13.05
2013-03-31,93,45.0,,0.45,41.85
2013-04-01,97,47.0,False,0.47,45.589999999999996
2013-04-02,71,47.0,,0.47,33.37
2013-04-03,63,47.0,,0.47,29.61
2013-04-04,57,47.0,,0.47,26.79
2013-04-05,54,47.0,,0.47,25.38
2013-04-06,32,47.0,,0.47,15.04
2013-04-07,94,47.0,,0.47,44.18
2013-04-08,94,47.0,,0.47,44.18
2013-04-09,73,47.0,,0.47,34.309999999999995
2013-04-10,58,47.0,,0.47,27.259999999999998
2013-04-11,54,47.0,,0.47,25.38
2013-04-12,53,47.0,,0.47,24.91
2013-04-13,30,47.0,,0.47,14.1
2013-04-14,91,47.0,,0.47,42.769999999999996
2013-04-15,100,47.0,,0.47,47.0
2013-04-16,70,47.0,,0.47,32.9
2013-04-17,60,47.0,,0.47,28.2
2013-04-18,53,47.0,,0.47,24.91
2013-04-19,44,47.0,,0.47,20.68
2013-04-20,24,47.0,,0.47,11.28
2013-04-21,89,47.0,,0.47,41.83
2013-04-22,97,47.0,,0.47,45.589999999999996
2013-04-23,67,47.0,,0.47,31.49
2013-04-24,55,47.0,,0.47,25.849999999999998
2013-04-25,57,47.0,,0.47,26.79
2013-04-26,50,47.0,,0.47,23.5
2013-04-27,25,47.0,,0.47,11.75
2013-04-28,88,47.0,,0.47,41.36
2013-04-29,92,47.0,,0.47,43.239999999999995
2013-04-30,69,47.0,,0.47,32.43
2013-05-01,64,43.0,False,0.43,27.52
2013-05-02,53,43.0,,0.43,22.79
2013-05-03,56,43.0,,0.43,24.08
2013-05-04,30,43.0,,0.43,12.9
2013-05-05,95,43.0,,0.43,40.85
2013-05-06,98,43.0,,0.43,42.14
2013-05-07,74,43.0,,0.43,31.82
2013-05-08,58,43.0,,0.43,24.94
2013-05-09,59,43.0,,0.43,25.37
2013-05-10,47,43.0,,0.43,20.21
2013-05-11,22,43.0,,0.43,9.459999999999999
2013-05-12,95,43.0,,0.43,40.85
2013-05-13,97,43.0,,0.43,41.71
2013-05-14,69,43.0,,0.43,29.669999999999998
2013-05-15,58,43.0,,0.43,24.94
2013-05-16,46,43.0,,0.43,19.78
2013-05-17,43,43.0,,0.43,18.49
2013-05-18,24,43.0,,0.43,10.32
2013-05-19,87,43.0,,0.43,37.41
2013-05-20,100,43.0,,0.43,43.0
2013-05-21,69,43.0,,0.43,29.669999999999998
2013-05-22,59,43.0,,0.43,25.37
2013-05-23,50,43.0,,0.43,21.5
2013-05-24,47,43.0,,0.43,20.21
2013-05-25,25,43.0,,0.43,10.75
2013-05-26,93,43.0,,0.43,39.99
2013-05-27,70,43.0,,0.43,30.099999999999998
2013-05-28,90,43.0,,0.43,38.7
2013-05-29,70,43.0,,0.43,30.099999999999998
2013-05-30,55,43.0,,0.43,23.65
2013-05-31,57,43.0,,0.43,24.509999999999998
2013-06-01,28,43.0,False,0.43,12.04
2013-06-02,89,43.0,,0.43,38.269999999999996
2013-06-03,100,43.0,,0.43,43.0
2013-06-04,66,43.0,,0.43,28.38
2013-06-05,58,43.0,,0.43,24.94
2013-06-06,52,43.0,,0.43,22.36
2013-06-07,54,43.0,,0.43,23.22
2013-06-08,27,43.0,,0.43,11.61
2013-06-09,93,43.0,,0.43,39.99
2013-06-10,95,43.0,,0.43,40.85
2013-06-11,72,43.0,,0.43,30.96
2013-06-12,59,43.0,,0.43,25.37
2013-06-13,51,43.0,,0.43,21.93
2013-06-14,43,43.0,,0.43,18.49
2013-06-15,26,43.0,,0.43,11.18
2013-06-16,91,43.0,,0.43,39.13
2013-06-17,96,43.0,,0.43,41.28
2013-06-18,68,43.0,,0.43,29.24
2013-06-19,56,43.0,,0.43,24.08
2013-06-20,48,43.0,,0.43,20.64
2013-06-21,46,43.0,,0.43,19.78
2013-06-22,29,43.0,,0.43,12.47
2013-06-23,95,43.0,,0.43,40.85
2013-06-24,92,43.0,,0.43,39.56
2013-06-25,75,43.0,,0.43,32.25
2013-06-26,59,43.0,,0.43,25.37
2013-06-27,53,43.0,,0.43,22.79
2013-06-28,49,43.0,,0.43,21.07
2013-06-29,33,43.0,,0.43,14.19
2013-06-30,93,43.0,,0.43,39.99
2013-07-01,100,47.0,False,0.47,47.0
2013-07-02,69,47.0,,0.47,32.43
2013-07-03,52,47.0,,0.47,24.439999999999998
2013-07-04,24,47.0,,0.47,11.28
2013-07-05,46,47.0,,0.47,21.619999999999997
2013-07-06,26,47.0,,0.47,12.219999999999999
2013-07-07,80,47.0,,0.47,37.599999999999994
2013-07-08,92,47.0,,0.47,43.239999999999995
2013-07-09,65,47.0,,0.47,30.549999999999997
2013-07-10,56,47.0,,0.47,26.32
2013-07-11,52,47.0,,0.47,24.439999999999998
2013-07-12,49,47.0,,0.47,23.029999999999998
2013-07-13,28,47.0,,0.47,13.16
2013-07-14,80,47.0,,0.47,37.599999999999994
2013-07-15,89,47.0,,0.47,41.83
2013-07-16,63,47.0,,0.47,29.61
2013-07-17,57,47.0,,0.47,26.79
2013-07-18,44,47.0,,0.47,20.68
2013-07-19,45,47.0,,0.47,21.15
2013-07-20,28,47.0,,0.47,13.16
2013-07-21,77,47.0,,0.47,36.19
2013-07-22,90,47.0,,0.47,42.3
2013-07-23,57,47.0,,0.47,26.79
2013-07-24,54,47.0,,0.47,25.38
2013-07-25,52,47.0,,0.47,24.439999999999998
2013-07-26,43,47.0,,0.47,20.209999999999997
2013-07-27,23,47.0,,0.47,10.809999999999999
2013-07-28,78,47.0,,0.47,36.66
2013-07-29,82,47.0,,0.47,38.54
2013-07-30,64,47.0,,0.47,30.08
2013-07-31,55,47.0,,0.47,25.849999999999998
2013-08-01,56,42.0,False,0.42,23.52
2013-08-02,54,42.0,,0.42,22.68
2013-08-03,30,42.0,,0.42,12.6
2013-08-04,98,42.0,,0.42,41.16
2013-08-05,99,42.0,,0.42,41.58
2013-08-06,72,42.0,,0.42,30.24
2013-08-07,60,42.0,,0.42,25.2
2013-08-08,52,42.0,,0.42,21.84
2013-08-09,48,42.0,,0.42,20.16
2013-08-10,31,42.0,,0.42,13.02
2013-08-11,97,42.0,,0.42,40.74
2013-08-12,100,42.0,,0.42,42.0
2013-08-13,69,42.0,,0.42,28.98
2013-08-14,62,42.0,,0.42,26.04
2013-08-15,55,42.0,,0.42,23.099999999999998
2013-08-16,46,42.0,,0.42,19.32
2013-08-17,29,42.0,,0.42,12.18
2013-08-18,94,42.0,,0.42,39.48
2013-08-19,98,42.0,,0.42,41.16
2013-08-20,75,42.0,,0.42,31.5
2013-08-21,62,42.0,,0.42,26.04
2013-08-22,56,42.0,,0.42,23.52
2013-08-23,50,42.0,,0.42,21.0
2013-08-24,27,42.0,,0.42,11.34
2013-08-25,99,42.0,,0.42,41.58
2013-08-26,90,42.0,,0.42,37.8
2013-08-27,63,42.0,,0.42,26.459999999999997
2013-08-28,61,42.0,,0.42,25.619999999999997
2013-08-29,53,42.0,,0.42,22.259999999999998
2013-08-30,51,42.0,,0.42,21.419999999999998
2013-08-31,29,42.0,,0.42,12.18
2013-09-01,83,44.0,False,0.44,36.52
2013-09-02,63,44.0,,0.44,27.72
2013-09-03,85,44.0,,0.44,37.4
2013-09-04,70,44.0,,0.44,30.8
2013-09-05,62,44.0,,0.44,27.28
2013-09-06,55,44.0,,0.44,24.2
2013-09-07,31,44.0,,0.44,13.64
2013-09-08,90,44.0,,0.44,39.6
2013-09-09,100,44.0,,0.44,44.0
2013-09-10,67,44.0,,0.44,29.48
2013-09-11,61,44.0,,0.44,26.84
2013-09-12,52,44.0,,0.44,22.88
2013-09-13,48,44.0,,0.44,21.12
2013-09-14,26,44.0,,0.44,11.44
2013-09-15,80,44.0,,0.44,35.2
2013-09-16,82,44.0,,0.44,36.08
2013-09-17,67,44.0,,0.44,29.48
2013-09-18,54,44.0,,0.44,23.76
2013-09-19,51,44.0,,0.44,22.44
2013-09-20,45,44.0,,0.44,19.8
2013-09-21,28,44.0,,0.44,12.32
2013-09-22,83,44.0,,0.44,36.52
2013-09-23,93,44.0,,0.44,40.92
2013-09-24,69,44.0,,0.44,30.36
2013-09-25,58,44.0,,0.44,25.52
2013-09-26,56,44.0,,0.44,24.64
2013-09-27,53,44.0,,0.44,23.32
2013-09-28,26,44.0,,0.44,11.44
2013-09-29,91,44.0,,0.44,40.04
2013-09-30,98,44.0,,0.44,43.12
2013-10-01,97,47.0,False,0.47,45.589999999999996
2013-10-02,80,47.0,,0.47,37.599999999999994
2013-10-03,76,47.0,,0.47,35.72
2013-10-04,70,47.0,,0.47,32.9
2013-10-05,35,47.0,,0.47,16.45
2013-10-06,89,47.0,,0.47,41.83
2013-10-07,100,47.0,,0.47,47.0
2013-10-08,79,47.0,,0.47,37.129999999999995
2013-10-09,65,47.0,,0.47,30.549999999999997
2013-10-10,60,47.0,,0.47,28.2
2013-10-11,52,47.0,,0.47,24.439999999999998
2013-10-12,30,47.0,,0.47,14.1
2013-10-13,83,47.0,,0.47,39.01
2013-10-14,84,47.0,,0.47,39.48
2013-10-15,89,47.0,,0.47,41.83
2013-10-16,80,47.0,,0.47,37.599999999999994
2013-10-17,64,47.0,,0.47,30.08
2013-10-18,52,47.0,,0.47,24.439999999999998
2013-10-19,33,47.0,,0.47,15.51
2013-10-20,84,47.0,,0.47,39.48
2013-10-21,99,47.0,,0.47,46.529999999999994
2013-10-22,70,47.0,,0.47,32.9
2013-10-23,69,47.0,,0.47,32.43
2013-10-24,55,47.0,,0.47,25.849999999999998
2013-10-25,55,47.0,,0.47,25.849999999999998
2013-10-26,28,47.0,,0.47,13.16
2013-10-27,93,47.0,,0.47,43.71
2013-10-28,94,47.0,,0.47,44.18
2013-10-29,69,47.0,,0.47,32.43
2013-10-30,65,47.0,,0.47,30.549999999999997
2013-10-31,54,47.0,,0.47,25.38
2013-11-01,53,42.0,False,0.42,22.259999999999998
2013-11-02,31,42.0,,0.42,13.02
2013-11-03,87,42.0,,0.42,36.54
2013-11-04,100,42.0,,0.42,42.0
2013-11-05,73,42.0,,0.42,30.66
2013-11-06,70,42.0,,0.42,29.4
2013-11-07,59,42.0,,0.42,24.779999999999998
2013-11-08,57,42.0,,0.42,23.939999999999998
2013-11-09,32,42.0,,0.42,13.44
2013-11-10,88,42.0,,0.42,36.96
2013-11-11,85,42.0,,0.42,35.699999999999996
2013-11-12,81,42.0,,0.42,34.019999999999996
2013-11-13,74,42.0,,0.42,31.08
2013-11-14,59,42.0,,0.42,24.779999999999998
2013-11-15,54,42.0,,0.42,22.68
2013-11-16,31,42.0,,0.42,13.02
2013-11-17,83,42.0,,0.42,34.86
2013-11-18,98,42.0,,0.42,41.16
2013-11-19,72,42.0,,0.42,30.24
2013-11-20,66,42.0,,0.42,27.72
2013-11-21,59,42.0,,0.42,24.779999999999998
2013-11-22,52,42.0,,0.42,21.84
2013-11-23,32,42.0,,0.42,13.44
2013-11-24,85,42.0,,0.42,35.699999999999996
2013-11-25,98,42.0,,0.42,41.16
2013-11-26,68,42.0,,0.42,28.56
2013-11-27,57,42.0,,0.42,23.939999999999998
2013-11-28,25,42.0,,0.42,10.5
2013-11-29,41,42.0,,0.42,17.22
2013-11-30,31,42.0,,0.42,13.02
2013-12-01,60,52.0,False,0.52,31.200000000000003
2013-12-02,76,52.0,,0.52,39.52
2013-12-03,60,52.0,,0.52,31.200000000000003
2013-12-04,51,52.0,,0.52,26.52
2013-12-05,44,52.0,,0.52,22.880000000000003
2013-12-06,49,52.0,,0.52,25.48
2013-12-07,25,52.0,,0.52,13.0
2013-12-08,63,52.0,,0.52,32.76
2013-12-09,78,52.0,,0.52,40.56
2013-12-10,57,52.0,,0.52,29.64
2013-12-11,52,52.0,,0.52,27.04
2013-12-12,50,52.0,,0.52,26.0
2013-12-13,47,52.0,,0.52,24.44
2013-12-14,29,52.0,,0.52,15.08
2013-12-15,68,52.0,,0.52,35.36
2013-12-16,74,52.0,,0.52,38.480000000000004
2013-12-17,59,52.0,,0.52,30.68
2013-12-18,49,52.0,,0.52,25.48
2013-12-19,48,52.0,,0.52,24.96
2013-12-20,43,52.0,,0.52,22.36
2013-12-21,27,52.0,,0.52,14.040000000000001
2013-12-22,72,52.0,,0.52,37.44
2013-12-23,87,52.0,,0.52,45.24
2013-12-24,44,52.0,,0.52,22.880000000000003
2013-12-25,25,52.0,,0.52,13.0
2013-12-26,51,52.0,,0.52,26.52
2013-12-27,58,52.0,,0.52,30.16
2013-12-28,44,52.0,,0.52,22.880000000000003
2013-12-29,92,52.0,,0.52,47.84
2013-12-30,100,52.0,,0.52,52.0
2013-12-31,59,52.0,,0.52,30.68
2014-01-01,34,70.0,False,0.7,23.799999999999997
2014-01-02,62,70.0,,0.7,43.4
2014-01-03,53,70.0,,0.7,37.099999999999994
2014-01-04,33,70.0,,0.7,23.099999999999998
2014-01-05,87,70.0,,0.7,60.9
2014-01-06,100,70.0,,0.7,70.0
2014-01-07,88,70.0,,0.7,61.599999999999994
2014-01-08,83,70.0,,0.7,58.099999999999994
2014-01-09,75,70.0,,0.7,52.5
2014-01-10,70,70.0,,0.7,49.0
2014-01-11,39,70.0,,0.7,27.299999999999997
2014-01-12,73,70.0,,0.7,51.099999999999994
2014-01-13,98,70.0,,0.7,68.6
2014-01-14,87,70.0,,0.7,60.9
2014-01-15,77,70.0,,0.7,53.9
2014-01-16,66,70.0,,0.7,46.199999999999996
2014-01-17,60,70.0,,0.7,42.0
2014-01-18,37,70.0,,0.7,25.9
2014-01-19,69,70.0,,0.7,48.3
2014-01-20,72,70.0,,0.7,50.4
2014-01-21,74,70.0,,0.7,51.8
2014-01-22,65,70.0,,0.7,45.5
2014-01-23,61,70.0,,0.7,42.699999999999996
2014-01-24,53,70.0,,0.7,37.099999999999994
2014-01-25,36,70.0,,0.7,25.2
2014-01-26,69,70.0,,0.7,48.3
2014-01-27,86,70.0,,0.7,60.199999999999996
2014-01-28,75,70.0,,0.7,52.5
2014-01-29,74,70.0,,0.7,51.8
2014-01-30,63,70.0,,0.7,44.099999999999994
2014-01-31,60,70.0,,0.7,42.0
2014-02-01,48,56.0,False,0.56,26.880000000000003
2014-02-02,81,56.0,,0.56,45.36000000000001
2014-02-03,100,56.0,,0.56,56.00000000000001
2014-02-04,91,56.0,,0.56,50.96000000000001
2014-02-05,77,56.0,,0.56,43.120000000000005
2014-02-06,90,56.0,,0.56,50.400000000000006
2014-02-07,83,56.0,,0.56,46.480000000000004
2014-02-08,42,56.0,,0.56,23.520000000000003
2014-02-09,81,56.0,,0.56,45.36000000000001
2014-02-10,96,56.0,,0.56,53.760000000000005
2014-02-11,74,56.0,,0.56,41.440000000000005
2014-02-12,66,56.0,,0.56,36.96
2014-02-13,52,56.0,,0.56,29.120000000000005
2014-02-14,49,56.0,,0.56,27.44
2014-02-15,32,56.0,,0.56,17.92
2014-02-16,72,56.0,,0.56,40.32000000000001
2014-02-17,75,56.0,,0.56,42.00000000000001
2014-02-18,69,56.0,,0.56,38.64
2014-02-19,62,56.0,,0.56,34.720000000000006
2014-02-20,55,56.0,,0.56,30.800000000000004
2014-02-21,49,56.0,,0.56,27.44
2014-02-22,31,56.0,,0.56,17.360000000000003
2014-02-23,71,56.0,,0.56,39.760000000000005
2014-02-24,89,56.0,,0.56,49.84
2014-02-25,78,56.0,,0.56,43.68000000000001
2014-02-26,71,56.0,,0.56,39.760000000000005
2014-02-27,65,56.0,,0.56,36.400000000000006
2014-02-28,59,56.0,,0.56,33.040000000000006
2014-03-01,43,53.0,False,0.53,22.790000000000003
2014-03-02,72,53.0,,0.53,38.160000000000004
2014-03-03,94,53.0,,0.53,49.82
2014-03-04,77,53.0,,0.53,40.81
2014-03-05,72,53.0,,0.53,38.160000000000004
