date,DEPRESSION_unscaled,DEPRESSION_monthly,isPartial,scale,DEPRESSION
2012-08-17,71,50.0,,0.5,35.5
2012-08-18,76,50.0,,0.5,38.0
2012-08-19,81,50.0,,0.5,40.5
2012-08-20,83,50.0,,0.5,41.5
2012-08-21,100,50.0,,0.5,50.0
2012-08-22,88,50.0,,0.5,44.0
2012-08-23,80,50.0,,0.5,40.0
2012-08-24,72,50.0,,0.5,36.0
2012-08-25,73,50.0,,0.5,36.5
2012-08-26,76,50.0,,0.5,38.0
2012-08-27,93,50.0,,0.5,46.5
2012-08-28,84,50.0,,0.5,42.0
2012-08-29,84,50.0,,0.5,42.0
2012-08-30,90,50.0,,0.5,45.0
2012-08-31,76,50.0,,0.5,38.0
2012-09-01,73,56.0,False,0.56,40.88
2012-09-02,73,56.0,,0.56,40.88
2012-09-03,79,56.0,,0.56,44.24
2012-09-04,75,56.0,,0.56,42.00000000000001
2012-09-05,78,56.0,,0.56,43.68000000000001
2012-09-06,83,56.0,,0.56,46.480000000000004
2012-09-07,81,56.0,,0.56,45.36000000000001
2012-09-08,79,56.0,,0.56,44.24
2012-09-09,76,56.0,,0.56,42.56
2012-09-10,100,56.0,,0.56,56.00000000000001
2012-09-11,83,56.0,,0.56,46.480000000000004
2012-09-12,82,56.0,,0.56,45.92
2012-09-13,84,56.0,,0.56,47.040000000000006
2012-09-14,80,56.0,,0.56,44.800000000000004
2012-09-15,76,56.0,,0.56,42.56
2012-09-16,88,56.0,,0.56,49.28
2012-09-17,92,56.0,,0.56,51.52
2012-09-18,91,56.0,,0.56,50.96000000000001
2012-09-19,95,56.0,,0.56,53.2
2012-09-20,95,56.0,,0.56,53.2
2012-09-21,74,56.0,,0.56,41.440000000000005
2012-09-22,62,56.0,,0.56,34.720000000000006
2012-09-23,86,56.0,,0.56,48.160000000000004
2012-09-24,89,56.0,,0.56,49.84
2012-09-25,96,56.0,,0.56,53.760000000000005
2012-09-26,90,56.0,,0.56,50.400000000000006
2012-09-27,100,56.0,,0.56,56.00000000000001
2012-09-28,76,56.0,,0.56,42.56
2012-09-29,76,56.0,,0.56,42.56
2012-09-30,89,56.0,,0.56,49.84
2012-10-01,88,61.0,False,0.61,53.68
2012-10-02,80,61.0,,0.61,48.8
2012-10-03,81,61.0,,0.61,49.41
2012-10-04,91,61.0,,0.61,55.51
2012-10-05,79,61.0,,0.61,48.19
2012-10-06,73,61.0,,0.61,44.53
2012-10-07,71,61.0,,0.61,43.31
2012-10-08,91,61.0,,0.61,55.51
2012-10-09,84,61.0,,0.61,51.24
2012-10-10,90,61.0,,0.61,54.9
2012-10-11,83,61.0,,0.61,50.629999999999995
2012-10-12,74,61.0,,0.61,45.14
2012-10-13,64,61.0,,0.61,39.04
2012-10-14,76,61.0,,0.61,46.36
2012-10-15,93,61.0,,0.61,56.73
2012-10-16,91,61.0,,0.61,55.51
2012-10-17,83,61.0,,0.61,50.629999999999995
2012-10-18,78,61.0,,0.61,47.58
2012-10-19,73,61.0,,0.61,44.53
2012-10-20,66,61.0,,0.61,40.26
2012-10-21,86,61.0,,0.61,52.46
2012-10-22,100,61.0,,0.61,61.0
2012-10-23,93,61.0,,0.61,56.73
2012-10-24,88,61.0,,0.61,53.68
2012-10-25,91,61.0,,0.61,55.51
2012-10-26,80,61.0,,0.61,48.8
2012-10-27,64,61.0,,0.61,39.04
2012-10-28,78,61.0,,0.61,47.58
2012-10-29,84,61.0,,0.61,51.24
2012-10-30,82,61.0,,0.61,50.019999999999996
2012-10-31,80,61.0,,0.61,48.8
2012-11-01,76,62.0,False,0.62,47.12
2012-11-02,67,62.0,,0.62,41.54
2012-11-03,69,62.0,,0.62,42.78
2012-11-04,77,62.0,,0.62,47.74
2012-11-05,84,62.0,,0.62,52.08
2012-11-06,78,62.0,,0.62,48.36
2012-11-07,82,62.0,,0.62,50.839999999999996
2012-11-08,93,62.0,,0.62,57.66
2012-11-09,74,62.0,,0.62,45.88
2012-11-10,66,62.0,,0.62,40.92
2012-11-11,73,62.0,,0.62,45.26
2012-11-12,95,62.0,,0.62,58.9
2012-11-13,93,62.0,,0.62,57.66
2012-11-14,92,62.0,,0.62,57.04
2012-11-15,89,62.0,,0.62,55.18
2012-11-16,93,62.0,,0.62,57.66
2012-11-17,67,62.0,,0.62,41.54
2012-11-18,73,62.0,,0.62,45.26
2012-11-19,91,62.0,,0.62,56.42
2012-11-20,93,62.0,,0.62,57.66
2012-11-21,60,62.0,,0.62,37.2
2012-11-22,51,62.0,,0.62,31.62
2012-11-23,46,62.0,,0.62,28.52
2012-11-24,61,62.0,,0.62,37.82
2012-11-25,82,62.0,,0.62,50.839999999999996
2012-11-26,91,62.0,,0.62,56.42
2012-11-27,95,62.0,,0.62,58.9
2012-11-28,100,62.0,,0.62,62.0
2012-11-29,94,62.0,,0.62,58.28
2012-11-30,90,62.0,,0.62,55.8
2012-12-01,59,57.0,False,0.57,33.629999999999995
2012-12-02,71,57.0,,0.57,40.47
2012-12-03,89,57.0,,0.57,50.73
2012-12-04,93,57.0,,0.57,53.01
2012-12-05,87,57.0,,0.57,49.589999999999996
2012-12-06,89,57.0,,0.57,50.73
2012-12-07,82,57.0,,0.57,46.739999999999995
2012-12-08,70,57.0,,0.57,39.9
2012-12-09,63,57.0,,0.57,35.91
2012-12-10,100,57.0,,0.57,56.99999999999999
2012-12-11,86,57.0,,0.57,49.019999999999996
2012-12-12,77,57.0,,0.57,43.88999999999999
2012-12-13,87,57.0,,0.57,49.589999999999996
2012-12-14,79,57.0,,0.57,45.029999999999994
2012-12-15,54,57.0,,0.57,30.779999999999998
2012-12-16,70,57.0,,0.57,39.9
2012-12-17,71,57.0,,0.57,40.47
2012-12-18,76,57.0,,0.57,43.31999999999999
2012-12-19,71,57.0,,0.57,40.47
2012-12-20,66,57.0,,0.57,37.62
2012-12-21,59,57.0,,0.57,33.629999999999995
2012-12-22,51,57.0,,0.57,29.069999999999997
2012-12-23,50,57.0,,0.57,28.499999999999996
2012-12-24,45,57.0,,0.57,25.65
2012-12-25,47,57.0,,0.57,26.79
2012-12-26,51,57.0,,0.57,29.069999999999997
2012-12-27,51,57.0,,0.57,29.069999999999997
2012-12-28,59,57.0,,0.57,33.629999999999995
2012-12-29,56,57.0,,0.57,31.919999999999998
2012-12-30,54,57.0,,0.57,30.779999999999998
2012-12-31,58,57.0,,0.57,33.059999999999995
2013-01-01,53,62.0,False,0.62,32.86
2013-01-02,76,62.0,,0.62,47.12
2013-01-03,69,62.0,,0.62,42.78
2013-01-04,62,62.0,,0.62,38.44
2013-01-05,62,62.0,,0.62,38.44
2013-01-06,73,62.0,,0.62,45.26
2013-01-07,81,62.0,,0.62,50.22
2013-01-08,83,62.0,,0.62,51.46
2013-01-09,90,62.0,,0.62,55.8
2013-01-10,100,62.0,,0.62,62.0
2013-01-11,78,62.0,,0.62,48.36
2013-01-12,63,62.0,,0.62,39.06
2013-01-13,79,62.0,,0.62,48.98
2013-01-14,92,62.0,,0.62,57.04
2013-01-15,90,62.0,,0.62,55.8
2013-01-16,90,62.0,,0.62,55.8
2013-01-17,94,62.0,,0.62,58.28
2013-01-18,81,62.0,,0.62,50.22
2013-01-19,61,62.0,,0.62,37.82
2013-01-20,77,62.0,,0.62,47.74
2013-01-21,66,62.0,,0.62,40.92
2013-01-22,81,62.0,,0.62,50.22
2013-01-23,94,62.0,,0.62,58.28
2013-01-24,97,62.0,,0.62,60.14
2013-01-25,79,62.0,,0.62,48.98
2013-01-26,55,62.0,,0.62,34.1
2013-01-27,81,62.0,,0.62,50.22
2013-01-28,90,62.0,,0.62,55.8
2013-01-29,95,62.0,,0.62,58.9
2013-01-30,90,62.0,,0.62,55.8
2013-01-31,99,62.0,,0.62,61.38
2013-02-01,80,67.0,False,0.67,53.6
2013-02-02,66,67.0,,0.67,44.220000000000006
2013-02-03,66,67.0,,0.67,44.220000000000006
2013-02-04,91,67.0,,0.67,60.970000000000006
2013-02-05,93,67.0,,0.67,62.31
2013-02-06,81,67.0,,0.67,54.27
2013-02-07,86,67.0,,0.67,57.620000000000005
2013-02-08,80,67.0,,0.67,53.6
2013-02-09,63,67.0,,0.67,42.21
2013-02-10,86,67.0,,0.67,57.620000000000005
2013-02-11,74,67.0,,0.67,49.580000000000005
2013-02-12,90,67.0,,0.67,60.300000000000004
2013-02-13,88,67.0,,0.67,58.96
2013-02-14,86,67.0,,0.67,57.620000000000005
2013-02-15,78,67.0,,0.67,52.260000000000005
2013-02-16,61,67.0,,0.67,40.870000000000005
2013-02-17,67,67.0,,0.67,44.89
2013-02-18,77,67.0,,0.67,51.59
2013-02-19,86,67.0,,0.67,57.620000000000005
2013-02-20,92,67.0,,0.67,61.64
2013-02-21,95,67.0,,0.67,63.650000000000006
2013-02-22,84,67.0,,0.67,56.28
2013-02-23,68,67.0,,0.67,45.56
2013-02-24,75,67.0,,0.67,50.25
2013-02-25,89,67.0,,0.67,59.63
2013-02-26,100,67.0,,0.67,67.0
2013-02-27,91,67.0,,0.67,60.970000000000006
2013-02-28,93,67.0,,0.67,62.31
2013-03-01,78,67.0,False,0.67,52.260000000000005
2013-03-02,67,67.0,,0.67,44.89
2013-03-03,72,67.0,,0.67,48.24
2013-03-04,96,67.0,,0.67,64.32000000000001
2013-03-05,97,67.0,,0.67,64.99000000000001
2013-03-06,82,67.0,,0.67,54.940000000000005
2013-03-07,95,67.0,,0.67,63.650000000000006
2013-03-08,82,67.0,,0.67,54.940000000000005
2013-03-09,59,67.0,,0.67,39.53
2013-03-10,78,67.0,,0.67,52.260000000000005
2013-03-11,83,67.0,,0.67,55.61000000000001
2013-03-12,86,67.0,,0.67,57.620000000000005
2013-03-13,87,67.0,,0.67,58.290000000000006
2013-03-14,87,67.0,,0.67,58.290000000000006
2013-03-15,65,67.0,,0.67,43.550000000000004
2013-03-16,60,67.0,,0.67,40.2
2013-03-17,74,67.0,,0.67,49.580000000000005
2013-03-18,89,67.0,,0.67,59.63
2013-03-19,90,67.0,,0.67,60.300000000000004
2013-03-20,100,67.0,,0.67,67.0
2013-03-21,88,67.0,,0.67,58.96
2013-03-22,81,67.0,,0.67,54.27
2013-03-23,75,67.0,,0.67,50.25
2013-03-24,75,67.0,,0.67,50.25
2013-03-25,87,67.0,,0.67,58.290000000000006
2013-03-26,79,67.0,,0.67,52.93
2013-03-27,89,67.0,,0.67,59.63
2013-03-28,77,67.0,,0.67,51.59
2013-03-29,61,67.0,,0.67,40.870000000000005
2013-03-30,61,67.0,,0.67,40.870000000000005
2013-03-31,63,67.0,,0.67,42.21
2013-04-01,65,69.0,False,0.69,44.849999999999994
2013-04-02,81,69.0,,0.69,55.88999999999999
2013-04-03,72,69.0,,0.69,49.67999999999999
2013-04-04,86,69.0,,0.69,59.339999999999996
2013-04-05,73,69.0,,0.69,50.37
2013-04-06,58,69.0,,0.69,40.019999999999996
2013-04-07,77,69.0,,0.69,53.129999999999995
2013-04-08,100,69.0,,0.69,69.0
2013-04-09,92,69.0,,0.69,63.48
2013-04-10,91,69.0,,0.69,62.78999999999999
2013-04-11,95,69.0,,0.69,65.55
2013-04-12,84,69.0,,0.69,57.959999999999994
2013-04-13,60,69.0,,0.69,41.4
2013-04-14,70,69.0,,0.69,48.3
2013-04-15,83,69.0,,0.69,57.269999999999996
2013-04-16,83,69.0,,0.69,57.269999999999996
2013-04-17,80,69.0,,0.69,55.199999999999996
2013-04-18,90,69.0,,0.69,62.099999999999994
2013-04-19,67,69.0,,0.69,46.23
2013-04-20,58,69.0,,0.69,40.019999999999996
2013-04-21,70,69.0,,0.69,48.3
2013-04-22,94,69.0,,0.69,64.86
2013-04-23,94,69.0,,0.69,64.86
2013-04-24,89,69.0,,0.69,61.41
2013-04-25,82,69.0,,0.69,56.58
2013-04-26,74,69.0,,0.69,51.059999999999995
2013-04-27,57,69.0,,0.69,39.33
2013-04-28,75,69.0,,0.69,51.74999999999999
2013-04-29,91,69.0,,0.69,62.78999999999999
2013-04-30,89,69.0,,0.69,61.41
2013-05-01,100,64.0,False,0.64,64.0
2013-05-02,86,64.0,,0.64,55.04
2013-05-03,84,64.0,,0.64,53.76
2013-05-04,70,64.0,,0.64,44.800000000000004
2013-05-05,91,64.0,,0.64,58.24
2013-05-06,96,64.0,,0.64,61.44
2013-05-07,91,64.0,,0.64,58.24
2013-05-08,84,64.0,,0.64,53.76
2013-05-09,93,64.0,,0.64,59.52
2013-05-10,79,64.0,,0.64,50.56
2013-05-11,61,64.0,,0.64,39.04
2013-05-12,65,64.0,,0.64,41.6
2013-05-13,97,64.0,,0.64,62.08
2013-05-14,89,64.0,,0.64,56.96
2013-05-15,78,64.0,,0.64,49.92
2013-05-16,77,64.0,,0.64,49.28
2013-05-17,85,64.0,,0.64,54.4
2013-05-18,58,64.0,,0.64,37.12
2013-05-19,75,64.0,,0.64,48.0
2013-05-20,83,64.0,,0.64,53.120000000000005
2013-05-21,90,64.0,,0.64,57.6
2013-05-22,72,64.0,,0.64,46.08
2013-05-23,79,64.0,,0.64,50.56
2013-05-24,62,64.0,,0.64,39.68
2013-05-25,59,64.0,,0.64,37.76
2013-05-26,60,64.0,,0.64,38.4
2013-05-27,71,64.0,,0.64,45.44
2013-05-28,89,64.0,,0.64,56.96
2013-05-29,80,64.0,,0.64,51.2
2013-05-30,78,64.0,,0.64,49.92
2013-05-31,79,64.0,,0.64,50.56
2013-06-01,63,50.0,False,0.5,31.5
2013-06-02,75,50.0,,0.5,37.5
2013-06-03,94,50.0,,0.5,47.0
2013-06-04,100,50.0,,0.5,50.0
2013-06-05,91,50.0,,0.5,45.5
2013-06-06,87,50.0,,0.5,43.5
2013-06-07,71,50.0,,0.5,35.5
2013-06-08,76,50.0,,0.5,38.0
2013-06-09,82,50.0,,0.5,41.0
2013-06-10,87,50.0,,0.5,43.5
2013-06-11,90,50.0,,0.5,45.0
2013-06-12,80,50.0,,0.5,40.0
2013-06-13,72,50.0,,0.5,36.0
2013-06-14,65,50.0,,0.5,32.5
2013-06-15,71,50.0,,0.5,35.5
2013-06-16,69,50.0,,0.5,34.5
2013-06-17,86,50.0,,0.5,43.0
2013-06-18,74,50.0,,0.5,37.0
2013-06-19,71,50.0,,0.5,35.5
2013-06-20,83,50.0,,0.5,41.5
2013-06-21,64,50.0,,0.5,32.0
2013-06-22,70,50.0,,0.5,35.0
2013-06-23,81,50.0,,0.5,40.5
2013-06-24,90,50.0,,0.5,45.0
2013-06-25,68,50.0,,0.5,34.0
2013-06-26,70,50.0,,0.5,35.0
2013-06-27,75,50.0,,0.5,37.5
2013-06-28,75,50.0,,0.5,37.5
2013-06-29,67,50.0,,0.5,33.5
2013-06-30,67,50.0,,0.5,33.5
2013-07-01,88,48.0,False,0.48,42.239999999999995
2013-07-02,84,48.0,,0.48,40.32
2013-07-03,75,48.0,,0.48,36.0
2013-07-04,83,48.0,,0.48,39.839999999999996
2013-07-05,83,48.0,,0.48,39.839999999999996
2013-07-06,87,48.0,,0.48,41.76
2013-07-07,89,48.0,,0.48,42.72
2013-07-08,86,48.0,,0.48,41.28
2013-07-09,98,48.0,,0.48,47.04
2013-07-10,96,48.0,,0.48,46.08
2013-07-11,88,48.0,,0.48,42.239999999999995
2013-07-12,91,48.0,,0.48,43.68
2013-07-13,87,48.0,,0.48,41.76
2013-07-14,86,48.0,,0.48,41.28
2013-07-15,98,48.0,,0.48,47.04
2013-07-16,78,48.0,,0.48,37.44
2013-07-17,93,48.0,,0.48,44.64
2013-07-18,96,48.0,,0.48,46.08
2013-07-19,84,48.0,,0.48,40.32
2013-07-20,76,48.0,,0.48,36.48
2013-07-21,93,48.0,,0.48,44.64
2013-07-22,92,48.0,,0.48,44.16
2013-07-23,85,48.0,,0.48,40.8
2013-07-24,94,48.0,,0.48,45.12
2013-07-25,100,48.0,,0.48,48.0
2013-07-26,85,48.0,,0.48,40.8
2013-07-27,89,48.0,,0.48,42.72
2013-07-28,89,48.0,,0.48,42.72
2013-07-29,95,48.0,,0.48,45.6
2013-07-30,99,48.0,,0.48,47.519999999999996
2013-07-31,89,48.0,,0.48,42.72
2013-08-01,82,48.0,False,0.48,39.36
2013-08-02,83,48.0,,0.48,39.839999999999996
2013-08-03,90,48.0,,0.48,43.199999999999996
2013-08-04,97,48.0,,0.48,46.559999999999995
2013-08-05,94,48.0,,0.48,45.12
2013-08-06,93,48.0,,0.48,44.64
2013-08-07,95,48.0,,0.48,45.6
2013-08-08,88,48.0,,0.48,42.239999999999995
2013-08-09,80,48.0,,0.48,38.4
2013-08-10,83,48.0,,0.48,39.839999999999996
2013-08-11,91,48.0,,0.48,43.68
2013-08-12,97,48.0,,0.48,46.559999999999995
2013-08-13,75,48.0,,0.48,36.0
2013-08-14,91,48.0,,0.48,43.68
2013-08-15,80,48.0,,0.48,38.4
2013-08-16,83,48.0,,0.48,39.839999999999996
2013-08-17,78,48.0,,0.48,37.44
2013-08-18,77,48.0,,0.48,36.96
2013-08-19,91,48.0,,0.48,43.68
2013-08-20,100,48.0,,0.48,48.0
2013-08-21,83,48.0,,0.48,39.839999999999996
2013-08-22,92,48.0,,0.48,44.16
2013-08-23,78,48.0,,0.48,37.44
2013-08-24,84,48.0,,0.48,40.32
2013-08-25,80,48.0,,0.48,38.4
2013-08-26,87,48.0,,0.48,41.76
2013-08-27,83,48.0,,0.48,39.839999999999996
2013-08-28,92,48.0,,0.48,44.16
2013-08-29,95,48.0,,0.48,45.6
2013-08-30,89,48.0,,0.48,42.72
2013-08-31,76,48.0,,0.48,36.48
2013-09-01,68,57.0,False,0.57,38.76
2013-09-02,77,57.0,,0.57,43.88999999999999
2013-09-03,86,57.0,,0.57,49.019999999999996
2013-09-04,78,57.0,,0.57,44.459999999999994
2013-09-05,85,57.0,,0.57,48.449999999999996
2013-09-06,70,57.0,,0.57,39.9
2013-09-07,66,57.0,,0.57,37.62
2013-09-08,80,57.0,,0.57,45.599999999999994
2013-09-09,72,57.0,,0.57,41.04
2013-09-10,83,57.0,,0.57,47.309999999999995
2013-09-11,74,57.0,,0.57,42.18
2013-09-12,86,57.0,,0.57,49.019999999999996
2013-09-13,79,57.0,,0.57,45.029999999999994
2013-09-14,64,57.0,,0.57,36.48
2013-09-15,73,57.0,,0.57,41.61
2013-09-16,85,57.0,,0.57,48.449999999999996
2013-09-17,94,57.0,,0.57,53.58
2013-09-18,85,57.0,,0.57,48.449999999999996
2013-09-19,79,57.0,,0.57,45.029999999999994
2013-09-20,72,57.0,,0.57,41.04
2013-09-21,62,57.0,,0.57,35.339999999999996
2013-09-22,75,57.0,,0.57,42.74999999999999
2013-09-23,85,57.0,,0.57,48.449999999999996
2013-09-24,100,57.0,,0.57,56.99999999999999
2013-09-25,95,57.0,,0.57,54.15
2013-09-26,82,57.0,,0.57,46.739999999999995
2013-09-27,80,57.0,,0.57,45.599999999999994
2013-09-28,69,57.0,,0.57,39.33
2013-09-29,89,57.0,,0.57,50.73
2013-09-30,90,57.0,,0.57,51.3
2013-10-01,83,64.0,False,0.64,53.120000000000005
2013-10-02,91,64.0,,0.64,58.24
2013-10-03,90,64.0,,0.64,57.6
2013-10-04,91,64.0,,0.64,58.24
2013-10-05,69,64.0,,0.64,44.160000000000004
2013-10-06,83,64.0,,0.64,53.120000000000005
2013-10-07,90,64.0,,0.64,57.6
2013-10-08,95,64.0,,0.64,60.800000000000004
2013-10-09,91,64.0,,0.64,58.24
2013-10-10,90,64.0,,0.64,57.6
2013-10-11,77,64.0,,0.64,49.28
2013-10-12,73,64.0,,0.64,46.72
2013-10-13,75,64.0,,0.64,48.0
2013-10-14,89,64.0,,0.64,56.96
2013-10-15,99,64.0,,0.64,63.36
2013-10-16,91,64.0,,0.64,58.24
2013-10-17,87,64.0,,0.64,55.68
2013-10-18,80,64.0,,0.64,51.2
2013-10-19,70,64.0,,0.64,44.800000000000004
2013-10-20,77,64.0,,0.64,49.28
2013-10-21,100,64.0,,0.64,64.0
2013-10-22,91,64.0,,0.64,58.24
2013-10-23,96,64.0,,0.64,61.44
2013-10-24,93,64.0,,0.64,59.52
2013-10-25,79,64.0,,0.64,50.56
2013-10-26,65,64.0,,0.64,41.6
2013-10-27,77,64.0,,0.64,49.28
2013-10-28,95,64.0,,0.64,60.800000000000004
2013-10-29,95,64.0,,0.64,60.800000000000004
2013-10-30,91,64.0,,0.64,58.24
2013-10-31,97,64.0,,0.64,62.08
2013-11-01,77,63.0,False,0.63,48.51
2013-11-02,66,63.0,,0.63,41.58
2013-11-03,70,63.0,,0.63,44.1
2013-11-04,83,63.0,,0.63,52.29
2013-11-05,94,63.0,,0.63,59.22
2013-11-06,92,63.0,,0.63,57.96
2013-11-07,90,63.0,,0.63,56.7
2013-11-08,78,63.0,,0.63,49.14
2013-11-09,58,63.0,,0.63,36.54
2013-11-10,81,63.0,,0.63,51.03
2013-11-11,84,63.0,,0.63,52.92
2013-11-12,94,63.0,,0.63,59.22
2013-11-13,94,63.0,,0.63,59.22
2013-11-14,88,63.0,,0.63,55.44
2013-11-15,76,63.0,,0.63,47.88
2013-11-16,69,63.0,,0.63,43.47
2013-11-17,74,63.0,,0.63,46.62
2013-11-18,99,63.0,,0.63,62.37
2013-11-19,98,63.0,,0.63,61.74
2013-11-20,100,63.0,,0.63,63.0
2013-11-21,93,63.0,,0.63,58.59
2013-11-22,85,63.0,,0.63,53.55
2013-11-23,61,63.0,,0.63,38.43
2013-11-24,74,63.0,,0.63,46.62
2013-11-25,86,63.0,,0.63,54.18
2013-11-26,83,63.0,,0.63,52.29
2013-11-27,60,63.0,,0.63,37.8
2013-11-28,51,63.0,,0.63,32.13
2013-11-29,46,63.0,,0.63,28.98
2013-11-30,62,63.0,,0.63,39.06
2013-12-01,70,60.0,False,0.6,42.0
2013-12-02,86,60.0,,0.6,51.6
2013-12-03,85,60.0,,0.6,51.0
2013-12-04,91,60.0,,0.6,54.6
2013-12-05,84,60.0,,0.6,50.4
2013-12-06,79,60.0,,0.6,47.4
2013-12-07,67,60.0,,0.6,40.199999999999996
2013-12-08,71,60.0,,0.6,42.6
2013-12-09,92,60.0,,0.6,55.199999999999996
2013-12-10,91,60.0,,0.6,54.6
2013-12-11,94,60.0,,0.6,56.4
2013-12-12,100,60.0,,0.6,60.0
2013-12-13,82,60.0,,0.6,49.199999999999996
2013-12-14,66,60.0,,0.6,39.6
2013-12-15,70,60.0,,0.6,42.0
2013-12-16,84,60.0,,0.6,50.4
2013-12-17,81,60.0,,0.6,48.6
2013-12-18,76,60.0,,0.6,45.6
2013-12-19,75,60.0,,0.6,45.0
2013-12-20,52,60.0,,0.6,31.2
2013-12-21,58,60.0,,0.6,34.8
2013-12-22,61,60.0,,0.6,36.6
2013-12-23,55,60.0,,0.6,33.0
2013-12-24,48,60.0,,0.6,28.799999999999997
2013-12-25,48,60.0,,0.6,28.799999999999997
2013-12-26,58,60.0,,0.6,34.8
2013-12-27,61,60.0,,0.6,36.6
2013-12-28,53,60.0,,0.6,31.799999999999997
2013-12-29,64,60.0,,0.6,38.4
2013-12-30,63,60.0,,0.6,37.8
2013-12-31,58,60.0,,0.6,34.8
2014-01-01,55,63.0,False,0.63,34.65
2014-01-02,74,63.0,,0.63,46.62
2014-01-03,60,63.0,,0.63,37.8
2014-01-04,64,63.0,,0.63,40.32
2014-01-05,69,63.0,,0.63,43.47
2014-01-06,73,63.0,,0.63,45.99
2014-01-07,68,63.0,,0.63,42.84
2014-01-08,92,63.0,,0.63,57.96
2014-01-09,86,63.0,,0.63,54.18
2014-01-10,93,63.0,,0.63,58.59
2014-01-11,64,63.0,,0.63,40.32
2014-01-12,76,63.0,,0.63,47.88
2014-01-13,98,63.0,,0.63,61.74
2014-01-14,94,63.0,,0.63,59.22
2014-01-15,98,63.0,,0.63,61.74
2014-01-16,91,63.0,,0.63,57.33
2014-01-17,72,63.0,,0.63,45.36
2014-01-18,57,63.0,,0.63,35.910000000000004
2014-01-19,62,63.0,,0.63,39.06
2014-01-20,70,63.0,,0.63,44.1
2014-01-21,100,63.0,,0.63,63.0
2014-01-22,82,63.0,,0.63,51.660000000000004
2014-01-23,93,63.0,,0.63,58.59
2014-01-24,91,63.0,,0.63,57.33
2014-01-25,71,63.0,,0.63,44.73
2014-01-26,70,63.0,,0.63,44.1
2014-01-27,86,63.0,,0.63,54.18
2014-01-28,98,63.0,,0.63,61.74
2014-01-29,90,63.0,,0.63,56.7
2014-01-30,91,63.0,,0.63,57.33
2014-01-31,84,63.0,,0.63,52.92
2014-02-01,54,68.0,False,0.68,36.720000000000006
2014-02-02,65,68.0,,0.68,44.2
2014-02-03,80,68.0,,0.68,54.400000000000006
2014-02-04,95,68.0,,0.68,64.60000000000001
2014-02-05,82,68.0,,0.68,55.760000000000005
2014-02-06,90,68.0,,0.68,61.2
2014-02-07,85,68.0,,0.68,57.800000000000004
2014-02-08,63,68.0,,0.68,42.84
2014-02-09,65,68.0,,0.68,44.2
2014-02-10,96,68.0,,0.68,65.28
2014-02-11,79,68.0,,0.68,53.720000000000006
2014-02-12,85,68.0,,0.68,57.800000000000004
2014-02-13,81,68.0,,0.68,55.080000000000005
2014-02-14,63,68.0,,0.68,42.84
2014-02-15,60,68.0,,0.68,40.800000000000004
2014-02-16,64,68.0,,0.68,43.52
2014-02-17,85,68.0,,0.68,57.800000000000004
2014-02-18,88,68.0,,0.68,59.84
2014-02-19,89,68.0,,0.68,60.52
2014-02-20,88,68.0,,0.68,59.84
2014-02-21,78,68.0,,0.68,53.040000000000006
2014-02-22,71,68.0,,0.68,48.28
2014-02-23,73,68.0,,0.68,49.64
2014-02-24,95,68.0,,0.68,64.60000000000001
2014-02-25,100,68.0,,0.68,68.0
2014-02-26,88,68.0,,0.68,59.84
2014-02-27,97,68.0,,0.68,65.96000000000001
2014-02-28,91,68.0,,0.68,61.88
2014-03-01,65,71.0,False,0.71,46.15
2014-03-02,80,71.0,,0.71,56.8
2014-03-03,78,71.0,,0.71,55.379999999999995
2014-03-04,89,71.0,,0.71,63.19
2014-03-05,89,71.0,,0.71,63.19
2014-03-06,93,71.0,,0.71,66.03
2014-03-07,76,71.0,,0.71,53.959999999999994
2014-03-08,64,71.0,,0.71,45.44
2014-03-09,73,71.0,,0.71,51.83
2014-03-10,97,71.0,,0.71,68.86999999999999
2014-03-11,93,71.0,,0.71,66.03
2014-03-12,91,71.0,,0.71,64.61
2014-03-13,84,71.0,,0.71,59.64
2014-03-14,75,71.0,,0.71,53.25
2014-03-15,64,71.0,,0.71,45.44
2014-03-16,65,71.0,,0.71,46.15
2014-03-17,92,71.0,,0.71,65.32
2014-03-18,77,71.0,,0.71,54.669999999999995
2014-03-19,90,71.0,,0.71,63.9
2014-03-20,87,71.0,,0.71,61.769999999999996
2014-03-21,68,71.0,,0.71,48.28
2014-03-22,49,71.0,,0.71,34.79
2014-03-23,69,71.0,,0.71,48.989999999999995
2014-03-24,87,71.0,,0.71,61.769999999999996
2014-03-25,96,71.0,,0.71,68.16
2014-03-26,92,71.0,,0.71,65.32
2014-03-27,85,71.0,,0.71,60.349999999999994
2014-03-28,82,71.0,,0.71,58.22
2014-03-29,52,71.0,,0.71,36.92
2014-03-30,72,71.0,,0.71,51.12
2014-03-31,100,71.0,,0.71,71.0
2014-04-01,99,73.0,False,0.73,72.27
2014-04-02,89,73.0,,0.73,64.97
2014-04-03,90,73.0,,0.73,65.7
2014-04-04,89,73.0,,0.73,64.97
2014-04-05,62,73.0,,0.73,45.26
2014-04-06,78,73.0,,0.73,56.94
2014-04-07,87,73.0,,0.73,63.51
2014-04-08,92,73.0,,0.73,67.16
2014-04-09,92,73.0,,0.73,67.16
2014-04-10,96,73.0,,0.73,70.08
2014-04-11,84,73.0,,0.73,61.32
2014-04-12,62,73.0,,0.73,45.26
2014-04-13,72,73.0,,0.73,52.56
