date,cyber security_unscaled,cyber security_monthly,isPartial,scale,cyber security
2005-01-01,0,7.0,False,0.07,0.0
2005-01-02,0,7.0,,0.07,0.0
2005-01-03,0,7.0,,0.07,0.0
2005-01-04,0,7.0,,0.07,0.0
2005-01-05,0,7.0,,0.07,0.0
2005-01-06,0,7.0,,0.07,0.0
2005-01-07,0,7.0,,0.07,0.0
2005-01-08,0,7.0,,0.07,0.0
2005-01-09,0,7.0,,0.07,0.0
2005-01-10,32,7.0,,0.07,2.24
2005-01-11,0,7.0,,0.07,0.0
2005-01-12,0,7.0,,0.07,0.0
2005-01-13,33,7.0,,0.07,2.31
2005-01-14,34,7.0,,0.07,2.3800000000000003
2005-01-15,0,7.0,,0.07,0.0
2005-01-16,0,7.0,,0.07,0.0
2005-01-17,0,7.0,,0.07,0.0
2005-01-18,0,7.0,,0.07,0.0
2005-01-19,0,7.0,,0.07,0.0
2005-01-20,0,7.0,,0.07,0.0
2005-01-21,0,7.0,,0.07,0.0
2005-01-22,0,7.0,,0.07,0.0
2005-01-23,0,7.0,,0.07,0.0
2005-01-24,32,7.0,,0.07,2.24
2005-01-25,31,7.0,,0.07,2.1700000000000004
2005-01-26,32,7.0,,0.07,2.24
2005-01-27,0,7.0,,0.07,0.0
2005-01-28,33,7.0,,0.07,2.31
2005-01-29,0,7.0,,0.07,0.0
2005-01-30,100,7.0,,0.07,7.000000000000001
2005-01-31,0,7.0,,0.07,0.0
2005-02-01,0,8.0,False,0.08,0.0
2005-02-02,0,8.0,,0.08,0.0
2005-02-03,0,8.0,,0.08,0.0
2005-02-04,64,8.0,,0.08,5.12
2005-02-05,0,8.0,,0.08,0.0
2005-02-06,0,8.0,,0.08,0.0
2005-02-07,30,8.0,,0.08,2.4
2005-02-08,29,8.0,,0.08,2.32
2005-02-09,0,8.0,,0.08,0.0
2005-02-10,30,8.0,,0.08,2.4
2005-02-11,0,8.0,,0.08,0.0
2005-02-12,0,8.0,,0.08,0.0
2005-02-13,48,8.0,,0.08,3.84
2005-02-14,0,8.0,,0.08,0.0
2005-02-15,0,8.0,,0.08,0.0
2005-02-16,0,8.0,,0.08,0.0
2005-02-17,30,8.0,,0.08,2.4
2005-02-18,0,8.0,,0.08,0.0
2005-02-19,0,8.0,,0.08,0.0
2005-02-20,100,8.0,,0.08,8.0
2005-02-21,0,8.0,,0.08,0.0
2005-02-22,0,8.0,,0.08,0.0
2005-02-23,0,8.0,,0.08,0.0
2005-02-24,29,8.0,,0.08,2.32
2005-02-25,31,8.0,,0.08,2.48
2005-02-26,0,8.0,,0.08,0.0
2005-02-27,0,8.0,,0.08,0.0
2005-02-28,29,8.0,,0.08,2.32
2005-03-01,0,10.0,False,0.1,0.0
2005-03-02,0,10.0,,0.1,0.0
2005-03-03,0,10.0,,0.1,0.0
2005-03-04,55,10.0,,0.1,5.5
2005-03-05,0,10.0,,0.1,0.0
2005-03-06,0,10.0,,0.1,0.0
2005-03-07,0,10.0,,0.1,0.0
2005-03-08,0,10.0,,0.1,0.0
2005-03-09,0,10.0,,0.1,0.0
2005-03-10,50,10.0,,0.1,5.0
2005-03-11,0,10.0,,0.1,0.0
2005-03-12,0,10.0,,0.1,0.0
2005-03-13,0,10.0,,0.1,0.0
2005-03-14,0,10.0,,0.1,0.0
2005-03-15,0,10.0,,0.1,0.0
2005-03-16,100,10.0,,0.1,10.0
2005-03-17,0,10.0,,0.1,0.0
2005-03-18,54,10.0,,0.1,5.4
2005-03-19,0,10.0,,0.1,0.0
2005-03-20,0,10.0,,0.1,0.0
2005-03-21,100,10.0,,0.1,10.0
2005-03-22,0,10.0,,0.1,0.0
2005-03-23,0,10.0,,0.1,0.0
2005-03-24,0,10.0,,0.1,0.0
2005-03-25,0,10.0,,0.1,0.0
2005-03-26,0,10.0,,0.1,0.0
2005-03-27,0,10.0,,0.1,0.0
2005-03-28,42,10.0,,0.1,4.2
2005-03-29,50,10.0,,0.1,5.0
2005-03-30,51,10.0,,0.1,5.1000000000000005
2005-03-31,52,10.0,,0.1,5.2
2005-04-01,0,6.0,False,0.06,0.0
2005-04-02,0,6.0,,0.06,0.0
2005-04-03,0,6.0,,0.06,0.0
2005-04-04,0,6.0,,0.06,0.0
2005-04-05,0,6.0,,0.06,0.0
2005-04-06,0,6.0,,0.06,0.0
2005-04-07,0,6.0,,0.06,0.0
2005-04-08,0,6.0,,0.06,0.0
2005-04-09,0,6.0,,0.06,0.0
2005-04-10,0,6.0,,0.06,0.0
2005-04-11,0,6.0,,0.06,0.0
2005-04-12,0,6.0,,0.06,0.0
2005-04-13,100,6.0,,0.06,6.0
2005-04-14,35,6.0,,0.06,2.1
2005-04-15,0,6.0,,0.06,0.0
2005-04-16,0,6.0,,0.06,0.0
2005-04-17,0,6.0,,0.06,0.0
2005-04-18,0,6.0,,0.06,0.0
2005-04-19,0,6.0,,0.06,0.0
2005-04-20,0,6.0,,0.06,0.0
2005-04-21,36,6.0,,0.06,2.16
2005-04-22,37,6.0,,0.06,2.2199999999999998
2005-04-23,0,6.0,,0.06,0.0
2005-04-24,0,6.0,,0.06,0.0
2005-04-25,33,6.0,,0.06,1.98
2005-04-26,33,6.0,,0.06,1.98
2005-04-27,33,6.0,,0.06,1.98
2005-04-28,0,6.0,,0.06,0.0
2005-04-29,0,6.0,,0.06,0.0
2005-04-30,0,6.0,,0.06,0.0
2005-05-01,0,7.0,False,0.07,0.0
2005-05-02,56,7.0,,0.07,3.9200000000000004
2005-05-03,0,7.0,,0.07,0.0
2005-05-04,57,7.0,,0.07,3.99
2005-05-05,0,7.0,,0.07,0.0
2005-05-06,0,7.0,,0.07,0.0
2005-05-07,0,7.0,,0.07,0.0
2005-05-08,0,7.0,,0.07,0.0
2005-05-09,0,7.0,,0.07,0.0
2005-05-10,0,7.0,,0.07,0.0
2005-05-11,58,7.0,,0.07,4.0600000000000005
2005-05-12,58,7.0,,0.07,4.0600000000000005
2005-05-13,0,7.0,,0.07,0.0
2005-05-14,0,7.0,,0.07,0.0
2005-05-15,100,7.0,,0.07,7.000000000000001
2005-05-16,0,7.0,,0.07,0.0
2005-05-17,0,7.0,,0.07,0.0
2005-05-18,58,7.0,,0.07,4.0600000000000005
2005-05-19,59,7.0,,0.07,4.130000000000001
2005-05-20,0,7.0,,0.07,0.0
2005-05-21,0,7.0,,0.07,0.0
2005-05-22,0,7.0,,0.07,0.0
2005-05-23,0,7.0,,0.07,0.0
2005-05-24,57,7.0,,0.07,3.99
2005-05-25,0,7.0,,0.07,0.0
2005-05-26,0,7.0,,0.07,0.0
2005-05-27,67,7.0,,0.07,4.69
2005-05-28,0,7.0,,0.07,0.0
2005-05-29,0,7.0,,0.07,0.0
2005-05-30,0,7.0,,0.07,0.0
2005-05-31,0,7.0,,0.07,0.0
2005-06-01,43,10.0,False,0.1,4.3
2005-06-02,0,10.0,,0.1,0.0
2005-06-03,0,10.0,,0.1,0.0
2005-06-04,0,10.0,,0.1,0.0
2005-06-05,78,10.0,,0.1,7.800000000000001
2005-06-06,0,10.0,,0.1,0.0
2005-06-07,0,10.0,,0.1,0.0
2005-06-08,88,10.0,,0.1,8.8
2005-06-09,45,10.0,,0.1,4.5
2005-06-10,0,10.0,,0.1,0.0
2005-06-11,76,10.0,,0.1,7.6000000000000005
2005-06-12,0,10.0,,0.1,0.0
2005-06-13,45,10.0,,0.1,4.5
2005-06-14,45,10.0,,0.1,4.5
2005-06-15,0,10.0,,0.1,0.0
2005-06-16,0,10.0,,0.1,0.0
2005-06-17,0,10.0,,0.1,0.0
2005-06-18,0,10.0,,0.1,0.0
2005-06-19,0,10.0,,0.1,0.0
2005-06-20,45,10.0,,0.1,4.5
2005-06-21,45,10.0,,0.1,4.5
2005-06-22,45,10.0,,0.1,4.5
2005-06-23,47,10.0,,0.1,4.7
2005-06-24,100,10.0,,0.1,10.0
2005-06-25,0,10.0,,0.1,0.0
2005-06-26,0,10.0,,0.1,0.0
2005-06-27,45,10.0,,0.1,4.5
2005-06-28,0,10.0,,0.1,0.0
2005-06-29,0,10.0,,0.1,0.0
2005-06-30,0,10.0,,0.1,0.0
2005-07-01,0,4.0,False,0.04,0.0
2005-07-02,100,4.0,,0.04,4.0
2005-07-03,0,4.0,,0.04,0.0
2005-07-04,0,4.0,,0.04,0.0
2005-07-05,59,4.0,,0.04,2.36
2005-07-06,0,4.0,,0.04,0.0
2005-07-07,55,4.0,,0.04,2.2
2005-07-08,58,4.0,,0.04,2.32
2005-07-09,0,4.0,,0.04,0.0
2005-07-10,0,4.0,,0.04,0.0
2005-07-11,53,4.0,,0.04,2.12
2005-07-12,0,4.0,,0.04,0.0
2005-07-13,0,4.0,,0.04,0.0
2005-07-14,54,4.0,,0.04,2.16
2005-07-15,0,4.0,,0.04,0.0
2005-07-16,0,4.0,,0.04,0.0
2005-07-17,0,4.0,,0.04,0.0
2005-07-18,53,4.0,,0.04,2.12
2005-07-19,52,4.0,,0.04,2.08
2005-07-20,0,4.0,,0.04,0.0
2005-07-21,0,4.0,,0.04,0.0
2005-07-22,0,4.0,,0.04,0.0
2005-07-23,0,4.0,,0.04,0.0
2005-07-24,0,4.0,,0.04,0.0
2005-07-25,0,4.0,,0.04,0.0
2005-07-26,0,4.0,,0.04,0.0
2005-07-27,0,4.0,,0.04,0.0
2005-07-28,0,4.0,,0.04,0.0
2005-07-29,0,4.0,,0.04,0.0
2005-07-30,0,4.0,,0.04,0.0
2005-07-31,0,4.0,,0.04,0.0
2005-08-01,50,9.0,False,0.09,4.5
2005-08-02,49,9.0,,0.09,4.41
2005-08-03,0,9.0,,0.09,0.0
2005-08-04,0,9.0,,0.09,0.0
2005-08-05,0,9.0,,0.09,0.0
2005-08-06,0,9.0,,0.09,0.0
2005-08-07,0,9.0,,0.09,0.0
2005-08-08,0,9.0,,0.09,0.0
2005-08-09,0,9.0,,0.09,0.0
2005-08-10,50,9.0,,0.09,4.5
2005-08-11,100,9.0,,0.09,9.0
2005-08-12,0,9.0,,0.09,0.0
2005-08-13,0,9.0,,0.09,0.0
2005-08-14,0,9.0,,0.09,0.0
2005-08-15,49,9.0,,0.09,4.41
2005-08-16,0,9.0,,0.09,0.0
2005-08-17,99,9.0,,0.09,8.91
2005-08-18,0,9.0,,0.09,0.0
2005-08-19,52,9.0,,0.09,4.68
2005-08-20,0,9.0,,0.09,0.0
2005-08-21,0,9.0,,0.09,0.0
2005-08-22,0,9.0,,0.09,0.0
2005-08-23,0,9.0,,0.09,0.0
2005-08-24,0,9.0,,0.09,0.0
2005-08-25,0,9.0,,0.09,0.0
2005-08-26,0,9.0,,0.09,0.0
2005-08-27,0,9.0,,0.09,0.0
2005-08-28,0,9.0,,0.09,0.0
2005-08-29,93,9.0,,0.09,8.37
2005-08-30,0,9.0,,0.09,0.0
2005-08-31,0,9.0,,0.09,0.0
2005-09-01,0,4.0,False,0.04,0.0
2005-09-02,0,4.0,,0.04,0.0
2005-09-03,0,4.0,,0.04,0.0
2005-09-04,0,4.0,,0.04,0.0
2005-09-05,0,4.0,,0.04,0.0
2005-09-06,0,4.0,,0.04,0.0
2005-09-07,0,4.0,,0.04,0.0
2005-09-08,0,4.0,,0.04,0.0
2005-09-09,0,4.0,,0.04,0.0
2005-09-10,0,4.0,,0.04,0.0
2005-09-11,0,4.0,,0.04,0.0
2005-09-12,0,4.0,,0.04,0.0
2005-09-13,0,4.0,,0.04,0.0
2005-09-14,0,4.0,,0.04,0.0
2005-09-15,0,4.0,,0.04,0.0
2005-09-16,0,4.0,,0.04,0.0
2005-09-17,0,4.0,,0.04,0.0
2005-09-18,0,4.0,,0.04,0.0
2005-09-19,0,4.0,,0.04,0.0
2005-09-20,0,4.0,,0.04,0.0
2005-09-21,0,4.0,,0.04,0.0
2005-09-22,0,4.0,,0.04,0.0
2005-09-23,0,4.0,,0.04,0.0
2005-09-24,0,4.0,,0.04,0.0
2005-09-25,0,4.0,,0.04,0.0
2005-09-26,49,4.0,,0.04,1.96
2005-09-27,48,4.0,,0.04,1.92
2005-09-28,0,4.0,,0.04,0.0
2005-09-29,100,4.0,,0.04,4.0
2005-09-30,54,4.0,,0.04,2.16
2005-10-01,60,9.0,False,0.09,5.3999999999999995
2005-10-02,0,9.0,,0.09,0.0
2005-10-03,0,9.0,,0.09,0.0
2005-10-04,34,9.0,,0.09,3.06
2005-10-05,34,9.0,,0.09,3.06
2005-10-06,0,9.0,,0.09,0.0
2005-10-07,0,9.0,,0.09,0.0
2005-10-08,56,9.0,,0.09,5.04
2005-10-09,0,9.0,,0.09,0.0
2005-10-10,0,9.0,,0.09,0.0
2005-10-11,33,9.0,,0.09,2.9699999999999998
2005-10-12,0,9.0,,0.09,0.0
2005-10-13,0,9.0,,0.09,0.0
2005-10-14,0,9.0,,0.09,0.0
2005-10-15,0,9.0,,0.09,0.0
2005-10-16,0,9.0,,0.09,0.0
2005-10-17,0,9.0,,0.09,0.0
2005-10-18,33,9.0,,0.09,2.9699999999999998
2005-10-19,0,9.0,,0.09,0.0
2005-10-20,68,9.0,,0.09,6.12
2005-10-21,36,9.0,,0.09,3.2399999999999998
2005-10-22,0,9.0,,0.09,0.0
2005-10-23,54,9.0,,0.09,4.859999999999999
2005-10-24,0,9.0,,0.09,0.0
2005-10-25,0,9.0,,0.09,0.0
2005-10-26,100,9.0,,0.09,9.0
2005-10-27,34,9.0,,0.09,3.06
2005-10-28,37,9.0,,0.09,3.33
2005-10-29,0,9.0,,0.09,0.0
2005-10-30,0,9.0,,0.09,0.0
2005-10-31,0,9.0,,0.09,0.0
2005-11-01,0,5.0,False,0.05,0.0
2005-11-02,47,5.0,,0.05,2.35
2005-11-03,0,5.0,,0.05,0.0
2005-11-04,100,5.0,,0.05,5.0
2005-11-05,77,5.0,,0.05,3.85
2005-11-06,76,5.0,,0.05,3.8000000000000003
2005-11-07,0,5.0,,0.05,0.0
2005-11-08,88,5.0,,0.05,4.4
2005-11-09,0,5.0,,0.05,0.0
2005-11-10,0,5.0,,0.05,0.0
2005-11-11,0,5.0,,0.05,0.0
2005-11-12,0,5.0,,0.05,0.0
2005-11-13,0,5.0,,0.05,0.0
2005-11-14,0,5.0,,0.05,0.0
2005-11-15,0,5.0,,0.05,0.0
2005-11-16,0,5.0,,0.05,0.0
2005-11-17,0,5.0,,0.05,0.0
2005-11-18,0,5.0,,0.05,0.0
2005-11-19,0,5.0,,0.05,0.0
2005-11-20,0,5.0,,0.05,0.0
2005-11-21,0,5.0,,0.05,0.0
2005-11-22,45,5.0,,0.05,2.25
2005-11-23,0,5.0,,0.05,0.0
2005-11-24,0,5.0,,0.05,0.0
2005-11-25,0,5.0,,0.05,0.0
2005-11-26,0,5.0,,0.05,0.0
2005-11-27,0,5.0,,0.05,0.0
2005-11-28,0,5.0,,0.05,0.0
2005-11-29,0,5.0,,0.05,0.0
2005-11-30,0,5.0,,0.05,0.0
2005-12-01,63,6.0,False,0.06,3.78
2005-12-02,0,6.0,,0.06,0.0
2005-12-03,99,6.0,,0.06,5.9399999999999995
2005-12-04,0,6.0,,0.06,0.0
2005-12-05,0,6.0,,0.06,0.0
2005-12-06,61,6.0,,0.06,3.6599999999999997
2005-12-07,62,6.0,,0.06,3.7199999999999998
2005-12-08,63,6.0,,0.06,3.78
2005-12-09,0,6.0,,0.06,0.0
2005-12-10,100,6.0,,0.06,6.0
2005-12-11,0,6.0,,0.06,0.0
2005-12-12,63,6.0,,0.06,3.78
2005-12-13,0,6.0,,0.06,0.0
2005-12-14,64,6.0,,0.06,3.84
2005-12-15,0,6.0,,0.06,0.0
2005-12-16,0,6.0,,0.06,0.0
2005-12-17,0,6.0,,0.06,0.0
2005-12-18,0,6.0,,0.06,0.0
2005-12-19,68,6.0,,0.06,4.08
2005-12-20,67,6.0,,0.06,4.02
2005-12-21,0,6.0,,0.06,0.0
2005-12-22,0,6.0,,0.06,0.0
2005-12-23,0,6.0,,0.06,0.0
2005-12-24,0,6.0,,0.06,0.0
2005-12-25,0,6.0,,0.06,0.0
2005-12-26,0,6.0,,0.06,0.0
2005-12-27,0,6.0,,0.06,0.0
2005-12-28,0,6.0,,0.06,0.0
2005-12-29,0,6.0,,0.06,0.0
2005-12-30,0,6.0,,0.06,0.0
2005-12-31,0,6.0,,0.06,0.0
2006-01-01,0,9.0,False,0.09,0.0
2006-01-02,49,9.0,,0.09,4.41
2006-01-03,37,9.0,,0.09,3.33
2006-01-04,0,9.0,,0.09,0.0
2006-01-05,0,9.0,,0.09,0.0
2006-01-06,0,9.0,,0.09,0.0
2006-01-07,0,9.0,,0.09,0.0
2006-01-08,0,9.0,,0.09,0.0
2006-01-09,0,9.0,,0.09,0.0
2006-01-10,0,9.0,,0.09,0.0
2006-01-11,0,9.0,,0.09,0.0
2006-01-12,0,9.0,,0.09,0.0
2006-01-13,37,9.0,,0.09,3.33
2006-01-14,54,9.0,,0.09,4.859999999999999
2006-01-15,0,9.0,,0.09,0.0
2006-01-16,0,9.0,,0.09,0.0
2006-01-17,0,9.0,,0.09,0.0
2006-01-18,34,9.0,,0.09,3.06
2006-01-19,0,9.0,,0.09,0.0
2006-01-20,36,9.0,,0.09,3.2399999999999998
2006-01-21,0,9.0,,0.09,0.0
2006-01-22,0,9.0,,0.09,0.0
2006-01-23,0,9.0,,0.09,0.0
2006-01-24,0,9.0,,0.09,0.0
2006-01-25,0,9.0,,0.09,0.0
2006-01-26,0,9.0,,0.09,0.0
2006-01-27,0,9.0,,0.09,0.0
2006-01-28,52,9.0,,0.09,4.68
2006-01-29,0,9.0,,0.09,0.0
2006-01-30,100,9.0,,0.09,9.0
2006-01-31,0,9.0,,0.09,0.0
2006-02-01,25,10.0,False,0.1,2.5
2006-02-02,0,10.0,,0.1,0.0
2006-02-03,0,10.0,,0.1,0.0
2006-02-04,39,10.0,,0.1,3.9000000000000004
2006-02-05,39,10.0,,0.1,3.9000000000000004
2006-02-06,0,10.0,,0.1,0.0
2006-02-07,24,10.0,,0.1,2.4000000000000004
2006-02-08,25,10.0,,0.1,2.5
2006-02-09,0,10.0,,0.1,0.0
2006-02-10,0,10.0,,0.1,0.0
2006-02-11,0,10.0,,0.1,0.0
2006-02-12,38,10.0,,0.1,3.8000000000000003
2006-02-13,25,10.0,,0.1,2.5
2006-02-14,25,10.0,,0.1,2.5
2006-02-15,26,10.0,,0.1,2.6
2006-02-16,0,10.0,,0.1,0.0
2006-02-17,27,10.0,,0.1,2.7
2006-02-18,0,10.0,,0.1,0.0
2006-02-19,0,10.0,,0.1,0.0
2006-02-20,84,10.0,,0.1,8.4
2006-02-21,50,10.0,,0.1,5.0
2006-02-22,100,10.0,,0.1,10.0
2006-02-23,0,10.0,,0.1,0.0
2006-02-24,27,10.0,,0.1,2.7
2006-02-25,0,10.0,,0.1,0.0
2006-02-26,0,10.0,,0.1,0.0
2006-02-27,25,10.0,,0.1,2.5
2006-02-28,24,10.0,,0.1,2.4000000000000004
2006-03-01,50,3.0,False,0.03,1.5
2006-03-02,0,3.0,,0.03,0.0
2006-03-03,0,3.0,,0.03,0.0
2006-03-04,0,3.0,,0.03,0.0
2006-03-05,0,3.0,,0.03,0.0
2006-03-06,0,3.0,,0.03,0.0
2006-03-07,98,3.0,,0.03,2.94
2006-03-08,0,3.0,,0.03,0.0
2006-03-09,0,3.0,,0.03,0.0
2006-03-10,0,3.0,,0.03,0.0
2006-03-11,80,3.0,,0.03,2.4
2006-03-12,0,3.0,,0.03,0.0
2006-03-13,0,3.0,,0.03,0.0
2006-03-14,0,3.0,,0.03,0.0
2006-03-15,50,3.0,,0.03,1.5
2006-03-16,51,3.0,,0.03,1.53
2006-03-17,0,3.0,,0.03,0.0
2006-03-18,0,3.0,,0.03,0.0
2006-03-19,0,3.0,,0.03,0.0
2006-03-20,0,3.0,,0.03,0.0
2006-03-21,48,3.0,,0.03,1.44
2006-03-22,0,3.0,,0.03,0.0
2006-03-23,0,3.0,,0.03,0.0
2006-03-24,0,3.0,,0.03,0.0
2006-03-25,78,3.0,,0.03,2.34
2006-03-26,0,3.0,,0.03,0.0
2006-03-27,0,3.0,,0.03,0.0
2006-03-28,0,3.0,,0.03,0.0
2006-03-29,100,3.0,,0.03,3.0
2006-03-30,51,3.0,,0.03,1.53
2006-03-31,0,3.0,,0.03,0.0
2006-04-01,0,8.0,False,0.08,0.0
2006-04-02,0,8.0,,0.08,0.0
2006-04-03,0,8.0,,0.08,0.0
2006-04-04,62,8.0,,0.08,4.96
2006-04-05,32,8.0,,0.08,2.56
2006-04-06,31,8.0,,0.08,2.48
2006-04-07,0,8.0,,0.08,0.0
2006-04-08,100,8.0,,0.08,8.0
2006-04-09,0,8.0,,0.08,0.0
2006-04-10,0,8.0,,0.08,0.0
2006-04-11,94,8.0,,0.08,7.5200000000000005
2006-04-12,0,8.0,,0.08,0.0
2006-04-13,0,8.0,,0.08,0.0
2006-04-14,0,8.0,,0.08,0.0
2006-04-15,0,8.0,,0.08,0.0
2006-04-16,0,8.0,,0.08,0.0
2006-04-17,32,8.0,,0.08,2.56
2006-04-18,0,8.0,,0.08,0.0
2006-04-19,0,8.0,,0.08,0.0
2006-04-20,0,8.0,,0.08,0.0
2006-04-21,0,8.0,,0.08,0.0
2006-04-22,0,8.0,,0.08,0.0
2006-04-23,0,8.0,,0.08,0.0
2006-04-24,61,8.0,,0.08,4.88
2006-04-25,30,8.0,,0.08,2.4
2006-04-26,0,8.0,,0.08,0.0
2006-04-27,31,8.0,,0.08,2.48
2006-04-28,34,8.0,,0.08,2.72
2006-04-29,0,8.0,,0.08,0.0
2006-04-30,0,8.0,,0.08,0.0
2006-05-01,51,8.0,False,0.08,4.08
2006-05-02,100,8.0,,0.08,8.0
2006-05-03,0,8.0,,0.08,0.0
2006-05-04,0,8.0,,0.08,0.0
2006-05-05,0,8.0,,0.08,0.0
2006-05-06,0,8.0,,0.08,0.0
2006-05-07,0,8.0,,0.08,0.0
2006-05-08,25,8.0,,0.08,2.0
2006-05-09,0,8.0,,0.08,0.0
2006-05-10,26,8.0,,0.08,2.08
2006-05-11,0,8.0,,0.08,0.0
2006-05-12,28,8.0,,0.08,2.24
2006-05-13,0,8.0,,0.08,0.0
2006-05-14,0,8.0,,0.08,0.0
2006-05-15,26,8.0,,0.08,2.08
2006-05-16,0,8.0,,0.08,0.0
2006-05-17,0,8.0,,0.08,0.0
2006-05-18,0,8.0,,0.08,0.0
2006-05-19,0,8.0,,0.08,0.0
2006-05-20,0,8.0,,0.08,0.0
2006-05-21,0,8.0,,0.08,0.0
2006-05-22,0,8.0,,0.08,0.0
2006-05-23,0,8.0,,0.08,0.0
2006-05-24,0,8.0,,0.08,0.0
2006-05-25,0,8.0,,0.08,0.0
2006-05-26,0,8.0,,0.08,0.0
2006-05-27,0,8.0,,0.08,0.0
2006-05-28,51,8.0,,0.08,4.08
2006-05-29,0,8.0,,0.08,0.0
2006-05-30,53,8.0,,0.08,4.24
2006-05-31,26,8.0,,0.08,2.08
2006-06-01,0,5.0,False,0.05,0.0
2006-06-02,0,5.0,,0.05,0.0
2006-06-03,0,5.0,,0.05,0.0
2006-06-04,0,5.0,,0.05,0.0
2006-06-05,100,5.0,,0.05,5.0
2006-06-06,0,5.0,,0.05,0.0
2006-06-07,66,5.0,,0.05,3.3000000000000003
2006-06-08,0,5.0,,0.05,0.0
2006-06-09,0,5.0,,0.05,0.0
2006-06-10,0,5.0,,0.05,0.0
2006-06-11,0,5.0,,0.05,0.0
2006-06-12,33,5.0,,0.05,1.6500000000000001
2006-06-13,33,5.0,,0.05,1.6500000000000001
2006-06-14,34,5.0,,0.05,1.7000000000000002
2006-06-15,35,5.0,,0.05,1.75
2006-06-16,38,5.0,,0.05,1.9000000000000001
2006-06-17,0,5.0,,0.05,0.0
2006-06-18,0,5.0,,0.05,0.0
2006-06-19,0,5.0,,0.05,0.0
2006-06-20,0,5.0,,0.05,0.0
2006-06-21,0,5.0,,0.05,0.0
2006-06-22,0,5.0,,0.05,0.0
2006-06-23,0,5.0,,0.05,0.0
2006-06-24,0,5.0,,0.05,0.0
2006-06-25,0,5.0,,0.05,0.0
2006-06-26,0,5.0,,0.05,0.0
2006-06-27,32,5.0,,0.05,1.6
2006-06-28,33,5.0,,0.05,1.6500000000000001
2006-06-29,0,5.0,,0.05,0.0
2006-06-30,0,5.0,,0.05,0.0
2006-07-01,88,6.0,False,0.06,5.279999999999999
2006-07-02,0,6.0,,0.06,0.0
2006-07-03,0,6.0,,0.06,0.0
2006-07-04,80,6.0,,0.06,4.8
2006-07-05,0,6.0,,0.06,0.0
2006-07-06,0,6.0,,0.06,0.0
2006-07-07,55,6.0,,0.06,3.3
2006-07-08,0,6.0,,0.06,0.0
2006-07-09,0,6.0,,0.06,0.0
2006-07-10,0,6.0,,0.06,0.0
2006-07-11,0,6.0,,0.06,0.0
2006-07-12,51,6.0,,0.06,3.06
2006-07-13,52,6.0,,0.06,3.12
2006-07-14,0,6.0,,0.06,0.0
2006-07-15,0,6.0,,0.06,0.0
2006-07-16,0,6.0,,0.06,0.0
2006-07-17,0,6.0,,0.06,0.0
2006-07-18,0,6.0,,0.06,0.0
2006-07-19,0,6.0,,0.06,0.0
2006-07-20,0,6.0,,0.06,0.0
2006-07-21,55,6.0,,0.06,3.3
2006-07-22,0,6.0,,0.06,0.0
2006-07-23,0,6.0,,0.06,0.0
2006-07-24,51,6.0,,0.06,3.06
2006-07-25,100,6.0,,0.06,6.0
2006-07-26,100,6.0,,0.06,6.0
2006-07-27,0,6.0,,0.06,0.0
2006-07-28,0,6.0,,0.06,0.0
2006-07-29,81,6.0,,0.06,4.859999999999999
2006-07-30,0,6.0,,0.06,0.0
2006-07-31,50,6.0,,0.06,3.0
2006-08-01,48,7.0,False,0.07,3.3600000000000003
2006-08-02,48,7.0,,0.07,3.3600000000000003
2006-08-03,50,7.0,,0.07,3.5000000000000004
2006-08-04,0,7.0,,0.07,0.0
2006-08-05,0,7.0,,0.07,0.0
2006-08-06,0,7.0,,0.07,0.0
2006-08-07,100,7.0,,0.07,7.000000000000001
2006-08-08,0,7.0,,0.07,0.0
2006-08-09,0,7.0,,0.07,0.0
2006-08-10,50,7.0,,0.07,3.5000000000000004
2006-08-11,0,7.0,,0.07,0.0
2006-08-12,0,7.0,,0.07,0.0
2006-08-13,0,7.0,,0.07,0.0
2006-08-14,0,7.0,,0.07,0.0
2006-08-15,48,7.0,,0.07,3.3600000000000003
2006-08-16,0,7.0,,0.07,0.0
2006-08-17,50,7.0,,0.07,3.5000000000000004
2006-08-18,0,7.0,,0.07,0.0
2006-08-19,0,7.0,,0.07,0.0
2006-08-20,0,7.0,,0.07,0.0
2006-08-21,0,7.0,,0.07,0.0
2006-08-22,0,7.0,,0.07,0.0
2006-08-23,0,7.0,,0.07,0.0
2006-08-24,0,7.0,,0.07,0.0
2006-08-25,0,7.0,,0.07,0.0
2006-08-26,0,7.0,,0.07,0.0
2006-08-27,0,7.0,,0.07,0.0
2006-08-28,46,7.0,,0.07,3.22
2006-08-29,0,7.0,,0.07,0.0
2006-08-30,0,7.0,,0.07,0.0
2006-08-31,0,7.0,,0.07,0.0
2006-09-01,0,5.0,False,0.05,0.0
2006-09-02,0,5.0,,0.05,0.0
2006-09-03,0,5.0,,0.05,0.0
2006-09-04,0,5.0,,0.05,0.0
2006-09-05,33,5.0,,0.05,1.6500000000000001
2006-09-06,67,5.0,,0.05,3.35
2006-09-07,0,5.0,,0.05,0.0
2006-09-08,0,5.0,,0.05,0.0
2006-09-09,0,5.0,,0.05,0.0
2006-09-10,100,5.0,,0.05,5.0
2006-09-11,0,5.0,,0.05,0.0
2006-09-12,0,5.0,,0.05,0.0
2006-09-13,33,5.0,,0.05,1.6500000000000001
2006-09-14,66,5.0,,0.05,3.3000000000000003
2006-09-15,0,5.0,,0.05,0.0
