date,creditor_unscaled,creditor_monthly,isPartial,scale,creditor
2008-10-02,67,65.0,,0.65,43.550000000000004
2008-10-03,36,65.0,,0.65,23.400000000000002
2008-10-04,0,65.0,,0.65,0.0
2008-10-05,25,65.0,,0.65,16.25
2008-10-06,96,65.0,,0.65,62.400000000000006
2008-10-07,32,65.0,,0.65,20.8
2008-10-08,64,65.0,,0.65,41.6
2008-10-09,16,65.0,,0.65,10.4
2008-10-10,51,65.0,,0.65,33.15
2008-10-11,0,65.0,,0.65,0.0
2008-10-12,0,65.0,,0.65,0.0
2008-10-13,67,65.0,,0.65,43.550000000000004
2008-10-14,48,65.0,,0.65,31.200000000000003
2008-10-15,64,65.0,,0.65,41.6
2008-10-16,83,65.0,,0.65,53.95
2008-10-17,36,65.0,,0.65,23.400000000000002
2008-10-18,51,65.0,,0.65,33.15
2008-10-19,49,65.0,,0.65,31.85
2008-10-20,16,65.0,,0.65,10.4
2008-10-21,49,65.0,,0.65,31.85
2008-10-22,0,65.0,,0.65,0.0
2008-10-23,66,65.0,,0.65,42.9
2008-10-24,53,65.0,,0.65,34.45
2008-10-25,100,65.0,,0.65,65.0
2008-10-26,25,65.0,,0.65,16.25
2008-10-27,64,65.0,,0.65,41.6
2008-10-28,30,65.0,,0.65,19.5
2008-10-29,13,65.0,,0.65,8.450000000000001
2008-10-30,33,65.0,,0.65,21.45
2008-10-31,55,65.0,,0.65,35.75
2008-11-01,0,69.0,False,0.69,0.0
2008-11-02,22,69.0,,0.69,15.18
2008-11-03,20,69.0,,0.69,13.799999999999999
2008-11-04,42,69.0,,0.69,28.979999999999997
2008-11-05,55,69.0,,0.69,37.949999999999996
2008-11-06,71,69.0,,0.69,48.989999999999995
2008-11-07,30,69.0,,0.69,20.7
2008-11-08,43,69.0,,0.69,29.669999999999998
2008-11-09,64,69.0,,0.69,44.16
2008-11-10,57,69.0,,0.69,39.33
2008-11-11,43,69.0,,0.69,29.669999999999998
2008-11-12,85,69.0,,0.69,58.65
2008-11-13,57,69.0,,0.69,39.33
2008-11-14,45,69.0,,0.69,31.049999999999997
2008-11-15,42,69.0,,0.69,28.979999999999997
2008-11-16,42,69.0,,0.69,28.979999999999997
2008-11-17,99,69.0,,0.69,68.30999999999999
2008-11-18,43,69.0,,0.69,29.669999999999998
2008-11-19,15,69.0,,0.69,10.35
2008-11-20,43,69.0,,0.69,29.669999999999998
2008-11-21,76,69.0,,0.69,52.44
2008-11-22,0,69.0,,0.69,0.0
2008-11-23,43,69.0,,0.69,29.669999999999998
2008-11-24,72,69.0,,0.69,49.67999999999999
2008-11-25,100,69.0,,0.69,69.0
2008-11-26,79,69.0,,0.69,54.51
2008-11-27,46,69.0,,0.69,31.74
2008-11-28,41,69.0,,0.69,28.29
2008-11-29,43,69.0,,0.69,29.669999999999998
2008-11-30,0,69.0,,0.69,0.0
2008-12-01,52,80.0,False,0.8,41.6
2008-12-02,65,80.0,,0.8,52.0
2008-12-03,13,80.0,,0.8,10.4
2008-12-04,27,80.0,,0.8,21.6
2008-12-05,70,80.0,,0.8,56.0
2008-12-06,39,80.0,,0.8,31.200000000000003
2008-12-07,20,80.0,,0.8,16.0
2008-12-08,79,80.0,,0.8,63.2
2008-12-09,65,80.0,,0.8,52.0
2008-12-10,39,80.0,,0.8,31.200000000000003
2008-12-11,53,80.0,,0.8,42.400000000000006
2008-12-12,100,80.0,,0.8,80.0
2008-12-13,40,80.0,,0.8,32.0
2008-12-14,40,80.0,,0.8,32.0
2008-12-15,94,80.0,,0.8,75.2
2008-12-16,53,80.0,,0.8,42.400000000000006
2008-12-17,69,80.0,,0.8,55.2
2008-12-18,42,80.0,,0.8,33.6
2008-12-19,46,80.0,,0.8,36.800000000000004
2008-12-20,21,80.0,,0.8,16.8
2008-12-21,22,80.0,,0.8,17.6
2008-12-22,31,80.0,,0.8,24.8
2008-12-23,48,80.0,,0.8,38.400000000000006
2008-12-24,20,80.0,,0.8,16.0
2008-12-25,29,80.0,,0.8,23.200000000000003
2008-12-26,21,80.0,,0.8,16.8
2008-12-27,45,80.0,,0.8,36.0
2008-12-28,23,80.0,,0.8,18.400000000000002
2008-12-29,32,80.0,,0.8,25.6
2008-12-30,32,80.0,,0.8,25.6
2008-12-31,34,80.0,,0.8,27.200000000000003
2009-01-01,17,81.0,False,0.81,13.770000000000001
2009-01-02,49,81.0,,0.81,39.690000000000005
2009-01-03,29,81.0,,0.81,23.490000000000002
2009-01-04,43,81.0,,0.81,34.830000000000005
2009-01-05,39,81.0,,0.81,31.590000000000003
2009-01-06,10,81.0,,0.81,8.100000000000001
2009-01-07,29,81.0,,0.81,23.490000000000002
2009-01-08,39,81.0,,0.81,31.590000000000003
2009-01-09,10,81.0,,0.81,8.100000000000001
2009-01-10,0,81.0,,0.81,0.0
2009-01-11,0,81.0,,0.81,0.0
2009-01-12,57,81.0,,0.81,46.17
2009-01-13,19,81.0,,0.81,15.39
2009-01-14,47,81.0,,0.81,38.07
2009-01-15,39,81.0,,0.81,31.590000000000003
2009-01-16,100,81.0,,0.81,81.0
2009-01-17,56,81.0,,0.81,45.36
2009-01-18,59,81.0,,0.81,47.790000000000006
2009-01-19,21,81.0,,0.81,17.01
2009-01-20,28,81.0,,0.81,22.68
2009-01-21,57,81.0,,0.81,46.17
2009-01-22,47,81.0,,0.81,38.07
2009-01-23,20,81.0,,0.81,16.200000000000003
2009-01-24,27,81.0,,0.81,21.87
2009-01-25,0,81.0,,0.81,0.0
2009-01-26,28,81.0,,0.81,22.68
2009-01-27,45,81.0,,0.81,36.45
2009-01-28,27,81.0,,0.81,21.87
2009-01-29,28,81.0,,0.81,22.68
2009-01-30,10,81.0,,0.81,8.100000000000001
2009-01-31,13,81.0,,0.81,10.530000000000001
2009-02-01,39,98.0,False,0.98,38.22
2009-02-02,0,98.0,,0.98,0.0
2009-02-03,87,98.0,,0.98,85.26
2009-02-04,100,98.0,,0.98,98.0
2009-02-05,77,98.0,,0.98,75.46
2009-02-06,53,98.0,,0.98,51.94
2009-02-07,57,98.0,,0.98,55.86
2009-02-08,57,98.0,,0.98,55.86
2009-02-09,25,98.0,,0.98,24.5
2009-02-10,73,98.0,,0.98,71.53999999999999
2009-02-11,38,98.0,,0.98,37.24
2009-02-12,78,98.0,,0.98,76.44
2009-02-13,41,98.0,,0.98,40.18
2009-02-14,19,98.0,,0.98,18.62
2009-02-15,20,98.0,,0.98,19.6
2009-02-16,55,98.0,,0.98,53.9
2009-02-17,50,98.0,,0.98,49.0
2009-02-18,88,98.0,,0.98,86.24
2009-02-19,75,98.0,,0.98,73.5
2009-02-20,40,98.0,,0.98,39.2
2009-02-21,19,98.0,,0.98,18.62
2009-02-22,0,98.0,,0.98,0.0
2009-02-23,87,98.0,,0.98,85.26
2009-02-24,49,98.0,,0.98,48.019999999999996
2009-02-25,12,98.0,,0.98,11.76
2009-02-26,63,98.0,,0.98,61.74
2009-02-27,53,98.0,,0.98,51.94
2009-02-28,0,98.0,,0.98,0.0
2009-03-01,38,86.0,False,0.86,32.68
2009-03-02,52,86.0,,0.86,44.72
2009-03-03,57,86.0,,0.86,49.019999999999996
2009-03-04,39,86.0,,0.86,33.54
2009-03-05,72,86.0,,0.86,61.92
2009-03-06,69,86.0,,0.86,59.339999999999996
2009-03-07,77,86.0,,0.86,66.22
2009-03-08,40,86.0,,0.86,34.4
2009-03-09,45,86.0,,0.86,38.7
2009-03-10,39,86.0,,0.86,33.54
2009-03-11,52,86.0,,0.86,44.72
2009-03-12,66,86.0,,0.86,56.76
2009-03-13,97,86.0,,0.86,83.42
2009-03-14,39,86.0,,0.86,33.54
2009-03-15,40,86.0,,0.86,34.4
2009-03-16,33,86.0,,0.86,28.38
2009-03-17,26,86.0,,0.86,22.36
2009-03-18,67,86.0,,0.86,57.62
2009-03-19,19,86.0,,0.86,16.34
2009-03-20,70,86.0,,0.86,60.199999999999996
2009-03-21,30,86.0,,0.86,25.8
2009-03-22,40,86.0,,0.86,34.4
2009-03-23,58,86.0,,0.86,49.88
2009-03-24,57,86.0,,0.86,49.019999999999996
2009-03-25,58,86.0,,0.86,49.88
2009-03-26,46,86.0,,0.86,39.56
2009-03-27,48,86.0,,0.86,41.28
2009-03-28,59,86.0,,0.86,50.74
2009-03-29,19,86.0,,0.86,16.34
2009-03-30,39,86.0,,0.86,33.54
2009-03-31,100,86.0,,0.86,86.0
2009-04-01,56,80.0,False,0.8,44.800000000000004
2009-04-02,40,80.0,,0.8,32.0
2009-04-03,36,80.0,,0.8,28.8
2009-04-04,43,80.0,,0.8,34.4
2009-04-05,17,80.0,,0.8,13.600000000000001
2009-04-06,50,80.0,,0.8,40.0
2009-04-07,33,80.0,,0.8,26.400000000000002
2009-04-08,57,80.0,,0.8,45.6
2009-04-09,36,80.0,,0.8,28.8
2009-04-10,20,80.0,,0.8,16.0
2009-04-11,18,80.0,,0.8,14.4
2009-04-12,19,80.0,,0.8,15.200000000000001
2009-04-13,46,80.0,,0.8,36.800000000000004
2009-04-14,49,80.0,,0.8,39.2
2009-04-15,49,80.0,,0.8,39.2
2009-04-16,63,80.0,,0.8,50.400000000000006
2009-04-17,56,80.0,,0.8,44.800000000000004
2009-04-18,0,80.0,,0.8,0.0
2009-04-19,35,80.0,,0.8,28.0
2009-04-20,50,80.0,,0.8,40.0
2009-04-21,65,80.0,,0.8,52.0
2009-04-22,60,80.0,,0.8,48.0
2009-04-23,68,80.0,,0.8,54.400000000000006
2009-04-24,49,80.0,,0.8,39.2
2009-04-25,18,80.0,,0.8,14.4
2009-04-26,35,80.0,,0.8,28.0
2009-04-27,44,80.0,,0.8,35.2
2009-04-28,38,80.0,,0.8,30.400000000000002
2009-04-29,88,80.0,,0.8,70.4
2009-04-30,100,80.0,,0.8,80.0
2009-05-01,44,84.0,False,0.84,36.96
2009-05-02,42,84.0,,0.84,35.28
2009-05-03,31,84.0,,0.84,26.04
2009-05-04,100,84.0,,0.84,84.0
2009-05-05,71,84.0,,0.84,59.64
2009-05-06,60,84.0,,0.84,50.4
2009-05-07,82,84.0,,0.84,68.88
2009-05-08,37,84.0,,0.84,31.08
2009-05-09,65,84.0,,0.84,54.6
2009-05-10,46,84.0,,0.84,38.64
2009-05-11,28,84.0,,0.84,23.52
2009-05-12,33,84.0,,0.84,27.72
2009-05-13,79,84.0,,0.84,66.36
2009-05-14,75,84.0,,0.84,63.0
2009-05-15,88,84.0,,0.84,73.92
2009-05-16,82,84.0,,0.84,68.88
2009-05-17,32,84.0,,0.84,26.88
2009-05-18,27,84.0,,0.84,22.68
2009-05-19,60,84.0,,0.84,50.4
2009-05-20,41,84.0,,0.84,34.44
2009-05-21,78,84.0,,0.84,65.52
2009-05-22,85,84.0,,0.84,71.39999999999999
2009-05-23,23,84.0,,0.84,19.32
2009-05-24,71,84.0,,0.84,59.64
2009-05-25,40,84.0,,0.84,33.6
2009-05-26,89,84.0,,0.84,74.75999999999999
2009-05-27,88,84.0,,0.84,73.92
2009-05-28,62,84.0,,0.84,52.08
2009-05-29,30,84.0,,0.84,25.2
2009-05-30,44,84.0,,0.84,36.96
2009-05-31,55,84.0,,0.84,46.199999999999996
2009-06-01,28,100.0,False,1.0,28.0
2009-06-02,82,100.0,,1.0,82.0
2009-06-03,34,100.0,,1.0,34.0
2009-06-04,43,100.0,,1.0,43.0
2009-06-05,52,100.0,,1.0,52.0
2009-06-06,22,100.0,,1.0,22.0
2009-06-07,66,100.0,,1.0,66.0
2009-06-08,34,100.0,,1.0,34.0
2009-06-09,96,100.0,,1.0,96.0
2009-06-10,90,100.0,,1.0,90.0
2009-06-11,85,100.0,,1.0,85.0
2009-06-12,100,100.0,,1.0,100.0
2009-06-13,66,100.0,,1.0,66.0
2009-06-14,45,100.0,,1.0,45.0
2009-06-15,49,100.0,,1.0,49.0
2009-06-16,49,100.0,,1.0,49.0
2009-06-17,70,100.0,,1.0,70.0
2009-06-18,64,100.0,,1.0,64.0
2009-06-19,93,100.0,,1.0,93.0
2009-06-20,22,100.0,,1.0,22.0
2009-06-21,57,100.0,,1.0,57.0
2009-06-22,64,100.0,,1.0,64.0
2009-06-23,63,100.0,,1.0,63.0
2009-06-24,50,100.0,,1.0,50.0
2009-06-25,86,100.0,,1.0,86.0
2009-06-26,38,100.0,,1.0,38.0
2009-06-27,100,100.0,,1.0,100.0
2009-06-28,34,100.0,,1.0,34.0
2009-06-29,50,100.0,,1.0,50.0
2009-06-30,50,100.0,,1.0,50.0
2009-07-01,11,80.0,False,0.8,8.8
2009-07-02,12,80.0,,0.8,9.600000000000001
2009-07-03,0,80.0,,0.8,0.0
2009-07-04,0,80.0,,0.8,0.0
2009-07-05,58,80.0,,0.8,46.400000000000006
2009-07-06,11,80.0,,0.8,8.8
2009-07-07,54,80.0,,0.8,43.2
2009-07-08,55,80.0,,0.8,44.0
2009-07-09,56,80.0,,0.8,44.800000000000004
2009-07-10,36,80.0,,0.8,28.8
2009-07-11,0,80.0,,0.8,0.0
2009-07-12,17,80.0,,0.8,13.600000000000001
2009-07-13,44,80.0,,0.8,35.2
2009-07-14,32,80.0,,0.8,25.6
2009-07-15,11,80.0,,0.8,8.8
2009-07-16,100,80.0,,0.8,80.0
2009-07-17,36,80.0,,0.8,28.8
2009-07-18,0,80.0,,0.8,0.0
2009-07-19,35,80.0,,0.8,28.0
2009-07-20,44,80.0,,0.8,35.2
2009-07-21,42,80.0,,0.8,33.6
2009-07-22,32,80.0,,0.8,25.6
2009-07-23,22,80.0,,0.8,17.6
2009-07-24,70,80.0,,0.8,56.0
2009-07-25,17,80.0,,0.8,13.600000000000001
2009-07-26,0,80.0,,0.8,0.0
2009-07-27,32,80.0,,0.8,25.6
2009-07-28,32,80.0,,0.8,25.6
2009-07-29,33,80.0,,0.8,26.400000000000002
2009-07-30,45,80.0,,0.8,36.0
2009-07-31,70,80.0,,0.8,56.0
2009-08-01,44,84.0,False,0.84,36.96
2009-08-02,0,84.0,,0.84,0.0
2009-08-03,45,84.0,,0.84,37.8
2009-08-04,77,84.0,,0.84,64.67999999999999
2009-08-05,72,84.0,,0.84,60.48
2009-08-06,67,84.0,,0.84,56.28
2009-08-07,38,84.0,,0.84,31.919999999999998
2009-08-08,44,84.0,,0.84,36.96
2009-08-09,22,84.0,,0.84,18.48
2009-08-10,42,84.0,,0.84,35.28
2009-08-11,49,84.0,,0.84,41.16
2009-08-12,100,84.0,,0.84,84.0
2009-08-13,36,84.0,,0.84,30.24
2009-08-14,46,84.0,,0.84,38.64
2009-08-15,33,84.0,,0.84,27.72
2009-08-16,44,84.0,,0.84,36.96
2009-08-17,93,84.0,,0.84,78.11999999999999
2009-08-18,70,84.0,,0.84,58.8
2009-08-19,56,84.0,,0.84,47.04
2009-08-20,86,84.0,,0.84,72.24
2009-08-21,37,84.0,,0.84,31.08
2009-08-22,52,84.0,,0.84,43.68
2009-08-23,22,84.0,,0.84,18.48
2009-08-24,49,84.0,,0.84,41.16
2009-08-25,56,84.0,,0.84,47.04
2009-08-26,55,84.0,,0.84,46.199999999999996
2009-08-27,43,84.0,,0.84,36.12
2009-08-28,44,84.0,,0.84,36.96
2009-08-29,42,84.0,,0.84,35.28
2009-08-30,62,84.0,,0.84,52.08
2009-08-31,75,84.0,,0.84,63.0
2009-09-01,45,82.0,False,0.82,36.9
2009-09-02,45,82.0,,0.82,36.9
2009-09-03,61,82.0,,0.82,50.019999999999996
2009-09-04,100,82.0,,0.82,82.0
2009-09-05,47,82.0,,0.82,38.54
2009-09-06,24,82.0,,0.82,19.68
2009-09-07,62,82.0,,0.82,50.839999999999996
2009-09-08,44,82.0,,0.82,36.08
2009-09-09,87,82.0,,0.82,71.33999999999999
2009-09-10,74,82.0,,0.82,60.68
2009-09-11,62,82.0,,0.82,50.839999999999996
2009-09-12,21,82.0,,0.82,17.22
2009-09-13,44,82.0,,0.82,36.08
2009-09-14,73,82.0,,0.82,59.86
2009-09-15,85,82.0,,0.82,69.7
2009-09-16,14,82.0,,0.82,11.479999999999999
2009-09-17,44,82.0,,0.82,36.08
2009-09-18,47,82.0,,0.82,38.54
2009-09-19,44,82.0,,0.82,36.08
2009-09-20,22,82.0,,0.82,18.04
2009-09-21,29,82.0,,0.82,23.779999999999998
2009-09-22,0,82.0,,0.82,0.0
2009-09-23,87,82.0,,0.82,71.33999999999999
2009-09-24,88,82.0,,0.82,72.16
2009-09-25,62,82.0,,0.82,50.839999999999996
2009-09-26,0,82.0,,0.82,0.0
2009-09-27,0,82.0,,0.82,0.0
2009-09-28,73,82.0,,0.82,59.86
2009-09-29,100,82.0,,0.82,82.0
2009-09-30,87,82.0,,0.82,71.33999999999999
2009-10-01,69,84.0,False,0.84,57.96
2009-10-02,100,84.0,,0.84,84.0
2009-10-03,56,84.0,,0.84,47.04
2009-10-04,64,84.0,,0.84,53.76
2009-10-05,55,84.0,,0.84,46.199999999999996
2009-10-06,42,84.0,,0.84,35.28
2009-10-07,54,84.0,,0.84,45.36
2009-10-08,43,84.0,,0.84,36.12
2009-10-09,33,84.0,,0.84,27.72
2009-10-10,38,84.0,,0.84,31.919999999999998
2009-10-11,19,84.0,,0.84,15.959999999999999
2009-10-12,90,84.0,,0.84,75.6
2009-10-13,54,84.0,,0.84,45.36
2009-10-14,31,84.0,,0.84,26.04
2009-10-15,36,84.0,,0.84,30.24
2009-10-16,39,84.0,,0.84,32.76
2009-10-17,55,84.0,,0.84,46.199999999999996
2009-10-18,18,84.0,,0.84,15.12
2009-10-19,42,84.0,,0.84,35.28
2009-10-20,48,84.0,,0.84,40.32
2009-10-21,73,84.0,,0.84,61.32
2009-10-22,18,84.0,,0.84,15.12
2009-10-23,44,84.0,,0.84,36.96
2009-10-24,18,84.0,,0.84,15.12
2009-10-25,62,84.0,,0.84,52.08
2009-10-26,42,84.0,,0.84,35.28
2009-10-27,23,84.0,,0.84,19.32
2009-10-28,94,84.0,,0.84,78.96
2009-10-29,48,84.0,,0.84,40.32
2009-10-30,59,84.0,,0.84,49.559999999999995
2009-10-31,28,84.0,,0.84,23.52
2009-11-01,18,81.0,False,0.81,14.580000000000002
2009-11-02,69,81.0,,0.81,55.89
2009-11-03,22,81.0,,0.81,17.82
2009-11-04,33,81.0,,0.81,26.73
2009-11-05,100,81.0,,0.81,81.0
2009-11-06,48,81.0,,0.81,38.88
2009-11-07,33,81.0,,0.81,26.73
2009-11-08,34,81.0,,0.81,27.540000000000003
2009-11-09,22,81.0,,0.81,17.82
2009-11-10,97,81.0,,0.81,78.57000000000001
2009-11-11,57,81.0,,0.81,46.17
2009-11-12,33,81.0,,0.81,26.73
2009-11-13,81,81.0,,0.81,65.61
2009-11-14,16,81.0,,0.81,12.96
2009-11-15,33,81.0,,0.81,26.73
2009-11-16,88,81.0,,0.81,71.28
2009-11-17,64,81.0,,0.81,51.84
2009-11-18,43,81.0,,0.81,34.830000000000005
2009-11-19,55,81.0,,0.81,44.550000000000004
2009-11-20,58,81.0,,0.81,46.980000000000004
2009-11-21,0,81.0,,0.81,0.0
2009-11-22,16,81.0,,0.81,12.96
2009-11-23,88,81.0,,0.81,71.28
2009-11-24,33,81.0,,0.81,26.73
2009-11-25,24,81.0,,0.81,19.44
2009-11-26,34,81.0,,0.81,27.540000000000003
2009-11-27,32,81.0,,0.81,25.92
2009-11-28,34,81.0,,0.81,27.540000000000003
2009-11-29,16,81.0,,0.81,12.96
2009-11-30,65,81.0,,0.81,52.650000000000006
2009-12-01,50,89.0,False,0.89,44.5
2009-12-02,50,89.0,,0.89,44.5
2009-12-03,51,89.0,,0.89,45.39
2009-12-04,54,89.0,,0.89,48.06
2009-12-05,56,89.0,,0.89,49.84
2009-12-06,55,89.0,,0.89,48.95
2009-12-07,57,89.0,,0.89,50.730000000000004
2009-12-08,56,89.0,,0.89,49.84
2009-12-09,100,89.0,,0.89,89.0
2009-12-10,71,89.0,,0.89,63.19
2009-12-11,40,89.0,,0.89,35.6
2009-12-12,37,89.0,,0.89,32.93
2009-12-13,47,89.0,,0.89,41.83
2009-12-14,26,89.0,,0.89,23.14
2009-12-15,57,89.0,,0.89,50.730000000000004
2009-12-16,52,89.0,,0.89,46.28
2009-12-17,67,89.0,,0.89,59.63
2009-12-18,80,89.0,,0.89,71.2
2009-12-19,20,89.0,,0.89,17.8
2009-12-20,20,89.0,,0.89,17.8
2009-12-21,29,89.0,,0.89,25.81
2009-12-22,51,89.0,,0.89,45.39
2009-12-23,47,89.0,,0.89,41.83
2009-12-24,69,89.0,,0.89,61.410000000000004
2009-12-25,26,89.0,,0.89,23.14
2009-12-26,23,89.0,,0.89,20.47
2009-12-27,43,89.0,,0.89,38.27
2009-12-28,39,89.0,,0.89,34.71
2009-12-29,82,89.0,,0.89,72.98
2009-12-30,53,89.0,,0.89,47.17
2009-12-31,52,89.0,,0.89,46.28
2010-01-01,0,76.0,False,0.76,0.0
2010-01-02,31,76.0,,0.76,23.56
2010-01-03,15,76.0,,0.76,11.4
2010-01-04,31,76.0,,0.76,23.56
2010-01-05,30,76.0,,0.76,22.8
2010-01-06,41,76.0,,0.76,31.16
2010-01-07,31,76.0,,0.76,23.56
2010-01-08,83,76.0,,0.76,63.08
2010-01-09,29,76.0,,0.76,22.04
2010-01-10,30,76.0,,0.76,22.8
2010-01-11,40,76.0,,0.76,30.4
2010-01-12,20,76.0,,0.76,15.2
2010-01-13,30,76.0,,0.76,22.8
2010-01-14,100,76.0,,0.76,76.0
2010-01-15,31,76.0,,0.76,23.56
2010-01-16,14,76.0,,0.76,10.64
2010-01-17,15,76.0,,0.76,11.4
2010-01-18,22,76.0,,0.76,16.72
2010-01-19,59,76.0,,0.76,44.84
2010-01-20,0,76.0,,0.76,0.0
2010-01-21,58,76.0,,0.76,44.08
2010-01-22,10,76.0,,0.76,7.6
2010-01-23,56,76.0,,0.76,42.56
2010-01-24,0,76.0,,0.76,0.0
2010-01-25,67,76.0,,0.76,50.92
2010-01-26,67,76.0,,0.76,50.92
2010-01-27,67,76.0,,0.76,50.92
2010-01-28,19,76.0,,0.76,14.44
2010-01-29,60,76.0,,0.76,45.6
2010-01-30,14,76.0,,0.76,10.64
2010-01-31,0,76.0,,0.76,0.0
2010-02-01,76,81.0,False,0.81,61.56
2010-02-02,49,81.0,,0.81,39.690000000000005
2010-02-03,50,81.0,,0.81,40.5
2010-02-04,51,81.0,,0.81,41.31
2010-02-05,79,81.0,,0.81,63.99
2010-02-06,53,81.0,,0.81,42.93
2010-02-07,0,81.0,,0.81,0.0
2010-02-08,26,81.0,,0.81,21.060000000000002
2010-02-09,98,81.0,,0.81,79.38000000000001
2010-02-10,87,81.0,,0.81,70.47
2010-02-11,77,81.0,,0.81,62.370000000000005
2010-02-12,55,81.0,,0.81,44.550000000000004
2010-02-13,0,81.0,,0.81,0.0
2010-02-14,20,81.0,,0.81,16.200000000000003
2010-02-15,43,81.0,,0.81,34.830000000000005
2010-02-16,64,81.0,,0.81,51.84
2010-02-17,13,81.0,,0.81,10.530000000000001
2010-02-18,90,81.0,,0.81,72.9
2010-02-19,13,81.0,,0.81,10.530000000000001
2010-02-20,93,81.0,,0.81,75.33
2010-02-21,55,81.0,,0.81,44.550000000000004
2010-02-22,50,81.0,,0.81,40.5
2010-02-23,74,81.0,,0.81,59.940000000000005
2010-02-24,74,81.0,,0.81,59.940000000000005
2010-02-25,100,81.0,,0.81,81.0
2010-02-26,65,81.0,,0.81,52.650000000000006
2010-02-27,36,81.0,,0.81,29.160000000000004
2010-02-28,74,81.0,,0.81,59.940000000000005
2010-03-01,34,95.0,False,0.95,32.3
2010-03-02,72,95.0,,0.95,68.39999999999999
2010-03-03,79,95.0,,0.95,75.05
2010-03-04,58,95.0,,0.95,55.099999999999994
2010-03-05,68,95.0,,0.95,64.6
2010-03-06,18,95.0,,0.95,17.099999999999998
2010-03-07,34,95.0,,0.95,32.3
2010-03-08,46,95.0,,0.95,43.699999999999996
2010-03-09,61,95.0,,0.95,57.949999999999996
2010-03-10,73,95.0,,0.95,69.35
2010-03-11,72,95.0,,0.95,68.39999999999999
2010-03-12,42,95.0,,0.95,39.9
2010-03-13,16,95.0,,0.95,15.2
2010-03-14,42,95.0,,0.95,39.9
2010-03-15,64,95.0,,0.95,60.8
2010-03-16,51,95.0,,0.95,48.449999999999996
2010-03-17,63,95.0,,0.95,59.849999999999994
2010-03-18,48,95.0,,0.95,45.599999999999994
2010-03-19,100,95.0,,0.95,95.0
2010-03-20,68,95.0,,0.95,64.6
2010-03-21,0,95.0,,0.95,0.0
2010-03-22,89,95.0,,0.95,84.55
2010-03-23,67,95.0,,0.95,63.65
2010-03-24,51,95.0,,0.95,48.449999999999996
2010-03-25,57,95.0,,0.95,54.15
2010-03-26,49,95.0,,0.95,46.55
2010-03-27,34,95.0,,0.95,32.3
2010-03-28,67,95.0,,0.95,63.65
2010-03-29,56,95.0,,0.95,53.199999999999996
2010-03-30,67,95.0,,0.95,63.65
2010-03-31,53,95.0,,0.95,50.349999999999994
2010-04-01,42,83.0,False,0.83,34.86
2010-04-02,56,83.0,,0.83,46.48
2010-04-03,54,83.0,,0.83,44.82
2010-04-04,37,83.0,,0.83,30.709999999999997
2010-04-05,41,83.0,,0.83,34.03
2010-04-06,50,83.0,,0.83,41.5
2010-04-07,50,83.0,,0.83,41.5
2010-04-08,23,83.0,,0.83,19.09
2010-04-09,49,83.0,,0.83,40.669999999999995
2010-04-10,25,83.0,,0.83,20.75
2010-04-11,42,83.0,,0.83,34.86
2010-04-12,49,83.0,,0.83,40.669999999999995
2010-04-13,70,83.0,,0.83,58.099999999999994
2010-04-14,71,83.0,,0.83,58.93
2010-04-15,72,83.0,,0.83,59.76
2010-04-16,41,83.0,,0.83,34.03
2010-04-17,67,83.0,,0.83,55.61
2010-04-18,17,83.0,,0.83,14.11
2010-04-19,38,83.0,,0.83,31.54
2010-04-20,49,83.0,,0.83,40.669999999999995
2010-04-21,93,83.0,,0.83,77.19
2010-04-22,100,83.0,,0.83,83.0
2010-04-23,59,83.0,,0.83,48.97
2010-04-24,41,83.0,,0.83,34.03
2010-04-25,24,83.0,,0.83,19.919999999999998
2010-04-26,42,83.0,,0.83,34.86
2010-04-27,53,83.0,,0.83,43.989999999999995
2010-04-28,71,83.0,,0.83,58.93
2010-04-29,46,83.0,,0.83,38.18
2010-04-30,49,83.0,,0.83,40.669999999999995
2010-05-01,25,70.0,False,0.7,17.5
2010-05-02,12,70.0,,0.7,8.399999999999999
2010-05-03,82,70.0,,0.7,57.4
2010-05-04,24,70.0,,0.7,16.799999999999997
2010-05-05,40,70.0,,0.7,28.0
2010-05-06,33,70.0,,0.7,23.099999999999998
2010-05-07,35,70.0,,0.7,24.5
2010-05-08,0,70.0,,0.7,0.0
2010-05-09,13,70.0,,0.7,9.1
2010-05-10,16,70.0,,0.7,11.2
2010-05-11,32,70.0,,0.7,22.4
2010-05-12,33,70.0,,0.7,23.099999999999998
2010-05-13,57,70.0,,0.7,39.9
2010-05-14,44,70.0,,0.7,30.799999999999997
2010-05-15,26,70.0,,0.7,18.2
2010-05-16,13,70.0,,0.7,9.1
2010-05-17,16,70.0,,0.7,11.2
2010-05-18,24,70.0,,0.7,16.799999999999997
2010-05-19,24,70.0,,0.7,16.799999999999997
2010-05-20,42,70.0,,0.7,29.4
2010-05-21,45,70.0,,0.7,31.499999999999996
2010-05-22,51,70.0,,0.7,35.699999999999996
2010-05-23,26,70.0,,0.7,18.2
2010-05-24,100,70.0,,0.7,70.0
2010-05-25,41,70.0,,0.7,28.7
2010-05-26,51,70.0,,0.7,35.699999999999996
2010-05-27,51,70.0,,0.7,35.699999999999996
2010-05-28,38,70.0,,0.7,26.599999999999998
2010-05-29,0,70.0,,0.7,0.0
2010-05-30,0,70.0,,0.7,0.0
2010-05-31,36,70.0,,0.7,25.2
