date,value_unscaled,value_monthly,isPartial,scale,value
2016-05-15,80,85.0,,0.85,68.0
2016-05-16,85,85.0,,0.85,72.25
2016-05-17,91,85.0,,0.85,77.35
2016-05-18,89,85.0,,0.85,75.64999999999999
2016-05-19,87,85.0,,0.85,73.95
2016-05-20,83,85.0,,0.85,70.55
2016-05-21,77,85.0,,0.85,65.45
2016-05-22,75,85.0,,0.85,63.75
2016-05-23,86,85.0,,0.85,73.1
2016-05-24,88,85.0,,0.85,74.8
2016-05-25,88,85.0,,0.85,74.8
2016-05-26,84,85.0,,0.85,71.39999999999999
2016-05-27,77,85.0,,0.85,65.45
2016-05-28,71,85.0,,0.85,60.35
2016-05-29,72,85.0,,0.85,61.199999999999996
2016-05-30,73,85.0,,0.85,62.05
2016-05-31,85,85.0,,0.85,72.25
2016-06-01,81,83.0,False,0.83,67.22999999999999
2016-06-02,80,83.0,,0.83,66.39999999999999
2016-06-03,73,83.0,,0.83,60.589999999999996
2016-06-04,68,83.0,,0.83,56.44
2016-06-05,71,83.0,,0.83,58.93
2016-06-06,79,83.0,,0.83,65.57
2016-06-07,85,83.0,,0.83,70.55
2016-06-08,78,83.0,,0.83,64.74
2016-06-09,80,83.0,,0.83,66.39999999999999
2016-06-10,72,83.0,,0.83,59.76
2016-06-11,66,83.0,,0.83,54.779999999999994
2016-06-12,66,83.0,,0.83,54.779999999999994
2016-06-13,77,83.0,,0.83,63.91
2016-06-14,81,83.0,,0.83,67.22999999999999
2016-06-15,79,83.0,,0.83,65.57
2016-06-16,85,83.0,,0.83,70.55
2016-06-17,77,83.0,,0.83,63.91
2016-06-18,78,83.0,,0.83,64.74
2016-06-19,68,83.0,,0.83,56.44
2016-06-20,81,83.0,,0.83,67.22999999999999
2016-06-21,89,83.0,,0.83,73.86999999999999
2016-06-22,86,83.0,,0.83,71.38
2016-06-23,85,83.0,,0.83,70.55
2016-06-24,100,83.0,,0.83,83.0
2016-06-25,84,83.0,,0.83,69.72
2016-06-26,72,83.0,,0.83,59.76
2016-06-27,85,83.0,,0.83,70.55
2016-06-28,83,83.0,,0.83,68.89
2016-06-29,88,83.0,,0.83,73.03999999999999
2016-06-30,84,83.0,,0.83,69.72
2016-07-01,90,84.0,False,0.84,75.6
2016-07-02,84,84.0,,0.84,70.56
2016-07-03,82,84.0,,0.84,68.88
2016-07-04,84,84.0,,0.84,70.56
2016-07-05,90,84.0,,0.84,75.6
2016-07-06,92,84.0,,0.84,77.28
2016-07-07,94,84.0,,0.84,78.96
2016-07-08,88,84.0,,0.84,73.92
2016-07-09,88,84.0,,0.84,73.92
2016-07-10,82,84.0,,0.84,68.88
2016-07-11,96,84.0,,0.84,80.64
2016-07-12,100,84.0,,0.84,84.0
2016-07-13,98,84.0,,0.84,82.32
2016-07-14,95,84.0,,0.84,79.8
2016-07-15,89,84.0,,0.84,74.75999999999999
2016-07-16,84,84.0,,0.84,70.56
2016-07-17,91,84.0,,0.84,76.44
2016-07-18,89,84.0,,0.84,74.75999999999999
2016-07-19,88,84.0,,0.84,73.92
2016-07-20,91,84.0,,0.84,76.44
2016-07-21,93,84.0,,0.84,78.11999999999999
2016-07-22,83,84.0,,0.84,69.72
2016-07-23,78,84.0,,0.84,65.52
2016-07-24,84,84.0,,0.84,70.56
2016-07-25,92,84.0,,0.84,77.28
2016-07-26,91,84.0,,0.84,76.44
2016-07-27,90,84.0,,0.84,75.6
2016-07-28,88,84.0,,0.84,73.92
2016-07-29,86,84.0,,0.84,72.24
2016-07-30,81,84.0,,0.84,68.03999999999999
2016-07-31,79,84.0,,0.84,66.36
2016-08-01,86,83.0,False,0.83,71.38
2016-08-02,84,83.0,,0.83,69.72
2016-08-03,87,83.0,,0.83,72.21
2016-08-04,89,83.0,,0.83,73.86999999999999
2016-08-05,81,83.0,,0.83,67.22999999999999
2016-08-06,76,83.0,,0.83,63.08
2016-08-07,72,83.0,,0.83,59.76
2016-08-08,80,83.0,,0.83,66.39999999999999
2016-08-09,80,83.0,,0.83,66.39999999999999
2016-08-10,80,83.0,,0.83,66.39999999999999
2016-08-11,85,83.0,,0.83,70.55
2016-08-12,78,83.0,,0.83,64.74
2016-08-13,72,83.0,,0.83,59.76
2016-08-14,70,83.0,,0.83,58.099999999999994
2016-08-15,84,83.0,,0.83,69.72
2016-08-16,86,83.0,,0.83,71.38
2016-08-17,84,83.0,,0.83,69.72
2016-08-18,83,83.0,,0.83,68.89
2016-08-19,78,83.0,,0.83,64.74
2016-08-20,69,83.0,,0.83,57.269999999999996
2016-08-21,69,83.0,,0.83,57.269999999999996
2016-08-22,86,83.0,,0.83,71.38
2016-08-23,93,83.0,,0.83,77.19
2016-08-24,95,83.0,,0.83,78.85
2016-08-25,95,83.0,,0.83,78.85
2016-08-26,94,83.0,,0.83,78.02
2016-08-27,78,83.0,,0.83,64.74
2016-08-28,79,83.0,,0.83,65.57
2016-08-29,92,83.0,,0.83,76.36
2016-08-30,100,83.0,,0.83,83.0
2016-08-31,100,83.0,,0.83,83.0
2016-09-01,89,92.0,False,0.92,81.88000000000001
2016-09-02,81,92.0,,0.92,74.52000000000001
2016-09-03,69,92.0,,0.92,63.480000000000004
2016-09-04,74,92.0,,0.92,68.08
2016-09-05,82,92.0,,0.92,75.44
2016-09-06,92,92.0,,0.92,84.64
2016-09-07,96,92.0,,0.92,88.32000000000001
2016-09-08,95,92.0,,0.92,87.4
2016-09-09,89,92.0,,0.92,81.88000000000001
2016-09-10,73,92.0,,0.92,67.16
2016-09-11,74,92.0,,0.92,68.08
2016-09-12,96,92.0,,0.92,88.32000000000001
2016-09-13,98,92.0,,0.92,90.16000000000001
2016-09-14,100,92.0,,0.92,92.0
2016-09-15,100,92.0,,0.92,92.0
2016-09-16,85,92.0,,0.92,78.2
2016-09-17,71,92.0,,0.92,65.32000000000001
2016-09-18,75,92.0,,0.92,69.0
2016-09-19,98,92.0,,0.92,90.16000000000001
2016-09-20,98,92.0,,0.92,90.16000000000001
2016-09-21,99,92.0,,0.92,91.08
2016-09-22,96,92.0,,0.92,88.32000000000001
2016-09-23,87,92.0,,0.92,80.04
2016-09-24,72,92.0,,0.92,66.24000000000001
2016-09-25,75,92.0,,0.92,69.0
2016-09-26,93,92.0,,0.92,85.56
2016-09-27,95,92.0,,0.92,87.4
2016-09-28,99,92.0,,0.92,91.08
2016-09-29,92,92.0,,0.92,84.64
2016-09-30,84,92.0,,0.92,77.28
2016-10-01,67,90.0,False,0.9,60.300000000000004
2016-10-02,72,90.0,,0.9,64.8
2016-10-03,90,90.0,,0.9,81.0
2016-10-04,90,90.0,,0.9,81.0
2016-10-05,94,90.0,,0.9,84.60000000000001
2016-10-06,84,90.0,,0.9,75.60000000000001
2016-10-07,82,90.0,,0.9,73.8
2016-10-08,69,90.0,,0.9,62.1
2016-10-09,69,90.0,,0.9,62.1
2016-10-10,87,90.0,,0.9,78.3
2016-10-11,89,90.0,,0.9,80.10000000000001
2016-10-12,92,90.0,,0.9,82.8
2016-10-13,93,90.0,,0.9,83.7
2016-10-14,85,90.0,,0.9,76.5
2016-10-15,70,90.0,,0.9,63.0
2016-10-16,74,90.0,,0.9,66.60000000000001
2016-10-17,93,90.0,,0.9,83.7
2016-10-18,97,90.0,,0.9,87.3
2016-10-19,100,90.0,,0.9,90.0
2016-10-20,89,90.0,,0.9,80.10000000000001
2016-10-21,85,90.0,,0.9,76.5
2016-10-22,73,90.0,,0.9,65.7
2016-10-23,76,90.0,,0.9,68.4
2016-10-24,89,90.0,,0.9,80.10000000000001
2016-10-25,97,90.0,,0.9,87.3
2016-10-26,94,90.0,,0.9,84.60000000000001
2016-10-27,91,90.0,,0.9,81.9
2016-10-28,79,90.0,,0.9,71.10000000000001
2016-10-29,66,90.0,,0.9,59.4
2016-10-30,73,90.0,,0.9,65.7
2016-10-31,83,90.0,,0.9,74.7
2016-11-01,97,83.0,False,0.83,80.50999999999999
2016-11-02,93,83.0,,0.83,77.19
2016-11-03,86,83.0,,0.83,71.38
2016-11-04,85,83.0,,0.83,70.55
2016-11-05,70,83.0,,0.83,58.099999999999994
2016-11-06,68,83.0,,0.83,56.44
2016-11-07,91,83.0,,0.83,75.53
2016-11-08,84,83.0,,0.83,69.72
2016-11-09,75,83.0,,0.83,62.25
2016-11-10,95,83.0,,0.83,78.85
2016-11-11,80,83.0,,0.83,66.39999999999999
2016-11-12,72,83.0,,0.83,59.76
2016-11-13,74,83.0,,0.83,61.419999999999995
2016-11-14,95,83.0,,0.83,78.85
2016-11-15,95,83.0,,0.83,78.85
2016-11-16,99,83.0,,0.83,82.17
2016-11-17,98,83.0,,0.83,81.33999999999999
2016-11-18,95,83.0,,0.83,78.85
2016-11-19,73,83.0,,0.83,60.589999999999996
2016-11-20,76,83.0,,0.83,63.08
2016-11-21,90,83.0,,0.83,74.7
2016-11-22,85,83.0,,0.83,70.55
2016-11-23,74,83.0,,0.83,61.419999999999995
2016-11-24,56,83.0,,0.83,46.48
2016-11-25,68,83.0,,0.83,56.44
2016-11-26,70,83.0,,0.83,58.099999999999994
2016-11-27,73,83.0,,0.83,60.589999999999996
2016-11-28,85,83.0,,0.83,70.55
2016-11-29,96,83.0,,0.83,79.67999999999999
2016-11-30,100,83.0,,0.83,83.0
2016-12-01,97,80.0,False,0.8,77.60000000000001
2016-12-02,88,80.0,,0.8,70.4
2016-12-03,75,80.0,,0.8,60.0
2016-12-04,81,80.0,,0.8,64.8
2016-12-05,95,80.0,,0.8,76.0
2016-12-06,99,80.0,,0.8,79.2
2016-12-07,99,80.0,,0.8,79.2
2016-12-08,100,80.0,,0.8,80.0
2016-12-09,84,80.0,,0.8,67.2
2016-12-10,71,80.0,,0.8,56.800000000000004
2016-12-11,75,80.0,,0.8,60.0
2016-12-12,93,80.0,,0.8,74.4
2016-12-13,93,80.0,,0.8,74.4
2016-12-14,94,80.0,,0.8,75.2
2016-12-15,88,80.0,,0.8,70.4
2016-12-16,78,80.0,,0.8,62.400000000000006
2016-12-17,68,80.0,,0.8,54.400000000000006
2016-12-18,62,80.0,,0.8,49.6
2016-12-19,76,80.0,,0.8,60.800000000000004
2016-12-20,76,80.0,,0.8,60.800000000000004
2016-12-21,79,80.0,,0.8,63.2
2016-12-22,71,80.0,,0.8,56.800000000000004
2016-12-23,62,80.0,,0.8,49.6
2016-12-24,54,80.0,,0.8,43.2
2016-12-25,50,80.0,,0.8,40.0
2016-12-26,65,80.0,,0.8,52.0
2016-12-27,71,80.0,,0.8,56.800000000000004
2016-12-28,78,80.0,,0.8,62.400000000000006
2016-12-29,77,80.0,,0.8,61.6
2016-12-30,70,80.0,,0.8,56.0
2016-12-31,62,80.0,,0.8,49.6
2017-01-01,64,84.0,False,0.84,53.76
2017-01-02,75,84.0,,0.84,63.0
2017-01-03,84,84.0,,0.84,70.56
2017-01-04,89,84.0,,0.84,74.75999999999999
2017-01-05,92,84.0,,0.84,77.28
2017-01-06,81,84.0,,0.84,68.03999999999999
2017-01-07,78,84.0,,0.84,65.52
2017-01-08,70,84.0,,0.84,58.8
2017-01-09,82,84.0,,0.84,68.88
2017-01-10,86,84.0,,0.84,72.24
2017-01-11,88,84.0,,0.84,73.92
2017-01-12,90,84.0,,0.84,75.6
2017-01-13,86,84.0,,0.84,72.24
2017-01-14,75,84.0,,0.84,63.0
2017-01-15,74,84.0,,0.84,62.16
2017-01-16,83,84.0,,0.84,69.72
2017-01-17,95,84.0,,0.84,79.8
2017-01-18,95,84.0,,0.84,79.8
2017-01-19,97,84.0,,0.84,81.48
2017-01-20,86,84.0,,0.84,72.24
2017-01-21,73,84.0,,0.84,61.32
2017-01-22,77,84.0,,0.84,64.67999999999999
2017-01-23,93,84.0,,0.84,78.11999999999999
2017-01-24,98,84.0,,0.84,82.32
2017-01-25,98,84.0,,0.84,82.32
2017-01-26,98,84.0,,0.84,82.32
2017-01-27,96,84.0,,0.84,80.64
2017-01-28,80,84.0,,0.84,67.2
2017-01-29,88,84.0,,0.84,73.92
2017-01-30,99,84.0,,0.84,83.16
2017-01-31,100,84.0,,0.84,84.0
2017-02-01,94,93.0,False,0.93,87.42
2017-02-02,94,93.0,,0.93,87.42
2017-02-03,88,93.0,,0.93,81.84
2017-02-04,77,93.0,,0.93,71.61
2017-02-05,78,93.0,,0.93,72.54
2017-02-06,88,93.0,,0.93,81.84
2017-02-07,96,93.0,,0.93,89.28
2017-02-08,93,93.0,,0.93,86.49000000000001
2017-02-09,92,93.0,,0.93,85.56
2017-02-10,86,93.0,,0.93,79.98
2017-02-11,76,93.0,,0.93,70.68
2017-02-12,81,93.0,,0.93,75.33
2017-02-13,92,93.0,,0.93,85.56
2017-02-14,91,93.0,,0.93,84.63000000000001
2017-02-15,92,93.0,,0.93,85.56
2017-02-16,95,93.0,,0.93,88.35000000000001
2017-02-17,87,93.0,,0.93,80.91000000000001
2017-02-18,74,93.0,,0.93,68.82000000000001
2017-02-19,81,93.0,,0.93,75.33
2017-02-20,88,93.0,,0.93,81.84
2017-02-21,98,93.0,,0.93,91.14
2017-02-22,99,93.0,,0.93,92.07000000000001
2017-02-23,96,93.0,,0.93,89.28
2017-02-24,90,93.0,,0.93,83.7
2017-02-25,82,93.0,,0.93,76.26
2017-02-26,84,93.0,,0.93,78.12
2017-02-27,97,93.0,,0.93,90.21000000000001
2017-02-28,100,93.0,,0.93,93.0
2017-03-01,100,92.0,False,0.92,92.0
2017-03-02,96,92.0,,0.92,88.32000000000001
2017-03-03,95,92.0,,0.92,87.4
2017-03-04,82,92.0,,0.92,75.44
2017-03-05,82,92.0,,0.92,75.44
2017-03-06,96,92.0,,0.92,88.32000000000001
2017-03-07,94,92.0,,0.92,86.48
2017-03-08,96,92.0,,0.92,88.32000000000001
2017-03-09,89,92.0,,0.92,81.88000000000001
2017-03-10,87,92.0,,0.92,80.04
2017-03-11,75,92.0,,0.92,69.0
2017-03-12,74,92.0,,0.92,68.08
2017-03-13,88,92.0,,0.92,80.96000000000001
2017-03-14,90,92.0,,0.92,82.8
2017-03-15,89,92.0,,0.92,81.88000000000001
2017-03-16,83,92.0,,0.92,76.36
2017-03-17,83,92.0,,0.92,76.36
2017-03-18,72,92.0,,0.92,66.24000000000001
2017-03-19,75,92.0,,0.92,69.0
2017-03-20,89,92.0,,0.92,81.88000000000001
2017-03-21,98,92.0,,0.92,90.16000000000001
2017-03-22,93,92.0,,0.92,85.56
2017-03-23,89,92.0,,0.92,81.88000000000001
2017-03-24,84,92.0,,0.92,77.28
2017-03-25,74,92.0,,0.92,68.08
2017-03-26,81,92.0,,0.92,74.52000000000001
2017-03-27,95,92.0,,0.92,87.4
2017-03-28,94,92.0,,0.92,86.48
2017-03-29,95,92.0,,0.92,87.4
2017-03-30,93,92.0,,0.92,85.56
2017-03-31,85,92.0,,0.92,78.2
2017-04-01,75,93.0,False,0.93,69.75
2017-04-02,80,93.0,,0.93,74.4
2017-04-03,93,93.0,,0.93,86.49000000000001
2017-04-04,96,93.0,,0.93,89.28
2017-04-05,91,93.0,,0.93,84.63000000000001
2017-04-06,90,93.0,,0.93,83.7
2017-04-07,91,93.0,,0.93,84.63000000000001
2017-04-08,78,93.0,,0.93,72.54
2017-04-09,84,93.0,,0.93,78.12
2017-04-10,96,93.0,,0.93,89.28
2017-04-11,94,93.0,,0.93,87.42
2017-04-12,93,93.0,,0.93,86.49000000000001
2017-04-13,93,93.0,,0.93,86.49000000000001
2017-04-14,89,93.0,,0.93,82.77000000000001
2017-04-15,74,93.0,,0.93,68.82000000000001
2017-04-16,74,93.0,,0.93,68.82000000000001
2017-04-17,95,93.0,,0.93,88.35000000000001
2017-04-18,97,93.0,,0.93,90.21000000000001
2017-04-19,95,93.0,,0.93,88.35000000000001
2017-04-20,95,93.0,,0.93,88.35000000000001
2017-04-21,88,93.0,,0.93,81.84
2017-04-22,77,93.0,,0.93,71.61
2017-04-23,84,93.0,,0.93,78.12
2017-04-24,100,93.0,,0.93,93.0
2017-04-25,99,93.0,,0.93,92.07000000000001
2017-04-26,96,93.0,,0.93,89.28
2017-04-27,100,93.0,,0.93,93.0
2017-04-28,88,93.0,,0.93,81.84
2017-04-29,78,93.0,,0.93,72.54
2017-04-30,82,93.0,,0.93,76.26
2017-05-01,100,90.0,False,0.9,90.0
2017-05-02,96,90.0,,0.9,86.4
2017-05-03,95,90.0,,0.9,85.5
2017-05-04,96,90.0,,0.9,86.4
2017-05-05,84,90.0,,0.9,75.60000000000001
2017-05-06,78,90.0,,0.9,70.2
2017-05-07,77,90.0,,0.9,69.3
2017-05-08,95,90.0,,0.9,85.5
2017-05-09,98,90.0,,0.9,88.2
2017-05-10,94,90.0,,0.9,84.60000000000001
2017-05-11,89,90.0,,0.9,80.10000000000001
2017-05-12,82,90.0,,0.9,73.8
2017-05-13,74,90.0,,0.9,66.60000000000001
2017-05-14,68,90.0,,0.9,61.2
2017-05-15,92,90.0,,0.9,82.8
2017-05-16,84,90.0,,0.9,75.60000000000001
2017-05-17,87,90.0,,0.9,78.3
2017-05-18,77,90.0,,0.9,69.3
2017-05-19,78,90.0,,0.9,70.2
2017-05-20,75,90.0,,0.9,67.5
2017-05-21,79,90.0,,0.9,71.10000000000001
2017-05-22,86,90.0,,0.9,77.4
2017-05-23,87,90.0,,0.9,78.3
2017-05-24,89,90.0,,0.9,80.10000000000001
2017-05-25,88,90.0,,0.9,79.2
2017-05-26,77,90.0,,0.9,69.3
2017-05-27,76,90.0,,0.9,68.4
2017-05-28,70,90.0,,0.9,63.0
2017-05-29,80,90.0,,0.9,72.0
2017-05-30,85,90.0,,0.9,76.5
2017-05-31,84,90.0,,0.9,75.60000000000001
2017-06-01,95,82.0,False,0.82,77.89999999999999
2017-06-02,83,82.0,,0.82,68.06
2017-06-03,80,82.0,,0.82,65.6
2017-06-04,81,82.0,,0.82,66.42
2017-06-05,93,82.0,,0.82,76.25999999999999
2017-06-06,95,82.0,,0.82,77.89999999999999
2017-06-07,94,82.0,,0.82,77.08
2017-06-08,92,82.0,,0.82,75.44
2017-06-09,91,82.0,,0.82,74.61999999999999
2017-06-10,79,82.0,,0.82,64.78
2017-06-11,82,82.0,,0.82,67.24
2017-06-12,90,82.0,,0.82,73.8
2017-06-13,93,82.0,,0.82,76.25999999999999
2017-06-14,96,82.0,,0.82,78.72
2017-06-15,94,82.0,,0.82,77.08
2017-06-16,90,82.0,,0.82,73.8
2017-06-17,79,82.0,,0.82,64.78
2017-06-18,76,82.0,,0.82,62.31999999999999
2017-06-19,96,82.0,,0.82,78.72
2017-06-20,97,82.0,,0.82,79.53999999999999
2017-06-21,92,82.0,,0.82,75.44
2017-06-22,96,82.0,,0.82,78.72
2017-06-23,86,82.0,,0.82,70.52
2017-06-24,80,82.0,,0.82,65.6
2017-06-25,82,82.0,,0.82,67.24
2017-06-26,94,82.0,,0.82,77.08
2017-06-27,100,82.0,,0.82,82.0
2017-06-28,97,82.0,,0.82,79.53999999999999
2017-06-29,95,82.0,,0.82,77.89999999999999
2017-06-30,86,82.0,,0.82,70.52
2017-07-01,81,80.0,False,0.8,64.8
2017-07-02,82,80.0,,0.8,65.60000000000001
2017-07-03,89,80.0,,0.8,71.2
2017-07-04,83,80.0,,0.8,66.4
2017-07-05,90,80.0,,0.8,72.0
2017-07-06,92,80.0,,0.8,73.60000000000001
2017-07-07,86,80.0,,0.8,68.8
2017-07-08,84,80.0,,0.8,67.2
2017-07-09,83,80.0,,0.8,66.4
2017-07-10,95,80.0,,0.8,76.0
2017-07-11,94,80.0,,0.8,75.2
2017-07-12,94,80.0,,0.8,75.2
2017-07-13,92,80.0,,0.8,73.60000000000001
2017-07-14,87,80.0,,0.8,69.60000000000001
2017-07-15,86,80.0,,0.8,68.8
2017-07-16,80,80.0,,0.8,64.0
2017-07-17,94,80.0,,0.8,75.2
2017-07-18,98,80.0,,0.8,78.4
2017-07-19,98,80.0,,0.8,78.4
2017-07-20,91,80.0,,0.8,72.8
2017-07-21,91,80.0,,0.8,72.8
2017-07-22,84,80.0,,0.8,67.2
2017-07-23,88,80.0,,0.8,70.4
2017-07-24,95,80.0,,0.8,76.0
2017-07-25,96,80.0,,0.8,76.80000000000001
2017-07-26,98,80.0,,0.8,78.4
2017-07-27,100,80.0,,0.8,80.0
2017-07-28,85,80.0,,0.8,68.0
2017-07-29,83,80.0,,0.8,66.4
2017-07-30,82,80.0,,0.8,65.60000000000001
2017-07-31,94,80.0,,0.8,75.2
2017-08-01,85,88.0,False,0.88,74.8
2017-08-02,84,88.0,,0.88,73.92
2017-08-03,86,88.0,,0.88,75.68
2017-08-04,80,88.0,,0.88,70.4
2017-08-05,69,88.0,,0.88,60.72
2017-08-06,75,88.0,,0.88,66.0
2017-08-07,87,88.0,,0.88,76.56
2017-08-08,84,88.0,,0.88,73.92
2017-08-09,80,88.0,,0.88,70.4
2017-08-10,82,88.0,,0.88,72.16
2017-08-11,82,88.0,,0.88,72.16
2017-08-12,70,88.0,,0.88,61.6
2017-08-13,73,88.0,,0.88,64.24
2017-08-14,84,88.0,,0.88,73.92
2017-08-15,83,88.0,,0.88,73.04
2017-08-16,84,88.0,,0.88,73.92
2017-08-17,83,88.0,,0.88,73.04
2017-08-18,83,88.0,,0.88,73.04
2017-08-19,71,88.0,,0.88,62.48
2017-08-20,72,88.0,,0.88,63.36
2017-08-21,75,88.0,,0.88,66.0
2017-08-22,90,88.0,,0.88,79.2
2017-08-23,95,88.0,,0.88,83.6
2017-08-24,92,88.0,,0.88,80.96
2017-08-25,85,88.0,,0.88,74.8
2017-08-26,72,88.0,,0.88,63.36
2017-08-27,71,88.0,,0.88,62.48
2017-08-28,90,88.0,,0.88,79.2
2017-08-29,91,88.0,,0.88,80.08
2017-08-30,100,88.0,,0.88,88.0
2017-08-31,96,88.0,,0.88,84.48
2017-09-01,80,90.0,False,0.9,72.0
2017-09-02,67,90.0,,0.9,60.300000000000004
2017-09-03,75,90.0,,0.9,67.5
2017-09-04,82,90.0,,0.9,73.8
2017-09-05,89,90.0,,0.9,80.10000000000001
2017-09-06,87,90.0,,0.9,78.3
2017-09-07,90,90.0,,0.9,81.0
2017-09-08,80,90.0,,0.9,72.0
2017-09-09,66,90.0,,0.9,59.4
2017-09-10,67,90.0,,0.9,60.300000000000004
2017-09-11,84,90.0,,0.9,75.60000000000001
2017-09-12,95,90.0,,0.9,85.5
2017-09-13,98,90.0,,0.9,88.2
2017-09-14,94,90.0,,0.9,84.60000000000001
2017-09-15,87,90.0,,0.9,78.3
2017-09-16,73,90.0,,0.9,65.7
2017-09-17,73,90.0,,0.9,65.7
2017-09-18,95,90.0,,0.9,85.5
2017-09-19,95,90.0,,0.9,85.5
2017-09-20,97,90.0,,0.9,87.3
2017-09-21,96,90.0,,0.9,86.4
2017-09-22,92,90.0,,0.9,82.8
2017-09-23,69,90.0,,0.9,62.1
2017-09-24,74,90.0,,0.9,66.60000000000001
2017-09-25,95,90.0,,0.9,85.5
2017-09-26,95,90.0,,0.9,85.5
2017-09-27,99,90.0,,0.9,89.10000000000001
2017-09-28,100,90.0,,0.9,90.0
2017-09-29,86,90.0,,0.9,77.4
2017-09-30,70,90.0,,0.9,63.0
2017-10-01,72,94.0,False,0.94,67.67999999999999
2017-10-02,83,94.0,,0.94,78.02
2017-10-03,93,94.0,,0.94,87.42
2017-10-04,89,94.0,,0.94,83.66
2017-10-05,93,94.0,,0.94,87.42
2017-10-06,82,94.0,,0.94,77.08
2017-10-07,69,94.0,,0.94,64.86
2017-10-08,73,94.0,,0.94,68.61999999999999
2017-10-09,87,94.0,,0.94,81.78
2017-10-10,90,94.0,,0.94,84.6
2017-10-11,95,94.0,,0.94,89.3
2017-10-12,96,94.0,,0.94,90.24
2017-10-13,88,94.0,,0.94,82.72
2017-10-14,72,94.0,,0.94,67.67999999999999
2017-10-15,76,94.0,,0.94,71.44
2017-10-16,99,94.0,,0.94,93.05999999999999
2017-10-17,95,94.0,,0.94,89.3
2017-10-18,96,94.0,,0.94,90.24
2017-10-19,88,94.0,,0.94,82.72
2017-10-20,80,94.0,,0.94,75.19999999999999
2017-10-21,71,94.0,,0.94,66.74
2017-10-22,74,94.0,,0.94,69.56
2017-10-23,90,94.0,,0.94,84.6
2017-10-24,100,94.0,,0.94,94.0
2017-10-25,98,94.0,,0.94,92.11999999999999
2017-10-26,94,94.0,,0.94,88.36
2017-10-27,86,94.0,,0.94,80.83999999999999
2017-10-28,68,94.0,,0.94,63.919999999999995
2017-10-29,74,94.0,,0.94,69.56
2017-10-30,93,94.0,,0.94,87.42
2017-10-31,93,94.0,,0.94,87.42
2017-11-01,86,95.0,False,0.95,81.7
2017-11-02,93,95.0,,0.95,88.35
2017-11-03,81,95.0,,0.95,76.95
2017-11-04,71,95.0,,0.95,67.45
2017-11-05,73,95.0,,0.95,69.35
2017-11-06,89,95.0,,0.95,84.55
2017-11-07,91,95.0,,0.95,86.45
2017-11-08,87,95.0,,0.95,82.64999999999999
2017-11-09,91,95.0,,0.95,86.45
2017-11-10,82,95.0,,0.95,77.89999999999999
2017-11-11,69,95.0,,0.95,65.55
2017-11-12,74,95.0,,0.95,70.3
2017-11-13,90,95.0,,0.95,85.5
2017-11-14,93,95.0,,0.95,88.35
2017-11-15,91,95.0,,0.95,86.45
2017-11-16,91,95.0,,0.95,86.45
2017-11-17,85,95.0,,0.95,80.75
2017-11-18,70,95.0,,0.95,66.5
2017-11-19,72,95.0,,0.95,68.39999999999999
2017-11-20,82,95.0,,0.95,77.89999999999999
2017-11-21,79,95.0,,0.95,75.05
2017-11-22,72,95.0,,0.95,68.39999999999999
2017-11-23,58,95.0,,0.95,55.099999999999994
2017-11-24,64,95.0,,0.95,60.8
2017-11-25,67,95.0,,0.95,63.65
2017-11-26,73,95.0,,0.95,69.35
2017-11-27,86,95.0,,0.95,81.7
2017-11-28,91,95.0,,0.95,86.45
2017-11-29,100,95.0,,0.95,95.0
2017-11-30,97,95.0,,0.95,92.14999999999999
2017-12-01,88,90.0,False,0.9,79.2
2017-12-02,71,90.0,,0.9,63.9
2017-12-03,73,90.0,,0.9,65.7
2017-12-04,90,90.0,,0.9,81.0
2017-12-05,86,90.0,,0.9,77.4
2017-12-06,93,90.0,,0.9,83.7
2017-12-07,100,90.0,,0.9,90.0
2017-12-08,92,90.0,,0.9,82.8
2017-12-09,79,90.0,,0.9,71.10000000000001
2017-12-10,79,90.0,,0.9,71.10000000000001
2017-12-11,92,90.0,,0.9,82.8
2017-12-12,96,90.0,,0.9,86.4
2017-12-13,96,90.0,,0.9,86.4
2017-12-14,92,90.0,,0.9,82.8
2017-12-15,79,90.0,,0.9,71.10000000000001
2017-12-16,68,90.0,,0.9,61.2
2017-12-17,66,90.0,,0.9,59.4
2017-12-18,77,90.0,,0.9,69.3
2017-12-19,79,90.0,,0.9,71.10000000000001
2017-12-20,80,90.0,,0.9,72.0
2017-12-21,73,90.0,,0.9,65.7
2017-12-22,80,90.0,,0.9,72.0
2017-12-23,64,90.0,,0.9,57.6
2017-12-24,54,90.0,,0.9,48.6
2017-12-25,53,90.0,,0.9,47.7
2017-12-26,64,90.0,,0.9,57.6
2017-12-27,67,90.0,,0.9,60.300000000000004
2017-12-28,70,90.0,,0.9,63.0
2017-12-29,68,90.0,,0.9,61.2
2017-12-30,62,90.0,,0.9,55.800000000000004
2017-12-31,61,90.0,,0.9,54.9
2018-01-01,62,89.0,False,0.89,55.18
2018-01-02,76,89.0,,0.89,67.64
2018-01-03,83,89.0,,0.89,73.87
2018-01-04,83,89.0,,0.89,73.87
2018-01-05,78,89.0,,0.89,69.42
2018-01-06,75,89.0,,0.89,66.75
2018-01-07,76,89.0,,0.89,67.64
2018-01-08,82,89.0,,0.89,72.98
2018-01-09,85,89.0,,0.89,75.65
2018-01-10,90,89.0,,0.89,80.1
