date,an intervention_unscaled,an intervention_monthly,isPartial,scale,an intervention
2012-08-12,49,24.0,,0.24,11.76
2012-08-13,38,24.0,,0.24,9.12
2012-08-14,19,24.0,,0.24,4.56
2012-08-15,19,24.0,,0.24,4.56
2012-08-16,39,24.0,,0.24,9.36
2012-08-17,20,24.0,,0.24,4.8
2012-08-18,49,24.0,,0.24,11.76
2012-08-19,0,24.0,,0.24,0.0
2012-08-20,97,24.0,,0.24,23.279999999999998
2012-08-21,19,24.0,,0.24,4.56
2012-08-22,76,24.0,,0.24,18.24
2012-08-23,60,24.0,,0.24,14.399999999999999
2012-08-24,41,24.0,,0.24,9.84
2012-08-25,0,24.0,,0.24,0.0
2012-08-26,48,24.0,,0.24,11.52
2012-08-27,19,24.0,,0.24,4.56
2012-08-28,19,24.0,,0.24,4.56
2012-08-29,38,24.0,,0.24,9.12
2012-08-30,19,24.0,,0.24,4.56
2012-08-31,100,24.0,,0.24,24.0
2012-09-01,0,40.0,False,0.4,0.0
2012-09-02,43,40.0,,0.4,17.2
2012-09-03,0,40.0,,0.4,0.0
2012-09-04,11,40.0,,0.4,4.4
2012-09-05,33,40.0,,0.4,13.200000000000001
2012-09-06,45,40.0,,0.4,18.0
2012-09-07,11,40.0,,0.4,4.4
2012-09-08,27,40.0,,0.4,10.8
2012-09-09,41,40.0,,0.4,16.400000000000002
2012-09-10,67,40.0,,0.4,26.8
2012-09-11,66,40.0,,0.4,26.400000000000002
2012-09-12,55,40.0,,0.4,22.0
2012-09-13,33,40.0,,0.4,13.200000000000001
2012-09-14,23,40.0,,0.4,9.200000000000001
2012-09-15,42,40.0,,0.4,16.8
2012-09-16,54,40.0,,0.4,21.6
2012-09-17,33,40.0,,0.4,13.200000000000001
2012-09-18,43,40.0,,0.4,17.2
2012-09-19,100,40.0,,0.4,40.0
2012-09-20,67,40.0,,0.4,26.8
2012-09-21,23,40.0,,0.4,9.200000000000001
2012-09-22,14,40.0,,0.4,5.6000000000000005
2012-09-23,0,40.0,,0.4,0.0
2012-09-24,0,40.0,,0.4,0.0
2012-09-25,66,40.0,,0.4,26.400000000000002
2012-09-26,22,40.0,,0.4,8.8
2012-09-27,22,40.0,,0.4,8.8
2012-09-28,69,40.0,,0.4,27.6
2012-09-29,0,40.0,,0.4,0.0
2012-09-30,14,40.0,,0.4,5.6000000000000005
2012-10-01,60,39.0,False,0.39,23.400000000000002
2012-10-02,74,39.0,,0.39,28.86
2012-10-03,44,39.0,,0.39,17.16
2012-10-04,60,39.0,,0.39,23.400000000000002
2012-10-05,15,39.0,,0.39,5.8500000000000005
2012-10-06,56,39.0,,0.39,21.84
2012-10-07,36,39.0,,0.39,14.040000000000001
2012-10-08,74,39.0,,0.39,28.86
2012-10-09,58,39.0,,0.39,22.62
2012-10-10,29,39.0,,0.39,11.31
2012-10-11,74,39.0,,0.39,28.86
2012-10-12,31,39.0,,0.39,12.09
2012-10-13,37,39.0,,0.39,14.43
2012-10-14,53,39.0,,0.39,20.67
2012-10-15,57,39.0,,0.39,22.23
2012-10-16,100,39.0,,0.39,39.0
2012-10-17,58,39.0,,0.39,22.62
2012-10-18,44,39.0,,0.39,17.16
2012-10-19,30,39.0,,0.39,11.700000000000001
2012-10-20,37,39.0,,0.39,14.43
2012-10-21,55,39.0,,0.39,21.45
2012-10-22,72,39.0,,0.39,28.080000000000002
2012-10-23,42,39.0,,0.39,16.38
2012-10-24,0,39.0,,0.39,0.0
2012-10-25,43,39.0,,0.39,16.77
2012-10-26,91,39.0,,0.39,35.49
2012-10-27,18,39.0,,0.39,7.0200000000000005
2012-10-28,35,39.0,,0.39,13.65
2012-10-29,28,39.0,,0.39,10.92
2012-10-30,56,39.0,,0.39,21.84
2012-10-31,75,39.0,,0.39,29.25
2012-11-01,27,43.0,False,0.43,11.61
2012-11-02,77,43.0,,0.43,33.11
2012-11-03,31,43.0,,0.43,13.33
2012-11-04,30,43.0,,0.43,12.9
2012-11-05,25,43.0,,0.43,10.75
2012-11-06,47,43.0,,0.43,20.21
2012-11-07,23,43.0,,0.43,9.89
2012-11-08,38,43.0,,0.43,16.34
2012-11-09,13,43.0,,0.43,5.59
2012-11-10,46,43.0,,0.43,19.78
2012-11-11,0,43.0,,0.43,0.0
2012-11-12,25,43.0,,0.43,10.75
2012-11-13,61,43.0,,0.43,26.23
2012-11-14,74,43.0,,0.43,31.82
2012-11-15,13,43.0,,0.43,5.59
2012-11-16,26,43.0,,0.43,11.18
2012-11-17,61,43.0,,0.43,26.23
2012-11-18,15,43.0,,0.43,6.45
2012-11-19,25,43.0,,0.43,10.75
2012-11-20,100,43.0,,0.43,43.0
2012-11-21,27,43.0,,0.43,11.61
2012-11-22,48,43.0,,0.43,20.64
2012-11-23,0,43.0,,0.43,0.0
2012-11-24,61,43.0,,0.43,26.23
2012-11-25,44,43.0,,0.43,18.919999999999998
2012-11-26,12,43.0,,0.43,5.16
2012-11-27,70,43.0,,0.43,30.099999999999998
2012-11-28,35,43.0,,0.43,15.049999999999999
2012-11-29,35,43.0,,0.43,15.049999999999999
2012-11-30,49,43.0,,0.43,21.07
2012-12-01,40,31.0,False,0.31,12.4
2012-12-02,40,31.0,,0.31,12.4
2012-12-03,33,31.0,,0.31,10.23
2012-12-04,32,31.0,,0.31,9.92
2012-12-05,49,31.0,,0.31,15.19
2012-12-06,83,31.0,,0.31,25.73
2012-12-07,51,31.0,,0.31,15.81
2012-12-08,81,31.0,,0.31,25.11
2012-12-09,39,31.0,,0.31,12.09
2012-12-10,80,31.0,,0.31,24.8
2012-12-11,16,31.0,,0.31,4.96
2012-12-12,65,31.0,,0.31,20.15
2012-12-13,33,31.0,,0.31,10.23
2012-12-14,100,31.0,,0.31,31.0
2012-12-15,40,31.0,,0.31,12.4
2012-12-16,20,31.0,,0.31,6.2
2012-12-17,67,31.0,,0.31,20.77
2012-12-18,33,31.0,,0.31,10.23
2012-12-19,34,31.0,,0.31,10.54
2012-12-20,35,31.0,,0.31,10.85
2012-12-21,18,31.0,,0.31,5.58
2012-12-22,22,31.0,,0.31,6.82
2012-12-23,0,31.0,,0.31,0.0
2012-12-24,0,31.0,,0.31,0.0
2012-12-25,48,31.0,,0.31,14.879999999999999
2012-12-26,0,31.0,,0.31,0.0
2012-12-27,0,31.0,,0.31,0.0
2012-12-28,18,31.0,,0.31,5.58
2012-12-29,20,31.0,,0.31,6.2
2012-12-30,0,31.0,,0.31,0.0
2012-12-31,37,31.0,,0.31,11.47
2013-01-01,18,28.0,False,0.28,5.040000000000001
2013-01-02,29,28.0,,0.28,8.120000000000001
2013-01-03,43,28.0,,0.28,12.040000000000001
2013-01-04,44,28.0,,0.28,12.32
2013-01-05,17,28.0,,0.28,4.760000000000001
2013-01-06,0,28.0,,0.28,0.0
2013-01-07,84,28.0,,0.28,23.520000000000003
2013-01-08,14,28.0,,0.28,3.9200000000000004
2013-01-09,14,28.0,,0.28,3.9200000000000004
2013-01-10,28,28.0,,0.28,7.840000000000001
2013-01-11,14,28.0,,0.28,3.9200000000000004
2013-01-12,17,28.0,,0.28,4.760000000000001
2013-01-13,17,28.0,,0.28,4.760000000000001
2013-01-14,14,28.0,,0.28,3.9200000000000004
2013-01-15,27,28.0,,0.28,7.5600000000000005
2013-01-16,27,28.0,,0.28,7.5600000000000005
2013-01-17,69,28.0,,0.28,19.32
2013-01-18,29,28.0,,0.28,8.120000000000001
2013-01-19,0,28.0,,0.28,0.0
2013-01-20,17,28.0,,0.28,4.760000000000001
2013-01-21,100,28.0,,0.28,28.000000000000004
2013-01-22,27,28.0,,0.28,7.5600000000000005
2013-01-23,27,28.0,,0.28,7.5600000000000005
2013-01-24,69,28.0,,0.28,19.32
2013-01-25,42,28.0,,0.28,11.760000000000002
2013-01-26,0,28.0,,0.28,0.0
2013-01-27,33,28.0,,0.28,9.24
2013-01-28,41,28.0,,0.28,11.48
2013-01-29,40,28.0,,0.28,11.200000000000001
2013-01-30,53,28.0,,0.28,14.840000000000002
2013-01-31,41,28.0,,0.28,11.48
2013-02-01,38,40.0,False,0.4,15.200000000000001
2013-02-02,58,40.0,,0.4,23.200000000000003
2013-02-03,58,40.0,,0.4,23.200000000000003
2013-02-04,36,40.0,,0.4,14.4
2013-02-05,71,40.0,,0.4,28.400000000000002
2013-02-06,59,40.0,,0.4,23.6
2013-02-07,0,40.0,,0.4,0.0
2013-02-08,12,40.0,,0.4,4.800000000000001
2013-02-09,29,40.0,,0.4,11.600000000000001
2013-02-10,14,40.0,,0.4,5.6000000000000005
2013-02-11,69,40.0,,0.4,27.6
2013-02-12,47,40.0,,0.4,18.8
2013-02-13,12,40.0,,0.4,4.800000000000001
2013-02-14,99,40.0,,0.4,39.6
2013-02-15,38,40.0,,0.4,15.200000000000001
2013-02-16,44,40.0,,0.4,17.6
2013-02-17,58,40.0,,0.4,23.200000000000003
2013-02-18,49,40.0,,0.4,19.6
2013-02-19,35,40.0,,0.4,14.0
2013-02-20,35,40.0,,0.4,14.0
2013-02-21,35,40.0,,0.4,14.0
2013-02-22,37,40.0,,0.4,14.8
2013-02-23,14,40.0,,0.4,5.6000000000000005
2013-02-24,100,40.0,,0.4,40.0
2013-02-25,35,40.0,,0.4,14.0
2013-02-26,12,40.0,,0.4,4.800000000000001
2013-02-27,47,40.0,,0.4,18.8
2013-02-28,96,40.0,,0.4,38.400000000000006
2013-03-01,34,39.0,False,0.39,13.26
2013-03-02,61,39.0,,0.39,23.79
2013-03-03,40,39.0,,0.39,15.600000000000001
2013-03-04,50,39.0,,0.39,19.5
2013-03-05,65,39.0,,0.39,25.35
2013-03-06,82,39.0,,0.39,31.98
2013-03-07,67,39.0,,0.39,26.130000000000003
2013-03-08,86,39.0,,0.39,33.54
2013-03-09,61,39.0,,0.39,23.79
2013-03-10,0,39.0,,0.39,0.0
2013-03-11,83,39.0,,0.39,32.370000000000005
2013-03-12,33,39.0,,0.39,12.870000000000001
2013-03-13,34,39.0,,0.39,13.26
2013-03-14,51,39.0,,0.39,19.89
2013-03-15,18,39.0,,0.39,7.0200000000000005
2013-03-16,0,39.0,,0.39,0.0
2013-03-17,41,39.0,,0.39,15.99
2013-03-18,33,39.0,,0.39,12.870000000000001
2013-03-19,66,39.0,,0.39,25.740000000000002
2013-03-20,100,39.0,,0.39,39.0
2013-03-21,99,39.0,,0.39,38.61
2013-03-22,52,39.0,,0.39,20.28
2013-03-23,41,39.0,,0.39,15.99
2013-03-24,40,39.0,,0.39,15.600000000000001
2013-03-25,16,39.0,,0.39,6.24
2013-03-26,34,39.0,,0.39,13.26
2013-03-27,17,39.0,,0.39,6.63
2013-03-28,52,39.0,,0.39,20.28
2013-03-29,56,39.0,,0.39,21.84
2013-03-30,43,39.0,,0.39,16.77
2013-03-31,67,39.0,,0.39,26.130000000000003
2013-04-01,25,45.0,False,0.45,11.25
2013-04-02,37,45.0,,0.45,16.650000000000002
2013-04-03,87,45.0,,0.45,39.15
2013-04-04,50,45.0,,0.45,22.5
2013-04-05,92,45.0,,0.45,41.4
2013-04-06,47,45.0,,0.45,21.150000000000002
2013-04-07,31,45.0,,0.45,13.950000000000001
2013-04-08,37,45.0,,0.45,16.650000000000002
2013-04-09,74,45.0,,0.45,33.300000000000004
2013-04-10,37,45.0,,0.45,16.650000000000002
2013-04-11,25,45.0,,0.45,11.25
2013-04-12,38,45.0,,0.45,17.1
2013-04-13,62,45.0,,0.45,27.900000000000002
2013-04-14,0,45.0,,0.45,0.0
2013-04-15,97,45.0,,0.45,43.65
2013-04-16,96,45.0,,0.45,43.2
2013-04-17,100,45.0,,0.45,45.0
2013-04-18,37,45.0,,0.45,16.650000000000002
2013-04-19,64,45.0,,0.45,28.8
2013-04-20,31,45.0,,0.45,13.950000000000001
2013-04-21,16,45.0,,0.45,7.2
2013-04-22,62,45.0,,0.45,27.900000000000002
2013-04-23,62,45.0,,0.45,27.900000000000002
2013-04-24,49,45.0,,0.45,22.05
2013-04-25,89,45.0,,0.45,40.050000000000004
2013-04-26,52,45.0,,0.45,23.400000000000002
2013-04-27,32,45.0,,0.45,14.4
2013-04-28,31,45.0,,0.45,13.950000000000001
2013-04-29,74,45.0,,0.45,33.300000000000004
2013-04-30,37,45.0,,0.45,16.650000000000002
2013-05-01,87,30.0,False,0.3,26.099999999999998
2013-05-02,37,30.0,,0.3,11.1
2013-05-03,39,30.0,,0.3,11.7
2013-05-04,16,30.0,,0.3,4.8
2013-05-05,16,30.0,,0.3,4.8
2013-05-06,100,30.0,,0.3,30.0
2013-05-07,12,30.0,,0.3,3.5999999999999996
2013-05-08,12,30.0,,0.3,3.5999999999999996
2013-05-09,50,30.0,,0.3,15.0
2013-05-10,0,30.0,,0.3,0.0
2013-05-11,48,30.0,,0.3,14.399999999999999
2013-05-12,49,30.0,,0.3,14.7
2013-05-13,38,30.0,,0.3,11.4
2013-05-14,13,30.0,,0.3,3.9
2013-05-15,37,30.0,,0.3,11.1
2013-05-16,51,30.0,,0.3,15.299999999999999
2013-05-17,93,30.0,,0.3,27.9
2013-05-18,16,30.0,,0.3,4.8
2013-05-19,31,30.0,,0.3,9.299999999999999
2013-05-20,100,30.0,,0.3,30.0
2013-05-21,36,30.0,,0.3,10.799999999999999
2013-05-22,38,30.0,,0.3,11.4
2013-05-23,38,30.0,,0.3,11.4
2013-05-24,27,30.0,,0.3,8.1
2013-05-25,16,30.0,,0.3,4.8
2013-05-26,17,30.0,,0.3,5.1
2013-05-27,15,30.0,,0.3,4.5
2013-05-28,0,30.0,,0.3,0.0
2013-05-29,13,30.0,,0.3,3.9
2013-05-30,77,30.0,,0.3,23.099999999999998
2013-05-31,13,30.0,,0.3,3.9
2013-06-01,17,31.0,False,0.31,5.27
2013-06-02,100,31.0,,0.31,31.0
2013-06-03,27,31.0,,0.31,8.37
2013-06-04,66,31.0,,0.31,20.46
2013-06-05,27,31.0,,0.31,8.37
2013-06-06,40,31.0,,0.31,12.4
2013-06-07,14,31.0,,0.31,4.34
2013-06-08,51,31.0,,0.31,15.81
2013-06-09,0,31.0,,0.31,0.0
2013-06-10,39,31.0,,0.31,12.09
2013-06-11,66,31.0,,0.31,20.46
2013-06-12,40,31.0,,0.31,12.4
2013-06-13,14,31.0,,0.31,4.34
2013-06-14,43,31.0,,0.31,13.33
2013-06-15,70,31.0,,0.31,21.7
2013-06-16,52,31.0,,0.31,16.12
2013-06-17,13,31.0,,0.31,4.03
2013-06-18,26,31.0,,0.31,8.06
2013-06-19,54,31.0,,0.31,16.74
2013-06-20,55,31.0,,0.31,17.05
2013-06-21,42,31.0,,0.31,13.02
2013-06-22,17,31.0,,0.31,5.27
2013-06-23,17,31.0,,0.31,5.27
2013-06-24,53,31.0,,0.31,16.43
2013-06-25,81,31.0,,0.31,25.11
2013-06-26,67,31.0,,0.31,20.77
2013-06-27,0,31.0,,0.31,0.0
2013-06-28,56,31.0,,0.31,17.36
2013-06-29,68,31.0,,0.31,21.08
2013-06-30,0,31.0,,0.31,0.0
2013-07-01,85,30.0,False,0.3,25.5
2013-07-02,85,30.0,,0.3,25.5
2013-07-03,53,30.0,,0.3,15.899999999999999
2013-07-04,0,30.0,,0.3,0.0
2013-07-05,0,30.0,,0.3,0.0
2013-07-06,43,30.0,,0.3,12.9
2013-07-07,42,30.0,,0.3,12.6
2013-07-08,34,30.0,,0.3,10.2
2013-07-09,50,30.0,,0.3,15.0
2013-07-10,51,30.0,,0.3,15.299999999999999
2013-07-11,51,30.0,,0.3,15.299999999999999
2013-07-12,88,30.0,,0.3,26.4
2013-07-13,0,30.0,,0.3,0.0
2013-07-14,62,30.0,,0.3,18.599999999999998
2013-07-15,50,30.0,,0.3,15.0
2013-07-16,49,30.0,,0.3,14.7
2013-07-17,34,30.0,,0.3,10.2
2013-07-18,17,30.0,,0.3,5.1
2013-07-19,18,30.0,,0.3,5.3999999999999995
2013-07-20,42,30.0,,0.3,12.6
2013-07-21,42,30.0,,0.3,12.6
2013-07-22,66,30.0,,0.3,19.8
2013-07-23,66,30.0,,0.3,19.8
2013-07-24,100,30.0,,0.3,30.0
2013-07-25,86,30.0,,0.3,25.8
2013-07-26,18,30.0,,0.3,5.3999999999999995
2013-07-27,85,30.0,,0.3,25.5
2013-07-28,63,30.0,,0.3,18.9
2013-07-29,51,30.0,,0.3,15.299999999999999
2013-07-30,50,30.0,,0.3,15.0
2013-07-31,50,30.0,,0.3,15.0
2013-08-01,15,30.0,False,0.3,4.5
2013-08-02,31,30.0,,0.3,9.299999999999999
2013-08-03,18,30.0,,0.3,5.3999999999999995
2013-08-04,37,30.0,,0.3,11.1
2013-08-05,14,30.0,,0.3,4.2
2013-08-06,14,30.0,,0.3,4.2
2013-08-07,29,30.0,,0.3,8.7
2013-08-08,43,30.0,,0.3,12.9
2013-08-09,45,30.0,,0.3,13.5
2013-08-10,18,30.0,,0.3,5.3999999999999995
2013-08-11,18,30.0,,0.3,5.3999999999999995
2013-08-12,87,30.0,,0.3,26.099999999999998
2013-08-13,71,30.0,,0.3,21.3
2013-08-14,29,30.0,,0.3,8.7
2013-08-15,30,30.0,,0.3,9.0
2013-08-16,15,30.0,,0.3,4.5
2013-08-17,0,30.0,,0.3,0.0
2013-08-18,54,30.0,,0.3,16.2
2013-08-19,100,30.0,,0.3,30.0
2013-08-20,58,30.0,,0.3,17.4
2013-08-21,43,30.0,,0.3,12.9
2013-08-22,15,30.0,,0.3,4.5
2013-08-23,15,30.0,,0.3,4.5
2013-08-24,53,30.0,,0.3,15.899999999999999
2013-08-25,18,30.0,,0.3,5.3999999999999995
2013-08-26,42,30.0,,0.3,12.6
2013-08-27,42,30.0,,0.3,12.6
2013-08-28,28,30.0,,0.3,8.4
2013-08-29,71,30.0,,0.3,21.3
2013-08-30,30,30.0,,0.3,9.0
2013-08-31,17,30.0,,0.3,5.1
2013-09-01,41,35.0,False,0.35,14.35
2013-09-02,56,35.0,,0.35,19.599999999999998
2013-09-03,33,35.0,,0.35,11.549999999999999
2013-09-04,81,35.0,,0.35,28.349999999999998
2013-09-05,65,35.0,,0.35,22.75
2013-09-06,34,35.0,,0.35,11.899999999999999
2013-09-07,79,35.0,,0.35,27.65
2013-09-08,39,35.0,,0.35,13.649999999999999
2013-09-09,80,35.0,,0.35,28.0
2013-09-10,78,35.0,,0.35,27.299999999999997
2013-09-11,47,35.0,,0.35,16.45
2013-09-12,64,35.0,,0.35,22.4
2013-09-13,33,35.0,,0.35,11.549999999999999
2013-09-14,0,35.0,,0.35,0.0
2013-09-15,77,35.0,,0.35,26.95
2013-09-16,63,35.0,,0.35,22.049999999999997
2013-09-17,32,35.0,,0.35,11.2
2013-09-18,80,35.0,,0.35,28.0
2013-09-19,48,35.0,,0.35,16.799999999999997
2013-09-20,85,35.0,,0.35,29.749999999999996
2013-09-21,100,35.0,,0.35,35.0
2013-09-22,40,35.0,,0.35,14.0
2013-09-23,65,35.0,,0.35,22.75
2013-09-24,16,35.0,,0.35,5.6
2013-09-25,32,35.0,,0.35,11.2
2013-09-26,66,35.0,,0.35,23.099999999999998
2013-09-27,35,35.0,,0.35,12.25
2013-09-28,84,35.0,,0.35,29.4
2013-09-29,80,35.0,,0.35,28.0
2013-09-30,80,35.0,,0.35,28.0
2013-10-01,100,46.0,False,0.46,46.0
2013-10-02,21,46.0,,0.46,9.66
2013-10-03,21,46.0,,0.46,9.66
2013-10-04,43,46.0,,0.46,19.78
2013-10-05,39,46.0,,0.46,17.94
2013-10-06,38,46.0,,0.46,17.48
2013-10-07,41,46.0,,0.46,18.86
2013-10-08,31,46.0,,0.46,14.26
2013-10-09,63,46.0,,0.46,28.98
2013-10-10,52,46.0,,0.46,23.92
2013-10-11,11,46.0,,0.46,5.0600000000000005
2013-10-12,39,46.0,,0.46,17.94
2013-10-13,91,46.0,,0.46,41.86
2013-10-14,73,46.0,,0.46,33.58
2013-10-15,31,46.0,,0.46,14.26
2013-10-16,41,46.0,,0.46,18.86
2013-10-17,42,46.0,,0.46,19.32
2013-10-18,0,46.0,,0.46,0.0
2013-10-19,13,46.0,,0.46,5.98
2013-10-20,77,46.0,,0.46,35.42
2013-10-21,52,46.0,,0.46,23.92
2013-10-22,60,46.0,,0.46,27.6
2013-10-23,71,46.0,,0.46,32.660000000000004
2013-10-24,52,46.0,,0.46,23.92
2013-10-25,11,46.0,,0.46,5.0600000000000005
2013-10-26,13,46.0,,0.46,5.98
2013-10-27,25,46.0,,0.46,11.5
2013-10-28,50,46.0,,0.46,23.0
2013-10-29,61,46.0,,0.46,28.060000000000002
2013-10-30,61,46.0,,0.46,28.060000000000002
2013-10-31,42,46.0,,0.46,19.32
2013-11-01,48,41.0,False,0.41,19.68
2013-11-02,14,41.0,,0.41,5.739999999999999
2013-11-03,54,41.0,,0.41,22.139999999999997
2013-11-04,21,41.0,,0.41,8.61
2013-11-05,53,41.0,,0.41,21.73
2013-11-06,86,41.0,,0.41,35.26
2013-11-07,22,41.0,,0.41,9.02
2013-11-08,0,41.0,,0.41,0.0
2013-11-09,14,41.0,,0.41,5.739999999999999
2013-11-10,54,41.0,,0.41,22.139999999999997
2013-11-11,33,41.0,,0.41,13.53
2013-11-12,53,41.0,,0.41,21.73
2013-11-13,21,41.0,,0.41,8.61
2013-11-14,33,41.0,,0.41,13.53
2013-11-15,100,41.0,,0.41,41.0
2013-11-16,13,41.0,,0.41,5.33
2013-11-17,26,41.0,,0.41,10.66
2013-11-18,31,41.0,,0.41,12.709999999999999
2013-11-19,32,41.0,,0.41,13.12
2013-11-20,32,41.0,,0.41,13.12
2013-11-21,54,41.0,,0.41,22.139999999999997
2013-11-22,44,41.0,,0.41,18.04
2013-11-23,26,41.0,,0.41,10.66
2013-11-24,52,41.0,,0.41,21.32
2013-11-25,32,41.0,,0.41,13.12
2013-11-26,22,41.0,,0.41,9.02
2013-11-27,0,41.0,,0.41,0.0
2013-11-28,27,41.0,,0.41,11.069999999999999
2013-11-29,39,41.0,,0.41,15.989999999999998
2013-11-30,66,41.0,,0.41,27.06
2013-12-01,24,34.0,False,0.34,8.16
2013-12-02,78,34.0,,0.34,26.520000000000003
2013-12-03,100,34.0,,0.34,34.0
2013-12-04,21,34.0,,0.34,7.140000000000001
2013-12-05,61,34.0,,0.34,20.740000000000002
2013-12-06,52,34.0,,0.34,17.68
2013-12-07,13,34.0,,0.34,4.42
2013-12-08,25,34.0,,0.34,8.5
2013-12-09,71,34.0,,0.34,24.14
2013-12-10,41,34.0,,0.34,13.940000000000001
2013-12-11,62,34.0,,0.34,21.080000000000002
2013-12-12,43,34.0,,0.34,14.620000000000001
2013-12-13,11,34.0,,0.34,3.74
2013-12-14,52,34.0,,0.34,17.68
2013-12-15,39,34.0,,0.34,13.260000000000002
2013-12-16,21,34.0,,0.34,7.140000000000001
2013-12-17,43,34.0,,0.34,14.620000000000001
2013-12-18,21,34.0,,0.34,7.140000000000001
2013-12-19,0,34.0,,0.34,0.0
2013-12-20,23,34.0,,0.34,7.82
2013-12-21,14,34.0,,0.34,4.760000000000001
2013-12-22,14,34.0,,0.34,4.760000000000001
2013-12-23,12,34.0,,0.34,4.08
2013-12-24,0,34.0,,0.34,0.0
2013-12-25,16,34.0,,0.34,5.44
2013-12-26,25,34.0,,0.34,8.5
2013-12-27,12,34.0,,0.34,4.08
2013-12-28,13,34.0,,0.34,4.42
2013-12-29,13,34.0,,0.34,4.42
2013-12-30,45,34.0,,0.34,15.3
2013-12-31,36,34.0,,0.34,12.24
2014-01-01,0,31.0,False,0.31,0.0
2014-01-02,26,31.0,,0.31,8.06
2014-01-03,52,31.0,,0.31,16.12
2014-01-04,15,31.0,,0.31,4.65
2014-01-05,15,31.0,,0.31,4.65
2014-01-06,38,31.0,,0.31,11.78
2014-01-07,24,31.0,,0.31,7.4399999999999995
2014-01-08,63,31.0,,0.31,19.53
2014-01-09,13,31.0,,0.31,4.03
2014-01-10,64,31.0,,0.31,19.84
2014-01-11,30,31.0,,0.31,9.3
2014-01-12,46,31.0,,0.31,14.26
2014-01-13,87,31.0,,0.31,26.97
2014-01-14,74,31.0,,0.31,22.94
2014-01-15,62,31.0,,0.31,19.22
2014-01-16,100,31.0,,0.31,31.0
2014-01-17,77,31.0,,0.31,23.87
2014-01-18,31,31.0,,0.31,9.61
2014-01-19,31,31.0,,0.31,9.61
2014-01-20,0,31.0,,0.31,0.0
2014-01-21,60,31.0,,0.31,18.6
2014-01-22,49,31.0,,0.31,15.19
2014-01-23,12,31.0,,0.31,3.7199999999999998
2014-01-24,50,31.0,,0.31,15.5
2014-01-25,30,31.0,,0.31,9.3
2014-01-26,59,31.0,,0.31,18.29
2014-01-27,35,31.0,,0.31,10.85
2014-01-28,59,31.0,,0.31,18.29
2014-01-29,37,31.0,,0.31,11.47
2014-01-30,61,31.0,,0.31,18.91
2014-01-31,25,31.0,,0.31,7.75
2014-02-01,46,46.0,False,0.46,21.16
2014-02-02,11,46.0,,0.46,5.0600000000000005
2014-02-03,27,46.0,,0.46,12.42
2014-02-04,37,46.0,,0.46,17.02
2014-02-05,19,46.0,,0.46,8.74
2014-02-06,83,46.0,,0.46,38.18
2014-02-07,22,46.0,,0.46,10.120000000000001
2014-02-08,34,46.0,,0.46,15.64
2014-02-09,45,46.0,,0.46,20.7
2014-02-10,27,46.0,,0.46,12.42
2014-02-11,100,46.0,,0.46,46.0
2014-02-12,9,46.0,,0.46,4.140000000000001
2014-02-13,47,46.0,,0.46,21.62
2014-02-14,30,46.0,,0.46,13.8
2014-02-15,24,46.0,,0.46,11.040000000000001
2014-02-16,71,46.0,,0.46,32.660000000000004
2014-02-17,29,46.0,,0.46,13.34
2014-02-18,37,46.0,,0.46,17.02
2014-02-19,37,46.0,,0.46,17.02
2014-02-20,28,46.0,,0.46,12.88
2014-02-21,57,46.0,,0.46,26.220000000000002
2014-02-22,12,46.0,,0.46,5.5200000000000005
2014-02-23,23,46.0,,0.46,10.58
2014-02-24,9,46.0,,0.46,4.140000000000001
2014-02-25,45,46.0,,0.46,20.7
2014-02-26,36,46.0,,0.46,16.560000000000002
2014-02-27,28,46.0,,0.46,12.88
2014-02-28,38,46.0,,0.46,17.48
2014-03-01,27,57.0,False,0.57,15.389999999999999
2014-03-02,66,57.0,,0.57,37.62
2014-03-03,21,57.0,,0.57,11.969999999999999
2014-03-04,33,57.0,,0.57,18.81
2014-03-05,55,57.0,,0.57,31.349999999999998
2014-03-06,33,57.0,,0.57,18.81
2014-03-07,70,57.0,,0.57,39.9
2014-03-08,56,57.0,,0.57,31.919999999999998
2014-03-09,28,57.0,,0.57,15.959999999999999
2014-03-10,57,57.0,,0.57,32.489999999999995
2014-03-11,80,57.0,,0.57,45.599999999999994
2014-03-12,56,57.0,,0.57,31.919999999999998
2014-03-13,68,57.0,,0.57,38.76
2014-03-14,72,57.0,,0.57,41.04
2014-03-15,85,57.0,,0.57,48.449999999999996
2014-03-16,82,57.0,,0.57,46.739999999999995
2014-03-17,56,57.0,,0.57,31.919999999999998
2014-03-18,11,57.0,,0.57,6.27
2014-03-19,68,57.0,,0.57,38.76
2014-03-20,35,57.0,,0.57,19.95
2014-03-21,48,57.0,,0.57,27.36
2014-03-22,42,57.0,,0.57,23.939999999999998
2014-03-23,41,57.0,,0.57,23.369999999999997
2014-03-24,45,57.0,,0.57,25.65
2014-03-25,56,57.0,,0.57,31.919999999999998
2014-03-26,56,57.0,,0.57,31.919999999999998
2014-03-27,92,57.0,,0.57,52.44
2014-03-28,35,57.0,,0.57,19.95
2014-03-29,0,57.0,,0.57,0.0
2014-03-30,41,57.0,,0.57,23.369999999999997
2014-03-31,100,57.0,,0.57,56.99999999999999
2014-04-01,48,46.0,False,0.46,22.080000000000002
2014-04-02,69,46.0,,0.46,31.740000000000002
2014-04-03,39,46.0,,0.46,17.94
2014-04-04,10,46.0,,0.46,4.6000000000000005
