date,inflation calculator_unscaled,inflation calculator_monthly,isPartial,scale,inflation calculator
2012-08-28,65,60.0,,0.6,39.0
2012-08-29,100,60.0,,0.6,60.0
2012-08-30,90,60.0,,0.6,54.0
2012-08-31,58,60.0,,0.6,34.8
2012-09-01,26,65.0,False,0.65,16.900000000000002
2012-09-02,52,65.0,,0.65,33.800000000000004
2012-09-03,53,65.0,,0.65,34.45
2012-09-04,70,65.0,,0.65,45.5
2012-09-05,100,65.0,,0.65,65.0
2012-09-06,46,65.0,,0.65,29.900000000000002
2012-09-07,78,65.0,,0.65,50.7
2012-09-08,72,65.0,,0.65,46.800000000000004
2012-09-09,61,65.0,,0.65,39.65
2012-09-10,60,65.0,,0.65,39.0
2012-09-11,55,65.0,,0.65,35.75
2012-09-12,90,65.0,,0.65,58.5
2012-09-13,55,65.0,,0.65,35.75
2012-09-14,78,65.0,,0.65,50.7
2012-09-15,57,65.0,,0.65,37.050000000000004
2012-09-16,68,65.0,,0.65,44.2
2012-09-17,60,65.0,,0.65,39.0
2012-09-18,63,65.0,,0.65,40.95
2012-09-19,60,65.0,,0.65,39.0
2012-09-20,65,65.0,,0.65,42.25
2012-09-21,37,65.0,,0.65,24.05
2012-09-22,81,65.0,,0.65,52.65
2012-09-23,43,65.0,,0.65,27.95
2012-09-24,60,65.0,,0.65,39.0
2012-09-25,60,65.0,,0.65,39.0
2012-09-26,30,65.0,,0.65,19.5
2012-09-27,96,65.0,,0.65,62.400000000000006
2012-09-28,52,65.0,,0.65,33.800000000000004
2012-09-29,55,65.0,,0.65,35.75
2012-09-30,86,65.0,,0.65,55.9
2012-10-01,93,59.0,False,0.59,54.87
2012-10-02,61,59.0,,0.59,35.989999999999995
2012-10-03,71,59.0,,0.59,41.89
2012-10-04,87,59.0,,0.59,51.33
2012-10-05,48,59.0,,0.59,28.32
2012-10-06,64,59.0,,0.59,37.76
2012-10-07,38,59.0,,0.59,22.419999999999998
2012-10-08,56,59.0,,0.59,33.04
2012-10-09,50,59.0,,0.59,29.5
2012-10-10,40,59.0,,0.59,23.599999999999998
2012-10-11,65,59.0,,0.59,38.35
2012-10-12,63,59.0,,0.59,37.169999999999995
2012-10-13,70,59.0,,0.59,41.3
2012-10-14,54,59.0,,0.59,31.86
2012-10-15,34,59.0,,0.59,20.06
2012-10-16,88,59.0,,0.59,51.919999999999995
2012-10-17,65,59.0,,0.59,38.35
2012-10-18,100,59.0,,0.59,59.0
2012-10-19,41,59.0,,0.59,24.189999999999998
2012-10-20,44,59.0,,0.59,25.959999999999997
2012-10-21,75,59.0,,0.59,44.25
2012-10-22,84,59.0,,0.59,49.559999999999995
2012-10-23,62,59.0,,0.59,36.58
2012-10-24,79,59.0,,0.59,46.61
2012-10-25,30,59.0,,0.59,17.7
2012-10-26,82,59.0,,0.59,48.379999999999995
2012-10-27,50,59.0,,0.59,29.5
2012-10-28,53,59.0,,0.59,31.27
2012-10-29,47,59.0,,0.59,27.729999999999997
2012-10-30,53,59.0,,0.59,31.27
2012-10-31,66,59.0,,0.59,38.94
2012-11-01,54,54.0,False,0.54,29.160000000000004
2012-11-02,57,54.0,,0.54,30.78
2012-11-03,50,54.0,,0.54,27.0
2012-11-04,48,54.0,,0.54,25.92
2012-11-05,45,54.0,,0.54,24.3
2012-11-06,62,54.0,,0.54,33.480000000000004
2012-11-07,69,54.0,,0.54,37.260000000000005
2012-11-08,56,54.0,,0.54,30.240000000000002
2012-11-09,68,54.0,,0.54,36.72
2012-11-10,75,54.0,,0.54,40.5
2012-11-11,57,54.0,,0.54,30.78
2012-11-12,82,54.0,,0.54,44.28
2012-11-13,59,54.0,,0.54,31.860000000000003
2012-11-14,85,54.0,,0.54,45.900000000000006
2012-11-15,46,54.0,,0.54,24.840000000000003
2012-11-16,37,54.0,,0.54,19.98
2012-11-17,56,54.0,,0.54,30.240000000000002
2012-11-18,73,54.0,,0.54,39.42
2012-11-19,64,54.0,,0.54,34.56
2012-11-20,40,54.0,,0.54,21.6
2012-11-21,59,54.0,,0.54,31.860000000000003
2012-11-22,58,54.0,,0.54,31.32
2012-11-23,89,54.0,,0.54,48.06
2012-11-24,55,54.0,,0.54,29.700000000000003
2012-11-25,65,54.0,,0.54,35.1
2012-11-26,86,54.0,,0.54,46.440000000000005
2012-11-27,66,54.0,,0.54,35.64
2012-11-28,100,54.0,,0.54,54.0
2012-11-29,66,54.0,,0.54,35.64
2012-11-30,49,54.0,,0.54,26.46
2012-12-01,32,60.0,False,0.6,19.2
2012-12-02,20,60.0,,0.6,12.0
2012-12-03,65,60.0,,0.6,39.0
2012-12-04,38,60.0,,0.6,22.8
2012-12-05,52,60.0,,0.6,31.2
2012-12-06,50,60.0,,0.6,30.0
2012-12-07,48,60.0,,0.6,28.799999999999997
2012-12-08,32,60.0,,0.6,19.2
2012-12-09,23,60.0,,0.6,13.799999999999999
2012-12-10,38,60.0,,0.6,22.8
2012-12-11,42,60.0,,0.6,25.2
2012-12-12,19,60.0,,0.6,11.4
2012-12-13,26,60.0,,0.6,15.6
2012-12-14,43,60.0,,0.6,25.8
2012-12-15,44,60.0,,0.6,26.4
2012-12-16,32,60.0,,0.6,19.2
2012-12-17,53,60.0,,0.6,31.799999999999997
2012-12-18,46,60.0,,0.6,27.599999999999998
2012-12-19,44,60.0,,0.6,26.4
2012-12-20,45,60.0,,0.6,27.0
2012-12-21,50,60.0,,0.6,30.0
2012-12-22,35,60.0,,0.6,21.0
2012-12-23,45,60.0,,0.6,27.0
2012-12-24,38,60.0,,0.6,22.8
2012-12-25,100,60.0,,0.6,60.0
2012-12-26,38,60.0,,0.6,22.8
2012-12-27,54,60.0,,0.6,32.4
2012-12-28,36,60.0,,0.6,21.599999999999998
2012-12-29,56,60.0,,0.6,33.6
2012-12-30,33,60.0,,0.6,19.8
2012-12-31,26,60.0,,0.6,15.6
2013-01-01,66,59.0,False,0.59,38.94
2013-01-02,67,59.0,,0.59,39.53
2013-01-03,57,59.0,,0.59,33.629999999999995
2013-01-04,53,59.0,,0.59,31.27
2013-01-05,33,59.0,,0.59,19.47
2013-01-06,66,59.0,,0.59,38.94
2013-01-07,84,59.0,,0.59,49.559999999999995
2013-01-08,73,59.0,,0.59,43.07
2013-01-09,79,59.0,,0.59,46.61
2013-01-10,56,59.0,,0.59,33.04
2013-01-11,91,59.0,,0.59,53.69
2013-01-12,100,59.0,,0.59,59.0
2013-01-13,60,59.0,,0.59,35.4
2013-01-14,59,59.0,,0.59,34.809999999999995
2013-01-15,81,59.0,,0.59,47.79
2013-01-16,36,59.0,,0.59,21.24
2013-01-17,87,59.0,,0.59,51.33
2013-01-18,76,59.0,,0.59,44.839999999999996
2013-01-19,78,59.0,,0.59,46.019999999999996
2013-01-20,79,59.0,,0.59,46.61
2013-01-21,67,59.0,,0.59,39.53
2013-01-22,45,59.0,,0.59,26.549999999999997
2013-01-23,68,59.0,,0.59,40.12
2013-01-24,64,59.0,,0.59,37.76
2013-01-25,47,59.0,,0.59,27.729999999999997
2013-01-26,50,59.0,,0.59,29.5
2013-01-27,44,59.0,,0.59,25.959999999999997
2013-01-28,59,59.0,,0.59,34.809999999999995
2013-01-29,63,59.0,,0.59,37.169999999999995
2013-01-30,27,59.0,,0.59,15.93
2013-01-31,73,59.0,,0.59,43.07
2013-02-01,49,68.0,False,0.68,33.32
2013-02-02,73,68.0,,0.68,49.64
2013-02-03,49,68.0,,0.68,33.32
2013-02-04,41,68.0,,0.68,27.880000000000003
2013-02-05,60,68.0,,0.68,40.800000000000004
2013-02-06,76,68.0,,0.68,51.68000000000001
2013-02-07,51,68.0,,0.68,34.68
2013-02-08,52,68.0,,0.68,35.36
2013-02-09,77,68.0,,0.68,52.36000000000001
2013-02-10,24,68.0,,0.68,16.32
2013-02-11,55,68.0,,0.68,37.400000000000006
2013-02-12,40,68.0,,0.68,27.200000000000003
2013-02-13,40,68.0,,0.68,27.200000000000003
2013-02-14,59,68.0,,0.68,40.120000000000005
2013-02-15,36,68.0,,0.68,24.48
2013-02-16,45,68.0,,0.68,30.6
2013-02-17,61,68.0,,0.68,41.480000000000004
2013-02-18,69,68.0,,0.68,46.92
2013-02-19,100,68.0,,0.68,68.0
2013-02-20,66,68.0,,0.68,44.88
2013-02-21,43,68.0,,0.68,29.240000000000002
2013-02-22,58,68.0,,0.68,39.440000000000005
2013-02-23,41,68.0,,0.68,27.880000000000003
2013-02-24,72,68.0,,0.68,48.96
2013-02-25,55,68.0,,0.68,37.400000000000006
2013-02-26,76,68.0,,0.68,51.68000000000001
2013-02-27,56,68.0,,0.68,38.080000000000005
2013-02-28,71,68.0,,0.68,48.28
2013-03-01,72,66.0,False,0.66,47.52
2013-03-02,85,66.0,,0.66,56.1
2013-03-03,42,66.0,,0.66,27.720000000000002
2013-03-04,73,66.0,,0.66,48.18
2013-03-05,64,66.0,,0.66,42.24
2013-03-06,100,66.0,,0.66,66.0
2013-03-07,59,66.0,,0.66,38.940000000000005
2013-03-08,100,66.0,,0.66,66.0
2013-03-09,61,66.0,,0.66,40.260000000000005
2013-03-10,80,66.0,,0.66,52.800000000000004
2013-03-11,50,66.0,,0.66,33.0
2013-03-12,84,66.0,,0.66,55.440000000000005
2013-03-13,39,66.0,,0.66,25.740000000000002
2013-03-14,55,66.0,,0.66,36.300000000000004
2013-03-15,41,66.0,,0.66,27.060000000000002
2013-03-16,38,66.0,,0.66,25.080000000000002
2013-03-17,62,66.0,,0.66,40.92
2013-03-18,84,66.0,,0.66,55.440000000000005
2013-03-19,53,66.0,,0.66,34.980000000000004
2013-03-20,43,66.0,,0.66,28.380000000000003
2013-03-21,65,66.0,,0.66,42.9
2013-03-22,76,66.0,,0.66,50.160000000000004
2013-03-23,62,66.0,,0.66,40.92
2013-03-24,65,66.0,,0.66,42.9
2013-03-25,61,66.0,,0.66,40.260000000000005
2013-03-26,63,66.0,,0.66,41.580000000000005
2013-03-27,40,66.0,,0.66,26.400000000000002
2013-03-28,73,66.0,,0.66,48.18
2013-03-29,65,66.0,,0.66,42.9
2013-03-30,45,66.0,,0.66,29.700000000000003
2013-03-31,41,66.0,,0.66,27.060000000000002
2013-04-01,76,66.0,False,0.66,50.160000000000004
2013-04-02,80,66.0,,0.66,52.800000000000004
2013-04-03,80,66.0,,0.66,52.800000000000004
2013-04-04,61,66.0,,0.66,40.260000000000005
2013-04-05,72,66.0,,0.66,47.52
2013-04-06,81,66.0,,0.66,53.46
2013-04-07,60,66.0,,0.66,39.6
2013-04-08,52,66.0,,0.66,34.32
2013-04-09,39,66.0,,0.66,25.740000000000002
2013-04-10,64,66.0,,0.66,42.24
2013-04-11,51,66.0,,0.66,33.660000000000004
2013-04-12,49,66.0,,0.66,32.34
2013-04-13,50,66.0,,0.66,33.0
2013-04-14,49,66.0,,0.66,32.34
2013-04-15,74,66.0,,0.66,48.84
2013-04-16,77,66.0,,0.66,50.82
2013-04-17,68,66.0,,0.66,44.88
2013-04-18,60,66.0,,0.66,39.6
2013-04-19,53,66.0,,0.66,34.980000000000004
2013-04-20,50,66.0,,0.66,33.0
2013-04-21,86,66.0,,0.66,56.760000000000005
2013-04-22,96,66.0,,0.66,63.36
2013-04-23,100,66.0,,0.66,66.0
2013-04-24,67,66.0,,0.66,44.22
2013-04-25,57,66.0,,0.66,37.620000000000005
2013-04-26,59,66.0,,0.66,38.940000000000005
2013-04-27,46,66.0,,0.66,30.360000000000003
2013-04-28,70,66.0,,0.66,46.2
2013-04-29,59,66.0,,0.66,38.940000000000005
2013-04-30,67,66.0,,0.66,44.22
2013-05-01,58,59.0,False,0.59,34.22
2013-05-02,57,59.0,,0.59,33.629999999999995
2013-05-03,49,59.0,,0.59,28.91
2013-05-04,41,59.0,,0.59,24.189999999999998
2013-05-05,55,59.0,,0.59,32.449999999999996
2013-05-06,87,59.0,,0.59,51.33
2013-05-07,100,59.0,,0.59,59.0
2013-05-08,50,59.0,,0.59,29.5
2013-05-09,61,59.0,,0.59,35.989999999999995
2013-05-10,49,59.0,,0.59,28.91
2013-05-11,32,59.0,,0.59,18.88
2013-05-12,43,59.0,,0.59,25.369999999999997
2013-05-13,63,59.0,,0.59,37.169999999999995
2013-05-14,36,59.0,,0.59,21.24
2013-05-15,25,59.0,,0.59,14.75
2013-05-16,73,59.0,,0.59,43.07
2013-05-17,54,59.0,,0.59,31.86
2013-05-18,56,59.0,,0.59,33.04
2013-05-19,67,59.0,,0.59,39.53
2013-05-20,61,59.0,,0.59,35.989999999999995
2013-05-21,45,59.0,,0.59,26.549999999999997
2013-05-22,65,59.0,,0.59,38.35
2013-05-23,51,59.0,,0.59,30.09
2013-05-24,35,59.0,,0.59,20.65
2013-05-25,67,59.0,,0.59,39.53
2013-05-26,64,59.0,,0.59,37.76
2013-05-27,99,59.0,,0.59,58.41
2013-05-28,44,59.0,,0.59,25.959999999999997
2013-05-29,36,59.0,,0.59,21.24
2013-05-30,40,59.0,,0.59,23.599999999999998
2013-05-31,27,59.0,,0.59,15.93
2013-06-01,69,64.0,False,0.64,44.160000000000004
2013-06-02,68,64.0,,0.64,43.52
2013-06-03,59,64.0,,0.64,37.76
2013-06-04,54,64.0,,0.64,34.56
2013-06-05,100,64.0,,0.64,64.0
2013-06-06,69,64.0,,0.64,44.160000000000004
2013-06-07,93,64.0,,0.64,59.52
2013-06-08,75,64.0,,0.64,48.0
2013-06-09,46,64.0,,0.64,29.44
2013-06-10,40,64.0,,0.64,25.6
2013-06-11,86,64.0,,0.64,55.04
2013-06-12,100,64.0,,0.64,64.0
2013-06-13,65,64.0,,0.64,41.6
2013-06-14,44,64.0,,0.64,28.16
2013-06-15,77,64.0,,0.64,49.28
2013-06-16,77,64.0,,0.64,49.28
2013-06-17,87,64.0,,0.64,55.68
2013-06-18,72,64.0,,0.64,46.08
2013-06-19,46,64.0,,0.64,29.44
2013-06-20,74,64.0,,0.64,47.36
2013-06-21,48,64.0,,0.64,30.72
2013-06-22,88,64.0,,0.64,56.32
2013-06-23,71,64.0,,0.64,45.44
2013-06-24,59,64.0,,0.64,37.76
2013-06-25,82,64.0,,0.64,52.480000000000004
2013-06-26,59,64.0,,0.64,37.76
2013-06-27,51,64.0,,0.64,32.64
2013-06-28,72,64.0,,0.64,46.08
2013-06-29,23,64.0,,0.64,14.72
2013-06-30,58,64.0,,0.64,37.12
2013-07-01,71,58.0,False,0.58,41.18
2013-07-02,54,58.0,,0.58,31.319999999999997
2013-07-03,69,58.0,,0.58,40.019999999999996
2013-07-04,100,58.0,,0.58,57.99999999999999
2013-07-05,45,58.0,,0.58,26.099999999999998
2013-07-06,68,58.0,,0.58,39.44
2013-07-07,88,58.0,,0.58,51.04
2013-07-08,54,58.0,,0.58,31.319999999999997
2013-07-09,41,58.0,,0.58,23.779999999999998
2013-07-10,50,58.0,,0.58,28.999999999999996
2013-07-11,38,58.0,,0.58,22.04
2013-07-12,82,58.0,,0.58,47.559999999999995
2013-07-13,66,58.0,,0.58,38.279999999999994
2013-07-14,50,58.0,,0.58,28.999999999999996
2013-07-15,82,58.0,,0.58,47.559999999999995
2013-07-16,72,58.0,,0.58,41.76
2013-07-17,41,58.0,,0.58,23.779999999999998
2013-07-18,76,58.0,,0.58,44.08
2013-07-19,47,58.0,,0.58,27.259999999999998
2013-07-20,41,58.0,,0.58,23.779999999999998
2013-07-21,67,58.0,,0.58,38.86
2013-07-22,65,58.0,,0.58,37.699999999999996
2013-07-23,52,58.0,,0.58,30.159999999999997
2013-07-24,61,58.0,,0.58,35.379999999999995
2013-07-25,72,58.0,,0.58,41.76
2013-07-26,65,58.0,,0.58,37.699999999999996
2013-07-27,73,58.0,,0.58,42.339999999999996
2013-07-28,82,58.0,,0.58,47.559999999999995
2013-07-29,54,58.0,,0.58,31.319999999999997
2013-07-30,45,58.0,,0.58,26.099999999999998
2013-07-31,78,58.0,,0.58,45.239999999999995
2013-08-01,44,64.0,False,0.64,28.16
2013-08-02,63,64.0,,0.64,40.32
2013-08-03,64,64.0,,0.64,40.96
2013-08-04,81,64.0,,0.64,51.84
2013-08-05,48,64.0,,0.64,30.72
2013-08-06,55,64.0,,0.64,35.2
2013-08-07,64,64.0,,0.64,40.96
2013-08-08,55,64.0,,0.64,35.2
2013-08-09,41,64.0,,0.64,26.240000000000002
2013-08-10,89,64.0,,0.64,56.96
2013-08-11,50,64.0,,0.64,32.0
2013-08-12,44,64.0,,0.64,28.16
2013-08-13,43,64.0,,0.64,27.52
2013-08-14,36,64.0,,0.64,23.04
2013-08-15,94,64.0,,0.64,60.160000000000004
2013-08-16,41,64.0,,0.64,26.240000000000002
2013-08-17,35,64.0,,0.64,22.400000000000002
2013-08-18,79,64.0,,0.64,50.56
2013-08-19,63,64.0,,0.64,40.32
2013-08-20,52,64.0,,0.64,33.28
2013-08-21,79,64.0,,0.64,50.56
2013-08-22,44,64.0,,0.64,28.16
2013-08-23,50,64.0,,0.64,32.0
2013-08-24,39,64.0,,0.64,24.96
2013-08-25,44,64.0,,0.64,28.16
2013-08-26,69,64.0,,0.64,44.160000000000004
2013-08-27,69,64.0,,0.64,44.160000000000004
2013-08-28,100,64.0,,0.64,64.0
2013-08-29,75,64.0,,0.64,48.0
2013-08-30,78,64.0,,0.64,49.92
2013-08-31,33,64.0,,0.64,21.12
2013-09-01,53,69.0,False,0.69,36.57
2013-09-02,83,69.0,,0.69,57.269999999999996
2013-09-03,69,69.0,,0.69,47.61
2013-09-04,50,69.0,,0.69,34.5
2013-09-05,72,69.0,,0.69,49.67999999999999
2013-09-06,62,69.0,,0.69,42.779999999999994
2013-09-07,36,69.0,,0.69,24.839999999999996
2013-09-08,81,69.0,,0.69,55.88999999999999
2013-09-09,76,69.0,,0.69,52.44
2013-09-10,73,69.0,,0.69,50.37
2013-09-11,53,69.0,,0.69,36.57
2013-09-12,75,69.0,,0.69,51.74999999999999
2013-09-13,39,69.0,,0.69,26.909999999999997
2013-09-14,47,69.0,,0.69,32.43
2013-09-15,60,69.0,,0.69,41.4
2013-09-16,82,69.0,,0.69,56.58
2013-09-17,100,69.0,,0.69,69.0
2013-09-18,83,69.0,,0.69,57.269999999999996
2013-09-19,55,69.0,,0.69,37.949999999999996
2013-09-20,66,69.0,,0.69,45.54
2013-09-21,52,69.0,,0.69,35.879999999999995
2013-09-22,73,69.0,,0.69,50.37
2013-09-23,94,69.0,,0.69,64.86
2013-09-24,63,69.0,,0.69,43.47
2013-09-25,97,69.0,,0.69,66.92999999999999
2013-09-26,69,69.0,,0.69,47.61
2013-09-27,83,69.0,,0.69,57.269999999999996
2013-09-28,44,69.0,,0.69,30.36
2013-09-29,52,69.0,,0.69,35.879999999999995
2013-09-30,50,69.0,,0.69,34.5
2013-10-01,79,63.0,False,0.63,49.77
2013-10-02,70,63.0,,0.63,44.1
2013-10-03,33,63.0,,0.63,20.79
2013-10-04,51,63.0,,0.63,32.13
2013-10-05,41,63.0,,0.63,25.830000000000002
2013-10-06,50,63.0,,0.63,31.5
2013-10-07,74,63.0,,0.63,46.62
2013-10-08,61,63.0,,0.63,38.43
2013-10-09,70,63.0,,0.63,44.1
2013-10-10,66,63.0,,0.63,41.58
2013-10-11,35,63.0,,0.63,22.05
2013-10-12,82,63.0,,0.63,51.660000000000004
2013-10-13,67,63.0,,0.63,42.21
2013-10-14,54,63.0,,0.63,34.02
2013-10-15,56,63.0,,0.63,35.28
2013-10-16,49,63.0,,0.63,30.87
2013-10-17,79,63.0,,0.63,49.77
2013-10-18,38,63.0,,0.63,23.94
2013-10-19,72,63.0,,0.63,45.36
2013-10-20,76,63.0,,0.63,47.88
2013-10-21,49,63.0,,0.63,30.87
2013-10-22,76,63.0,,0.63,47.88
2013-10-23,68,63.0,,0.63,42.84
2013-10-24,70,63.0,,0.63,44.1
2013-10-25,87,63.0,,0.63,54.81
2013-10-26,63,63.0,,0.63,39.69
2013-10-27,45,63.0,,0.63,28.35
2013-10-28,100,63.0,,0.63,63.0
2013-10-29,76,63.0,,0.63,47.88
2013-10-30,97,63.0,,0.63,61.11
2013-10-31,54,63.0,,0.63,34.02
2013-11-01,64,65.0,False,0.65,41.6
2013-11-02,43,65.0,,0.65,27.95
2013-11-03,100,65.0,,0.65,65.0
2013-11-04,92,65.0,,0.65,59.800000000000004
2013-11-05,68,65.0,,0.65,44.2
2013-11-06,65,65.0,,0.65,42.25
2013-11-07,34,65.0,,0.65,22.1
2013-11-08,68,65.0,,0.65,44.2
2013-11-09,82,65.0,,0.65,53.300000000000004
2013-11-10,72,65.0,,0.65,46.800000000000004
2013-11-11,50,65.0,,0.65,32.5
2013-11-12,71,65.0,,0.65,46.15
2013-11-13,80,65.0,,0.65,52.0
2013-11-14,50,65.0,,0.65,32.5
2013-11-15,71,65.0,,0.65,46.15
2013-11-16,57,65.0,,0.65,37.050000000000004
2013-11-17,83,65.0,,0.65,53.95
2013-11-18,89,65.0,,0.65,57.85
2013-11-19,60,65.0,,0.65,39.0
2013-11-20,37,65.0,,0.65,24.05
2013-11-21,57,65.0,,0.65,37.050000000000004
2013-11-22,35,65.0,,0.65,22.75
2013-11-23,46,65.0,,0.65,29.900000000000002
2013-11-24,37,65.0,,0.65,24.05
2013-11-25,76,65.0,,0.65,49.4
2013-11-26,50,65.0,,0.65,32.5
2013-11-27,37,65.0,,0.65,24.05
2013-11-28,53,65.0,,0.65,34.45
2013-11-29,69,65.0,,0.65,44.85
2013-11-30,61,65.0,,0.65,39.65
2013-12-01,34,68.0,False,0.68,23.12
2013-12-02,42,68.0,,0.68,28.560000000000002
2013-12-03,46,68.0,,0.68,31.28
2013-12-04,35,68.0,,0.68,23.8
2013-12-05,70,68.0,,0.68,47.6
2013-12-06,33,68.0,,0.68,22.44
2013-12-07,51,68.0,,0.68,34.68
2013-12-08,50,68.0,,0.68,34.0
2013-12-09,35,68.0,,0.68,23.8
2013-12-10,32,68.0,,0.68,21.76
2013-12-11,60,68.0,,0.68,40.800000000000004
2013-12-12,59,68.0,,0.68,40.120000000000005
2013-12-13,41,68.0,,0.68,27.880000000000003
2013-12-14,45,68.0,,0.68,30.6
2013-12-15,53,68.0,,0.68,36.04
2013-12-16,55,68.0,,0.68,37.400000000000006
2013-12-17,61,68.0,,0.68,41.480000000000004
2013-12-18,55,68.0,,0.68,37.400000000000006
2013-12-19,58,68.0,,0.68,39.440000000000005
2013-12-20,30,68.0,,0.68,20.400000000000002
2013-12-21,63,68.0,,0.68,42.84
2013-12-22,36,68.0,,0.68,24.48
2013-12-23,38,68.0,,0.68,25.840000000000003
2013-12-24,65,68.0,,0.68,44.2
2013-12-25,100,68.0,,0.68,68.0
2013-12-26,44,68.0,,0.68,29.92
2013-12-27,59,68.0,,0.68,40.120000000000005
2013-12-28,38,68.0,,0.68,25.840000000000003
2013-12-29,46,68.0,,0.68,31.28
2013-12-30,62,68.0,,0.68,42.160000000000004
2013-12-31,72,68.0,,0.68,48.96
2014-01-01,71,72.0,False,0.72,51.12
2014-01-02,48,72.0,,0.72,34.56
2014-01-03,60,72.0,,0.72,43.199999999999996
2014-01-04,47,72.0,,0.72,33.839999999999996
2014-01-05,42,72.0,,0.72,30.24
2014-01-06,66,72.0,,0.72,47.519999999999996
2014-01-07,61,72.0,,0.72,43.92
2014-01-08,75,72.0,,0.72,54.0
2014-01-09,67,72.0,,0.72,48.239999999999995
2014-01-10,96,72.0,,0.72,69.12
2014-01-11,56,72.0,,0.72,40.32
2014-01-12,52,72.0,,0.72,37.44
2014-01-13,50,72.0,,0.72,36.0
2014-01-14,46,72.0,,0.72,33.12
2014-01-15,73,72.0,,0.72,52.559999999999995
2014-01-16,47,72.0,,0.72,33.839999999999996
2014-01-17,72,72.0,,0.72,51.839999999999996
2014-01-18,82,72.0,,0.72,59.04
2014-01-19,100,72.0,,0.72,72.0
2014-01-20,48,72.0,,0.72,34.56
2014-01-21,64,72.0,,0.72,46.08
2014-01-22,60,72.0,,0.72,43.199999999999996
2014-01-23,49,72.0,,0.72,35.28
2014-01-24,86,72.0,,0.72,61.919999999999995
2014-01-25,79,72.0,,0.72,56.879999999999995
2014-01-26,69,72.0,,0.72,49.68
2014-01-27,73,72.0,,0.72,52.559999999999995
2014-01-28,77,72.0,,0.72,55.44
2014-01-29,76,72.0,,0.72,54.72
2014-01-30,84,72.0,,0.72,60.48
2014-01-31,67,72.0,,0.72,48.239999999999995
2014-02-01,59,68.0,False,0.68,40.120000000000005
2014-02-02,44,68.0,,0.68,29.92
2014-02-03,51,68.0,,0.68,34.68
2014-02-04,69,68.0,,0.68,46.92
2014-02-05,63,68.0,,0.68,42.84
2014-02-06,33,68.0,,0.68,22.44
2014-02-07,57,68.0,,0.68,38.760000000000005
2014-02-08,45,68.0,,0.68,30.6
2014-02-09,53,68.0,,0.68,36.04
2014-02-10,100,68.0,,0.68,68.0
2014-02-11,61,68.0,,0.68,41.480000000000004
2014-02-12,79,68.0,,0.68,53.720000000000006
2014-02-13,52,68.0,,0.68,35.36
2014-02-14,86,68.0,,0.68,58.480000000000004
2014-02-15,56,68.0,,0.68,38.080000000000005
2014-02-16,70,68.0,,0.68,47.6
2014-02-17,58,68.0,,0.68,39.440000000000005
2014-02-18,59,68.0,,0.68,40.120000000000005
2014-02-19,40,68.0,,0.68,27.200000000000003
2014-02-20,71,68.0,,0.68,48.28
2014-02-21,38,68.0,,0.68,25.840000000000003
2014-02-22,65,68.0,,0.68,44.2
2014-02-23,59,68.0,,0.68,40.120000000000005
2014-02-24,58,68.0,,0.68,39.440000000000005
2014-02-25,75,68.0,,0.68,51.00000000000001
2014-02-26,82,68.0,,0.68,55.760000000000005
2014-02-27,36,68.0,,0.68,24.48
2014-02-28,68,68.0,,0.68,46.24
2014-03-01,65,70.0,False,0.7,45.5
2014-03-02,67,70.0,,0.7,46.9
2014-03-03,54,70.0,,0.7,37.8
2014-03-04,79,70.0,,0.7,55.3
2014-03-05,53,70.0,,0.7,37.099999999999994
2014-03-06,36,70.0,,0.7,25.2
2014-03-07,42,70.0,,0.7,29.4
2014-03-08,71,70.0,,0.7,49.699999999999996
2014-03-09,37,70.0,,0.7,25.9
2014-03-10,71,70.0,,0.7,49.699999999999996
2014-03-11,68,70.0,,0.7,47.599999999999994
2014-03-12,40,70.0,,0.7,28.0
2014-03-13,38,70.0,,0.7,26.599999999999998
2014-03-14,75,70.0,,0.7,52.5
2014-03-15,38,70.0,,0.7,26.599999999999998
2014-03-16,29,70.0,,0.7,20.299999999999997
2014-03-17,64,70.0,,0.7,44.8
2014-03-18,77,70.0,,0.7,53.9
2014-03-19,41,70.0,,0.7,28.7
2014-03-20,69,70.0,,0.7,48.3
2014-03-21,76,70.0,,0.7,53.199999999999996
2014-03-22,55,70.0,,0.7,38.5
2014-03-23,37,70.0,,0.7,25.9
2014-03-24,74,70.0,,0.7,51.8
2014-03-25,67,70.0,,0.7,46.9
2014-03-26,57,70.0,,0.7,39.9
2014-03-27,72,70.0,,0.7,50.4
2014-03-28,42,70.0,,0.7,29.4
2014-03-29,45,70.0,,0.7,31.499999999999996
2014-03-30,62,70.0,,0.7,43.4
2014-03-31,100,70.0,,0.7,70.0
2014-04-01,34,69.0,False,0.69,23.459999999999997
2014-04-02,82,69.0,,0.69,56.58
2014-04-03,56,69.0,,0.69,38.64
2014-04-04,54,69.0,,0.69,37.26
2014-04-05,30,69.0,,0.69,20.7
2014-04-06,58,69.0,,0.69,40.019999999999996
2014-04-07,60,69.0,,0.69,41.4
2014-04-08,43,69.0,,0.69,29.669999999999998
2014-04-09,62,69.0,,0.69,42.779999999999994
2014-04-10,72,69.0,,0.69,49.67999999999999
2014-04-11,50,69.0,,0.69,34.5
2014-04-12,46,69.0,,0.69,31.74
2014-04-13,34,69.0,,0.69,23.459999999999997
2014-04-14,34,69.0,,0.69,23.459999999999997
2014-04-15,23,69.0,,0.69,15.87
