date,equity bank_unscaled,equity bank_monthly,isPartial,scale,equity bank
2005-06-30,34,81.0,,0.81,27.540000000000003
2005-07-01,17,71.0,False,0.71,12.07
2005-07-02,0,71.0,,0.71,0.0
2005-07-03,0,71.0,,0.71,0.0
2005-07-04,0,71.0,,0.71,0.0
2005-07-05,32,71.0,,0.71,22.72
2005-07-06,14,71.0,,0.71,9.94
2005-07-07,0,71.0,,0.71,0.0
2005-07-08,16,71.0,,0.71,11.36
2005-07-09,0,71.0,,0.71,0.0
2005-07-10,0,71.0,,0.71,0.0
2005-07-11,29,71.0,,0.71,20.59
2005-07-12,14,71.0,,0.71,9.94
2005-07-13,100,71.0,,0.71,71.0
2005-07-14,29,71.0,,0.71,20.59
2005-07-15,31,71.0,,0.71,22.009999999999998
2005-07-16,0,71.0,,0.71,0.0
2005-07-17,0,71.0,,0.71,0.0
2005-07-18,0,71.0,,0.71,0.0
2005-07-19,28,71.0,,0.71,19.88
2005-07-20,14,71.0,,0.71,9.94
2005-07-21,15,71.0,,0.71,10.649999999999999
2005-07-22,0,71.0,,0.71,0.0
2005-07-23,0,71.0,,0.71,0.0
2005-07-24,0,71.0,,0.71,0.0
2005-07-25,42,71.0,,0.71,29.82
2005-07-26,0,71.0,,0.71,0.0
2005-07-27,44,71.0,,0.71,31.24
2005-07-28,15,71.0,,0.71,10.649999999999999
2005-07-29,16,71.0,,0.71,11.36
2005-07-30,0,71.0,,0.71,0.0
2005-07-31,0,71.0,,0.71,0.0
2005-08-01,20,100.0,False,1.0,20.0
2005-08-02,20,100.0,,1.0,20.0
2005-08-03,0,100.0,,1.0,0.0
2005-08-04,84,100.0,,1.0,84.0
2005-08-05,22,100.0,,1.0,22.0
2005-08-06,0,100.0,,1.0,0.0
2005-08-07,69,100.0,,1.0,69.0
2005-08-08,100,100.0,,1.0,100.0
2005-08-09,59,100.0,,1.0,59.0
2005-08-10,81,100.0,,1.0,81.0
2005-08-11,0,100.0,,1.0,0.0
2005-08-12,22,100.0,,1.0,22.0
2005-08-13,0,100.0,,1.0,0.0
2005-08-14,0,100.0,,1.0,0.0
2005-08-15,0,100.0,,1.0,0.0
2005-08-16,40,100.0,,1.0,40.0
2005-08-17,20,100.0,,1.0,20.0
2005-08-18,41,100.0,,1.0,41.0
2005-08-19,21,100.0,,1.0,21.0
2005-08-20,0,100.0,,1.0,0.0
2005-08-21,33,100.0,,1.0,33.0
2005-08-22,0,100.0,,1.0,0.0
2005-08-23,58,100.0,,1.0,58.0
2005-08-24,82,100.0,,1.0,82.0
2005-08-25,79,100.0,,1.0,79.0
2005-08-26,21,100.0,,1.0,21.0
2005-08-27,0,100.0,,1.0,0.0
2005-08-28,0,100.0,,1.0,0.0
2005-08-29,19,100.0,,1.0,19.0
2005-08-30,0,100.0,,1.0,0.0
2005-08-31,19,100.0,,1.0,19.0
2005-09-01,67,35.0,False,0.35,23.45
2005-09-02,0,35.0,,0.35,0.0
2005-09-03,0,35.0,,0.35,0.0
2005-09-04,0,35.0,,0.35,0.0
2005-09-05,32,35.0,,0.35,11.2
2005-09-06,0,35.0,,0.35,0.0
2005-09-07,0,35.0,,0.35,0.0
2005-09-08,62,35.0,,0.35,21.7
2005-09-09,22,35.0,,0.35,7.699999999999999
2005-09-10,0,35.0,,0.35,0.0
2005-09-11,33,35.0,,0.35,11.549999999999999
2005-09-12,20,35.0,,0.35,7.0
2005-09-13,60,35.0,,0.35,21.0
2005-09-14,20,35.0,,0.35,7.0
2005-09-15,41,35.0,,0.35,14.35
2005-09-16,0,35.0,,0.35,0.0
2005-09-17,100,35.0,,0.35,35.0
2005-09-18,0,35.0,,0.35,0.0
2005-09-19,0,35.0,,0.35,0.0
2005-09-20,20,35.0,,0.35,7.0
2005-09-21,20,35.0,,0.35,7.0
2005-09-22,0,35.0,,0.35,0.0
2005-09-23,22,35.0,,0.35,7.699999999999999
2005-09-24,0,35.0,,0.35,0.0
2005-09-25,0,35.0,,0.35,0.0
2005-09-26,0,35.0,,0.35,0.0
2005-09-27,78,35.0,,0.35,27.299999999999997
2005-09-28,60,35.0,,0.35,21.0
2005-09-29,20,35.0,,0.35,7.0
2005-09-30,22,35.0,,0.35,7.699999999999999
2005-10-01,36,75.0,False,0.75,27.0
2005-10-02,0,75.0,,0.75,0.0
2005-10-03,60,75.0,,0.75,45.0
2005-10-04,39,75.0,,0.75,29.25
2005-10-05,20,75.0,,0.75,15.0
2005-10-06,0,75.0,,0.75,0.0
2005-10-07,22,75.0,,0.75,16.5
2005-10-08,0,75.0,,0.75,0.0
2005-10-09,33,75.0,,0.75,24.75
2005-10-10,21,75.0,,0.75,15.75
2005-10-11,98,75.0,,0.75,73.5
2005-10-12,60,75.0,,0.75,45.0
2005-10-13,20,75.0,,0.75,15.0
2005-10-14,44,75.0,,0.75,33.0
2005-10-15,0,75.0,,0.75,0.0
2005-10-16,33,75.0,,0.75,24.75
2005-10-17,80,75.0,,0.75,60.0
2005-10-18,39,75.0,,0.75,29.25
2005-10-19,20,75.0,,0.75,15.0
2005-10-20,100,75.0,,0.75,75.0
2005-10-21,42,75.0,,0.75,31.5
2005-10-22,0,75.0,,0.75,0.0
2005-10-23,32,75.0,,0.75,24.0
2005-10-24,20,75.0,,0.75,15.0
2005-10-25,19,75.0,,0.75,14.25
2005-10-26,39,75.0,,0.75,29.25
2005-10-27,40,75.0,,0.75,30.0
2005-10-28,0,75.0,,0.75,0.0
2005-10-29,0,75.0,,0.75,0.0
2005-10-30,0,75.0,,0.75,0.0
2005-10-31,20,75.0,,0.75,15.0
2005-11-01,32,67.0,False,0.67,21.44
2005-11-02,16,67.0,,0.67,10.72
2005-11-03,16,67.0,,0.67,10.72
2005-11-04,17,67.0,,0.67,11.39
2005-11-05,51,67.0,,0.67,34.17
2005-11-06,0,67.0,,0.67,0.0
2005-11-07,0,67.0,,0.67,0.0
2005-11-08,15,67.0,,0.67,10.05
2005-11-09,100,67.0,,0.67,67.0
2005-11-10,22,67.0,,0.67,14.74
2005-11-11,17,67.0,,0.67,11.39
2005-11-12,0,67.0,,0.67,0.0
2005-11-13,0,67.0,,0.67,0.0
2005-11-14,61,67.0,,0.67,40.870000000000005
2005-11-15,30,67.0,,0.67,20.1
2005-11-16,44,67.0,,0.67,29.48
2005-11-17,46,67.0,,0.67,30.82
2005-11-18,0,67.0,,0.67,0.0
2005-11-19,25,67.0,,0.67,16.75
2005-11-20,0,67.0,,0.67,0.0
2005-11-21,0,67.0,,0.67,0.0
2005-11-22,15,67.0,,0.67,10.05
2005-11-23,35,67.0,,0.67,23.450000000000003
2005-11-24,0,67.0,,0.67,0.0
2005-11-25,0,67.0,,0.67,0.0
2005-11-26,0,67.0,,0.67,0.0
2005-11-27,0,67.0,,0.67,0.0
2005-11-28,15,67.0,,0.67,10.05
2005-11-29,0,67.0,,0.67,0.0
2005-11-30,14,67.0,,0.67,9.38
2005-12-01,28,40.0,False,0.4,11.200000000000001
2005-12-02,29,40.0,,0.4,11.600000000000001
2005-12-03,0,40.0,,0.4,0.0
2005-12-04,0,40.0,,0.4,0.0
2005-12-05,27,40.0,,0.4,10.8
2005-12-06,53,40.0,,0.4,21.200000000000003
2005-12-07,27,40.0,,0.4,10.8
2005-12-08,28,40.0,,0.4,11.200000000000001
2005-12-09,30,40.0,,0.4,12.0
2005-12-10,44,40.0,,0.4,17.6
2005-12-11,0,40.0,,0.4,0.0
2005-12-12,0,40.0,,0.4,0.0
2005-12-13,0,40.0,,0.4,0.0
2005-12-14,28,40.0,,0.4,11.200000000000001
2005-12-15,0,40.0,,0.4,0.0
2005-12-16,0,40.0,,0.4,0.0
2005-12-17,0,40.0,,0.4,0.0
2005-12-18,0,40.0,,0.4,0.0
2005-12-19,30,40.0,,0.4,12.0
2005-12-20,59,40.0,,0.4,23.6
2005-12-21,0,40.0,,0.4,0.0
2005-12-22,100,40.0,,0.4,40.0
2005-12-23,0,40.0,,0.4,0.0
2005-12-24,0,40.0,,0.4,0.0
2005-12-25,0,40.0,,0.4,0.0
2005-12-26,0,40.0,,0.4,0.0
2005-12-27,71,40.0,,0.4,28.400000000000002
2005-12-28,0,40.0,,0.4,0.0
2005-12-29,67,40.0,,0.4,26.8
2005-12-30,0,40.0,,0.4,0.0
2005-12-31,47,40.0,,0.4,18.8
2006-01-01,0,62.0,False,0.62,0.0
2006-01-02,0,62.0,,0.62,0.0
2006-01-03,0,62.0,,0.62,0.0
2006-01-04,65,62.0,,0.62,40.3
2006-01-05,33,62.0,,0.62,20.46
2006-01-06,68,62.0,,0.62,42.16
2006-01-07,0,62.0,,0.62,0.0
2006-01-08,0,62.0,,0.62,0.0
2006-01-09,98,62.0,,0.62,60.76
2006-01-10,63,62.0,,0.62,39.06
2006-01-11,63,62.0,,0.62,39.06
2006-01-12,32,62.0,,0.62,19.84
2006-01-13,100,62.0,,0.62,62.0
2006-01-14,49,62.0,,0.62,30.38
2006-01-15,51,62.0,,0.62,31.62
2006-01-16,36,62.0,,0.62,22.32
2006-01-17,31,62.0,,0.62,19.22
2006-01-18,31,62.0,,0.62,19.22
2006-01-19,32,62.0,,0.62,19.84
2006-01-20,66,62.0,,0.62,40.92
2006-01-21,48,62.0,,0.62,29.759999999999998
2006-01-22,48,62.0,,0.62,29.759999999999998
2006-01-23,61,62.0,,0.62,37.82
2006-01-24,30,62.0,,0.62,18.6
2006-01-25,0,62.0,,0.62,0.0
2006-01-26,31,62.0,,0.62,19.22
2006-01-27,97,62.0,,0.62,60.14
2006-01-28,0,62.0,,0.62,0.0
2006-01-29,0,62.0,,0.62,0.0
2006-01-30,30,62.0,,0.62,18.6
2006-01-31,59,62.0,,0.62,36.58
2006-02-01,49,77.0,False,0.77,37.730000000000004
2006-02-02,100,77.0,,0.77,77.0
2006-02-03,0,77.0,,0.77,0.0
2006-02-04,38,77.0,,0.77,29.26
2006-02-05,39,77.0,,0.77,30.03
2006-02-06,78,77.0,,0.77,60.06
2006-02-07,48,77.0,,0.77,36.96
2006-02-08,24,77.0,,0.77,18.48
2006-02-09,74,77.0,,0.77,56.980000000000004
2006-02-10,52,77.0,,0.77,40.04
2006-02-11,0,77.0,,0.77,0.0
2006-02-12,37,77.0,,0.77,28.490000000000002
2006-02-13,49,77.0,,0.77,37.730000000000004
2006-02-14,0,77.0,,0.77,0.0
2006-02-15,25,77.0,,0.77,19.25
2006-02-16,25,77.0,,0.77,19.25
2006-02-17,0,77.0,,0.77,0.0
2006-02-18,37,77.0,,0.77,28.490000000000002
2006-02-19,39,77.0,,0.77,30.03
2006-02-20,27,77.0,,0.77,20.79
2006-02-21,48,77.0,,0.77,36.96
2006-02-22,97,77.0,,0.77,74.69
2006-02-23,25,77.0,,0.77,19.25
2006-02-24,26,77.0,,0.77,20.02
2006-02-25,0,77.0,,0.77,0.0
2006-02-26,38,77.0,,0.77,29.26
2006-02-27,24,77.0,,0.77,18.48
2006-02-28,94,77.0,,0.77,72.38
2006-03-01,0,81.0,False,0.81,0.0
2006-03-02,100,81.0,,0.81,81.0
2006-03-03,17,81.0,,0.81,13.770000000000001
2006-03-04,26,81.0,,0.81,21.060000000000002
2006-03-05,52,81.0,,0.81,42.120000000000005
2006-03-06,33,81.0,,0.81,26.73
2006-03-07,16,81.0,,0.81,12.96
2006-03-08,32,81.0,,0.81,25.92
2006-03-09,33,81.0,,0.81,26.73
2006-03-10,36,81.0,,0.81,29.160000000000004
2006-03-11,26,81.0,,0.81,21.060000000000002
2006-03-12,53,81.0,,0.81,42.93
2006-03-13,17,81.0,,0.81,13.770000000000001
2006-03-14,16,81.0,,0.81,12.96
2006-03-15,66,81.0,,0.81,53.46
2006-03-16,17,81.0,,0.81,13.770000000000001
2006-03-17,36,81.0,,0.81,29.160000000000004
2006-03-18,26,81.0,,0.81,21.060000000000002
2006-03-19,52,81.0,,0.81,42.120000000000005
2006-03-20,33,81.0,,0.81,26.73
2006-03-21,16,81.0,,0.81,12.96
2006-03-22,16,81.0,,0.81,12.96
2006-03-23,17,81.0,,0.81,13.770000000000001
2006-03-24,18,81.0,,0.81,14.580000000000002
2006-03-25,26,81.0,,0.81,21.060000000000002
2006-03-26,0,81.0,,0.81,0.0
2006-03-27,0,81.0,,0.81,0.0
2006-03-28,16,81.0,,0.81,12.96
2006-03-29,0,81.0,,0.81,0.0
2006-03-30,17,81.0,,0.81,13.770000000000001
2006-03-31,35,81.0,,0.81,28.35
2006-04-01,0,78.0,False,0.78,0.0
2006-04-02,0,78.0,,0.78,0.0
2006-04-03,25,78.0,,0.78,19.5
2006-04-04,98,78.0,,0.78,76.44
2006-04-05,75,78.0,,0.78,58.5
2006-04-06,25,78.0,,0.78,19.5
2006-04-07,54,78.0,,0.78,42.120000000000005
2006-04-08,0,78.0,,0.78,0.0
2006-04-09,0,78.0,,0.78,0.0
2006-04-10,100,78.0,,0.78,78.0
2006-04-11,25,78.0,,0.78,19.5
2006-04-12,25,78.0,,0.78,19.5
2006-04-13,26,78.0,,0.78,20.28
2006-04-14,30,78.0,,0.78,23.400000000000002
2006-04-15,41,78.0,,0.78,31.98
2006-04-16,44,78.0,,0.78,34.32
2006-04-17,25,78.0,,0.78,19.5
2006-04-18,72,78.0,,0.78,56.160000000000004
2006-04-19,49,78.0,,0.78,38.22
2006-04-20,50,78.0,,0.78,39.0
2006-04-21,0,78.0,,0.78,0.0
2006-04-22,79,78.0,,0.78,61.620000000000005
2006-04-23,39,78.0,,0.78,30.42
2006-04-24,72,78.0,,0.78,56.160000000000004
2006-04-25,24,78.0,,0.78,18.72
2006-04-26,24,78.0,,0.78,18.72
2006-04-27,49,78.0,,0.78,38.22
2006-04-28,26,78.0,,0.78,20.28
2006-04-29,0,78.0,,0.78,0.0
2006-04-30,79,78.0,,0.78,61.620000000000005
2006-05-01,49,60.0,False,0.6,29.4
2006-05-02,48,60.0,,0.6,28.799999999999997
2006-05-03,49,60.0,,0.6,29.4
2006-05-04,75,60.0,,0.6,45.0
2006-05-05,53,60.0,,0.6,31.799999999999997
2006-05-06,83,60.0,,0.6,49.8
2006-05-07,0,60.0,,0.6,0.0
2006-05-08,73,60.0,,0.6,43.8
2006-05-09,48,60.0,,0.6,28.799999999999997
2006-05-10,0,60.0,,0.6,0.0
2006-05-11,73,60.0,,0.6,43.8
2006-05-12,0,60.0,,0.6,0.0
2006-05-13,0,60.0,,0.6,0.0
2006-05-14,42,60.0,,0.6,25.2
2006-05-15,49,60.0,,0.6,29.4
2006-05-16,24,60.0,,0.6,14.399999999999999
2006-05-17,50,60.0,,0.6,30.0
2006-05-18,0,60.0,,0.6,0.0
2006-05-19,0,60.0,,0.6,0.0
2006-05-20,0,60.0,,0.6,0.0
2006-05-21,42,60.0,,0.6,25.2
2006-05-22,100,60.0,,0.6,60.0
2006-05-23,25,60.0,,0.6,15.0
2006-05-24,0,60.0,,0.6,0.0
2006-05-25,0,60.0,,0.6,0.0
2006-05-26,57,60.0,,0.6,34.199999999999996
2006-05-27,45,60.0,,0.6,27.0
2006-05-28,0,60.0,,0.6,0.0
2006-05-29,81,60.0,,0.6,48.6
2006-05-30,51,60.0,,0.6,30.599999999999998
2006-05-31,51,60.0,,0.6,30.599999999999998
2006-06-01,0,80.0,False,0.8,0.0
2006-06-02,25,80.0,,0.8,20.0
2006-06-03,0,80.0,,0.8,0.0
2006-06-04,38,80.0,,0.8,30.400000000000002
2006-06-05,0,80.0,,0.8,0.0
2006-06-06,23,80.0,,0.8,18.400000000000002
2006-06-07,23,80.0,,0.8,18.400000000000002
2006-06-08,23,80.0,,0.8,18.400000000000002
2006-06-09,100,80.0,,0.8,80.0
2006-06-10,38,80.0,,0.8,30.400000000000002
2006-06-11,77,80.0,,0.8,61.6
2006-06-12,47,80.0,,0.8,37.6
2006-06-13,23,80.0,,0.8,18.400000000000002
2006-06-14,71,80.0,,0.8,56.800000000000004
2006-06-15,0,80.0,,0.8,0.0
2006-06-16,0,80.0,,0.8,0.0
2006-06-17,40,80.0,,0.8,32.0
2006-06-18,0,80.0,,0.8,0.0
2006-06-19,48,80.0,,0.8,38.400000000000006
2006-06-20,46,80.0,,0.8,36.800000000000004
2006-06-21,24,80.0,,0.8,19.200000000000003
2006-06-22,48,80.0,,0.8,38.400000000000006
2006-06-23,51,80.0,,0.8,40.800000000000004
2006-06-24,37,80.0,,0.8,29.6
2006-06-25,0,80.0,,0.8,0.0
2006-06-26,69,80.0,,0.8,55.2
2006-06-27,45,80.0,,0.8,36.0
2006-06-28,23,80.0,,0.8,18.400000000000002
2006-06-29,48,80.0,,0.8,38.400000000000006
2006-06-30,0,80.0,,0.8,0.0
2006-07-01,29,74.0,False,0.74,21.46
2006-07-02,0,74.0,,0.74,0.0
2006-07-03,21,74.0,,0.74,15.54
2006-07-04,0,74.0,,0.74,0.0
2006-07-05,36,74.0,,0.74,26.64
2006-07-06,17,74.0,,0.74,12.58
2006-07-07,18,74.0,,0.74,13.32
2006-07-08,0,74.0,,0.74,0.0
2006-07-09,0,74.0,,0.74,0.0
2006-07-10,34,74.0,,0.74,25.16
2006-07-11,16,74.0,,0.74,11.84
2006-07-12,33,74.0,,0.74,24.419999999999998
2006-07-13,17,74.0,,0.74,12.58
2006-07-14,18,74.0,,0.74,13.32
2006-07-15,0,74.0,,0.74,0.0
2006-07-16,53,74.0,,0.74,39.22
2006-07-17,33,74.0,,0.74,24.419999999999998
2006-07-18,0,74.0,,0.74,0.0
2006-07-19,0,74.0,,0.74,0.0
2006-07-20,100,74.0,,0.74,74.0
2006-07-21,35,74.0,,0.74,25.9
2006-07-22,52,74.0,,0.74,38.48
2006-07-23,0,74.0,,0.74,0.0
2006-07-24,33,74.0,,0.74,24.419999999999998
2006-07-25,48,74.0,,0.74,35.519999999999996
2006-07-26,32,74.0,,0.74,23.68
2006-07-27,0,74.0,,0.74,0.0
2006-07-28,0,74.0,,0.74,0.0
2006-07-29,0,74.0,,0.74,0.0
2006-07-30,27,74.0,,0.74,19.98
2006-07-31,16,74.0,,0.74,11.84
2006-08-01,84,94.0,False,0.94,78.96
2006-08-02,43,94.0,,0.94,40.419999999999995
2006-08-03,44,94.0,,0.94,41.36
2006-08-04,23,94.0,,0.94,21.619999999999997
2006-08-05,34,94.0,,0.94,31.959999999999997
2006-08-06,0,94.0,,0.94,0.0
2006-08-07,87,94.0,,0.94,81.78
2006-08-08,21,94.0,,0.94,19.74
2006-08-09,0,94.0,,0.94,0.0
2006-08-10,43,94.0,,0.94,40.419999999999995
2006-08-11,23,94.0,,0.94,21.619999999999997
2006-08-12,0,94.0,,0.94,0.0
2006-08-13,0,94.0,,0.94,0.0
2006-08-14,65,94.0,,0.94,61.099999999999994
2006-08-15,43,94.0,,0.94,40.419999999999995
2006-08-16,44,94.0,,0.94,41.36
2006-08-17,44,94.0,,0.94,41.36
2006-08-18,23,94.0,,0.94,21.619999999999997
2006-08-19,100,94.0,,0.94,94.0
2006-08-20,34,94.0,,0.94,31.959999999999997
2006-08-21,21,94.0,,0.94,19.74
2006-08-22,42,94.0,,0.94,39.48
2006-08-23,21,94.0,,0.94,19.74
2006-08-24,21,94.0,,0.94,19.74
2006-08-25,68,94.0,,0.94,63.919999999999995
2006-08-26,32,94.0,,0.94,30.08
2006-08-27,64,94.0,,0.94,60.16
2006-08-28,41,94.0,,0.94,38.54
2006-08-29,41,94.0,,0.94,38.54
2006-08-30,21,94.0,,0.94,19.74
2006-08-31,43,94.0,,0.94,40.419999999999995
2006-09-01,33,61.0,False,0.61,20.13
2006-09-02,24,61.0,,0.61,14.64
2006-09-03,25,61.0,,0.61,15.25
2006-09-04,0,61.0,,0.61,0.0
2006-09-05,0,61.0,,0.61,0.0
2006-09-06,44,61.0,,0.61,26.84
2006-09-07,0,61.0,,0.61,0.0
2006-09-08,16,61.0,,0.61,9.76
2006-09-09,23,61.0,,0.61,14.03
2006-09-10,45,61.0,,0.61,27.45
2006-09-11,29,61.0,,0.61,17.69
2006-09-12,28,61.0,,0.61,17.08
2006-09-13,43,61.0,,0.61,26.23
2006-09-14,0,61.0,,0.61,0.0
2006-09-15,0,61.0,,0.61,0.0
2006-09-16,23,61.0,,0.61,14.03
2006-09-17,45,61.0,,0.61,27.45
2006-09-18,29,61.0,,0.61,17.69
2006-09-19,28,61.0,,0.61,17.08
2006-09-20,100,61.0,,0.61,61.0
2006-09-21,44,61.0,,0.61,26.84
2006-09-22,0,61.0,,0.61,0.0
2006-09-23,22,61.0,,0.61,13.42
2006-09-24,0,61.0,,0.61,0.0
2006-09-25,14,61.0,,0.61,8.54
2006-09-26,0,61.0,,0.61,0.0
2006-09-27,29,61.0,,0.61,17.69
2006-09-28,14,61.0,,0.61,8.54
2006-09-29,15,61.0,,0.61,9.15
2006-09-30,0,61.0,,0.61,0.0
2006-10-01,39,67.0,False,0.67,26.130000000000003
2006-10-02,77,67.0,,0.67,51.59
2006-10-03,100,67.0,,0.67,67.0
2006-10-04,75,67.0,,0.67,50.25
2006-10-05,76,67.0,,0.67,50.92
2006-10-06,27,67.0,,0.67,18.09
2006-10-07,0,67.0,,0.67,0.0
2006-10-08,0,67.0,,0.67,0.0
2006-10-09,26,67.0,,0.67,17.42
2006-10-10,100,67.0,,0.67,67.0
2006-10-11,99,67.0,,0.67,66.33
2006-10-12,25,67.0,,0.67,16.75
2006-10-13,0,67.0,,0.67,0.0
2006-10-14,0,67.0,,0.67,0.0
2006-10-15,39,67.0,,0.67,26.130000000000003
2006-10-16,25,67.0,,0.67,16.75
2006-10-17,0,67.0,,0.67,0.0
2006-10-18,49,67.0,,0.67,32.830000000000005
2006-10-19,26,67.0,,0.67,17.42
2006-10-20,54,67.0,,0.67,36.18
2006-10-21,0,67.0,,0.67,0.0
2006-10-22,0,67.0,,0.67,0.0
2006-10-23,24,67.0,,0.67,16.080000000000002
2006-10-24,24,67.0,,0.67,16.080000000000002
2006-10-25,74,67.0,,0.67,49.580000000000005
2006-10-26,25,67.0,,0.67,16.75
2006-10-27,0,67.0,,0.67,0.0
2006-10-28,38,67.0,,0.67,25.46
2006-10-29,0,67.0,,0.67,0.0
2006-10-30,25,67.0,,0.67,16.75
2006-10-31,73,67.0,,0.67,48.910000000000004
2006-11-01,54,58.0,False,0.58,31.319999999999997
2006-11-02,76,58.0,,0.58,44.08
2006-11-03,81,58.0,,0.58,46.98
2006-11-04,0,58.0,,0.58,0.0
2006-11-05,79,58.0,,0.58,45.82
2006-11-06,51,58.0,,0.58,29.58
2006-11-07,96,58.0,,0.58,55.67999999999999
2006-11-08,72,58.0,,0.58,41.76
2006-11-09,26,58.0,,0.58,15.079999999999998
2006-11-10,28,58.0,,0.58,16.24
2006-11-11,39,58.0,,0.58,22.619999999999997
2006-11-12,0,58.0,,0.58,0.0
2006-11-13,99,58.0,,0.58,57.419999999999995
2006-11-14,25,58.0,,0.58,14.499999999999998
2006-11-15,49,58.0,,0.58,28.419999999999998
2006-11-16,25,58.0,,0.58,14.499999999999998
2006-11-17,53,58.0,,0.58,30.74
2006-11-18,39,58.0,,0.58,22.619999999999997
2006-11-19,39,58.0,,0.58,22.619999999999997
2006-11-20,100,58.0,,0.58,57.99999999999999
2006-11-21,0,58.0,,0.58,0.0
2006-11-22,28,58.0,,0.58,16.24
2006-11-23,42,58.0,,0.58,24.36
2006-11-24,39,58.0,,0.58,22.619999999999997
2006-11-25,81,58.0,,0.58,46.98
2006-11-26,0,58.0,,0.58,0.0
2006-11-27,49,58.0,,0.58,28.419999999999998
2006-11-28,24,58.0,,0.58,13.919999999999998
2006-11-29,48,58.0,,0.58,27.839999999999996
2006-11-30,48,58.0,,0.58,27.839999999999996
2006-12-01,20,60.0,False,0.6,12.0
2006-12-02,57,60.0,,0.6,34.199999999999996
2006-12-03,0,60.0,,0.6,0.0
2006-12-04,56,60.0,,0.6,33.6
2006-12-05,56,60.0,,0.6,33.6
2006-12-06,19,60.0,,0.6,11.4
2006-12-07,57,60.0,,0.6,34.199999999999996
2006-12-08,20,60.0,,0.6,12.0
2006-12-09,0,60.0,,0.6,0.0
2006-12-10,0,60.0,,0.6,0.0
2006-12-11,19,60.0,,0.6,11.4
2006-12-12,74,60.0,,0.6,44.4
2006-12-13,56,60.0,,0.6,33.6
2006-12-14,0,60.0,,0.6,0.0
2006-12-15,21,60.0,,0.6,12.6
2006-12-16,91,60.0,,0.6,54.6
2006-12-17,0,60.0,,0.6,0.0
2006-12-18,0,60.0,,0.6,0.0
2006-12-19,20,60.0,,0.6,12.0
2006-12-20,20,60.0,,0.6,12.0
2006-12-21,43,60.0,,0.6,25.8
2006-12-22,0,60.0,,0.6,0.0
2006-12-23,100,60.0,,0.6,60.0
2006-12-24,37,60.0,,0.6,22.2
2006-12-25,0,60.0,,0.6,0.0
2006-12-26,27,60.0,,0.6,16.2
2006-12-27,23,60.0,,0.6,13.799999999999999
2006-12-28,23,60.0,,0.6,13.799999999999999
2006-12-29,72,60.0,,0.6,43.199999999999996
2006-12-30,30,60.0,,0.6,18.0
2006-12-31,0,60.0,,0.6,0.0
2007-01-01,0,68.0,False,0.68,0.0
2007-01-02,86,68.0,,0.68,58.480000000000004
2007-01-03,81,68.0,,0.68,55.080000000000005
2007-01-04,41,68.0,,0.68,27.880000000000003
2007-01-05,0,68.0,,0.68,0.0
2007-01-06,30,68.0,,0.68,20.400000000000002
2007-01-07,0,68.0,,0.68,0.0
2007-01-08,60,68.0,,0.68,40.800000000000004
2007-01-09,97,68.0,,0.68,65.96000000000001
2007-01-10,39,68.0,,0.68,26.520000000000003
2007-01-11,100,68.0,,0.68,68.0
2007-01-12,21,68.0,,0.68,14.280000000000001
2007-01-13,0,68.0,,0.68,0.0
2007-01-14,0,68.0,,0.68,0.0
2007-01-15,22,68.0,,0.68,14.96
2007-01-16,78,68.0,,0.68,53.040000000000006
2007-01-17,39,68.0,,0.68,26.520000000000003
2007-01-18,59,68.0,,0.68,40.120000000000005
2007-01-19,41,68.0,,0.68,27.880000000000003
2007-01-20,29,68.0,,0.68,19.720000000000002
2007-01-21,29,68.0,,0.68,19.720000000000002
2007-01-22,19,68.0,,0.68,12.920000000000002
2007-01-23,19,68.0,,0.68,12.920000000000002
2007-01-24,0,68.0,,0.68,0.0
2007-01-25,0,68.0,,0.68,0.0
2007-01-26,0,68.0,,0.68,0.0
2007-01-27,28,68.0,,0.68,19.040000000000003
2007-01-28,57,68.0,,0.68,38.760000000000005
2007-01-29,38,68.0,,0.68,25.840000000000003
2007-01-30,18,68.0,,0.68,12.24
2007-01-31,38,68.0,,0.68,25.840000000000003
2007-02-01,36,52.0,False,0.52,18.72
2007-02-02,57,52.0,,0.52,29.64
2007-02-03,0,52.0,,0.52,0.0
2007-02-04,0,52.0,,0.52,0.0
2007-02-05,38,52.0,,0.52,19.76
2007-02-06,0,52.0,,0.52,0.0
2007-02-07,54,52.0,,0.52,28.080000000000002
2007-02-08,0,52.0,,0.52,0.0
2007-02-09,57,52.0,,0.52,29.64
2007-02-10,27,52.0,,0.52,14.040000000000001
2007-02-11,54,52.0,,0.52,28.080000000000002
2007-02-12,53,52.0,,0.52,27.560000000000002
2007-02-13,0,52.0,,0.52,0.0
2007-02-14,54,52.0,,0.52,28.080000000000002
2007-02-15,19,52.0,,0.52,9.88
2007-02-16,57,52.0,,0.52,29.64
2007-02-17,27,52.0,,0.52,14.040000000000001
2007-02-18,0,52.0,,0.52,0.0
2007-02-19,100,52.0,,0.52,52.0
2007-02-20,37,52.0,,0.52,19.240000000000002
2007-02-21,18,52.0,,0.52,9.36
2007-02-22,18,52.0,,0.52,9.36
2007-02-23,58,52.0,,0.52,30.16
2007-02-24,0,52.0,,0.52,0.0
2007-02-25,0,52.0,,0.52,0.0
2007-02-26,0,52.0,,0.52,0.0
2007-02-27,35,52.0,,0.52,18.2
2007-02-28,0,52.0,,0.52,0.0
