date,luxury home_unscaled,luxury home_monthly,isPartial,scale,luxury home
2016-04-12,82,50.0,,0.5,41.0
2016-04-13,53,50.0,,0.5,26.5
2016-04-14,53,50.0,,0.5,26.5
2016-04-15,43,50.0,,0.5,21.5
2016-04-16,43,50.0,,0.5,21.5
2016-04-17,79,50.0,,0.5,39.5
2016-04-18,41,50.0,,0.5,20.5
2016-04-19,91,50.0,,0.5,45.5
2016-04-20,53,50.0,,0.5,26.5
2016-04-21,41,50.0,,0.5,20.5
2016-04-22,43,50.0,,0.5,21.5
2016-04-23,56,50.0,,0.5,28.0
2016-04-24,60,50.0,,0.5,30.0
2016-04-25,90,50.0,,0.5,45.0
2016-04-26,78,50.0,,0.5,39.0
2016-04-27,67,50.0,,0.5,33.5
2016-04-28,41,50.0,,0.5,20.5
2016-04-29,58,50.0,,0.5,29.0
2016-04-30,45,50.0,,0.5,22.5
2016-05-01,80,52.0,False,0.52,41.6
2016-05-02,53,52.0,,0.52,27.560000000000002
2016-05-03,36,52.0,,0.52,18.72
2016-05-04,57,52.0,,0.52,29.64
2016-05-05,52,52.0,,0.52,27.04
2016-05-06,36,52.0,,0.52,18.72
2016-05-07,33,52.0,,0.52,17.16
2016-05-08,73,52.0,,0.52,37.96
2016-05-09,76,52.0,,0.52,39.52
2016-05-10,50,52.0,,0.52,26.0
2016-05-11,58,52.0,,0.52,30.16
2016-05-12,49,52.0,,0.52,25.48
2016-05-13,46,52.0,,0.52,23.92
2016-05-14,38,52.0,,0.52,19.76
2016-05-15,55,52.0,,0.52,28.6
2016-05-16,100,52.0,,0.52,52.0
2016-05-17,37,52.0,,0.52,19.240000000000002
2016-05-18,51,52.0,,0.52,26.52
2016-05-19,63,52.0,,0.52,32.76
2016-05-20,54,52.0,,0.52,28.080000000000002
2016-05-21,64,52.0,,0.52,33.28
2016-05-22,64,52.0,,0.52,33.28
2016-05-23,73,52.0,,0.52,37.96
2016-05-24,49,52.0,,0.52,25.48
2016-05-25,60,52.0,,0.52,31.200000000000003
2016-05-26,61,52.0,,0.52,31.720000000000002
2016-05-27,52,52.0,,0.52,27.04
2016-05-28,48,52.0,,0.52,24.96
2016-05-29,35,52.0,,0.52,18.2
2016-05-30,45,52.0,,0.52,23.400000000000002
2016-05-31,45,52.0,,0.52,23.400000000000002
2016-06-01,50,49.0,False,0.49,24.5
2016-06-02,32,49.0,,0.49,15.68
2016-06-03,51,49.0,,0.49,24.99
2016-06-04,59,49.0,,0.49,28.91
2016-06-05,100,49.0,,0.49,49.0
2016-06-06,81,49.0,,0.49,39.69
2016-06-07,67,49.0,,0.49,32.83
2016-06-08,75,49.0,,0.49,36.75
2016-06-09,62,49.0,,0.49,30.38
2016-06-10,34,49.0,,0.49,16.66
2016-06-11,46,49.0,,0.49,22.54
2016-06-12,80,49.0,,0.49,39.2
2016-06-13,32,49.0,,0.49,15.68
2016-06-14,39,49.0,,0.49,19.11
2016-06-15,57,49.0,,0.49,27.93
2016-06-16,25,49.0,,0.49,12.25
2016-06-17,52,49.0,,0.49,25.48
2016-06-18,26,49.0,,0.49,12.74
2016-06-19,44,49.0,,0.49,21.56
2016-06-20,54,49.0,,0.49,26.46
2016-06-21,65,49.0,,0.49,31.849999999999998
2016-06-22,73,49.0,,0.49,35.769999999999996
2016-06-23,51,49.0,,0.49,24.99
2016-06-24,37,49.0,,0.49,18.13
2016-06-25,65,49.0,,0.49,31.849999999999998
2016-06-26,52,49.0,,0.49,25.48
2016-06-27,72,49.0,,0.49,35.28
2016-06-28,57,49.0,,0.49,27.93
2016-06-29,54,49.0,,0.49,26.46
2016-06-30,59,49.0,,0.49,28.91
2016-07-01,53,49.0,False,0.49,25.97
2016-07-02,60,49.0,,0.49,29.4
2016-07-03,31,49.0,,0.49,15.19
2016-07-04,59,49.0,,0.49,28.91
2016-07-05,60,49.0,,0.49,29.4
2016-07-06,32,49.0,,0.49,15.68
2016-07-07,51,49.0,,0.49,24.99
2016-07-08,51,49.0,,0.49,24.99
2016-07-09,29,49.0,,0.49,14.209999999999999
2016-07-10,60,49.0,,0.49,29.4
2016-07-11,70,49.0,,0.49,34.3
2016-07-12,51,49.0,,0.49,24.99
2016-07-13,71,49.0,,0.49,34.79
2016-07-14,25,49.0,,0.49,12.25
2016-07-15,46,49.0,,0.49,22.54
2016-07-16,23,49.0,,0.49,11.27
2016-07-17,52,49.0,,0.49,25.48
2016-07-18,63,49.0,,0.49,30.87
2016-07-19,19,49.0,,0.49,9.31
2016-07-20,26,49.0,,0.49,12.74
2016-07-21,32,49.0,,0.49,15.68
2016-07-22,33,49.0,,0.49,16.169999999999998
2016-07-23,51,49.0,,0.49,24.99
2016-07-24,52,49.0,,0.49,25.48
2016-07-25,81,49.0,,0.49,39.69
2016-07-26,100,49.0,,0.49,49.0
2016-07-27,69,49.0,,0.49,33.81
2016-07-28,57,49.0,,0.49,27.93
2016-07-29,25,49.0,,0.49,12.25
2016-07-30,87,49.0,,0.49,42.63
2016-07-31,87,49.0,,0.49,42.63
2016-08-01,59,49.0,False,0.49,28.91
2016-08-02,96,49.0,,0.49,47.04
2016-08-03,99,49.0,,0.49,48.51
2016-08-04,62,49.0,,0.49,30.38
2016-08-05,64,49.0,,0.49,31.36
2016-08-06,57,49.0,,0.49,27.93
2016-08-07,68,49.0,,0.49,33.32
2016-08-08,95,49.0,,0.49,46.55
2016-08-09,100,49.0,,0.49,49.0
2016-08-10,58,49.0,,0.49,28.419999999999998
2016-08-11,64,49.0,,0.49,31.36
2016-08-12,75,49.0,,0.49,36.75
2016-08-13,73,49.0,,0.49,35.769999999999996
2016-08-14,80,49.0,,0.49,39.2
2016-08-15,63,49.0,,0.49,30.87
2016-08-16,54,49.0,,0.49,26.46
2016-08-17,74,49.0,,0.49,36.26
2016-08-18,66,49.0,,0.49,32.339999999999996
2016-08-19,72,49.0,,0.49,35.28
2016-08-20,47,49.0,,0.49,23.03
2016-08-21,87,49.0,,0.49,42.63
2016-08-22,68,49.0,,0.49,33.32
2016-08-23,83,49.0,,0.49,40.67
2016-08-24,52,49.0,,0.49,25.48
2016-08-25,59,49.0,,0.49,28.91
2016-08-26,32,49.0,,0.49,15.68
2016-08-27,49,49.0,,0.49,24.009999999999998
2016-08-28,86,49.0,,0.49,42.14
2016-08-29,31,49.0,,0.49,15.19
2016-08-30,45,49.0,,0.49,22.05
2016-08-31,62,49.0,,0.49,30.38
2016-09-01,37,51.0,False,0.51,18.87
2016-09-02,46,51.0,,0.51,23.46
2016-09-03,57,51.0,,0.51,29.07
2016-09-04,79,51.0,,0.51,40.29
2016-09-05,100,51.0,,0.51,51.0
2016-09-06,92,51.0,,0.51,46.92
2016-09-07,47,51.0,,0.51,23.97
2016-09-08,40,51.0,,0.51,20.4
2016-09-09,20,51.0,,0.51,10.2
2016-09-10,28,51.0,,0.51,14.280000000000001
2016-09-11,36,51.0,,0.51,18.36
2016-09-12,67,51.0,,0.51,34.17
2016-09-13,55,51.0,,0.51,28.05
2016-09-14,75,51.0,,0.51,38.25
2016-09-15,52,51.0,,0.51,26.52
2016-09-16,41,51.0,,0.51,20.91
2016-09-17,47,51.0,,0.51,23.97
2016-09-18,94,51.0,,0.51,47.94
2016-09-19,54,51.0,,0.51,27.54
2016-09-20,39,51.0,,0.51,19.89
2016-09-21,63,51.0,,0.51,32.13
2016-09-22,84,51.0,,0.51,42.84
2016-09-23,45,51.0,,0.51,22.95
2016-09-24,53,51.0,,0.51,27.03
2016-09-25,78,51.0,,0.51,39.78
2016-09-26,51,51.0,,0.51,26.01
2016-09-27,47,51.0,,0.51,23.97
2016-09-28,83,51.0,,0.51,42.33
2016-09-29,48,51.0,,0.51,24.48
2016-09-30,41,51.0,,0.51,20.91
2016-10-01,63,48.0,False,0.48,30.24
2016-10-02,76,48.0,,0.48,36.48
2016-10-03,72,48.0,,0.48,34.56
2016-10-04,60,48.0,,0.48,28.799999999999997
2016-10-05,40,48.0,,0.48,19.2
2016-10-06,45,48.0,,0.48,21.599999999999998
2016-10-07,33,48.0,,0.48,15.84
2016-10-08,44,48.0,,0.48,21.119999999999997
2016-10-09,57,48.0,,0.48,27.36
2016-10-10,50,48.0,,0.48,24.0
2016-10-11,41,48.0,,0.48,19.68
2016-10-12,33,48.0,,0.48,15.84
2016-10-13,58,48.0,,0.48,27.84
2016-10-14,51,48.0,,0.48,24.48
2016-10-15,85,48.0,,0.48,40.8
2016-10-16,53,48.0,,0.48,25.439999999999998
2016-10-17,89,48.0,,0.48,42.72
2016-10-18,49,48.0,,0.48,23.52
2016-10-19,66,48.0,,0.48,31.68
2016-10-20,61,48.0,,0.48,29.279999999999998
2016-10-21,67,48.0,,0.48,32.16
2016-10-22,66,48.0,,0.48,31.68
2016-10-23,44,48.0,,0.48,21.119999999999997
2016-10-24,64,48.0,,0.48,30.72
2016-10-25,52,48.0,,0.48,24.96
2016-10-26,48,48.0,,0.48,23.04
2016-10-27,56,48.0,,0.48,26.88
2016-10-28,46,48.0,,0.48,22.08
2016-10-29,59,48.0,,0.48,28.32
2016-10-30,100,48.0,,0.48,48.0
2016-10-31,45,48.0,,0.48,21.599999999999998
2016-11-01,89,48.0,False,0.48,42.72
2016-11-02,53,48.0,,0.48,25.439999999999998
2016-11-03,31,48.0,,0.48,14.879999999999999
2016-11-04,40,48.0,,0.48,19.2
2016-11-05,91,48.0,,0.48,43.68
2016-11-06,75,48.0,,0.48,36.0
2016-11-07,59,48.0,,0.48,28.32
2016-11-08,54,48.0,,0.48,25.919999999999998
2016-11-09,14,48.0,,0.48,6.72
2016-11-10,36,48.0,,0.48,17.28
2016-11-11,59,48.0,,0.48,28.32
2016-11-12,47,48.0,,0.48,22.56
2016-11-13,100,48.0,,0.48,48.0
2016-11-14,59,48.0,,0.48,28.32
2016-11-15,80,48.0,,0.48,38.4
2016-11-16,56,48.0,,0.48,26.88
2016-11-17,60,48.0,,0.48,28.799999999999997
2016-11-18,51,48.0,,0.48,24.48
2016-11-19,51,48.0,,0.48,24.48
2016-11-20,58,48.0,,0.48,27.84
2016-11-21,64,48.0,,0.48,30.72
2016-11-22,47,48.0,,0.48,22.56
2016-11-23,38,48.0,,0.48,18.24
2016-11-24,80,48.0,,0.48,38.4
2016-11-25,59,48.0,,0.48,28.32
2016-11-26,57,48.0,,0.48,27.36
2016-11-27,56,48.0,,0.48,26.88
2016-11-28,51,48.0,,0.48,24.48
2016-11-29,67,48.0,,0.48,32.16
2016-11-30,56,48.0,,0.48,26.88
2016-12-01,61,44.0,False,0.44,26.84
2016-12-02,75,44.0,,0.44,33.0
2016-12-03,97,44.0,,0.44,42.68
2016-12-04,50,44.0,,0.44,22.0
2016-12-05,88,44.0,,0.44,38.72
2016-12-06,88,44.0,,0.44,38.72
2016-12-07,72,44.0,,0.44,31.68
2016-12-08,41,44.0,,0.44,18.04
2016-12-09,29,44.0,,0.44,12.76
2016-12-10,55,44.0,,0.44,24.2
2016-12-11,100,44.0,,0.44,44.0
2016-12-12,48,44.0,,0.44,21.12
2016-12-13,68,44.0,,0.44,29.92
2016-12-14,52,44.0,,0.44,22.88
2016-12-15,50,44.0,,0.44,22.0
2016-12-16,65,44.0,,0.44,28.6
2016-12-17,89,44.0,,0.44,39.160000000000004
2016-12-18,99,44.0,,0.44,43.56
2016-12-19,51,44.0,,0.44,22.44
2016-12-20,35,44.0,,0.44,15.4
2016-12-21,50,44.0,,0.44,22.0
2016-12-22,32,44.0,,0.44,14.08
2016-12-23,66,44.0,,0.44,29.04
2016-12-24,31,44.0,,0.44,13.64
2016-12-25,62,44.0,,0.44,27.28
2016-12-26,50,44.0,,0.44,22.0
2016-12-27,67,44.0,,0.44,29.48
2016-12-28,67,44.0,,0.44,29.48
2016-12-29,76,44.0,,0.44,33.44
2016-12-30,59,44.0,,0.44,25.96
2016-12-31,48,44.0,,0.44,21.12
2017-01-01,85,56.0,False,0.56,47.6
2017-01-02,94,56.0,,0.56,52.64000000000001
2017-01-03,69,56.0,,0.56,38.64
2017-01-04,74,56.0,,0.56,41.440000000000005
2017-01-05,89,56.0,,0.56,49.84
2017-01-06,63,56.0,,0.56,35.28
2017-01-07,94,56.0,,0.56,52.64000000000001
2017-01-08,39,56.0,,0.56,21.840000000000003
2017-01-09,71,56.0,,0.56,39.760000000000005
2017-01-10,86,56.0,,0.56,48.160000000000004
2017-01-11,71,56.0,,0.56,39.760000000000005
2017-01-12,38,56.0,,0.56,21.28
2017-01-13,42,56.0,,0.56,23.520000000000003
2017-01-14,49,56.0,,0.56,27.44
2017-01-15,100,56.0,,0.56,56.00000000000001
2017-01-16,89,56.0,,0.56,49.84
2017-01-17,70,56.0,,0.56,39.2
2017-01-18,33,56.0,,0.56,18.48
2017-01-19,70,56.0,,0.56,39.2
2017-01-20,41,56.0,,0.56,22.96
2017-01-21,66,56.0,,0.56,36.96
2017-01-22,96,56.0,,0.56,53.760000000000005
2017-01-23,57,56.0,,0.56,31.92
2017-01-24,99,56.0,,0.56,55.440000000000005
2017-01-25,52,56.0,,0.56,29.120000000000005
2017-01-26,40,56.0,,0.56,22.400000000000002
2017-01-27,80,56.0,,0.56,44.800000000000004
2017-01-28,76,56.0,,0.56,42.56
2017-01-29,78,56.0,,0.56,43.68000000000001
2017-01-30,83,56.0,,0.56,46.480000000000004
2017-01-31,68,56.0,,0.56,38.080000000000005
2017-02-01,69,50.0,False,0.5,34.5
2017-02-02,36,50.0,,0.5,18.0
2017-02-03,48,50.0,,0.5,24.0
2017-02-04,92,50.0,,0.5,46.0
2017-02-05,51,50.0,,0.5,25.5
2017-02-06,62,50.0,,0.5,31.0
2017-02-07,53,50.0,,0.5,26.5
2017-02-08,50,50.0,,0.5,25.0
2017-02-09,58,50.0,,0.5,29.0
2017-02-10,56,50.0,,0.5,28.0
2017-02-11,87,50.0,,0.5,43.5
2017-02-12,100,50.0,,0.5,50.0
2017-02-13,55,50.0,,0.5,27.5
2017-02-14,79,50.0,,0.5,39.5
2017-02-15,30,50.0,,0.5,15.0
2017-02-16,67,50.0,,0.5,33.5
2017-02-17,54,50.0,,0.5,27.0
2017-02-18,30,50.0,,0.5,15.0
2017-02-19,75,50.0,,0.5,37.5
2017-02-20,59,50.0,,0.5,29.5
2017-02-21,71,50.0,,0.5,35.5
2017-02-22,43,50.0,,0.5,21.5
2017-02-23,64,50.0,,0.5,32.0
2017-02-24,40,50.0,,0.5,20.0
2017-02-25,69,50.0,,0.5,34.5
2017-02-26,96,50.0,,0.5,48.0
2017-02-27,69,50.0,,0.5,34.5
2017-02-28,54,50.0,,0.5,27.0
2017-03-01,64,51.0,False,0.51,32.64
2017-03-02,68,51.0,,0.51,34.68
2017-03-03,61,51.0,,0.51,31.11
2017-03-04,81,51.0,,0.51,41.31
2017-03-05,72,51.0,,0.51,36.72
2017-03-06,61,51.0,,0.51,31.11
2017-03-07,50,51.0,,0.51,25.5
2017-03-08,49,51.0,,0.51,24.990000000000002
2017-03-09,56,51.0,,0.51,28.560000000000002
2017-03-10,47,51.0,,0.51,23.97
2017-03-11,97,51.0,,0.51,49.47
2017-03-12,100,51.0,,0.51,51.0
2017-03-13,83,51.0,,0.51,42.33
2017-03-14,68,51.0,,0.51,34.68
2017-03-15,57,51.0,,0.51,29.07
2017-03-16,43,51.0,,0.51,21.93
2017-03-17,56,51.0,,0.51,28.560000000000002
2017-03-18,56,51.0,,0.51,28.560000000000002
2017-03-19,73,51.0,,0.51,37.230000000000004
2017-03-20,64,51.0,,0.51,32.64
2017-03-21,68,51.0,,0.51,34.68
2017-03-22,57,51.0,,0.51,29.07
2017-03-23,36,51.0,,0.51,18.36
2017-03-24,48,51.0,,0.51,24.48
2017-03-25,48,51.0,,0.51,24.48
2017-03-26,52,51.0,,0.51,26.52
2017-03-27,61,51.0,,0.51,31.11
2017-03-28,76,51.0,,0.51,38.76
2017-03-29,65,51.0,,0.51,33.15
2017-03-30,54,51.0,,0.51,27.54
2017-03-31,78,51.0,,0.51,39.78
2017-04-01,100,49.0,False,0.49,49.0
2017-04-02,70,49.0,,0.49,34.3
2017-04-03,81,49.0,,0.49,39.69
2017-04-04,54,49.0,,0.49,26.46
2017-04-05,69,49.0,,0.49,33.81
2017-04-06,31,49.0,,0.49,15.19
2017-04-07,32,49.0,,0.49,15.68
2017-04-08,51,49.0,,0.49,24.99
2017-04-09,89,49.0,,0.49,43.61
2017-04-10,80,49.0,,0.49,39.2
2017-04-11,56,49.0,,0.49,27.439999999999998
2017-04-12,67,49.0,,0.49,32.83
2017-04-13,71,49.0,,0.49,34.79
2017-04-14,38,49.0,,0.49,18.62
2017-04-15,47,49.0,,0.49,23.03
2017-04-16,62,49.0,,0.49,30.38
2017-04-17,63,49.0,,0.49,30.87
2017-04-18,44,49.0,,0.49,21.56
2017-04-19,41,49.0,,0.49,20.09
2017-04-20,66,49.0,,0.49,32.339999999999996
2017-04-21,68,49.0,,0.49,33.32
2017-04-22,68,49.0,,0.49,33.32
2017-04-23,97,49.0,,0.49,47.53
2017-04-24,48,49.0,,0.49,23.52
2017-04-25,65,49.0,,0.49,31.849999999999998
2017-04-26,85,49.0,,0.49,41.65
2017-04-27,48,49.0,,0.49,23.52
2017-04-28,46,49.0,,0.49,22.54
2017-04-29,50,49.0,,0.49,24.5
2017-04-30,62,49.0,,0.49,30.38
2017-05-01,83,49.0,False,0.49,40.67
2017-05-02,42,49.0,,0.49,20.58
2017-05-03,69,49.0,,0.49,33.81
2017-05-04,54,49.0,,0.49,26.46
2017-05-05,71,49.0,,0.49,34.79
2017-05-06,57,49.0,,0.49,27.93
2017-05-07,100,49.0,,0.49,49.0
2017-05-08,78,49.0,,0.49,38.22
2017-05-09,73,49.0,,0.49,35.769999999999996
2017-05-10,90,49.0,,0.49,44.1
2017-05-11,59,49.0,,0.49,28.91
2017-05-12,86,49.0,,0.49,42.14
2017-05-13,98,49.0,,0.49,48.019999999999996
2017-05-14,79,49.0,,0.49,38.71
2017-05-15,92,49.0,,0.49,45.08
2017-05-16,42,49.0,,0.49,20.58
2017-05-17,54,49.0,,0.49,26.46
2017-05-18,62,49.0,,0.49,30.38
2017-05-19,52,49.0,,0.49,25.48
2017-05-20,81,49.0,,0.49,39.69
2017-05-21,61,49.0,,0.49,29.89
2017-05-22,87,49.0,,0.49,42.63
2017-05-23,60,49.0,,0.49,29.4
2017-05-24,46,49.0,,0.49,22.54
2017-05-25,50,49.0,,0.49,24.5
2017-05-26,45,49.0,,0.49,22.05
2017-05-27,64,49.0,,0.49,31.36
2017-05-28,64,49.0,,0.49,31.36
2017-05-29,94,49.0,,0.49,46.06
2017-05-30,79,49.0,,0.49,38.71
2017-05-31,80,49.0,,0.49,39.2
2017-06-01,49,54.0,False,0.54,26.46
2017-06-02,47,54.0,,0.54,25.380000000000003
2017-06-03,48,54.0,,0.54,25.92
2017-06-04,54,54.0,,0.54,29.160000000000004
2017-06-05,66,54.0,,0.54,35.64
2017-06-06,62,54.0,,0.54,33.480000000000004
2017-06-07,69,54.0,,0.54,37.260000000000005
2017-06-08,49,54.0,,0.54,26.46
2017-06-09,60,54.0,,0.54,32.400000000000006
2017-06-10,45,54.0,,0.54,24.3
2017-06-11,93,54.0,,0.54,50.220000000000006
2017-06-12,66,54.0,,0.54,35.64
2017-06-13,62,54.0,,0.54,33.480000000000004
2017-06-14,45,54.0,,0.54,24.3
2017-06-15,28,54.0,,0.54,15.120000000000001
2017-06-16,28,54.0,,0.54,15.120000000000001
2017-06-17,48,54.0,,0.54,25.92
2017-06-18,63,54.0,,0.54,34.02
2017-06-19,86,54.0,,0.54,46.440000000000005
2017-06-20,32,54.0,,0.54,17.28
2017-06-21,53,54.0,,0.54,28.62
2017-06-22,39,54.0,,0.54,21.060000000000002
2017-06-23,45,54.0,,0.54,24.3
2017-06-24,57,54.0,,0.54,30.78
2017-06-25,100,54.0,,0.54,54.0
2017-06-26,62,54.0,,0.54,33.480000000000004
2017-06-27,37,54.0,,0.54,19.98
2017-06-28,45,54.0,,0.54,24.3
2017-06-29,48,54.0,,0.54,25.92
2017-06-30,72,54.0,,0.54,38.88
2017-07-01,44,54.0,False,0.54,23.76
2017-07-02,45,54.0,,0.54,24.3
2017-07-03,54,54.0,,0.54,29.160000000000004
2017-07-04,47,54.0,,0.54,25.380000000000003
2017-07-05,53,54.0,,0.54,28.62
2017-07-06,50,54.0,,0.54,27.0
2017-07-07,43,54.0,,0.54,23.220000000000002
2017-07-08,49,54.0,,0.54,26.46
2017-07-09,100,54.0,,0.54,54.0
2017-07-10,58,54.0,,0.54,31.32
2017-07-11,34,54.0,,0.54,18.36
2017-07-12,42,54.0,,0.54,22.68
2017-07-13,29,54.0,,0.54,15.66
2017-07-14,59,54.0,,0.54,31.860000000000003
2017-07-15,43,54.0,,0.54,23.220000000000002
2017-07-16,53,54.0,,0.54,28.62
2017-07-17,37,54.0,,0.54,19.98
2017-07-18,45,54.0,,0.54,24.3
2017-07-19,45,54.0,,0.54,24.3
2017-07-20,53,54.0,,0.54,28.62
2017-07-21,51,54.0,,0.54,27.540000000000003
2017-07-22,30,54.0,,0.54,16.200000000000003
2017-07-23,52,54.0,,0.54,28.080000000000002
2017-07-24,49,54.0,,0.54,26.46
2017-07-25,50,54.0,,0.54,27.0
2017-07-26,47,54.0,,0.54,25.380000000000003
2017-07-27,36,54.0,,0.54,19.44
2017-07-28,29,54.0,,0.54,15.66
2017-07-29,43,54.0,,0.54,23.220000000000002
2017-07-30,50,54.0,,0.54,27.0
2017-07-31,42,54.0,,0.54,22.68
2017-08-01,98,53.0,False,0.53,51.940000000000005
2017-08-02,56,53.0,,0.53,29.68
2017-08-03,92,53.0,,0.53,48.760000000000005
2017-08-04,57,53.0,,0.53,30.21
2017-08-05,57,53.0,,0.53,30.21
2017-08-06,98,53.0,,0.53,51.940000000000005
2017-08-07,64,53.0,,0.53,33.92
2017-08-08,56,53.0,,0.53,29.68
2017-08-09,84,53.0,,0.53,44.52
2017-08-10,76,53.0,,0.53,40.28
2017-08-11,69,53.0,,0.53,36.57
2017-08-12,100,53.0,,0.53,53.0
2017-08-13,52,53.0,,0.53,27.560000000000002
2017-08-14,44,53.0,,0.53,23.32
2017-08-15,63,53.0,,0.53,33.39
2017-08-16,63,53.0,,0.53,33.39
2017-08-17,66,53.0,,0.53,34.980000000000004
2017-08-18,67,53.0,,0.53,35.510000000000005
2017-08-19,74,53.0,,0.53,39.22
2017-08-20,60,53.0,,0.53,31.8
2017-08-21,42,53.0,,0.53,22.26
2017-08-22,85,53.0,,0.53,45.050000000000004
2017-08-23,59,53.0,,0.53,31.270000000000003
2017-08-24,69,53.0,,0.53,36.57
2017-08-25,49,53.0,,0.53,25.970000000000002
2017-08-26,63,53.0,,0.53,33.39
2017-08-27,77,53.0,,0.53,40.81
2017-08-28,33,53.0,,0.53,17.490000000000002
2017-08-29,57,53.0,,0.53,30.21
2017-08-30,65,53.0,,0.53,34.45
2017-08-31,54,53.0,,0.53,28.62
2017-09-01,56,51.0,False,0.51,28.560000000000002
2017-09-02,64,51.0,,0.51,32.64
2017-09-03,65,51.0,,0.51,33.15
2017-09-04,89,51.0,,0.51,45.39
2017-09-05,85,51.0,,0.51,43.35
2017-09-06,47,51.0,,0.51,23.97
2017-09-07,70,51.0,,0.51,35.7
2017-09-08,58,51.0,,0.51,29.580000000000002
2017-09-09,72,51.0,,0.51,36.72
2017-09-10,38,51.0,,0.51,19.38
2017-09-11,69,51.0,,0.51,35.19
2017-09-12,57,51.0,,0.51,29.07
2017-09-13,98,51.0,,0.51,49.980000000000004
2017-09-14,62,51.0,,0.51,31.62
2017-09-15,89,51.0,,0.51,45.39
2017-09-16,79,51.0,,0.51,40.29
2017-09-17,68,51.0,,0.51,34.68
2017-09-18,65,51.0,,0.51,33.15
2017-09-19,65,51.0,,0.51,33.15
2017-09-20,62,51.0,,0.51,31.62
2017-09-21,75,51.0,,0.51,38.25
2017-09-22,80,51.0,,0.51,40.8
2017-09-23,40,51.0,,0.51,20.4
2017-09-24,54,51.0,,0.51,27.54
2017-09-25,50,51.0,,0.51,25.5
2017-09-26,98,51.0,,0.51,49.980000000000004
2017-09-27,58,51.0,,0.51,29.580000000000002
2017-09-28,100,51.0,,0.51,51.0
2017-09-29,55,51.0,,0.51,28.05
2017-09-30,86,51.0,,0.51,43.86
2017-10-01,85,48.0,False,0.48,40.8
2017-10-02,48,48.0,,0.48,23.04
2017-10-03,57,48.0,,0.48,27.36
2017-10-04,99,48.0,,0.48,47.519999999999996
2017-10-05,91,48.0,,0.48,43.68
2017-10-06,59,48.0,,0.48,28.32
2017-10-07,69,48.0,,0.48,33.12
2017-10-08,82,48.0,,0.48,39.36
2017-10-09,89,48.0,,0.48,42.72
2017-10-10,52,48.0,,0.48,24.96
2017-10-11,66,48.0,,0.48,31.68
2017-10-12,82,48.0,,0.48,39.36
2017-10-13,72,48.0,,0.48,34.56
2017-10-14,100,48.0,,0.48,48.0
2017-10-15,73,48.0,,0.48,35.04
2017-10-16,74,48.0,,0.48,35.519999999999996
2017-10-17,70,48.0,,0.48,33.6
2017-10-18,94,48.0,,0.48,45.12
2017-10-19,68,48.0,,0.48,32.64
2017-10-20,96,48.0,,0.48,46.08
2017-10-21,97,48.0,,0.48,46.559999999999995
2017-10-22,82,48.0,,0.48,39.36
2017-10-23,78,48.0,,0.48,37.44
2017-10-24,77,48.0,,0.48,36.96
2017-10-25,74,48.0,,0.48,35.519999999999996
2017-10-26,70,48.0,,0.48,33.6
2017-10-27,60,48.0,,0.48,28.799999999999997
2017-10-28,100,48.0,,0.48,48.0
2017-10-29,84,48.0,,0.48,40.32
2017-10-30,36,48.0,,0.48,17.28
2017-10-31,25,48.0,,0.48,12.0
2017-11-01,48,46.0,False,0.46,22.080000000000002
2017-11-02,100,46.0,,0.46,46.0
2017-11-03,42,46.0,,0.46,19.32
2017-11-04,71,46.0,,0.46,32.660000000000004
2017-11-05,70,46.0,,0.46,32.2
2017-11-06,66,46.0,,0.46,30.360000000000003
2017-11-07,78,46.0,,0.46,35.88
2017-11-08,86,46.0,,0.46,39.56
2017-11-09,74,46.0,,0.46,34.04
2017-11-10,85,46.0,,0.46,39.1
2017-11-11,32,46.0,,0.46,14.72
2017-11-12,47,46.0,,0.46,21.62
2017-11-13,26,46.0,,0.46,11.96
2017-11-14,26,46.0,,0.46,11.96
2017-11-15,33,46.0,,0.46,15.180000000000001
2017-11-16,67,46.0,,0.46,30.82
2017-11-17,35,46.0,,0.46,16.1
2017-11-18,64,46.0,,0.46,29.44
2017-11-19,24,46.0,,0.46,11.040000000000001
2017-11-20,41,46.0,,0.46,18.86
2017-11-21,84,46.0,,0.46,38.64
2017-11-22,52,46.0,,0.46,23.92
2017-11-23,33,46.0,,0.46,15.180000000000001
2017-11-24,53,46.0,,0.46,24.380000000000003
2017-11-25,31,46.0,,0.46,14.26
2017-11-26,86,46.0,,0.46,39.56
2017-11-27,50,46.0,,0.46,23.0
2017-11-28,39,46.0,,0.46,17.94
2017-11-29,59,46.0,,0.46,27.14
2017-11-30,46,46.0,,0.46,21.16
2017-12-01,59,44.0,False,0.44,25.96
2017-12-02,50,44.0,,0.44,22.0
2017-12-03,83,44.0,,0.44,36.52
2017-12-04,48,44.0,,0.44,21.12
2017-12-05,64,44.0,,0.44,28.16
2017-12-06,66,44.0,,0.44,29.04
2017-12-07,53,44.0,,0.44,23.32
2017-12-08,34,44.0,,0.44,14.96
2017-12-09,64,44.0,,0.44,28.16
2017-12-10,75,44.0,,0.44,33.0
2017-12-11,69,44.0,,0.44,30.36
2017-12-12,70,44.0,,0.44,30.8
2017-12-13,91,44.0,,0.44,40.04
2017-12-14,55,44.0,,0.44,24.2
2017-12-15,39,44.0,,0.44,17.16
2017-12-16,51,44.0,,0.44,22.44
