date,great depression_unscaled,great depression_monthly,isPartial,scale,great depression
2016-06-04,59,15.0,,0.15,8.85
2016-06-05,69,15.0,,0.15,10.35
2016-06-06,88,15.0,,0.15,13.2
2016-06-07,82,15.0,,0.15,12.299999999999999
2016-06-08,78,15.0,,0.15,11.7
2016-06-09,70,15.0,,0.15,10.5
2016-06-10,59,15.0,,0.15,8.85
2016-06-11,27,15.0,,0.15,4.05
2016-06-12,44,15.0,,0.15,6.6
2016-06-13,56,15.0,,0.15,8.4
2016-06-14,65,15.0,,0.15,9.75
2016-06-15,47,15.0,,0.15,7.05
2016-06-16,42,15.0,,0.15,6.3
2016-06-17,32,15.0,,0.15,4.8
2016-06-18,46,15.0,,0.15,6.8999999999999995
2016-06-19,50,15.0,,0.15,7.5
2016-06-20,30,15.0,,0.15,4.5
2016-06-21,42,15.0,,0.15,6.3
2016-06-22,34,15.0,,0.15,5.1
2016-06-23,37,15.0,,0.15,5.55
2016-06-24,37,15.0,,0.15,5.55
2016-06-25,29,15.0,,0.15,4.35
2016-06-26,36,15.0,,0.15,5.3999999999999995
2016-06-27,30,15.0,,0.15,4.5
2016-06-28,33,15.0,,0.15,4.95
2016-06-29,31,15.0,,0.15,4.6499999999999995
2016-06-30,50,15.0,,0.15,7.5
2016-07-01,76,10.0,False,0.1,7.6000000000000005
2016-07-02,46,10.0,,0.1,4.6000000000000005
2016-07-03,80,10.0,,0.1,8.0
2016-07-04,67,10.0,,0.1,6.7
2016-07-05,75,10.0,,0.1,7.5
2016-07-06,78,10.0,,0.1,7.800000000000001
2016-07-07,75,10.0,,0.1,7.5
2016-07-08,77,10.0,,0.1,7.7
2016-07-09,57,10.0,,0.1,5.7
2016-07-10,46,10.0,,0.1,4.6000000000000005
2016-07-11,74,10.0,,0.1,7.4
2016-07-12,60,10.0,,0.1,6.0
2016-07-13,96,10.0,,0.1,9.600000000000001
2016-07-14,98,10.0,,0.1,9.8
2016-07-15,62,10.0,,0.1,6.2
2016-07-16,65,10.0,,0.1,6.5
2016-07-17,70,10.0,,0.1,7.0
2016-07-18,88,10.0,,0.1,8.8
2016-07-19,67,10.0,,0.1,6.7
2016-07-20,63,10.0,,0.1,6.300000000000001
2016-07-21,100,10.0,,0.1,10.0
2016-07-22,61,10.0,,0.1,6.1000000000000005
2016-07-23,42,10.0,,0.1,4.2
2016-07-24,58,10.0,,0.1,5.800000000000001
2016-07-25,95,10.0,,0.1,9.5
2016-07-26,93,10.0,,0.1,9.3
2016-07-27,95,10.0,,0.1,9.5
2016-07-28,64,10.0,,0.1,6.4
2016-07-29,52,10.0,,0.1,5.2
2016-07-30,63,10.0,,0.1,6.300000000000001
2016-07-31,48,10.0,,0.1,4.800000000000001
2016-08-01,51,11.0,False,0.11,5.61
2016-08-02,42,11.0,,0.11,4.62
2016-08-03,36,11.0,,0.11,3.96
2016-08-04,44,11.0,,0.11,4.84
2016-08-05,48,11.0,,0.11,5.28
2016-08-06,37,11.0,,0.11,4.07
2016-08-07,37,11.0,,0.11,4.07
2016-08-08,40,11.0,,0.11,4.4
2016-08-09,40,11.0,,0.11,4.4
2016-08-10,54,11.0,,0.11,5.94
2016-08-11,59,11.0,,0.11,6.49
2016-08-12,39,11.0,,0.11,4.29
2016-08-13,41,11.0,,0.11,4.51
2016-08-14,38,11.0,,0.11,4.18
2016-08-15,43,11.0,,0.11,4.73
2016-08-16,32,11.0,,0.11,3.52
2016-08-17,40,11.0,,0.11,4.4
2016-08-18,43,11.0,,0.11,4.73
2016-08-19,49,11.0,,0.11,5.39
2016-08-20,36,11.0,,0.11,3.96
2016-08-21,42,11.0,,0.11,4.62
2016-08-22,49,11.0,,0.11,5.39
2016-08-23,94,11.0,,0.11,10.34
2016-08-24,86,11.0,,0.11,9.46
2016-08-25,74,11.0,,0.11,8.14
2016-08-26,71,11.0,,0.11,7.81
2016-08-27,35,11.0,,0.11,3.85
2016-08-28,56,11.0,,0.11,6.16
2016-08-29,62,11.0,,0.11,6.82
2016-08-30,100,11.0,,0.11,11.0
2016-08-31,96,11.0,,0.11,10.56
2016-09-01,54,21.0,False,0.21,11.34
2016-09-02,43,21.0,,0.21,9.03
2016-09-03,31,21.0,,0.21,6.51
2016-09-04,24,21.0,,0.21,5.04
2016-09-05,40,21.0,,0.21,8.4
2016-09-06,74,21.0,,0.21,15.54
2016-09-07,64,21.0,,0.21,13.44
2016-09-08,76,21.0,,0.21,15.959999999999999
2016-09-09,61,21.0,,0.21,12.809999999999999
2016-09-10,34,21.0,,0.21,7.14
2016-09-11,35,21.0,,0.21,7.35
2016-09-12,61,21.0,,0.21,12.809999999999999
2016-09-13,96,21.0,,0.21,20.16
2016-09-14,78,21.0,,0.21,16.38
2016-09-15,70,21.0,,0.21,14.7
2016-09-16,54,21.0,,0.21,11.34
2016-09-17,33,21.0,,0.21,6.93
2016-09-18,28,21.0,,0.21,5.88
2016-09-19,56,21.0,,0.21,11.76
2016-09-20,71,21.0,,0.21,14.91
2016-09-21,71,21.0,,0.21,14.91
2016-09-22,79,21.0,,0.21,16.59
2016-09-23,51,21.0,,0.21,10.709999999999999
2016-09-24,35,21.0,,0.21,7.35
2016-09-25,38,21.0,,0.21,7.9799999999999995
2016-09-26,79,21.0,,0.21,16.59
2016-09-27,100,21.0,,0.21,21.0
2016-09-28,98,21.0,,0.21,20.58
2016-09-29,91,21.0,,0.21,19.11
2016-09-30,82,21.0,,0.21,17.22
2016-10-01,27,29.0,False,0.29,7.829999999999999
2016-10-02,38,29.0,,0.29,11.02
2016-10-03,66,29.0,,0.29,19.139999999999997
2016-10-04,79,29.0,,0.29,22.91
2016-10-05,86,29.0,,0.29,24.939999999999998
2016-10-06,55,29.0,,0.29,15.95
2016-10-07,59,29.0,,0.29,17.11
2016-10-08,17,29.0,,0.29,4.93
2016-10-09,30,29.0,,0.29,8.7
2016-10-10,63,29.0,,0.29,18.27
2016-10-11,77,29.0,,0.29,22.33
2016-10-12,71,29.0,,0.29,20.59
2016-10-13,68,29.0,,0.29,19.72
2016-10-14,60,29.0,,0.29,17.4
2016-10-15,34,29.0,,0.29,9.86
2016-10-16,38,29.0,,0.29,11.02
2016-10-17,75,29.0,,0.29,21.75
2016-10-18,68,29.0,,0.29,19.72
2016-10-19,77,29.0,,0.29,22.33
2016-10-20,81,29.0,,0.29,23.49
2016-10-21,78,29.0,,0.29,22.619999999999997
2016-10-22,32,29.0,,0.29,9.28
2016-10-23,47,29.0,,0.29,13.629999999999999
2016-10-24,91,29.0,,0.29,26.389999999999997
2016-10-25,96,29.0,,0.29,27.839999999999996
2016-10-26,85,29.0,,0.29,24.65
2016-10-27,100,29.0,,0.29,28.999999999999996
2016-10-28,77,29.0,,0.29,22.33
2016-10-29,32,29.0,,0.29,9.28
2016-10-30,38,29.0,,0.29,11.02
2016-10-31,64,29.0,,0.29,18.56
2016-11-01,52,41.0,False,0.41,21.32
2016-11-02,54,41.0,,0.41,22.139999999999997
2016-11-03,46,41.0,,0.41,18.86
2016-11-04,47,41.0,,0.41,19.27
2016-11-05,15,41.0,,0.41,6.1499999999999995
2016-11-06,29,41.0,,0.41,11.889999999999999
2016-11-07,49,41.0,,0.41,20.09
2016-11-08,40,41.0,,0.41,16.4
2016-11-09,80,41.0,,0.41,32.8
2016-11-10,100,41.0,,0.41,41.0
2016-11-11,77,41.0,,0.41,31.569999999999997
2016-11-12,37,41.0,,0.41,15.17
2016-11-13,41,41.0,,0.41,16.81
2016-11-14,61,41.0,,0.41,25.009999999999998
2016-11-15,70,41.0,,0.41,28.7
2016-11-16,59,41.0,,0.41,24.189999999999998
2016-11-17,63,41.0,,0.41,25.83
2016-11-18,65,41.0,,0.41,26.65
2016-11-19,18,41.0,,0.41,7.38
2016-11-20,17,41.0,,0.41,6.97
2016-11-21,41,41.0,,0.41,16.81
2016-11-22,32,41.0,,0.41,13.12
2016-11-23,27,41.0,,0.41,11.069999999999999
2016-11-24,12,41.0,,0.41,4.92
2016-11-25,9,41.0,,0.41,3.69
2016-11-26,10,41.0,,0.41,4.1
2016-11-27,22,41.0,,0.41,9.02
2016-11-28,51,41.0,,0.41,20.91
2016-11-29,58,41.0,,0.41,23.779999999999998
2016-11-30,76,41.0,,0.41,31.159999999999997
2016-12-01,87,35.0,False,0.35,30.45
2016-12-02,72,35.0,,0.35,25.2
2016-12-03,23,35.0,,0.35,8.049999999999999
2016-12-04,38,35.0,,0.35,13.299999999999999
2016-12-05,85,35.0,,0.35,29.749999999999996
2016-12-06,91,35.0,,0.35,31.849999999999998
2016-12-07,87,35.0,,0.35,30.45
2016-12-08,100,35.0,,0.35,35.0
2016-12-09,70,35.0,,0.35,24.5
2016-12-10,28,35.0,,0.35,9.799999999999999
2016-12-11,41,35.0,,0.35,14.35
2016-12-12,90,35.0,,0.35,31.499999999999996
2016-12-13,74,35.0,,0.35,25.9
2016-12-14,75,35.0,,0.35,26.25
2016-12-15,83,35.0,,0.35,29.049999999999997
2016-12-16,56,35.0,,0.35,19.599999999999998
2016-12-17,17,35.0,,0.35,5.949999999999999
2016-12-18,27,35.0,,0.35,9.45
2016-12-19,47,35.0,,0.35,16.45
2016-12-20,53,35.0,,0.35,18.549999999999997
2016-12-21,39,35.0,,0.35,13.649999999999999
2016-12-22,39,35.0,,0.35,13.649999999999999
2016-12-23,17,35.0,,0.35,5.949999999999999
2016-12-24,11,35.0,,0.35,3.8499999999999996
2016-12-25,15,35.0,,0.35,5.25
2016-12-26,16,35.0,,0.35,5.6
2016-12-27,12,35.0,,0.35,4.199999999999999
2016-12-28,12,35.0,,0.35,4.199999999999999
2016-12-29,18,35.0,,0.35,6.3
2016-12-30,15,35.0,,0.35,5.25
2016-12-31,16,35.0,,0.35,5.6
2017-01-01,20,42.0,False,0.42,8.4
2017-01-02,21,42.0,,0.42,8.82
2017-01-03,45,42.0,,0.42,18.9
2017-01-04,63,42.0,,0.42,26.459999999999997
2017-01-05,70,42.0,,0.42,29.4
2017-01-06,61,42.0,,0.42,25.619999999999997
2017-01-07,17,42.0,,0.42,7.14
2017-01-08,27,42.0,,0.42,11.34
2017-01-09,69,42.0,,0.42,28.98
2017-01-10,75,42.0,,0.42,31.5
2017-01-11,81,42.0,,0.42,34.019999999999996
2017-01-12,85,42.0,,0.42,35.699999999999996
2017-01-13,72,42.0,,0.42,30.24
2017-01-14,19,42.0,,0.42,7.9799999999999995
2017-01-15,21,42.0,,0.42,8.82
2017-01-16,34,42.0,,0.42,14.28
2017-01-17,80,42.0,,0.42,33.6
2017-01-18,81,42.0,,0.42,34.019999999999996
2017-01-19,86,42.0,,0.42,36.12
2017-01-20,89,42.0,,0.42,37.379999999999995
2017-01-21,27,42.0,,0.42,11.34
2017-01-22,43,42.0,,0.42,18.06
2017-01-23,78,42.0,,0.42,32.76
2017-01-24,99,42.0,,0.42,41.58
2017-01-25,91,42.0,,0.42,38.22
2017-01-26,100,42.0,,0.42,42.0
2017-01-27,97,42.0,,0.42,40.74
2017-01-28,21,42.0,,0.42,8.82
2017-01-29,38,42.0,,0.42,15.959999999999999
2017-01-30,89,42.0,,0.42,37.379999999999995
2017-01-31,95,42.0,,0.42,39.9
2017-02-01,87,52.0,False,0.52,45.24
2017-02-02,87,52.0,,0.52,45.24
2017-02-03,66,52.0,,0.52,34.32
2017-02-04,21,52.0,,0.52,10.92
2017-02-05,31,52.0,,0.52,16.12
2017-02-06,79,52.0,,0.52,41.08
2017-02-07,86,52.0,,0.52,44.72
2017-02-08,82,52.0,,0.52,42.64
2017-02-09,80,52.0,,0.52,41.6
2017-02-10,80,52.0,,0.52,41.6
2017-02-11,26,52.0,,0.52,13.52
2017-02-12,32,52.0,,0.52,16.64
2017-02-13,69,52.0,,0.52,35.88
2017-02-14,91,52.0,,0.52,47.32
2017-02-15,97,52.0,,0.52,50.440000000000005
2017-02-16,85,52.0,,0.52,44.2
2017-02-17,79,52.0,,0.52,41.08
2017-02-18,20,52.0,,0.52,10.4
2017-02-19,25,52.0,,0.52,13.0
2017-02-20,49,52.0,,0.52,25.48
2017-02-21,86,52.0,,0.52,44.72
2017-02-22,97,52.0,,0.52,50.440000000000005
2017-02-23,86,52.0,,0.52,44.72
2017-02-24,81,52.0,,0.52,42.120000000000005
2017-02-25,30,52.0,,0.52,15.600000000000001
2017-02-26,36,52.0,,0.52,18.72
2017-02-27,96,52.0,,0.52,49.92
2017-02-28,100,52.0,,0.52,52.0
2017-03-01,90,60.0,False,0.6,54.0
2017-03-02,94,60.0,,0.6,56.4
2017-03-03,83,60.0,,0.6,49.8
2017-03-04,25,60.0,,0.6,15.0
2017-03-05,41,60.0,,0.6,24.599999999999998
2017-03-06,98,60.0,,0.6,58.8
2017-03-07,97,60.0,,0.6,58.199999999999996
2017-03-08,92,60.0,,0.6,55.199999999999996
2017-03-09,98,60.0,,0.6,58.8
2017-03-10,83,60.0,,0.6,49.8
2017-03-11,18,60.0,,0.6,10.799999999999999
2017-03-12,45,60.0,,0.6,27.0
2017-03-13,86,60.0,,0.6,51.6
2017-03-14,73,60.0,,0.6,43.8
2017-03-15,83,60.0,,0.6,49.8
2017-03-16,83,60.0,,0.6,49.8
2017-03-17,59,60.0,,0.6,35.4
2017-03-18,21,60.0,,0.6,12.6
2017-03-19,37,60.0,,0.6,22.2
2017-03-20,85,60.0,,0.6,51.0
2017-03-21,74,60.0,,0.6,44.4
2017-03-22,87,60.0,,0.6,52.199999999999996
2017-03-23,100,60.0,,0.6,60.0
2017-03-24,75,60.0,,0.6,45.0
2017-03-25,24,60.0,,0.6,14.399999999999999
2017-03-26,29,60.0,,0.6,17.4
2017-03-27,85,60.0,,0.6,51.0
2017-03-28,92,60.0,,0.6,55.199999999999996
2017-03-29,90,60.0,,0.6,54.0
2017-03-30,79,60.0,,0.6,47.4
2017-03-31,78,60.0,,0.6,46.8
2017-04-01,23,48.0,False,0.48,11.04
2017-04-02,41,48.0,,0.48,19.68
2017-04-03,90,48.0,,0.48,43.199999999999996
2017-04-04,100,48.0,,0.48,48.0
2017-04-05,85,48.0,,0.48,40.8
2017-04-06,97,48.0,,0.48,46.559999999999995
2017-04-07,84,48.0,,0.48,40.32
2017-04-08,22,48.0,,0.48,10.559999999999999
2017-04-09,28,48.0,,0.48,13.44
2017-04-10,85,48.0,,0.48,40.8
2017-04-11,71,48.0,,0.48,34.08
2017-04-12,85,48.0,,0.48,40.8
2017-04-13,57,48.0,,0.48,27.36
2017-04-14,32,48.0,,0.48,15.36
2017-04-15,21,48.0,,0.48,10.08
2017-04-16,25,48.0,,0.48,12.0
2017-04-17,59,48.0,,0.48,28.32
2017-04-18,82,48.0,,0.48,39.36
2017-04-19,82,48.0,,0.48,39.36
2017-04-20,85,48.0,,0.48,40.8
2017-04-21,67,48.0,,0.48,32.16
2017-04-22,27,48.0,,0.48,12.959999999999999
2017-04-23,36,48.0,,0.48,17.28
2017-04-24,85,48.0,,0.48,40.8
2017-04-25,86,48.0,,0.48,41.28
2017-04-26,79,48.0,,0.48,37.92
2017-04-27,86,48.0,,0.48,41.28
2017-04-28,72,48.0,,0.48,34.56
2017-04-29,23,48.0,,0.48,11.04
2017-04-30,41,48.0,,0.48,19.68
2017-05-01,89,41.0,False,0.41,36.489999999999995
2017-05-02,92,41.0,,0.41,37.72
2017-05-03,100,41.0,,0.41,41.0
2017-05-04,94,41.0,,0.41,38.54
2017-05-05,82,41.0,,0.41,33.62
2017-05-06,20,41.0,,0.41,8.2
2017-05-07,35,41.0,,0.41,14.35
2017-05-08,84,41.0,,0.41,34.44
2017-05-09,84,41.0,,0.41,34.44
2017-05-10,93,41.0,,0.41,38.129999999999995
2017-05-11,93,41.0,,0.41,38.129999999999995
2017-05-12,71,41.0,,0.41,29.11
2017-05-13,21,41.0,,0.41,8.61
2017-05-14,29,41.0,,0.41,11.889999999999999
2017-05-15,79,41.0,,0.41,32.39
2017-05-16,86,41.0,,0.41,35.26
2017-05-17,85,41.0,,0.41,34.85
2017-05-18,78,41.0,,0.41,31.979999999999997
2017-05-19,52,41.0,,0.41,21.32
2017-05-20,15,41.0,,0.41,6.1499999999999995
2017-05-21,29,41.0,,0.41,11.889999999999999
2017-05-22,65,41.0,,0.41,26.65
2017-05-23,60,41.0,,0.41,24.599999999999998
2017-05-24,61,41.0,,0.41,25.009999999999998
2017-05-25,57,41.0,,0.41,23.369999999999997
2017-05-26,39,41.0,,0.41,15.989999999999998
2017-05-27,17,41.0,,0.41,6.97
2017-05-28,18,41.0,,0.41,7.38
2017-05-29,25,41.0,,0.41,10.25
2017-05-30,44,41.0,,0.41,18.04
2017-05-31,42,41.0,,0.41,17.22
2017-06-01,100,15.0,False,0.15,15.0
2017-06-02,63,15.0,,0.15,9.45
2017-06-03,31,15.0,,0.15,4.6499999999999995
2017-06-04,62,15.0,,0.15,9.299999999999999
2017-06-05,65,15.0,,0.15,9.75
2017-06-06,84,15.0,,0.15,12.6
2017-06-07,61,15.0,,0.15,9.15
2017-06-08,70,15.0,,0.15,10.5
2017-06-09,47,15.0,,0.15,7.05
2017-06-10,26,15.0,,0.15,3.9
2017-06-11,33,15.0,,0.15,4.95
2017-06-12,47,15.0,,0.15,7.05
2017-06-13,44,15.0,,0.15,6.6
2017-06-14,59,15.0,,0.15,8.85
2017-06-15,47,15.0,,0.15,7.05
2017-06-16,30,15.0,,0.15,4.5
2017-06-17,21,15.0,,0.15,3.15
2017-06-18,21,15.0,,0.15,3.15
2017-06-19,36,15.0,,0.15,5.3999999999999995
2017-06-20,24,15.0,,0.15,3.5999999999999996
2017-06-21,37,15.0,,0.15,5.55
2017-06-22,39,15.0,,0.15,5.85
2017-06-23,21,15.0,,0.15,3.15
2017-06-24,20,15.0,,0.15,3.0
2017-06-25,31,15.0,,0.15,4.6499999999999995
2017-06-26,42,15.0,,0.15,6.3
2017-06-27,29,15.0,,0.15,4.35
2017-06-28,24,15.0,,0.15,3.5999999999999996
2017-06-29,28,15.0,,0.15,4.2
2017-06-30,34,15.0,,0.15,5.1
2017-07-01,58,10.0,False,0.1,5.800000000000001
2017-07-02,79,10.0,,0.1,7.9
2017-07-03,47,10.0,,0.1,4.7
2017-07-04,77,10.0,,0.1,7.7
2017-07-05,55,10.0,,0.1,5.5
2017-07-06,71,10.0,,0.1,7.1000000000000005
2017-07-07,86,10.0,,0.1,8.6
2017-07-08,76,10.0,,0.1,7.6000000000000005
2017-07-09,71,10.0,,0.1,7.1000000000000005
2017-07-10,95,10.0,,0.1,9.5
2017-07-11,63,10.0,,0.1,6.300000000000001
2017-07-12,65,10.0,,0.1,6.5
2017-07-13,65,10.0,,0.1,6.5
2017-07-14,66,10.0,,0.1,6.6000000000000005
2017-07-15,92,10.0,,0.1,9.200000000000001
2017-07-16,100,10.0,,0.1,10.0
2017-07-17,82,10.0,,0.1,8.200000000000001
2017-07-18,79,10.0,,0.1,7.9
2017-07-19,54,10.0,,0.1,5.4
2017-07-20,87,10.0,,0.1,8.700000000000001
2017-07-21,80,10.0,,0.1,8.0
2017-07-22,44,10.0,,0.1,4.4
2017-07-23,78,10.0,,0.1,7.800000000000001
2017-07-24,100,10.0,,0.1,10.0
2017-07-25,54,10.0,,0.1,5.4
2017-07-26,54,10.0,,0.1,5.4
2017-07-27,72,10.0,,0.1,7.2
2017-07-28,57,10.0,,0.1,5.7
2017-07-29,95,10.0,,0.1,9.5
2017-07-30,93,10.0,,0.1,9.3
2017-07-31,81,10.0,,0.1,8.1
2017-08-01,48,12.0,False,0.12,5.76
2017-08-02,54,12.0,,0.12,6.4799999999999995
2017-08-03,35,12.0,,0.12,4.2
2017-08-04,33,12.0,,0.12,3.96
2017-08-05,31,12.0,,0.12,3.7199999999999998
2017-08-06,45,12.0,,0.12,5.3999999999999995
2017-08-07,34,12.0,,0.12,4.08
2017-08-08,45,12.0,,0.12,5.3999999999999995
2017-08-09,53,12.0,,0.12,6.359999999999999
2017-08-10,33,12.0,,0.12,3.96
2017-08-11,52,12.0,,0.12,6.24
2017-08-12,38,12.0,,0.12,4.56
2017-08-13,38,12.0,,0.12,4.56
2017-08-14,59,12.0,,0.12,7.08
2017-08-15,71,12.0,,0.12,8.52
2017-08-16,43,12.0,,0.12,5.16
2017-08-17,73,12.0,,0.12,8.76
2017-08-18,51,12.0,,0.12,6.12
2017-08-19,33,12.0,,0.12,3.96
2017-08-20,55,12.0,,0.12,6.6
2017-08-21,35,12.0,,0.12,4.2
2017-08-22,56,12.0,,0.12,6.72
2017-08-23,48,12.0,,0.12,5.76
2017-08-24,54,12.0,,0.12,6.4799999999999995
2017-08-25,62,12.0,,0.12,7.4399999999999995
2017-08-26,34,12.0,,0.12,4.08
2017-08-27,44,12.0,,0.12,5.279999999999999
2017-08-28,54,12.0,,0.12,6.4799999999999995
2017-08-29,87,12.0,,0.12,10.44
2017-08-30,95,12.0,,0.12,11.4
2017-08-31,100,12.0,,0.12,12.0
2017-09-01,54,20.0,False,0.2,10.8
2017-09-02,19,20.0,,0.2,3.8000000000000003
2017-09-03,28,20.0,,0.2,5.6000000000000005
2017-09-04,40,20.0,,0.2,8.0
2017-09-05,64,20.0,,0.2,12.8
2017-09-06,59,20.0,,0.2,11.8
2017-09-07,63,20.0,,0.2,12.600000000000001
2017-09-08,58,20.0,,0.2,11.600000000000001
2017-09-09,25,20.0,,0.2,5.0
2017-09-10,30,20.0,,0.2,6.0
2017-09-11,66,20.0,,0.2,13.200000000000001
2017-09-12,87,20.0,,0.2,17.400000000000002
2017-09-13,60,20.0,,0.2,12.0
2017-09-14,77,20.0,,0.2,15.4
2017-09-15,62,20.0,,0.2,12.4
2017-09-16,22,20.0,,0.2,4.4
2017-09-17,25,20.0,,0.2,5.0
2017-09-18,69,20.0,,0.2,13.8
2017-09-19,76,20.0,,0.2,15.200000000000001
2017-09-20,100,20.0,,0.2,20.0
2017-09-21,76,20.0,,0.2,15.200000000000001
2017-09-22,68,20.0,,0.2,13.600000000000001
2017-09-23,44,20.0,,0.2,8.8
2017-09-24,47,20.0,,0.2,9.4
2017-09-25,82,20.0,,0.2,16.400000000000002
2017-09-26,78,20.0,,0.2,15.600000000000001
2017-09-27,97,20.0,,0.2,19.400000000000002
2017-09-28,99,20.0,,0.2,19.8
2017-09-29,84,20.0,,0.2,16.8
2017-09-30,43,20.0,,0.2,8.6
2017-10-01,32,28.0,False,0.28,8.96
2017-10-02,80,28.0,,0.28,22.400000000000002
2017-10-03,67,28.0,,0.28,18.76
2017-10-04,79,28.0,,0.28,22.12
2017-10-05,76,28.0,,0.28,21.28
2017-10-06,65,28.0,,0.28,18.200000000000003
2017-10-07,28,28.0,,0.28,7.840000000000001
2017-10-08,35,28.0,,0.28,9.8
2017-10-09,57,28.0,,0.28,15.96
2017-10-10,74,28.0,,0.28,20.720000000000002
2017-10-11,67,28.0,,0.28,18.76
2017-10-12,73,28.0,,0.28,20.44
2017-10-13,65,28.0,,0.28,18.200000000000003
2017-10-14,28,28.0,,0.28,7.840000000000001
2017-10-15,43,28.0,,0.28,12.040000000000001
2017-10-16,88,28.0,,0.28,24.64
2017-10-17,81,28.0,,0.28,22.680000000000003
2017-10-18,77,28.0,,0.28,21.560000000000002
2017-10-19,91,28.0,,0.28,25.480000000000004
2017-10-20,72,28.0,,0.28,20.160000000000004
2017-10-21,38,28.0,,0.28,10.64
2017-10-22,41,28.0,,0.28,11.48
2017-10-23,93,28.0,,0.28,26.040000000000003
2017-10-24,97,28.0,,0.28,27.160000000000004
2017-10-25,93,28.0,,0.28,26.040000000000003
2017-10-26,100,28.0,,0.28,28.000000000000004
2017-10-27,80,28.0,,0.28,22.400000000000002
2017-10-28,35,28.0,,0.28,9.8
2017-10-29,40,28.0,,0.28,11.200000000000001
2017-10-30,86,28.0,,0.28,24.080000000000002
2017-10-31,95,28.0,,0.28,26.6
2017-11-01,53,36.0,False,0.36,19.08
2017-11-02,63,36.0,,0.36,22.68
2017-11-03,56,36.0,,0.36,20.16
2017-11-04,18,36.0,,0.36,6.4799999999999995
2017-11-05,18,36.0,,0.36,6.4799999999999995
2017-11-06,56,36.0,,0.36,20.16
2017-11-07,67,36.0,,0.36,24.119999999999997
2017-11-08,67,36.0,,0.36,24.119999999999997
2017-11-09,72,36.0,,0.36,25.919999999999998
2017-11-10,43,36.0,,0.36,15.479999999999999
2017-11-11,17,36.0,,0.36,6.12
2017-11-12,29,36.0,,0.36,10.44
2017-11-13,69,36.0,,0.36,24.84
2017-11-14,76,36.0,,0.36,27.36
2017-11-15,89,36.0,,0.36,32.04
2017-11-16,82,36.0,,0.36,29.52
2017-11-17,69,36.0,,0.36,24.84
2017-11-18,20,36.0,,0.36,7.199999999999999
2017-11-19,32,36.0,,0.36,11.52
2017-11-20,56,36.0,,0.36,20.16
2017-11-21,50,36.0,,0.36,18.0
2017-11-22,23,36.0,,0.36,8.28
2017-11-23,17,36.0,,0.36,6.12
2017-11-24,13,36.0,,0.36,4.68
2017-11-25,17,36.0,,0.36,6.12
2017-11-26,26,36.0,,0.36,9.36
2017-11-27,57,36.0,,0.36,20.52
2017-11-28,77,36.0,,0.36,27.72
2017-11-29,91,36.0,,0.36,32.76
2017-11-30,100,36.0,,0.36,36.0
2017-12-01,73,37.0,False,0.37,27.009999999999998
2017-12-02,19,37.0,,0.37,7.03
2017-12-03,34,37.0,,0.37,12.58
2017-12-04,96,37.0,,0.37,35.519999999999996
2017-12-05,88,37.0,,0.37,32.56
2017-12-06,87,37.0,,0.37,32.19
2017-12-07,86,37.0,,0.37,31.82
2017-12-08,79,37.0,,0.37,29.23
2017-12-09,25,37.0,,0.37,9.25
2017-12-10,38,37.0,,0.37,14.06
2017-12-11,87,37.0,,0.37,32.19
2017-12-12,93,37.0,,0.37,34.41
2017-12-13,100,37.0,,0.37,37.0
2017-12-14,87,37.0,,0.37,32.19
2017-12-15,70,37.0,,0.37,25.9
2017-12-16,19,37.0,,0.37,7.03
2017-12-17,30,37.0,,0.37,11.1
2017-12-18,70,37.0,,0.37,25.9
2017-12-19,61,37.0,,0.37,22.57
2017-12-20,56,37.0,,0.37,20.72
2017-12-21,49,37.0,,0.37,18.13
2017-12-22,24,37.0,,0.37,8.879999999999999
2017-12-23,12,37.0,,0.37,4.4399999999999995
2017-12-24,18,37.0,,0.37,6.66
2017-12-25,18,37.0,,0.37,6.66
2017-12-26,10,37.0,,0.37,3.7
2017-12-27,13,37.0,,0.37,4.81
2017-12-28,12,37.0,,0.37,4.4399999999999995
2017-12-29,11,37.0,,0.37,4.07
2017-12-30,14,37.0,,0.37,5.18
2017-12-31,13,37.0,,0.37,4.81
2018-01-01,18,42.0,False,0.42,7.56
2018-01-02,23,42.0,,0.42,9.66
2018-01-03,37,42.0,,0.42,15.54
2018-01-04,36,42.0,,0.42,15.12
2018-01-05,50,42.0,,0.42,21.0
2018-01-06,23,42.0,,0.42,9.66
2018-01-07,22,42.0,,0.42,9.24
2018-01-08,73,42.0,,0.42,30.66
2018-01-09,77,42.0,,0.42,32.339999999999996
2018-01-10,81,42.0,,0.42,34.019999999999996
2018-01-11,76,42.0,,0.42,31.919999999999998
2018-01-12,75,42.0,,0.42,31.5
2018-01-13,19,42.0,,0.42,7.9799999999999995
2018-01-14,21,42.0,,0.42,8.82
2018-01-15,28,42.0,,0.42,11.76
2018-01-16,79,42.0,,0.42,33.18
2018-01-17,78,42.0,,0.42,32.76
2018-01-18,88,42.0,,0.42,36.96
2018-01-19,81,42.0,,0.42,34.019999999999996
2018-01-20,23,42.0,,0.42,9.66
2018-01-21,29,42.0,,0.42,12.18
2018-01-22,79,42.0,,0.42,33.18
2018-01-23,84,42.0,,0.42,35.28
2018-01-24,100,42.0,,0.42,42.0
2018-01-25,97,42.0,,0.42,40.74
2018-01-26,85,42.0,,0.42,35.699999999999996
2018-01-27,27,42.0,,0.42,11.34
