date,fort worth_unscaled,fort worth_monthly,isPartial,scale,fort worth
2012-09-01,87,87,False,0.87,75.69
2012-09-02,87,87,False,0.87,75.69
2012-09-03,84,84,False,0.84,70.56
2012-09-04,92,92,False,0.92,84.64
2012-09-05,87,87,False,0.87,75.69
2012-09-06,87,87,False,0.87,75.69
2012-09-07,95,95,False,0.95,90.25
2012-09-08,87,87,False,0.87,75.69
2012-09-09,80,80,False,0.8,64.0
2012-09-10,98,98,False,0.98,96.03999999999999
2012-09-11,85,85,False,0.85,72.25
2012-09-12,85,85,False,0.85,72.25
2012-09-13,82,82,False,0.82,67.24
2012-09-14,80,80,False,0.8,64.0
2012-09-15,86,86,False,0.86,73.96
2012-09-16,72,72,False,0.72,51.839999999999996
2012-09-17,82,82,False,0.82,67.24
2012-09-18,78,78,False,0.78,60.84
2012-09-19,84,84,False,0.84,70.56
2012-09-20,84,84,False,0.84,70.56
2012-09-21,100,100,False,1.0,100.0
2012-09-22,92,92,False,0.92,84.64
2012-09-23,78,78,False,0.78,60.84
2012-09-24,98,98,False,0.98,96.03999999999999
2012-09-25,81,81,False,0.81,65.61
2012-09-26,87,87,False,0.87,75.69
2012-09-27,87,87,False,0.87,75.69
2012-09-28,92,92,False,0.92,84.64
2012-09-29,100,100,False,1.0,100.0
2012-09-30,77,77,False,0.77,59.29
2012-10-01,81,81,False,0.81,65.61
2012-10-02,91,91,False,0.91,82.81
2012-10-03,94,94,False,0.94,88.36
2012-10-04,86,86,False,0.86,73.96
2012-10-05,94,94,False,0.94,88.36
2012-10-06,100,100,False,1.0,100.0
2012-10-07,82,82,False,0.82,67.24
2012-10-08,90,90,False,0.9,81.0
2012-10-09,93,93,False,0.93,86.49000000000001
2012-10-10,84,84,False,0.84,70.56
2012-10-11,87,87,False,0.87,75.69
2012-10-12,95,95,False,0.95,90.25
2012-10-13,88,88,False,0.88,77.44
2012-10-14,78,78,False,0.78,60.84
2012-10-15,95,95,False,0.95,90.25
2012-10-16,93,93,False,0.93,86.49000000000001
2012-10-17,74,74,False,0.74,54.76
2012-10-18,84,84,False,0.84,70.56
2012-10-19,92,92,False,0.92,84.64
2012-10-20,91,91,False,0.91,82.81
2012-10-21,88,88,False,0.88,77.44
2012-10-22,93,93,False,0.93,86.49000000000001
2012-10-23,91,91,False,0.91,82.81
2012-10-24,77,77,False,0.77,59.29
2012-10-25,83,83,False,0.83,68.89
2012-10-26,91,91,False,0.91,82.81
2012-10-27,87,87,False,0.87,75.69
2012-10-28,78,78,False,0.78,60.84
2012-10-29,84,84,False,0.84,70.56
2012-10-30,89,89,False,0.89,79.21000000000001
2012-10-31,88,88,False,0.88,77.44
2012-11-01,96,96,False,0.96,92.16
2012-11-02,90,90,False,0.9,81.0
2012-11-03,92,92,False,0.92,84.64
2012-11-04,82,82,False,0.82,67.24
2012-11-05,97,97,False,0.97,94.09
2012-11-06,86,86,False,0.86,73.96
2012-11-07,79,79,False,0.79,62.410000000000004
2012-11-08,90,90,False,0.9,81.0
2012-11-09,88,88,False,0.88,77.44
2012-11-10,100,100,False,1.0,100.0
2012-11-11,87,87,False,0.87,75.69
2012-11-12,83,83,False,0.83,68.89
2012-11-13,90,90,False,0.9,81.0
2012-11-14,79,79,False,0.79,62.410000000000004
2012-11-15,82,82,False,0.82,67.24
2012-11-16,93,93,False,0.93,86.49000000000001
2012-11-17,82,82,False,0.82,67.24
2012-11-18,72,72,False,0.72,51.839999999999996
2012-11-19,86,86,False,0.86,73.96
2012-11-20,85,85,False,0.85,72.25
2012-11-21,86,86,False,0.86,73.96
2012-11-22,58,58,False,0.58,33.64
2012-11-23,86,86,False,0.86,73.96
2012-11-24,81,81,False,0.81,65.61
2012-11-25,64,64,False,0.64,40.96
2012-11-26,83,83,False,0.83,68.89
2012-11-27,84,84,False,0.84,70.56
2012-11-28,75,75,False,0.75,56.25
2012-11-29,79,79,False,0.79,62.410000000000004
2012-11-30,87,87,False,0.87,75.69
2012-12-01,80,80,False,0.8,64.0
2012-12-02,75,75,False,0.75,56.25
2012-12-03,77,77,False,0.77,59.29
2012-12-04,71,71,False,0.71,50.41
2012-12-05,84,84,False,0.84,70.56
2012-12-06,77,77,False,0.77,59.29
2012-12-07,85,85,False,0.85,72.25
2012-12-08,82,82,False,0.82,67.24
2012-12-09,70,70,False,0.7,49.0
2012-12-10,76,76,False,0.76,57.76
2012-12-11,69,69,False,0.69,47.61
2012-12-12,82,82,False,0.82,67.24
2012-12-13,86,86,False,0.86,73.96
2012-12-14,76,76,False,0.76,57.76
2012-12-15,87,87,False,0.87,75.69
2012-12-16,76,76,False,0.76,57.76
2012-12-17,77,77,False,0.77,59.29
2012-12-18,75,75,False,0.75,56.25
2012-12-19,81,81,False,0.81,65.61
2012-12-20,89,89,False,0.89,79.21000000000001
2012-12-21,83,83,False,0.83,68.89
2012-12-22,88,88,False,0.88,77.44
2012-12-23,76,76,False,0.76,57.76
2012-12-24,66,66,False,0.66,43.56
2012-12-25,62,62,False,0.62,38.44
2012-12-26,93,93,False,0.93,86.49000000000001
2012-12-27,87,87,False,0.87,75.69
2012-12-28,97,97,False,0.97,94.09
2012-12-29,100,100,False,1.0,100.0
2012-12-30,80,80,False,0.8,64.0
2012-12-31,90,90,False,0.9,81.0
2013-01-01,75,75,False,0.75,56.25
2013-01-02,89,89,False,0.89,79.21000000000001
2013-01-03,86,86,False,0.86,73.96
2013-01-04,92,92,False,0.92,84.64
2013-01-05,85,85,False,0.85,72.25
2013-01-06,69,69,False,0.69,47.61
2013-01-07,78,78,False,0.78,60.84
2013-01-08,72,72,False,0.72,51.839999999999996
2013-01-09,85,85,False,0.85,72.25
2013-01-10,79,79,False,0.79,62.410000000000004
2013-01-11,84,84,False,0.84,70.56
2013-01-12,78,78,False,0.78,60.84
2013-01-13,70,70,False,0.7,49.0
2013-01-14,69,69,False,0.69,47.61
2013-01-15,88,88,False,0.88,77.44
2013-01-16,65,65,False,0.65,42.25
2013-01-17,76,76,False,0.76,57.76
2013-01-18,91,91,False,0.91,82.81
2013-01-19,100,100,False,1.0,100.0
2013-01-20,84,84,False,0.84,70.56
2013-01-21,86,86,False,0.86,73.96
2013-01-22,79,79,False,0.79,62.410000000000004
2013-01-23,79,79,False,0.79,62.410000000000004
2013-01-24,82,82,False,0.82,67.24
2013-01-25,83,83,False,0.83,68.89
2013-01-26,87,87,False,0.87,75.69
2013-01-27,75,75,False,0.75,56.25
2013-01-28,90,90,False,0.9,81.0
2013-01-29,86,86,False,0.86,73.96
2013-01-30,82,82,False,0.82,67.24
2013-01-31,80,80,False,0.8,64.0
2013-02-01,93,93,False,0.93,86.49000000000001
2013-02-02,82,82,False,0.82,67.24
2013-02-03,66,66,False,0.66,43.56
2013-02-04,82,82,False,0.82,67.24
2013-02-05,79,79,False,0.79,62.410000000000004
2013-02-06,77,77,False,0.77,59.29
2013-02-07,86,86,False,0.86,73.96
2013-02-08,82,82,False,0.82,67.24
2013-02-09,92,92,False,0.92,84.64
2013-02-10,72,72,False,0.72,51.839999999999996
2013-02-11,77,77,False,0.77,59.29
2013-02-12,79,79,False,0.79,62.410000000000004
2013-02-13,77,77,False,0.77,59.29
2013-02-14,81,81,False,0.81,65.61
2013-02-15,89,89,False,0.89,79.21000000000001
2013-02-16,100,100,False,1.0,100.0
2013-02-17,75,75,False,0.75,56.25
2013-02-18,84,84,False,0.84,70.56
2013-02-19,78,78,False,0.78,60.84
2013-02-20,82,82,False,0.82,67.24
2013-02-21,83,83,False,0.83,68.89
2013-02-22,75,75,False,0.75,56.25
2013-02-23,86,86,False,0.86,73.96
2013-02-24,67,67,False,0.67,44.89
2013-02-25,77,77,False,0.77,59.29
2013-02-26,78,78,False,0.78,60.84
2013-02-27,80,80,False,0.8,64.0
2013-02-28,80,80,False,0.8,64.0
2013-03-01,93,93,False,0.93,86.49000000000001
2013-03-02,91,91,False,0.91,82.81
2013-03-03,73,73,False,0.73,53.29
2013-03-04,97,97,False,0.97,94.09
2013-03-05,87,87,False,0.87,75.69
2013-03-06,85,85,False,0.85,72.25
2013-03-07,88,88,False,0.88,77.44
2013-03-08,87,87,False,0.87,75.69
2013-03-09,92,92,False,0.92,84.64
2013-03-10,92,92,False,0.92,84.64
2013-03-11,98,98,False,0.98,96.03999999999999
2013-03-12,96,96,False,0.96,92.16
2013-03-13,91,91,False,0.91,82.81
2013-03-14,90,90,False,0.9,81.0
2013-03-15,100,100,False,1.0,100.0
2013-03-16,97,97,False,0.97,94.09
2013-03-17,81,81,False,0.81,65.61
2013-03-18,88,88,False,0.88,77.44
2013-03-19,96,96,False,0.96,92.16
2013-03-20,85,85,False,0.85,72.25
2013-03-21,87,87,False,0.87,75.69
2013-03-22,89,89,False,0.89,79.21000000000001
2013-03-23,95,95,False,0.95,90.25
2013-03-24,91,91,False,0.91,82.81
2013-03-25,83,83,False,0.83,68.89
2013-03-26,90,90,False,0.9,81.0
2013-03-27,85,85,False,0.85,72.25
2013-03-28,88,88,False,0.88,77.44
2013-03-29,94,94,False,0.94,88.36
2013-03-30,92,92,False,0.92,84.64
2013-03-31,80,80,False,0.8,64.0
2013-04-01,87,87,False,0.87,75.69
2013-04-02,100,100,False,1.0,100.0
2013-04-03,87,87,False,0.87,75.69
2013-04-04,79,79,False,0.79,62.410000000000004
2013-04-05,89,89,False,0.89,79.21000000000001
2013-04-06,84,84,False,0.84,70.56
2013-04-07,80,80,False,0.8,64.0
2013-04-08,82,82,False,0.82,67.24
2013-04-09,84,84,False,0.84,70.56
2013-04-10,100,100,False,1.0,100.0
2013-04-11,81,81,False,0.81,65.61
2013-04-12,92,92,False,0.92,84.64
2013-04-13,82,82,False,0.82,67.24
2013-04-14,85,85,False,0.85,72.25
2013-04-15,78,78,False,0.78,60.84
2013-04-16,81,81,False,0.81,65.61
2013-04-17,81,81,False,0.81,65.61
2013-04-18,91,91,False,0.91,82.81
2013-04-19,83,83,False,0.83,68.89
2013-04-20,97,97,False,0.97,94.09
2013-04-21,89,89,False,0.89,79.21000000000001
2013-04-22,83,83,False,0.83,68.89
2013-04-23,78,78,False,0.78,60.84
2013-04-24,80,80,False,0.8,64.0
2013-04-25,90,90,False,0.9,81.0
2013-04-26,90,90,False,0.9,81.0
2013-04-27,89,89,False,0.89,79.21000000000001
2013-04-28,81,81,False,0.81,65.61
2013-04-29,89,89,False,0.89,79.21000000000001
2013-04-30,92,92,False,0.92,84.64
2013-05-01,86,86,False,0.86,73.96
2013-05-02,84,84,False,0.84,70.56
2013-05-03,84,84,False,0.84,70.56
2013-05-04,83,83,False,0.83,68.89
2013-05-05,72,72,False,0.72,51.839999999999996
2013-05-06,86,86,False,0.86,73.96
2013-05-07,73,73,False,0.73,53.29
2013-05-08,86,86,False,0.86,73.96
2013-05-09,84,84,False,0.84,70.56
2013-05-10,80,80,False,0.8,64.0
2013-05-11,91,91,False,0.91,82.81
2013-05-12,82,82,False,0.82,67.24
2013-05-13,86,86,False,0.86,73.96
2013-05-14,85,85,False,0.85,72.25
2013-05-15,83,83,False,0.83,68.89
2013-05-16,100,100,False,1.0,100.0
2013-05-17,92,92,False,0.92,84.64
2013-05-18,98,98,False,0.98,96.03999999999999
2013-05-19,72,72,False,0.72,51.839999999999996
2013-05-20,87,87,False,0.87,75.69
2013-05-21,98,98,False,0.98,96.03999999999999
2013-05-22,85,85,False,0.85,72.25
2013-05-23,81,81,False,0.81,65.61
2013-05-24,84,84,False,0.84,70.56
2013-05-25,95,95,False,0.95,90.25
2013-05-26,94,94,False,0.94,88.36
2013-05-27,79,79,False,0.79,62.410000000000004
2013-05-28,85,85,False,0.85,72.25
2013-05-29,86,86,False,0.86,73.96
2013-05-30,89,89,False,0.89,79.21000000000001
2013-05-31,89,89,False,0.89,79.21000000000001
2013-06-01,92,92,False,0.92,84.64
2013-06-02,76,76,False,0.76,57.76
2013-06-03,93,93,False,0.93,86.49000000000001
2013-06-04,80,80,False,0.8,64.0
2013-06-05,83,83,False,0.83,68.89
2013-06-06,85,85,False,0.85,72.25
2013-06-07,89,89,False,0.89,79.21000000000001
2013-06-08,91,91,False,0.91,82.81
2013-06-09,74,74,False,0.74,54.76
2013-06-10,88,88,False,0.88,77.44
2013-06-11,84,84,False,0.84,70.56
2013-06-12,90,90,False,0.9,81.0
2013-06-13,80,80,False,0.8,64.0
2013-06-14,88,88,False,0.88,77.44
2013-06-15,95,95,False,0.95,90.25
2013-06-16,73,73,False,0.73,53.29
2013-06-17,94,94,False,0.94,88.36
2013-06-18,82,82,False,0.82,67.24
2013-06-19,86,86,False,0.86,73.96
2013-06-20,85,85,False,0.85,72.25
2013-06-21,96,96,False,0.96,92.16
2013-06-22,85,85,False,0.85,72.25
2013-06-23,90,90,False,0.9,81.0
2013-06-24,84,84,False,0.84,70.56
2013-06-25,85,85,False,0.85,72.25
2013-06-26,100,100,False,1.0,100.0
2013-06-27,90,90,False,0.9,81.0
2013-06-28,84,84,False,0.84,70.56
2013-06-29,93,93,False,0.93,86.49000000000001
2013-06-30,81,81,False,0.81,65.61
2013-07-01,82,82,False,0.82,67.24
2013-07-02,94,94,False,0.94,88.36
2013-07-03,83,83,False,0.83,68.89
2013-07-04,96,96,False,0.96,92.16
2013-07-05,100,100,False,1.0,100.0
2013-07-06,87,87,False,0.87,75.69
2013-07-07,71,71,False,0.71,50.41
2013-07-08,81,81,False,0.81,65.61
2013-07-09,78,78,False,0.78,60.84
2013-07-10,78,78,False,0.78,60.84
2013-07-11,79,79,False,0.79,62.410000000000004
2013-07-12,76,76,False,0.76,57.76
2013-07-13,69,69,False,0.69,47.61
2013-07-14,74,74,False,0.74,54.76
2013-07-15,80,80,False,0.8,64.0
2013-07-16,78,78,False,0.78,60.84
2013-07-17,85,85,False,0.85,72.25
2013-07-18,80,80,False,0.8,64.0
2013-07-19,86,86,False,0.86,73.96
2013-07-20,82,82,False,0.82,67.24
2013-07-21,76,76,False,0.76,57.76
2013-07-22,85,85,False,0.85,72.25
2013-07-23,78,78,False,0.78,60.84
2013-07-24,82,82,False,0.82,67.24
2013-07-25,81,81,False,0.81,65.61
2013-07-26,82,82,False,0.82,67.24
2013-07-27,83,83,False,0.83,68.89
2013-07-28,75,75,False,0.75,56.25
2013-07-29,89,89,False,0.89,79.21000000000001
2013-07-30,86,86,False,0.86,73.96
2013-07-31,90,90,False,0.9,81.0
2013-08-01,89,89,False,0.89,79.21000000000001
2013-08-02,92,92,False,0.92,84.64
2013-08-03,91,91,False,0.91,82.81
2013-08-04,79,79,False,0.79,62.410000000000004
2013-08-05,92,92,False,0.92,84.64
2013-08-06,94,94,False,0.94,88.36
2013-08-07,94,94,False,0.94,88.36
2013-08-08,88,88,False,0.88,77.44
2013-08-09,92,92,False,0.92,84.64
2013-08-10,86,86,False,0.86,73.96
2013-08-11,88,88,False,0.88,77.44
2013-08-12,88,88,False,0.88,77.44
2013-08-13,90,90,False,0.9,81.0
2013-08-14,94,94,False,0.94,88.36
2013-08-15,82,82,False,0.82,67.24
2013-08-16,82,82,False,0.82,67.24
2013-08-17,94,94,False,0.94,88.36
2013-08-18,79,79,False,0.79,62.410000000000004
2013-08-19,81,81,False,0.81,65.61
2013-08-20,87,87,False,0.87,75.69
2013-08-21,93,93,False,0.93,86.49000000000001
2013-08-22,95,95,False,0.95,90.25
2013-08-23,100,100,False,1.0,100.0
2013-08-24,92,92,False,0.92,84.64
2013-08-25,81,81,False,0.81,65.61
2013-08-26,81,81,False,0.81,65.61
2013-08-27,66,66,False,0.66,43.56
2013-08-28,74,74,False,0.74,54.76
2013-08-29,83,83,False,0.83,68.89
2013-08-30,78,78,False,0.78,60.84
2013-08-31,89,89,False,0.89,79.21000000000001
2013-09-01,77,77,False,0.77,59.29
2013-09-02,74,74,False,0.74,54.76
2013-09-03,90,90,False,0.9,81.0
2013-09-04,77,77,False,0.77,59.29
2013-09-05,76,76,False,0.76,57.76
2013-09-06,90,90,False,0.9,81.0
2013-09-07,87,87,False,0.87,75.69
2013-09-08,73,73,False,0.73,53.29
2013-09-09,79,79,False,0.79,62.410000000000004
2013-09-10,75,75,False,0.75,56.25
2013-09-11,81,81,False,0.81,65.61
2013-09-12,79,79,False,0.79,62.410000000000004
2013-09-13,85,85,False,0.85,72.25
2013-09-14,86,86,False,0.86,73.96
2013-09-15,65,65,False,0.65,42.25
2013-09-16,100,100,False,1.0,100.0
2013-09-17,81,81,False,0.81,65.61
2013-09-18,83,83,False,0.83,68.89
2013-09-19,77,77,False,0.77,59.29
2013-09-20,89,89,False,0.89,79.21000000000001
2013-09-21,81,81,False,0.81,65.61
2013-09-22,66,66,False,0.66,43.56
2013-09-23,80,80,False,0.8,64.0
2013-09-24,82,82,False,0.82,67.24
2013-09-25,74,74,False,0.74,54.76
2013-09-26,91,91,False,0.91,82.81
2013-09-27,90,90,False,0.9,81.0
2013-09-28,81,81,False,0.81,65.61
2013-09-29,64,64,False,0.64,40.96
2013-09-30,80,80,False,0.8,64.0
2013-10-01,84,84,False,0.84,70.56
2013-10-02,92,92,False,0.92,84.64
2013-10-03,89,89,False,0.89,79.21000000000001
2013-10-04,86,86,False,0.86,73.96
2013-10-05,97,97,False,0.97,94.09
2013-10-06,86,86,False,0.86,73.96
2013-10-07,88,88,False,0.88,77.44
2013-10-08,78,78,False,0.78,60.84
2013-10-09,81,81,False,0.81,65.61
2013-10-10,86,86,False,0.86,73.96
2013-10-11,92,92,False,0.92,84.64
2013-10-12,95,95,False,0.95,90.25
2013-10-13,84,84,False,0.84,70.56
2013-10-14,89,89,False,0.89,79.21000000000001
2013-10-15,93,93,False,0.93,86.49000000000001
2013-10-16,77,77,False,0.77,59.29
2013-10-17,83,83,False,0.83,68.89
2013-10-18,97,97,False,0.97,94.09
2013-10-19,86,86,False,0.86,73.96
2013-10-20,72,72,False,0.72,51.839999999999996
2013-10-21,90,90,False,0.9,81.0
2013-10-22,90,90,False,0.9,81.0
2013-10-23,88,88,False,0.88,77.44
2013-10-24,89,89,False,0.89,79.21000000000001
2013-10-25,96,96,False,0.96,92.16
2013-10-26,100,100,False,1.0,100.0
2013-10-27,84,84,False,0.84,70.56
2013-10-28,86,86,False,0.86,73.96
2013-10-29,87,87,False,0.87,75.69
2013-10-30,91,91,False,0.91,82.81
2013-10-31,85,85,False,0.85,72.25
2013-11-01,84,84,False,0.84,70.56
2013-11-02,90,90,False,0.9,81.0
2013-11-03,74,74,False,0.74,54.76
2013-11-04,88,88,False,0.88,77.44
2013-11-05,89,89,False,0.89,79.21000000000001
2013-11-06,90,90,False,0.9,81.0
2013-11-07,85,85,False,0.85,72.25
2013-11-08,91,91,False,0.91,82.81
2013-11-09,100,100,False,1.0,100.0
2013-11-10,79,79,False,0.79,62.410000000000004
2013-11-11,96,96,False,0.96,92.16
2013-11-12,81,81,False,0.81,65.61
2013-11-13,89,89,False,0.89,79.21000000000001
2013-11-14,86,86,False,0.86,73.96
2013-11-15,95,95,False,0.95,90.25
2013-11-16,94,94,False,0.94,88.36
2013-11-17,79,79,False,0.79,62.410000000000004
2013-11-18,87,87,False,0.87,75.69
2013-11-19,84,84,False,0.84,70.56
2013-11-20,88,88,False,0.88,77.44
2013-11-21,84,84,False,0.84,70.56
2013-11-22,88,88,False,0.88,77.44
2013-11-23,84,84,False,0.84,70.56
2013-11-24,78,78,False,0.78,60.84
2013-11-25,94,94,False,0.94,88.36
2013-11-26,86,86,False,0.86,73.96
2013-11-27,79,79,False,0.79,62.410000000000004
2013-11-28,59,59,False,0.59,34.809999999999995
2013-11-29,88,88,False,0.88,77.44
2013-11-30,86,86,False,0.86,73.96
2013-12-01,63,63,False,0.63,39.69
2013-12-02,85,85,False,0.85,72.25
2013-12-03,73,73,False,0.73,53.29
2013-12-04,81,81,False,0.81,65.61
2013-12-05,97,97,False,0.97,94.09
2013-12-06,89,89,False,0.89,79.21000000000001
2013-12-07,86,86,False,0.86,73.96
2013-12-08,92,92,False,0.92,84.64
2013-12-09,99,99,False,0.99,98.01
2013-12-10,86,86,False,0.86,73.96
2013-12-11,82,82,False,0.82,67.24
2013-12-12,82,82,False,0.82,67.24
2013-12-13,89,89,False,0.89,79.21000000000001
2013-12-14,91,91,False,0.91,82.81
2013-12-15,76,76,False,0.76,57.76
2013-12-16,92,92,False,0.92,84.64
2013-12-17,85,85,False,0.85,72.25
2013-12-18,82,82,False,0.82,67.24
2013-12-19,83,83,False,0.83,68.89
2013-12-20,83,83,False,0.83,68.89
2013-12-21,88,88,False,0.88,77.44
2013-12-22,76,76,False,0.76,57.76
2013-12-23,91,91,False,0.91,82.81
2013-12-24,80,80,False,0.8,64.0
2013-12-25,61,61,False,0.61,37.21
2013-12-26,88,88,False,0.88,77.44
2013-12-27,98,98,False,0.98,96.03999999999999
2013-12-28,91,91,False,0.91,82.81
2013-12-29,81,81,False,0.81,65.61
2013-12-30,100,100,False,1.0,100.0
2013-12-31,97,97,False,0.97,94.09
2014-01-01,73,73,False,0.73,53.29
2014-01-02,90,90,False,0.9,81.0
2014-01-03,98,98,False,0.98,96.03999999999999
2014-01-04,85,85,False,0.85,72.25
2014-01-05,83,83,False,0.83,68.89
2014-01-06,94,94,False,0.94,88.36
2014-01-07,76,76,False,0.76,57.76
2014-01-08,89,89,False,0.89,79.21000000000001
2014-01-09,92,92,False,0.92,84.64
2014-01-10,85,85,False,0.85,72.25
2014-01-11,95,95,False,0.95,90.25
2014-01-12,78,78,False,0.78,60.84
2014-01-13,88,88,False,0.88,77.44
2014-01-14,84,84,False,0.84,70.56
2014-01-15,80,80,False,0.8,64.0
2014-01-16,83,83,False,0.83,68.89
2014-01-17,93,93,False,0.93,86.49000000000001
2014-01-18,100,100,False,1.0,100.0
2014-01-19,82,82,False,0.82,67.24
2014-01-20,90,90,False,0.9,81.0
2014-01-21,88,88,False,0.88,77.44
2014-01-22,80,80,False,0.8,64.0
2014-01-23,83,83,False,0.83,68.89
2014-01-24,76,76,False,0.76,57.76
2014-01-25,90,90,False,0.9,81.0
2014-01-26,82,82,False,0.82,67.24
2014-01-27,85,85,False,0.85,72.25
2014-01-28,83,83,False,0.83,68.89
2014-01-29,84,84,False,0.84,70.56
2014-01-30,86,86,False,0.86,73.96
2014-01-31,87,87,False,0.87,75.69
2014-02-01,85,85,False,0.85,72.25
2014-02-02,63,63,False,0.63,39.69
2014-02-03,73,73,False,0.73,53.29
2014-02-04,69,69,False,0.69,47.61
2014-02-05,72,72,False,0.72,51.839999999999996
2014-02-06,100,100,False,1.0,100.0
2014-02-07,84,84,False,0.84,70.56
2014-02-08,74,74,False,0.74,54.76
2014-02-09,67,67,False,0.67,44.89
2014-02-10,76,76,False,0.76,57.76
2014-02-11,96,96,False,0.96,92.16
2014-02-12,75,75,False,0.75,56.25
2014-02-13,79,79,False,0.79,62.410000000000004
2014-02-14,77,77,False,0.77,59.29
2014-02-15,86,86,False,0.86,73.96
2014-02-16,66,66,False,0.66,43.56
2014-02-17,83,83,False,0.83,68.89
2014-02-18,60,60,False,0.6,36.0
2014-02-19,63,63,False,0.63,39.69
2014-02-20,71,71,False,0.71,50.41
2014-02-21,68,68,False,0.68,46.24
2014-02-22,77,77,False,0.77,59.29
2014-02-23,68,68,False,0.68,46.24
2014-02-24,69,69,False,0.69,47.61
2014-02-25,71,71,False,0.71,50.41
2014-02-26,77,77,False,0.77,59.29
2014-02-27,77,77,False,0.77,59.29
2014-02-28,75,75,False,0.75,56.25
2014-03-01,86,86,False,0.86,73.96
2014-03-02,75,75,False,0.75,56.25
2014-03-03,100,100,False,1.0,100.0
2014-03-04,88,88,False,0.88,77.44
2014-03-05,80,80,False,0.8,64.0
2014-03-06,74,74,False,0.74,54.76
2014-03-07,85,85,False,0.85,72.25
2014-03-08,95,95,False,0.95,90.25
2014-03-09,90,90,False,0.9,81.0
2014-03-10,85,85,False,0.85,72.25
2014-03-11,86,86,False,0.86,73.96
2014-03-12,77,77,False,0.77,59.29
2014-03-13,81,81,False,0.81,65.61
2014-03-14,84,84,False,0.84,70.56
2014-03-15,83,83,False,0.83,68.89
2014-03-16,70,70,False,0.7,49.0
2014-03-17,81,81,False,0.81,65.61
2014-03-18,74,74,False,0.74,54.76
2014-03-19,88,88,False,0.88,77.44
2014-03-20,83,83,False,0.83,68.89
2014-03-21,84,84,False,0.84,70.56
2014-03-22,85,85,False,0.85,72.25
2014-03-23,73,73,False,0.73,53.29
2014-03-24,77,77,False,0.77,59.29
2014-03-25,75,75,False,0.75,56.25
2014-03-26,78,78,False,0.78,60.84
2014-03-27,76,76,False,0.76,57.76
2014-03-28,86,86,False,0.86,73.96
2014-03-29,82,82,False,0.82,67.24
2014-03-30,76,76,False,0.76,57.76
2014-03-31,73,73,False,0.73,53.29
2014-04-01,84,84,False,0.84,70.56
2014-04-02,84,84,False,0.84,70.56
2014-04-03,90,90,False,0.9,81.0
2014-04-04,94,94,False,0.94,88.36
2014-04-05,98,98,False,0.98,96.03999999999999
2014-04-06,100,100,False,1.0,100.0
2014-04-07,81,81,False,0.81,65.61
2014-04-08,78,78,False,0.78,60.84
2014-04-09,85,85,False,0.85,72.25
2014-04-10,86,86,False,0.86,73.96
2014-04-11,90,90,False,0.9,81.0
2014-04-12,91,91,False,0.91,82.81
2014-04-13,80,80,False,0.8,64.0
2014-04-14,80,80,False,0.8,64.0
2014-04-15,83,83,False,0.83,68.89
2014-04-16,74,74,False,0.74,54.76
2014-04-17,86,86,False,0.86,73.96
2014-04-18,79,79,False,0.79,62.410000000000004
2014-04-19,82,82,False,0.82,67.24
2014-04-20,70,70,False,0.7,49.0
2014-04-21,84,84,False,0.84,70.56
2014-04-22,89,89,False,0.89,79.21000000000001
2014-04-23,83,83,False,0.83,68.89
2014-04-24,85,85,False,0.85,72.25
2014-04-25,96,96,False,0.96,92.16
2014-04-26,96,96,False,0.96,92.16
2014-04-27,77,77,False,0.77,59.29
2014-04-28,78,78,False,0.78,60.84
2014-04-29,83,83,False,0.83,68.89
2014-04-30,81,81,False,0.81,65.61
2014-05-01,81,81,False,0.81,65.61
2014-05-02,82,82,False,0.82,67.24
2014-05-03,97,97,False,0.97,94.09
2014-05-04,79,79,False,0.79,62.410000000000004
2014-05-05,87,87,False,0.87,75.69
2014-05-06,84,84,False,0.84,70.56
2014-05-07,89,89,False,0.89,79.21000000000001
2014-05-08,91,91,False,0.91,82.81
2014-05-09,98,98,False,0.98,96.03999999999999
2014-05-10,92,92,False,0.92,84.64
2014-05-11,82,82,False,0.82,67.24
2014-05-12,93,93,False,0.93,86.49000000000001
2014-05-13,86,86,False,0.86,73.96
2014-05-14,96,96,False,0.96,92.16
2014-05-15,92,92,False,0.92,84.64
2014-05-16,95,95,False,0.95,90.25
2014-05-17,100,100,False,1.0,100.0
2014-05-18,80,80,False,0.8,64.0
2014-05-19,84,84,False,0.84,70.56
2014-05-20,85,85,False,0.85,72.25
2014-05-21,91,91,False,0.91,82.81
2014-05-22,82,82,False,0.82,67.24
2014-05-23,90,90,False,0.9,81.0
2014-05-24,89,89,False,0.89,79.21000000000001
2014-05-25,87,87,False,0.87,75.69
2014-05-26,83,83,False,0.83,68.89
2014-05-27,88,88,False,0.88,77.44
2014-05-28,82,82,False,0.82,67.24
2014-05-29,86,86,False,0.86,73.96
2014-05-30,89,89,False,0.89,79.21000000000001
2014-05-31,95,95,False,0.95,90.25
2014-06-01,81,81,False,0.81,65.61
2014-06-02,90,90,False,0.9,81.0
2014-06-03,88,88,False,0.88,77.44
2014-06-04,92,92,False,0.92,84.64
2014-06-05,96,96,False,0.96,92.16
2014-06-06,92,92,False,0.92,84.64
2014-06-07,94,94,False,0.94,88.36
2014-06-08,87,87,False,0.87,75.69
2014-06-09,92,92,False,0.92,84.64
2014-06-10,90,90,False,0.9,81.0
2014-06-11,95,95,False,0.95,90.25
