date,GOLD PRICES_unscaled,GOLD PRICES_monthly,isPartial,scale,GOLD PRICES
2016-06-10,15,24.0,,0.24,3.5999999999999996
2016-06-11,7,24.0,,0.24,1.68
2016-06-12,14,24.0,,0.24,3.36
2016-06-13,17,24.0,,0.24,4.08
2016-06-14,14,24.0,,0.24,3.36
2016-06-15,22,24.0,,0.24,5.279999999999999
2016-06-16,21,24.0,,0.24,5.04
2016-06-17,17,24.0,,0.24,4.08
2016-06-18,12,24.0,,0.24,2.88
2016-06-19,12,24.0,,0.24,2.88
2016-06-20,19,24.0,,0.24,4.56
2016-06-21,17,24.0,,0.24,4.08
2016-06-22,21,24.0,,0.24,5.04
2016-06-23,15,24.0,,0.24,3.5999999999999996
2016-06-24,100,24.0,,0.24,24.0
2016-06-25,43,24.0,,0.24,10.32
2016-06-26,33,24.0,,0.24,7.92
2016-06-27,52,24.0,,0.24,12.48
2016-06-28,38,24.0,,0.24,9.12
2016-06-29,42,24.0,,0.24,10.08
2016-06-30,25,24.0,,0.24,6.0
2016-07-01,74,24.0,False,0.24,17.759999999999998
2016-07-02,51,24.0,,0.24,12.24
2016-07-03,43,24.0,,0.24,10.32
2016-07-04,80,24.0,,0.24,19.2
2016-07-05,68,24.0,,0.24,16.32
2016-07-06,99,24.0,,0.24,23.759999999999998
2016-07-07,86,24.0,,0.24,20.64
2016-07-08,81,24.0,,0.24,19.439999999999998
2016-07-09,68,24.0,,0.24,16.32
2016-07-10,43,24.0,,0.24,10.32
2016-07-11,100,24.0,,0.24,24.0
2016-07-12,79,24.0,,0.24,18.96
2016-07-13,79,24.0,,0.24,18.96
2016-07-14,80,24.0,,0.24,19.2
2016-07-15,73,24.0,,0.24,17.52
2016-07-16,50,24.0,,0.24,12.0
2016-07-17,37,24.0,,0.24,8.879999999999999
2016-07-18,64,24.0,,0.24,15.36
2016-07-19,53,24.0,,0.24,12.719999999999999
2016-07-20,58,24.0,,0.24,13.92
2016-07-21,57,24.0,,0.24,13.68
2016-07-22,62,24.0,,0.24,14.879999999999999
2016-07-23,45,24.0,,0.24,10.799999999999999
2016-07-24,45,24.0,,0.24,10.799999999999999
2016-07-25,67,24.0,,0.24,16.08
2016-07-26,60,24.0,,0.24,14.399999999999999
2016-07-27,59,24.0,,0.24,14.16
2016-07-28,61,24.0,,0.24,14.639999999999999
2016-07-29,67,24.0,,0.24,16.08
2016-07-30,47,24.0,,0.24,11.28
2016-07-31,36,24.0,,0.24,8.64
2016-08-01,69,19.0,False,0.19,13.11
2016-08-02,100,19.0,,0.19,19.0
2016-08-03,60,19.0,,0.19,11.4
2016-08-04,53,19.0,,0.19,10.07
2016-08-05,76,19.0,,0.19,14.44
2016-08-06,60,19.0,,0.19,11.4
2016-08-07,56,19.0,,0.19,10.64
2016-08-08,77,19.0,,0.19,14.63
2016-08-09,60,19.0,,0.19,11.4
2016-08-10,60,19.0,,0.19,11.4
2016-08-11,65,19.0,,0.19,12.35
2016-08-12,65,19.0,,0.19,12.35
2016-08-13,44,19.0,,0.19,8.36
2016-08-14,45,19.0,,0.19,8.55
2016-08-15,82,19.0,,0.19,15.58
2016-08-16,70,19.0,,0.19,13.3
2016-08-17,71,19.0,,0.19,13.49
2016-08-18,64,19.0,,0.19,12.16
2016-08-19,56,19.0,,0.19,10.64
2016-08-20,46,19.0,,0.19,8.74
2016-08-21,34,19.0,,0.19,6.46
2016-08-22,55,19.0,,0.19,10.45
2016-08-23,64,19.0,,0.19,12.16
2016-08-24,46,19.0,,0.19,8.74
2016-08-25,67,19.0,,0.19,12.73
2016-08-26,58,19.0,,0.19,11.02
2016-08-27,56,19.0,,0.19,10.64
2016-08-28,54,19.0,,0.19,10.26
2016-08-29,48,19.0,,0.19,9.120000000000001
2016-08-30,56,19.0,,0.19,10.64
2016-08-31,69,19.0,,0.19,13.11
2016-09-01,81,16.0,False,0.16,12.96
2016-09-02,65,16.0,,0.16,10.4
2016-09-03,40,16.0,,0.16,6.4
2016-09-04,52,16.0,,0.16,8.32
2016-09-05,64,16.0,,0.16,10.24
2016-09-06,100,16.0,,0.16,16.0
2016-09-07,77,16.0,,0.16,12.32
2016-09-08,68,16.0,,0.16,10.88
2016-09-09,90,16.0,,0.16,14.4
2016-09-10,61,16.0,,0.16,9.76
2016-09-11,37,16.0,,0.16,5.92
2016-09-12,77,16.0,,0.16,12.32
2016-09-13,66,16.0,,0.16,10.56
2016-09-14,58,16.0,,0.16,9.28
2016-09-15,77,16.0,,0.16,12.32
2016-09-16,77,16.0,,0.16,12.32
2016-09-17,45,16.0,,0.16,7.2
2016-09-18,69,16.0,,0.16,11.040000000000001
2016-09-19,60,16.0,,0.16,9.6
2016-09-20,49,16.0,,0.16,7.84
2016-09-21,86,16.0,,0.16,13.76
2016-09-22,52,16.0,,0.16,8.32
2016-09-23,87,16.0,,0.16,13.92
2016-09-24,58,16.0,,0.16,9.28
2016-09-25,56,16.0,,0.16,8.96
2016-09-26,54,16.0,,0.16,8.64
2016-09-27,66,16.0,,0.16,10.56
2016-09-28,82,16.0,,0.16,13.120000000000001
2016-09-29,77,16.0,,0.16,12.32
2016-09-30,82,16.0,,0.16,13.120000000000001
2016-10-01,40,17.0,False,0.17,6.800000000000001
2016-10-02,32,17.0,,0.17,5.44
2016-10-03,55,17.0,,0.17,9.350000000000001
2016-10-04,100,17.0,,0.17,17.0
2016-10-05,81,17.0,,0.17,13.770000000000001
2016-10-06,64,17.0,,0.17,10.88
2016-10-07,68,17.0,,0.17,11.56
2016-10-08,33,17.0,,0.17,5.61
2016-10-09,34,17.0,,0.17,5.78
2016-10-10,51,17.0,,0.17,8.67
2016-10-11,54,17.0,,0.17,9.180000000000001
2016-10-12,53,17.0,,0.17,9.01
2016-10-13,50,17.0,,0.17,8.5
2016-10-14,59,17.0,,0.17,10.030000000000001
2016-10-15,53,17.0,,0.17,9.01
2016-10-16,31,17.0,,0.17,5.2700000000000005
2016-10-17,48,17.0,,0.17,8.16
2016-10-18,49,17.0,,0.17,8.33
2016-10-19,41,17.0,,0.17,6.970000000000001
2016-10-20,57,17.0,,0.17,9.690000000000001
2016-10-21,42,17.0,,0.17,7.140000000000001
2016-10-22,60,17.0,,0.17,10.200000000000001
2016-10-23,35,17.0,,0.17,5.95
2016-10-24,49,17.0,,0.17,8.33
2016-10-25,55,17.0,,0.17,9.350000000000001
2016-10-26,47,17.0,,0.17,7.99
2016-10-27,53,17.0,,0.17,9.01
2016-10-28,74,17.0,,0.17,12.58
2016-10-29,38,17.0,,0.17,6.460000000000001
2016-10-30,46,17.0,,0.17,7.82
2016-10-31,37,17.0,,0.17,6.29
2016-11-01,19,27.0,False,0.27,5.130000000000001
2016-11-02,25,27.0,,0.27,6.75
2016-11-03,25,27.0,,0.27,6.75
2016-11-04,24,27.0,,0.27,6.48
2016-11-05,22,27.0,,0.27,5.94
2016-11-06,22,27.0,,0.27,5.94
2016-11-07,20,27.0,,0.27,5.4
2016-11-08,27,27.0,,0.27,7.290000000000001
2016-11-09,100,27.0,,0.27,27.0
2016-11-10,46,27.0,,0.27,12.420000000000002
2016-11-11,47,27.0,,0.27,12.690000000000001
2016-11-12,28,27.0,,0.27,7.5600000000000005
2016-11-13,28,27.0,,0.27,7.5600000000000005
2016-11-14,45,27.0,,0.27,12.15
2016-11-15,36,27.0,,0.27,9.72
2016-11-16,30,27.0,,0.27,8.100000000000001
2016-11-17,35,27.0,,0.27,9.450000000000001
2016-11-18,34,27.0,,0.27,9.18
2016-11-19,20,27.0,,0.27,5.4
2016-11-20,23,27.0,,0.27,6.210000000000001
2016-11-21,34,27.0,,0.27,9.18
2016-11-22,37,27.0,,0.27,9.99
2016-11-23,30,27.0,,0.27,8.100000000000001
2016-11-24,29,27.0,,0.27,7.83
2016-11-25,35,27.0,,0.27,9.450000000000001
2016-11-26,22,27.0,,0.27,5.94
2016-11-27,20,27.0,,0.27,5.4
2016-11-28,26,27.0,,0.27,7.0200000000000005
2016-11-29,28,27.0,,0.27,7.5600000000000005
2016-11-30,33,27.0,,0.27,8.91
2016-12-01,100,22.0,False,0.22,22.0
2016-12-02,62,22.0,,0.22,13.64
2016-12-03,32,22.0,,0.22,7.04
2016-12-04,25,22.0,,0.22,5.5
2016-12-05,46,22.0,,0.22,10.12
2016-12-06,70,22.0,,0.22,15.4
2016-12-07,46,22.0,,0.22,10.12
2016-12-08,42,22.0,,0.22,9.24
2016-12-09,43,22.0,,0.22,9.46
2016-12-10,45,22.0,,0.22,9.9
2016-12-11,40,22.0,,0.22,8.8
2016-12-12,61,22.0,,0.22,13.42
2016-12-13,60,22.0,,0.22,13.2
2016-12-14,55,22.0,,0.22,12.1
2016-12-15,97,22.0,,0.22,21.34
2016-12-16,78,22.0,,0.22,17.16
2016-12-17,45,22.0,,0.22,9.9
2016-12-18,39,22.0,,0.22,8.58
2016-12-19,61,22.0,,0.22,13.42
2016-12-20,53,22.0,,0.22,11.66
2016-12-21,75,22.0,,0.22,16.5
2016-12-22,56,22.0,,0.22,12.32
2016-12-23,76,22.0,,0.22,16.72
2016-12-24,50,22.0,,0.22,11.0
2016-12-25,34,22.0,,0.22,7.48
2016-12-26,51,22.0,,0.22,11.22
2016-12-27,48,22.0,,0.22,10.56
2016-12-28,44,22.0,,0.22,9.68
2016-12-29,62,22.0,,0.22,13.64
2016-12-30,58,22.0,,0.22,12.76
2016-12-31,32,22.0,,0.22,7.04
2017-01-01,67,19.0,False,0.19,12.73
2017-01-02,91,19.0,,0.19,17.29
2017-01-03,77,19.0,,0.19,14.63
2017-01-04,60,19.0,,0.19,11.4
2017-01-05,94,19.0,,0.19,17.86
2017-01-06,70,19.0,,0.19,13.3
2017-01-07,70,19.0,,0.19,13.3
2017-01-08,69,19.0,,0.19,13.11
2017-01-09,63,19.0,,0.19,11.97
2017-01-10,84,19.0,,0.19,15.96
2017-01-11,82,19.0,,0.19,15.58
2017-01-12,81,19.0,,0.19,15.39
2017-01-13,100,19.0,,0.19,19.0
2017-01-14,72,19.0,,0.19,13.68
2017-01-15,61,19.0,,0.19,11.59
2017-01-16,63,19.0,,0.19,11.97
2017-01-17,92,19.0,,0.19,17.48
2017-01-18,98,19.0,,0.19,18.62
2017-01-19,52,19.0,,0.19,9.88
2017-01-20,95,19.0,,0.19,18.05
2017-01-21,62,19.0,,0.19,11.78
2017-01-22,62,19.0,,0.19,11.78
2017-01-23,90,19.0,,0.19,17.1
2017-01-24,82,19.0,,0.19,15.58
2017-01-25,77,19.0,,0.19,14.63
2017-01-26,75,19.0,,0.19,14.25
2017-01-27,82,19.0,,0.19,15.58
2017-01-28,96,19.0,,0.19,18.240000000000002
2017-01-29,58,19.0,,0.19,11.02
2017-01-30,89,19.0,,0.19,16.91
2017-01-31,98,19.0,,0.19,18.62
2017-02-01,58,18.0,False,0.18,10.44
2017-02-02,100,18.0,,0.18,18.0
2017-02-03,72,18.0,,0.18,12.959999999999999
2017-02-04,54,18.0,,0.18,9.719999999999999
2017-02-05,41,18.0,,0.18,7.38
2017-02-06,74,18.0,,0.18,13.32
2017-02-07,84,18.0,,0.18,15.12
2017-02-08,89,18.0,,0.18,16.02
2017-02-09,59,18.0,,0.18,10.62
2017-02-10,71,18.0,,0.18,12.78
2017-02-11,48,18.0,,0.18,8.64
2017-02-12,46,18.0,,0.18,8.28
2017-02-13,86,18.0,,0.18,15.479999999999999
2017-02-14,71,18.0,,0.18,12.78
2017-02-15,60,18.0,,0.18,10.799999999999999
2017-02-16,48,18.0,,0.18,8.64
2017-02-17,67,18.0,,0.18,12.059999999999999
2017-02-18,59,18.0,,0.18,10.62
2017-02-19,51,18.0,,0.18,9.18
2017-02-20,58,18.0,,0.18,10.44
2017-02-21,66,18.0,,0.18,11.879999999999999
2017-02-22,54,18.0,,0.18,9.719999999999999
2017-02-23,81,18.0,,0.18,14.58
2017-02-24,46,18.0,,0.18,8.28
2017-02-25,64,18.0,,0.18,11.52
2017-02-26,37,18.0,,0.18,6.66
2017-02-27,76,18.0,,0.18,13.68
2017-02-28,69,18.0,,0.18,12.42
2017-03-01,72,17.0,False,0.17,12.24
2017-03-02,100,17.0,,0.17,17.0
2017-03-03,75,17.0,,0.17,12.750000000000002
2017-03-04,55,17.0,,0.17,9.350000000000001
2017-03-05,75,17.0,,0.17,12.750000000000002
2017-03-06,61,17.0,,0.17,10.370000000000001
2017-03-07,77,17.0,,0.17,13.090000000000002
2017-03-08,76,17.0,,0.17,12.920000000000002
2017-03-09,64,17.0,,0.17,10.88
2017-03-10,78,17.0,,0.17,13.260000000000002
2017-03-11,78,17.0,,0.17,13.260000000000002
2017-03-12,46,17.0,,0.17,7.82
2017-03-13,61,17.0,,0.17,10.370000000000001
2017-03-14,62,17.0,,0.17,10.540000000000001
2017-03-15,55,17.0,,0.17,9.350000000000001
2017-03-16,81,17.0,,0.17,13.770000000000001
2017-03-17,63,17.0,,0.17,10.71
2017-03-18,49,17.0,,0.17,8.33
2017-03-19,53,17.0,,0.17,9.01
2017-03-20,69,17.0,,0.17,11.73
2017-03-21,61,17.0,,0.17,10.370000000000001
2017-03-22,77,17.0,,0.17,13.090000000000002
2017-03-23,56,17.0,,0.17,9.520000000000001
2017-03-24,76,17.0,,0.17,12.920000000000002
2017-03-25,43,17.0,,0.17,7.3100000000000005
2017-03-26,49,17.0,,0.17,8.33
2017-03-27,62,17.0,,0.17,10.540000000000001
2017-03-28,57,17.0,,0.17,9.690000000000001
2017-03-29,68,17.0,,0.17,11.56
2017-03-30,87,17.0,,0.17,14.790000000000001
2017-03-31,55,17.0,,0.17,9.350000000000001
2017-04-01,53,19.0,False,0.19,10.07
2017-04-02,35,19.0,,0.19,6.65
2017-04-03,54,19.0,,0.19,10.26
2017-04-04,62,19.0,,0.19,11.78
2017-04-05,59,19.0,,0.19,11.21
2017-04-06,70,19.0,,0.19,13.3
2017-04-07,100,19.0,,0.19,19.0
2017-04-08,80,19.0,,0.19,15.2
2017-04-09,58,19.0,,0.19,11.02
2017-04-10,65,19.0,,0.19,12.35
2017-04-11,52,19.0,,0.19,9.88
2017-04-12,64,19.0,,0.19,12.16
2017-04-13,98,19.0,,0.19,18.62
2017-04-14,74,19.0,,0.19,14.06
2017-04-15,61,19.0,,0.19,11.59
2017-04-16,49,19.0,,0.19,9.31
2017-04-17,55,19.0,,0.19,10.45
2017-04-18,62,19.0,,0.19,11.78
2017-04-19,68,19.0,,0.19,12.92
2017-04-20,97,19.0,,0.19,18.43
2017-04-21,68,19.0,,0.19,12.92
2017-04-22,49,19.0,,0.19,9.31
2017-04-23,67,19.0,,0.19,12.73
2017-04-24,55,19.0,,0.19,10.45
2017-04-25,76,19.0,,0.19,14.44
2017-04-26,59,19.0,,0.19,11.21
2017-04-27,62,19.0,,0.19,11.78
2017-04-28,51,19.0,,0.19,9.69
2017-04-29,37,19.0,,0.19,7.03
2017-04-30,25,19.0,,0.19,4.75
2017-05-01,70,17.0,False,0.17,11.9
2017-05-02,73,17.0,,0.17,12.41
2017-05-03,49,17.0,,0.17,8.33
2017-05-04,71,17.0,,0.17,12.07
2017-05-05,81,17.0,,0.17,13.770000000000001
2017-05-06,57,17.0,,0.17,9.690000000000001
2017-05-07,57,17.0,,0.17,9.690000000000001
2017-05-08,77,17.0,,0.17,13.090000000000002
2017-05-09,81,17.0,,0.17,13.770000000000001
2017-05-10,79,17.0,,0.17,13.430000000000001
2017-05-11,51,17.0,,0.17,8.67
2017-05-12,58,17.0,,0.17,9.860000000000001
2017-05-13,62,17.0,,0.17,10.540000000000001
2017-05-14,60,17.0,,0.17,10.200000000000001
2017-05-15,53,17.0,,0.17,9.01
2017-05-16,40,17.0,,0.17,6.800000000000001
2017-05-17,70,17.0,,0.17,11.9
2017-05-18,100,17.0,,0.17,17.0
2017-05-19,28,17.0,,0.17,4.760000000000001
2017-05-20,61,17.0,,0.17,10.370000000000001
2017-05-21,36,17.0,,0.17,6.12
2017-05-22,57,17.0,,0.17,9.690000000000001
2017-05-23,61,17.0,,0.17,10.370000000000001
2017-05-24,53,17.0,,0.17,9.01
2017-05-25,44,17.0,,0.17,7.48
2017-05-26,50,17.0,,0.17,8.5
2017-05-27,34,17.0,,0.17,5.78
2017-05-28,60,17.0,,0.17,10.200000000000001
2017-05-29,75,17.0,,0.17,12.750000000000002
2017-05-30,53,17.0,,0.17,9.01
2017-05-31,32,17.0,,0.17,5.44
2017-06-01,65,15.0,False,0.15,9.75
2017-06-02,86,15.0,,0.15,12.9
2017-06-03,58,15.0,,0.15,8.7
2017-06-04,52,15.0,,0.15,7.8
2017-06-05,50,15.0,,0.15,7.5
2017-06-06,80,15.0,,0.15,12.0
2017-06-07,68,15.0,,0.15,10.2
2017-06-08,89,15.0,,0.15,13.35
2017-06-09,100,15.0,,0.15,15.0
2017-06-10,67,15.0,,0.15,10.049999999999999
2017-06-11,59,15.0,,0.15,8.85
2017-06-12,64,15.0,,0.15,9.6
2017-06-13,87,15.0,,0.15,13.049999999999999
2017-06-14,65,15.0,,0.15,9.75
2017-06-15,71,15.0,,0.15,10.65
2017-06-16,64,15.0,,0.15,9.6
2017-06-17,47,15.0,,0.15,7.05
2017-06-18,56,15.0,,0.15,8.4
2017-06-19,98,15.0,,0.15,14.7
2017-06-20,70,15.0,,0.15,10.5
2017-06-21,86,15.0,,0.15,12.9
2017-06-22,60,15.0,,0.15,9.0
2017-06-23,88,15.0,,0.15,13.2
2017-06-24,53,15.0,,0.15,7.949999999999999
2017-06-25,53,15.0,,0.15,7.949999999999999
2017-06-26,81,15.0,,0.15,12.15
2017-06-27,62,15.0,,0.15,9.299999999999999
2017-06-28,56,15.0,,0.15,8.4
2017-06-29,49,15.0,,0.15,7.35
2017-06-30,82,15.0,,0.15,12.299999999999999
2017-07-01,61,15.0,False,0.15,9.15
2017-07-02,35,15.0,,0.15,5.25
2017-07-03,56,15.0,,0.15,8.4
2017-07-04,62,15.0,,0.15,9.299999999999999
2017-07-05,99,15.0,,0.15,14.85
2017-07-06,78,15.0,,0.15,11.7
2017-07-07,88,15.0,,0.15,13.2
2017-07-08,55,15.0,,0.15,8.25
2017-07-09,56,15.0,,0.15,8.4
2017-07-10,80,15.0,,0.15,12.0
2017-07-11,88,15.0,,0.15,13.2
2017-07-12,80,15.0,,0.15,12.0
2017-07-13,91,15.0,,0.15,13.65
2017-07-14,66,15.0,,0.15,9.9
2017-07-15,64,15.0,,0.15,9.6
2017-07-16,46,15.0,,0.15,6.8999999999999995
2017-07-17,72,15.0,,0.15,10.799999999999999
2017-07-18,52,15.0,,0.15,7.8
2017-07-19,100,15.0,,0.15,15.0
2017-07-20,80,15.0,,0.15,12.0
2017-07-21,62,15.0,,0.15,9.299999999999999
2017-07-22,72,15.0,,0.15,10.799999999999999
2017-07-23,77,15.0,,0.15,11.549999999999999
2017-07-24,71,15.0,,0.15,10.65
2017-07-25,61,15.0,,0.15,9.15
2017-07-26,64,15.0,,0.15,9.6
2017-07-27,66,15.0,,0.15,9.9
2017-07-28,55,15.0,,0.15,8.25
2017-07-29,40,15.0,,0.15,6.0
2017-07-30,53,15.0,,0.15,7.949999999999999
2017-07-31,86,15.0,,0.15,12.9
2017-08-01,56,17.0,False,0.17,9.520000000000001
2017-08-02,48,17.0,,0.17,8.16
2017-08-03,68,17.0,,0.17,11.56
2017-08-04,52,17.0,,0.17,8.84
2017-08-05,41,17.0,,0.17,6.970000000000001
2017-08-06,57,17.0,,0.17,9.690000000000001
2017-08-07,45,17.0,,0.17,7.65
2017-08-08,73,17.0,,0.17,12.41
2017-08-09,80,17.0,,0.17,13.600000000000001
2017-08-10,70,17.0,,0.17,11.9
2017-08-11,78,17.0,,0.17,13.260000000000002
2017-08-12,61,17.0,,0.17,10.370000000000001
2017-08-13,41,17.0,,0.17,6.970000000000001
2017-08-14,72,17.0,,0.17,12.24
2017-08-15,47,17.0,,0.17,7.99
2017-08-16,62,17.0,,0.17,10.540000000000001
2017-08-17,72,17.0,,0.17,12.24
2017-08-18,55,17.0,,0.17,9.350000000000001
2017-08-19,52,17.0,,0.17,8.84
2017-08-20,33,17.0,,0.17,5.61
2017-08-21,52,17.0,,0.17,8.84
2017-08-22,50,17.0,,0.17,8.5
2017-08-23,80,17.0,,0.17,13.600000000000001
2017-08-24,50,17.0,,0.17,8.5
2017-08-25,76,17.0,,0.17,12.920000000000002
2017-08-26,42,17.0,,0.17,7.140000000000001
2017-08-27,52,17.0,,0.17,8.84
2017-08-28,78,17.0,,0.17,13.260000000000002
2017-08-29,100,17.0,,0.17,17.0
2017-08-30,87,17.0,,0.17,14.790000000000001
2017-08-31,59,17.0,,0.17,10.030000000000001
2017-09-01,76,18.0,False,0.18,13.68
2017-09-02,63,18.0,,0.18,11.34
2017-09-03,58,18.0,,0.18,10.44
2017-09-04,63,18.0,,0.18,11.34
2017-09-05,100,18.0,,0.18,18.0
2017-09-06,81,18.0,,0.18,14.58
2017-09-07,93,18.0,,0.18,16.74
2017-09-08,73,18.0,,0.18,13.139999999999999
2017-09-09,66,18.0,,0.18,11.879999999999999
2017-09-10,53,18.0,,0.18,9.54
2017-09-11,88,18.0,,0.18,15.84
2017-09-12,83,18.0,,0.18,14.94
2017-09-13,82,18.0,,0.18,14.76
2017-09-14,42,18.0,,0.18,7.56
2017-09-15,64,18.0,,0.18,11.52
2017-09-16,43,18.0,,0.18,7.739999999999999
2017-09-17,52,18.0,,0.18,9.36
2017-09-18,97,18.0,,0.18,17.46
2017-09-19,66,18.0,,0.18,11.879999999999999
2017-09-20,79,18.0,,0.18,14.219999999999999
2017-09-21,70,18.0,,0.18,12.6
2017-09-22,79,18.0,,0.18,14.219999999999999
2017-09-23,62,18.0,,0.18,11.16
2017-09-24,68,18.0,,0.18,12.24
2017-09-25,91,18.0,,0.18,16.38
2017-09-26,62,18.0,,0.18,11.16
2017-09-27,74,18.0,,0.18,13.32
2017-09-28,52,18.0,,0.18,9.36
2017-09-29,64,18.0,,0.18,11.52
2017-09-30,50,18.0,,0.18,9.0
2017-10-01,55,14.0,False,0.14,7.700000000000001
2017-10-02,58,14.0,,0.14,8.120000000000001
2017-10-03,100,14.0,,0.14,14.000000000000002
2017-10-04,69,14.0,,0.14,9.66
2017-10-05,78,14.0,,0.14,10.920000000000002
2017-10-06,89,14.0,,0.14,12.46
2017-10-07,50,14.0,,0.14,7.000000000000001
2017-10-08,59,14.0,,0.14,8.260000000000002
2017-10-09,59,14.0,,0.14,8.260000000000002
2017-10-10,53,14.0,,0.14,7.420000000000001
2017-10-11,81,14.0,,0.14,11.340000000000002
2017-10-12,68,14.0,,0.14,9.520000000000001
2017-10-13,76,14.0,,0.14,10.64
2017-10-14,39,14.0,,0.14,5.460000000000001
2017-10-15,54,14.0,,0.14,7.5600000000000005
2017-10-16,60,14.0,,0.14,8.4
2017-10-17,92,14.0,,0.14,12.88
2017-10-18,83,14.0,,0.14,11.620000000000001
2017-10-19,93,14.0,,0.14,13.020000000000001
2017-10-20,77,14.0,,0.14,10.780000000000001
2017-10-21,51,14.0,,0.14,7.140000000000001
2017-10-22,33,14.0,,0.14,4.62
2017-10-23,90,14.0,,0.14,12.600000000000001
2017-10-24,72,14.0,,0.14,10.080000000000002
2017-10-25,95,14.0,,0.14,13.3
2017-10-26,74,14.0,,0.14,10.360000000000001
2017-10-27,57,14.0,,0.14,7.98
2017-10-28,50,14.0,,0.14,7.000000000000001
2017-10-29,55,14.0,,0.14,7.700000000000001
2017-10-30,68,14.0,,0.14,9.520000000000001
2017-10-31,46,14.0,,0.14,6.44
2017-11-01,60,13.0,False,0.13,7.800000000000001
2017-11-02,51,13.0,,0.13,6.63
2017-11-03,77,13.0,,0.13,10.01
2017-11-04,95,13.0,,0.13,12.35
2017-11-05,38,13.0,,0.13,4.94
2017-11-06,62,13.0,,0.13,8.06
2017-11-07,72,13.0,,0.13,9.36
2017-11-08,73,13.0,,0.13,9.49
2017-11-09,65,13.0,,0.13,8.450000000000001
2017-11-10,77,13.0,,0.13,10.01
2017-11-11,65,13.0,,0.13,8.450000000000001
2017-11-12,36,13.0,,0.13,4.68
2017-11-13,74,13.0,,0.13,9.620000000000001
2017-11-14,70,13.0,,0.13,9.1
2017-11-15,53,13.0,,0.13,6.890000000000001
2017-11-16,79,13.0,,0.13,10.27
2017-11-17,73,13.0,,0.13,9.49
2017-11-18,73,13.0,,0.13,9.49
2017-11-19,42,13.0,,0.13,5.46
2017-11-20,65,13.0,,0.13,8.450000000000001
2017-11-21,61,13.0,,0.13,7.930000000000001
2017-11-22,80,13.0,,0.13,10.4
2017-11-23,75,13.0,,0.13,9.75
2017-11-24,54,13.0,,0.13,7.0200000000000005
2017-11-25,77,13.0,,0.13,10.01
2017-11-26,55,13.0,,0.13,7.15
2017-11-27,73,13.0,,0.13,9.49
2017-11-28,70,13.0,,0.13,9.1
2017-11-29,100,13.0,,0.13,13.0
2017-11-30,86,13.0,,0.13,11.18
2017-12-01,88,15.0,False,0.15,13.2
2017-12-02,84,15.0,,0.15,12.6
2017-12-03,46,15.0,,0.15,6.8999999999999995
2017-12-04,77,15.0,,0.15,11.549999999999999
2017-12-05,47,15.0,,0.15,7.05
2017-12-06,59,15.0,,0.15,8.85
2017-12-07,100,15.0,,0.15,15.0
2017-12-08,77,15.0,,0.15,11.549999999999999
2017-12-09,50,15.0,,0.15,7.5
2017-12-10,84,15.0,,0.15,12.6
2017-12-11,78,15.0,,0.15,11.7
2017-12-12,86,15.0,,0.15,12.9
2017-12-13,70,15.0,,0.15,10.5
2017-12-14,75,15.0,,0.15,11.25
2017-12-15,77,15.0,,0.15,11.549999999999999
2017-12-16,62,15.0,,0.15,9.299999999999999
2017-12-17,50,15.0,,0.15,7.5
2017-12-18,79,15.0,,0.15,11.85
2017-12-19,98,15.0,,0.15,14.7
2017-12-20,83,15.0,,0.15,12.45
2017-12-21,82,15.0,,0.15,12.299999999999999
2017-12-22,77,15.0,,0.15,11.549999999999999
2017-12-23,73,15.0,,0.15,10.95
2017-12-24,61,15.0,,0.15,9.15
2017-12-25,55,15.0,,0.15,8.25
2017-12-26,92,15.0,,0.15,13.799999999999999
2017-12-27,75,15.0,,0.15,11.25
2017-12-28,81,15.0,,0.15,12.15
2017-12-29,100,15.0,,0.15,15.0
2017-12-30,80,15.0,,0.15,12.0
2017-12-31,51,15.0,,0.15,7.6499999999999995
2018-01-01,36,19.0,False,0.19,6.84
2018-01-02,65,19.0,,0.19,12.35
2018-01-03,57,19.0,,0.19,10.83
2018-01-04,60,19.0,,0.19,11.4
2018-01-05,100,19.0,,0.19,19.0
2018-01-06,66,19.0,,0.19,12.540000000000001
2018-01-07,27,19.0,,0.19,5.13
2018-01-08,47,19.0,,0.19,8.93
2018-01-09,35,19.0,,0.19,6.65
2018-01-10,57,19.0,,0.19,10.83
2018-01-11,80,19.0,,0.19,15.2
2018-01-12,66,19.0,,0.19,12.540000000000001
2018-01-13,53,19.0,,0.19,10.07
2018-01-14,35,19.0,,0.19,6.65
2018-01-15,47,19.0,,0.19,8.93
2018-01-16,56,19.0,,0.19,10.64
2018-01-17,50,19.0,,0.19,9.5
2018-01-18,44,19.0,,0.19,8.36
2018-01-19,55,19.0,,0.19,10.45
2018-01-20,71,19.0,,0.19,13.49
2018-01-21,48,19.0,,0.19,9.120000000000001
2018-01-22,48,19.0,,0.19,9.120000000000001
2018-01-23,58,19.0,,0.19,11.02
2018-01-24,79,19.0,,0.19,15.01
2018-01-25,65,19.0,,0.19,12.35
2018-01-26,56,19.0,,0.19,10.64
2018-01-27,57,19.0,,0.19,10.83
2018-01-28,52,19.0,,0.19,9.88
2018-01-29,66,19.0,,0.19,12.540000000000001
2018-01-30,69,19.0,,0.19,13.11
2018-01-31,44,19.0,,0.19,8.36
2018-02-01,71,20.0,False,0.2,14.200000000000001
